,3272-NUSVR--nu=0.05-C=0.1,3272-NUSVR--nu=0.1-C=0.1,3272-NUSVR--nu=0.15-C=0.1,3272-NUSVR--nu=0.25-C=0.1,3272-NUSVR--nu=0.5-C=0.1,3272-NUSVR--nu=0.75-C=0.1,3272-NUSVR--nu=0.05-C=0.5,3272-NUSVR--nu=0.1-C=0.5,3272-NUSVR--nu=0.15-C=0.5,3272-NUSVR--nu=0.25-C=0.5,3272-NUSVR--nu=0.5-C=0.5,3272-NUSVR--nu=0.75-C=0.5,3272-NUSVR--nu=0.05-C=0.75,3272-NUSVR--nu=0.1-C=0.75,3272-NUSVR--nu=0.15-C=0.75,3272-NUSVR--nu=0.25-C=0.75,3272-NUSVR--nu=0.5-C=0.75,3272-NUSVR--nu=0.75-C=0.75,3272-NUSVR--nu=0.05-C=1,3272-NUSVR--nu=0.1-C=1,3272-NUSVR--nu=0.15-C=1,3272-NUSVR--nu=0.25-C=1,3272-NUSVR--nu=0.5-C=1,3272-NUSVR--nu=0.75-C=1,3272-NUSVR--nu=0.05-C=10,3272-NUSVR--nu=0.1-C=10,3272-NUSVR--nu=0.15-C=10,3272-NUSVR--nu=0.25-C=10,3272-NUSVR--nu=0.5-C=10,3272-NUSVR--nu=0.75-C=10
24,ANKRD9,AGL,ADCY3,ACKR3,ABHD12,ABCB8,ANKRD36C,AGL,ADCY3,ACKR3,ABHD12,ABCB8,ANKRD36C,AGL,ADCY3,ACKR3,ABHD12,ABCB8,ANKRD36C,AGL,ADCY3,ACKR3,ABHD12,ABCB8,ANKRD36C,AGL,ADCY3,ACKR3,ABHD12,ABCB8
25,ANP32A,AGPAT1,ADD3,ACLY,ABHD13,ABCB9,ANKRD9,AGPAT5,ADD3,ACLY,ABHD13,ABCB9,ANKRD9,AGPAT5,ADD3,ACLY,ABHD13,ABCB9,ANKRD9,AGPAT5,ADD3,ACLY,ABHD13,ABCB9,ANKRD9,AGPAT5,ADD3,ACLY,ABHD13,ABCB9
26,ANP32B,AGPAT5,ADGRE2,ACOT11,ABHD14B,ABCC1,ANP32A,AGTPBP1,ADGRE2,ACOT11,ABHD14B,ABCC1,ANP32A,AGTPBP1,ADGRE2,ACOT11,ABHD14B,ABCC1,ANP32A,AGTPBP1,ADGRE2,ACOT11,ABHD14B,ABCC1,ANP32A,AGTPBP1,ADGRE2,ACOT11,ABHD14B,ABCC1
27,ANXA1,AGTPBP1,ADGRG3,ACPP,ABHD17A,ABCC13,ANP32B,AGTRAP,ADGRG3,ACPP,ABHD17A,ABCC13,ANP32B,AGTRAP,ADGRG3,ACPP,ABHD17A,ABCC13,ANP32B,AGTRAP,ADGRG3,ACPP,ABHD17A,ABCC13,ANP32B,AGTRAP,ADGRG3,ACPP,ABHD17A,ABCC13
28,AOC1,AGTRAP,ADGRG6,ACRBP,ABHD18,ABCC3,ANXA1,AKAP13,ADGRG6,ACRBP,ABHD18,ABCC3,ANXA1,AKAP13,ADGRG6,ACRBP,ABHD18,ABCC3,ANXA1,AKAP13,ADGRG6,ACRBP,ABHD18,ABCC3,ANXA1,AKAP13,ADGRG6,ACRBP,ABHD18,ABCC3
29,AP2M1,AKAP13,ADGRL4,ACSL4,ABHD3,ABCC4,AOC1,AKIRIN1,ADGRL4,ACSL4,ABHD3,ABCC4,AOC1,AKIRIN1,ADGRL4,ACSL4,ABHD3,ABCC4,AOC1,AKIRIN1,ADGRL4,ACSL4,ABHD3,ABCC4,AOC1,AKIRIN1,ADGRL4,ACSL4,ABHD3,ABCC4
30,APOD,AKIRIN1,ADIPOR1,ACTN4,ABHD4,ABCC5,AP2M1,AKIRIN2,ADIPOR1,ACTN4,ABHD4,ABCC5,AP2M1,AKIRIN2,ADIPOR1,ACTN4,ABHD4,ABCC5,AP2M1,AKIRIN2,ADIPOR1,ACTN4,ABHD4,ABCC5,AP2M1,AKIRIN2,ADIPOR1,ACTN4,ABHD4,ABCC5
31,APP,AKIRIN2,ADIPOR2,ACTR10,ABHD5,ABCD1,APOD,AKNA,ADIPOR2,ACTR10,ABHD5,ABCD1,APOD,AKNA,ADIPOR2,ACTR10,ABHD5,ABCD1,APOD,AKNA,ADIPOR2,ACTR10,ABHD5,ABCD1,APOD,AKNA,ADIPOR2,ACTR10,ABHD5,ABCD1
32,AQP10,AKNA,AFAP1L2,ACTR2,ABI2,ABCD3,APP,AKR7A2,AFAP1L2,ACTR2,ABI2,ABCD3,APP,AKR7A2,AFAP1L2,ACTR2,ABI2,ABCD3,APP,AKR7A2,AFAP1L2,ACTR2,ABI2,ABCD3,APP,AKR7A2,AFAP1L2,ACTR2,ABI2,ABCD3
33,ARAP1,AKR7A2,AFF1,ACTR3,ABI3,ABCD4,AQP10,AKT3,AFF1,ACTR3,ABI3,ABCD4,AQP10,AKT3,AFF1,ACTR3,ABI3,ABCD4,AQP10,AKT3,AFF1,ACTR3,ABI3,ABCD4,AQP10,AKT3,AFF1,ACTR3,ABI3,ABCD4
34,ARF1,AKT3,AFG3L1P,ACVR2A,ABI3BP,ABCE1,ARAP1,ALAS2,AFG3L1P,ACVR2A,ABI3BP,ABCE1,ARAP1,ALAS2,AFG3L1P,ACVR2A,ABI3BP,ABCE1,ARAP1,ALAS2,AFG3L1P,ACVR2A,ABI3BP,ABCE1,ARAP1,ALAS2,AFG3L1P,ACVR2A,ABI3BP,ABCE1
35,ARG2,ALAS2,AGL,ACYP1,ABL1,ABCF2,ARF1,ALPL,AGL,ACYP1,ABL1,ABCF2,ARF1,ALPL,AGL,ACYP1,ABL1,ABCF2,ARF1,ALPL,AGL,ACYP1,ABL1,ABCF2,ARF1,ALPL,AGL,ACYP1,ABL1,ABCF2
36,ARHGAP18,ALPL,AGO1,ACYP2,ABL2,ABCF3,ARG2,AMD1,AGO1,ACYP2,ABL2,ABCF3,ARG2,AMD1,AGO1,ACYP2,ABL2,ABCF3,ARG2,AMD1,AGO1,ACYP2,ABL2,ABCF3,ARG2,AMD1,AGO1,ACYP2,ABL2,ABCF3
37,ARHGAP21,AMD1,AGPAT1,ADAM28,ABLIM1,ABCG1,ARHGAP18,AMFR,AGPAT1,ADAM28,ABLIM1,ABCG1,ARHGAP18,AMFR,AGPAT1,ADAM28,ABLIM1,ABCG1,ARHGAP18,AMFR,AGPAT1,ADAM28,ABLIM1,ABCG1,ARHGAP18,AMFR,AGPAT1,ADAM28,ABLIM1,ABCG1
38,ARHGAP30,AMFR,AGPAT5,ADAM8,ABLIM3,ABCG5,ARHGAP21,ANK1,AGPAT5,ADAM8,ABLIM3,ABCG5,ARHGAP21,ANK1,AGPAT5,ADAM8,ABLIM3,ABCG5,ARHGAP21,ANK1,AGPAT5,ADAM8,ABLIM3,ABCG5,ARHGAP21,ANK1,AGPAT5,ADAM8,ABLIM3,ABCG5
39,ARHGAP6,ANK1,AGTPBP1,ADAMTS2,ABO,ABCG8,ARHGAP30,ANK3,AGTPBP1,ADAMTS2,ABO,ABCG8,ARHGAP30,ANK3,AGTPBP1,ADAMTS2,ABO,ABCG8,ARHGAP30,ANK3,AGTPBP1,ADAMTS2,ABO,ABCG8,ARHGAP30,ANK3,AGTPBP1,ADAMTS2,ABO,ABCG8
40,ARHGDIB,ANK3,AGTRAP,ADAMTS9,ABTB1,ABHD11,ARHGAP6,ANKRD28,AGTRAP,ADAMTS9,ABTB1,ABHD11,ARHGAP6,ANKRD28,AGTRAP,ADAMTS9,ABTB1,ABHD11,ARHGAP6,ANKRD28,AGTRAP,ADAMTS9,ABTB1,ABHD11,ARHGAP6,ANKRD28,AGTRAP,ADAMTS9,ABTB1,ABHD11
41,ARHGEF12,ANKRD28,AKAP13,ADAT1,ABTB2,ABHD12,ARHGDIB,ANKRD33B,AKAP13,ADAT1,ABTB2,ABHD12,ARHGDIB,ANKRD33B,AKAP13,ADAT1,ABTB2,ABHD12,ARHGDIB,ANKRD33B,AKAP13,ADAT1,ABTB2,ABHD12,ARHGDIB,ANKRD33B,AKAP13,ADAT1,ABTB2,ABHD12
42,ARID1A,ANKRD33B,AKIRIN1,ADCY3,AC005562.1,ABHD13,ARHGEF12,ANKRD36C,AKIRIN1,ADCY3,AC005562.1,ABHD13,ARHGEF12,ANKRD36C,AKIRIN1,ADCY3,AC005562.1,ABHD13,ARHGEF12,ANKRD36C,AKIRIN1,ADCY3,AC005562.1,ABHD13,ARHGEF12,ANKRD36C,AKIRIN1,ADCY3,AC005562.1,ABHD13
43,ARRB2,ANKRD36C,AKIRIN2,ADD3,AC005785.2,ABHD14A,ARID1A,ANKRD9,AKIRIN2,ADD3,AC005785.2,ABHD14A,ARID1A,ANKRD9,AKIRIN2,ADD3,AC005785.2,ABHD14A,ARID1A,ANKRD9,AKIRIN2,ADD3,AC005785.2,ABHD14A,ARID1A,ANKRD9,AKIRIN2,ADD3,AC005785.2,ABHD14A
44,ASAP1,ANKRD9,AKNA,ADGRE1,AC009506.1,ABHD14B,ARRB2,ANO6,AKNA,ADGRE1,AC009506.1,ABHD14B,ARRB2,ANO6,AKNA,ADGRE1,AC009506.1,ABHD14B,ARRB2,ANO6,AKNA,ADGRE1,AC009506.1,ABHD14B,ARRB2,ANO6,AKNA,ADGRE1,AC009506.1,ABHD14B
45,ATOX1,ANO6,AKR7A2,ADGRE2,AC141586.5,ABHD17A,ASAP1,ANP32A,AKR7A2,ADGRE2,AC141586.5,ABHD17A,ASAP1,ANP32A,AKR7A2,ADGRE2,AC141586.5,ABHD17A,ASAP1,ANP32A,AKR7A2,ADGRE2,AC141586.5,ABHD17A,ASAP1,ANP32A,AKR7A2,ADGRE2,AC141586.5,ABHD17A
46,ATP2A3,ANP32A,AKT3,ADGRG3,AC144530.1,ABHD17B,ATOX1,ANP32B,AKT3,ADGRG3,AC144530.1,ABHD17B,ATOX1,ANP32B,AKT3,ADGRG3,AC144530.1,ABHD17B,ATOX1,ANP32B,AKT3,ADGRG3,AC144530.1,ABHD17B,ATOX1,ANP32B,AKT3,ADGRG3,AC144530.1,ABHD17B
47,ATP8A1,ANP32B,ALAD,ADGRG6,ACAD11,ABHD18,ATP2A3,ANP32E,ALAD,ADGRG6,ACAD11,ABHD18,ATP2A3,ANP32E,ALAD,ADGRG6,ACAD11,ABHD18,ATP2A3,ANP32E,ALAD,ADGRG6,ACAD11,ABHD18,ATP2A3,ANP32E,ALAD,ADGRG6,ACAD11,ABHD18
48,AVIL,ANP32E,ALAS2,ADGRL4,ACADM,ABHD3,ATP8A1,ANXA1,ALAS2,ADGRL4,ACADM,ABHD3,ATP8A1,ANXA1,ALAS2,ADGRL4,ACADM,ABHD3,ATP8A1,ANXA1,ALAS2,ADGRL4,ACADM,ABHD3,ATP8A1,ANXA1,ALAS2,ADGRL4,ACADM,ABHD3
49,AZGP1,ANXA1,ALCAM,ADIPOR1,ACADSB,ABHD4,AVIL,ANXA11,ALCAM,ADIPOR1,ACADSB,ABHD4,AVIL,ANXA11,ALCAM,ADIPOR1,ACADSB,ABHD4,AVIL,ANXA11,ALCAM,ADIPOR1,ACADSB,ABHD4,AVIL,ANXA11,ALCAM,ADIPOR1,ACADSB,ABHD4
50,BASP1,ANXA11,ALG1,ADIPOR2,ACAP1,ABHD5,AZGP1,ANXA5,ALG1,ADIPOR2,ACAP1,ABHD5,AZGP1,ANXA5,ALG1,ADIPOR2,ACAP1,ABHD5,AZGP1,ANXA5,ALG1,ADIPOR2,ACAP1,ABHD5,AZGP1,ANXA5,ALG1,ADIPOR2,ACAP1,ABHD5
51,BCAP29,ANXA5,ALKBH5,ADM,ACAP2,ABHD6,BASP1,ANXA6,ALKBH5,ADM,ACAP2,ABHD6,BASP1,ANXA6,ALKBH5,ADM,ACAP2,ABHD6,BASP1,ANXA6,ALKBH5,ADM,ACAP2,ABHD6,BASP1,ANXA6,ALKBH5,ADM,ACAP2,ABHD6
52,BCL2L1,ANXA6,ALOX5AP,ADNP,ACBD5,ABI2,BCAP29,AOC1,ALOX5AP,ADNP,ACBD5,ABI2,BCAP29,AOC1,ALOX5AP,ADNP,ACBD5,ABI2,BCAP29,AOC1,ALOX5AP,ADNP,ACBD5,ABI2,BCAP29,AOC1,ALOX5AP,ADNP,ACBD5,ABI2
53,BCYRN1,AOC1,ALPL,ADPGK,ACBD6,ABI3,BCL2L1,AP2M1,ALPL,ADPGK,ACBD6,ABI3,BCL2L1,AP2M1,ALPL,ADPGK,ACBD6,ABI3,BCL2L1,AP2M1,ALPL,ADPGK,ACBD6,ABI3,BCL2L1,AP2M1,ALPL,ADPGK,ACBD6,ABI3
54,BMP6,AP2M1,AMD1,AFAP1L2,ACCS,ABI3BP,BCYRN1,APLF,AMD1,AFAP1L2,ACCS,ABI3BP,BCYRN1,APLF,AMD1,AFAP1L2,ACCS,ABI3BP,BCYRN1,APLF,AMD1,AFAP1L2,ACCS,ABI3BP,BCYRN1,APLF,AMD1,AFAP1L2,ACCS,ABI3BP
55,BMX,APLF,AMFR,AFF1,ACER2,ABL1,BMP6,APMAP,AMFR,AFF1,ACER2,ABL1,BMP6,APMAP,AMFR,AFF1,ACER2,ABL1,BMP6,APMAP,AMFR,AFF1,ACER2,ABL1,BMP6,APMAP,AMFR,AFF1,ACER2,ABL1
56,BPGM,APMAP,AMZ2P1,AFG3L1P,ACKR3,ABL2,BMX,APOD,AMZ2P1,AFG3L1P,ACKR3,ABL2,BMX,APOD,AMZ2P1,AFG3L1P,ACKR3,ABL2,BMX,APOD,AMZ2P1,AFG3L1P,ACKR3,ABL2,BMX,APOD,AMZ2P1,AFG3L1P,ACKR3,ABL2
57,BRD3,APOD,ANK1,AGL,ACLY,ABLIM1,BPGM,APOL3,ANK1,AGL,ACLY,ABLIM1,BPGM,APOL3,ANK1,AGL,ACLY,ABLIM1,BPGM,APOL3,ANK1,AGL,ACLY,ABLIM1,BPGM,APOL3,ANK1,AGL,ACLY,ABLIM1
58,BSG,APOL3,ANK3,AGO1,ACOT11,ABLIM3,BRD3,APP,ANK3,AGO1,ACOT11,ABLIM2,BRD3,APP,ANK3,AGO1,ACOT11,ABLIM3,BRD3,APP,ANK3,AGO1,ACOT11,ABLIM3,BRD3,APP,ANK3,AGO1,ACOT11,ABLIM3
59,BTNL9,APP,ANKIB1,AGO4,ACOT7,ABO,BSG,APPL1,ANKIB1,AGO4,ACOT7,ABLIM3,BSG,APPL1,ANKIB1,AGO4,ACOT7,ABO,BSG,APPL1,ANKIB1,AGO4,ACOT7,ABO,BSG,APPL1,ANKIB1,AGO4,ACOT7,ABO
60,C11orf68,APPL1,ANKRD28,AGPAT1,ACOX1,ABRACL,BTNL9,AQP10,ANKRD28,AGPAT1,ACOX1,ABO,BTNL9,AQP10,ANKRD28,AGPAT1,ACOX1,ABRACL,BTNL9,AQP10,ANKRD28,AGPAT1,ACOX1,ABRACL,BTNL9,AQP10,ANKRD28,AGPAT1,ACOX1,ABRACL
61,C11orf96,AQP10,ANKRD33B,AGPAT5,ACOX2,ABT1,C11orf68,AQP3,ANKRD33B,AGPAT5,ACOX2,ABRACL,C11orf68,AQP3,ANKRD33B,AGPAT5,ACOX2,ABT1,C11orf68,AQP3,ANKRD33B,AGPAT5,ACOX2,ABT1,C11orf68,AQP3,ANKRD33B,AGPAT5,ACOX2,ABT1
62,C1orf115,AQP3,ANKRD36C,AGTPBP1,ACP1,ABTB1,C11orf96,AQP9,ANKRD36C,AGTPBP1,ACP1,ABT1,C11orf96,AQP9,ANKRD36C,AGTPBP1,ACP1,ABTB1,C11orf96,AQP9,ANKRD36C,AGTPBP1,ACP1,ABTB1,C11orf96,AQP9,ANKRD36C,AGTPBP1,ACP1,ABTB1
63,C21orf58,AQP9,ANKRD54,AGTRAP,ACRBP,ABTB2,C1orf115,ARAP1,ANKRD54,AGTRAP,ACRBP,ABTB1,C1orf115,ARAP1,ANKRD54,AGTRAP,ACRBP,ABTB2,C1orf115,ARAP1,ANKRD54,AGTRAP,ACRBP,ABTB2,C1orf115,ARAP1,ANKRD54,AGTRAP,ACRBP,ABTB2
64,C2orf88,ARAP1,ANKRD9,AHCYL1,ACSBG1,AC005562.1,C21orf58,ARF1,ANKRD9,AHCYL1,ACSBG1,ABTB2,C21orf58,ARF1,ANKRD9,AHCYL1,ACSBG1,AC005562.1,C21orf58,ARF1,ANKRD9,AHCYL1,ACSBG1,AC005562.1,C21orf58,ARF1,ANKRD9,AHCYL1,ACSBG1,AC005562.1
65,C4orf3,ARF1,ANO6,AIDA,ACSL1,AC005785.2,C2orf88,ARF3,ANO6,AIDA,ACSL1,AC005562.1,C2orf88,ARF3,ANO6,AIDA,ACSL1,AC005785.2,C2orf88,ARF3,ANO6,AIDA,ACSL1,AC005785.2,C2orf88,ARF3,ANO6,AIDA,ACSL1,AC005785.2
66,C6orf226,ARF3,ANO7,AKAP12,ACSL4,AC009506.1,C4orf3,ARG2,ANO7,AKAP12,ACSL4,AC005785.2,C4orf3,ARG2,ANO7,AKAP12,ACSL4,AC009506.1,C4orf3,ARG2,ANO7,AKAP12,ACSL4,AC009506.1,C4orf3,ARG2,ANO7,AKAP12,ACSL4,AC009506.1
67,C9orf16,ARG2,ANO9,AKAP13,ACSS3,AC079250.1,C6orf226,ARHGAP10,ANO9,AKAP13,ACSS3,AC009506.1,C6orf226,ARHGAP10,ANO9,AKAP13,ACSS3,AC079250.1,C6orf226,ARHGAP10,ANO9,AKAP13,ACSS3,AC079250.1,C6orf226,ARHGAP10,ANO9,AKAP13,ACSS3,AC079250.1
68,CA1,ARHGAP10,ANP32A,AKIRIN1,ACTN1,AC141586.5,C9orf16,ARHGAP18,ANP32A,AKIRIN1,ACTN1,AC079250.1,C9orf16,ARHGAP18,ANP32A,AKIRIN1,ACTN1,AC141586.5,C9orf16,ARHGAP18,ANP32A,AKIRIN1,ACTN1,AC141586.5,C9orf16,ARHGAP18,ANP32A,AKIRIN1,ACTN1,AC141586.5
