,5647-NUSVR--nu=0.05-C=0.1,5647-NUSVR--nu=0.1-C=0.1,5647-NUSVR--nu=0.15-C=0.1,5647-NUSVR--nu=0.25-C=0.1,5647-NUSVR--nu=0.5-C=0.1,5647-NUSVR--nu=0.75-C=0.1,5647-NUSVR--nu=0.05-C=0.5,5647-NUSVR--nu=0.1-C=0.5,5647-NUSVR--nu=0.15-C=0.5,5647-NUSVR--nu=0.25-C=0.5,5647-NUSVR--nu=0.5-C=0.5,5647-NUSVR--nu=0.75-C=0.5,5647-NUSVR--nu=0.05-C=0.75,5647-NUSVR--nu=0.1-C=0.75,5647-NUSVR--nu=0.15-C=0.75,5647-NUSVR--nu=0.25-C=0.75,5647-NUSVR--nu=0.5-C=0.75,5647-NUSVR--nu=0.75-C=0.75,5647-NUSVR--nu=0.05-C=1,5647-NUSVR--nu=0.1-C=1,5647-NUSVR--nu=0.15-C=1,5647-NUSVR--nu=0.25-C=1,5647-NUSVR--nu=0.5-C=1,5647-NUSVR--nu=0.75-C=1,5647-NUSVR--nu=0.05-C=10,5647-NUSVR--nu=0.1-C=10,5647-NUSVR--nu=0.15-C=10,5647-NUSVR--nu=0.25-C=10,5647-NUSVR--nu=0.5-C=10,5647-NUSVR--nu=0.75-C=10
0,ABCA8,A2M,A2M,A2M,A2M,A2M,ABCA8,A2M,A2M,A2M,A2M,A2M,ABCA8,A2M,A2M,A2M,A2M,A2M,ABCA8,A2M,A2M,A2M,A2M,A2M,ABCA8,A2M,A2M,A2M,A2M,A2M
1,ABHD12,ABCA5,ABCA5,ABCA5,AAMDC,A4GNT,ABHD12,ABCA5,ABCA5,ABCA5,AAMDC,A4GNT,ABHD12,ABCA5,ABCA5,ABCA5,AAMDC,A4GNT,ABHD12,ABCA5,ABCA5,ABCA5,AAMDC,A4GNT,ABHD12,ABCA5,ABCA5,ABCA5,AAMDC,A4GNT
2,ABLIM1,ABCA8,ABCA8,ABCA7,AAMP,AACS,ABLIM1,ABCA8,ABCA8,ABCA7,AAMP,AACS,ABLIM1,ABCA8,ABCA8,ABCA7,AAMP,AACS,ABLIM1,ABCA8,ABCA8,ABCA7,AAMP,AACS,ABLIM1,ABCA8,ABCA8,ABCA7,AAMP,AACS
3,ABLIM3,ABCC3,ABCC3,ABCA8,AARS,AAK1,ABLIM3,ABCC3,ABCC3,ABCA8,AARS,AAK1,ABLIM3,ABCC3,ABCC3,ABCA8,AARS,AAK1,ABLIM3,ABCC3,ABCC3,ABCA8,AARS,AAK1,ABLIM3,ABCC3,ABCC3,ABCA8,AARS,AAK1
4,ACPP,ABHD12,ABHD12,ABCB1,AASDH,AAMDC,ACPP,ABHD12,ABHD12,ABCB1,AASDH,AAMDC,ACPP,ABHD12,ABHD12,ABCB1,AASDH,AAMDC,ACPP,ABHD12,ABHD12,ABCB1,AASDH,AAMDC,ACPP,ABHD12,ABHD12,ABCB1,AASDH,AAMDC
5,ACRBP,ABHD17A,ABHD17A,ABCC3,AASS,AAMP,ACRBP,ABHD17A,ABHD17A,ABCC3,AASS,AAMP,ACRBP,ABHD17A,ABHD17A,ABCC3,AASS,AAMP,ACRBP,ABHD17A,ABHD17A,ABCC3,AASS,AAMP,ACRBP,ABHD17A,ABHD17A,ABCC3,AASS,AAMP
6,ACTN1,ABLIM1,ABLIM1,ABHD12,AATF,AAR2,ACTN1,ABLIM1,ABLIM1,ABHD12,AATF,AAR2,ACTN1,ABLIM1,ABLIM1,ABHD12,AATF,AAR2,ACTN1,ABLIM1,ABLIM1,ABHD12,AATF,AAR2,ACTN1,ABLIM1,ABLIM1,ABHD12,AATF,AAR2
7,ACTN4,ABLIM3,ABLIM3,ABHD13,AATK,AARS,ACTN4,ABLIM3,ABLIM3,ABHD13,AATK,AARS,ACTN4,ABLIM3,ABLIM3,ABHD13,AATK,AARS,ACTN4,ABLIM3,ABLIM3,ABHD13,AATK,AARS,ACTN4,ABLIM3,ABLIM3,ABHD13,AATK,AARS
8,ACTR2,ACBD6,ACBD6,ABHD17A,ABCA1,AARS2,ACTR2,ACBD6,ACBD6,ABHD17A,ABCA1,AARS2,ACTR2,ACBD6,ACBD6,ABHD17A,ABCA1,AARS2,ACTR2,ACBD6,ACBD6,ABHD17A,ABCA1,AARS2,ACTR2,ACBD6,ACBD6,ABHD17A,ABCA1,AARS2
9,ACTR3,ACLY,ACLY,ABHD3,ABCA5,AASDH,ACTR3,ACLY,ACLY,ABHD3,ABCA5,AASDH,ACTR3,ACLY,ACLY,ABHD3,ABCA5,AASDH,ACTR3,ACLY,ACLY,ABHD3,ABCA5,AASDH,ACTR3,ACLY,ACLY,ABHD3,ABCA5,AASDH
10,ACYP1,ACRBP,ACOT11,ABHD5,ABCA7,AASS,ACYP1,ACRBP,ACOT11,ABHD5,ABCA7,AASS,ACYP1,ACRBP,ACOT11,ABHD5,ABCA7,AASS,ACYP1,ACRBP,ACOT11,ABHD5,ABCA7,AASS,ACYP1,ACRBP,ACOT11,ABHD5,ABCA7,AASS
11,ADD3,ACTN1,ACP5,ABL1,ABCA8,AATF,ADD3,ACTN1,ACP5,ABL1,ABCA8,AATF,ADD3,ACTN1,ACP5,ABL1,ABCA8,AATF,ADD3,ACTN1,ACP5,ABL1,ABCA8,AATF,ADD3,ACTN1,ACP5,ABL1,ABCA8,AATF
12,ADGRG6,ACTN4,ACPP,ABL2,ABCB1,AATK,ADGRG6,ACTN4,ACPP,ABL2,ABCB1,AATK,ADGRG6,ACTN4,ACPP,ABL2,ABCB1,AATK,ADGRG6,ACTN4,ACPP,ABL2,ABCB1,AATK,ADGRG6,ACTN4,ACPP,ABL2,ABCB1,AATK
13,ADGRL4,ACTR2,ACRBP,ABLIM1,ABCC1,ABCA1,ADGRL4,ACTR2,ACRBP,ABLIM1,ABCC1,ABCA1,ADGRL4,ACTR2,ACRBP,ABLIM1,ABCC1,ABCA1,ADGRL4,ACTR2,ACRBP,ABLIM1,ABCC1,ABCA1,ADGRL4,ACTR2,ACRBP,ABLIM1,ABCC1,ABCA1
14,ADIPOR1,ACTR3,ACSL3,ABLIM3,ABCC3,ABCA5,ADIPOR1,ACTR3,ACSL3,ABLIM3,ABCC3,ABCA5,ADIPOR1,ACTR3,ACSL3,ABLIM3,ABCC3,ABCA5,ADIPOR1,ACTR3,ACSL3,ABLIM3,ABCC3,ABCA5,ADIPOR1,ACTR3,ACSL3,ABLIM3,ABCC3,ABCA5
