,11242-NUSVR--nu=0.05-C=0.1,11242-NUSVR--nu=0.1-C=0.1,11242-NUSVR--nu=0.15-C=0.1,11242-NUSVR--nu=0.25-C=0.1,11242-NUSVR--nu=0.5-C=0.1,11242-NUSVR--nu=0.75-C=0.1,11242-NUSVR--nu=0.05-C=0.5,11242-NUSVR--nu=0.1-C=0.5,11242-NUSVR--nu=0.15-C=0.5,11242-NUSVR--nu=0.25-C=0.5,11242-NUSVR--nu=0.5-C=0.5,11242-NUSVR--nu=0.75-C=0.5,11242-NUSVR--nu=0.05-C=0.75,11242-NUSVR--nu=0.1-C=0.75,11242-NUSVR--nu=0.15-C=0.75,11242-NUSVR--nu=0.25-C=0.75,11242-NUSVR--nu=0.5-C=0.75,11242-NUSVR--nu=0.75-C=0.75,11242-NUSVR--nu=0.05-C=1,11242-NUSVR--nu=0.1-C=1,11242-NUSVR--nu=0.15-C=1,11242-NUSVR--nu=0.25-C=1,11242-NUSVR--nu=0.5-C=1,11242-NUSVR--nu=0.75-C=1,11242-NUSVR--nu=0.05-C=10,11242-NUSVR--nu=0.1-C=10,11242-NUSVR--nu=0.15-C=10,11242-NUSVR--nu=0.25-C=10,11242-NUSVR--nu=0.5-C=10,11242-NUSVR--nu=0.75-C=10
10,ADGRL4,ACPP,ABL2,ABCC5,ABCA2,AASS,ADIPOR1,ACPP,ABHD4,ABCG1,ABCA2,AASS,ADIPOR1,ACPP,ABHD4,ABCG1,ABCA2,AASS,ADGRL4,ACPP,ABL2,ABCC5,ABCA2,AASS,ADIPOR1,ACPP,ABHD4,ABCG1,ABCA3,AASS
11,ADIPOR1,ACRBP,ABLIM3,ABCG1,ABCA3,AATF,AGPAT1,ACRBP,ABL2,ABHD11,ABCA3,AATF,AGPAT1,ACRBP,ABL2,ABHD11,ABCA3,AATF,ADIPOR1,ACRBP,ABLIM3,ABCG1,ABCA3,AATF,AGPAT1,ACRBP,ABL2,ABHD11,ABCA5,AATF
12,AGPAT1,ACTN1,ABO,ABHD11,ABCA5,AATK,AGPAT5,ACTN1,ABLIM3,ABHD12,ABCA5,AATK,AGPAT5,ACTN1,ABLIM3,ABHD12,ABCA5,AATK,AGPAT1,ACTN1,ABO,ABHD11,ABCA5,AATK,AGPAT5,ACTN1,ABLIM3,ABHD12,ABCB1,AATK
13,AGPAT5,ACTN4,ABTB1,ABHD12,ABCB1,ABCA1,AKIRIN1,ACTN4,ABO,ABHD3,ABCB1,ABCA1,AKIRIN1,ACTN4,ABO,ABHD3,ABCB1,ABCA1,AGPAT5,ACTN4,ABTB1,ABHD12,ABCB1,ABCA1,AKIRIN1,ACTN4,ABO,ABHD3,ABCC1,ABCA1
14,AKIRIN1,ACTR2,AC009506.1,ABHD3,ABCC1,ABCA10,AKNA,ACTR2,ABTB1,ABHD4,ABCC1,ABCA10,AKNA,ACTR2,ABTB1,ABHD4,ABCC1,ABCA10,AKIRIN1,ACTR2,AC009506.1,ABHD3,ABCC1,ABCA10,AKNA,ACTR2,ABTB1,ABHD4,ABCC3,ABCA10
15,AKNA,ADAM28,ACPP,ABHD4,ABCC3,ABCA2,ALOX5AP,ADAM28,AC009506.1,ABHD5,ABCC3,ABCA2,ALOX5AP,ADAM28,AC009506.1,ABHD5,ABCC3,ABCA2,AKNA,ADAM28,ACPP,ABHD4,ABCC3,ABCA2,ALOX5AP,ADAM28,AC009506.1,ABHD5,ABCC4,ABCA2
16,ALOX5AP,ADGRE2,ACRBP,ABHD5,ABCC4,ABCA3,ANK1,ADGRE2,ACPP,ABI3BP,ABCC4,ABCA3,ANK1,ADGRE2,ACPP,ABI3BP,ABCC4,ABCA3,ALOX5AP,ADGRE2,ACRBP,ABHD5,ABCC4,ABCA3,ANK1,ADGRE2,ACPP,ABI3BP,ABCC5,ABCA3
17,ANK1,ADGRG6,ACTN1,ABI3BP,ABCC5,ABCA5,ANKRD36C,ADGRG6,ACRBP,ABL2,ABCC5,ABCA5,ANKRD36C,ADGRG6,ACRBP,ABL2,ABCC5,ABCA5,ANK1,ADGRG6,ACTN1,ABI3BP,ABCC5,ABCA5,ANKRD36C,ADGRG6,ACRBP,ABL2,ABCD3,ABCA5
18,ANKRD36C,ADGRL4,ACTN4,ABL2,ABCD3,ABCA6,ANO6,ADGRL4,ACTN1,ABLIM1,ABCD3,ABCA6,ANO6,ADGRL4,ACTN1,ABLIM1,ABCD3,ABCA6,ANKRD36C,ADGRL4,ACTN4,ABL2,ABCD3,ABCA6,ANO6,ADGRL4,ACTN1,ABLIM1,ABCD4,ABCA6
19,ANO6,ADIPOR1,ACTR2,ABLIM1,ABCD4,ABCA7,ANP32A,ADIPOR1,ACTN4,ABLIM3,ABCD4,ABCA7,ANP32A,ADIPOR1,ACTN4,ABLIM3,ABCD4,ABCA7,ANO6,ADIPOR1,ACTR2,ABLIM1,ABCD4,ABCA7,ANP32A,ADIPOR1,ACTN4,ABLIM3,ABCE1,ABCA7
20,ANP32A,ADIPOR2,ACVR2A,ABLIM3,ABCE1,ABCB1,ANP32B,ADIPOR2,ACTR2,ABO,ABCE1,ABCB1,ANP32B,ADIPOR2,ACTR2,ABO,ABCE1,ABCB1,ANP32A,ADIPOR2,ACVR2A,ABLIM3,ABCE1,ABCB1,ANP32B,ADIPOR2,ACTR2,ABO,ABCF2,ABCB1
21,ANP32B,AFF1,ADAM28,ABO,ABCF2,ABCB7,ANXA1,AFF1,ACVR2A,ABTB1,ABCF2,ABCB7,ANXA1,AFF1,ACVR2A,ABTB1,ABCF2,ABCB7,ANP32B,AFF1,ADAM28,ABO,ABCF2,ABCB7,ANXA1,AFF1,ACVR2A,ABTB1,ABCG1,ABCB7
22,ANXA1,AFG3L1P,ADAMTS2,ABTB1,ABCG1,ABCB8,ANXA13,AFG3L1P,ADAM28,AC009506.1,ABCG1,ABCB8,ANXA13,AFG3L1P,ADAM28,AC009506.1,ABCG1,ABCB8,ANXA1,AFG3L1P,ADAMTS2,ABTB1,ABCG1,ABCB8,ANXA13,AFG3L1P,ADAM28,AC009506.1,ABHD11,ABCB8
23,ANXA13,AGPAT1,ADGRE2,AC009506.1,ABHD11,ABCC1,ANXA4,AGPAT1,ADAMTS2,ACCS,ABHD11,ABCC1,ANXA4,AGPAT1,ADAMTS2,ACCS,ABHD11,ABCC1,ANXA13,AGPAT1,ADGRE2,AC009506.1,ABHD11,ABCC1,ANXA4,AGPAT1,ADAMTS2,ACCS,ABHD12,ABCC1
24,ANXA4,AGPAT5,ADGRG3,ACCS,ABHD12,ABCC3,AP2M1,AGPAT5,ADGRE2,ACLY,ABHD12,ABCC3,AP2M1,AGPAT5,ADGRE2,ACLY,ABHD12,ABCC3,ANXA4,AGPAT5,ADGRG3,ACCS,ABHD12,ABCC3,AP2M1,AGPAT5,ADGRE2,ACLY,ABHD14B,ABCC3
25,AP2M1,AGTRAP,ADGRG6,ACLY,ABHD14B,ABCC4,APMAP,AGTRAP,ADGRG3,ACP1,ABHD14B,ABCC4,APMAP,AGTRAP,ADGRG3,ACP1,ABHD14B,ABCC4,AP2M1,AGTRAP,ADGRG6,ACLY,ABHD14B,ABCC4,APMAP,AGTRAP,ADGRG3,ACP1,ABHD3,ABCC4
26,APMAP,AKAP13,ADGRL4,ACP1,ABHD3,ABCC5,APOD,AKAP13,ADGRG6,ACP2,ABHD3,ABCC5,APOD,AKAP13,ADGRG6,ACP2,ABHD3,ABCC5,APMAP,AKAP13,ADGRL4,ACP1,ABHD3,ABCC5,APOD,AKAP13,ADGRG6,ACP2,ABHD4,ABCC5
27,APOD,AKIRIN1,ADI1,ACP2,ABHD4,ABCC6,APP,AKIRIN1,ADGRL4,ACPP,ABHD4,ABCC6,APP,AKIRIN1,ADGRL4,ACPP,ABHD4,ABCC6,APOD,AKIRIN1,ADI1,ACP2,ABHD4,ABCC6,APP,AKIRIN1,ADGRL4,ACPP,ABHD5,ABCC6
28,APP,AKNA,ADIPOR1,ACPP,ABHD5,ABCD1,AQP10,AKNA,ADI1,ACRBP,ABHD5,ABCD1,AQP10,AKNA,ADI1,ACRBP,ABHD5,ABCD1,APP,AKNA,ADIPOR1,ACPP,ABHD5,ABCD1,AQP10,AKNA,ADI1,ACRBP,ABI2,ABCD1
29,AQP10,AKR7A2,ADIPOR2,ACRBP,ABI2,ABCD3,AQP3,AKR7A2,ADIPOR1,ACTG1P22,ABI2,ABCD3,AQP3,AKR7A2,ADIPOR1,ACTG1P22,ABI2,ABCD3,AQP10,AKR7A2,ADIPOR2,ACRBP,ABI2,ABCD3,AQP3,AKR7A2,ADIPOR1,ACTG1P22,ABI3,ABCD3
30,AQP3,ALAS2,ADM,ACTG1P22,ABI3,ABCD4,ARAP1,ALAS2,ADIPOR2,ACTN1,ABI3,ABCD4,ARAP1,ALAS2,ADIPOR2,ACTN1,ABI3,ABCD4,AQP3,ALAS2,ADM,ACTG1P22,ABI3,ABCD4,ARAP1,ALAS2,ADIPOR2,ACTN1,ABI3BP,ABCD4
31,ARAP1,ALCAM,AFF1,ACTN1,ABI3BP,ABCE1,ARF1,ALCAM,ADM,ACTN4,ABI3BP,ABCE1,ARF1,ALCAM,ADM,ACTN4,ABI3BP,ABCE1,ARAP1,ALCAM,AFF1,ACTN1,ABI3BP,ABCE1,ARF1,ALCAM,ADM,ACTN4,ABL1,ABCE1
32,ARF1,ALOX5AP,AFG3L1P,ACTN4,ABL1,ABCF2,ARHGAP18,ALOX5AP,AFF1,ACTR2,ABL1,ABCF2,ARHGAP18,ALOX5AP,AFF1,ACTR2,ABL1,ABCF2,ARF1,ALOX5AP,AFG3L1P,ACTN4,ABL1,ABCF2,ARHGAP18,ALOX5AP,AFF1,ACTR2,ABL2,ABCF2
33,ARHGAP18,AMFR,AGL,ACTR2,ABL2,ABCF3,ARHGAP24,AMFR,AFG3L1P,ACTR3B,ABL2,ABCF3,ARHGAP24,AMFR,AFG3L1P,ACTR3B,ABL2,ABCF3,ARHGAP18,AMFR,AGL,ACTR2,ABL2,ABCF3,ARHGAP24,AMFR,AFG3L1P,ACTR3B,ABLIM1,ABCF3
34,ARHGAP24,AMZ2P1,AGO1,ACTR3B,ABLIM1,ABCG1,ARHGAP30,AMZ2P1,AGL,ACVR1,ABLIM1,ABCG1,ARHGAP30,AMZ2P1,AGL,ACVR1,ABLIM1,ABCG1,ARHGAP24,AMZ2P1,AGO1,ACTR3B,ABLIM1,ABCG1,ARHGAP30,AMZ2P1,AGL,ACVR1,ABLIM3,ABCG1
35,ARHGAP30,ANK1,AGPAT1,ACVR1,ABLIM3,ABHD10,ARHGAP45,ANK1,AGO1,ACVR2A,ABLIM3,ABHD10,ARHGAP45,ANK1,AGO1,ACVR2A,ABLIM3,ABHD10,ARHGAP30,ANK1,AGPAT1,ACVR1,ABLIM3,ABHD10,ARHGAP45,ANK1,AGO1,ACVR2A,ABO,ABHD10
36,ARHGAP45,ANKRD28,AGPAT5,ACVR2A,ABO,ABHD11,ARHGDIB,ANKRD28,AGPAT1,ACYP1,ABO,ABHD11,ARHGDIB,ANKRD28,AGPAT1,ACYP1,ABO,ABHD11,ARHGAP45,ANKRD28,AGPAT5,ACVR2A,ABO,ABHD11,ARHGDIB,ANKRD28,AGPAT1,ACYP1,ABRACL,ABHD11
37,ARHGDIB,ANKRD33B,AGTRAP,ACYP1,ABRACL,ABHD12,ARHGEF12,ANKRD33B,AGPAT5,ACYP2,ABRACL,ABHD12,ARHGEF12,ANKRD33B,AGPAT5,ACYP2,ABRACL,ABHD12,ARHGDIB,ANKRD33B,AGTRAP,ACYP1,ABRACL,ABHD12,ARHGEF12,ANKRD33B,AGPAT5,ACYP2,ABTB1,ABHD12
38,ARHGEF12,ANKRD36B,AIDA,ACYP2,ABTB1,ABHD13,ARID1A,ANKRD36B,AGTRAP,ADAM15,ABTB1,ABHD13,ARID1A,ANKRD36B,AGTRAP,ADAM15,ABTB1,ABHD13,ARHGEF12,ANKRD36B,AIDA,ACYP2,ABTB1,ABHD13,ARID1A,ANKRD36B,AGTRAP,ADAM15,ABTB2,ABHD13
39,ARID1A,ANKRD36C,AKAP13,ADAM15,ABTB2,ABHD14B,ARRB2,ANKRD36C,AIDA,ADAM28,ABTB2,ABHD14B,ARRB2,ANKRD36C,AIDA,ADAM28,ABTB2,ABHD14B,ARID1A,ANKRD36C,AKAP13,ADAM15,ABTB2,ABHD14B,ARRB2,ANKRD36C,AIDA,ADAM28,AC004057.1,ABHD14B
40,ARRB2,ANO6,AKIRIN1,ADAM28,AC004057.1,ABHD15,AZGP1,ANO6,AKAP13,ADAMTS1,AC004057.1,ABHD15,AZGP1,ANO6,AKAP13,ADAMTS1,AC004057.1,ABHD15,ARRB2,ANO6,AKIRIN1,ADAM28,AC004057.1,ABHD15,AZGP1,ANO6,AKAP13,ADAMTS1,AC009506.1,ABHD15
41,AZGP1,ANP32A,AKNA,ADAMTS1,AC009506.1,ABHD17A,BCAP29,ANP32A,AKIRIN1,ADAMTS2,AC009506.1,ABHD17A,BCAP29,ANP32A,AKIRIN1,ADAMTS2,AC009506.1,ABHD17B,AZGP1,ANP32A,AKNA,ADAMTS1,AC009506.1,ABHD17B,BCAP29,ANP32A,AKIRIN1,ADAMTS2,AC141586.5,ABHD17B
42,BCAP29,ANP32B,AKR7A2,ADAMTS2,AC141586.5,ABHD17B,BCL2A1,ANP32B,AKNA,ADGRE2,AC141586.5,ABHD17B,BCL2A1,ANP32B,AKNA,ADGRE2,AC141586.5,ABHD17C,BCAP29,ANP32B,AKR7A2,ADAMTS2,AC141586.5,ABHD17C,BCL2A1,ANP32B,AKNA,ADGRE2,ACAA1,ABHD17C
43,BCL2A1,ANXA1,AKT2,ADGRE2,ACAA1,ABHD17C,BCL2L1,ANXA1,AKR7A2,ADGRE5,ACAA1,ABHD17C,BCL2L1,ANXA1,AKR7A2,ADGRE5,ACAA1,ABHD18,BCL2A1,ANXA1,AKT2,ADGRE2,ACAA1,ABHD18,BCL2L1,ANXA1,AKR7A2,ADGRE5,ACACB,ABHD18
44,BCL2L1,ANXA11,AKT3,ADGRE5,ACACB,ABHD18,BIN2,ANXA11,AKT2,ADGRG1,ACACB,ABHD18,BIN2,ANXA11,AKT2,ADGRG1,ACACB,ABHD3,BCL2L1,ANXA11,AKT3,ADGRE5,ACACB,ABHD3,BIN2,ANXA11,AKT2,ADGRG1,ACADSB,ABHD3
45,BIN2,ANXA13,ALAS2,ADGRG1,ACADSB,ABHD3,BMX,ANXA13,AKT3,ADGRG3,ACADSB,ABHD3,BMX,ANXA13,AKT3,ADGRG3,ACADSB,ABHD4,BIN2,ANXA13,ALAS2,ADGRG1,ACADSB,ABHD4,BMX,ANXA13,AKT3,ADGRG3,ACADVL,ABHD4
46,BMX,ANXA4,ALCAM,ADGRG3,ACADVL,ABHD4,BPGM,ANXA4,ALAS2,ADGRG6,ACADVL,ABHD4,BPGM,ANXA4,ALAS2,ADGRG6,ACADVL,ABHD5,BMX,ANXA4,ALCAM,ADGRG3,ACADVL,ABHD5,BPGM,ANXA4,ALAS2,ADGRG6,ACBD5,ABHD5
47,BPGM,ANXA6,ALKBH5,ADGRG6,ACBD5,ABHD5,BRI3,ANXA6,ALCAM,ADGRL4,ACBD5,ABHD5,BRI3,ANXA6,ALCAM,ADGRL4,ACBD5,ABI2,BPGM,ANXA6,ALKBH5,ADGRG6,ACBD5,ABI2,BRI3,ANXA6,ALCAM,ADGRL4,ACCS,ABI2
48,BRI3,AP2M1,ALOX5AP,ADGRL4,ACCS,ABI2,BSG,AP2M1,ALKBH5,ADI1,ACCS,ABI2,BSG,AP2M1,ALKBH5,ADI1,ACCS,ABI3,BRI3,AP2M1,ALOX5AP,ADGRL4,ACCS,ABI3,BSG,AP2M1,ALKBH5,ADI1,ACER2,ABI3
49,BSG,APMAP,AMFR,ADI1,ACER2,ABI3,C11orf96,APMAP,ALOX5AP,ADIPOR1,ACER2,ABI3,C11orf96,APMAP,ALOX5AP,ADIPOR1,ACER2,ABI3BP,BSG,APMAP,AMFR,ADI1,ACER2,ABI3BP,C11orf96,APMAP,ALOX5AP,ADIPOR1,ACLY,ABI3BP
50,C11orf96,APOBEC3C,AMN1,ADIPOR1,ACLY,ABI3BP,C19orf33,APOBEC3C,AMFR,ADIPOR2,ACLY,ABI3BP,C19orf33,APOBEC3C,AMFR,ADIPOR2,ACLY,ABL1,C11orf96,APOBEC3C,AMN1,ADIPOR1,ACLY,ABL1,C19orf33,APOBEC3C,AMFR,ADIPOR2,ACOT7,ABL1
51,C19orf33,APOLD1,AMZ2P1,ADIPOR2,ACOT7,ABL1,C1orf115,APOLD1,AMN1,ADM,ACOT7,ABL1,C1orf115,APOLD1,AMN1,ADM,ACOT7,ABL2,C19orf33,APOLD1,AMZ2P1,ADIPOR2,ACOT7,ABL2,C1orf115,APOLD1,AMN1,ADM,ACOX1,ABL2
52,C1orf115,APP,ANK1,ADM,ACOX1,ABL2,C21orf58,APP,AMZ2P1,ADNP,ACOX1,ABL2,C21orf58,APP,AMZ2P1,ADNP,ACOX1,ABLIM1,C1orf115,APP,ANK1,ADM,ACOX1,ABLIM1,C21orf58,APP,AMZ2P1,ADNP,ACP1,ABLIM1
53,C21orf58,AQP10,ANKH,ADNP,ACP1,ABLIM1,C9orf16,AQP10,ANK1,ADPGK,ACP1,ABLIM1,C9orf16,AQP10,ANK1,ADPGK,ACP1,ABLIM3,C21orf58,AQP10,ANKH,ADNP,ACP1,ABLIM3,C9orf16,AQP10,ANK1,ADPGK,ACP2,ABLIM3
54,C9orf16,AQP3,ANKRD28,ADPGK,ACP2,ABLIM3,C9orf72,AQP3,ANKH,ADRM1,ACP2,ABLIM3,C9orf72,AQP3,ANKH,ADRM1,ACP2,ABO,C9orf16,AQP3,ANKRD28,ADPGK,ACP2,ABO,C9orf72,AQP3,ANKH,ADRM1,ACP5,ABO
55,C9orf72,ARAP1,ANKRD33B,ADRM1,ACP5,ABO,CA2,ARAP1,ANKRD28,AF131215.4,ACP5,ABO,CA2,ARAP1,ANKRD28,AF131215.4,ACP5,ABRACL,C9orf72,ARAP1,ANKRD33B,ADRM1,ACP5,ABRACL,CA2,ARAP1,ANKRD28,AF131215.4,ACPP,ABRACL
56,CA2,ARF1,ANKRD34B,AF131215.4,ACPP,ABRACL,CA4,ARF1,ANKRD33B,AFF1,ACPP,ABRACL,CA4,ARF1,ANKRD33B,AFF1,ACPP,ABTB1,CA2,ARF1,ANKRD34B,AF131215.4,ACPP,ABTB1,CA4,ARF1,ANKRD33B,AFF1,ACRBP,ABTB1
57,CA4,ARF3,ANKRD36B,AFF1,ACRBP,ABTB1,CAMK1,ARF3,ANKRD34B,AFG3L1P,ACRBP,ABTB1,CAMK1,ARF3,ANKRD34B,AFG3L1P,ACRBP,ABTB2,CA4,ARF3,ANKRD36B,AFF1,ACRBP,ABTB2,CAMK1,ARF3,ANKRD34B,AFG3L1P,ACSL1,ABTB2
58,CAMK1,ARHGAP1,ANKRD36C,AFG3L1P,ACSL1,ABTB2,CAPN1,ARHGAP1,ANKRD36B,AGL,ACSL1,ABTB2,CAPN1,ARHGAP1,ANKRD36B,AGL,ACSL1,AC004057.1,CAMK1,ARHGAP1,ANKRD36C,AFG3L1P,ACSL1,AC004057.1,CAPN1,ARHGAP1,ANKRD36B,AGL,ACSL4,AC004057.1
59,CAPN1,ARHGAP18,ANKS4B,AGL,ACSL4,AC004057.1,CAPN2,ARHGAP18,ANKRD36C,AGO1,ACSL4,AC004057.1,CAPN2,ARHGAP18,ANKRD36C,AGO1,ACSL4,AC005562.1,CAPN1,ARHGAP18,ANKS4B,AGL,ACSL4,AC005562.1,CAPN2,ARHGAP18,ANKRD36C,AGO1,ACSS1,AC005562.1
60,CAPN2,ARHGAP24,ANO6,AGO1,ACSS1,AC005562.1,CAV2,ARHGAP24,ANKS4B,AGO4,ACSS1,AC005562.1,CAV2,ARHGAP24,ANKS4B,AGO4,ACSS1,AC009506.1,CAPN2,ARHGAP24,ANO6,AGO1,ACSS1,AC009506.1,CAV2,ARHGAP24,ANKS4B,AGO4,ACTG1P22,AC009506.1
61,CAV2,ARHGAP25,ANO9,AGO4,ACTG1P22,AC009506.1,CCDC14,ARHGAP25,ANO6,AGPAT1,ACTG1P22,AC009506.1,CCDC14,ARHGAP25,ANO6,AGPAT1,ACTG1P22,AC011933.2,CAV2,ARHGAP25,ANO9,AGO4,ACTG1P22,AC011933.2,CCDC14,ARHGAP25,ANO6,AGPAT1,ACTL6B,AC011933.2
62,CCDC14,ARHGAP30,ANP32A,AGPAT1,ACTL6B,AC011933.2,CCDC92,ARHGAP30,ANO9,AGPAT3,ACTL6B,AC011933.2,CCDC92,ARHGAP30,ANO9,AGPAT3,ACTL6B,AC023590.1,CCDC14,ARHGAP30,ANP32A,AGPAT1,ACTL6B,AC023590.1,CCDC92,ARHGAP30,ANO9,AGPAT3,ACTN1,AC023590.1
63,CCDC92,ARHGAP31,ANP32B,AGPAT3,ACTN1,AC023590.1,CCL3,ARHGAP31,ANP32A,AGPAT5,ACTN1,AC023590.1,CCL3,ARHGAP31,ANP32A,AGPAT5,ACTN1,AC079250.1,CCDC92,ARHGAP31,ANP32B,AGPAT3,ACTN1,AC079250.1,CCL3,ARHGAP31,ANP32A,AGPAT5,ACTN4,AC079250.1
64,CCL3,ARHGAP45,ANP32E,AGPAT5,ACTN4,AC079250.1,CCL4L2,ARHGAP45,ANP32B,AGRN,ACTN4,AC079250.1,CCL4L2,ARHGAP45,ANP32B,AGRN,ACTN4,AC141586.5,CCL3,ARHGAP45,ANP32E,AGPAT5,ACTN4,AC141586.5,CCL4L2,ARHGAP45,ANP32B,AGRN,ACTR1A,AC141586.5
65,CCL4L2,ARHGAP6,ANXA1,AGRN,ACTR1A,AC141586.5,CCNG1,ARHGAP6,ANP32E,AGTPBP1,ACTR1A,AC141586.5,CCNG1,ARHGAP6,ANP32E,AGTPBP1,ACTR1A,ACAA1,CCL4L2,ARHGAP6,ANXA1,AGRN,ACTR1A,ACAA1,CCNG1,ARHGAP6,ANP32E,AGTPBP1,ACTR2,ACAA1
66,CCNG1,ARHGDIB,ANXA11,AGTPBP1,ACTR2,ACAA1,CCR7,ARHGDIB,ANXA1,AGTRAP,ACTR2,ACAA1,CCR7,ARHGDIB,ANXA1,AGTRAP,ACTR2,ACAA2,CCNG1,ARHGDIB,ANXA11,AGTPBP1,ACTR2,ACAA2,CCR7,ARHGDIB,ANXA1,AGTRAP,ACTR3,ACAA2
67,CCR7,ARHGEF1,ANXA13,AGTRAP,ACTR3,ACAA2,CCS,ARHGEF1,ANXA11,AHCYL1,ACTR3,ACAA2,CCS,ARHGEF1,ANXA11,AHCYL1,ACTR3,ACACA,CCR7,ARHGEF1,ANXA13,AGTRAP,ACTR3,ACACA,CCS,ARHGEF1,ANXA11,AHCYL1,ACTR3B,ACACA
