,5784-NUSVR--nu=0.05-C=0.1,5784-NUSVR--nu=0.1-C=0.1,5784-NUSVR--nu=0.15-C=0.1,5784-NUSVR--nu=0.25-C=0.1,5784-NUSVR--nu=0.5-C=0.1,5784-NUSVR--nu=0.75-C=0.1,5784-NUSVR--nu=0.05-C=0.5,5784-NUSVR--nu=0.1-C=0.5,5784-NUSVR--nu=0.15-C=0.5,5784-NUSVR--nu=0.25-C=0.5,5784-NUSVR--nu=0.5-C=0.5,5784-NUSVR--nu=0.75-C=0.5,5784-NUSVR--nu=0.05-C=0.75,5784-NUSVR--nu=0.1-C=0.75,5784-NUSVR--nu=0.15-C=0.75,5784-NUSVR--nu=0.25-C=0.75,5784-NUSVR--nu=0.5-C=0.75,5784-NUSVR--nu=0.75-C=0.75,5784-NUSVR--nu=0.05-C=1,5784-NUSVR--nu=0.1-C=1,5784-NUSVR--nu=0.15-C=1,5784-NUSVR--nu=0.25-C=1,5784-NUSVR--nu=0.5-C=1,5784-NUSVR--nu=0.75-C=1,5784-NUSVR--nu=0.05-C=10,5784-NUSVR--nu=0.1-C=10,5784-NUSVR--nu=0.15-C=10,5784-NUSVR--nu=0.25-C=10,5784-NUSVR--nu=0.5-C=10,5784-NUSVR--nu=0.75-C=10
13,AKNA,ACTR3,ACRBP,ABHD5,ABCB1,AASDH,AKAP13,ACTR3,ACRBP,ABHD5,ABCB1,AASDH,AKAP13,ACTR3,ACRBP,ABHD5,ABCB1,AASDH,AKAP13,ACTR3,ACRBP,ABHD5,ABCB1,AASDH,AKNA,ACTR3,ACRBP,ABHD5,ABCB1,AASDH
14,ALOX5AP,ACYP1,ACSL4,ABI3BP,ABCB8,AASDHPPT,AKNA,ACYP1,ACSL4,ABI3BP,ABCB8,AASDHPPT,AKNA,ACYP1,ACSL4,ABI3BP,ABCB8,AASDHPPT,AKNA,ACYP1,ACSL4,ABI3BP,ABCB8,AASDHPPT,ALOX5AP,ACYP1,ACSL4,ABI3BP,ABCB8,AASDHPPT
15,ANKRD36C,ADAMTS2,ACTN1,ABL2,ABCC1,AASS,ALOX5AP,ADAMTS2,ACTN1,ABL2,ABCC1,AASS,ALOX5AP,ADAMTS2,ACTN1,ABL2,ABCC1,AASS,ALOX5AP,ADAMTS2,ACTN1,ABL2,ABCC1,AASS,ANKRD36C,ADAMTS2,ACTN1,ABL2,ABCC1,AASS
16,ANP32A,ADD3,ACTN4,ABLIM1,ABCC3,AATF,ANKRD36C,ADD3,ACTN4,ABLIM1,ABCC3,AATF,ANKRD36C,ADD3,ACTN4,ABLIM1,ABCC3,AATF,ANKRD36C,ADD3,ACTN4,ABLIM1,ABCC3,AATF,ANP32A,ADD3,ACTN4,ABLIM1,ABCC3,AATF
17,ANP32B,ADGRE2,ACTR2,ABLIM3,ABCC4,ABCA11P,ANP32A,ADGRE2,ACTR2,ABLIM3,ABCC4,ABCA11P,ANP32A,ADGRE2,ACTR2,ABLIM3,ABCC4,ABCA11P,ANP32A,ADGRE2,ACTR2,ABLIM3,ABCC4,ABCA11P,ANP32B,ADGRE2,ACTR2,ABLIM3,ABCC4,ABCA11P
18,ANP32E,ADGRG6,ACTR3,ABO,ABCC5,ABCA13,ANP32B,ADGRG6,ACTR3,ABO,ABCC5,ABCA13,ANP32B,ADGRG6,ACTR3,ABO,ABCC5,ABCA13,ANP32B,ADGRG6,ACTR3,ABO,ABCC5,ABCA13,ANP32E,ADGRG6,ACTR3,ABO,ABCC5,ABCA13
19,ANXA1,ADIPOR1,ACYP1,ABTB1,ABCC9,ABCA2,ANP32E,ADIPOR1,ACYP1,ABTB1,ABCC9,ABCA5,ANP32E,ADIPOR1,ACYP1,ABTB1,ABCC9,ABCA2,ANP32E,ADIPOR1,ACYP1,ABTB1,ABCC9,ABCA2,ANXA1,ADIPOR1,ACYP1,ABTB1,ABCC9,ABCA2
20,ANXA13,ADM,ADAMTS2,AC009506.1,ABCD4,ABCA5,ANXA1,ADM,ADAMTS2,AC009506.1,ABCD4,ABCA6,ANXA1,ADM,ADAMTS2,AC009506.1,ABCD4,ABCA5,ANXA1,ADM,ADAMTS2,AC009506.1,ABCD4,ABCA5,ANXA13,ADM,ADAMTS2,AC009506.1,ABCD4,ABCA5
21,AP2M1,ADPGK,ADD3,AC104699.1,ABCF2,ABCA6,ANXA13,ADPGK,ADD3,AC104699.1,ABCF2,ABCA7,ANXA13,ADPGK,ADD3,AC104699.1,ABCF2,ABCA6,ANXA13,ADPGK,ADD3,AC104699.1,ABCF2,ABCA6,AP2M1,ADPGK,ADD3,AC104699.1,ABCF2,ABCA6
22,APOD,AFF1,ADGRE2,ACACB,ABCF3,ABCA7,AP2M1,AFF1,ADGRE2,ACACB,ABCF3,ABCB1,AP2M1,AFF1,ADGRE2,ACACB,ABCF3,ABCA7,AP2M1,AFF1,ADGRE2,ACACB,ABCF3,ABCA7,APOD,AFF1,ADGRE2,ACACB,ABCF3,ABCA7
23,APOL3,AFG3L1P,ADGRG1,ACAP2,ABCG1,ABCB1,APOD,AFG3L1P,ADGRG1,ACAP2,ABCG1,ABCB11,APOD,AFG3L1P,ADGRG1,ACAP2,ABCG1,ABCB1,APOD,AFG3L1P,ADGRG1,ACAP2,ABCG1,ABCB1,APOL3,AFG3L1P,ADGRG1,ACAP2,ABCG1,ABCB1
24,APP,AGO1,ADGRG3,ACBD6,ABHD11,ABCB11,APOL3,AGO1,ADGRG3,ACBD6,ABHD11,ABCB8,APOL3,AGO1,ADGRG3,ACBD6,ABHD11,ABCB11,APOL3,AGO1,ADGRG3,ACBD6,ABHD11,ABCB11,APP,AGO1,ADGRG3,ACBD6,ABHD11,ABCB11
25,ARAP1,AGPAT5,ADGRG6,ACKR3,ABHD12,ABCB8,APP,AGPAT5,ADGRG6,ACKR3,ABHD12,ABCC1,APP,AGPAT5,ADGRG6,ACKR3,ABHD12,ABCB8,APP,AGPAT5,ADGRG6,ACKR3,ABHD12,ABCB8,ARAP1,AGPAT5,ADGRG6,ACKR3,ABHD12,ABCB8
26,ARF1,AGTRAP,ADGRL4,ACLY,ABHD13,ABCC1,ARAP1,AGTRAP,ADGRL4,ACLY,ABHD13,ABCC13,ARAP1,AGTRAP,ADGRL4,ACLY,ABHD13,ABCC1,ARAP1,AGTRAP,ADGRL4,ACLY,ABHD13,ABCC1,ARF1,AGTRAP,ADGRL4,ACLY,ABHD13,ABCC1
27,ARG2,AIDA,ADIPOR1,ACOT11,ABHD14A,ABCC13,ARF1,AIDA,ADIPOR1,ACOT11,ABHD14A,ABCC3,ARF1,AIDA,ADIPOR1,ACOT11,ABHD14A,ABCC13,ARF1,AIDA,ADIPOR1,ACOT11,ABHD14A,ABCC13,ARG2,AIDA,ADIPOR1,ACOT11,ABHD14A,ABCC13
28,ARHGAP24,AKAP13,ADM,ACPP,ABHD15,ABCC3,ARG2,AKAP13,ADM,ACPP,ABHD15,ABCC4,ARG2,AKAP13,ADM,ACPP,ABHD15,ABCC3,ARG2,AKAP13,ADM,ACPP,ABHD15,ABCC3,ARHGAP24,AKAP13,ADM,ACPP,ABHD15,ABCC3
29,ARHGAP30,AKNA,ADPGK,ACRBP,ABHD17A,ABCC4,ARHGAP24,AKNA,ADPGK,ACRBP,ABHD17A,ABCC5,ARHGAP24,AKNA,ADPGK,ACRBP,ABHD17A,ABCC4,ARHGAP24,AKNA,ADPGK,ACRBP,ABHD17A,ABCC4,ARHGAP30,AKNA,ADPGK,ACRBP,ABHD17A,ABCC4
30,ARHGAP45,AKT3,AFDN,ACSL3,ABHD3,ABCC5,ARHGAP30,AKT3,AFDN,ACSL3,ABHD3,ABCC9,ARHGAP30,AKT3,AFDN,ACSL3,ABHD3,ABCC5,ARHGAP30,AKT3,AFDN,ACSL3,ABHD3,ABCC5,ARHGAP45,AKT3,AFDN,ACSL3,ABHD3,ABCC5
31,ARHGDIB,ALKBH5,AFF1,ACSL4,ABHD4,ABCC9,ARHGAP45,ALKBH5,AFF1,ACSL4,ABHD4,ABCD1,ARHGAP45,ALKBH5,AFF1,ACSL4,ABHD4,ABCC9,ARHGAP45,ALKBH5,AFF1,ACSL4,ABHD4,ABCC9,ARHGDIB,ALKBH5,AFF1,ACSL4,ABHD4,ABCC9
32,ARHGEF12,ALOX5AP,AFG3L1P,ACTC1,ABHD5,ABCD1,ARHGDIB,ALOX5AP,AFG3L1P,ACTC1,ABHD5,ABCD3,ARHGDIB,ALOX5AP,AFG3L1P,ACTC1,ABHD5,ABCD1,ARHGDIB,ALOX5AP,AFG3L1P,ACTC1,ABHD5,ABCD1,ARHGEF12,ALOX5AP,AFG3L1P,ACTC1,ABHD5,ABCD1
33,ARHGEF38,ALPL,AGO1,ACTN1,ABHD6,ABCD3,ARHGEF12,ALPL,AGO1,ACTN1,ABHD6,ABCD4,ARHGEF12,ALPL,AGO1,ACTN1,ABHD6,ABCD3,ARHGEF12,ALPL,AGO1,ACTN1,ABHD6,ABCD3,ARHGEF38,ALPL,AGO1,ACTN1,ABHD6,ABCD3
34,ARID1A,ANK3,AGO4,ACTN4,ABI2,ABCD4,ARHGEF38,ANK3,AGO4,ACTN4,ABI2,ABCF2,ARHGEF38,ANK3,AGO4,ACTN4,ABI2,ABCD4,ARHGEF38,ANK3,AGO4,ACTN4,ABI2,ABCD4,ARID1A,ANK3,AGO4,ACTN4,ABI2,ABCD4
35,ARPC5,ANKRD13A,AGPAT5,ACTR2,ABI3,ABCF2,ARID1A,ANKRD13A,AGPAT5,ACTR2,ABI3,ABCF3,ARID1A,ANKRD13A,AGPAT5,ACTR2,ABI3,ABCF2,ARID1A,ANKRD13A,AGPAT5,ACTR2,ABI3,ABCF2,ARPC5,ANKRD13A,AGPAT5,ACTR2,ABI3,ABCF2
36,ARRB2,ANKRD36B,AGTPBP1,ACTR3,ABI3BP,ABCF3,ARPC5,ANKRD36B,AGTPBP1,ACTR3,ABI3BP,ABCG1,ARPC5,ANKRD36B,AGTPBP1,ACTR3,ABI3BP,ABCF3,ARPC5,ANKRD36B,AGTPBP1,ACTR3,ABI3BP,ABCF3,ARRB2,ANKRD36B,AGTPBP1,ACTR3,ABI3BP,ABCF3
37,ASAP1,ANKRD36C,AGTRAP,ACTR3C,ABL1,ABCG1,ARRB2,ANKRD36C,AGTRAP,ACTR3C,ABL1,ABHD11,ARRB2,ANKRD36C,AGTRAP,ACTR3C,ABL1,ABCG1,ARRB2,ANKRD36C,AGTRAP,ACTR3C,ABL1,ABCG1,ASAP1,ANKRD36C,AGTRAP,ACTR3C,ABL1,ABCG1
38,ATM,ANO9,AIDA,ACYP1,ABL2,ABHD11,ASAP1,ANO9,AIDA,ACYP1,ABL2,ABHD12,ASAP1,ANO9,AIDA,ACYP1,ABL2,ABHD11,ASAP1,ANO9,AIDA,ACYP1,ABL2,ABHD11,ATM,ANO9,AIDA,ACYP1,ABL2,ABHD11
39,ATP6V0B,ANP32A,AKAP1,ADAM15,ABLIM1,ABHD12,ATM,ANP32A,AKAP1,ADAM15,ABLIM1,ABHD13,ATM,ANP32A,AKAP1,ADAM15,ABLIM1,ABHD12,ATM,ANP32A,AKAP1,ADAM15,ABLIM1,ABHD12,ATP6V0B,ANP32A,AKAP1,ADAM15,ABLIM1,ABHD12
40,ATP6V1B2,ANP32B,AKAP12,ADAM17,ABLIM3,ABHD13,ATP6V0B,ANP32B,AKAP12,ADAM17,ABLIM3,ABHD14A,ATP6V0B,ANP32B,AKAP12,ADAM17,ABLIM3,ABHD13,ATP6V0B,ANP32B,AKAP12,ADAM17,ABLIM3,ABHD13,ATP6V1B2,ANP32B,AKAP12,ADAM17,ABLIM3,ABHD13
41,AVIL,ANP32E,AKAP13,ADAM28,ABO,ABHD14A,ATP6V1B2,ANP32E,AKAP13,ADAM28,ABO,ABHD15,ATP6V1B2,ANP32E,AKAP13,ADAM28,ABO,ABHD14A,ATP6V1B2,ANP32E,AKAP13,ADAM28,ABO,ABHD14A,AVIL,ANP32E,AKAP13,ADAM28,ABO,ABHD14A
42,AZGP1,ANXA1,AKIRIN2,ADAMTS2,ABRACL,ABHD15,AVIL,ANXA1,AKIRIN2,ADAMTS2,ABRACL,ABHD17A,AVIL,ANXA1,AKIRIN2,ADAMTS2,ABRACL,ABHD15,AVIL,ANXA1,AKIRIN2,ADAMTS2,ABRACL,ABHD15,AZGP1,ANXA1,AKIRIN2,ADAMTS2,ABRACL,ABHD15
43,BASP1,ANXA11,AKNA,ADARB1,ABTB1,ABHD17A,AZGP1,ANXA11,AKNA,ADARB1,ABTB1,ABHD3,AZGP1,ANXA11,AKNA,ADARB1,ABTB1,ABHD17A,AZGP1,ANXA11,AKNA,ADARB1,ABTB1,ABHD17A,BASP1,ANXA11,AKNA,ADARB1,ABTB1,ABHD17A
44,BCL2A1,ANXA13,AKT3,ADD3,ABTB2,ABHD3,BASP1,ANXA13,AKT3,ADD3,ABTB2,ABHD4,BASP1,ANXA13,AKT3,ADD3,ABTB2,ABHD3,BASP1,ANXA13,AKT3,ADD3,ABTB2,ABHD3,BCL2A1,ANXA13,AKT3,ADD3,ABTB2,ABHD3
45,BCL6B,ANXA5,ALAS2,ADGRE2,AC004057.1,ABHD4,BCL2A1,ANXA5,ALAS2,ADGRE2,AC004057.1,ABHD5,BCL2A1,ANXA5,ALAS2,ADGRE2,AC004057.1,ABHD4,BCL2A1,ANXA5,ALAS2,ADGRE2,AC004057.1,ABHD4,BCL6B,ANXA5,ALAS2,ADGRE2,AC004057.1,ABHD4
46,BCYRN1,ANXA6,ALCAM,ADGRG1,AC009506.1,ABHD5,BCL6B,ANXA6,ALCAM,ADGRG1,AC009506.1,ABHD6,BCL6B,ANXA6,ALCAM,ADGRG1,AC009506.1,ABHD5,BCL6B,ANXA6,ALCAM,ADGRG1,AC009506.1,ABHD5,BCYRN1,ANXA6,ALCAM,ADGRG1,AC009506.1,ABHD5
47,BMP6,AP1B1,ALG1,ADGRG3,AC010468.1,ABHD6,BCYRN1,AP1B1,ALG1,ADGRG3,AC010468.1,ABI2,BCYRN1,AP1B1,ALG1,ADGRG3,AC010468.1,ABHD6,BCYRN1,AP1B1,ALG1,ADGRG3,AC010468.1,ABHD6,BMP6,AP1B1,ALG1,ADGRG3,AC010468.1,ABHD6
48,BMX,AP2M1,ALKBH5,ADGRG6,AC104699.1,ABI2,BMP6,AP2M1,ALKBH5,ADGRG6,AC104699.1,ABI3,BMP6,AP2M1,ALKBH5,ADGRG6,AC104699.1,ABI2,BMP6,AP2M1,ALKBH5,ADGRG6,AC104699.1,ABI2,BMX,AP2M1,ALKBH5,ADGRG6,AC104699.1,ABI2
49,BOD1L1,AP3S1,ALOX5,ADGRL4,ACACA,ABI3,BMX,AP3S1,ALOX5,ADGRL4,ACACA,ABI3BP,BMX,AP3S1,ALOX5,ADGRL4,ACACA,ABI3,BMX,AP3S1,ALOX5,ADGRL4,ACACA,ABI3,BOD1L1,AP3S1,ALOX5,ADGRL4,ACACA,ABI3
50,BPGM,APMAP,ALPL,ADIPOR1,ACACB,ABI3BP,BOD1L1,APMAP,ALPL,ADIPOR1,ACACB,ABL1,BOD1L1,APMAP,ALPL,ADIPOR1,ACACB,ABI3BP,BOD1L1,APMAP,ALPL,ADIPOR1,ACACB,ABI3BP,BPGM,APMAP,ALPL,ADIPOR1,ACACB,ABI3BP
51,BRI3,APOD,AMOTL1,ADM,ACAD11,ABL1,BPGM,APOD,AMOTL1,ADM,ACAD11,ABL2,BPGM,APOD,AMOTL1,ADM,ACAD11,ABL1,BPGM,APOD,AMOTL1,ADM,ACAD11,ABL1,BRI3,APOD,AMOTL1,ADM,ACAD11,ABL1
52,BRWD3,APOL3,ANK1,ADM5,ACADM,ABL2,BRI3,APOL3,ANK1,ADM5,ACADM,ABLIM1,BRI3,APOL3,ANK1,ADM5,ACADM,ABL2,BRI3,APOL3,ANK1,ADM5,ACADM,ABL2,BRWD3,APOL3,ANK1,ADM5,ACADM,ABL2
53,BSG,APP,ANK3,ADNP,ACAP2,ABLIM1,BRWD3,APP,ANK3,ADNP,ACAP2,ABLIM2,BRWD3,APP,ANK3,ADNP,ACAP2,ABLIM1,BRWD3,APP,ANK3,ADNP,ACAP2,ABLIM1,BSG,APP,ANK3,ADNP,ACAP2,ABLIM1
54,BTNL9,AQP10,ANKRD13A,ADPGK,ACBD5,ABLIM2,BSG,AQP10,ANKRD13A,ADPGK,ACBD5,ABLIM3,BSG,AQP10,ANKRD13A,ADPGK,ACBD5,ABLIM2,BSG,AQP10,ANKRD13A,ADPGK,ACBD5,ABLIM2,C11orf96,AQP10,ANKRD13A,ADPGK,ACBD5,ABLIM2
55,C11orf96,AQP3,ANKRD28,ADRB2,ACBD6,ABLIM3,BTNL9,AQP3,ANKRD28,ADRB2,ACBD6,ABO,BTNL9,AQP3,ANKRD28,ADRB2,ACBD6,ABLIM3,BTNL9,AQP3,ANKRD28,ADRB2,ACBD6,ABLIM3,C1orf115,AQP3,ANKRD28,ADRB2,ACBD6,ABLIM3
56,C1orf115,AQP9,ANKRD33B,AF131215.4,ACER3,ABO,C11orf96,AQP9,ANKRD33B,AF131215.4,ACER3,ABRACL,C11orf96,AQP9,ANKRD33B,AF131215.4,ACER3,ABO,C11orf96,AQP9,ANKRD33B,AF131215.4,ACER3,ABO,C4orf48,AQP9,ANKRD33B,AF131215.4,ACER3,ABO
57,C4orf48,ARAP1,ANKRD36,AFDN,ACKR3,ABRACL,C1orf115,ARAP1,ANKRD36,AFDN,ACKR3,ABTB1,C1orf115,ARAP1,ANKRD36,AFDN,ACKR3,ABRACL,C1orf115,ARAP1,ANKRD36,AFDN,ACKR3,ABRACL,C6orf62,ARAP1,ANKRD36,AFDN,ACKR3,ABRACL
58,C6orf62,ARF1,ANKRD36B,AFF1,ACKR4,ABTB1,C4orf48,ARF1,ANKRD36B,AFF1,ACKR4,ABTB2,C4orf48,ARF1,ANKRD36B,AFF1,ACKR4,ABTB1,C4orf48,ARF1,ANKRD36B,AFF1,ACKR4,ABTB1,C9orf16,ARF1,ANKRD36B,AFF1,ACKR4,ABTB1
59,C9orf16,ARF6,ANKRD36C,AFG3L1P,ACLY,ABTB2,C6orf62,ARF6,ANKRD36C,AFG3L1P,ACLY,AC004057.1,C6orf62,ARF6,ANKRD36C,AFG3L1P,ACLY,ABTB2,C6orf62,ARF6,ANKRD36C,AFG3L1P,ACLY,ABTB2,CA1,ARF6,ANKRD36C,AFG3L1P,ACLY,ABTB2
60,CA1,ARG2,ANKRD40,AGO1,ACOT11,AC004057.1,C9orf16,ARG2,ANKRD40,AGO1,ACOT11,AC009506.1,C9orf16,ARG2,ANKRD40,AGO1,ACOT11,AC004057.1,C9orf16,ARG2,ANKRD40,AGO1,ACOT11,AC004057.1,CADM2,ARG2,ANKRD40,AGO1,ACOT11,AC004057.1
61,CADM2,ARHGAP24,ANO7,AGO4,ACOT2,AC009506.1,CA1,ARHGAP24,ANO7,AGO4,ACOT2,AC010468.1,CA1,ARHGAP24,ANO7,AGO4,ACOT2,AC009506.1,CA1,ARHGAP24,ANO7,AGO4,ACOT2,AC009506.1,CALD1,ARHGAP24,ANO7,AGO4,ACOT2,AC009506.1
62,CALD1,ARHGAP25,ANO9,AGPAT1,ACOT7,AC010468.1,CADM2,ARHGAP25,ANO9,AGPAT1,ACOT7,AC079250.1,CADM2,ARHGAP25,ANO9,AGPAT1,ACOT7,AC010468.1,CADM2,ARHGAP25,ANO9,AGPAT1,ACOT7,AC010468.1,CAPS,ARHGAP25,ANO9,AGPAT1,ACOT7,AC010468.1
63,CAPS,ARHGAP30,ANP32A,AGPAT5,ACOX1,AC079250.1,CALD1,ARHGAP30,ANP32A,AGPAT5,ACOX1,AC104699.1,CALD1,ARHGAP30,ANP32A,AGPAT5,ACOX1,AC079250.1,CALD1,ARHGAP30,ANP32A,AGPAT5,ACOX1,AC079250.1,CAPZB,ARHGAP30,ANP32A,AGPAT5,ACOX1,AC079250.1
64,CAPZB,ARHGAP31,ANP32B,AGT,ACP1,AC104699.1,CAPS,ARHGAP31,ANP32B,AGT,ACP1,ACAA1,CAPS,ARHGAP31,ANP32B,AGT,ACP1,AC104699.1,CAPS,ARHGAP31,ANP32B,AGT,ACP1,AC104699.1,CARD19,ARHGAP31,ANP32B,AGT,ACP1,AC104699.1
65,CARD19,ARHGAP45,ANP32E,AGTPBP1,ACP6,ACAA1,CAPZB,ARHGAP45,ANP32E,AGTPBP1,ACP6,ACACA,CAPZB,ARHGAP45,ANP32E,AGTPBP1,ACP6,ACAA1,CAPZB,ARHGAP45,ANP32E,AGTPBP1,ACP6,ACAA1,CASC3,ARHGAP45,ANP32E,AGTPBP1,ACP6,ACAA1
66,CASC3,ARHGDIB,ANXA1,AGTRAP,ACPP,ACACA,CARD19,ARHGDIB,ANXA1,AGTRAP,ACPP,ACACB,CARD19,ARHGDIB,ANXA1,AGTRAP,ACPP,ACACA,CARD19,ARHGDIB,ANXA1,AGTRAP,ACPP,ACACA,CAT,ARHGDIB,ANXA1,AGTRAP,ACPP,ACACA
67,CAT,ARHGEF1,ANXA11,AHCYL1,ACRBP,ACACB,CASC3,ARHGEF1,ANXA11,AHCYL1,ACRBP,ACAD11,CASC3,ARHGEF1,ANXA11,AHCYL1,ACRBP,ACACB,CASC3,ARHGEF1,ANXA11,AHCYL1,ACRBP,ACACB,CBL,ARHGEF1,ANXA11,AHCYL1,ACRBP,ACACB
68,CBL,ARHGEF12,ANXA13,AIDA,ACSF2,ACAD11,CAT,ARHGEF12,ANXA13,AIDA,ACSF2,ACAD8,CAT,ARHGEF12,ANXA13,AIDA,ACSF2,ACAD11,CAT,ARHGEF12,ANXA13,AIDA,ACSF2,ACAD11,CCDC107,ARHGEF12,ANXA13,AIDA,ACSF2,ACAD11
69,CCDC107,ARHGEF26,ANXA5,AKAP1,ACSF3,ACAD8,CBL,ARHGEF26,ANXA5,AKAP1,ACSF3,ACAD9,CBL,ARHGEF26,ANXA5,AKAP1,ACSF3,ACAD8,CBL,ARHGEF26,ANXA5,AKAP1,ACSF3,ACAD8,CCDC14,ARHGEF26,ANXA5,AKAP1,ACSF3,ACAD8
