,11250-NUSVR--nu=0.05-C=0.1,11250-NUSVR--nu=0.1-C=0.1,11250-NUSVR--nu=0.15-C=0.1,11250-NUSVR--nu=0.25-C=0.1,11250-NUSVR--nu=0.5-C=0.1,11250-NUSVR--nu=0.75-C=0.1,11250-NUSVR--nu=0.05-C=0.5,11250-NUSVR--nu=0.1-C=0.5,11250-NUSVR--nu=0.15-C=0.5,11250-NUSVR--nu=0.25-C=0.5,11250-NUSVR--nu=0.5-C=0.5,11250-NUSVR--nu=0.75-C=0.5,11250-NUSVR--nu=0.05-C=0.75,11250-NUSVR--nu=0.1-C=0.75,11250-NUSVR--nu=0.15-C=0.75,11250-NUSVR--nu=0.25-C=0.75,11250-NUSVR--nu=0.5-C=0.75,11250-NUSVR--nu=0.75-C=0.75,11250-NUSVR--nu=0.05-C=1,11250-NUSVR--nu=0.1-C=1,11250-NUSVR--nu=0.15-C=1,11250-NUSVR--nu=0.25-C=1,11250-NUSVR--nu=0.5-C=1,11250-NUSVR--nu=0.75-C=1,11250-NUSVR--nu=0.05-C=10,11250-NUSVR--nu=0.1-C=10,11250-NUSVR--nu=0.15-C=10,11250-NUSVR--nu=0.25-C=10,11250-NUSVR--nu=0.5-C=10,11250-NUSVR--nu=0.75-C=10
0,AAK1,AAK1,AAK1,AAK1,A4GALT,A4GALT,AAK1,AAK1,AAK1,AAK1,A4GALT,A4GALT,AAK1,AAK1,AAK1,AAK1,A4GALT,A4GALT,AAK1,AAK1,AAK1,AAK1,A4GALT,A4GALT,AAK1,AAK1,AAK1,AAK1,A4GALT,A4GALT
1,ABHD5,ABHD5,AASS,AASDH,AAK1,AACS,ABHD5,ABHD5,AASS,AASDH,AAK1,AACS,ABHD5,ABHD5,AASS,AASDH,AAK1,AACS,ABHD5,ABHD5,AASS,AASDH,AAK1,AACS,ABHD5,ABHD5,AASS,AASDH,AAK1,AACS
2,ABL2,ABL2,ABCA7,AASS,AASDH,AAK1,ABL2,ABL2,ABCA7,AASS,AASDH,AAK1,ABL2,ABL2,ABCA7,AASS,AASDH,AAK1,ABL2,ABL2,ABCA7,AASS,AASDH,AAK1,ABL2,ABL2,ABCA7,AASS,AASDH,AAK1
3,ABTB1,ABLIM3,ABHD12,AATF,AASS,AAR2,ABTB1,ABLIM3,ABHD12,AATF,AASS,AAR2,ABTB1,ABLIM3,ABCC4,AATF,AASS,AAR2,ABTB1,ABLIM3,ABHD12,AATF,AASS,AAR2,ABTB1,ABLIM3,ABCC4,AATF,AASS,AAR2
4,ACER3,ABTB1,ABHD3,ABCA7,AATF,AARSD1,ACER3,ABTB1,ABHD3,ABCA7,AATF,AARSD1,ACER3,ABTB1,ABHD12,ABCA7,AATF,AARSD1,ACER3,ABTB1,ABHD3,ABCA7,AATF,AARSD1,ACER3,ABTB1,ABHD12,ABCA7,AATF,AARSD1
5,ACRBP,ACAP1,ABHD4,ABCB1,AATK,AASDH,ACPP,ACAP1,ABHD4,ABCB1,AATK,AASDH,ACPP,ACAP1,ABHD3,ABCB1,AATK,AASDH,ACRBP,ACAP1,ABHD4,ABCB1,AATK,AASDH,ACPP,ACAP1,ABHD3,ABCB1,AATK,AASDH
6,ACTN1,ACBD6,ABHD5,ABCC1,ABCA1,AASS,ACRBP,ACBD6,ABHD5,ABCC1,ABCA1,AASS,ACRBP,ACBD6,ABHD4,ABCC1,ABCA1,AASS,ACTN1,ACBD6,ABHD5,ABCC1,ABCA1,AASS,ACRBP,ACBD6,ABHD4,ABCC1,ABCA1,AASS
7,ACTN4,ACER3,ABL2,ABCC4,ABCA13,AATF,ACTN1,ACER3,ABL2,ABCC4,ABCA13,AATF,ACTN1,ACER3,ABHD5,ABCC4,ABCA13,AATF,ACTN4,ACER3,ABL2,ABCC4,ABCA13,AATF,ACTN1,ACER3,ABHD5,ABCC4,ABCA13,AATF
8,ACTR2,ACPP,ABLIM3,ABHD11,ABCA2,AATK,ACTN4,ACPP,ABLIM3,ABHD11,ABCA2,AATK,ACTN4,ACPP,ABL2,ABHD11,ABCA2,AATK,ACTR2,ACPP,ABLIM3,ABHD11,ABCA2,AATK,ACTN4,ACPP,ABL2,ABHD11,ABCA2,AATK
9,ADAM17,ACRBP,ABTB1,ABHD12,ABCA5,ABCA1,ACTR2,ACRBP,ABTB1,ABHD12,ABCA5,ABCA1,ACTR2,ACRBP,ABLIM3,ABHD12,ABCA5,ABCA1,ADAM17,ACRBP,ABTB1,ABHD12,ABCA5,ABCA1,ACTR2,ACRBP,ABLIM3,ABHD12,ABCA5,ABCA1
