,17927-NUSVR--nu=0.05-C=0.1,17927-NUSVR--nu=0.1-C=0.1,17927-NUSVR--nu=0.15-C=0.1,17927-NUSVR--nu=0.25-C=0.1,17927-NUSVR--nu=0.5-C=0.1,17927-NUSVR--nu=0.75-C=0.1,17927-NUSVR--nu=0.05-C=0.5,17927-NUSVR--nu=0.1-C=0.5,17927-NUSVR--nu=0.15-C=0.5,17927-NUSVR--nu=0.25-C=0.5,17927-NUSVR--nu=0.5-C=0.5,17927-NUSVR--nu=0.75-C=0.5,17927-NUSVR--nu=0.05-C=0.75,17927-NUSVR--nu=0.1-C=0.75,17927-NUSVR--nu=0.15-C=0.75,17927-NUSVR--nu=0.25-C=0.75,17927-NUSVR--nu=0.5-C=0.75,17927-NUSVR--nu=0.75-C=0.75,17927-NUSVR--nu=0.05-C=1,17927-NUSVR--nu=0.1-C=1,17927-NUSVR--nu=0.15-C=1,17927-NUSVR--nu=0.25-C=1,17927-NUSVR--nu=0.5-C=1,17927-NUSVR--nu=0.75-C=1,17927-NUSVR--nu=0.05-C=10,17927-NUSVR--nu=0.1-C=10,17927-NUSVR--nu=0.15-C=10,17927-NUSVR--nu=0.25-C=10,17927-NUSVR--nu=0.5-C=10,17927-NUSVR--nu=0.75-C=10
0,ABL2,ABCC5,ABCB1,AAMP,A2M,A2M,ABL2,ABCC5,ABCB1,AAMP,A2M,A2M,ABL2,ABCC5,ABCB1,AAMP,A2M,A2M,ABL2,ABCC5,ABCB1,AAMP,A2M,A2M,ABL2,ABCC5,ABCB1,AAMP,A2M,A2M
1,ABLIM3,ABHD12,ABCC5,AASS,AAK1,A4GALT,ABLIM3,ABHD12,ABCC5,AASS,AAK1,A4GALT,ABLIM3,ABHD12,ABCC5,AASS,AAK1,A4GALT,ABLIM3,ABHD12,ABCC5,AASS,AAK1,A4GALT,ABLIM3,ABHD12,ABCC5,AASS,AAK1,A4GALT
2,ACRBP,ABHD3,ABHD12,ABCA5,AAMDC,AACS,ACRBP,ABHD3,ABHD12,ABCA5,AAMDC,AACS,ACRBP,ABHD3,ABHD12,ABCA5,AAMDC,AACS,ACRBP,ABHD3,ABHD12,ABCA5,AAMDC,AACS,ACRBP,ABHD3,ABHD12,ABCA5,AAMDC,AACS
3,ACTN1,ABL2,ABHD3,ABCB1,AAMP,AAK1,ACTN1,ABL2,ABHD3,ABCB1,AAMP,AAK1,ACTN1,ABL2,ABHD3,ABCB1,AAMP,AAK1,ACTN1,ABL2,ABHD3,ABCB1,AAMP,AAK1,ACTN1,ABL2,ABHD3,ABCB1,AAMP,AAK1
4,ACTN4,ABLIM3,ABI3,ABCC1,AARS,AAMDC,ACTN4,ABLIM3,ABI3,ABCC1,AARS,AAMDC,ACTN4,ABLIM3,ABI3,ABCC1,AARS,AAMDC,ACTN4,ABLIM3,ABI3,ABCC1,AARS,AAMDC,ACTN4,ABLIM3,ABI3,ABCC1,AARS,AAMDC
5,ACYP1,ABTB1,ABL2,ABCC5,AARSD1,AAMP,ACYP1,ABTB1,ABL2,ABCC5,AARSD1,AAMP,ACYP1,ABTB1,ABL2,ABCC5,AARSD1,AAMP,ACYP1,ABTB1,ABL2,ABCC5,AARSD1,AAMP,ACYP1,ABTB1,ABL2,ABCC5,AARSD1,AAMP
6,ADAM28,ACER3,ABLIM1,ABHD12,AASDH,AAR2,ADAM28,ACER3,ABLIM1,ABHD12,AASDH,AAR2,ADAM28,ACER3,ABLIM1,ABHD12,AASDH,AAR2,ADAM28,ACER3,ABLIM1,ABHD12,AASDH,AAR2,ADAM28,ACER3,ABLIM1,ABHD12,AASDH,AAR2
7,ADGRG6,ACLY,ABLIM3,ABHD3,AASDHPPT,AARS,ADGRG6,ACLY,ABLIM3,ABHD3,AASDHPPT,AARS,ADGRG6,ACLY,ABLIM3,ABHD3,AASDHPPT,AARS,ADGRG6,ACLY,ABLIM3,ABHD3,AASDHPPT,AARS,ADGRG6,ACLY,ABLIM3,ABHD3,AASDHPPT,AARS
8,ADGRL4,ACRBP,ABTB1,ABHD5,AASS,AARSD1,ADGRL4,ACRBP,ABTB1,ABHD5,AASS,AARSD1,ADGRL4,ACRBP,ABTB1,ABHD5,AASS,AARSD1,ADGRL4,ACRBP,ABTB1,ABHD5,AASS,AARSD1,ADGRL4,ACRBP,ABTB1,ABHD5,AASS,AARSD1
9,ADIPOR1,ACTN1,ACER3,ABI3,AATF,AASDH,ADIPOR1,ACTN1,ACER3,ABI3,AATF,AASDH,ADIPOR1,ACTN1,ACER3,ABI3,AATF,AASDH,ADIPOR1,ACTN1,ACER3,ABI3,AATF,AASDH,ADIPOR1,ACTN1,ACER3,ABI3,AATF,AASDH
10,ADPGK,ACTN4,ACLY,ABI3BP,AATK,AASDHPPT,ADPGK,ACTN4,ACLY,ABI3BP,AATK,AASDHPPT,ADPGK,ACTN4,ACLY,ABI3BP,AATK,AASDHPPT,ADPGK,ACTN4,ACLY,ABI3BP,AATK,AASDHPPT,ADPGK,ACTN4,ACLY,ABI3BP,AATK,AASDHPPT
11,AGT,ACTR2,ACP5,ABL1,ABCA13,AASS,AGT,ACTR2,ACP5,ABL1,ABCA13,AASS,AGT,ACTR2,ACP5,ABL1,ABCA13,AASS,AGT,ACTR2,ACP5,ABL1,ABCA13,AASS,AGT,ACTR2,ACP5,ABL1,ABCA13,AASS
12,AKAP13,ACYP1,ACPP,ABL2,ABCA4,AATF,AKAP13,ACYP1,ACPP,ABL2,ABCA4,AATF,AKAP13,ACYP1,ACPP,ABL2,ABCA4,AATF,AKAP13,ACYP1,ACPP,ABL2,ABCA4,AATF,AKAP13,ACYP1,ACPP,ABL2,ABCA4,AATF
13,AKIRIN2,ACYP2,ACRBP,ABLIM1,ABCA5,AATK,AKIRIN2,ACYP2,ACRBP,ABLIM1,ABCA5,AATK,AKIRIN2,ACYP2,ACRBP,ABLIM1,ABCA5,AATK,AKIRIN2,ACYP2,ACRBP,ABLIM1,ABCA5,AATK,AKIRIN2,ACYP2,ACRBP,ABLIM1,ABCA5,AATK
14,AKNA,ADAM28,ACTN1,ABLIM3,ABCA7,ABCA1,AKNA,ADAM28,ACTN1,ABLIM3,ABCA7,ABCA1,AKNA,ADAM28,ACTN1,ABLIM3,ABCA7,ABCA1,AKNA,ADAM28,ACTN1,ABLIM3,ABCA7,ABCA1,AKNA,ADAM28,ACTN1,ABLIM3,ABCA7,ABCA1
15,ALAS2,ADGRG1,ACTN4,ABRACL,ABCB1,ABCA12,ALAS2,ADGRG1,ACTN4,ABRACL,ABCB1,ABCA12,ALAS2,ADGRG1,ACTN4,ABRACL,ABCB1,ABCA12,ALAS2,ADGRG1,ACTN4,ABRACL,ABCB1,ABCA12,ALAS2,ADGRG1,ACTN4,ABRACL,ABCB1,ABCA12
16,ALOX5AP,ADGRG3,ACTR2,ABTB1,ABCC1,ABCA13,ALOX5AP,ADGRG3,ACTR2,ABTB1,ABCC1,ABCA13,ALOX5AP,ADGRG3,ACTR2,ABTB1,ABCC1,ABCA13,ALOX5AP,ADGRG3,ACTR2,ABTB1,ABCC1,ABCA13,ALOX5AP,ADGRG3,ACTR2,ABTB1,ABCC1,ABCA13
17,ANK1,ADGRG6,ACTR3,AC009506.1,ABCC5,ABCA3,ANK1,ADGRG6,ACTR3,AC009506.1,ABCC5,ABCA3,ANK1,ADGRG6,ACTR3,AC009506.1,ABCC5,ABCA3,ANK1,ADGRG6,ACTR3,AC009506.1,ABCC5,ABCA3,ANK1,ADGRG6,ACTR3,AC009506.1,ABCC5,ABCA3
18,ANKRD36C,ADGRL4,ACYP1,ACAP1,ABCC9,ABCA4,ANKRD36C,ADGRL4,ACYP1,ACAP1,ABCC9,ABCA4,ANKRD36C,ADGRL4,ACYP1,ACAP1,ABCC9,ABCA4,ANKRD36C,ADGRL4,ACYP1,ACAP1,ABCC9,ABCA4,ANKRD36C,ADGRL4,ACYP1,ACAP1,ABCC9,ABCA4
19,ANP32B,ADIPOR1,ACYP2,ACD,ABCD3,ABCA5,ANP32B,ADIPOR1,ACYP2,ACD,ABCD3,ABCA5,ANP32B,ADIPOR1,ACYP2,ACD,ABCD3,ABCA5,ANP32B,ADIPOR1,ACYP2,ACD,ABCD3,ABCA5,ANP32B,ADIPOR1,ACYP2,ACD,ABCD3,ABCA5
20,ANXA1,ADPGK,ADAM28,ACER3,ABCE1,ABCA6,ANXA1,ADPGK,ADAM28,ACER3,ABCE1,ABCA6,ANXA1,ADPGK,ADAM28,ACER3,ABCE1,ABCA6,ANXA1,ADPGK,ADAM28,ACER3,ABCE1,ABCA6,ANXA1,ADPGK,ADAM28,ACER3,ABCE1,ABCA6
21,ANXA11,AFF1,ADAM8,ACKR3,ABCF2,ABCA7,ANXA11,AFF1,ADAM8,ACKR3,ABCF2,ABCA7,ANXA11,AFF1,ADAM8,ACKR3,ABCF2,ABCA7,ANXA11,AFF1,ADAM8,ACKR3,ABCF2,ABCA7,ANXA11,AFF1,ADAM8,ACKR3,ABCF2,ABCA7
