,3225-NUSVR--nu=0.05-C=0.1,3225-NUSVR--nu=0.1-C=0.1,3225-NUSVR--nu=0.15-C=0.1,3225-NUSVR--nu=0.25-C=0.1,3225-NUSVR--nu=0.5-C=0.1,3225-NUSVR--nu=0.75-C=0.1,3225-NUSVR--nu=0.05-C=0.5,3225-NUSVR--nu=0.1-C=0.5,3225-NUSVR--nu=0.15-C=0.5,3225-NUSVR--nu=0.25-C=0.5,3225-NUSVR--nu=0.5-C=0.5,3225-NUSVR--nu=0.75-C=0.5,3225-NUSVR--nu=0.05-C=0.75,3225-NUSVR--nu=0.1-C=0.75,3225-NUSVR--nu=0.15-C=0.75,3225-NUSVR--nu=0.25-C=0.75,3225-NUSVR--nu=0.5-C=0.75,3225-NUSVR--nu=0.75-C=0.75,3225-NUSVR--nu=0.05-C=1,3225-NUSVR--nu=0.1-C=1,3225-NUSVR--nu=0.15-C=1,3225-NUSVR--nu=0.25-C=1,3225-NUSVR--nu=0.5-C=1,3225-NUSVR--nu=0.75-C=1,3225-NUSVR--nu=0.05-C=10,3225-NUSVR--nu=0.1-C=10,3225-NUSVR--nu=0.15-C=10,3225-NUSVR--nu=0.25-C=10,3225-NUSVR--nu=0.5-C=10,3225-NUSVR--nu=0.75-C=10
0,ABL2,ABHD12,AASDH,A2M,A2M,A2M,ABL2,ABHD12,AASDH,A2M,A2M,A2M,ABL2,ABHD12,AASDH,A2M,A2M,A2M,ABL2,ABHD12,AASDH,A2M,A2M,A2M,ABL2,ABHD12,AASDH,A2M,A2M,A2M
1,ABLIM3,ABHD17A,ABCC5,AAK1,A2ML1,A2ML1,ABLIM3,ABHD17A,ABCC5,AAK1,A2ML1,A2ML1,ABLIM3,ABHD17A,ABCC5,AAK1,A2ML1,A2ML1,ABLIM3,ABHD17A,ABCC5,AAK1,A2ML1,A2ML1,ABLIM3,ABHD17A,ABCC5,AAK1,A2ML1,A2ML1
2,ACPP,ABHD3,ABCD4,AASDH,A4GALT,A4GALT,ACPP,ABHD3,ABCD4,AASDH,A4GALT,A4GALT,ACPP,ABHD3,ABCD4,AASDH,A4GALT,A4GALT,ACPP,ABHD3,ABCD4,AASDH,A4GALT,A4GALT,ACPP,ABHD3,ABCD4,AASDH,A4GALT,A4GALT
3,ACRBP,ABL2,ABHD12,AASS,AAK1,AACS,ACRBP,ABL2,ABHD12,AASS,AAK1,AACS,ACRBP,ABL2,ABHD12,AASS,AAK1,AACS,ACRBP,ABL2,ABHD12,AASS,AAK1,AACS,ACRBP,ABL2,ABHD12,AASS,AAK1,AACS
4,ACTN1,ABLIM1,ABHD17A,AATF,AARS,AADACP1,ACTN1,ABLIM1,ABHD17A,AATF,AARS,AADACP1,ACTN1,ABLIM1,ABHD17A,AATF,AARS,AADACP1,ACTN1,ABLIM1,ABHD17A,AATF,AARS,AADACP1,ACTN1,ABLIM1,ABHD17A,AATF,AARS,AADACP1
5,ACTN4,ABLIM3,ABHD3,ABCA5,AARSD1,AAK1,ACTN4,ABLIM3,ABHD3,ABCA5,AARSD1,AAK1,ACTN4,ABLIM3,ABHD3,ABCA5,AARSD1,AAK1,ACTN4,ABLIM3,ABHD3,ABCA5,AARSD1,AAK1,ACTN4,ABLIM3,ABHD3,ABCA5,AARSD1,AAK1
6,ACTR2,ACLY,ABL2,ABCB1,AASDH,AAMDC,ACTR2,ACLY,ABL2,ABCB1,AASDH,AAMDC,ACTR2,ACLY,ABL2,ABCB1,AASDH,AAMDC,ACTR2,ACLY,ABL2,ABCB1,AASDH,AAMDC,ACTR2,ACLY,ABL2,ABCB1,AASDH,AAMDC
7,ACTR3,ACPP,ABLIM1,ABCB9,AASS,AAMP,ACTR3,ACPP,ABLIM1,ABCB9,AASS,AAMP,ACTR3,ACPP,ABLIM1,ABCB9,AASS,AAMP,ACTR3,ACPP,ABLIM1,ABCB9,AASS,AAMP,ACTR3,ACPP,ABLIM1,ABCB9,AASS,AAMP
8,ACYP1,ACRBP,ABLIM3,ABCC1,AATF,AAR2,ACYP1,ACRBP,ABLIM3,ABCC1,AATF,AAR2,ACYP1,ACRBP,ABLIM3,ABCC1,AATF,AAR2,ACYP1,ACRBP,ABLIM3,ABCC1,AATF,AAR2,ACYP1,ACRBP,ABLIM3,ABCC1,AATF,AAR2
9,ADD3,ACTN1,AC009506.1,ABCC4,AATK,AARS,ADD3,ACTC1,AC009506.1,ABCC4,AATK,AARS,ADD3,ACTC1,AC009506.1,ABCC4,AATK,AARS,ADD3,ACTC1,AC009506.1,ABCC4,AATK,AARS,ADD3,ACTC1,AC009506.1,ABCC4,AATK,AARS
