,17934-NUSVR--nu=0.05-C=0.1,17934-NUSVR--nu=0.1-C=0.1,17934-NUSVR--nu=0.15-C=0.1,17934-NUSVR--nu=0.25-C=0.1,17934-NUSVR--nu=0.5-C=0.1,17934-NUSVR--nu=0.75-C=0.1,17934-NUSVR--nu=0.05-C=0.5,17934-NUSVR--nu=0.1-C=0.5,17934-NUSVR--nu=0.15-C=0.5,17934-NUSVR--nu=0.25-C=0.5,17934-NUSVR--nu=0.5-C=0.5,17934-NUSVR--nu=0.75-C=0.5,17934-NUSVR--nu=0.05-C=0.75,17934-NUSVR--nu=0.1-C=0.75,17934-NUSVR--nu=0.15-C=0.75,17934-NUSVR--nu=0.25-C=0.75,17934-NUSVR--nu=0.5-C=0.75,17934-NUSVR--nu=0.75-C=0.75,17934-NUSVR--nu=0.05-C=1,17934-NUSVR--nu=0.1-C=1,17934-NUSVR--nu=0.15-C=1,17934-NUSVR--nu=0.25-C=1,17934-NUSVR--nu=0.5-C=1,17934-NUSVR--nu=0.75-C=1,17934-NUSVR--nu=0.05-C=10,17934-NUSVR--nu=0.1-C=10,17934-NUSVR--nu=0.15-C=10,17934-NUSVR--nu=0.25-C=10,17934-NUSVR--nu=0.5-C=10,17934-NUSVR--nu=0.75-C=10
0,ABLIM3,AATK,AATK,A2M,A1CF,A1CF,ABLIM3,AATK,AATK,A2M,A1CF,A1CF,ABLIM3,AATK,AATK,A2M,A1CF,A1CF,ABLIM3,AATK,AATK,A2M,A1CF,A1CF,ABLIM3,AATK,AATK,A2M,A1CF,A1CF
1,ACP1,ABHD11,ABCC1,AATK,A2M,A2M,ACP1,ABHD11,ABCC1,AATK,A2M,A2M,ACP1,ABHD11,ABCC1,AATK,A2M,A2M,ACP1,ABHD11,ABCC1,AATK,A2M,A2M,ACP1,ABHD11,ABCC1,AATK,A2M,A2M
2,ACRBP,ABHD5,ABHD11,ABCA13,AATK,AAMDC,ACRBP,ABHD5,ABHD11,ABCA13,AATK,AAMDC,ACRBP,ABHD5,ABHD11,ABCA13,AATK,AAMDC,ACRBP,ABHD5,ABHD11,ABCA13,AATK,AAMDC,ACRBP,ABHD5,ABHD11,ABCA13,AASDHPPT,AAMDC
3,ACTN1,ABLIM3,ABHD3,ABCB10,ABCA13,AAR2,ACTN1,ABLIM3,ABHD12,ABCB10,ABCA13,AAR2,ACTN1,ABLIM3,ABHD12,ABCB10,ABCA13,AAR2,ACTN1,ABLIM3,ABHD12,ABCB10,ABCA13,AAR2,ACTN1,ABLIM3,ABHD12,ABCB10,AATK,AAR2
4,ADIPOR1,ACCS,ABHD5,ABCC1,ABCA3,AARS2,ADIPOR1,ACCS,ABHD3,ABCC1,ABCA3,AARS2,ADIPOR1,ACCS,ABHD3,ABCC1,ABCA3,AARS2,ADIPOR1,ACCS,ABHD3,ABCC1,ABCA3,AARS2,ADIPOR1,ACCS,ABHD3,ABCC1,ABCA13,AARS2
5,AGPAT5,ACP1,ABLIM3,ABHD11,ABCB10,AARSD1,AGPAT5,ACP1,ABHD5,ABHD11,ABCB10,AARSD1,AGPAT5,ACP1,ABHD5,ABHD11,ABCB10,AARSD1,AGPAT5,ACP1,ABHD5,ABHD11,ABCB10,AARSD1,AGPAT5,ACP1,ABHD5,ABHD11,ABCA3,AARSD1
6,AKIRIN1,ACRBP,ABTB1,ABHD12,ABCB7,AASDHPPT,AKIRIN1,ACRBP,ABLIM3,ABHD12,ABCB7,AASDHPPT,AKIRIN1,ACRBP,ABLIM3,ABHD12,ABCB7,AASDHPPT,AKIRIN1,ACRBP,ABLIM3,ABHD12,ABCB7,AASDHPPT,AKIRIN1,ACRBP,ABLIM3,ABHD12,ABCB10,AASDHPPT
7,AKNA,ACTC1,ACAA1,ABHD3,ABCB8,AATK,AKNA,ACTC1,ABTB1,ABHD3,ABCB8,AATK,AKNA,ACTC1,ABTB1,ABHD3,ABCB8,AATK,AKNA,ACTC1,ABTB1,ABHD3,ABCB8,AATK,AKNA,ACTC1,ABTB1,ABHD3,ABCB7,AATK
8,ANK1,ACTN1,ACADVL,ABHD5,ABCC1,ABCA11P,ANK1,ACTN1,ACADVL,ABHD5,ABCC1,ABCA11P,ANK1,ACTN1,ACADVL,ABHD5,ABCC1,ABCA11P,ANK1,ACTN1,ACADVL,ABHD5,ABCC1,ABCA11P,ANK1,ACTN1,ACADVL,ABHD5,ABCB8,ABCA11P
9,ANKRD33B,ACTR2,ACAP2,ABI2,ABCC4,ABCA13,ANKRD33B,ACTR2,ACAP2,ABI2,ABCC4,ABCA13,ANKRD33B,ACTR2,ACAP2,ABI2,ABCC4,ABCA13,ANKRD33B,ACTR2,ACAP2,ABI2,ABCC4,ABCA13,ANKRD33B,ACTR2,ACAP2,ABI2,ABCC1,ABCA13
