,17906-NUSVR--nu=0.05-C=0.1,17906-NUSVR--nu=0.1-C=0.1,17906-NUSVR--nu=0.15-C=0.1,17906-NUSVR--nu=0.25-C=0.1,17906-NUSVR--nu=0.5-C=0.1,17906-NUSVR--nu=0.75-C=0.1,17906-NUSVR--nu=0.05-C=0.5,17906-NUSVR--nu=0.1-C=0.5,17906-NUSVR--nu=0.15-C=0.5,17906-NUSVR--nu=0.25-C=0.5,17906-NUSVR--nu=0.5-C=0.5,17906-NUSVR--nu=0.75-C=0.5,17906-NUSVR--nu=0.05-C=0.75,17906-NUSVR--nu=0.1-C=0.75,17906-NUSVR--nu=0.15-C=0.75,17906-NUSVR--nu=0.25-C=0.75,17906-NUSVR--nu=0.5-C=0.75,17906-NUSVR--nu=0.75-C=0.75,17906-NUSVR--nu=0.05-C=1,17906-NUSVR--nu=0.1-C=1,17906-NUSVR--nu=0.15-C=1,17906-NUSVR--nu=0.25-C=1,17906-NUSVR--nu=0.5-C=1,17906-NUSVR--nu=0.75-C=1,17906-NUSVR--nu=0.05-C=10,17906-NUSVR--nu=0.1-C=10,17906-NUSVR--nu=0.15-C=10,17906-NUSVR--nu=0.25-C=10,17906-NUSVR--nu=0.5-C=10,17906-NUSVR--nu=0.75-C=10
31,ARAP1,AKIRIN1,ADIPOR2,ACP1,ABHD11,ABCC3,AQP10,AKIRIN1,ADIPOR2,ACP5,ABHD11,ABCC3,AQP10,AKIRIN1,ADIPOR2,ACP5,ABHD11,ABCC3,AQP10,AKIRIN1,ADIPOR2,ACP5,ABHD11,ABCC3,AQP10,AKIRIN1,ADIPOR2,ACP5,ABHD11,ABCC3
32,ARF1,AKNA,ADRM1,ACP5,ABHD12,ABCC4,ARAP1,AKIRIN2,ADRM1,ACPP,ABHD12,ABCC4,ARAP1,AKIRIN2,ADRM1,ACPP,ABHD12,ABCC4,ARAP1,AKIRIN2,ADRM1,ACPP,ABHD12,ABCC4,ARAP1,AKIRIN2,ADRM1,ACPP,ABHD12,ABCC4
33,ARG2,AKR7A2,AFF1,ACPP,ABHD13,ABCC5,ARF1,AKNA,AFF1,ACRBP,ABHD13,ABCC6,ARF1,AKNA,AFF1,ACRBP,ABHD13,ABCC6,ARF1,AKNA,AFF1,ACRBP,ABHD13,ABCC6,ARF1,AKNA,AFF1,ACRBP,ABHD13,ABCC6
34,ARHGAP18,ALCAM,AFG3L1P,ACRBP,ABHD15,ABCC6,ARG2,AKR7A2,AFG3L1P,ACSL4,ABHD15,ABCC6P1,ARG2,AKR7A2,AFG3L1P,ACSL4,ABHD15,ABCC6P1,ARG2,AKR7A2,AFG3L1P,ACSL4,ABHD15,ABCC6P1,ARG2,AKR7A2,AFG3L1P,ACSL4,ABHD15,ABCC6P1
35,ARHGAP30,ALOX5,AGL,ACSL4,ABHD17A,ABCC6P1,ARHGAP18,ALCAM,AGL,ACTC1,ABHD17A,ABCC9,ARHGAP18,ALCAM,AGL,ACTC1,ABHD17A,ABCC9,ARHGAP18,ALCAM,AGL,ACTC1,ABHD17A,ABCC9,ARHGAP18,ALCAM,AGL,ACTC1,ABHD17A,ABCC9
36,ARHGAP45,ALOX5AP,AGO1,ACTC1,ABHD3,ABCC9,ARHGAP30,ALOX5,AGO1,ACTN1,ABHD3,ABCD1,ARHGAP30,ALOX5,AGO1,ACTN1,ABHD3,ABCD1,ARHGAP30,ALOX5,AGO1,ACTN1,ABHD3,ABCD1,ARHGAP30,ALOX5,AGO1,ACTN1,ABHD3,ABCD1
37,ARHGDIB,AMN1,AGPAT1,ACTN1,ABHD5,ABCD1,ARHGAP45,ALOX5AP,AGPAT1,ACTN4,ABHD5,ABCD3,ARHGAP45,ALOX5AP,AGPAT1,ACTN4,ABHD5,ABCD3,ARHGAP45,ALOX5AP,AGPAT1,ACTN4,ABHD5,ABCD3,ARHGAP45,ALOX5AP,AGPAT1,ACTN4,ABHD5,ABCD3
38,ARHGEF1,AMPD2,AGPAT5,ACTN4,ABHD6,ABCD3,ARHGDIB,AMN1,AGPAT5,ACTR2,ABHD6,ABCD4,ARHGDIB,AMN1,AGPAT5,ACTR2,ABHD6,ABCD4,ARHGDIB,AMN1,AGPAT5,ACTR2,ABHD6,ABCD4,ARHGDIB,AMN1,AGPAT5,ACTR2,ABHD6,ABCD4
39,ARHGEF12,AMZ2P1,AGT,ACTR2,ABI2,ABCD4,ARHGEF1,AMPD2,AGT,ACTR3,ABI2,ABCE1,ARHGEF1,AMPD2,AGT,ACTR3,ABI2,ABCE1,ARHGEF1,AMPD2,AGT,ACTR3,ABI2,ABCE1,ARHGEF1,AMPD2,AGT,ACTR3,ABI2,ABCE1
40,ARHGEF38,ANGPT2,AGTRAP,ACTR3,ABI3,ABCE1,ARHGEF12,AMZ2P1,AGTRAP,ACVR1,ABI3,ABCF2,ARHGEF12,AMZ2P1,AGTRAP,ACVR1,ABI3,ABCF2,ARHGEF12,AMZ2P1,AGTRAP,ACVR1,ABI3,ABCF2,ARHGEF12,AMZ2P1,AGTRAP,ACVR1,ABI3,ABCF2
41,ARID1A,ANK1,AHR,ACVR1,ABI3BP,ABCF2,ARHGEF38,ANGPT2,AHR,ACVR2A,ABI3BP,ABCF3,ARHGEF38,ANGPT2,AHR,ACVR2A,ABI3BP,ABCF3,ARHGEF38,ANGPT2,AHR,ACVR2A,ABI3BP,ABCF3,ARHGEF38,ANGPT2,AHR,ACVR2A,ABI3BP,ABCF3
42,ARMCX3,ANKRD28,AIDA,ACVR2A,ABL1,ABCF3,ARID1A,ANK1,AIDA,ACYP1,ABL1,ABCG1,ARID1A,ANK1,AIDA,ACYP1,ABL1,ABCG1,ARID1A,ANK1,AIDA,ACYP1,ABL1,ABCG1,ARID1A,ANK1,AIDA,ACYP1,ABL1,ABCG1
43,ARPC4,ANKRD36B,AKAP13,ACYP1,ABL2,ABCG1,ARMCX3,ANKRD28,AKAP13,ACYP2,ABL2,ABHD1,ARMCX3,ANKRD28,AKAP13,ACYP2,ABL2,ABHD1,ARMCX3,ANKRD28,AKAP13,ACYP2,ABL2,ABHD1,ARMCX3,ANKRD28,AKAP13,ACYP2,ABL2,ABHD1
44,ARRB1,ANKRD36C,AKIRIN1,ACYP2,ABLIM1,ABHD1,ARPC4,ANKRD36B,AKIRIN1,ADAM15,ABLIM1,ABHD11,ARPC4,ANKRD36B,AKIRIN1,ADAM15,ABLIM1,ABHD11,ARPC4,ANKRD36B,AKIRIN1,ADAM15,ABLIM1,ABHD11,ARPC4,ANKRD36B,AKIRIN1,ADAM15,ABLIM1,ABHD11
45,ARRB2,ANO6,AKIRIN2,ADAM15,ABLIM3,ABHD11,ARRB1,ANKRD36C,AKIRIN2,ADAM28,ABLIM3,ABHD12,ARRB1,ANKRD36C,AKIRIN2,ADAM28,ABLIM3,ABHD12,ARRB1,ANKRD36C,AKIRIN2,ADAM28,ABLIM3,ABHD12,ARRB1,ANKRD36C,AKIRIN2,ADAM28,ABLIM3,ABHD12
46,ASAP1,ANP32A,AKNA,ADAM28,ABO,ABHD12,ARRB2,ANO6,AKNA,ADAM9,ABO,ABHD13,ARRB2,ANO6,AKNA,ADAM9,ABO,ABHD13,ARRB2,ANO6,AKNA,ADAM9,ABO,ABHD13,ARRB2,ANO6,AKNA,ADAM9,ABO,ABHD13
47,ATF7IP,ANP32B,AKR7A2,ADAM9,ABRACL,ABHD13,ASAP1,ANP32A,AKR7A2,ADAMTS1,ABRACL,ABHD15,ASAP1,ANP32A,AKR7A2,ADAMTS1,ABRACL,ABHD15,ASAP1,ANP32A,AKR7A2,ADAMTS1,ABRACL,ABHD15,ASAP1,ANP32A,AKR7A2,ADAMTS1,ABRACL,ABHD15
48,ATP2A3,ANXA1,AL358852.1,ADAMTS1,ABTB1,ABHD14A,ATF7IP,ANP32B,AL358852.1,ADAMTS2,ABTB1,ABHD17A,ATF7IP,ANP32B,AL358852.1,ADAMTS2,ABTB1,ABHD17A,ATF7IP,ANP32B,AL358852.1,ADAMTS2,ABTB1,ABHD17A,ATF7IP,ANP32B,AL358852.1,ADAMTS2,ABTB1,ABHD17A
49,ATP2B1,ANXA11,ALCAM,ADAMTS2,AC004057.1,ABHD15,ATP2A3,ANXA1,ALCAM,ADAMTS9,AC004057.1,ABHD17B,ATP2A3,ANXA1,ALCAM,ADAMTS9,AC004057.1,ABHD17B,ATP2A3,ANXA1,ALCAM,ADAMTS9,AC004057.1,ABHD17B,ATP2A3,ANXA1,ALCAM,ADAMTS9,AC004057.1,ABHD17B
50,AVIL,ANXA3,ALG1,ADAMTS9,AC005562.1,ABHD17A,ATP2B1,ANXA11,ALG1,ADD3,AC005562.1,ABHD18,ATP2B1,ANXA11,ALG1,ADD3,AC005562.1,ABHD18,ATP2B1,ANXA11,ALG1,ADD3,AC005562.1,ABHD18,ATP2B1,ANXA11,ALG1,ADD3,AC005785.2,ABHD18
51,AZGP1,ANXA4,ALKBH5,ADD3,AC005785.2,ABHD17B,AVIL,ANXA3,ALKBH5,ADGRE1,AC005785.2,ABHD3,AVIL,ANXA3,ALKBH5,ADGRE1,AC005785.2,ABHD3,AVIL,ANXA3,ALKBH5,ADGRE1,AC005785.2,ABHD3,AVIL,ANXA3,ALKBH5,ADGRE1,AC010980.2,ABHD3
52,BBC3,ANXA6,ALOX5,ADGRE1,AC010980.2,ABHD18,AZGP1,ANXA4,ALOX5,ADGRG1,AC010980.2,ABHD4,AZGP1,ANXA4,ALOX5,ADGRG1,AC010980.2,ABHD4,AZGP1,ANXA4,ALOX5,ADGRG1,AC010980.2,ABHD4,AZGP1,ANXA4,ALOX5,ADGRG1,AC092066.1,ABHD4
53,BBOF1,AOC1,ALOX5AP,ADGRG1,AC092066.1,ABHD3,BBC3,ANXA6,ALOX5AP,ADGRG3,AC092066.1,ABHD5,BBC3,ANXA6,ALOX5AP,ADGRG3,AC092066.1,ABHD5,BBC3,ANXA6,ALOX5AP,ADGRG3,AC092066.1,ABHD5,BBC3,ANXA6,ALOX5AP,ADGRG3,AC098617.1,ABHD5
54,BCAP29,AOC3,ALYREF,ADGRG3,AC098617.1,ABHD4,BBOF1,AOC1,ALYREF,ADGRG6,AC098617.1,ABHD6,BBOF1,AOC1,ALYREF,ADGRG6,AC098617.1,ABHD6,BBOF1,AOC1,ALYREF,ADGRG6,AC098617.1,ABHD6,BBOF1,AOC1,ALYREF,ADGRG6,AC104699.1,ABHD6
55,BCL2A1,AP1B1,AMN1,ADGRG6,AC104699.1,ABHD5,BCAP29,AOC3,AMN1,ADGRL4,AC104699.1,ABI2,BCAP29,AOC3,AMN1,ADGRL4,AC104699.1,ABI2,BCAP29,AOC3,AMN1,ADGRL4,AC104699.1,ABI2,BCAP29,AOC3,AMN1,ADGRL4,AC144652.1,ABI2
56,BEND2,AP1M1,AMPD2,ADGRL4,AC144652.1,ABHD6,BCL2A1,AP1B1,AMPD2,ADIPOR1,AC144652.1,ABI3,BCL2A1,AP1B1,AMPD2,ADIPOR1,AC144652.1,ABI3,BCL2A1,AP1B1,AMPD2,ADIPOR1,AC144652.1,ABI3,BCL2A1,AP1B1,AMPD2,ADIPOR1,ACACB,ABI3
57,BICD2,AP1S2,AMZ2P1,ADIPOR1,ACACB,ABI2,BEND2,AP1M1,AMZ2P1,ADIPOR2,ACACB,ABI3BP,BEND2,AP1M1,AMZ2P1,ADIPOR2,ACACB,ABI3BP,BEND2,AP1M1,AMZ2P1,ADIPOR2,ACACB,ABI3BP,BEND2,AP1M1,AMZ2P1,ADIPOR2,ACAD11,ABI3BP
58,BMX,AP2M1,ANGPT2,ADIPOR2,ACAD11,ABI3,BICD2,AP1S2,ANGPT2,ADRM1,ACAD11,ABL1,BICD2,AP1S2,ANGPT2,ADRM1,ACAD11,ABL1,BICD2,AP1S2,ANGPT2,ADRM1,ACAD11,ABL1,BICD2,AP1S2,ANGPT2,ADRM1,ACADM,ABL1
59,BRI3,AP3S1,ANK1,ADRM1,ACADM,ABI3BP,BMX,AP2M1,ANK1,AFDN,ACADM,ABL2,BMX,AP2M1,ANK1,AFDN,ACADM,ABL2,BMX,AP2M1,ANK1,AFDN,ACADM,ABL2,BMX,AP2M1,ANK1,AFDN,ACADSB,ABL2
60,BSG,APMAP,ANKRD28,AFDN,ACADSB,ABL1,BRI3,AP3S1,ANKRD28,AFF1,ACADSB,ABLIM1,BRI3,AP3S1,ANKRD28,AFF1,ACADSB,ABLIM1,BRI3,AP3S1,ANKRD28,AFF1,ACADSB,ABLIM1,BRI3,AP3S1,ANKRD28,AFF1,ACAP1,ABLIM1
61,BTBD2,APOD,ANKRD36B,AFF1,ACAP1,ABL2,BSG,APMAP,ANKRD36B,AFG3L1P,ACAP1,ABLIM2,BSG,APMAP,ANKRD36B,AFG3L1P,ACAP1,ABLIM2,BSG,APMAP,ANKRD36B,AFG3L1P,ACAP1,ABLIM2,BSG,APMAP,ANKRD36B,AFG3L1P,ACER2,ABLIM2
62,C11orf96,APOLD1,ANKRD36C,AFG3L1P,ACER2,ABLIM1,BTBD2,APOD,ANKRD36C,AGAP3,ACER2,ABLIM3,BTBD2,APOD,ANKRD36C,AGAP3,ACER2,ABLIM3,BTBD2,APOD,ANKRD36C,AGAP3,ACER2,ABLIM3,BTBD2,APOD,ANKRD36C,AGAP3,ACER3,ABLIM3
63,C12orf76,APP,ANO6,AGAP3,ACER3,ABLIM2,C11orf96,APOLD1,ANO6,AGL,ACER3,ABO,C11orf96,APOLD1,ANO6,AGL,ACER3,ABO,C11orf96,APOLD1,ANO6,AGL,ACER3,ABO,C11orf96,APOLD1,ANO6,AGL,ACKR4,ABO
64,C19orf33,AQP10,ANO7,AGL,ACKR4,ABLIM3,C12orf76,APP,ANO7,AGO1,ACKR4,ABRACL,C12orf76,APP,ANO7,AGO1,ACKR4,ABRACL,C12orf76,APP,ANO7,AGO1,ACKR4,ABRACL,C12orf76,APP,ANO7,AGO1,ACLY,ABRACL
65,C1orf115,AQP9,ANP32A,AGO1,ACLY,ABO,C19orf33,AQP10,ANP32A,AGO3,ACLY,ABT1,C19orf33,AQP10,ANP32A,AGO3,ACLY,ABT1,C19orf33,AQP10,ANP32A,AGO3,ACLY,ABT1,C19orf33,AQP10,ANP32A,AGO3,ACO2,ABT1
66,C20orf85,ARAP1,ANP32B,AGO3,ACO2,ABRACL,C1orf115,AQP9,ANP32B,AGPAT1,ACO2,ABTB1,C1orf115,AQP9,ANP32B,AGPAT1,ACO2,ABTB1,C1orf115,AQP9,ANP32B,AGPAT1,ACO2,ABTB1,C1orf115,AQP9,ANP32B,AGPAT1,ACOT4,ABTB1
67,C6orf226,ARF1,ANXA1,AGPAT1,ACOT7,ABT1,C20orf85,ARAP1,ANXA1,AGPAT5,ACOT4,AC004057.1,C20orf85,ARAP1,ANXA1,AGPAT5,ACOT4,AC004057.1,C20orf85,ARAP1,ANXA1,AGPAT5,ACOT4,AC004057.1,C20orf85,ARAP1,ANXA1,AGPAT5,ACOT7,AC004057.1
68,C7,ARG2,ANXA11,AGPAT5,ACOT8,ABTB1,C6orf226,ARF1,ANXA11,AGT,ACOT7,AC005562.1,C6orf226,ARF1,ANXA11,AGT,ACOT7,AC005562.1,C6orf226,ARF1,ANXA11,AGT,ACOT7,AC005562.1,C6orf226,ARF1,ANXA11,AGT,ACOT8,AC005562.1
