,11390-NUSVR--nu=0.05-C=0.1,11390-NUSVR--nu=0.1-C=0.1,11390-NUSVR--nu=0.15-C=0.1,11390-NUSVR--nu=0.25-C=0.1,11390-NUSVR--nu=0.5-C=0.1,11390-NUSVR--nu=0.75-C=0.1,11390-NUSVR--nu=0.05-C=0.5,11390-NUSVR--nu=0.1-C=0.5,11390-NUSVR--nu=0.15-C=0.5,11390-NUSVR--nu=0.25-C=0.5,11390-NUSVR--nu=0.5-C=0.5,11390-NUSVR--nu=0.75-C=0.5,11390-NUSVR--nu=0.05-C=0.75,11390-NUSVR--nu=0.1-C=0.75,11390-NUSVR--nu=0.15-C=0.75,11390-NUSVR--nu=0.25-C=0.75,11390-NUSVR--nu=0.5-C=0.75,11390-NUSVR--nu=0.75-C=0.75,11390-NUSVR--nu=0.05-C=1,11390-NUSVR--nu=0.1-C=1,11390-NUSVR--nu=0.15-C=1,11390-NUSVR--nu=0.25-C=1,11390-NUSVR--nu=0.5-C=1,11390-NUSVR--nu=0.75-C=1,11390-NUSVR--nu=0.05-C=10,11390-NUSVR--nu=0.1-C=10,11390-NUSVR--nu=0.15-C=10,11390-NUSVR--nu=0.25-C=10,11390-NUSVR--nu=0.5-C=10,11390-NUSVR--nu=0.75-C=10
0,ABCC4,AATK,AATK,A1BG,A1BG,A1BG,ABCC4,AATK,AATK,A1BG,A1BG,A1BG,ABCC4,AATK,AATK,A1BG,A1BG,A1BG,ABCC4,AATK,AATK,A1BG,A1BG,A1BG,ABCC4,AATK,AATK,A1BG,A1BG,A1BG
1,ABHD11,ABCC4,ABCC1,A4GALT,A2M,A2M,ABHD11,ABCC4,ABCC1,A4GALT,A2M,A2M,ABHD11,ABCC4,ABCC1,A4GALT,A2M,A2M,ABHD11,ABCC4,ABCC1,A4GALT,A2M,A2M,ABHD11,ABCC4,ABCC1,A4GALT,A2M,A2M
2,ABHD12,ABCC5,ABCC4,AAK1,A4GALT,A4GALT,ABHD12,ABCC5,ABCC4,AAK1,A4GALT,A4GALT,ABHD12,ABCC5,ABCC4,AAK1,A4GALT,A4GALT,ABHD12,ABCC5,ABCC4,AAK1,A4GALT,A4GALT,ABHD12,ABCC5,ABCC4,AAK1,A4GALT,A4GALT
3,ABLIM3,ABHD11,ABCC5,AASDHPPT,AAK1,AAK1,ABLIM3,ABHD11,ABCC5,AASDHPPT,AAK1,AAK1,ABLIM3,ABHD11,ABCC5,AASDHPPT,AAK1,AAK1,ABLIM3,ABHD11,ABCC5,AASDHPPT,AAK1,AAK1,ABLIM3,ABHD11,ABCC5,AASDHPPT,AAK1,AAK1
4,ACPP,ABHD12,ABHD11,AATK,AARD,AAMDC,ACPP,ABHD12,ABHD11,AATK,AARD,AAMDC,ACPP,ABHD12,ABHD11,AATK,AARD,AAMDC,ACPP,ABHD12,ABHD11,AATK,AARD,AAMDC,ACPP,ABHD12,ABHD11,AATK,AARD,AAMDC
5,ACRBP,ABLIM3,ABHD12,ABCA2,AASDH,AAR2,ACRBP,ABLIM3,ABHD12,ABCA2,AASDH,AAR2,ACRBP,ABLIM3,ABHD12,ABCA2,AASDH,AAR2,ACRBP,ABLIM3,ABHD12,ABCA2,AASDH,AAR2,ACRBP,ABLIM3,ABHD12,ABCA2,AASDH,AAR2
6,ACTN1,ABO,ABHD17A,ABCC1,AASDHPPT,AARD,ACTN1,ABO,ABHD17A,ABCC1,AASDHPPT,AARD,ACTN1,ABO,ABHD17A,ABCC1,AASDHPPT,AARD,ACTN1,ABO,ABHD17A,ABCC1,AASDHPPT,AARD,ACTN1,ABO,ABHD17A,ABCC1,AASDHPPT,AARD
7,ACTR2,AC009506.1,ABLIM1,ABCC4,AATF,AARS,ACTR2,AC009506.1,ABLIM1,ABCC4,AATF,AARS,ACTR2,AC009506.1,ABLIM1,ABCC4,AATF,AARS,ACTR2,AC009506.1,ABLIM1,ABCC4,AATF,AARS,ACTR2,AC009506.1,ABLIM1,ABCC4,AATF,AARS
8,ACTR3,AC022182.2,ABLIM3,ABCC5,AATK,AARSD1,ACTR3,AC022182.2,ABLIM3,ABCC5,AATK,AARSD1,ACTR3,AC022182.2,ABLIM3,ABCC5,AATK,AARSD1,ACTR3,AC022182.2,ABLIM3,ABCC5,AATK,AARSD1,ACTR3,AC022182.2,ABLIM3,ABCC5,AATK,AARSD1
9,ACVR2A,ACPP,ABO,ABCG1,ABCA2,AASDH,ACVR2A,ACPP,ABO,ABCG1,ABCA2,AASDH,ACVR2A,ACPP,ABO,ABCG1,ABCA2,AASDH,ACVR2A,ACPP,ABO,ABCG1,ABCA2,AASDH,ACVR2A,ACPP,ABO,ABCG1,ABCA2,AASDH
10,ADGRL4,ACRBP,AC009506.1,ABHD11,ABCA3,AASDHPPT,ADGRL4,ACRBP,AC009506.1,ABHD11,ABCA3,AASDHPPT,ADGRL4,ACRBP,AC009506.1,ABHD11,ABCA3,AASDHPPT,ADGRL4,ACRBP,AC009506.1,ABHD11,ABCA3,AASDHPPT,ADGRL4,ACRBP,AC009506.1,ABHD11,ABCA3,AASDHPPT
11,ADIPOR1,ACTN1,AC022182.2,ABHD12,ABCA5,AASS,ADIPOR1,ACTN1,AC022182.2,ABHD12,ABCA5,AASS,ADIPOR1,ACTN1,AC022182.2,ABHD12,ABCA5,AASS,ADIPOR1,ACTN1,AC022182.2,ABHD12,ABCA5,AASS,ADIPOR1,ACTN1,AC022182.2,ABHD12,ABCA5,AASS
12,ADIPOR2,ACTN4,ACCS,ABHD17A,ABCB1,AATF,ADIPOR2,ACTN4,ACCS,ABHD17A,ABCB1,AATF,ADIPOR2,ACTN4,ACCS,ABHD17A,ABCB1,AATF,ADIPOR2,ACTN4,ACCS,ABHD17A,ABCB1,AATF,ADIPOR2,ACTN4,ACCS,ABHD17A,ABCB1,AATF
13,AGPAT1,ACTR2,ACPP,ABHD3,ABCB10,AATK,AGPAT1,ACTR2,ACPP,ABHD3,ABCB10,AATK,AGPAT1,ACTR2,ACPP,ABHD3,ABCB10,AATK,AGPAT1,ACTR2,ACPP,ABHD3,ABCB10,AATK,AGPAT1,ACTR2,ACPP,ABHD3,ABCB10,AATK
