,11410-NUSVR--nu=0.05-C=0.1,11410-NUSVR--nu=0.1-C=0.1,11410-NUSVR--nu=0.15-C=0.1,11410-NUSVR--nu=0.25-C=0.1,11410-NUSVR--nu=0.5-C=0.1,11410-NUSVR--nu=0.75-C=0.1,11410-NUSVR--nu=0.05-C=0.5,11410-NUSVR--nu=0.1-C=0.5,11410-NUSVR--nu=0.15-C=0.5,11410-NUSVR--nu=0.25-C=0.5,11410-NUSVR--nu=0.5-C=0.5,11410-NUSVR--nu=0.75-C=0.5,11410-NUSVR--nu=0.05-C=0.75,11410-NUSVR--nu=0.1-C=0.75,11410-NUSVR--nu=0.15-C=0.75,11410-NUSVR--nu=0.25-C=0.75,11410-NUSVR--nu=0.5-C=0.75,11410-NUSVR--nu=0.75-C=0.75,11410-NUSVR--nu=0.05-C=1,11410-NUSVR--nu=0.1-C=1,11410-NUSVR--nu=0.15-C=1,11410-NUSVR--nu=0.25-C=1,11410-NUSVR--nu=0.5-C=1,11410-NUSVR--nu=0.75-C=1,11410-NUSVR--nu=0.05-C=10,11410-NUSVR--nu=0.1-C=10,11410-NUSVR--nu=0.15-C=10,11410-NUSVR--nu=0.25-C=10,11410-NUSVR--nu=0.5-C=10,11410-NUSVR--nu=0.75-C=10
0,ABCC4,ABCB10,A2M,A1BG,A1BG,A1BG,ABCC4,ABCB10,A2M,A1BG,A1BG,A1BG,ABCC4,ABCB10,A2M,A1BG,A1BG,A1BG,ABCC4,ABCB10,A2M,A1BG,A1BG,A1BG,ABCC4,ABCB10,A2M,A1BG,A1BG,A1BG
1,ABHD11,ABCC1,AATK,A2M,A2M,A1CF,ABHD11,ABCC1,AATK,A2M,A2M,A1CF,ABHD11,ABCC1,AATK,A2M,A2M,A1CF,ABHD11,ABCC1,AATK,A2M,A2M,A1CF,ABHD11,ABCC1,AATK,A2M,A2M,A1CF
2,ABHD12,ABCC3,ABCA5,AAK1,A4GALT,A2M,ABHD12,ABCC3,ABCA5,AAK1,A4GALT,A2M,ABHD12,ABCC3,ABCA5,AAK1,A4GALT,A2M,ABHD12,ABCC3,ABCA5,AAK1,A4GALT,A2M,ABHD12,ABCC3,ABCA5,AAK1,A4GALT,A2M
3,ABLIM3,ABCC4,ABCB10,AATK,AAK1,A4GALT,ABLIM3,ABCC4,ABCB10,AATK,AAK1,A4GALT,ABLIM3,ABCC4,ABCB10,AATK,AAK1,A4GALT,ABLIM3,ABCC4,ABCB10,AATK,AAK1,A4GALT,ABLIM3,ABCC4,ABCB10,AATK,AAK1,A4GALT
4,ACPP,ABCC5,ABCC1,ABCA5,AARS,AADACP1,ACPP,ABCC5,ABCC1,ABCA5,AARS,AADACP1,ACPP,ABCC5,ABCC1,ABCA5,AARS,AADACP1,ACPP,ABCC5,ABCC1,ABCA5,AARS,AADACP1,ACPP,ABCC5,ABCC1,ABCA5,AARS,AADACP1
5,ACRBP,ABHD11,ABCC3,ABCA8,AASDHPPT,AAK1,ACRBP,ABHD11,ABCC3,ABCA8,AASDHPPT,AAK1,ACRBP,ABHD11,ABCC3,ABCA8,AASDHPPT,AAK1,ACRBP,ABHD11,ABCC3,ABCA8,AASDHPPT,AAK1,ACRBP,ABHD11,ABCC3,ABCA8,AASDHPPT,AAK1
6,ACTC1,ABHD12,ABCC4,ABCB1,AATK,AAR2,ACTC1,ABHD12,ABCC4,ABCB1,AATK,AAR2,ACTC1,ABHD12,ABCC4,ABCB1,AATK,AAR2,ACTC1,ABHD12,ABCC4,ABCB1,AATK,AAR2,ACTC1,ABHD12,ABCC4,ABCB1,AATK,AAR2
7,ACTN1,ABLIM3,ABCC5,ABCB10,ABCA3,AARS,ACTN1,ABLIM3,ABCC5,ABCB10,ABCA3,AARS,ACTN1,ABLIM3,ABCC5,ABCB10,ABCA3,AARS,ACTN1,ABLIM3,ABCC5,ABCB10,ABCA3,AARS,ACTN1,ABLIM3,ABCC5,ABCB10,ABCA3,AARS
8,ACTR2,ABO,ABHD11,ABCB9,ABCA4,AARS2,ACTR2,ABO,ABHD11,ABCB9,ABCA4,AARS2,ACTR2,ABO,ABHD11,ABCB9,ABCA4,AARS2,ACTR2,ABO,ABHD11,ABCB9,ABCA4,AARS2,ACTR2,ABO,ABHD11,ABCB9,ABCA4,AARS2
9,ACTR3,AC009506.1,ABHD12,ABCC1,ABCA5,AARSD1,ACTR3,AC009506.1,ABHD12,ABCC1,ABCA5,AARSD1,ACTR3,AC009506.1,ABHD12,ABCC1,ABCA5,AARSD1,ACTR3,AC009506.1,ABHD12,ABCC1,ABCA5,AARSD1,ACTR3,AC009506.1,ABHD12,ABCC1,ABCA5,AARSD1
10,ACVR2A,AC022182.2,ABI2,ABCC3,ABCA6,AASDHPPT,ACVR2A,AC022182.2,ABI2,ABCC3,ABCA6,AASDHPPT,ACVR2A,AC022182.2,ABI2,ABCC3,ABCA6,AASDHPPT,ACVR2A,AC022182.2,ABI2,ABCC3,ABCA6,AASDHPPT,ACVR2A,AC022182.2,ABI2,ABCC3,ABCA6,AASDHPPT
11,ADD3,AC144652.1,ABLIM3,ABCC4,ABCA8,AATF,ADD3,AC144652.1,ABLIM3,ABCC4,ABCA8,AATF,ADD3,AC144652.1,ABLIM3,ABCC4,ABCA8,AATF,ADD3,AC144652.1,ABLIM3,ABCC4,ABCA8,AATF,ADD3,AC144652.1,ABLIM3,ABCC4,ABCA8,AATF
