,17932-NUSVR--nu=0.05-C=0.1,17932-NUSVR--nu=0.1-C=0.1,17932-NUSVR--nu=0.15-C=0.1,17932-NUSVR--nu=0.25-C=0.1,17932-NUSVR--nu=0.5-C=0.1,17932-NUSVR--nu=0.75-C=0.1,17932-NUSVR--nu=0.05-C=0.5,17932-NUSVR--nu=0.1-C=0.5,17932-NUSVR--nu=0.15-C=0.5,17932-NUSVR--nu=0.25-C=0.5,17932-NUSVR--nu=0.5-C=0.5,17932-NUSVR--nu=0.75-C=0.5,17932-NUSVR--nu=0.05-C=0.75,17932-NUSVR--nu=0.1-C=0.75,17932-NUSVR--nu=0.15-C=0.75,17932-NUSVR--nu=0.25-C=0.75,17932-NUSVR--nu=0.5-C=0.75,17932-NUSVR--nu=0.75-C=0.75,17932-NUSVR--nu=0.05-C=1,17932-NUSVR--nu=0.1-C=1,17932-NUSVR--nu=0.15-C=1,17932-NUSVR--nu=0.25-C=1,17932-NUSVR--nu=0.5-C=1,17932-NUSVR--nu=0.75-C=1,17932-NUSVR--nu=0.05-C=10,17932-NUSVR--nu=0.1-C=10,17932-NUSVR--nu=0.15-C=10,17932-NUSVR--nu=0.25-C=10,17932-NUSVR--nu=0.5-C=10,17932-NUSVR--nu=0.75-C=10
0,ABCC4,AATK,A2M,A1BG,A1BG,A1BG,ABCC4,AATK,A2M,A1BG,A1BG,A1BG,ABCC4,AATK,A2M,A1BG,A1BG,A1BG,ABCC4,AATK,A2M,A1BG,A1BG,A1BG,ABCC4,AATK,A2M,A1BG,A1BG,A1BG
1,ABHD11,ABCC3,AATK,AAK1,A2M,A1CF,ABHD11,ABCC3,AATK,AAK1,A2M,A1CF,ABHD11,ABCC3,AATK,AAK1,A2M,A1CF,ABHD11,ABCC3,AATK,AAK1,A2M,A1CF,ABHD11,ABCC3,AATK,AAK1,A2M,A1CF
2,ABHD17A,ABCC4,ABCC1,AATK,AAK1,A2M,ABHD17A,ABCC4,ABCC1,AATK,AAK1,A2M,ABHD17A,ABCC4,ABCC1,AATK,AAK1,A2M,ABHD17A,ABCC4,ABCC1,AATK,AAK1,A2M,ABHD17A,ABCC4,ABCC1,AATK,AAK1,A2M
3,ABLIM3,ABCC5,ABCC3,ABCA13,AATK,A4GALT,ABLIM3,ABCC5,ABCC3,ABCA13,AATK,A4GALT,ABLIM3,ABCC5,ABCC3,ABCA13,AATK,A4GALT,ABLIM3,ABCC5,ABCC3,ABCA13,AATK,A4GALT,ABLIM3,ABCC5,ABCC3,ABCA13,AATK,A4GALT
4,ACRBP,ABHD11,ABCC4,ABCA8,ABCA1,AADAC,ACRBP,ABHD11,ABCC4,ABCA8,ABCA1,AADAC,ACRBP,ABHD11,ABCC4,ABCA8,ABCA1,AADAC,ACRBP,ABHD11,ABCC4,ABCA8,ABCA1,AADAC,ACRBP,ABHD11,ABCC4,ABCA8,ABCA1,AADAC
5,ACSL4,ABHD12,ABCC5,ABCB10,ABCA13,AADAT,ACSL4,ABHD12,ABCC5,ABCB10,ABCA13,AADAT,ACSL4,ABHD12,ABCC5,ABCB10,ABCA13,AADAT,ACSL4,ABHD12,ABCC5,ABCB10,ABCA13,AADAT,ACSL4,ABHD12,ABCC5,ABCB10,ABCA13,AADAT
6,ACTC1,ABHD17A,ABHD11,ABCC1,ABCA2,AAK1,ACTC1,ABHD17A,ABHD11,ABCC1,ABCA2,AAK1,ACTC1,ABHD17A,ABHD11,ABCC1,ABCA2,AAK1,ACTC1,ABHD17A,ABHD11,ABCC1,ABCA2,AAK1,ACTC1,ABHD17A,ABHD11,ABCC1,ABCA2,AAK1
7,ACTN1,ABLIM3,ABHD12,ABCC3,ABCA3,AAMP,ACTN1,ABLIM3,ABHD12,ABCC3,ABCA3,AAMP,ACTN1,ABLIM3,ABHD12,ABCC3,ABCA3,AAMP,ACTN1,ABLIM3,ABHD12,ABCC3,ABCA3,AAMP,ACTN1,ABLIM3,ABHD12,ABCC3,ABCA3,AAMP
8,ACTR2,ABO,ABHD17A,ABCC4,ABCA5,AARS2,ACTR2,ABO,ABHD17A,ABCC4,ABCA5,AARS2,ACTR2,ABO,ABHD17A,ABCC4,ABCA5,AARS2,ACTR2,ABO,ABHD17A,ABCC4,ABCA5,AARS2,ACTR2,ABO,ABHD17A,ABCC4,ABCA5,AARS2
9,ACTR3,ACPP,ABI2,ABCC5,ABCA7,AARSD1,ACTR3,ACPP,ABI2,ABCC5,ABCA7,AARSD1,ACTR3,ACPP,ABI2,ABCC5,ABCA7,AARSD1,ACTR3,ACPP,ABI2,ABCC5,ABCA7,AARSD1,ACTR3,ACPP,ABI2,ABCC5,ABCA7,AARSD1
