,11402-NUSVR--nu=0.05-C=0.1,11402-NUSVR--nu=0.1-C=0.1,11402-NUSVR--nu=0.15-C=0.1,11402-NUSVR--nu=0.25-C=0.1,11402-NUSVR--nu=0.5-C=0.1,11402-NUSVR--nu=0.75-C=0.1,11402-NUSVR--nu=0.05-C=0.5,11402-NUSVR--nu=0.1-C=0.5,11402-NUSVR--nu=0.15-C=0.5,11402-NUSVR--nu=0.25-C=0.5,11402-NUSVR--nu=0.5-C=0.5,11402-NUSVR--nu=0.75-C=0.5,11402-NUSVR--nu=0.05-C=0.75,11402-NUSVR--nu=0.1-C=0.75,11402-NUSVR--nu=0.15-C=0.75,11402-NUSVR--nu=0.25-C=0.75,11402-NUSVR--nu=0.5-C=0.75,11402-NUSVR--nu=0.75-C=0.75,11402-NUSVR--nu=0.05-C=1,11402-NUSVR--nu=0.1-C=1,11402-NUSVR--nu=0.15-C=1,11402-NUSVR--nu=0.25-C=1,11402-NUSVR--nu=0.5-C=1,11402-NUSVR--nu=0.75-C=1,11402-NUSVR--nu=0.05-C=10,11402-NUSVR--nu=0.1-C=10,11402-NUSVR--nu=0.15-C=10,11402-NUSVR--nu=0.25-C=10,11402-NUSVR--nu=0.5-C=10,11402-NUSVR--nu=0.75-C=10
10,AGFG1,ACER3,ABLIM3,ABHD12,AATK,AATF,AGFG1,ACER3,ABLIM3,ABHD12,AATK,AATF,AGFG1,ACER3,ABLIM3,ABHD12,AATK,AATF,AGFG1,ACER3,ABLIM3,ABHD12,AATK,AATF,AGFG1,ACER3,ABLIM3,ABHD12,AATK,AATF
11,AGTRAP,ACRBP,ABTB1,ABHD17A,ABCA1,AATK,AGTRAP,ACRBP,ABTB1,ABHD17A,ABCA1,AATK,AGTRAP,ACRBP,ABTB1,ABHD17A,ABCA1,AATK,AGTRAP,ACRBP,ABTB1,ABHD17A,ABCA1,AATK,AGTRAP,ACRBP,ABTB1,ABHD17A,ABCA1,AATK
12,AHSP,ACSL1,AC009506.1,ABHD3,ABCA5,ABCA1,AHSP,ACSL1,AC009506.1,ABHD3,ABCA5,ABCA1,AHSP,ACSL1,AC009506.1,ABHD3,ABCA5,ABCA1,AHSP,ACSL1,AC009506.1,ABHD3,ABCA5,ABCA1,AHSP,ACSL1,AC009506.1,ABHD3,ABCA5,ABCA1
13,AKAP13,ACTN1,ACER3,ABHD4,ABCB1,ABCA13,AKAP13,ACTN1,ACER3,ABHD4,ABCB1,ABCA13,AKAP13,ACTN1,ACER3,ABHD4,ABCB1,ABCA13,AKAP13,ACTN1,ACER3,ABHD4,ABCB1,ABCA13,AKAP13,ACTN1,ACER3,ABHD4,ABCB1,ABCA13
14,AKIRIN2,ACTN4,ACLY,ABHD5,ABCB9,ABCA3,AKIRIN2,ACTN4,ACLY,ABHD5,ABCB9,ABCA3,AKIRIN2,ACTN4,ACLY,ABHD5,ABCB9,ABCA3,AKIRIN2,ACTN4,ACLY,ABHD5,ABCB9,ABCA3,AKIRIN2,ACTN4,ACLY,ABHD5,ABCB9,ABCA3
15,AKNA,ACTR2,ACRBP,ABHD6,ABCC1,ABCA5,AKNA,ACTR2,ACRBP,ABHD6,ABCC1,ABCA5,AKNA,ACTR2,ACRBP,ABHD6,ABCC1,ABCA5,AKNA,ACTR2,ACRBP,ABHD6,ABCC1,ABCA5,AKNA,ACTR2,ACRBP,ABHD6,ABCC1,ABCA5
16,AKR1C1,ACYP1,ACSL1,ABI3BP,ABCC3,ABCA6,AKR1C1,ACYP1,ACSL1,ABI3BP,ABCC3,ABCA6,AKR1C1,ACYP1,ACSL1,ABI3BP,ABCC3,ABCA6,AKR1C1,ACYP1,ACSL1,ABI3BP,ABCC3,ABCA6,AKR1C1,ACYP1,ACSL1,ABI3BP,ABCC3,ABCA6
17,ALPL,ADAM28,ACTN1,ABL2,ABCC4,ABCB1,ALPL,ADAM28,ACTN1,ABL2,ABCC4,ABCB1,ALPL,ADAM28,ACTN1,ABL2,ABCC4,ABCB1,ALPL,ADAM28,ACTN1,ABL2,ABCC4,ABCB1,ALPL,ADAM28,ACTN1,ABL2,ABCC4,ABCB1
18,AMBP,ADAM8,ACTN4,ABLIM1,ABCC5,ABCB4,ANKRD34B,ADAM8,ACTN4,ABLIM1,ABCC5,ABCB4,ANKRD34B,ADAM8,ACTN4,ABLIM1,ABCC5,ABCB4,ANKRD34B,ADAM8,ACTN4,ABLIM1,ABCC5,ABCB4,ANKRD34B,ADAM8,ACTN4,ABLIM1,ABCC5,ABCB4
19,ANKRD34B,ADGRE5,ACTR2,ABLIM3,ABCD3,ABCB8,ANKRD36C,ADGRE5,ACTR2,ABLIM3,ABCD3,ABCB8,ANKRD36C,ADGRE5,ACTR2,ABLIM3,ABCD3,ABCB8,ANKRD36C,ADGRE5,ACTR2,ABLIM3,ABCD3,ABCB8,ANKRD36C,ADGRE5,ACTR2,ABLIM3,ABCD3,ABCB8
20,ANKRD36C,ADIPOR1,ACTR3,ABTB1,ABCD4,ABCB9,ANP32B,ADIPOR1,ACTR3,ABTB1,ABCD4,ABCB9,ANP32B,ADIPOR1,ACTR3,ABTB1,ABCD4,ABCB9,ANP32B,ADIPOR1,ACTR3,ABTB1,ABCD4,ABCB9,ANP32B,ADIPOR1,ACTR3,ABTB1,ABCD4,ABCB9
21,ANP32B,AFF1,ACVR2A,AC009506.1,ABCF2,ABCC1,ANP32E,AFF1,ACVR2A,AC009506.1,ABCF2,ABCC1,ANP32E,AFF1,ACVR2A,AC009506.1,ABCF2,ABCC1,ANP32E,AFF1,ACVR2A,AC009506.1,ABCF2,ABCC1,ANP32E,AFF1,ACVR2A,AC009506.1,ABCF2,ABCC1
22,ANP32E,AGFG1,ACYP1,ACAP1,ABCF3,ABCC10,ANXA1,AGFG1,ACYP1,ACAP1,ABCF3,ABCC10,ANXA1,AGFG1,ACYP1,ACAP1,ABCF3,ABCC10,ANXA1,AGFG1,ACYP1,ACAP1,ABCF3,ABCC10,ANXA1,AGFG1,ACYP1,ACAP1,ABCF3,ABCC10
23,ANXA1,AGPAT5,ACYP2,ACAP2,ABCG1,ABCC11,ANXA3,AGPAT5,ACYP2,ACAP2,ABCG1,ABCC11,ANXA3,AGPAT5,ACYP2,ACAP2,ABCG1,ABCC11,ANXA3,AGPAT5,ACYP2,ACAP2,ABCG1,ABCC11,ANXA3,AGPAT5,ACYP2,ACAP2,ABCG1,ABCC11
24,ANXA3,AGT,ADAM28,ACBD6,ABHD11,ABCC13,AOC1,AGT,ADAM28,ACBD6,ABHD11,ABCC13,AOC1,AGT,ADAM28,ACBD6,ABHD11,ABCC13,AOC1,AGT,ADAM28,ACBD6,ABHD11,ABCC13,AOC1,AGT,ADAM28,ACBD6,ABHD11,ABCC13
25,AOC1,AGTPBP1,ADAM8,ACER3,ABHD12,ABCC3,AP2M1,AGTPBP1,ADAM8,ACER3,ABHD12,ABCC3,AP2M1,AGTPBP1,ADAM8,ACER3,ABHD12,ABCC3,AP2M1,AGTPBP1,ADAM8,ACER3,ABHD12,ABCC3,AP2M1,AGTPBP1,ADAM8,ACER3,ABHD12,ABCC3
26,AP2M1,AGTRAP,ADD3,ACLY,ABHD13,ABCC4,APLP2,AGTRAP,ADD3,ACLY,ABHD13,ABCC4,APLP2,AGTRAP,ADD3,ACLY,ABHD13,ABCC4,APLP2,AGTRAP,ADD3,ACLY,ABHD13,ABCC4,APLP2,AGTRAP,ADD3,ACLY,ABHD13,ABCC4
27,APLP2,AHSP,ADGRE5,ACOT11,ABHD14A,ABCC5,APOD,AHSP,ADGRE5,ACOT11,ABHD14A,ABCC5,APOD,AHSP,ADGRE5,ACOT11,ABHD14A,ABCC5,APOD,AHSP,ADGRE5,ACOT11,ABHD14A,ABCC5,APOD,AHSP,ADGRE5,ACOT11,ABHD14A,ABCC5
28,APOD,AIDA,ADGRG3,ACP6,ABHD17A,ABCC6,AQP10,AIDA,ADGRG3,ACP6,ABHD17A,ABCC6,AQP10,AIDA,ADGRG3,ACP6,ABHD17A,ABCC6,AQP10,AIDA,ADGRG3,ACP6,ABHD17A,ABCC6,AQP10,AIDA,ADGRG3,ACP6,ABHD17A,ABCC6
29,AQP10,AKAP13,ADGRG6,ACRBP,ABHD3,ABCD3,AQP9,AKAP13,ADGRG6,ACRBP,ABHD3,ABCD3,AQP9,AKAP13,ADGRG6,ACRBP,ABHD3,ABCD3,AQP9,AKAP13,ADGRG6,ACRBP,ABHD3,ABCD3,AQP9,AKAP13,ADGRG6,ACRBP,ABHD3,ABCD3
30,AQP9,AKIRIN2,ADGRL4,ACSL1,ABHD4,ABCD4,ARAP1,AKIRIN2,ADGRL4,ACSL1,ABHD4,ABCD4,ARAP1,AKIRIN2,ADGRL4,ACSL1,ABHD4,ABCD4,ARAP1,AKIRIN2,ADGRL4,ACSL1,ABHD4,ABCD4,ARAP1,AKIRIN2,ADGRL4,ACSL1,ABHD4,ABCD4
31,ARAP1,AKNA,ADIPOR1,ACSL4,ABHD5,ABCE1,ARF1,AKNA,ADIPOR1,ACSL4,ABHD5,ABCE1,ARF1,AKNA,ADIPOR1,ACSL4,ABHD5,ABCE1,ARF1,AKNA,ADIPOR1,ACSL4,ABHD5,ABCE1,ARF1,AKNA,ADIPOR1,ACSL4,ABHD5,ABCE1
32,ARF1,AKT3,ADM,ACTN1,ABHD6,ABCF2,ARG1,AKT3,ADM,ACTN1,ABHD6,ABCF2,ARG1,AKT3,ADM,ACTN1,ABHD6,ABCF2,ARG1,AKT3,ADM,ACTN1,ABHD6,ABCF2,ARG1,AKT3,ADM,ACTN1,ABHD6,ABCF2
33,ARG1,ALCAM,ADRB2,ACTN4,ABI3BP,ABCF3,ARHGAP18,ALCAM,ADRB2,ACTN4,ABI3BP,ABCF3,ARHGAP18,ALCAM,ADRB2,ACTN4,ABI3BP,ABCF3,ARHGAP18,ALCAM,ADRB2,ACTN4,ABI3BP,ABCF3,ARHGAP18,ALCAM,ADRB2,ACTN4,ABI3BP,ABCF3
34,ARHGAP18,ALPK1,AFAP1L2,ACTR2,ABL1,ABCG1,ARHGAP24,ALPK1,AFAP1L2,ACTR2,ABL1,ABCG1,ARHGAP24,ALPK1,AFAP1L2,ACTR2,ABL1,ABCG1,ARHGAP24,ALPK1,AFAP1L2,ACTR2,ABL1,ABCG1,ARHGAP24,ALPK1,AFAP1L2,ACTR2,ABL1,ABCG1
35,ARHGAP24,ALPL,AFF1,ACTR3,ABL2,ABCG2,ARHGAP30,ALPL,AFF1,ACTR3,ABL2,ABCG2,ARHGAP30,ALPL,AFF1,ACTR3,ABL2,ABCG2,ARHGAP30,ALPL,AFF1,ACTR3,ABL2,ABCG2,ARHGAP30,ALPL,AFF1,ACTR3,ABL2,ABCG2
36,ARHGAP30,AMBP,AFG3L1P,ACTR3C,ABLIM1,ABHD1,ARHGAP45,AMBP,AFG3L1P,ACTR3C,ABLIM1,ABHD1,ARHGAP45,AMBP,AFG3L1P,ACTR3C,ABLIM1,ABHD1,ARHGAP45,AMBP,AFG3L1P,ACTR3C,ABLIM1,ABHD1,ARHGAP45,AMBP,AFG3L1P,ACTR3C,ABLIM1,ABHD1
37,ARHGAP45,AMPD2,AGFG1,ACVR2A,ABLIM3,ABHD11,ARHGAP6,AMPD2,AGFG1,ACVR2A,ABLIM3,ABHD11,ARHGAP6,AMPD2,AGFG1,ACVR2A,ABLIM3,ABHD11,ARHGAP6,AMPD2,AGFG1,ACVR2A,ABLIM3,ABHD11,ARHGAP6,AMPD2,AGFG1,ACVR2A,ABLIM3,ABHD11
38,ARHGAP6,ANK1,AGO1,ACVR2B,ABO,ABHD12,ARHGDIB,ANK1,AGO1,ACVR2B,ABO,ABHD12,ARHGDIB,ANK1,AGO1,ACVR2B,ABO,ABHD12,ARHGDIB,ANK1,AGO1,ACVR2B,ABO,ABHD12,ARHGDIB,ANK1,AGO1,ACVR2B,ABO,ABHD12
39,ARHGDIB,ANKRD13A,AGO4,ACYP1,ABRACL,ABHD12B,ARHGEF12,ANKRD13A,AGO4,ACYP1,ABRACL,ABHD12B,ARHGEF12,ANKRD13A,AGO4,ACYP1,ABRACL,ABHD12B,ARHGEF12,ANKRD13A,AGO4,ACYP1,ABRACL,ABHD12B,ARHGEF12,ANKRD13A,AGO4,ACYP1,ABRACL,ABHD12B
40,ARHGEF12,ANKRD33B,AGPAT1,ACYP2,ABTB1,ABHD13,ARHGEF40,ANKRD33B,AGPAT1,ACYP2,ABTB1,ABHD13,ARHGEF40,ANKRD33B,AGPAT1,ACYP2,ABTB1,ABHD13,ARHGEF40,ANKRD33B,AGPAT1,ACYP2,ABTB1,ABHD13,ARHGEF40,ANKRD33B,AGPAT1,ACYP2,ABTB1,ABHD13
41,ARHGEF40,ANKRD34B,AGPAT5,ADAM10,AC004057.1,ABHD14A,ARID1A,ANKRD34B,AGPAT5,ADAM10,AC004057.1,ABHD14A,ARID1A,ANKRD34B,AGPAT5,ADAM10,AC004057.1,ABHD14A,ARID1A,ANKRD34B,AGPAT5,ADAM10,AC004057.1,ABHD14A,ARID1A,ANKRD34B,AGPAT5,ADAM10,AC004057.1,ABHD14A
42,ARID1A,ANKRD36C,AGT,ADAM15,AC009506.1,ABHD14B,ARL4A,ANKRD36C,AGT,ADAM15,AC009506.1,ABHD14B,ARL4A,ANKRD36C,AGT,ADAM15,AC009506.1,ABHD14B,ARL4A,ANKRD36C,AGT,ADAM15,AC009506.1,ABHD14B,ARL4A,ANKRD36C,AGT,ADAM15,AC009506.1,ABHD14B
43,ARL4A,ANKRD9,AGTPBP1,ADAM17,ACAA1,ABHD15,ARL6IP5,ANKRD9,AGTPBP1,ADAM17,ACAA1,ABHD15,ARL6IP5,ANKRD9,AGTPBP1,ADAM17,ACAA1,ABHD15,ARL6IP5,ANKRD9,AGTPBP1,ADAM17,ACAA1,ABHD15,ARL6IP5,ANKRD9,AGTPBP1,ADAM17,ACAA1,ABHD15
44,ARL6IP5,ANP32A,AGTRAP,ADAM19,ACAD11,ABHD17A,ARRB2,ANP32A,AGTRAP,ADAM19,ACAD11,ABHD17A,ARRB2,ANP32A,AGTRAP,ADAM19,ACAD11,ABHD17A,ARRB2,ANP32A,AGTRAP,ADAM19,ACAD11,ABHD17A,ARRB2,ANP32A,AGTRAP,ADAM19,ACAD11,ABHD17A
45,ARRB2,ANP32B,AHI1,ADAM23,ACADM,ABHD17B,ATG2A,ANP32B,AHI1,ADAM23,ACADM,ABHD17B,ATG2A,ANP32B,AHI1,ADAM23,ACADM,ABHD17B,ATG2A,ANP32B,AHI1,ADAM23,ACADM,ABHD17B,ATG2A,ANP32B,AHI1,ADAM23,ACADM,ABHD17B
46,ATG2A,ANP32E,AHSP,ADAM28,ACAP1,ABHD18,ATP6V0B,ANP32E,AHSP,ADAM28,ACAP1,ABHD18,ATP6V0B,ANP32E,AHSP,ADAM28,ACAP1,ABHD18,ATP6V0B,ANP32E,AHSP,ADAM28,ACAP1,ABHD18,ATP6V0B,ANP32E,AHSP,ADAM28,ACAP1,ABHD18
47,ATP6V0B,ANXA1,AIDA,ADAM8,ACAP2,ABHD3,AVIL,ANXA1,AIDA,ADAM8,ACAP2,ABHD3,AVIL,ANXA1,AIDA,ADAM8,ACAP2,ABHD3,AVIL,ANXA1,AIDA,ADAM8,ACAP2,ABHD3,AVIL,ANXA1,AIDA,ADAM8,ACAP2,ABHD3
48,AVIL,ANXA11,AIM2,ADAMTS2,ACBD5,ABHD4,AZIN1,ANXA11,AIM2,ADAMTS2,ACBD5,ABHD4,AZIN1,ANXA11,AIM2,ADAMTS2,ACBD5,ABHD4,AZIN1,ANXA11,AIM2,ADAMTS2,ACBD5,ABHD4,AZIN1,ANXA11,AIM2,ADAMTS2,ACBD5,ABHD4
49,AZIN1,ANXA3,AKAP13,ADAMTS9,ACBD6,ABHD5,BACH1,ANXA3,AKAP13,ADAMTS9,ACBD6,ABHD5,BACH1,ANXA3,AKAP13,ADAMTS9,ACBD6,ABHD5,BACH1,ANXA3,AKAP13,ADAMTS9,ACBD6,ABHD5,BACH1,ANXA3,AKAP13,ADAMTS9,ACBD6,ABHD5
50,BACH1,ANXA4,AKIRIN1,ADD3,ACCS,ABHD6,BASP1,ANXA4,AKIRIN1,ADD3,ACCS,ABHD6,BASP1,ANXA4,AKIRIN1,ADD3,ACCS,ABHD6,BASP1,ANXA4,AKIRIN1,ADD3,ACCS,ABHD6,BASP1,ANXA4,AKIRIN1,ADD3,ACCS,ABHD6
51,BASP1,AOC1,AKIRIN2,ADGRE1,ACER3,ABI2,BBIP1,AOC1,AKIRIN2,ADGRE1,ACER3,ABI2,BBIP1,AOC1,AKIRIN2,ADGRE1,ACER3,ABI2,BBIP1,AOC1,AKIRIN2,ADGRE1,ACER3,ABI2,BBIP1,AOC1,AKIRIN2,ADGRE1,ACER3,ABI2
52,BBIP1,AP2M1,AKNA,ADGRE5,ACKR3,ABI3,BCL2A1,AP2M1,AKNA,ADGRE5,ACKR3,ABI3,BCL2A1,AP2M1,AKNA,ADGRE5,ACKR3,ABI3,BCL2A1,AP2M1,AKNA,ADGRE5,ACKR3,ABI3,BCL2A1,AP2M1,AKNA,ADGRE5,ACKR3,ABI3
53,BCL2A1,AP3S1,AKT3,ADGRG3,ACKR4,ABI3BP,BCYRN1,AP3S1,AKT3,ADGRG1,ACKR4,ABI3BP,BCYRN1,AP3S1,AKT3,ADGRG1,ACKR4,ABI3BP,BCYRN1,AP3S1,AKT3,ADGRG1,ACKR4,ABI3BP,BCYRN1,AP3S1,AKT3,ADGRG1,ACKR4,ABI3BP
54,BCYRN1,APLP2,AKTIP,ADGRG6,ACLY,ABL1,BMP6,APLP2,AKTIP,ADGRG3,ACLY,ABL1,BMP6,APLP2,AKTIP,ADGRG3,ACLY,ABL1,BMP6,APLP2,AKTIP,ADGRG3,ACLY,ABL1,BMP6,APLP2,AKTIP,ADGRG3,ACLY,ABL1
55,BMP6,APOD,ALCAM,ADGRL4,ACOT11,ABL2,BMX,APOD,ALCAM,ADGRG6,ACOT11,ABL2,BMX,APOD,ALCAM,ADGRG6,ACOT11,ABL2,BMX,APOD,ALCAM,ADGRG6,ACOT11,ABL2,BMX,APOD,ALCAM,ADGRG6,ACOT11,ABL2
56,BMX,APOL3,ALG1,ADIPOR1,ACOT4,ABLIM1,BPGM,APOL3,ALG1,ADGRL4,ACOT4,ABLIM1,BPGM,APOL3,ALG1,ADGRL4,ACOT4,ABLIM1,BPGM,APOL3,ALG1,ADGRL4,ACOT4,ABLIM1,BPGM,APOL3,ALG1,ADGRL4,ACOT4,ABLIM1
57,BPGM,AQP10,ALKBH5,ADM,ACOX1,ABLIM3,BRI3,AQP10,ALKBH5,ADIPOR1,ACOX1,ABLIM3,BRI3,AQP10,ALKBH5,ADIPOR1,ACOX1,ABLIM3,BRI3,AQP10,ALKBH5,ADIPOR1,ACOX1,ABLIM3,BRI3,AQP10,ALKBH5,ADIPOR1,ACOX1,ABLIM3
58,BRI3,AQP9,ALOX5AP,ADNP,ACP6,ABO,BSG,AQP9,ALOX5AP,ADM,ACP6,ABO,BSG,AQP9,ALOX5AP,ADM,ACP6,ABO,BSG,AQP9,ALOX5AP,ADM,ACP6,ABO,BSG,AQP9,ALOX5AP,ADM,ACP6,ABO
59,BSG,ARAP1,ALPK1,ADRB2,ACRBP,ABRACL,BTNL9,ARAP1,ALPK1,ADNP,ACRBP,ABRACL,BTNL9,ARAP1,ALPK1,ADNP,ACRBP,ABRACL,BTNL9,ARAP1,ALPK1,ADNP,ACRBP,ABRACL,BTNL9,ARAP1,ALPK1,ADNP,ACRBP,ABRACL
60,BTNL9,ARF1,ALPL,ADTRP,ACSF3,ABT1,C11orf96,ARF1,ALPL,ADRB2,ACSF3,ABT1,C11orf96,ARF1,ALPL,ADRB2,ACSF3,ABT1,C11orf96,ARF1,ALPL,ADRB2,ACSF3,ABT1,C11orf96,ARF1,ALPL,ADRB2,ACSF3,ABT1
61,C11orf96,ARF3,AMBP,AFAP1L2,ACSL1,ABTB1,C12orf76,ARF3,AMBP,ADTRP,ACSL1,ABTB1,C12orf76,ARF3,AMBP,ADTRP,ACSL1,ABTB1,C12orf76,ARF3,AMBP,ADTRP,ACSL1,ABTB1,C12orf76,ARF3,AMBP,ADTRP,ACSL1,ABTB1
62,C12orf76,ARG1,AMPD2,AFF1,ACSL4,AC004057.1,C15orf39,ARG1,AMPD2,AFAP1L2,ACSL4,AC004057.1,C15orf39,ARG1,AMPD2,AFAP1L2,ACSL4,AC004057.1,C15orf39,ARG1,AMPD2,AFAP1L2,ACSL4,AC004057.1,C15orf39,ARG1,AMPD2,AFAP1L2,ACSL4,AC004057.1
63,C15orf39,ARG2,AMZ2P1,AFG3L1P,ACSL6,AC005562.1,C18orf32,ARG2,AMZ2P1,AFF1,ACSL6,AC005562.1,C18orf32,ARG2,AMZ2P1,AFF1,ACSL6,AC005562.1,C18orf32,ARG2,AMZ2P1,AFF1,ACSL6,AC005562.1,C18orf32,ARG2,ANK1,AFF1,ACSL6,AC005562.1
64,C18orf32,ARHGAP18,ANK1,AGFG1,ACSS3,AC009506.1,C5AR1,ARHGAP18,ANK1,AFG3L1P,ACSS3,AC009506.1,C5AR1,ARHGAP18,ANK1,AFG3L1P,ACSS3,AC009506.1,C5AR1,ARHGAP18,ANK1,AFG3L1P,ACSS3,AC009506.1,C5AR1,ARHGAP18,ANKRD13A,AFG3L1P,ACSS3,AC009506.1
65,C5AR1,ARHGAP24,ANKRD13A,AGK,ACTN1,AC079250.1,C9orf16,ARHGAP24,ANKRD13A,AGFG1,ACTN1,AC079250.1,C9orf16,ARHGAP24,ANKRD13A,AGFG1,ACTN1,AC079250.1,C9orf16,ARHGAP24,ANKRD13A,AGFG1,ACTN1,AC079250.1,C9orf16,ARHGAP24,ANKRD28,AGFG1,ACTN1,AC079250.1
66,C9orf16,ARHGAP25,ANKRD28,AGL,ACTN4,AC141586.5,C9orf72,ARHGAP25,ANKRD28,AGK,ACTN4,AC141586.5,C9orf72,ARHGAP25,ANKRD28,AGK,ACTN4,AC141586.5,C9orf72,ARHGAP25,ANKRD28,AGK,ACTN4,AC141586.5,C9orf72,ARHGAP25,ANKRD33B,AGK,ACTN4,AC141586.5
67,C9orf72,ARHGAP30,ANKRD33B,AGO1,ACTR1A,AC144530.1,CA1,ARHGAP30,ANKRD33B,AGL,ACTR1A,AC144530.1,CA1,ARHGAP30,ANKRD33B,AGL,ACTR1A,AC144530.1,CA1,ARHGAP30,ANKRD33B,AGL,ACTR1A,AC144530.1,CA1,ARHGAP30,ANKRD34B,AGL,ACTR1A,AC144530.1
68,CA1,ARHGAP45,ANKRD34B,AGO3,ACTR1B,ACAA1,CA2,ARHGAP45,ANKRD34B,AGO1,ACTR1B,ACAA1,CA2,ARHGAP45,ANKRD34B,AGO1,ACTR1B,ACAA1,CA2,ARHGAP45,ANKRD34B,AGO1,ACTR1B,ACAA1,CA2,ARHGAP45,ANKRD36B,AGO1,ACTR1B,ACAA1
