,17924-NUSVR--nu=0.05-C=0.1,17924-NUSVR--nu=0.1-C=0.1,17924-NUSVR--nu=0.15-C=0.1,17924-NUSVR--nu=0.25-C=0.1,17924-NUSVR--nu=0.5-C=0.1,17924-NUSVR--nu=0.75-C=0.1,17924-NUSVR--nu=0.05-C=0.5,17924-NUSVR--nu=0.1-C=0.5,17924-NUSVR--nu=0.15-C=0.5,17924-NUSVR--nu=0.25-C=0.5,17924-NUSVR--nu=0.5-C=0.5,17924-NUSVR--nu=0.75-C=0.5,17924-NUSVR--nu=0.05-C=0.75,17924-NUSVR--nu=0.1-C=0.75,17924-NUSVR--nu=0.15-C=0.75,17924-NUSVR--nu=0.25-C=0.75,17924-NUSVR--nu=0.5-C=0.75,17924-NUSVR--nu=0.75-C=0.75,17924-NUSVR--nu=0.05-C=1,17924-NUSVR--nu=0.1-C=1,17924-NUSVR--nu=0.15-C=1,17924-NUSVR--nu=0.25-C=1,17924-NUSVR--nu=0.5-C=1,17924-NUSVR--nu=0.75-C=1,17924-NUSVR--nu=0.05-C=10,17924-NUSVR--nu=0.1-C=10,17924-NUSVR--nu=0.15-C=10,17924-NUSVR--nu=0.25-C=10,17924-NUSVR--nu=0.5-C=10,17924-NUSVR--nu=0.75-C=10
0,ABCC5,ABCC5,ABCA5,A4GALT,A2ML1,A1BG,ABCC5,ABCC5,ABCA5,A4GALT,A2ML1,A1BG,ABCC5,ABCC5,ABCA5,A4GALT,A2ML1,A1BG,ABCC5,ABCC5,ABCA5,A4GALT,A2ML1,A1BG,ABCC5,ABCC5,ABCA5,A4GALT,A2ML1,A1BG
1,ABL2,ABCG1,ABCC5,ABCA13,A4GALT,A1CF,ABL2,ABCG1,ABCC5,ABCA13,A4GALT,A1CF,ABL2,ABCG1,ABCC5,ABCA13,A4GALT,A1CF,ABL2,ABCG1,ABCC5,ABCA13,A4GALT,A1CF,ABL2,ABCG1,ABCC5,ABCA13,A4GALT,A1CF
2,ABLIM3,ABHD17A,ABCG1,ABCA5,AAK1,A2ML1,ABLIM3,ABHD17A,ABCG1,ABCA5,AAK1,A2ML1,ABLIM3,ABHD17A,ABCG1,ABCA5,AAK1,A2ML1,ABLIM3,ABHD17A,ABCG1,ABCA5,AAK1,A2ML1,ABLIM3,ABHD17A,ABCG1,ABCA5,AAK1,A2ML1
3,ACPP,ABHD3,ABHD12,ABCB1,AAMP,A4GALT,ACPP,ABHD3,ABHD12,ABCB1,AAMP,A4GALT,ACPP,ABHD3,ABHD12,ABCB1,AAMP,A4GALT,ACPP,ABHD3,ABHD12,ABCB1,AAMP,A4GALT,ACPP,ABHD3,ABHD12,ABCB1,AAMP,A4GALT
4,ACRBP,ABL2,ABHD17A,ABCB9,AARS,AAK1,ACRBP,ABL2,ABHD17A,ABCB9,AARS,AAK1,ACRBP,ABL2,ABHD17A,ABCB9,AARS,AAK1,ACRBP,ABL2,ABHD17A,ABCB9,AARS,AAK1,ACRBP,ABL2,ABHD17A,ABCB9,AARS,AAK1
5,ACTN4,ABLIM1,ABHD3,ABCC5,AASDH,AAMDC,ACTN4,ABLIM1,ABHD3,ABCC5,AASDH,AAMDC,ACTN4,ABLIM1,ABHD3,ABCC5,AASDH,AAMDC,ACTN4,ABLIM1,ABHD3,ABCC5,AASDH,AAMDC,ACTN4,ABLIM1,ABHD3,ABCC5,AASDH,AAMDC
6,ACTR2,ABLIM3,ABI3BP,ABCG1,AASS,AAMP,ACTR2,ABLIM3,ABI3BP,ABCG1,AASS,AAMP,ACTR2,ABLIM3,ABI3BP,ABCG1,AASS,AAMP,ACTR2,ABLIM3,ABI3BP,ABCG1,AASS,AAMP,ACTR2,ABLIM3,ABI3BP,ABCG1,AASS,AAMP
7,ACTR3,ACLY,ABL2,ABHD12,AATF,AAR2,ACTR3,ACLY,ABL2,ABHD12,AATF,AAR2,ACTR3,ACLY,ABL2,ABHD12,AATF,AAR2,ACTR3,ACLY,ABL2,ABHD12,AATF,AAR2,ACTR3,ACLY,ABL2,ABHD12,AATF,AAR2
8,ACYP1,ACP5,ABLIM1,ABHD17A,ABCA13,AARS,ACYP1,ACP5,ABLIM1,ABHD17A,ABCA13,AARS,ACYP1,ACP5,ABLIM1,ABHD17A,ABCA13,AARS,ACYP1,ACP5,ABLIM1,ABHD17A,ABCA13,AARS,ACYP1,ACP5,ABLIM1,ABHD17A,ABCA13,AARS
9,ADD3,ACPP,ABLIM3,ABHD3,ABCA5,AARSD1,ADD3,ACPP,ABLIM3,ABHD3,ABCA5,AARSD1,ADD3,ACPP,ABLIM3,ABHD3,ABCA5,AARSD1,ADD3,ACPP,ABLIM3,ABHD3,ABCA5,AARSD1,ADD3,ACPP,ABLIM3,ABHD3,ABCA5,AARSD1
