,3267-NUSVR--nu=0.05-C=0.1,3267-NUSVR--nu=0.1-C=0.1,3267-NUSVR--nu=0.15-C=0.1,3267-NUSVR--nu=0.25-C=0.1,3267-NUSVR--nu=0.5-C=0.1,3267-NUSVR--nu=0.75-C=0.1,3267-NUSVR--nu=0.05-C=0.5,3267-NUSVR--nu=0.1-C=0.5,3267-NUSVR--nu=0.15-C=0.5,3267-NUSVR--nu=0.25-C=0.5,3267-NUSVR--nu=0.5-C=0.5,3267-NUSVR--nu=0.75-C=0.5,3267-NUSVR--nu=0.05-C=0.75,3267-NUSVR--nu=0.1-C=0.75,3267-NUSVR--nu=0.15-C=0.75,3267-NUSVR--nu=0.25-C=0.75,3267-NUSVR--nu=0.5-C=0.75,3267-NUSVR--nu=0.75-C=0.75,3267-NUSVR--nu=0.05-C=1,3267-NUSVR--nu=0.1-C=1,3267-NUSVR--nu=0.15-C=1,3267-NUSVR--nu=0.25-C=1,3267-NUSVR--nu=0.5-C=1,3267-NUSVR--nu=0.75-C=1,3267-NUSVR--nu=0.05-C=10,3267-NUSVR--nu=0.1-C=10,3267-NUSVR--nu=0.15-C=10,3267-NUSVR--nu=0.25-C=10,3267-NUSVR--nu=0.5-C=10,3267-NUSVR--nu=0.75-C=10
0,ABCC4,AATK,AATK,AASDH,A2M,A2M,ABCC4,AATK,AATK,AASDH,A2M,A2M,ABCC4,AATK,AATK,AASDH,A2M,A2M,ABCC4,AATK,AATK,AASDH,A2M,A2M,ABCC4,AATK,AATK,AASDH,A2M,A2M
1,ABHD11,ABCA5,ABCA5,AATK,A4GALT,A4GALT,ABHD11,ABCA5,ABCA5,AATK,A4GALT,A4GALT,ABHD11,ABCA5,ABCA5,AATK,A4GALT,A4GALT,ABHD11,ABCA5,ABCA5,AATK,A4GALT,A4GALT,ABHD11,ABCA5,ABCA5,AATK,A4GALT,A4GALT
2,ABHD17A,ABCC4,ABCC1,ABCA5,AAK1,AACS,ABHD17A,ABCC4,ABCC1,ABCA5,AAK1,AACS,ABHD17A,ABCC4,ABCC1,ABCA5,AAK1,AACS,ABHD17A,ABCC4,ABCC1,ABCA5,AAK1,AACS,ABHD17A,ABCC4,ABCC1,ABCA5,AAK1,AACS
3,ABLIM3,ABHD11,ABCC4,ABCB1,AAMDC,AAK1,ABLIM3,ABHD11,ABCC4,ABCB1,AAMDC,AAK1,ABLIM3,ABHD11,ABCC4,ABCB1,AAMDC,AAK1,ABLIM3,ABHD11,ABCC4,ABCB1,AAMDC,AAK1,ABLIM3,ABHD11,ABCC4,ABCB1,AAMDC,AAK1
4,ACPP,ABHD12,ABHD11,ABCB10,AARD,AAMDC,ACPP,ABHD12,ABHD11,ABCB10,AARD,AAMDC,ACPP,ABHD12,ABHD11,ABCB10,AARD,AAMDC,ACPP,ABHD12,ABHD11,ABCB10,AARD,AAMDC,ACPP,ABHD12,ABHD11,ABCB10,AARD,AAMDC
5,ACRBP,ABHD17A,ABHD12,ABCC1,AARS,AAMP,ACRBP,ABHD17A,ABHD12,ABCC1,AARS,AAMP,ACRBP,ABHD17A,ABHD12,ABCC1,AARS,AAMP,ACRBP,ABHD17A,ABHD12,ABCC1,AARS,AAMP,ACRBP,ABHD17A,ABHD12,ABCC1,AARS,AAMP
6,ACTN1,ABHD3,ABHD17A,ABCC4,AASDH,AAR2,ACTN1,ABHD3,ABHD17A,ABCC4,AASDH,AAR2,ACTN1,ABHD3,ABHD17A,ABCC4,AASDH,AAR2,ACTN1,ABHD3,ABHD17A,ABCC4,AASDH,AAR2,ACTN1,ABHD3,ABHD17A,ABCC4,AASDH,AAR2
7,ACTN4,ABHD5,ABHD3,ABCC5,AATF,AARD,ACTN4,ABHD5,ABHD3,ABCC5,AATF,AARD,ACTN4,ABHD5,ABHD3,ABCC5,AATF,AARD,ACTN4,ABHD5,ABHD3,ABCC5,AATF,AARD,ACTN4,ABHD5,ABHD3,ABCC5,AATF,AARD
8,ACTR2,ABLIM3,ABHD5,ABCG1,AATK,AARS,ACTR2,ABLIM3,ABHD5,ABCG1,AATK,AARS,ACTR2,ABLIM3,ABHD5,ABCG1,AATK,AARS,ACTR2,ABLIM3,ABHD5,ABCG1,AATK,AARS,ACTR2,ABLIM3,ABHD5,ABCG1,AATK,AARS
9,ACTR3,ABO,ABLIM1,ABHD11,ABCA10,AARSD1,ACTR3,ABO,ABLIM1,ABHD11,ABCA10,AARSD1,ACTR3,ABO,ABLIM1,ABHD11,ABCA10,AARSD1,ACTR3,ABO,ABLIM1,ABHD11,ABCA10,AARSD1,ACTR3,ABO,ABLIM1,ABHD11,ABCA10,AARSD1
