,11222-NUSVR--nu=0.05-C=0.1,11222-NUSVR--nu=0.1-C=0.1,11222-NUSVR--nu=0.15-C=0.1,11222-NUSVR--nu=0.25-C=0.1,11222-NUSVR--nu=0.5-C=0.1,11222-NUSVR--nu=0.75-C=0.1,11222-NUSVR--nu=0.05-C=0.5,11222-NUSVR--nu=0.1-C=0.5,11222-NUSVR--nu=0.15-C=0.5,11222-NUSVR--nu=0.25-C=0.5,11222-NUSVR--nu=0.5-C=0.5,11222-NUSVR--nu=0.75-C=0.5,11222-NUSVR--nu=0.05-C=0.75,11222-NUSVR--nu=0.1-C=0.75,11222-NUSVR--nu=0.15-C=0.75,11222-NUSVR--nu=0.25-C=0.75,11222-NUSVR--nu=0.5-C=0.75,11222-NUSVR--nu=0.75-C=0.75,11222-NUSVR--nu=0.05-C=1,11222-NUSVR--nu=0.1-C=1,11222-NUSVR--nu=0.15-C=1,11222-NUSVR--nu=0.25-C=1,11222-NUSVR--nu=0.5-C=1,11222-NUSVR--nu=0.75-C=1,11222-NUSVR--nu=0.05-C=10,11222-NUSVR--nu=0.1-C=10,11222-NUSVR--nu=0.15-C=10,11222-NUSVR--nu=0.25-C=10,11222-NUSVR--nu=0.5-C=10,11222-NUSVR--nu=0.75-C=10
0,ABHD11,ABCC3,A2M,A2M,A1BG,A1BG,ABHD11,ABCC3,A2M,A2M,A1BG,A1BG,ABHD11,ABCC3,AAK1,A2M,A1BG,A1BG,ABHD11,ABCC3,AAK1,A2M,A1BG,A1BG,ABHD11,ABCC3,AAK1,A2M,A1BG,A1BG
1,ABHD17A,ABCC4,ABCC1,AAK1,A2M,A1CF,ABHD17A,ABCC4,AAK1,AAK1,A2M,A1CF,ABHD17A,ABCC4,ABCC1,AAK1,A2M,A1CF,ABHD17A,ABCC4,ABCC1,AAK1,A2M,A1CF,ABHD17A,ABCC4,ABCC1,AAK1,A2M,A1CF
2,ABL2,ABHD11,ABCC3,AASS,A4GALT,A2M,ABL2,ABHD11,ABCC1,AASS,A4GALT,A2M,ABL2,ABHD11,ABCC3,AASS,A4GALT,A2M,ABL2,ABHD11,ABCC3,AASS,A4GALT,A2M,ABL2,ABHD11,ABCC3,AASS,A4GALT,A2M
3,ABLIM3,ABHD12,ABCC4,ABCA7,AAK1,A4GALT,ABLIM3,ABHD12,ABCC3,ABCA7,AAK1,A4GALT,ABLIM3,ABHD12,ABCC4,ABCA7,AAK1,A4GALT,ABLIM3,ABHD12,ABCC4,ABCA7,AAK1,A4GALT,ABLIM3,ABHD12,ABCC4,ABCA7,AAK1,A4GALT
4,ABTB1,ABHD17A,ABHD11,ABCB10,AARS,AAK1,ABTB1,ABHD17A,ABCC4,ABCB10,AARS,AAK1,ABTB1,ABHD17A,ABHD11,ABCB10,AARS,AAK1,ABTB1,ABHD17A,ABHD11,ABCB10,AARS,AAK1,ABTB1,ABHD17A,ABHD11,ABCB10,AARS,AAK1
5,ACPP,ABHD4,ABHD12,ABCB9,AASDH,AAMP,ACPP,ABHD4,ABHD11,ABCB9,AASDH,AAMP,ACPP,ABHD4,ABHD12,ABCB9,AASDH,AAMP,ACPP,ABHD4,ABHD12,ABCB9,AASDH,AAMP,ACPP,ABHD4,ABHD12,ABCB9,AASDH,AAMP
6,ACRBP,ABHD5,ABHD17A,ABCC1,AASS,AAR2,ACRBP,ABHD5,ABHD12,ABCC1,AASS,AAR2,ACRBP,ABHD5,ABHD17A,ABCC1,AASS,AAR2,ACRBP,ABHD5,ABHD17A,ABCC1,AASS,AAR2,ACRBP,ABHD5,ABHD17A,ABCC1,AASS,AAR2
7,ACTN1,ABL2,ABHD4,ABCC3,AATF,AARS,ACTN1,ABL2,ABHD17A,ABCC3,AATF,AARS,ACTN1,ABL2,ABHD4,ABCC3,AATF,AARS,ACTN1,ABL2,ABHD4,ABCC3,AATF,AARS,ACTN1,ABL2,ABHD4,ABCC3,AATF,AARS
8,ACTN4,ABLIM3,ABHD5,ABCC4,ABCA7,AARS2,ACTN4,ABLIM3,ABHD4,ABCC4,ABCA7,AARS2,ACTN4,ABLIM3,ABHD5,ABCC4,ABCA7,AARS2,ACTN4,ABLIM3,ABHD5,ABCC4,ABCA7,AARS2,ACTN4,ABLIM3,ABHD5,ABCC4,ABCA7,AARS2
9,ADAM28,ABTB1,ABL2,ABHD11,ABCB1,AASDH,ADAM28,ABTB1,ABHD5,ABHD11,ABCB1,AASDH,ADAM28,ABTB1,ABL2,ABHD11,ABCB1,AASDH,ADAM28,ABTB1,ABL2,ABHD11,ABCB1,AASDH,ADAM28,ABTB1,ABL2,ABHD11,ABCB1,AASDH
10,ADGRE5,AC009506.1,ABLIM3,ABHD12,ABCB10,AASDHPPT,ADGRE5,AC009506.1,ABL2,ABHD12,ABCB10,AASDHPPT,ADGRE5,AC009506.1,ABLIM3,ABHD12,ABCB10,AASDHPPT,ADGRE5,AC009506.1,ABLIM3,ABHD12,ABCB10,AASDHPPT,ADGRE5,AC009506.1,ABLIM3,ABHD12,ABCB10,AASDHPPT
11,ADIPOR1,ACRBP,ABO,ABHD17A,ABCB9,AASS,ADIPOR1,ACRBP,ABLIM3,ABHD17A,ABCB9,AASS,ADIPOR1,ACRBP,ABO,ABHD17A,ABCB9,AASS,ADIPOR1,ACRBP,ABO,ABHD17A,ABCB9,AASS,ADIPOR1,ACRBP,ABO,ABHD17A,ABCB9,AASS
12,AGPAT1,ACTN1,ABTB1,ABHD3,ABCC1,AATF,AGPAT1,ACTN1,ABO,ABHD3,ABCC1,AATF,AGPAT1,ACTN1,ABTB1,ABHD3,ABCC1,AATF,AGPAT1,ACTN1,ABTB1,ABHD3,ABCC1,AATF,AGPAT1,ACTN1,ABTB1,ABHD3,ABCC1,AATF
13,AGPAT5,ACTN4,AC009506.1,ABHD4,ABCC3,AATK,AGPAT5,ACTN4,ABTB1,ABHD4,ABCC3,AATK,AGPAT5,ACTN4,AC009506.1,ABHD4,ABCC3,AATK,AGPAT5,ACTN4,AC009506.1,ABHD4,ABCC3,AATK,AGPAT5,ACTN4,AC009506.1,ABHD4,ABCC3,AATK
14,AKIRIN1,ACTR2,ACLY,ABHD5,ABCC4,ABCA1,AKIRIN1,ACTR2,AC009506.1,ABHD5,ABCC4,ABCA1,AKIRIN1,ACTR2,ACLY,ABHD5,ABCC4,ABCA1,AKIRIN1,ACTR2,ACLY,ABHD5,ABCC4,ABCA1,AKIRIN1,ACTR2,ACLY,ABHD5,ABCC4,ABCA1
15,AKR1C1,ACVR1,ACOT7,ABI2,ABCD1,ABCA10,AKIRIN2,ACVR1,ACLY,ABI2,ABCD1,ABCA10,AKIRIN2,ACVR1,ACOT7,ABI2,ABCD1,ABCA10,AKIRIN2,ACVR1,ACOT7,ABI2,ABCD1,ABCA10,AKIRIN2,ACVR1,ACOT7,ABI2,ABCD1,ABCA10
16,ALCAM,ACVR2A,ACP1,ABI3BP,ABCD4,ABCA11P,AKR1C1,ACVR2A,ACOT7,ABI3BP,ABCD4,ABCA11P,AKR1C1,ACVR2A,ACP1,ABI3BP,ABCD4,ABCA11P,AKR1C1,ACVR2A,ACP1,ABI3BP,ABCD4,ABCA11P,AKR1C1,ACVR2A,ACP1,ABI3BP,ABCD4,ABCA11P
17,ANK1,ACYP2,ACPP,ABL2,ABCF2,ABCA2,ALCAM,ACYP2,ACP1,ABL2,ABCF2,ABCA2,ALCAM,ACYP2,ACPP,ABL2,ABCF2,ABCA2,ALCAM,ACYP2,ACPP,ABL2,ABCF2,ABCA2,ALCAM,ACYP2,ACPP,ABL2,ABCF2,ABCA2
18,ANKRD33B,ADAM28,ACRBP,ABLIM3,ABHD11,ABCA3,ALPL,ADAM28,ACPP,ABLIM3,ABHD11,ABCA3,ALPL,ADAM28,ACRBP,ABLIM3,ABHD11,ABCA3,ALPL,ADAM28,ACRBP,ABLIM3,ABHD11,ABCA3,ALPL,ADAM28,ACRBP,ABLIM3,ABHD11,ABCA3
19,ANKRD36C,ADAM8,ACSL1,ABO,ABHD12,ABCA5,ANK1,ADAM8,ACRBP,ABO,ABHD12,ABCA5,ANK1,ADAM8,ACSL1,ABO,ABHD12,ABCA5,ANK1,ADAM8,ACSL1,ABO,ABHD12,ABCA5,ANK1,ADAM8,ACSL1,ABO,ABHD12,ABCA5
20,ANKRD9,ADAMTS1,ACTN1,ABTB1,ABHD13,ABCA7,ANKRD33B,ADAMTS1,ACSL1,ABTB1,ABHD13,ABCA7,ANKRD33B,ADAMTS1,ACTN1,ABTB1,ABHD13,ABCA7,ANKRD33B,ADAMTS1,ACTN1,ABTB1,ABHD13,ABCA7,ANKRD33B,ADAMTS1,ACTN1,ABTB1,ABHD13,ABCA7
21,ANO6,ADGRE5,ACTN4,AC009506.1,ABHD14B,ABCB1,ANKRD36C,ADGRE5,ACTN1,AC009506.1,ABHD14B,ABCB1,ANKRD36C,ADGRE5,ACTN4,AC009506.1,ABHD14B,ABCB1,ANKRD36C,ADGRE5,ACTN4,AC009506.1,ABHD14B,ABCB1,ANKRD36C,ADGRE5,ACTN4,AC009506.1,ABHD14B,ABCB1
22,ANPEP,ADGRG6,ACTR2,ACADM,ABHD15,ABCB10,ANKRD9,ADGRG6,ACTN4,ACADM,ABHD15,ABCB10,ANKRD9,ADGRG6,ACTR2,ACADM,ABHD15,ABCB10,ANKRD9,ADGRG6,ACTR2,ACADM,ABHD15,ABCB10,ANKRD9,ADGRG6,ACTR2,ACADM,ABHD15,ABCB10
23,ANXA1,ADIPOR1,ACTR3B,ACAP2,ABHD17A,ABCB4,ANO6,ADIPOR1,ACTR2,ACAP2,ABHD17A,ABCB4,ANO6,ADIPOR1,ACTR3B,ACAP2,ABHD17A,ABCB4,ANO6,ADIPOR1,ACTR3B,ACAP2,ABHD17A,ABCB4,ANO6,ADIPOR1,ACTR3B,ACAP2,ABHD17A,ABCB4
24,ANXA11,AFF1,ACVR1,ACCS,ABHD3,ABCB7,ANPEP,AFF1,ACTR3B,ACCS,ABHD3,ABCB7,ANPEP,AFF1,ACVR1,ACCS,ABHD3,ABCB7,ANPEP,AFF1,ACVR1,ACCS,ABHD3,ABCB7,ANPEP,AFF1,ACVR1,ACCS,ABHD3,ABCB7
25,ANXA3,AGFG1,ACVR2A,ACER3,ABHD4,ABCB8,ANXA11,AGFG1,ACVR1,ACER3,ABHD4,ABCB8,ANXA11,AGFG1,ACVR2A,ACER3,ABHD4,ABCB8,ANXA11,AGFG1,ACVR2A,ACER3,ABHD4,ABCB8,ANXA11,AGFG1,ACVR2A,ACER3,ABHD4,ABCB8
26,AP2M1,AGL,ACYP2,ACLY,ABHD5,ABCB9,ANXA3,AGL,ACVR2A,ACLY,ABHD5,ABCB9,ANXA3,AGL,ACYP2,ACLY,ABHD5,ABCB9,ANXA3,AGL,ACYP2,ACLY,ABHD5,ABCB9,ANXA3,AGL,ACYP2,ACLY,ABHD5,ABCB9
27,APLP2,AGPAT1,ADAM10,ACOT11,ABHD6,ABCC1,AP2M1,AGPAT1,ACYP2,ACOT11,ABHD6,ABCC1,AP2M1,AGPAT1,ADAM28,ACOT11,ABHD6,ABCC1,AP2M1,AGPAT1,ADAM28,ACOT11,ABHD6,ABCC1,ANXA4,AGPAT1,ADAM28,ACOT11,ABHD6,ABCC1
28,APP,AGPAT5,ADAM28,ACOT7,ABI2,ABCC10,APLP2,AGPAT5,ADAM28,ACOT7,ABI2,ABCC10,APLP2,AGPAT5,ADAM8,ACOT7,ABI2,ABCC10,APLP2,AGPAT5,ADAM8,ACOT7,ABI2,ABCC10,AP2M1,AGPAT5,ADAM8,ACOT7,ABI2,ABCC10
