,11342-NUSVR--nu=0.05-C=0.1,11342-NUSVR--nu=0.1-C=0.1,11342-NUSVR--nu=0.15-C=0.1,11342-NUSVR--nu=0.25-C=0.1,11342-NUSVR--nu=0.5-C=0.1,11342-NUSVR--nu=0.75-C=0.1,11342-NUSVR--nu=0.05-C=0.5,11342-NUSVR--nu=0.1-C=0.5,11342-NUSVR--nu=0.15-C=0.5,11342-NUSVR--nu=0.25-C=0.5,11342-NUSVR--nu=0.5-C=0.5,11342-NUSVR--nu=0.75-C=0.5,11342-NUSVR--nu=0.05-C=0.75,11342-NUSVR--nu=0.1-C=0.75,11342-NUSVR--nu=0.15-C=0.75,11342-NUSVR--nu=0.25-C=0.75,11342-NUSVR--nu=0.5-C=0.75,11342-NUSVR--nu=0.75-C=0.75,11342-NUSVR--nu=0.05-C=1,11342-NUSVR--nu=0.1-C=1,11342-NUSVR--nu=0.15-C=1,11342-NUSVR--nu=0.25-C=1,11342-NUSVR--nu=0.5-C=1,11342-NUSVR--nu=0.75-C=1,11342-NUSVR--nu=0.05-C=10,11342-NUSVR--nu=0.1-C=10,11342-NUSVR--nu=0.15-C=10,11342-NUSVR--nu=0.25-C=10,11342-NUSVR--nu=0.5-C=10,11342-NUSVR--nu=0.75-C=10
11,ADAM8,ABTB1,ABI3BP,ABCC4,ABCA7,ABCA1,ADAM8,ABTB1,ABI3BP,ABCC4,ABCA7,ABCA1,ADAM8,ABTB1,ABI3BP,ABCC4,ABCA7,ABCA1,ADAM8,ABTB1,ABI3BP,ABCC4,ABCA7,ABCA1,ADAM8,ABTB1,ABI3BP,ABCC4,ABCA7,ABCA1
12,ADGRE5,AC009506.1,ABL2,ABCD3,ABCA8,ABCA10,ADGRE5,AC009506.1,ABL2,ABCD3,ABCA8,ABCA10,ADGRE5,AC009506.1,ABL2,ABCD3,ABCA8,ABCA10,ADGRE5,AC009506.1,ABL2,ABCD3,ABCA8,ABCA10,ADGRE5,AC009506.1,ABL2,ABCD3,ABCA8,ABCA10
13,ADGRF5,ACKR3,ABLIM3,ABHD11,ABCB1,ABCA2,ADGRF5,ACKR3,ABLIM3,ABHD11,ABCB1,ABCA2,ADGRF5,ACKR3,ABLIM3,ABHD11,ABCB1,ABCA2,ADGRF5,ACKR3,ABLIM3,ABHD11,ABCB1,ABCA2,ADGRF5,ACKR3,ABLIM3,ABHD11,ABCB1,ABCA2
14,ADGRG6,ACRBP,ABO,ABHD12,ABCB10,ABCA3,ADGRG6,ACRBP,ABO,ABHD12,ABCB10,ABCA3,ADGRG6,ACRBP,ABO,ABHD12,ABCB10,ABCA3,ADGRG6,ACRBP,ABO,ABHD12,ABCB10,ABCA3,ADGRG6,ACPP,ABO,ABHD12,ABCB10,ABCA3
15,ADGRL4,ACTN1,ABTB1,ABHD17A,ABCB9,ABCA5,ADGRL4,ACTN1,ABTB1,ABHD17A,ABCB9,ABCA5,ADGRL4,ACTN1,ABTB1,ABHD17A,ABCB9,ABCA5,ADGRL4,ACTN1,ABTB1,ABHD17A,ABCB9,ABCA5,ADGRL4,ACRBP,ABTB1,ABHD17A,ABCB9,ABCA5
16,ADIPOR1,ACTN4,AC009506.1,ABHD3,ABCC1,ABCA6,ADIPOR1,ACTN4,AC009506.1,ABHD3,ABCC1,ABCA6,ADIPOR1,ACTN4,AC009506.1,ABHD3,ABCC1,ABCA6,ADIPOR1,ACTN4,AC009506.1,ABHD3,ABCC1,ABCA6,ADIPOR1,ACTN1,AC009506.1,ABHD3,ABCC1,ABCA6
17,AFF1,ACTR2,AC022182.2,ABHD4,ABCC10,ABCA7,AFF1,ACTR2,AC022182.2,ABHD4,ABCC10,ABCA7,AFF1,ACTR2,AC022182.2,ABHD4,ABCC10,ABCA7,AFF1,ACTR2,AC022182.2,ABHD4,ABCC10,ABCA7,AFF1,ACTN4,ACAP2,ABHD4,ABCC10,ABCA7
18,AGPAT1,ACYP2,ACAP2,ABHD5,ABCC3,ABCA8,AGPAT1,ACYP2,ACAP2,ABHD5,ABCC3,ABCA8,AGPAT1,ACYP2,ACAP2,ABHD5,ABCC3,ABCA8,AGPAT1,ACYP2,ACAP2,ABHD5,ABCC3,ABCA8,AGPAT1,ACTR2,ACKR3,ABHD5,ABCC3,ABCA8
19,AGPAT5,ADAM8,ACKR3,ABHD6,ABCC4,ABCB1,AGPAT5,ADAM8,ACKR3,ABHD6,ABCC4,ABCB1,AGPAT5,ADAM8,ACKR3,ABHD6,ABCC4,ABCB1,AGPAT5,ADAM8,ACKR3,ABHD6,ABCC4,ABCB1,AGPAT5,ACYP2,ACRBP,ABHD6,ABCC4,ABCB1
20,AKAP13,ADAMTS2,ACRBP,ABI2,ABCD1,ABCB10,AKAP13,ADAMTS2,ACRBP,ABI2,ABCD1,ABCB10,AKAP13,ADAMTS2,ACRBP,ABI2,ABCD1,ABCB10,AKAP13,ADAMTS2,ACRBP,ABI2,ABCD1,ABCB10,AKAP13,ADAM8,ACSL4,ABI2,ABCD1,ABCB10
21,AKNA,ADD3,ACSL4,ABI3,ABCD3,ABCB7,AKNA,ADD3,ACSL4,ABI3,ABCD3,ABCB7,AKNA,ADD3,ACSL4,ABI3,ABCD3,ABCB7,AKNA,ADD3,ACSL4,ABI3,ABCD3,ABCB7,AKNA,ADAMTS2,ACTN1,ABI3,ABCD3,ABCB7
22,AKR1C1,ADGRE5,ACTN1,ABI3BP,ABCD4,ABCB9,AKR1C1,ADGRE5,ACTN1,ABI3BP,ABCD4,ABCB9,AKR1C1,ADGRE5,ACTN1,ABI3BP,ABCD4,ABCB9,AKR1C1,ADGRE5,ACTN1,ABI3BP,ABCD4,ABCB9,AKR1C1,ADD3,ACTN4,ABI3BP,ABCD4,ABCB9
23,ALCAM,ADGRG6,ACTN4,ABL2,ABCE1,ABCC1,ALCAM,ADGRG6,ACTN4,ABL2,ABCE1,ABCC1,ANKRD28,ADGRG6,ACTN4,ABL2,ABCE1,ABCC1,ANKRD28,ADGRG6,ACTN4,ABL2,ABCE1,ABCC1,ANKRD28,ADGRE5,ACTR2,ABL2,ABCE1,ABCC1
24,ANKRD28,ADGRL4,ACTR2,ABLIM1,ABCF2,ABCC10,ANKRD28,ADGRL4,ACTR2,ABLIM1,ABCF2,ABCC10,ANKRD33B,ADGRL4,ACTR2,ABLIM1,ABCF2,ABCC10,ANKRD33B,ADGRL4,ACTR2,ABLIM1,ABCF2,ABCC10,ANKRD33B,ADGRG6,ACVR2A,ABLIM1,ABCF2,ABCC10
25,ANKRD33B,ADIPOR1,ACVR2A,ABLIM3,ABHD11,ABCC3,ANKRD33B,ADIPOR1,ACVR2A,ABLIM3,ABHD11,ABCC3,ANKRD36C,ADIPOR1,ACVR2A,ABLIM3,ABHD11,ABCC3,ANKRD36C,ADIPOR1,ACVR2A,ABLIM3,ABHD11,ABCC3,ANKRD36C,ADGRL4,ACYP1,ABLIM3,ABHD11,ABCC3
26,ANKRD36C,AFF1,ACYP1,ABO,ABHD12,ABCC4,ANKRD36C,AFF1,ACYP1,ABO,ABHD12,ABCC4,ANKRD9,AFF1,ACYP1,ABO,ABHD12,ABCC4,ANKRD9,AFF1,ACYP1,ABO,ABHD12,ABCC4,ANKRD9,ADIPOR1,ACYP2,ABO,ABHD12,ABCC4
27,ANKRD9,AGPAT1,ACYP2,ABTB1,ABHD14B,ABCC5,ANKRD9,AGPAT1,ACYP2,ABTB1,ABHD14B,ABCC5,ANO6,AGPAT1,ACYP2,ABTB1,ABHD14B,ABCC5,ANO6,AGPAT1,ACYP2,ABTB1,ABHD14B,ABCC5,ANO6,AFF1,ADAM10,ABTB1,ABHD14B,ABCC9
28,ANO6,AGPAT5,ADAM10,AC009506.1,ABHD17A,ABCC9,ANO6,AGPAT5,ADAM10,AC009506.1,ABHD17A,ABCC9,ANP32A,AGPAT5,ADAM10,AC009506.1,ABHD17A,ABCC9,ANP32A,AGPAT5,ADAM10,AC009506.1,ABHD15,ABCC9,ANP32A,AGPAT1,ADAM8,AC009506.1,ABHD15,ABCD1
29,ANP32A,AGTPBP1,ADAM8,AC010642.2,ABHD3,ABCD1,ANP32A,AGTPBP1,ADAM8,AC010642.2,ABHD3,ABCD1,ANPEP,AGTPBP1,ADAM8,AC010642.2,ABHD3,ABCD1,ANPEP,AGTPBP1,ADAM8,AC010642.2,ABHD17A,ABCD1,ANPEP,AGPAT5,ADAMTS2,AC010642.2,ABHD17A,ABCD3
30,ANPEP,AIDA,ADAMTS2,AC022182.2,ABHD4,ABCD3,ANPEP,AIDA,ADAMTS2,AC022182.2,ABHD4,ABCD3,ANXA1,AIDA,ADAMTS2,AC022182.2,ABHD4,ABCD3,ANXA1,AIDA,ADAMTS2,AC022182.2,ABHD3,ABCD3,ANXA1,AGTPBP1,ADCY7,AC022182.2,ABHD3,ABCD4
31,ANXA1,AIM2,ADCY7,ACAD11,ABHD5,ABCD4,ANXA1,AIM2,ADCY7,ACAD11,ABHD5,ABCD4,ANXA11,AIM2,ADCY7,ACAD11,ABHD5,ABCD4,ANXA11,AIM2,ADCY7,ACAD11,ABHD4,ABCD4,ANXA11,AIDA,ADD3,ACAD11,ABHD4,ABCE1
32,ANXA11,AKAP13,ADD3,ACADVL,ABHD6,ABCE1,ANXA11,AKAP13,ADD3,ACADVL,ABHD6,ABCE1,ANXA3,AKAP13,ADD3,ACADVL,ABHD6,ABCE1,ANXA3,AKAP13,ADD3,ACADVL,ABHD5,ABCE1,ANXA3,AIM2,ADGRE5,ACADVL,ABHD5,ABCF2
33,ANXA3,AKIRIN1,ADGRE5,ACAP2,ABI2,ABCF2,ANXA3,AKIRIN1,ADGRE5,ACAP2,ABI2,ABCF2,ANXA4,AKIRIN1,ADGRE5,ACAP2,ABI2,ABCF2,ANXA4,AKIRIN1,ADGRE5,ACAP2,ABHD6,ABCF2,ANXA4,AKAP13,ADGRG6,ACAP2,ABHD6,ABCF3
34,ANXA4,AKNA,ADGRG6,ACLY,ABI3,ABCF3,ANXA4,AKNA,ADGRG6,ACLY,ABI3,ABCF3,AOC1,AKIRIN2,ADGRG6,ACLY,ABI3,ABCF3,AOC1,AKIRIN2,ADGRG6,ACLY,ABI2,ABCF3,AOC1,AKIRIN1,ADGRL4,ACLY,ABI2,ABCG1
35,AOC1,AKR1C1,ADGRL4,ACOT11,ABI3BP,ABCG1,AOC1,AKR1C1,ADGRL4,ACOT11,ABI3BP,ABCG1,AP2M1,AKNA,ADGRL4,ACOT11,ABI3BP,ABCG1,AP2M1,AKNA,ADGRL4,ACOT11,ABI3,ABCG1,AP2M1,AKIRIN2,ADIPOR1,ACOT11,ABI3,ABHD1
36,AP2M1,AKT3,ADIPOR1,ACP2,ABL1,ABHD1,AP2M1,AKT3,ADIPOR1,ACP2,ABL1,ABHD1,APLP2,AKR1C1,ADIPOR1,ACP2,ABL1,ABHD1,APLP2,AKR1C1,ADIPOR1,ACP2,ABI3BP,ABHD1,APLP2,AKNA,AFF1,ACP2,ABI3BP,ABHD11
37,APLP2,ALAS2,AFF1,ACPP,ABL2,ABHD11,APLP2,ALAS2,AFF1,ACPP,ABL2,ABHD11,APOBR,AKT3,AFF1,ACPP,ABL2,ABHD11,APOBR,AKT3,AFF1,ACPP,ABL1,ABHD11,APOBR,AKR1C1,AFG3L1P,ACPP,ABL1,ABHD12
38,APOBR,ALCAM,AFG3L1P,ACRBP,ABLIM1,ABHD12,APOBR,ALCAM,AFG3L1P,ACRBP,ABLIM1,ABHD12,APOD,ALAS2,AFG3L1P,ACRBP,ABLIM1,ABHD12,APOD,ALAS2,AFG3L1P,ACRBP,ABL2,ABHD12,APOD,AKT3,AGER,ACRBP,ABL2,ABHD12B
39,APOD,ALOX5,AGER,ACSL4,ABLIM3,ABHD12B,APOD,ALOX5,AGER,ACSL4,ABLIM3,ABHD12B,APP,ALCAM,AGER,ACSL4,ABLIM3,ABHD12B,APP,ALCAM,AGER,ACSL4,ABLIM1,ABHD12B,APP,ALAS2,AGO1,ACSL4,ABLIM1,ABHD14B
40,APP,ALYREF,AGO1,ACTN1,ABO,ABHD14B,APP,ALYREF,AGO1,ACTN1,ABO,ABHD14B,AQP10,ALOX5,AGO1,ACTN1,ABO,ABHD14B,AQP10,ALOX5,AGO1,ACTN1,ABLIM3,ABHD14B,AQP10,ALCAM,AGO4,ACTN1,ABLIM3,ABHD15
41,AQP10,AMFR,AGO4,ACTN4,ABRACL,ABHD15,AQP10,AMFR,AGO4,ACTN4,ABRACL,ABHD15,ARAP1,ALYREF,AGO4,ACTN4,ABRACL,ABHD15,ARAP1,ALYREF,AGO4,ACTN4,ABO,ABHD15,ARAP1,ALOX5,AGPAT1,ACTN4,ABO,ABHD17A
42,ARAP1,ANK1,AGPAT1,ACTR10,ABT1,ABHD17A,ARAP1,ANK1,AGPAT1,ACTR10,ABT1,ABHD17A,ARF1,AMFR,AGPAT1,ACTR10,ABT1,ABHD17A,ARF1,AMFR,AGPAT1,ACTR10,ABRACL,ABHD17A,ARF1,ALYREF,AGPAT5,ACTR10,ABRACL,ABHD18
43,ARF1,ANK3,AGPAT5,ACTR2,ABTB1,ABHD18,ARF1,ANK3,AGPAT5,ACTR2,ABTB1,ABHD18,ARG2,ANK1,AGPAT5,ACTR2,ABTB1,ABHD18,ARG2,ANK1,AGPAT5,ACTR2,ABT1,ABHD18,ARG2,AMFR,AGTPBP1,ACTR2,ABT1,ABHD3
44,ARG2,ANKRD28,AGTPBP1,ACTR3,AC004057.1,ABHD3,ARG2,ANKRD28,AGTPBP1,ACTR3,AC004057.1,ABHD3,ARHGAP18,ANK3,AGTPBP1,ACTR3,AC004057.1,ABHD3,ARHGAP18,ANK3,AGTPBP1,ACTR3,ABTB1,ABHD3,ARHGAP18,ANK1,AGTRAP,ACTR3,ABTB1,ABHD4
45,ARHGAP18,ANKRD33B,AGTRAP,ACTR3B,AC005785.2,ABHD4,ARHGAP18,ANKRD33B,AGTRAP,ACTR3B,AC005785.2,ABHD4,ARHGAP24,ANKRD28,AGTRAP,ACTR3B,AC005785.2,ABHD4,ARHGAP24,ANKRD28,AGTRAP,ACTR3B,AC004057.1,ABHD4,ARHGAP24,ANK3,AIDA,ACTR3B,AC004057.1,ABHD5
46,ARHGAP24,ANKRD36C,AIDA,ACVR1,AC009506.1,ABHD5,ARHGAP24,ANKRD36C,AIDA,ACVR1,AC009506.1,ABHD5,ARHGAP30,ANKRD33B,AIDA,ACVR1,AC009506.1,ABHD5,ARHGAP30,ANKRD33B,AIDA,ACVR1,AC005785.2,ABHD5,ARHGAP30,ANKRD28,AIM2,ACVR1,AC005776.1,ABHD6
47,ARHGAP30,ANKRD9,AIM2,ACVR2A,AC010468.1,ABHD6,ARHGAP30,ANKRD9,AIM2,ACVR2A,AC010468.1,ABHD6,ARHGAP45,ANKRD36C,AIM2,ACVR2A,AC010468.1,ABHD6,ARHGAP45,ANKRD36C,AIM2,ACVR2A,AC009506.1,ABHD6,ARHGAP45,ANKRD33B,AKAP13,ACVR2A,AC005785.2,ABI2
48,ARHGAP45,ANO6,AKAP13,ACVR2B,AC010642.2,ABI2,ARHGAP45,ANO6,AKAP13,ACVR2B,AC010642.2,ABI2,ARHGDIB,ANKRD9,AKAP13,ACVR2B,AC010642.2,ABI2,ARHGDIB,ANKRD9,AKAP13,ACVR2B,AC010468.1,ABI2,ARHGDIB,ANKRD36C,AKIRIN1,ACVR2B,AC009506.1,ABI3
49,ARHGDIB,ANP32A,AKIRIN1,ACYP1,AC010976.2,ABI3,ARHGDIB,ANP32A,AKIRIN1,ACYP1,AC010976.2,ABI3,ARHGEF1,ANO6,AKIRIN1,ACYP1,AC010976.2,ABI3,ARHGEF1,ANO6,AKIRIN1,ACYP1,AC010642.2,ABI3,ARHGEF1,ANKRD9,AKIRIN2,ACYP1,AC010468.1,ABI3BP
50,ARHGEF1,ANPEP,AKIRIN2,ACYP2,AC022182.2,ABI3BP,ARHGEF1,ANPEP,AKIRIN2,ACYP2,AC022182.2,ABI3BP,ARHGEF12,ANP32A,AKIRIN2,ACYP2,AC022182.2,ABI3BP,ARHGEF12,ANP32A,AKIRIN2,ACYP2,AC010976.2,ABI3BP,ARHGEF12,ANO6,AKNA,ACYP2,AC010642.2,ABL1
51,ARHGEF12,ANXA1,AKNA,ADAM10,AC079807.1,ABL1,ARHGEF12,ANXA1,AKNA,ADAM10,AC079807.1,ABL1,ARID1A,ANPEP,AKNA,ADAM10,AC079807.1,ABL1,ARID1A,ANPEP,AKNA,ADAM10,AC022182.2,ABL1,ARID1A,ANP32A,AKR1C1,ADAM10,AC010976.2,ABL2
52,ARID1A,ANXA11,AKR1C1,ADAM19,AC141586.5,ABL2,ARID1A,ANXA11,AKR1C1,ADAM19,AC141586.5,ABL2,ARID3B,ANXA1,AKR1C1,ADAM19,AC141586.5,ABL2,ARID3B,ANXA1,AKR1C1,ADAM19,AC079807.1,ABL2,ARID3B,ANPEP,AKT3,ADAM19,AC022182.2,ABLIM1
53,ARID3B,ANXA3,AKT3,ADAM28,AC144530.1,ABLIM1,ARID3B,ANXA3,AKT3,ADAM28,AC144530.1,ABLIM1,ARPC4,ANXA11,AKT3,ADAM28,AC144530.1,ABLIM1,ARPC4,ANXA11,AKT3,ADAM28,AC141586.5,ABLIM1,ARPC4,ANXA1,ALAS2,ADAM28,AC079250.1,ABLIM3
54,ARPC4,AOC1,ALAS2,ADAM8,ACACB,ABLIM3,ARPC4,AOC1,ALAS2,ADAM8,ACACB,ABLIM3,ARPC5,ANXA3,ALAS2,ADAM8,ACACB,ABLIM3,ARPC5,ANXA3,ALAS2,ADAM8,AC144530.1,ABLIM3,ARPC5,ANXA11,ALCAM,ADAM8,AC079807.1,ABO
55,ARPC5,AP2M1,ALCAM,ADAMTS2,ACAD11,ABO,ARPC5,AP2M1,ALCAM,ADAMTS2,ACAD11,ABO,ARRB2,AOC1,ALCAM,ADAMTS2,ACAD11,ABO,ARRB2,AOC1,ALCAM,ADAMTS2,ACACB,ABO,ARRB2,ANXA3,ALDH1A1,ADAMTS2,AC141586.5,ABRACL
56,ARRB2,APLP2,ALDH1A1,ADCY7,ACADM,ABRACL,ARRB2,APLP2,ALDH1A1,ADCY7,ACADM,ABRACL,ASAH1,AP2M1,ALDH1A1,ADCY7,ACADM,ABRACL,ASAH1,AP2M1,ALDH1A1,ADCY7,ACAD11,ABRACL,ASAH1,AOC1,ALG1,ADCY7,AC144530.1,ABT1
57,ASAH1,APOBR,ALG1,ADD3,ACADVL,ABT1,ASAH1,APOBR,ALG1,ADD3,ACADVL,ABT1,ASAP1,APLP2,ALG1,ADD3,ACADVL,ABT1,ASAP1,APLP2,ALG1,ADD3,ACADM,ABT1,ASAP1,AP2M1,ALKBH5,ADD3,ACACB,ABTB1
58,ASAP1,APOD,ALKBH5,ADGRE2,ACAP2,ABTB1,ASAP1,APOD,ALKBH5,ADGRE2,ACAP2,ABTB1,ATP2A3,APOBR,ALKBH5,ADGRE2,ACAP2,ABTB1,ATP2A3,APOBR,ALKBH5,ADGRE2,ACADVL,ABTB1,ATP2A3,APLP2,ALOX5,ADGRE2,ACAD11,AC004057.1
59,ATP2A3,APP,ALOX5,ADGRE5,ACAP3,AC004057.1,ATP2A3,APP,ALOX5,ADGRE5,ACAP3,AC004057.1,ATP6V0B,APOD,ALOX5,ADGRE5,ACAP3,AC004057.1,ATP6V0B,APOD,ALOX5,ADGRE5,ACAP2,AC004057.1,ATP6V0B,APOBR,ALYREF,ADGRE5,ACADM,AC005562.1
60,ATP6V0B,AQP10,ALYREF,ADGRG6,ACBD6,AC005562.1,ATP6V0B,AQP10,ALYREF,ADGRG6,ACBD5,AC005562.1,ATP8A1,APP,ALYREF,ADGRG6,ACBD5,AC005562.1,ATP8A1,APP,ALYREF,ADGRG6,ACAP3,AC005562.1,ATP8A1,APOD,AMFR,ADGRG6,ACADVL,AC005776.1
61,ATP8A1,ARAP1,AMFR,ADGRL4,ACHE,AC005776.1,ATP8A1,ARAP1,AMFR,ADGRL4,ACBD6,AC005776.1,AVIL,AQP10,AMFR,ADGRL4,ACBD6,AC005776.1,AVIL,AQP10,AMFR,ADGRL4,ACBD5,AC005776.1,AVIL,APP,AMPD2,ADGRL4,ACAP2,AC005785.2
62,AVIL,ARF1,AMPD2,ADI1,ACKR3,AC005785.2,AVIL,ARF1,AMPD2,ADI1,ACHE,AC005785.2,AZGP1,ARAP1,AMPD2,ADI1,ACHE,AC005785.2,AZGP1,ARAP1,AMPD2,ADI1,ACBD6,AC005785.2,AZGP1,AQP10,AMZ2P1,ADI1,ACAP3,AC009506.1
63,AZGP1,ARF3,AMZ2P1,ADIPOR1,ACKR4,AC009506.1,AZGP1,ARF3,AMZ2P1,ADIPOR1,ACKR3,AC009506.1,B4GALNT4,ARF1,AMZ2P1,ADIPOR1,ACKR3,AC009506.1,B4GALNT4,ARF1,AMZ2P1,ADIPOR1,ACHE,AC009506.1,B4GALNT4,ARAP1,ANK1,ADIPOR1,ACBD5,AC010468.1
64,B4GALNT4,ARG1,ANK1,ADIPOR2,ACLY,AC010468.1,B4GALNT4,ARG1,ANK1,ADIPOR2,ACKR4,AC010468.1,BASP1,ARF3,ANK1,ADIPOR2,ACKR4,AC010468.1,BASP1,ARF3,ANK1,ADIPOR2,ACKR3,AC010468.1,BASP1,ARF1,ANK3,ADIPOR2,ACBD6,AC010642.2
65,BASP1,ARG2,ANK3,ADNP,ACO2,AC010642.2,BASP1,ARG2,ANK3,ADNP,ACLY,AC010642.2,BCL2A1,ARG1,ANK3,ADNP,ACLY,AC010642.2,BCL2A1,ARG1,ANK3,ADNP,ACKR4,AC010642.2,BCL2A1,ARF3,ANKRD28,ADNP,ACHE,AC010976.2
66,BCL2A1,ARHGAP18,ANKRD28,AF131215.4,ACOT11,AC010976.2,BCL2A1,ARHGAP18,ANKRD28,AF131215.4,ACO2,AC010976.2,BEND2,ARG2,ANKRD28,AF131215.4,ACO2,AC010976.2,BEND2,ARG2,ANKRD28,AF131215.4,ACLY,AC010976.2,BEND2,ARG1,ANKRD33B,AF131215.4,ACKR3,AC022182.2
67,BEND2,ARHGAP24,ANKRD33B,AFAP1L2,ACOT2,AC022182.2,BEND2,ARHGAP24,ANKRD33B,AFAP1L2,ACOT11,AC022182.2,BIN2,ARHGAP18,ANKRD33B,AFAP1L2,ACOT11,AC022182.2,BIN2,ARHGAP18,ANKRD33B,AFAP1L2,ACO2,AC022182.2,BIN2,ARG2,ANKRD34B,AFAP1L2,ACKR4,AC025171.1
68,BIN2,ARHGAP30,ANKRD34B,AFF1,ACOT7,AC025171.1,BIN2,ARHGAP30,ANKRD34B,AFF1,ACOT2,AC025171.1,BIRC3,ARHGAP24,ANKRD34B,AFF1,ACOT2,AC025171.1,BIRC3,ARHGAP24,ANKRD34B,AFF1,ACOT11,AC025171.1,BIRC3,ARHGAP18,ANKRD36C,AFF1,ACLY,AC079250.1
