,11234-NUSVR--nu=0.05-C=0.1,11234-NUSVR--nu=0.1-C=0.1,11234-NUSVR--nu=0.15-C=0.1,11234-NUSVR--nu=0.25-C=0.1,11234-NUSVR--nu=0.5-C=0.1,11234-NUSVR--nu=0.75-C=0.1,11234-NUSVR--nu=0.05-C=0.5,11234-NUSVR--nu=0.1-C=0.5,11234-NUSVR--nu=0.15-C=0.5,11234-NUSVR--nu=0.25-C=0.5,11234-NUSVR--nu=0.5-C=0.5,11234-NUSVR--nu=0.75-C=0.5,11234-NUSVR--nu=0.05-C=0.75,11234-NUSVR--nu=0.1-C=0.75,11234-NUSVR--nu=0.15-C=0.75,11234-NUSVR--nu=0.25-C=0.75,11234-NUSVR--nu=0.5-C=0.75,11234-NUSVR--nu=0.75-C=0.75,11234-NUSVR--nu=0.05-C=1,11234-NUSVR--nu=0.1-C=1,11234-NUSVR--nu=0.15-C=1,11234-NUSVR--nu=0.25-C=1,11234-NUSVR--nu=0.5-C=1,11234-NUSVR--nu=0.75-C=1,11234-NUSVR--nu=0.05-C=10,11234-NUSVR--nu=0.1-C=10,11234-NUSVR--nu=0.15-C=10,11234-NUSVR--nu=0.25-C=10,11234-NUSVR--nu=0.5-C=10,11234-NUSVR--nu=0.75-C=10
0,ABCC3,A2M,A2M,A1BG,A1BG,A1BG,ABCC3,A2M,A2M,A1BG,A1BG,A1BG,ABCC3,A2M,A2M,A1BG,A1BG,A1BG,ABCC3,A2M,A2M,A1BG,A1BG,A1BG,ABCC3,A2M,A2M,A1BG,A1BG,A1BG
1,ABCC4,AATK,AAK1,A2M,A2M,A2M,ABCC4,AATK,AAK1,A2M,A2M,A2M,ABCC4,AATK,AAK1,A2M,A2M,A2M,ABCC4,AATK,AAK1,A2M,A2M,A2M,ABCC4,AATK,AAK1,A2M,A2M,A2M
2,ABHD11,ABCC3,AATK,AAK1,A2ML1,A2ML1,ABHD11,ABCC3,AATK,AAK1,A2ML1,A2ML1,ABHD11,ABCC3,AATK,AAK1,A2ML1,A2ML1,ABHD11,ABCC3,AATK,AAK1,A2ML1,A2ML1,ABHD11,ABCC3,AATK,AAK1,A2ML1,A2ML1
3,ABHD12,ABCC4,ABCB10,AATK,AAK1,AACS,ABHD12,ABCC4,ABCB10,AATK,AAK1,AACS,ABHD12,ABCC4,ABCB10,AATK,AAK1,AACS,ABHD12,ABCC4,ABCB10,AATK,AAK1,AACS,ABHD12,ABCC4,ABCB10,AATK,AAK1,AACS
4,ABHD17A,ABHD11,ABCC1,ABCB10,AARD,AAK1,ABHD17A,ABHD11,ABCC1,ABCB10,AARD,AAK1,ABHD17A,ABHD11,ABCC1,ABCB10,AARD,AAK1,ABHD17A,ABHD11,ABCC1,ABCB10,AARD,AAK1,ABHD17A,ABHD11,ABCC1,ABCB10,AARD,AAK1
5,ABLIM3,ABHD12,ABCC3,ABCB9,AASDHPPT,AAMP,ABLIM3,ABHD12,ABCC3,ABCB9,AASDHPPT,AAMP,ABLIM3,ABHD12,ABCC3,ABCB9,AASDHPPT,AAMP,ABLIM3,ABHD12,ABCC3,ABCB9,AASDHPPT,AAMP,ABLIM3,ABHD12,ABCC3,ABCB9,AASDHPPT,AAMP
6,ACPP,ABHD17A,ABCC4,ABCC1,AATK,AARD,ACPP,ABHD17A,ABCC4,ABCC1,AATK,AARD,ACPP,ABHD17A,ABCC4,ABCC1,AATK,AARD,ACPP,ABHD17A,ABCC4,ABCC1,AATK,AARD,ACPP,ABHD17A,ABCC4,ABCC1,AATK,AARD
7,ACRBP,ABI2,ABCC5,ABCC3,ABCA3,AARS,ACRBP,ABI2,ABCC5,ABCC3,ABCA3,AARS,ACRBP,ABI2,ABCC5,ABCC3,ABCA3,AARS,ACRBP,ABI2,ABCC5,ABCC3,ABCA3,AARS,ACRBP,ABI2,ABCC5,ABCC3,ABCA3,AARS
8,ACSL4,ABLIM3,ABHD11,ABCC4,ABCA4,AARS2,ACSL4,ABLIM3,ABHD11,ABCC4,ABCA4,AARS2,ACSL4,ABLIM3,ABHD11,ABCC4,ABCA4,AARS2,ACSL4,ABLIM3,ABHD11,ABCC4,ABCA4,AARS2,ACSL4,ABLIM3,ABHD11,ABCC4,ABCA4,AARS2
9,ACTN1,ABO,ABHD12,ABCC5,ABCA7,AARSD1,ACTN1,ABO,ABHD12,ABCC5,ABCA7,AARSD1,ACTN1,ABO,ABHD12,ABCC5,ABCA7,AARSD1,ACTN1,ABO,ABHD12,ABCC5,ABCA7,AARSD1,ACTN1,ABO,ABHD12,ABCC5,ABCA7,AARSD1
10,ACTR2,AC009506.1,ABHD17A,ABHD11,ABCB1,AASDH,ACTR2,AC009506.1,ABHD17A,ABHD11,ABCB1,AASDH,ACTR2,AC009506.1,ABHD17A,ABHD11,ABCB1,AASDH,ACTR2,AC009506.1,ABHD17A,ABHD11,ABCB1,AASDH,ACTR2,AC009506.1,ABHD17A,ABHD11,ABCB1,AASDH
11,ACTR3,ACPP,ABI2,ABHD12,ABCB10,AASDHPPT,ACTR3,ACPP,ABI2,ABHD12,ABCB10,AASDHPPT,ACTR3,ACRBP,ABI2,ABHD12,ABCB10,AASDHPPT,ACTR3,ACRBP,ABI2,ABHD12,ABCB10,AASDHPPT,ACTR3,ACRBP,ABI2,ABHD12,ABCB10,AASDHPPT
12,ACVR2A,ACRBP,ABLIM1,ABHD14B,ABCB8,AASS,ACVR2A,ACRBP,ABLIM1,ABHD14B,ABCB8,AASS,ACVR2A,ACSL4,ABLIM1,ABHD14B,ABCB8,AASS,ACVR2A,ACSL4,ABLIM1,ABHD14B,ABCB8,AASS,ACVR2A,ACSL4,ABLIM1,ABHD14B,ABCB8,AASS
13,ADAM10,ACSL4,ABLIM3,ABHD17A,ABCB9,AATK,ADAM10,ACSL4,ABLIM3,ABHD17A,ABCB9,AATK,ADAM10,ACTN1,ABLIM3,ABHD17A,ABCB9,AATK,ADAM10,ACTN1,ABLIM3,ABHD17A,ABCB9,AATK,ADAM10,ACTN1,ABLIM3,ABHD17A,ABCB9,AATK
