,1942-NUSVR--nu=0.05-C=0.1,1942-NUSVR--nu=0.1-C=0.1,1942-NUSVR--nu=0.15-C=0.1,1942-NUSVR--nu=0.25-C=0.1,1942-NUSVR--nu=0.5-C=0.1,1942-NUSVR--nu=0.75-C=0.1,1942-NUSVR--nu=0.05-C=0.5,1942-NUSVR--nu=0.1-C=0.5,1942-NUSVR--nu=0.15-C=0.5,1942-NUSVR--nu=0.25-C=0.5,1942-NUSVR--nu=0.5-C=0.5,1942-NUSVR--nu=0.75-C=0.5,1942-NUSVR--nu=0.05-C=0.75,1942-NUSVR--nu=0.1-C=0.75,1942-NUSVR--nu=0.15-C=0.75,1942-NUSVR--nu=0.25-C=0.75,1942-NUSVR--nu=0.5-C=0.75,1942-NUSVR--nu=0.75-C=0.75,1942-NUSVR--nu=0.05-C=1,1942-NUSVR--nu=0.1-C=1,1942-NUSVR--nu=0.15-C=1,1942-NUSVR--nu=0.25-C=1,1942-NUSVR--nu=0.5-C=1,1942-NUSVR--nu=0.75-C=1,1942-NUSVR--nu=0.05-C=10,1942-NUSVR--nu=0.1-C=10,1942-NUSVR--nu=0.15-C=10,1942-NUSVR--nu=0.25-C=10,1942-NUSVR--nu=0.5-C=10,1942-NUSVR--nu=0.75-C=10
15,AKR7A2,ADAM28,ACOT11,ABL1,ABCC10,ABCA5,AKR7A2,ADAM28,ACOT11,ABL1,ABCC1,ABCA5,AKR7A2,ADAM28,ACOT11,ABL1,ABCC10,ABCA5,AKR7A2,ADAM28,ACOT11,ABL1,ABCC10,ABCA5,AKR7A2,ADAM28,ACOT11,ABL1,ABCC1,ABCA5
16,ALAS2,ADAM9,ACP5,ABL2,ABCC3,ABCA6,ALAS2,ADAM9,ACP5,ABL2,ABCC10,ABCA6,ALAS2,ADAM9,ACP5,ABL2,ABCC3,ABCA6,ALAS2,ADAM9,ACP5,ABL2,ABCC3,ABCA6,ALAS2,ADAM9,ACP5,ABL2,ABCC10,ABCA6
17,ALCAM,ADGRG6,ACPP,ABLIM1,ABCC4,ABCA7,ALCAM,ADGRG6,ACPP,ABLIM1,ABCC3,ABCA7,ALCAM,ADGRG6,ACPP,ABLIM1,ABCC4,ABCA7,ALCAM,ADGRG6,ACPP,ABLIM1,ABCC4,ABCA7,ALCAM,ADGRG6,ACPP,ABLIM1,ABCC3,ABCA7
18,ALDH1A1,ADGRL4,ACRBP,ABLIM3,ABCD1,ABCB1,ALDH1A1,ADGRL4,ACRBP,ABLIM3,ABCC4,ABCB1,ALDH1A1,ADGRL4,ACRBP,ABLIM3,ABCD1,ABCB1,ALDH1A1,ADGRL4,ACRBP,ABLIM3,ABCD1,ABCB1,ALDH1A1,ADGRL4,ACRBP,ABLIM3,ABCC4,ABCB1
19,ALOX5AP,ADIPOR1,ACSM3,AC010642.2,ABCD4,ABCB10,ALOX5AP,ADIPOR1,ACTN1,AC010642.2,ABCD1,ABCB10,ALOX5AP,ADIPOR1,ACTN1,AC010642.2,ABCD4,ABCB10,ALOX5AP,ADIPOR1,ACSM3,AC010642.2,ABCD4,ABCB10,ALOX5AP,ADIPOR1,ACTN1,AC010642.2,ABCD1,ABCB10
20,AMBP,AFF1,ACTN1,ACAA1,ABCE1,ABCB7,AMBP,AFF1,ACTN4,ACAA1,ABCD4,ABCB7,AMBP,AFF1,ACTN4,ACAA1,ABCE1,ABCB7,AMBP,AFF1,ACTN1,ACAA1,ABCE1,ABCB7,AMBP,AFF1,ACTN4,ACAA1,ABCD4,ABCB7
21,ANK1,AFG3L1P,ACTN4,ACAP1,ABCF2,ABCB9,ANK1,AFG3L1P,ACTR2,ACAP1,ABCE1,ABCB9,ANK1,AFG3L1P,ACTR2,ACAP1,ABCF2,ABCB9,ANK1,AFG3L1P,ACTN4,ACAP1,ABCF2,ABCB9,ANK1,AFG3L1P,ACTR2,ACAP1,ABCE1,ABCB9
22,ANK3,AFG3L2,ACTR2,ACAP2,ABCF3,ABCC1,ANK3,AFG3L2,ACTR3,ACAP2,ABCF2,ABCC1,ANK3,AFG3L2,ACTR3,ACAP2,ABCF3,ABCC1,ANK3,AFG3L2,ACTR2,ACAP2,ABCF3,ABCC1,ANK3,AFG3L2,ACTR3,ACAP2,ABCF2,ABCC1
23,ANKRD33B,AGO1,ACTR3,ACAT1,ABCG1,ABCC10,ANKRD33B,AGO1,ADAM28,ACAT1,ABCF3,ABCC10,ANKRD33B,AGO1,ADAM28,ACAT1,ABCG1,ABCC10,ANKRD33B,AGO1,ACTR3,ACAT1,ABCG1,ABCC10,ANKRD33B,AGO1,ADAM28,ACAT1,ABCF3,ABCC10
24,ANKRD36C,AGT,ADAM28,ACBD6,ABHD11,ABCC3,ANKRD36C,AGT,ADAM9,ACBD6,ABCG1,ABCC3,ANKRD36C,AGT,ADAM9,ACBD6,ABHD11,ABCC3,ANKRD36C,AGT,ADAM28,ACBD6,ABHD11,ABCC3,ANKRD36C,AGT,ADAM9,ACBD6,ABCG1,ABCC3
25,ANP32A,AGTRAP,ADAM9,ACKR3,ABHD12,ABCC4,ANP32A,AGTRAP,ADAMTS9,ACKR3,ABHD11,ABCC4,ANP32A,AGTRAP,ADAMTS9,ACKR3,ABHD12,ABCC4,ANP32A,AGTRAP,ADAM9,ACKR3,ABHD12,ABCC4,ANP32A,AGTRAP,ADAMTS9,ACKR3,ABHD11,ABCC4
26,ANP32B,AHSP,ADAMTS9,ACLY,ABHD14A,ABCC5,ANP32B,AHSP,ADD3,ACLY,ABHD12,ABCC5,ANP32B,AHSP,ADD3,ACLY,ABHD14A,ABCC5,ANP32B,AHSP,ADAMTS9,ACLY,ABHD14A,ABCC5,ANP32B,AHSP,ADD3,ACLY,ABHD12,ABCC5
27,ANXA1,AKAP13,ADD3,ACOT11,ABHD17A,ABCC6,ANXA1,AKAP13,ADGRG6,ACOT11,ABHD14A,ABCC6,ANXA1,AKAP13,ADGRG6,ACOT11,ABHD17A,ABCC6,ANXA1,AKAP13,ADD3,ACOT11,ABHD17A,ABCC6,ANXA1,AKAP13,ADGRG6,ACOT11,ABHD14A,ABCC6
28,ANXA4,AKNA,ADGRG6,ACOX1,ABHD3,ABCD1,ANXA4,AKNA,ADGRL4,ACOX1,ABHD17A,ABCD1,ANXA4,AKNA,ADGRL4,ACOX1,ABHD3,ABCD1,ANXA4,AKNA,ADGRG6,ACOX1,ABHD3,ABCD1,ANXA4,AKNA,ADGRL4,ACOX1,ABHD17A,ABCD1
29,ANXA6,AKR7A2,ADGRL4,ACP5,ABHD4,ABCD4,ANXA6,AKR7A2,ADIPOR1,ACP5,ABHD3,ABCD4,ANXA6,AKR7A2,ADIPOR1,ACP5,ABHD4,ABCD4,ANXA6,AKR7A2,ADGRL4,ACP5,ABHD4,ABCD4,ANXA6,AKR7A2,ADIPOR1,ACP5,ABHD3,ABCD4
30,AP2M1,AKT3,ADIPOR1,ACPP,ABHD5,ABCE1,AP2M1,AKT3,AFF1,ACPP,ABHD4,ABCE1,AP2M1,AKT3,AFF1,ACPP,ABHD5,ABCE1,AP2M1,AKT3,ADIPOR1,ACPP,ABHD5,ABCE1,AP2M1,AKT3,AFF1,ACPP,ABHD4,ABCE1
31,APOC1,ALAS2,AFF1,ACRBP,ABHD6,ABCF2,APOC1,ALAS2,AFG3L1P,ACRBP,ABHD5,ABCF2,APOC1,ALAS2,AFG3L1P,ACRBP,ABHD6,ABCF2,APOC1,ALAS2,AFF1,ACRBP,ABHD6,ABCF2,APOC1,ALAS2,AFG3L1P,ACRBP,ABHD5,ABCF2
32,APOL3,ALCAM,AFG3L1P,ACSM3,ABI2,ABCF3,APOL3,ALCAM,AFG3L2,ACSM3,ABHD6,ABCF3,APOL3,ALCAM,AFG3L2,ACSM3,ABI2,ABCF3,APOL3,ALCAM,AFG3L1P,ACSM3,ABI2,ABCF3,APOL3,ALCAM,AFG3L2,ACSM3,ABHD6,ABCF3
33,AQP10,ALDH1A1,AFG3L2,ACTN1,ABI3,ABCG1,AQP10,ALDH1A1,AGO1,ACTN1,ABI2,ABCG1,AQP10,ALDH1A1,AGO1,ACTN1,ABI3,ABCG1,AQP10,ALDH1A1,AFG3L2,ACTN1,ABI3,ABCG1,AQP10,ALDH1A1,AGO1,ACTN1,ABI2,ABCG1
34,ARAP1,ALKBH5,AGO1,ACTN4,ABL1,ABCG2,ARAP1,ALKBH5,AGPAT1,ACTN4,ABI3,ABCG2,ARAP1,ALKBH5,AGPAT1,ACTN4,ABL1,ABCG2,ARAP1,ALKBH5,AGO1,ACTN4,ABL1,ABCG2,ARAP1,ALKBH5,AGPAT1,ACTN4,ABI3,ABCG2
35,ARF1,ALOX5AP,AGPAT1,ACTR1A,ABL2,ABCG5,ARF1,ALOX5AP,AGT,ACTR1A,ABL1,ABCG5,ARF1,ALOX5AP,AGT,ACTR1A,ABL2,ABCG5,ARF1,ALOX5AP,AGPAT1,ACTR1A,ABL2,ABCG5,ARF1,ALOX5AP,AGT,ACTR1A,ABL1,ABCG5
36,ARF3,AMBP,AGT,ACTR2,ABLIM1,ABHD10,ARF3,AMBP,AGTPBP1,ACTR2,ABL2,ABHD10,ARF3,AMBP,AGTPBP1,ACTR2,ABLIM1,ABHD10,ARF3,AMBP,AGT,ACTR2,ABLIM1,ABHD10,ARF3,AMBP,AGTPBP1,ACTR2,ABL2,ABHD10
37,ARG2,ANK1,AGTPBP1,ACTR3,ABLIM2,ABHD11,ARG2,ANK1,AGTRAP,ACTR3,ABLIM1,ABHD11,ARG2,ANK1,AGTRAP,ACTR3,ABLIM2,ABHD11,ARG2,ANK1,AGTPBP1,ACTR3,ABLIM2,ABHD11,ARG2,ANK1,AGTRAP,ACTR3,ABLIM1,ABHD11
38,ARHGAP18,ANK3,AGTRAP,ADAM28,ABLIM3,ABHD12,ARHGAP18,ANK3,AHSP,ADAM28,ABLIM2,ABHD12,ARHGAP18,ANK3,AHSP,ADAM28,ABLIM3,ABHD12,ARHGAP18,ANK3,AGTRAP,ADAM28,ABLIM3,ABHD12,ARHGAP18,ANK3,AHSP,ADAM28,ABLIM2,ABHD12
39,ARHGAP24,ANKRD33B,AHSP,ADAM9,ABRACL,ABHD14A,ARHGAP24,ANKRD33B,AKAP12,ADAM9,ABLIM3,ABHD14A,ARHGAP24,ANKRD33B,AKAP12,ADAM9,ABRACL,ABHD14A,ARHGAP24,ANKRD33B,AHSP,ADAM9,ABRACL,ABHD14A,ARHGAP24,ANKRD33B,AKAP12,ADAM9,ABLIM3,ABHD14A
40,ARHGAP30,ANKRD36B,AKAP12,ADAMTS9,ABTB1,ABHD17A,ARHGAP30,ANKRD36B,AKAP13,ADAMTS9,ABRACL,ABHD17A,ARHGAP30,ANKRD36B,AKAP13,ADAMTS9,ABTB1,ABHD17A,ARHGAP30,ANKRD36B,AKAP12,ADAMTS9,ABTB1,ABHD17A,ARHGAP30,ANKRD36B,AKAP13,ADAMTS9,ABRACL,ABHD17A
41,ARHGAP45,ANKRD36C,AKAP13,ADARB1,AC004057.1,ABHD3,ARHGAP45,ANKRD36C,AKIRIN1,ADARB1,ABTB1,ABHD3,ARHGAP45,ANKRD36C,AKIRIN1,ADARB1,AC004057.1,ABHD3,ARHGAP45,ANKRD36C,AKAP13,ADARB1,AC004057.1,ABHD3,ARHGAP45,ANKRD36C,AKIRIN1,ADARB1,ABTB1,ABHD3
42,ARHGDIB,ANP32A,AKIRIN1,ADAT1,AC005785.2,ABHD4,ARHGDIB,ANP32A,AKNA,ADAT1,AC004057.1,ABHD4,ARHGDIB,ANP32A,AKNA,ADAT1,AC005785.2,ABHD4,ARHGDIB,ANP32A,AKIRIN1,ADAT1,AC005785.2,ABHD4,ARHGDIB,ANP32A,AKNA,ADAT1,AC004057.1,ABHD4
43,ARHGEF12,ANP32B,AKNA,ADD3,AC009506.1,ABHD5,ARHGEF12,ANP32B,AKR7A2,ADD3,AC005785.2,ABHD5,ARHGEF12,ANP32B,AKR7A2,ADD3,AC009506.1,ABHD5,ARHGEF12,ANP32B,AKNA,ADD3,AC009506.1,ABHD5,ARHGEF12,ANP32B,AKR7A2,ADD3,AC005785.2,ABHD5
44,ARID1A,ANP32E,AKR7A2,ADGRG6,AC010642.2,ABHD6,ARID1A,ANP32E,AKT3,ADGRG6,AC009506.1,ABHD6,ARID1A,ANP32E,AKT3,ADGRG6,AC010642.2,ABHD6,ARID1A,ANP32E,AKR7A2,ADGRG6,AC010642.2,ABHD6,ARID1A,ANP32E,AKT3,ADGRG6,AC009506.1,ABHD6
45,ARL6IP5,ANXA1,AKT3,ADGRL4,AC104699.1,ABI2,ARL6IP5,ANXA1,ALAD,ADGRL4,AC010642.2,ABI2,ARL6IP5,ANXA1,ALAD,ADGRL4,AC104699.1,ABI2,ARL6IP5,ANXA1,AKT3,ADGRL4,AC104699.1,ABI2,ARL6IP5,ANXA1,ALAD,ADGRL4,AC010642.2,ABI2
46,ARRB2,ANXA4,ALAD,ADIPOR1,ACAA1,ABI3,ARRB2,ANXA4,ALAS2,ADIPOR1,AC104699.1,ABI3,ARRB2,ANXA4,ALAS2,ADIPOR1,ACAA1,ABI3,ARRB2,ANXA4,ALAD,ADIPOR1,ACAA1,ABI3,ARRB2,ANXA4,ALAS2,ADIPOR1,AC104699.1,ABI3
47,ASS1,ANXA5,ALAS2,ADPGK,ACACB,ABL1,ASS1,ANXA5,ALCAM,ADPGK,ACAA1,ABL1,ASS1,ANXA5,ALCAM,ADPGK,ACACB,ABL1,ASS1,ANXA5,ALAS2,ADPGK,ACACB,ABL1,ASS1,ANXA5,ALCAM,ADPGK,ACAA1,ABL1
48,ATOX1,ANXA6,ALCAM,AFDN,ACADSB,ABL2,ATOX1,ANXA6,ALDH1A1,AFDN,ACACB,ABL2,ATOX1,ANXA6,ALDH1A1,AFDN,ACADSB,ABL2,ATOX1,ANXA6,ALCAM,AFDN,ACADSB,ABL2,ATOX1,ANXA6,ALDH1A1,AFDN,ACACB,ABL2
49,ATP6AP1,AOC1,ALDH1A1,AFF1,ACAP1,ABLIM1,ATP6AP1,AOC1,ALG12,AFF1,ACADSB,ABLIM1,ATP6AP1,AOC1,ALG12,AFF1,ACAP1,ABLIM1,ATP6AP1,AOC1,ALDH1A1,AFF1,ACAP1,ABLIM1,ATP6AP1,AOC1,ALG12,AFF1,ACADSB,ABLIM1
50,AVIL,AP2M1,ALG12,AFG3L1P,ACAP2,ABLIM2,AVIL,AP2M1,ALKBH5,AFG3L1P,ACAP1,ABLIM2,AVIL,AP2M1,ALKBH5,AFG3L1P,ACAP2,ABLIM2,AVIL,AP2M1,ALG12,AFG3L1P,ACAP2,ABLIM2,AVIL,AP2M1,ALKBH5,AFG3L1P,ACAP1,ABLIM2
51,AZGP1,APH1B,ALKBH5,AFG3L2,ACAP3,ABLIM3,AZGP1,APH1B,ALOX5AP,AFG3L2,ACAP2,ABLIM3,AZGP1,APH1B,ALOX5AP,AFG3L2,ACAP3,ABLIM3,AZGP1,APH1B,ALKBH5,AFG3L2,ACAP3,ABLIM3,AZGP1,APH1B,ALOX5AP,AFG3L2,ACAP2,ABLIM3
52,BASP1,APOC1,ALOX5AP,AGAP3,ACAT1,ABRACL,BASP1,APOC1,ALPL,AGAP3,ACAP3,ABRACL,BASP1,APOC1,ALPL,AGAP3,ACAT1,ABRACL,BASP1,APOC1,ALOX5AP,AGAP3,ACAT1,ABRACL,BASP1,APOC1,ALPL,AGAP3,ACAP3,ABRACL
53,BCL6B,APOD,ALPL,AGO1,ACBD5,ABT1,BCL6B,APOD,AMZ2P1,AGO1,ACAT1,ABT1,BCL6B,APOD,AMZ2P1,AGO1,ACBD5,ABT1,BCL6B,APOD,ALPL,AGO1,ACBD5,ABT1,BCL6B,APOD,AMZ2P1,AGO1,ACAT1,ABT1
54,BCYRN1,APOL3,AMZ2P1,AGO3,ACBD6,ABTB1,BCYRN1,APOL3,ANK1,AGO3,ACBD5,ABTB1,BCYRN1,APOL3,ANK1,AGO3,ACBD6,ABTB1,BCYRN1,APOL3,AMZ2P1,AGO3,ACBD6,ABTB1,BCYRN1,APOL3,ANK1,AGO3,ACBD5,ABTB1
55,BMX,APP,ANK1,AGO4,ACKR3,AC004057.1,BMX,APP,ANK3,AGO4,ACBD6,AC004057.1,BMX,APP,ANK3,AGO4,ACKR3,AC004057.1,BMX,APP,ANK1,AGO4,ACKR3,AC004057.1,BMX,APP,ANK3,AGO4,ACBD6,AC004057.1
56,BRI3,AQP10,ANK3,AGPAT1,ACLY,AC005785.2,BRI3,AQP10,ANKH,AGPAT1,ACKR3,AC005785.2,BRI3,AQP10,ANKH,AGPAT1,ACLY,AC005785.2,BRI3,AQP10,ANK3,AGPAT1,ACLY,AC005785.2,BRI3,AQP10,ANKH,AGPAT1,ACKR3,AC005785.2
57,BSG,AQP9,ANKH,AGPAT3,ACOT11,AC009506.1,BSG,AQP9,ANKRD33B,AGPAT3,ACLY,AC009506.1,BSG,AQP9,ANKRD33B,AGPAT3,ACOT11,AC009506.1,BSG,AQP9,ANKH,AGPAT3,ACOT11,AC009506.1,BSG,AQP9,ANKRD33B,AGPAT3,ACLY,AC009506.1
58,C11orf54,ARAP1,ANKRD33B,AGPAT5,ACOX1,AC010468.1,C11orf54,ARAP1,ANKRD36B,AGPAT5,ACOT11,AC010468.1,C11orf54,ARAP1,ANKRD36B,AGPAT5,ACOX1,AC010468.1,C11orf54,ARAP1,ANKRD33B,AGPAT5,ACOX1,AC010468.1,C11orf54,ARAP1,ANKRD36B,AGPAT5,ACOT11,AC010468.1
59,C11orf96,ARF1,ANKRD36B,AGT,ACP1,AC010642.2,C11orf96,ARF1,ANKRD36C,AGT,ACOX1,AC010642.2,C11orf96,ARF1,ANKRD36C,AGT,ACP1,AC010642.2,C11orf96,ARF1,ANKRD36B,AGT,ACP1,AC010642.2,C11orf96,ARF1,ANKRD36C,AGT,ACOX1,AC010642.2
60,C1GALT1,ARF3,ANKRD36C,AGTPBP1,ACP5,AC068491.3,C1GALT1,ARF3,ANKRD37,AGTPBP1,ACP1,AC068491.3,C1GALT1,ARF3,ANKRD37,AGTPBP1,ACP5,AC068491.3,C1GALT1,ARF3,ANKRD36C,AGTPBP1,ACP5,AC068491.3,C1GALT1,ARF3,ANKRD37,AGTPBP1,ACP1,AC068491.3
61,C1QA,ARF6,ANKRD37,AGTRAP,ACP6,AC079250.1,C1QA,ARF6,ANKRD39,AGTRAP,ACP5,AC079250.1,C1QA,ARF6,ANKRD39,AGTRAP,ACP6,AC079250.1,C1QA,ARF6,ANKRD37,AGTRAP,ACP6,AC079250.1,C1QA,ARF6,ANKRD39,AGTRAP,ACP5,AC079250.1
62,C1QB,ARG2,ANKRD39,AHSP,ACPP,AC104699.1,C1QB,ARG2,ANO9,AHSP,ACP6,AC104699.1,C1QB,ARG2,ANO9,AHSP,ACPP,AC104699.1,C1QB,ARG2,ANKRD39,AHSP,ACPP,AC104699.1,C1QB,ARG2,ANO9,AHSP,ACP6,AC104699.1
63,C1QC,ARHGAP18,ANO9,AIDA,ACRBP,ACAA1,C1QC,ARHGAP18,ANP32A,AIDA,ACPP,ACAA1,C1QC,ARHGAP18,ANP32A,AIDA,ACRBP,ACAA1,C1QC,ARHGAP18,ANO9,AIDA,ACRBP,ACAA1,C1QC,ARHGAP18,ANP32A,AIDA,ACPP,ACAA1
64,C1orf115,ARHGAP24,ANP32A,AK6,ACSL3,ACAA2,C1orf115,ARHGAP24,ANP32B,AK6,ACRBP,ACAA2,C1orf115,ARHGAP24,ANP32B,AK6,ACSL3,ACAA2,C1orf115,ARHGAP24,ANP32A,AK6,ACSL3,ACAA2,C1orf115,ARHGAP24,ANP32B,AK6,ACRBP,ACAA2
65,C5AR1,ARHGAP30,ANP32B,AKAP12,ACSL4,ACACA,C5AR1,ARHGAP30,ANP32E,AKAP12,ACSL3,ACACA,C5AR1,ARHGAP30,ANP32E,AKAP12,ACSL4,ACACA,C5AR1,ARHGAP30,ANP32B,AKAP12,ACSL4,ACACA,C5AR1,ARHGAP30,ANP32E,AKAP12,ACSL3,ACACA
66,C6orf48,ARHGAP31,ANP32E,AKAP13,ACSM3,ACACB,C6orf48,ARHGAP31,ANXA1,AKAP13,ACSL4,ACACB,C6orf48,ARHGAP31,ANXA1,AKAP13,ACSM3,ACACB,C6orf48,ARHGAP31,ANP32E,AKAP13,ACSM3,ACACB,C6orf48,ARHGAP31,ANXA1,AKAP13,ACSL4,ACACB
67,C9orf16,ARHGAP4,ANXA1,AKIRIN1,ACSS3,ACAD11,C9orf16,ARHGAP4,ANXA11,AKIRIN1,ACSM3,ACAD11,C9orf16,ARHGAP4,ANXA11,AKIRIN1,ACSS3,ACAD11,C9orf16,ARHGAP4,ANXA1,AKIRIN1,ACSS3,ACAD11,C9orf16,ARHGAP4,ANXA11,AKIRIN1,ACSM3,ACAD11
68,CA1,ARHGAP45,ANXA11,AKNA,ACTG1P22,ACAD9,CA1,ARHGAP45,ANXA4,AKNA,ACSS3,ACAD9,CA1,ARHGAP45,ANXA4,AKNA,ACTG1P22,ACAD9,CA1,ARHGAP45,ANXA11,AKNA,ACTG1P22,ACAD9,CA1,ARHGAP45,ANXA4,AKNA,ACSS3,ACAD9
69,CA2,ARHGAP6,ANXA4,AKR7A2,ACTN1,ACADM,CA2,ARHGAP6,ANXA5,AKR7A2,ACTG1P22,ACADM,CA2,ARHGAP6,ANXA5,AKR7A2,ACTN1,ACADM,CA2,ARHGAP6,ANXA4,AKR7A2,ACTN1,ACADM,CA2,ARHGAP6,ANXA5,AKR7A2,ACTG1P22,ACADM
