,2572-NUSVR--nu=0.05-C=0.1,2572-NUSVR--nu=0.1-C=0.1,2572-NUSVR--nu=0.15-C=0.1,2572-NUSVR--nu=0.25-C=0.1,2572-NUSVR--nu=0.5-C=0.1,2572-NUSVR--nu=0.75-C=0.1,2572-NUSVR--nu=0.05-C=0.5,2572-NUSVR--nu=0.1-C=0.5,2572-NUSVR--nu=0.15-C=0.5,2572-NUSVR--nu=0.25-C=0.5,2572-NUSVR--nu=0.5-C=0.5,2572-NUSVR--nu=0.75-C=0.5,2572-NUSVR--nu=0.05-C=0.75,2572-NUSVR--nu=0.1-C=0.75,2572-NUSVR--nu=0.15-C=0.75,2572-NUSVR--nu=0.25-C=0.75,2572-NUSVR--nu=0.5-C=0.75,2572-NUSVR--nu=0.75-C=0.75,2572-NUSVR--nu=0.05-C=1,2572-NUSVR--nu=0.1-C=1,2572-NUSVR--nu=0.15-C=1,2572-NUSVR--nu=0.25-C=1,2572-NUSVR--nu=0.5-C=1,2572-NUSVR--nu=0.75-C=1,2572-NUSVR--nu=0.05-C=10,2572-NUSVR--nu=0.1-C=10,2572-NUSVR--nu=0.15-C=10,2572-NUSVR--nu=0.25-C=10,2572-NUSVR--nu=0.5-C=10,2572-NUSVR--nu=0.75-C=10
0,ABHD3,ABCC3,ABCA5,AASDH,A2M,A1BG,ABHD3,ABCC3,ABCA5,A4GALT,A2M,A1BG,ABHD3,ABCC3,ABCA5,A4GALT,A2M,A1BG,ABHD3,ABCC3,ABCA5,AASDH,A2M,A1BG,ABHD3,ABCC3,ABCA5,A4GALT,A2M,A1BG
1,ABLIM3,ABCC5,ABCB1,AASS,A4GALT,A2M,ABLIM3,ABCC5,ABCB1,AASDH,A4GALT,A2M,ABLIM3,ABCC5,ABCB1,AASDH,A4GALT,A2M,ABLIM3,ABCC5,ABCB1,AASS,A4GALT,A2M,ABLIM3,ABCC5,ABCB1,AASDH,A4GALT,A2M
2,ACRBP,ABHD12,ABCC3,ABCA5,AAK1,A4GALT,ACRBP,ABHD12,ABCC3,AASS,AAK1,A4GALT,ACRBP,ABHD12,ABCC3,AASS,AAK1,A4GALT,ACRBP,ABHD12,ABCC3,ABCA5,AAK1,A4GALT,ACRBP,ABHD12,ABCC3,AASS,AAK1,A4GALT
3,ACTN1,ABHD3,ABCC5,ABCB1,AAMP,A4GNT,ACTN1,ABHD3,ABCC5,ABCA5,AAMP,AACS,ACTN1,ABHD3,ABCC5,ABCA5,AAMP,AACS,ACTN1,ABHD3,ABCC5,ABCB1,AAMP,AACS,ACTN1,ABHD3,ABCC5,ABCA5,AAMP,AACS
4,ACTN4,ABL2,ABHD12,ABCB9,AARD,AACS,ACTN4,ABL2,ABHD12,ABCB1,AARD,AAK1,ACTN4,ABL2,ABHD12,ABCB1,AARD,AAK1,ACTN4,ABL2,ABHD12,ABCB9,AARD,AAK1,ACTN4,ABL2,ABHD12,ABCB1,AARD,AAK1
5,ACTR2,ABLIM3,ABHD3,ABCC3,AARS,AAK1,ACTR2,ABLIM3,ABHD3,ABCB9,AARS,AAMDC,ACTR2,ABLIM3,ABHD3,ABCB9,AARS,AAMDC,ACTR2,ABLIM3,ABHD3,ABCC3,AARS,AAMDC,ACTR2,ABLIM3,ABHD3,ABCB9,AARS,AAMDC
6,ACTR3,ACAP2,ABHD5,ABCC5,AARSD1,AAMDC,ACTR3,ACAP2,ABHD5,ABCC3,AARSD1,AAMP,ACTR3,ACAP2,ABHD5,ABCC3,AARSD1,AAMP,ACTR3,ACAP2,ABHD5,ABCC5,AARSD1,AAMP,ACTR3,ACAP2,ABHD5,ABCC3,AARSD1,AAMP
7,ADGRG6,ACLY,ABL2,ABCD4,AASDH,AAMP,ADAM28,ACLY,ABL2,ABCC5,AASDH,AAR2,ADAM28,ACLY,ABL2,ABCC5,AASDH,AAR2,ADAM28,ACLY,ABL2,ABCD4,AASDH,AAR2,ADAM28,ACLY,ABL2,ABCC5,AASDH,AAR2
8,ADGRL4,ACP5,ABLIM1,ABCG1,AASS,AAR2,ADGRG6,ACP5,ABLIM1,ABCD4,AASS,AARD,ADGRG6,ACP5,ABLIM1,ABCD4,AASS,AARD,ADGRG6,ACP5,ABLIM1,ABCG1,AASS,AARD,ADGRG6,ACP5,ABLIM1,ABCD4,AASS,AARD
9,ADIPOR1,ACRBP,ABLIM3,ABHD12,AATF,AARD,ADGRL4,ACRBP,ABLIM3,ABCG1,AATF,AARS,ADGRL4,ACRBP,ABLIM3,ABCG1,AATF,AARS,ADGRL4,ACRBP,ABLIM3,ABHD12,AATF,AARS,ADGRL4,ACRBP,ABLIM3,ABCG1,AATF,AARS
