,0,1,2,3
0,0.0,0.5073213866796803,0.5073213866796803,0.0
1,0.0,0.9108911328636301,0.9108911328636301,0.5073213866796803
2,0.0,0.7948832189638465,0.7948832189638465,0.0
3,0.0,1.035777346883648,1.035777346883648,0.7948832189638465
4,0.0,1.2498757122676845,1.2498757122676845,1.035777346883648
5,0.9108911328636301,1.7488422941104413,1.7488422941104413,1.2498757122676845
6,0.0,1.0645983024431027,1.0645983024431027,0.0
7,0.0,1.4414578564762206,1.4414578564762206,1.0645983024431027
8,0.0,0.5986767867463962,0.5986767867463962,0.0
9,0.0,1.906498817829032,1.906498817829032,0.5986767867463962
10,1.4414578564762206,2.052501766364629,2.052501766364629,1.906498817829032
11,1.7488422941104413,2.778376662939826,2.778376662939826,2.052501766364629
12,0.0,0.3147106294339675,0.3147106294339675,0.0
13,0.0,0.16727385652444457,0.16727385652444457,0.0
14,0.0,0.20946587918520135,0.20946587918520135,0.0
15,0.16727385652444457,0.27777693997948716,0.27777693997948716,0.20946587918520135
16,0.0,0.41450023365743094,0.41450023365743094,0.27777693997948716
17,0.3147106294339675,0.4885135672131296,0.4885135672131296,0.41450023365743094
18,0.0,1.1188963799336675,1.1188963799336675,0.4885135672131296
19,0.0,0.7778832889781077,0.7778832889781077,0.0
20,0.0,0.19443922417728937,0.19443922417728937,0.0
21,0.0,0.2601734792989048,0.2601734792989048,0.19443922417728937
22,0.0,0.3940018139427314,0.3940018139427314,0.2601734792989048
23,0.0,0.3431757678136629,0.3431757678136629,0.0
24,0.0,0.5279784552366885,0.5279784552366885,0.3431757678136629
25,0.3940018139427314,0.7829426964906757,0.7829426964906757,0.5279784552366885
26,0.7778832889781077,1.5289466858554501,1.5289466858554501,0.7829426964906757
27,1.1188963799336675,2.263047077171604,2.263047077171604,1.5289466858554501
28,0.0,1.1841216900433398,1.1841216900433398,0.0
29,0.0,1.4111764304774979,1.4111764304774979,1.1841216900433398
30,0.0,0.46303577600957224,0.46303577600957224,0.0
31,0.0,0.8063324312033725,0.8063324312033725,0.46303577600957224
32,0.0,0.49970540368664207,0.49970540368664207,0.0
33,0.0,0.6697912874573688,0.6697912874573688,0.49970540368664207
34,0.0,0.6724864766736153,0.6724864766736153,0.0
35,0.6697912874573688,1.1082884779257343,1.1082884779257343,0.6724864766736153
36,0.8063324312033725,1.176134534884319,1.176134534884319,1.1082884779257343
37,0.0,0.5891158496321576,0.5891158496321576,0.0
38,0.0,0.43538672275697093,0.43538672275697093,0.0
39,0.0,0.32961088977739395,0.32961088977739395,0.0
40,0.0,0.47850342445552,0.47850342445552,0.32961088977739395
41,0.0,0.3555920555521602,0.3555920555521602,0.0
42,0.0,0.6086830798125282,0.6086830798125282,0.3555920555521602
43,0.47850342445552,0.7728664447845442,0.7728664447845442,0.6086830798125282
44,0.43538672275697093,0.9263633065253201,0.9263633065253201,0.7728664447845442
45,0.5891158496321576,1.3888413642125577,1.3888413642125577,0.9263633065253201
46,1.176134534884319,1.5291385232482615,1.5291385232482615,1.3888413642125577
47,0.0,0.7215452863121743,0.7215452863121743,0.0
48,0.0,1.0901029196105834,1.0901029196105834,0.0
49,0.0,1.1740081803149132,1.1740081803149132,1.0901029196105834
50,0.7215452863121743,1.69959565813367,1.69959565813367,1.1740081803149132
51,1.5291385232482615,1.9285266468654418,1.9285266468654418,1.69959565813367
52,1.4111764304774979,2.494523130484471,2.494523130484471,1.9285266468654418
53,2.263047077171604,3.26848947260668,3.26848947260668,2.494523130484471
54,2.778376662939826,3.78016213434605,3.78016213434605,3.26848947260668
