,1908-NUSVR--nu=0.05-C=0.1,1908-NUSVR--nu=0.1-C=0.1,1908-NUSVR--nu=0.15-C=0.1,1908-NUSVR--nu=0.25-C=0.1,1908-NUSVR--nu=0.5-C=0.1,1908-NUSVR--nu=0.75-C=0.1,1908-NUSVR--nu=0.05-C=0.5,1908-NUSVR--nu=0.1-C=0.5,1908-NUSVR--nu=0.15-C=0.5,1908-NUSVR--nu=0.25-C=0.5,1908-NUSVR--nu=0.5-C=0.5,1908-NUSVR--nu=0.75-C=0.5,1908-NUSVR--nu=0.05-C=0.75,1908-NUSVR--nu=0.1-C=0.75,1908-NUSVR--nu=0.15-C=0.75,1908-NUSVR--nu=0.25-C=0.75,1908-NUSVR--nu=0.5-C=0.75,1908-NUSVR--nu=0.75-C=0.75,1908-NUSVR--nu=0.05-C=1,1908-NUSVR--nu=0.1-C=1,1908-NUSVR--nu=0.15-C=1,1908-NUSVR--nu=0.25-C=1,1908-NUSVR--nu=0.5-C=1,1908-NUSVR--nu=0.75-C=1,1908-NUSVR--nu=0.05-C=10,1908-NUSVR--nu=0.1-C=10,1908-NUSVR--nu=0.15-C=10,1908-NUSVR--nu=0.25-C=10,1908-NUSVR--nu=0.5-C=10,1908-NUSVR--nu=0.75-C=10
10,ADIPOR1,ACRBP,ABLIM1,ABCF2,AASDHPPT,AASDH,ADIPOR1,ACRBP,ABLIM1,ABCF2,AASDHPPT,AASDH,ADIPOR1,ACRBP,ABLIM1,ABCF2,AASDHPPT,AASDH,ADIPOR1,ACRBP,ABLIM1,ABCF2,AASDHPPT,AASDH,ADIPOR1,ACRBP,ABLIM1,ABCF2,AASDHPPT,AASDH
11,AGER,ACTN1,ABLIM3,ABHD11,AATF,AASDHPPT,AGER,ACTN1,ABLIM3,ABHD11,AATF,AASDHPPT,AGER,ACTN1,ABLIM3,ABHD11,AATF,AASDHPPT,AGER,ACTN1,ABLIM3,ABHD11,AATF,AASDHPPT,AGER,ACTN1,ABLIM3,ABHD11,AATF,AASDHPPT
12,AGO3,ACTN4,ABRACL,ABHD12,ABCA13,AATF,AGO3,ACTN4,ABRACL,ABHD12,ABCA13,AATF,AGO3,ACTN4,ABRACL,ABHD12,ABCA13,AATF,AGO3,ACTN4,ABRACL,ABHD12,ABCA13,AATF,AGO3,ACTN4,ABRACL,ABHD12,ABCA13,AATF
13,AGTRAP,ADAM28,ABTB1,ABHD17A,ABCA2,ABCA11P,AGTRAP,ADAM28,ABTB1,ABHD17A,ABCA2,ABCA11P,AGTRAP,ADAM28,ABTB1,ABHD17A,ABCA2,ABCA11P,AGTRAP,ADAM28,ABTB1,ABHD17A,ABCA2,ABCA11P,AGTRAP,ADAM28,ABTB1,ABHD17A,ABCA2,ABCA11P
14,AKAP13,ADGRE5,ACER3,ABHD3,ABCA5,ABCA13,AKAP13,ADGRE5,ACER3,ABHD3,ABCA5,ABCA13,AKAP13,ADGRE5,ACER3,ABHD3,ABCA5,ABCA13,AKAP13,ADGRE5,ACER3,ABHD3,ABCA5,ABCA13,AKAP13,ADGRE5,ACER3,ABHD3,ABCA5,ABCA13
15,AKNA,ADGRG6,ACLY,ABHD5,ABCA7,ABCA2,AKNA,ADGRG6,ACLY,ABHD5,ABCA7,ABCA2,AKNA,ADGRG6,ACLY,ABHD5,ABCA7,ABCA2,AKNA,ADGRG6,ACLY,ABHD5,ABCA7,ABCA2,AKNA,ADGRG6,ACLY,ABHD5,ABCA7,ABCA2
16,ALAS2,ADGRL4,ACP5,ABI3,ABCB1,ABCA3,ALAS2,ADGRL4,ACP5,ABI3,ABCB1,ABCA3,ALAS2,ADGRL4,ACP5,ABI3,ABCB1,ABCA3,ALAS2,ADGRL4,ACP5,ABI3,ABCB1,ABCA3,ALAS2,ADGRL4,ACP5,ABI3,ABCB1,ABCA3
17,ALCAM,ADIPOR1,ACPP,ABL1,ABCB8,ABCA5,ALCAM,ADIPOR1,ACPP,ABL1,ABCB8,ABCA5,ALCAM,ADIPOR1,ACPP,ABL1,ABCB8,ABCA5,ALCAM,ADIPOR1,ACPP,ABL1,ABCB8,ABCA5,ALCAM,ADIPOR1,ACPP,ABL1,ABCB8,ABCA5
18,ALOX5AP,ADRM1,ACRBP,ABLIM1,ABCB9,ABCA6,ALOX5AP,ADRM1,ACRBP,ABLIM1,ABCB9,ABCA6,ALOX5AP,ADRM1,ACRBP,ABLIM1,ABCB9,ABCA6,ALOX5AP,ADRM1,ACRBP,ABLIM1,ABCB9,ABCA6,ALOX5AP,ADRM1,ACRBP,ABLIM1,ABCB9,ABCA6
19,ANK1,AFF1,ACSS1,ABLIM3,ABCC1,ABCA7,ANK1,AFF1,ACSS1,ABLIM3,ABCC1,ABCA7,ANK1,AFF1,ACSS1,ABLIM3,ABCC1,ABCA7,ANK1,AFF1,ACSS1,ABLIM3,ABCC1,ABCA7,ANK1,AFF1,ACSS1,ABLIM3,ABCC1,ABCA7
20,ANKRD36C,AGO3,ACTN1,ABRACL,ABCC10,ABCB1,ANKRD36C,AGO3,ACTN1,ABRACL,ABCC10,ABCB1,ANKRD36C,AGO3,ACTN1,ABRACL,ABCC10,ABCB1,ANKRD36C,AGO3,ACTN1,ABRACL,ABCC10,ABCB1,ANKRD36C,AGO3,ACTN1,ABRACL,ABCC10,ABCB1
21,ANO6,AGTRAP,ACTN4,ABTB1,ABCC4,ABCB4,ANO6,AGTRAP,ACTN4,ABTB1,ABCC4,ABCB4,ANO6,AGTRAP,ACTN4,ABTB1,ABCC4,ABCB4,ANO6,AGTRAP,ACTN4,ABTB1,ABCC4,ABCB4,ANO6,AGTRAP,ACTN4,ABTB1,ABCC4,ABCB4
22,ANP32A,AIDA,ADAM28,ABTB2,ABCC5,ABCB8,ANP32A,AKAP13,ADAM28,ABTB2,ABCC5,ABCB8,ANP32A,AKAP13,ADAM28,ABTB2,ABCC5,ABCB8,ANP32A,AKAP13,ADAM28,ABTB2,ABCC5,ABCB8,ANP32A,AKAP13,ADAM28,ABTB2,ABCC5,ABCB8
23,ANP32B,AKAP13,ADAMTSL4,ACACB,ABCD3,ABCB9,ANP32B,AKIRIN2,ADAMTSL4,ACACB,ABCD3,ABCB9,ANP32B,AKIRIN2,ADAMTSL4,ACACB,ABCD3,ABCB9,ANP32B,AKIRIN2,ADAMTSL4,ACACB,ABCD3,ABCB9,ANP32B,AKIRIN2,ADAMTSL4,ACACB,ABCD3,ABCB9
24,ANXA1,AKIRIN2,ADGRE5,ACAP1,ABCE1,ABCC1,ANXA1,AKNA,ADGRE5,ACAP1,ABCE1,ABCC1,ANXA1,AKNA,ADGRE5,ACAP1,ABCE1,ABCC1,ANXA1,AKNA,ADGRE5,ACAP1,ABCE1,ABCC1,ANXA1,AKNA,ADGRE5,ACAP1,ABCE1,ABCC1
25,ANXA11,AKNA,ADGRG6,ACD,ABCF2,ABCC10,ANXA11,ALAS2,ADGRG6,ACD,ABCF2,ABCC10,ANXA11,ALAS2,ADGRG6,ACD,ABCF2,ABCC10,ANXA11,ALAS2,ADGRG6,ACD,ABCF2,ABCC10,ANXA11,ALAS2,ADGRG6,ACD,ABCF2,ABCC10
26,ANXA4,ALAS2,ADGRL4,ACER3,ABHD11,ABCC11,ANXA4,ALCAM,ADGRL4,ACER3,ABHD11,ABCC11,ANXA4,ALCAM,ADGRL4,ACER3,ABHD11,ABCC11,ANXA4,ALCAM,ADGRL4,ACER3,ABHD11,ABCC11,ANXA4,ALCAM,ADGRL4,ACER3,ABHD11,ABCC11
27,ANXA6,ALCAM,ADIPOR1,ACLY,ABHD12,ABCC4,ANXA6,ALKBH5,ADIPOR1,ACLY,ABHD12,ABCC4,ANXA6,ALKBH5,ADIPOR1,ACLY,ABHD12,ABCC4,ANXA6,ALKBH5,ADIPOR1,ACLY,ABHD12,ABCC4,ANXA6,ALKBH5,ADIPOR1,ACLY,ABHD12,ABCC4
28,AP1S2,ALKBH5,ADRM1,ACO2,ABHD13,ABCC5,AP1S2,ALOX5AP,ADRM1,ACO2,ABHD13,ABCC5,AP1S2,ALOX5AP,ADRM1,ACO2,ABHD13,ABCC5,AP1S2,ALOX5AP,ADRM1,ACO2,ABHD13,ABCC5,AP1S2,ALOX5AP,ADRM1,ACO2,ABHD13,ABCC5
29,AP2M1,ALOX5AP,AFDN,ACP5,ABHD14B,ABCD1,AP2M1,AMOTL1,AFDN,ACP5,ABHD14B,ABCD1,AP2M1,AMOTL1,AFDN,ACP5,ABHD14B,ABCD1,AP2M1,AMOTL1,AFDN,ACP5,ABHD14B,ABCD1,AP2M1,AMOTL1,AFDN,ACP5,ABHD14B,ABCD1
30,APOC1,AMOTL1,AFF1,ACPP,ABHD17A,ABCD2,APOC1,AMPD2,AFF1,ACPP,ABHD17A,ABCD2,APOC1,AMPD2,AFF1,ACPP,ABHD17A,ABCD2,APOC1,AMPD2,AFF1,ACPP,ABHD17A,ABCD2,APOC1,AMPD2,AFF1,ACPP,ABHD17A,ABCD2
31,APP,AMPD2,AGO3,ACRBP,ABHD18,ABCD3,APP,AMZ2P1,AGO3,ACRBP,ABHD18,ABCD3,APP,AMZ2P1,AGO3,ACRBP,ABHD18,ABCD3,APP,AMZ2P1,AGO3,ACRBP,ABHD18,ABCD3,APP,AMZ2P1,AGO3,ACRBP,ABHD18,ABCD3
32,AQP9,AMZ2P1,AGTRAP,ACSF3,ABHD3,ABCE1,AQP9,ANK1,AGTRAP,ACSF3,ABHD3,ABCE1,AQP9,ANK1,AGTRAP,ACSF3,ABHD3,ABCE1,AQP9,ANK1,AGTRAP,ACSF3,ABHD3,ABCE1,AQP9,ANK1,AGTRAP,ACSF3,ABHD3,ABCE1
33,ARAP1,ANK1,AIDA,ACSL3,ABHD4,ABCF2,ARAP1,ANKRD36C,AIDA,ACSL3,ABHD4,ABCF2,ARAP1,ANKRD36C,AIDA,ACSL3,ABHD4,ABCF2,ARAP1,ANKRD36C,AIDA,ACSL3,ABHD4,ABCF2,ARAP1,ANKRD36C,AIDA,ACSL3,ABHD4,ABCF2
34,ARC,ANKRD36C,AKAP13,ACSS1,ABHD5,ABCF3,ARC,ANO6,AKAP13,ACSS1,ABHD5,ABCF3,ARC,ANO6,AKAP13,ACSS1,ABHD5,ABCF3,ARC,ANO6,AKAP13,ACSS1,ABHD5,ABCF3,ARC,ANO6,AKAP13,ACSS1,ABHD5,ABCF3
35,ARF1,ANO6,AKIRIN2,ACTN1,ABI3,ABHD11,ARF1,ANP32A,AKIRIN2,ACTN1,ABI3,ABHD11,ARF1,ANP32A,AKIRIN2,ACTN1,ABI3,ABHD11,ARF1,ANP32A,AKIRIN2,ACTN1,ABI3,ABHD11,ARF1,ANP32A,AKIRIN2,ACTN1,ABI3,ABHD11
36,ARHGAP1,ANP32A,AKNA,ACTN4,ABL1,ABHD12,ARHGAP1,ANP32B,AKNA,ACTN4,ABL1,ABHD12,ARHGAP1,ANP32B,AKNA,ACTN4,ABL1,ABHD12,ARHGAP1,ANP32B,AKNA,ACTN4,ABL1,ABHD12,ARHGAP1,ANP32B,AKNA,ACTN4,ABL1,ABHD12
37,ARHGAP24,ANP32B,AKT2,ACTR1B,ABL2,ABHD13,ARHGAP24,ANXA1,AKT2,ACTR1B,ABL2,ABHD13,ARHGAP24,ANXA1,AKT2,ACTR1B,ABL2,ABHD13,ARHGAP24,ANXA1,AKT2,ACTR1B,ABL2,ABHD13,ARHGAP24,ANXA1,AKT2,ACTR1B,ABL2,ABHD13
38,ARHGAP30,ANXA1,ALAS2,ACTR2,ABLIM1,ABHD14B,ARHGAP30,ANXA11,ALAS2,ACTR2,ABLIM1,ABHD14B,ARHGAP30,ANXA11,ALAS2,ACTR2,ABLIM1,ABHD14B,ARHGAP30,ANXA11,ALAS2,ACTR2,ABLIM1,ABHD14B,ARHGAP30,ANXA11,ALAS2,ACTR2,ABLIM1,ABHD14B
39,ARHGAP45,ANXA11,ALCAM,ACY3,ABLIM3,ABHD17A,ARHGAP45,ANXA4,ALCAM,ACY3,ABLIM3,ABHD17A,ARHGAP45,ANXA4,ALCAM,ACY3,ABLIM3,ABHD17A,ARHGAP45,ANXA4,ALCAM,ACY3,ABLIM3,ABHD17A,ARHGAP45,ANXA4,ALCAM,ACY3,ABLIM3,ABHD17A
40,ARHGDIB,ANXA4,ALG1,ACYP1,ABRACL,ABHD17B,ARHGDIB,ANXA6,ALG1,ACYP1,ABRACL,ABHD17B,ARHGDIB,ANXA6,ALG1,ACYP1,ABRACL,ABHD17B,ARHGDIB,ANXA6,ALG1,ACYP1,ABRACL,ABHD17B,ARHGDIB,ANXA6,ALG1,ACYP1,ABRACL,ABHD17B
41,ARHGEF1,ANXA6,ALKBH5,ADAM28,ABTB1,ABHD17C,ARHGEF1,AP1B1,ALKBH5,ADAM28,ABTB1,ABHD17C,ARHGEF1,AP1B1,ALKBH5,ADAM28,ABTB1,ABHD17C,ARHGEF1,AP1B1,ALKBH5,ADAM28,ABTB1,ABHD17C,ARHGEF1,AP1B1,ALKBH5,ADAM28,ABTB1,ABHD17C
42,ARHGEF12,AP1B1,ALOX5,ADAMTSL4,ABTB2,ABHD18,ARHGEF12,AP1S2,ALOX5,ADAMTSL4,ABTB2,ABHD18,ARHGEF12,AP1S2,ALOX5,ADAMTSL4,ABTB2,ABHD18,ARHGEF12,AP1S2,ALOX5,ADAMTSL4,ABTB2,ABHD18,ARHGEF12,AP1S2,ALOX5,ADAMTSL4,ABTB2,ABHD18
43,ARID1A,AP1S2,ALOX5AP,ADAP1,AC004057.1,ABHD3,ARID1A,AP2A2,ALOX5AP,ADAP1,AC004057.1,ABHD3,ARID1A,AP2A2,ALOX5AP,ADAP1,AC004057.1,ABHD3,ARID1A,AP2A2,ALOX5AP,ADAP1,AC004057.1,ABHD3,ARID1A,AP2A2,ALOX5AP,ADAP1,AC004057.1,ABHD3
44,ARL5B,AP2A2,AMOTL1,ADCY3,AC005785.2,ABHD4,ARL5B,AP2M1,AMOTL1,ADCY3,AC005785.2,ABHD4,ARL5B,AP2M1,AMOTL1,ADCY3,AC005785.2,ABHD4,ARL5B,AP2M1,AMOTL1,ADCY3,AC005785.2,ABHD4,ARL5B,AP2M1,AMOTL1,ADCY3,AC005785.2,ABHD4
45,ARL6IP5,AP2M1,AMPD2,ADGRE1,AC017083.2,ABHD5,ARL6IP5,AP3S1,AMPD2,ADGRE1,AC017083.2,ABHD5,ARL6IP5,AP3S1,AMPD2,ADGRE1,AC017083.2,ABHD5,ARL6IP5,AP3S1,AMPD2,ADGRE1,AC017083.2,ABHD5,ARL6IP5,AP3S1,AMPD2,ADGRE1,AC017083.2,ABHD5
46,ARRB1,AP3S1,AMZ2P1,ADGRE5,AC068491.3,ABI2,ARRB1,APOC1,AMZ2P1,ADGRE5,AC068491.3,ABI2,ARRB1,APOC1,AMZ2P1,ADGRE5,AC068491.3,ABI2,ARRB1,APOC1,AMZ2P1,ADGRE5,AC068491.3,ABI2,ARRB1,APOC1,AMZ2P1,ADGRE5,AC068491.3,ABI2
47,ARRB2,APOC1,ANAPC2,ADGRG6,AC141586.5,ABI3,ARRB2,APOD,ANAPC2,ADGRG6,AC141586.5,ABI3,ARRB2,APOD,ANAPC2,ADGRG6,AC141586.5,ABI3,ARRB2,APOD,ANAPC2,ADGRG6,AC141586.5,ABI3,ARRB2,APOD,ANAPC2,ADGRG6,AC141586.5,ABI3
48,ASPM,APOD,ANK1,ADGRL4,ACAA1,ABL1,ASPM,APOL3,ANK1,ADGRL4,ACAA1,ABL1,ASPM,APOL3,ANK1,ADGRL4,ACAA1,ABL1,ASPM,APOL3,ANK1,ADGRL4,ACAA1,ABL1,ASPM,APOL3,ANK1,ADGRL4,ACAA1,ABL1
49,ATF7IP,APOL3,ANKFY1,ADIPOR1,ACACA,ABL2,ATF7IP,APP,ANKFY1,ADIPOR1,ACACA,ABL2,ATF7IP,APP,ANKFY1,ADIPOR1,ACACA,ABL2,ATF7IP,APP,ANKFY1,ADIPOR1,ACACA,ABL2,ATF7IP,APP,ANKFY1,ADIPOR1,ACACA,ABL2
50,ATN1,APP,ANKRD33B,ADRM1,ACACB,ABLIM1,ATN1,AQP9,ANKRD33B,ADRM1,ACACB,ABLIM1,ATN1,AQP9,ANKRD33B,ADRM1,ACACB,ABLIM1,ATN1,AQP9,ANKRD33B,ADRM1,ACACB,ABLIM1,ATN1,AQP9,ANKRD33B,ADRM1,ACACB,ABLIM1
51,ATOX1,AQP9,ANKRD36C,ADSSL1,ACADSB,ABLIM2,ATOX1,ARAP1,ANKRD36C,ADSSL1,ACADSB,ABLIM2,ATOX1,ARAP1,ANKRD36C,ADSSL1,ACADSB,ABLIM2,ATOX1,ARAP1,ANKRD36C,ADSSL1,ACADSB,ABLIM2,ATOX1,ARAP1,ANKRD36C,ADSSL1,ACADSB,ABLIM2
52,ATP2B1,ARAP1,ANKS1A,AFAP1L1,ACADVL,ABLIM3,ATP2B1,ARC,ANKS1A,AFAP1L1,ACADVL,ABLIM3,ATP2B1,ARC,ANKS1A,AFAP1L1,ACADVL,ABLIM3,ATP2B1,ARC,ANKS1A,AFAP1L1,ACADVL,ABLIM3,ATP2B1,ARC,ANKS1A,AFAP1L1,ACADVL,ABLIM3
53,ATP6AP1,ARC,ANO6,AFAP1L2,ACAP1,ABRACL,ATP6AP1,ARF1,ANO6,AFAP1L2,ACAP1,ABRACL,ATP6AP1,ARF1,ANO6,AFAP1L2,ACAP1,ABRACL,ATP6AP1,ARF1,ANO6,AFAP1L2,ACAP1,ABRACL,ATP6AP1,ARF1,ANO6,AFAP1L2,ACAP1,ABRACL
54,ATXN2L,ARF1,ANO7,AFDN,ACAP3,ABTB1,ATXN2L,ARF6,ANO7,AFDN,ACAP3,ABTB1,ATXN2L,ARF6,ANO7,AFDN,ACAP3,ABTB1,ATXN2L,ARF6,ANO7,AFDN,ACAP3,ABTB1,ATXN2L,ARF6,ANO7,AFDN,ACAP3,ABTB1
55,AVIL,ARF6,ANP32A,AFF1,ACCS,ABTB2,AVIL,ARG2,ANP32A,AFF1,ACCS,ABTB2,AVIL,ARG2,ANP32A,AFF1,ACCS,ABTB2,AVIL,ARG2,ANP32A,AFF1,ACCS,ABTB2,AVIL,ARG2,ANP32A,AFF1,ACCS,ABTB2
56,BASP1,ARG2,ANP32B,AFG3L1P,ACD,AC004057.1,BCL6B,ARHGAP1,ANP32B,AFG3L1P,ACD,AC004057.1,BCL6B,ARHGAP1,ANP32B,AFG3L1P,ACD,AC004057.1,BCL6B,ARHGAP1,ANP32B,AFG3L1P,ACD,AC004057.1,BCL6B,ARHGAP1,ANP32B,AFG3L1P,ACD,AC004057.1
57,BCL6B,ARHGAP1,ANXA1,AFG3L2,ACER3,AC005785.2,BCYRN1,ARHGAP24,ANXA1,AFG3L2,ACER3,AC005785.2,BCYRN1,ARHGAP24,ANXA1,AFG3L2,ACER3,AC005785.2,BCYRN1,ARHGAP24,ANXA1,AFG3L2,ACER3,AC005785.2,BCYRN1,ARHGAP24,ANXA1,AFG3L2,ACER3,AC005785.2
58,BCYRN1,ARHGAP24,ANXA11,AGAP1,ACKR4,AC011933.2,BIRC3,ARHGAP30,ANXA11,AGAP1,ACKR4,AC011933.2,BIRC3,ARHGAP30,ANXA11,AGAP1,ACKR4,AC011933.2,BIRC3,ARHGAP30,ANXA11,AGAP1,ACKR4,AC011933.2,BIRC3,ARHGAP30,ANXA11,AGAP1,ACKR4,AC011933.2
59,BIRC3,ARHGAP30,ANXA2R,AGBL5,ACLY,AC017083.2,BLVRB,ARHGAP31,ANXA2R,AGBL5,ACLY,AC017083.2,BLVRB,ARHGAP31,ANXA2R,AGBL5,ACLY,AC017083.2,BLVRB,ARHGAP31,ANXA2R,AGBL5,ACLY,AC017083.2,BLVRB,ARHGAP31,ANXA2R,AGBL5,ACLY,AC017083.2
60,BLVRB,ARHGAP31,ANXA4,AGFG1,ACO2,AC023590.1,BMP2K,ARHGAP4,ANXA4,AGFG1,ACO2,AC023590.1,BMP2K,ARHGAP4,ANXA4,AGFG1,ACO2,AC023590.1,BMP2K,ARHGAP4,ANXA4,AGFG1,ACO2,AC023590.1,BMP2K,ARHGAP4,ANXA4,AGFG1,ACO2,AC023590.1
61,BMP2K,ARHGAP4,ANXA6,AGO1,ACOT8,AC068491.3,BMP6,ARHGAP45,ANXA6,AGO1,ACOT8,AC068491.3,BMP6,ARHGAP45,ANXA6,AGO1,ACOT8,AC068491.3,BMP6,ARHGAP45,ANXA6,AGO1,ACOT8,AC068491.3,BMP6,ARHGAP45,ANXA6,AGO1,ACOT8,AC068491.3
62,BMP6,ARHGAP45,AP1AR,AGO3,ACP5,AC141586.5,BRI3,ARHGAP6,AP1AR,AGO3,ACP5,AC141586.5,BRI3,ARHGAP6,AP1AR,AGO3,ACP5,AC141586.5,BRI3,ARHGAP6,AP1AR,AGO3,ACP5,AC141586.5,BRI3,ARHGAP6,AP1AR,AGO3,ACP5,AC141586.5
63,BRI3,ARHGAP6,AP1B1,AGPAT3,ACPP,AC144530.1,BSG,ARHGAP9,AP1B1,AGPAT3,ACPP,AC144530.1,BSG,ARHGAP9,AP1B1,AGPAT3,ACPP,AC144530.1,BSG,ARHGAP9,AP1B1,AGPAT3,ACPP,AC144530.1,BSG,ARHGAP9,AP1B1,AGPAT3,ACPP,AC144530.1
64,BSG,ARHGAP9,AP1S2,AGRN,ACRBP,ACAA1,BTLA,ARHGDIB,AP1S2,AGRN,ACRBP,ACAA1,BTLA,ARHGDIB,AP1S2,AGRN,ACRBP,ACAA1,BTLA,ARHGDIB,AP1S2,AGRN,ACRBP,ACAA1,BTLA,ARHGDIB,AP1S2,AGRN,ACRBP,ACAA1
65,BTLA,ARHGDIB,AP2A2,AGT,ACSF2,ACACA,C11orf54,ARHGEF1,AP2A2,AGT,ACSF2,ACACA,C11orf54,ARHGEF1,AP2A2,AGT,ACSF2,ACACA,C11orf54,ARHGEF1,AP2A2,AGT,ACSF2,ACACA,C11orf54,ARHGEF1,AP2A2,AGT,ACSF2,ACACA
66,C11orf54,ARHGEF1,AP2M1,AGTRAP,ACSF3,ACACB,C11orf96,ARHGEF12,AP2M1,AGTRAP,ACSF3,ACACB,C11orf96,ARHGEF12,AP2M1,AGTRAP,ACSF3,ACACB,C11orf96,ARHGEF12,AP2M1,AGTRAP,ACSF3,ACACB,C11orf96,ARHGEF12,AP2M1,AGTRAP,ACSF3,ACACB
67,C11orf96,ARHGEF12,AP3S1,AHSP,ACSL1,ACADS,C18orf32,ARHGEF15,AP3S1,AHSP,ACSL1,ACADS,C18orf32,ARHGEF15,AP3S1,AHSP,ACSL1,ACADS,C18orf32,ARHGEF15,AP3S1,AHSP,ACSL1,ACADS,C18orf32,ARHGEF15,AP3S1,AHSP,ACSL1,ACADS
68,C18orf32,ARHGEF15,APOC1,AIDA,ACSL3,ACADSB,C1QA,ARHGEF38,APOC1,AIDA,ACSL3,ACADSB,C1QA,ARHGEF38,APOC1,AIDA,ACSL3,ACADSB,C1QA,ARHGEF38,APOC1,AIDA,ACSL3,ACADSB,C1QA,ARHGEF38,APOC1,AIDA,ACSL3,ACADSB
