,1948-NUSVR--nu=0.05-C=0.1,1948-NUSVR--nu=0.1-C=0.1,1948-NUSVR--nu=0.15-C=0.1,1948-NUSVR--nu=0.25-C=0.1,1948-NUSVR--nu=0.5-C=0.1,1948-NUSVR--nu=0.75-C=0.1,1948-NUSVR--nu=0.05-C=0.5,1948-NUSVR--nu=0.1-C=0.5,1948-NUSVR--nu=0.15-C=0.5,1948-NUSVR--nu=0.25-C=0.5,1948-NUSVR--nu=0.5-C=0.5,1948-NUSVR--nu=0.75-C=0.5,1948-NUSVR--nu=0.05-C=0.75,1948-NUSVR--nu=0.1-C=0.75,1948-NUSVR--nu=0.15-C=0.75,1948-NUSVR--nu=0.25-C=0.75,1948-NUSVR--nu=0.5-C=0.75,1948-NUSVR--nu=0.75-C=0.75,1948-NUSVR--nu=0.05-C=1,1948-NUSVR--nu=0.1-C=1,1948-NUSVR--nu=0.15-C=1,1948-NUSVR--nu=0.25-C=1,1948-NUSVR--nu=0.5-C=1,1948-NUSVR--nu=0.75-C=1,1948-NUSVR--nu=0.05-C=10,1948-NUSVR--nu=0.1-C=10,1948-NUSVR--nu=0.15-C=10,1948-NUSVR--nu=0.25-C=10,1948-NUSVR--nu=0.5-C=10,1948-NUSVR--nu=0.75-C=10
0,ABL2,A2M,A2M,A2M,A2M,A2M,ABL2,A2M,A2M,A2M,A2M,A2M,ABL2,A2M,A2M,A2M,A2M,A2M,ABL2,A2M,A2M,A2M,A2M,A2M,ABL2,ABCG1,A2M,A2M,A2M,A2M
1,ABLIM3,ABCG1,AATK,AARS,AAMDC,A4GALT,ABLIM3,ABCG1,AATK,AARS,A4GALT,A4GALT,ABLIM3,ABCG1,AATK,AARS,AAMDC,A4GALT,ABLIM3,ABCG1,AATK,AARS,AAMDC,A4GALT,ABLIM3,ABHD12,AATK,AARS,A4GALT,A4GALT
2,ACP5,ABHD12,ABCB1,AASDH,AAMP,AACS,ACP5,ABHD12,ABCB1,AASDH,AAMDC,AACS,ACP5,ABHD12,ABCB1,AASDH,AAMP,AACS,ACP5,ABHD12,ABCB1,AASDH,AAMP,AACS,ACP5,ABHD3,ABCB1,AASDH,AAMDC,AACS
3,ACPP,ABHD3,ABCC3,AATK,AAR2,AADAC,ACPP,ABHD3,ABCC3,AATK,AAMP,AADAC,ACPP,ABHD3,ABCC3,AATK,AAR2,AADAC,ACPP,ABHD3,ABCC3,AATK,AAR2,AADAC,ACPP,ABL2,ABCC3,AATK,AAMP,AADAC
4,ACRBP,ABL2,ABCG1,ABCA7,AARD,AAK1,ACRBP,ABL2,ABCG1,ABCA7,AAR2,AAK1,ACRBP,ABL2,ABCG1,ABCA7,AARD,AAK1,ACRBP,ABL2,ABCG1,ABCA7,AARD,AAK1,ACRBP,ABLIM1,ABCG1,ABCA7,AAR2,AAK1
5,ACTN4,ABLIM1,ABHD12,ABCB1,AARS,AAMDC,ACTN4,ABLIM1,ABHD12,ABCB1,AARD,AAMDC,ACTN4,ABLIM1,ABHD12,ABCB1,AARS,AAMDC,ACTN4,ABLIM1,ABHD12,ABCB1,AARS,AAMDC,ACTN4,ABLIM3,ABHD12,ABCB1,AARD,AAMDC
6,ACTR2,ABLIM3,ABHD3,ABCC1,AASDH,AAMP,ACTR2,ABLIM3,ABHD3,ABCC1,AARS,AAMP,ACTR2,ABLIM3,ABHD3,ABCC1,AASDH,AAMP,ACTR2,ABLIM3,ABHD3,ABCC1,AASDH,AAMP,ACTR2,ACP5,ABHD3,ABCC1,AARS,AAMP
7,ADGRL4,ACP5,ABHD5,ABCC3,AATF,AAR2,ADGRL4,ACP5,ABHD5,ABCC3,AASDH,AAR2,ADGRL4,ACP5,ABHD5,ABCC3,AATF,AAR2,ADGRL4,ACP5,ABHD5,ABCC3,AATF,AAR2,ADGRL4,ACPP,ABHD5,ABCC3,AASDH,AAR2
8,ADIPOR1,ACPP,ABL1,ABCD3,AATK,AARD,ADIPOR1,ACPP,ABL1,ABCD3,AATF,AARD,ADIPOR1,ACPP,ABL1,ABCD3,AATK,AARD,ADIPOR1,ACPP,ABL1,ABCD3,AATK,AARD,ADIPOR1,ACRBP,ABL1,ABCD3,AATF,AARD
9,AFF1,ACRBP,ABL2,ABCD4,ABCA13,AARS,AFF1,ACRBP,ABL2,ABCD4,AATK,AARS,AFF1,ACRBP,ABL2,ABCD4,ABCA13,AARS,AFF1,ACRBP,ABL2,ABCD4,ABCA13,AARS,AFF1,ACTN1,ABL2,ABCD4,AATK,AARS
10,AGPAT5,ACTN1,ABLIM1,ABCG1,ABCA7,AARS2,AGPAT5,ACTN1,ABLIM1,ABCG1,ABCA13,AARS2,AGPAT5,ACTN1,ABLIM1,ABCG1,ABCA7,AARS2,AGPAT5,ACTN1,ABLIM1,ABCG1,ABCA7,AARS2,AGPAT5,ACTN4,ABLIM1,ABCG1,ABCA13,AARS2
11,AGTRAP,ACTN4,ABLIM3,ABHD12,ABCB1,AASDH,AGTRAP,ACTN4,ABLIM3,ABHD12,ABCA7,AASDH,AGTRAP,ACTN4,ABLIM3,ABHD12,ABCB1,AASDH,AGTRAP,ACTN4,ABLIM3,ABHD12,ABCB1,AASDH,AGTRAP,ACTR2,ABLIM3,ABHD12,ABCA7,AASDH
12,AHSP,ACTR2,ABTB1,ABHD3,ABCB7,AASDHPPT,AHSP,ACTR2,ABTB1,ABHD3,ABCB1,AASDHPPT,AHSP,ACTR2,ABTB1,ABHD3,ABCB7,AASDHPPT,AHSP,ACTR2,ABTB1,ABHD3,ABCB7,AASDHPPT,AHSP,ACTR3,ABTB1,ABHD3,ABCB1,AASDHPPT
13,AKAP13,ACTR3,ACAP1,ABHD5,ABCB9,AATF,AKAP13,ACTR3,ACAP1,ABHD5,ABCB7,AATF,AKAP13,ACTR3,ACAP1,ABHD5,ABCB9,AATF,AKAP13,ACTR3,ACAP1,ABHD5,ABCB9,AATF,AKAP13,ADAM28,ACAP1,ABHD5,ABCB7,AATF
