,1912-NUSVR--nu=0.05-C=0.1,1912-NUSVR--nu=0.1-C=0.1,1912-NUSVR--nu=0.15-C=0.1,1912-NUSVR--nu=0.25-C=0.1,1912-NUSVR--nu=0.5-C=0.1,1912-NUSVR--nu=0.75-C=0.1,1912-NUSVR--nu=0.05-C=0.5,1912-NUSVR--nu=0.1-C=0.5,1912-NUSVR--nu=0.15-C=0.5,1912-NUSVR--nu=0.25-C=0.5,1912-NUSVR--nu=0.5-C=0.5,1912-NUSVR--nu=0.75-C=0.5,1912-NUSVR--nu=0.05-C=0.75,1912-NUSVR--nu=0.1-C=0.75,1912-NUSVR--nu=0.15-C=0.75,1912-NUSVR--nu=0.25-C=0.75,1912-NUSVR--nu=0.5-C=0.75,1912-NUSVR--nu=0.75-C=0.75,1912-NUSVR--nu=0.05-C=1,1912-NUSVR--nu=0.1-C=1,1912-NUSVR--nu=0.15-C=1,1912-NUSVR--nu=0.25-C=1,1912-NUSVR--nu=0.5-C=1,1912-NUSVR--nu=0.75-C=1,1912-NUSVR--nu=0.05-C=10,1912-NUSVR--nu=0.1-C=10,1912-NUSVR--nu=0.15-C=10,1912-NUSVR--nu=0.25-C=10,1912-NUSVR--nu=0.5-C=10,1912-NUSVR--nu=0.75-C=10
11,AGPAT5,ACRBP,ACKR3,ABI3,AATF,AARS,AGER,ACRBP,ACKR3,ABI3,AATF,AARS,AGER,ACRBP,ACKR3,ABI3,AATF,AARS,AGER,ACRBP,ACKR3,ABI3,AATF,AARS,AGER,ACRBP,ACKR3,ABI3,AATF,AARS
12,AGTRAP,ACTN4,ACLY,ABL1,ABCA2,AASDH,AGPAT5,ACTN4,ACLY,ABL1,ABCA2,AASDH,AGPAT5,ACTN4,ACLY,ABL1,ABCA2,AASDH,AGPAT5,ACTN4,ACLY,ABL1,ABCA2,AASDH,AGPAT5,ACTN4,ACLY,ABL1,ABCA2,AASDH
13,AKAP13,ACTR2,ACP1,ABL2,ABCB1,AASDHPPT,AGTRAP,ACTR2,ACP1,ABL2,ABCB1,AASDHPPT,AGTRAP,ACTR2,ACP1,ABL2,ABCA5,AASDHPPT,AGTRAP,ACTR2,ACP1,ABL2,ABCA5,AASDHPPT,AGTRAP,ACTR2,ACP1,ABL2,ABCA5,AASDHPPT
14,AKNA,ACTR3,ACP5,ABLIM1,ABCB9,AASS,AKAP13,ACTR3,ACP5,ABLIM1,ABCB9,AASS,AKAP13,ACTR3,ACP5,ABLIM1,ABCB1,AASS,AKAP13,ACTR3,ACP5,ABLIM1,ABCB1,AASS,AKAP13,ACTR3,ACP5,ABLIM1,ABCB1,AASS
15,ALDH1A3,ACYP1,ACPP,ABLIM3,ABCC1,AATF,AKNA,ACYP1,ACPP,ABLIM3,ABCC1,AATF,AKNA,ACYP1,ACPP,ABLIM3,ABCB9,AATF,AKNA,ACYP1,ACPP,ABLIM3,ABCB9,AATF,AKNA,ACYP1,ACPP,ABLIM3,ABCB9,AATF
16,ALOX5AP,ADAM28,ACRBP,ABO,ABCC4,ABCA10,ALDH1A3,ADAM28,ACRBP,ABO,ABCC4,ABCA10,ALDH1A1,ADAM28,ACRBP,ABO,ABCC1,ABCA10,ALDH1A3,ADAM28,ACRBP,ABO,ABCC1,ABCA10,ALDH1A3,ADAM28,ACRBP,AC005785.2,ABCC1,ABCA10
17,ANKRD36C,ADGRG6,ACTN4,AC005785.2,ABCC5,ABCA11P,ALOX5AP,ADGRG6,ACTN4,AC005785.2,ABCC5,ABCA11P,ALDH1A3,ADGRG6,ACTN4,AC005785.2,ABCC4,ABCA11P,ALOX5AP,ADGRG6,ACTN4,AC005785.2,ABCC4,ABCA11P,ALOX5AP,ADGRG6,ACTN4,ACAP1,ABCC4,ABCA11P
18,ANP32A,ADIPOR1,ACTR2,ACAP1,ABCC9,ABCA13,ANKRD36C,ADIPOR1,ACTR2,ACAP1,ABCC9,ABCA13,ALOX5AP,ADIPOR1,ACTR2,ACAP1,ABCC5,ABCA13,ANKRD36C,ADIPOR1,ACTR2,ACAP1,ABCC5,ABCA13,ANKRD36C,ADIPOR1,ACTR2,ACBD6,ABCC5,ABCA13
19,ANP32B,ADPGK,ACTR3,ACBD6,ABCD3,ABCA2,ANP32A,ADPGK,ACTR3,ACBD6,ABCD3,ABCA2,ANKRD36C,ADPGK,ACTR3,ACBD6,ABCC9,ABCA2,ANP32A,ADPGK,ACTR3,ACBD6,ABCC9,ABCA2,ANP32A,ADPGK,ACTR3,ACER3,ABCC9,ABCA2
20,ANXA1,AFAP1L2,ACYP1,ACER3,ABCD4,ABCA4,ANP32B,AFAP1L2,ACYP1,ACER3,ABCD4,ABCA4,ANP32A,AFAP1L2,ACYP1,ACER3,ABCD3,ABCA4,ANP32B,AFAP1L2,ACYP1,ACER3,ABCD3,ABCA4,ANP32B,AFAP1L2,ACYP1,ACKR3,ABCD3,ABCA4
21,ANXA6,AFF1,ADAM28,ACKR3,ABCF2,ABCA5,ANXA1,AFF1,ADAM28,ACKR3,ABCF2,ABCA5,ANP32B,AFF1,ADAM28,ACKR3,ABCD4,ABCA5,ANXA1,AFF1,ADAM28,ACKR3,ABCD4,ABCA5,ANXA1,AFF1,ADAM28,ACLY,ABCD4,ABCA5
22,AP2M1,AFG3L1P,ADAM8,ACLY,ABCF3,ABCB1,ANXA6,AFG3L1P,ADAM8,ACLY,ABCF3,ABCB1,ANXA1,AFG3L1P,ADAM8,ACLY,ABCF2,ABCB1,ANXA6,AFG3L1P,ADAM8,ACLY,ABCF2,ABCB1,ANXA6,AFG3L1P,ADAM8,ACP1,ABCF2,ABCB1
23,APOA1,AGPAT5,ADD3,ACP1,ABHD10,ABCB11,AP2M1,AGPAT5,ADD3,ACP1,ABHD10,ABCB11,ANXA6,AGPAT5,ADD3,ACP1,ABCF3,ABCB11,AP2M1,AGPAT5,ADD3,ACP1,ABCF3,ABCB11,AP2M1,AGPAT5,ADD3,ACP5,ABCF3,ABCB11
24,APOC1,AGR2,ADGRG3,ACP5,ABHD12,ABCB9,APOA1,AGR2,ADGRG3,ACP5,ABHD12,ABCB9,AP2M1,AGR2,ADGRG3,ACP5,ABHD10,ABCB9,APOA1,AGR2,ADGRG3,ACP5,ABHD10,ABCB9,APOA1,AGR2,ADGRG3,ACPP,ABHD10,ABCB9
25,AQP10,AGTRAP,ADGRG6,ACPP,ABHD13,ABCC1,APOC1,AGTRAP,ADGRG6,ACPP,ABHD13,ABCC1,APOA1,AGTRAP,ADGRG6,ACPP,ABHD12,ABCC1,APOC1,AGTRAP,ADGRG6,ACPP,ABHD12,ABCC1,APOC1,AGTRAP,ADGRG6,ACRBP,ABHD12,ABCC1
26,ARAP1,AKAP13,ADGRL4,ACRBP,ABHD3,ABCC4,AQP10,AKAP13,ADGRL4,ACRBP,ABHD3,ABCC4,APOC1,AKAP13,ADGRL4,ACRBP,ABHD13,ABCC4,AQP10,AKAP13,ADGRL4,ACRBP,ABHD13,ABCC4,AQP10,AKAP13,ADGRL4,ACSL1,ABHD13,ABCC4
27,ARC,AKNA,ADH1B,ACSL1,ABHD4,ABCC5,ARAP1,AKNA,ADH1B,ACSL1,ABHD4,ABCC5,AQP10,AKNA,ADH1B,ACSL1,ABHD3,ABCC5,ARAP1,AKNA,ADH1B,ACSL1,ABHD3,ABCC5,ARAP1,AKNA,ADH1B,ACSL4,ABHD3,ABCC5
28,ARF1,AKT2,ADIPOR1,ACSL4,ABHD5,ABCC6,ARC,AKT2,ADIPOR1,ACSL4,ABHD5,ABCC6,ARAP1,AKT2,ADIPOR1,ACSL4,ABHD4,ABCC6,ARC,AKT2,ADIPOR1,ACSL4,ABHD4,ABCC6,ARC,AKT2,ADIPOR1,ACTN1,ABHD4,ABCC6
29,ARG2,ALAS2,ADPGK,ACTN1,ABHD6,ABCC6P1,ARF1,ALAS2,ADPGK,ACTN1,ABHD6,ABCC6P1,ARC,ALAS2,ADPGK,ACTN1,ABHD5,ABCC6P1,ARF1,ALAS2,ADPGK,ACTN1,ABHD5,ABCC6P1,ARF1,ALAS2,ADPGK,ACTN4,ABHD5,ABCC6P1
30,ARHGAP18,ALCAM,AFAP1L2,ACTN4,ABI3,ABCC9,ARG2,ALCAM,AFAP1L2,ACTN4,ABI3,ABCC9,ARF1,ALCAM,AFAP1L2,ACTN4,ABHD6,ABCC9,ARG2,ALCAM,AFAP1L2,ACTN4,ABHD6,ABCC9,ARG2,ALCAM,AFAP1L2,ACTR2,ABHD6,ABCC9
31,ARHGAP30,ALOX5AP,AFF1,ACTR2,ABL1,ABCD1,ARHGAP18,ALOX5AP,AFF1,ACTR2,ABL1,ABCD1,ARG2,ALOX5AP,AFF1,ACTR2,ABI3,ABCD1,ARHGAP18,ALOX5AP,AFF1,ACTR2,ABI3,ABCD1,ARHGAP18,ALOX5AP,AFF1,ACTR3,ABI3,ABCD1
32,ARHGAP45,AMPD2,AFG3L1P,ACTR3,ABL2,ABCD2,ARHGAP30,AMBP,AFG3L1P,ACTR3,ABL2,ABCD2,ARHGAP18,AMBP,AFG3L1P,ACTR3,ABL1,ABCD2,ARHGAP30,AMBP,AFG3L1P,ACTR3,ABL1,ABCD2,ARHGAP30,AMBP,AFG3L1P,ACYP1,ABL1,ABCD2
33,ARHGDIB,ANK1,AGO1,ACYP1,ABLIM1,ABCD3,ARHGAP45,AMPD2,AGO1,ACYP1,ABLIM1,ABCD3,ARHGAP30,AMPD2,AGO1,ACYP1,ABL2,ABCD3,ARHGAP45,AMPD2,AGO1,ACYP1,ABL2,ABCD3,ARHGAP45,AMPD2,AGO1,ACYP2,ABL2,ABCD3
34,ARHGEF1,ANK3,AGPAT5,ACYP2,ABLIM3,ABCD4,ARHGDIB,ANK1,AGPAT5,ACYP2,ABLIM3,ABCD4,ARHGAP45,ANK1,AGPAT5,ACYP2,ABLIM1,ABCD4,ARHGDIB,ANK1,AGPAT5,ACYP2,ABLIM1,ABCD4,ARHGDIB,ANK1,AGPAT5,ADAM17,ABLIM1,ABCD4
35,ARHGEF12,ANKRD36B,AGR2,ADAM17,ABO,ABCE1,ARHGEF1,ANK3,AGR2,ADAM17,ABO,ABCE1,ARHGDIB,ANK3,AGR2,ADAM17,ABLIM3,ABCE1,ARHGEF1,ANK3,AGR2,ADAM17,ABLIM3,ABCE1,ARHGEF1,ANK3,AGR2,ADAM28,ABLIM3,ABCE1
36,ARHGEF3,ANKRD36C,AGTRAP,ADAM28,ABTB1,ABCF2,ARHGEF12,ANKRD36B,AGTRAP,ADAM28,ABTB1,ABCF2,ARHGEF1,ANKRD36B,AGTRAP,ADAM28,ABO,ABCF2,ARHGEF12,ANKRD36B,AGTRAP,ADAM28,ABO,ABCF2,ARHGEF12,ANKRD36B,AGTRAP,ADAM8,ABO,ABCF2
37,ARID1A,ANP32A,AHCYL1,ADAM8,AC005785.2,ABCF3,ARHGEF3,ANKRD36C,AHCYL1,ADAM8,AC005785.2,ABCF3,ARHGEF12,ANKRD36C,AHCYL1,ADAM8,ABTB1,ABCF3,ARHGEF3,ANKRD36C,AHCYL1,ADAM8,ABTB1,ABCF3,ARHGEF3,ANKRD36C,AHCYL1,ADAMTS2,ABTB1,ABCF3
38,ARL4C,ANP32B,AHDC1,ADAMTS2,AC022182.2,ABCG5,ARID1A,ANP32A,AHDC1,ADAMTS2,AC022182.2,ABCG5,ARHGEF3,ANP32A,AHDC1,ADAMTS2,AC005785.2,ABCG5,ARID1A,ANP32A,AHDC1,ADAMTS2,AC005785.2,ABCG5,ARID1A,ANP32A,AHDC1,ADAMTS9,AC005785.2,ABCG5
39,ARL6IP5,ANXA1,AKAP13,ADAMTS9,AC144831.1,ABHD10,ARL4C,ANP32B,AKAP13,ADAMTS9,AC144831.1,ABHD10,ARID1A,ANP32B,AKAP13,ADAMTS9,AC022182.2,ABHD10,ARL4C,ANP32B,AKAP13,ADAMTS9,AC022182.2,ABHD10,ARL4C,ANP32B,AKAP13,ADCY9,AC022182.2,ABHD10
40,ARRB1,ANXA11,AKIRIN1,ADCY9,ACAA2,ABHD12,ARL6IP5,ANXA1,AKIRIN1,ADCY9,ACAA2,ABHD12,ARL4C,ANXA1,AKIRIN1,ADCY9,AC144831.1,ABHD12,ARL6IP5,ANXA1,AKIRIN1,ADCY9,AC144831.1,ABHD12,ARL6IP5,ANXA1,AKIRIN1,ADCYAP1,AC144831.1,ABHD12
41,ARRB2,ANXA13,AKNA,ADCYAP1,ACADM,ABHD13,ARRB1,ANXA11,AKNA,ADCYAP1,ACADM,ABHD13,ARL6IP5,ANXA11,AKNA,ADCYAP1,ACAA2,ABHD13,ARRB1,ANXA11,AKNA,ADCYAP1,ACAA2,ABHD13,ARRB1,ANXA11,AKNA,ADD3,ACAA2,ABHD13
42,ASS1,ANXA4,AKT2,ADD3,ACAP1,ABHD14A,ARRB2,ANXA13,AKT2,ADD3,ACAP1,ABHD14A,ARRB1,ANXA13,AKT2,ADD3,ACADM,ABHD14A,ARRB2,ANXA13,AKT2,ADD3,ACADM,ABHD14A,ARRB2,ANXA13,AKT2,ADGRE1,ACADM,ABHD14A
43,ATOX1,ANXA6,AKT3,ADGRE1,ACBD5,ABHD17A,ASS1,ANXA4,AKT3,ADGRE1,ACBD5,ABHD17A,ARRB2,ANXA4,AKT3,ADGRE1,ACAP1,ABHD17A,ASS1,ANXA4,AKT3,ADGRE1,ACAP1,ABHD17A,ASS1,ANXA4,AKT3,ADGRG1,ACAP1,ABHD17A
44,ATP6AP1,AOC1,ALAS2,ADGRG1,ACBD6,ABHD17B,ATOX1,ANXA6,ALAS2,ADGRG1,ACBD6,ABHD17B,ASS1,ANXA6,ALAS2,ADGRG1,ACBD5,ABHD17B,ATOX1,ANXA6,ALAS2,ADGRG1,ACBD5,ABHD17B,ATOX1,ANXA6,ALAS2,ADGRG3,ACBD5,ABHD17B
45,ATP6V0B,AP1M1,ALCAM,ADGRG3,ACCS,ABHD18,ATP6AP1,AOC1,ALCAM,ADGRG3,ACCS,ABHD18,ATOX1,AOC1,ALCAM,ADGRG3,ACBD6,ABHD18,ATP6AP1,AOC1,ALCAM,ADGRG3,ACBD6,ABHD18,ATP6AP1,AOC1,ALCAM,ADGRG4,ACBD6,ABHD18
46,ATXN2L,AP2M1,ALG2,ADGRG4,ACER3,ABHD3,ATP6V0B,AP1M1,ALG2,ADGRG4,ACER3,ABHD3,ATP6AP1,AP1M1,ALG2,ADGRG4,ACCS,ABHD3,ATP6V0B,AP1M1,ALG2,ADGRG4,ACCS,ABHD3,ATP6V0B,AP1M1,ALG2,ADGRG6,ACCS,ABHD3
47,AZGP1,APMAP,ALOX5AP,ADGRG6,ACKR3,ABHD4,ATXN2L,AP2M1,ALOX5AP,ADGRG6,ACKR3,ABHD4,ATP6V0B,AP2M1,ALOX5AP,ADGRG6,ACER3,ABHD4,ATXN2L,AP2M1,ALOX5AP,ADGRG6,ACER3,ABHD4,ATXN2L,AP2M1,ALOX5AP,ADGRL4,ACER3,ABHD4
48,BASP1,APOC1,ALPL,ADGRL4,ACLY,ABHD5,AZGP1,APMAP,ALPL,ADGRL4,ACLY,ABHD5,ATXN2L,APMAP,ALPL,ADGRL4,ACKR3,ABHD5,AZGP1,APMAP,ALPL,ADGRL4,ACKR3,ABHD5,AZGP1,APMAP,ALPL,ADH1B,ACKR3,ABHD5
49,BCL6B,APOL3,AMBP,ADH1B,ACO2,ABHD6,BASP1,APOC1,AMBP,ADH1B,ACO2,ABHD6,AZGP1,APOC1,AMBP,ADH1B,ACLY,ABHD6,BASP1,APOC1,AMBP,ADH1B,ACLY,ABHD6,BASP1,APOC1,AMBP,ADIPOR1,ACLY,ABHD6
50,BCYRN1,APP,AMPD2,ADIPOR1,ACOT11,ABI2,BCL6B,APOL3,AMPD2,ADIPOR1,ACOT11,ABI2,BASP1,APOL3,AMPD2,ADIPOR1,ACO2,ABI2,BCL6B,APOL3,AMPD2,ADIPOR1,ACO2,ABI2,BCL6B,APOL3,AMPD2,ADNP,ACO2,ABI2
51,BIN2,AQP10,ANK1,ADNP,ACOT9,ABI3,BCYRN1,APP,ANK1,ADNP,ACOT9,ABI3,BCL6B,APP,ANK1,ADNP,ACOT11,ABI3,BCYRN1,APP,ANK1,ADNP,ACOT11,ABI3,BCYRN1,APP,ANK1,ADPGK,ACOT11,ABI3
52,BLVRB,AQP9,ANK3,ADPGK,ACOX1,ABI3BP,BIN2,AQP10,ANK3,ADPGK,ACOX1,ABI3BP,BCYRN1,AQP10,ANK3,ADPGK,ACOT9,ABI3BP,BIN2,AQP10,ANK3,ADPGK,ACOT9,ABI3BP,BIN2,AQP10,ANK3,ADRA2C,ACOT9,ABI3BP
53,BMX,ARAP1,ANKRD13A,ADRA2C,ACP1,ABL1,BLVRB,AQP9,ANKRD13A,ADRA2C,ACP1,ABL1,BIN2,AQP9,ANKRD13A,ADRA2C,ACOX1,ABL1,BLVRB,AQP9,ANKRD13A,ADRA2C,ACOX1,ABL1,BLVRB,AQP9,ANKRD13A,AFAP1L2,ACOX1,ABL1
54,BRI3,ARC,ANKRD28,AFAP1L2,ACP5,ABL2,BMX,ARAP1,ANKRD28,AFAP1L2,ACP5,ABL2,BLVRB,ARAP1,ANKRD28,AFAP1L2,ACP1,ABL2,BMX,ARAP1,ANKRD28,AFAP1L2,ACP1,ABL2,BMX,ARAP1,ANKRD28,AFDN,ACP1,ABL2
55,BSG,ARF1,ANKRD36B,AFDN,ACPP,ABLIM1,BRI3,ARC,ANKRD36B,AFDN,ACPP,ABLIM1,BMX,ARC,ANKRD36B,AFDN,ACP5,ABLIM1,BRI3,ARC,ANKRD36B,AFDN,ACP5,ABLIM1,BRI3,ARC,ANKRD36B,AFF1,ACP5,ABLIM1
56,C11orf54,ARF3,ANKRD36C,AFF1,ACRBP,ABLIM3,BSG,ARF1,ANKRD36C,AFF1,ACRBP,ABLIM3,BRI3,ARF1,ANKRD36C,AFF1,ACPP,ABLIM3,BSG,ARF1,ANKRD36C,AFF1,ACPP,ABLIM3,BSG,ARF1,ANKRD36C,AFG3L1P,ACPP,ABLIM3
57,C1GALT1,ARF6,ANKRD37,AFG3L1P,ACSF2,ABO,C11orf54,ARF3,ANKRD37,AFG3L1P,ACSF2,ABO,BSG,ARF3,ANKRD37,AFG3L1P,ACRBP,ABO,C11orf54,ARF3,ANKRD37,AFG3L1P,ACRBP,ABO,C11orf54,ARF3,ANKRD37,AGO1,ACRBP,ABO
58,C1QA,ARG2,ANKRD55,AGO1,ACSL1,ABRACL,C1GALT1,ARF6,ANKRD55,AGO1,ACSL1,ABRACL,C11orf54,ARF6,ANKRD55,AGO1,ACSF2,ABRACL,C1GALT1,ARF6,ANKRD55,AGO1,ACSF2,ABRACL,C1GALT1,ARF6,ANKRD55,AGO4,ACSF2,ABRACL
59,C1QB,ARHGAP1,ANLN,AGO4,ACSL3,ABT1,C1QA,ARG2,ANLN,AGO4,ACSL3,ABT1,C1GALT1,ARG2,ANLN,AGO4,ACSL1,ABT1,C1QA,ARG2,ANLN,AGO4,ACSL1,ABT1,C1QA,ARG2,ANLN,AGPAT1,ACSL1,ABT1
60,C1orf115,ARHGAP18,ANP32A,AGPAT1,ACSL4,ABTB1,C1QB,ARHGAP1,ANP32A,AGPAT1,ACSL4,ABTB1,C1QA,ARHGAP1,ANP32A,AGPAT1,ACSL3,ABTB1,C1QB,ARHGAP1,ANP32A,AGPAT1,ACSL3,ABTB1,C1QB,ARHGAP1,ANP32A,AGPAT5,ACSL3,ABTB1
61,C20orf85,ARHGAP24,ANP32B,AGPAT5,ACSS3,AC004057.1,C1orf115,ARHGAP18,ANP32B,AGPAT5,ACSS3,AC004057.1,C1QB,ARHGAP18,ANP32B,AGPAT5,ACSL4,AC004057.1,C1orf115,ARHGAP18,ANP32B,AGPAT5,ACSL4,AC004057.1,C1orf115,ARHGAP18,ANP32B,AGR2,ACSL4,AC004057.1
62,C21orf58,ARHGAP25,ANXA1,AGR2,ACTN1,AC005785.2,C20orf85,ARHGAP24,ANXA1,AGR2,ACTN1,AC005785.2,C1orf115,ARHGAP24,ANXA1,AGR2,ACSS3,AC005785.2,C20orf85,ARHGAP24,ANXA1,AGR2,ACSS3,AC005785.2,C20orf85,ARHGAP24,ANXA1,AGTPBP1,ACSS3,AC005785.2
63,C9orf16,ARHGAP26,ANXA11,AGTPBP1,ACTN4,AC022182.2,C21orf58,ARHGAP25,ANXA11,AGTPBP1,ACTN4,AC022182.2,C20orf85,ARHGAP25,ANXA11,AGTPBP1,ACTN1,AC022182.2,C21orf58,ARHGAP25,ANXA11,AGTPBP1,ACTN1,AC022182.2,C21orf58,ARHGAP25,ANXA11,AGTRAP,ACTN1,AC022182.2
64,C9orf24,ARHGAP27,ANXA13,AGTRAP,ACTR10,AC079250.1,C9orf16,ARHGAP26,ANXA13,AGTRAP,ACTR10,AC079250.1,C21orf58,ARHGAP26,ANXA13,AGTRAP,ACTN4,AC079250.1,C9orf16,ARHGAP26,ANXA13,AGTRAP,ACTN4,AC079250.1,C9orf16,ARHGAP26,ANXA13,AHCYL1,ACTN4,AC079250.1
65,CA2,ARHGAP30,ANXA5,AHCYL1,ACTR1A,AC092171.4,C9orf24,ARHGAP27,ANXA5,AHCYL1,ACTR1A,AC092171.4,C9orf16,ARHGAP27,ANXA5,AHCYL1,ACTR10,AC092171.4,C9orf24,ARHGAP27,ANXA5,AHCYL1,ACTR10,AC092171.4,C9orf24,ARHGAP27,ANXA5,AHDC1,ACTR10,AC092171.4
66,CAPN2,ARHGAP31,ANXA6,AHDC1,ACTR1B,AC141586.5,CA2,ARHGAP30,ANXA6,AHDC1,ACTR1B,AC141586.5,C9orf24,ARHGAP30,ANXA6,AHDC1,ACTR1A,AC141586.5,CA2,ARHGAP30,ANXA6,AHDC1,ACTR1A,AC141586.5,CA2,ARHGAP30,ANXA6,AIDA,ACTR1A,AC141586.5
67,CAPZB,ARHGAP45,AOC1,AIDA,ACTR2,AC144831.1,CAPN2,ARHGAP31,AOC1,AIDA,ACTR2,AC144831.1,CA2,ARHGAP31,AOC1,AIDA,ACTR1B,AC144831.1,CAPN2,ARHGAP31,AOC1,AIDA,ACTR1B,AC144831.1,CAPN2,ARHGAP31,AOC1,AIP,ACTR1B,AC144831.1
68,CARD19,ARHGDIB,AOC3,AIP,ACTR3,ACAA2,CAPZB,ARHGAP45,AOC3,AIP,ACTR3,ACAA1,CAPN2,ARHGAP45,AOC3,AIP,ACTR2,ACAA2,CAPZB,ARHGAP45,AOC3,AIP,ACTR2,ACAA2,CAPZB,ARHGAP45,AOC3,AKAP12,ACTR2,ACAA2
