,3260-NUSVR--nu=0.05-C=0.1,3260-NUSVR--nu=0.1-C=0.1,3260-NUSVR--nu=0.15-C=0.1,3260-NUSVR--nu=0.25-C=0.1,3260-NUSVR--nu=0.5-C=0.1,3260-NUSVR--nu=0.75-C=0.1,3260-NUSVR--nu=0.05-C=0.5,3260-NUSVR--nu=0.1-C=0.5,3260-NUSVR--nu=0.15-C=0.5,3260-NUSVR--nu=0.25-C=0.5,3260-NUSVR--nu=0.5-C=0.5,3260-NUSVR--nu=0.75-C=0.5,3260-NUSVR--nu=0.05-C=0.75,3260-NUSVR--nu=0.1-C=0.75,3260-NUSVR--nu=0.15-C=0.75,3260-NUSVR--nu=0.25-C=0.75,3260-NUSVR--nu=0.5-C=0.75,3260-NUSVR--nu=0.75-C=0.75,3260-NUSVR--nu=0.05-C=1,3260-NUSVR--nu=0.1-C=1,3260-NUSVR--nu=0.15-C=1,3260-NUSVR--nu=0.25-C=1,3260-NUSVR--nu=0.5-C=1,3260-NUSVR--nu=0.75-C=1,3260-NUSVR--nu=0.05-C=10,3260-NUSVR--nu=0.1-C=10,3260-NUSVR--nu=0.15-C=10,3260-NUSVR--nu=0.25-C=10,3260-NUSVR--nu=0.5-C=10,3260-NUSVR--nu=0.75-C=10
0,ABCC3,AAK1,A4GALT,A4GALT,A4GALT,A1CF,ABCC3,AAK1,A4GALT,A4GALT,A4GALT,A1CF,ABCC3,AAK1,A4GALT,A4GALT,A4GALT,A1CF,ABCC3,AAK1,A4GALT,A4GALT,A4GALT,A1CF,ABCC3,AAK1,A4GALT,A4GALT,A4GALT,A1CF
1,ABCC4,AATK,AAK1,AAK1,AAK1,A2M,ABCC4,AATK,AAK1,AAK1,AAK1,A2M,ABCC4,AATK,AAK1,AAK1,AAK1,A2M,ABCC4,AATK,AAK1,AAK1,AAK1,A2M,ABCC4,AATK,AAK1,AAK1,AAK1,A2M
2,ABHD17A,ABCA13,AATK,AATK,AAMP,A4GALT,ABHD17A,ABCA13,AATK,AATK,AAMP,A4GALT,ABHD17A,ABCA13,AATK,AATK,AAMP,A4GALT,ABHD17A,ABCA13,AATK,AATK,AAMP,A4GALT,ABHD17A,ABCA13,AATK,AATK,AAMP,A4GALT
3,ABLIM3,ABCC3,ABCA13,ABCA13,AARD,AAK1,ABLIM3,ABCC3,ABCA13,ABCA13,AARD,AAK1,ABLIM3,ABCC3,ABCA13,ABCA13,AARD,AAK1,ABLIM3,ABCC3,ABCA13,ABCA13,AARD,AAK1,ABLIM3,ABCC3,ABCA13,ABCA13,AARD,AAK1
4,ACPP,ABCC4,ABCA8,ABCA8,AARS,AAMP,ACPP,ABCC4,ABCA8,ABCA8,AARS,AAMP,ACPP,ABCC4,ABCA8,ABCA8,AARS,AAMP,ACPP,ABCC4,ABCA8,ABCA8,AARS,AAMP,ACPP,ABCC4,ABCA8,ABCA8,AARS,AAMP
5,ACRBP,ABHD11,ABCB10,ABCB10,AATK,AARD,ACRBP,ABHD11,ABCB10,ABCB10,AATK,AARD,ACRBP,ABHD11,ABCB10,ABCB10,AATK,AARD,ACRBP,ABHD11,ABCB10,ABCB10,AATK,AARD,ACRBP,ABHD11,ABCB10,ABCB10,AATK,AARD
6,ACTC1,ABHD12,ABCC1,ABCB8,ABCA13,AARS,ACTC1,ABHD12,ABCC1,ABCB8,ABCA13,AARS,ACTC1,ABHD12,ABCC1,ABCB8,ABCA13,AARS,ACTC1,ABHD12,ABCC1,ABCB8,ABCA13,AARS,ACTC1,ABHD12,ABCC1,ABCB8,ABCA13,AARS
7,ACTR2,ABHD17A,ABCC3,ABCC1,ABCA3,AARSD1,ACTR2,ABHD17A,ABCC3,ABCC1,ABCA3,AARSD1,ACTR2,ABHD17A,ABCC3,ABCC1,ABCA3,AARSD1,ACTR2,ABHD17A,ABCC3,ABCC1,ABCA3,AARSD1,ACTR2,ABHD17A,ABCC3,ABCC1,ABCA3,AARSD1
8,ACTR3,ABLIM3,ABCC4,ABCC3,ABCA7,AASDHPPT,ACTR3,ABLIM3,ABCC4,ABCC3,ABCA7,AASDHPPT,ACTR3,ABLIM3,ABCC4,ABCC3,ABCA7,AASDHPPT,ACTR3,ABLIM3,ABCC4,ABCC3,ABCA7,AASDHPPT,ACTR3,ABLIM3,ABCC4,ABCC3,ABCA7,AASDHPPT
9,ACVR2A,AC009506.1,ABHD11,ABCC4,ABCA8,AASS,ACVR2A,AC009506.1,ABHD11,ABCC4,ABCA8,AASS,ACVR2A,AC009506.1,ABHD11,ABCC4,ABCA8,AASS,ACVR2A,AC009506.1,ABHD11,ABCC4,ABCA8,AASS,ACVR2A,AC009506.1,ABHD11,ABCC4,ABCA8,AASS
10,ADIPOR1,ACPP,ABHD12,ABCG1,ABCB1,AATF,ADIPOR1,ACPP,ABHD12,ABCG1,ABCB1,AATF,ADIPOR1,ACPP,ABHD12,ABCG1,ABCB1,AATF,ADIPOR1,ACPP,ABHD12,ABCG1,ABCB1,AATF,ADIPOR1,ACPP,ABHD12,ABCG1,ABCB1,AATF
11,ADIPOR2,ACRBP,ABHD17A,ABHD11,ABCB10,AATK,ADIPOR2,ACRBP,ABHD17A,ABHD11,ABCB10,AATK,ADIPOR2,ACRBP,ABHD17A,ABHD11,ABCB10,AATK,ADIPOR2,ACRBP,ABHD17A,ABHD11,ABCB10,AATK,ADIPOR2,ACRBP,ABHD17A,ABHD11,ABCB10,AATK
12,AFF1,ACTC1,ABLIM3,ABHD12,ABCB8,ABCA12,AFF1,ACTC1,ABLIM3,ABHD12,ABCB8,ABCA12,AFF1,ACTC1,ABLIM3,ABHD12,ABCB8,ABCA12,AFF1,ACTC1,ABLIM3,ABHD12,ABCB8,ABCA12,AFF1,ACTC1,ABLIM3,ABHD12,ABCB8,ABCA12
13,AGPAT1,ACTN1,ABO,ABHD17A,ABCC1,ABCA13,AGPAT1,ACTN1,ABO,ABHD17A,ABCC1,ABCA13,AGPAT1,ACTN1,ABO,ABHD17A,ABCC1,ABCA13,AGPAT1,ACTN1,ABO,ABHD17A,ABCC1,ABCA13,AGPAT1,ACTN1,ABO,ABHD17A,ABCC1,ABCA13
14,AGPAT5,ACTN4,AC009506.1,ABHD4,ABCC3,ABCA3,AGPAT5,ACTN4,AC009506.1,ABHD4,ABCC3,ABCA3,AGPAT5,ACTN4,AC009506.1,ABHD4,ABCC3,ABCA3,AGPAT5,ACTN4,AC009506.1,ABHD4,ABCC3,ABCA3,AGPAT5,ACTN4,AC009506.1,ABHD4,ABCC3,ABCA3
15,AGT,ACTR2,AC098617.1,ABI2,ABCC4,ABCA5,AGT,ACTR2,AC098617.1,ABI2,ABCC4,ABCA5,AGT,ACTR2,AC098617.1,ABI2,ABCC4,ABCA5,AGT,ACTR2,AC098617.1,ABI2,ABCC4,ABCA5,AGT,ACTR2,AC098617.1,ABI2,ABCC4,ABCA5
16,AKAP12,ACTR3,ACACB,ABL1,ABCD4,ABCA7,AKAP12,ACTR3,ACACB,ABL1,ABCD4,ABCA7,AKAP12,ACTR3,ACACB,ABL1,ABCD4,ABCA7,AKAP12,ACTR3,ACACB,ABL1,ABCD4,ABCA7,AKAP12,ACTR3,ACACB,ABL1,ABCD4,ABCA7
17,AKIRIN1,ACVR2A,ACAP2,ABLIM3,ABCG1,ABCA8,AKIRIN1,ACVR2A,ACAP2,ABLIM3,ABCG1,ABCA8,AKIRIN1,ACVR2A,ACAP2,ABLIM3,ABCG1,ABCA8,AKIRIN1,ACVR2A,ACAP2,ABLIM3,ABCG1,ABCA8,AKIRIN1,ACVR2A,ACAP2,ABLIM3,ABCG1,ABCA8
18,AKIRIN2,ACYP2,ACKR3,ABO,ABHD11,ABCB1,AKIRIN2,ACYP2,ACKR3,ABO,ABHD11,ABCB1,AKIRIN2,ACYP2,ACKR3,ABO,ABHD11,ABCB1,AKIRIN2,ACYP2,ACKR3,ABO,ABHD11,ABCB1,AKIRIN2,ACYP2,ACKR3,ABO,ABHD11,ABCB1
19,AKT3,ADAM28,ACP2,AC009506.1,ABHD12,ABCB10,AKT3,ADAM28,ACP2,AC009506.1,ABHD12,ABCB10,AKT3,ADAM28,ACP2,AC009506.1,ABHD12,ABCB10,AKT3,ADAM28,ACP2,AC009506.1,ABHD12,ABCB10,AKT3,ADAM28,ACP2,AC009506.1,ABHD12,ABCB10
20,AMBP,ADAMTS1,ACPP,AC098617.1,ABHD15,ABCB7,AMBP,ADAMTS1,ACPP,AC098617.1,ABHD15,ABCB7,AMBP,ADAMTS1,ACPP,AC098617.1,ABHD15,ABCB7,AMBP,ADAMTS1,ACPP,AC098617.1,ABHD15,ABCB7,AMBP,ADAMTS1,ACPP,AC098617.1,ABHD15,ABCB7
21,AMD1,ADAMTS9,ACRBP,ACACB,ABHD17A,ABCB8,AMD1,ADAMTS9,ACRBP,ACACB,ABHD17A,ABCB8,AMD1,ADAMTS9,ACRBP,ACACB,ABHD17A,ABCB8,AMD1,ADAMTS9,ACRBP,ACACB,ABHD17A,ABCB8,AMD1,ADAMTS9,ACRBP,ACACB,ABHD17A,ABCB8
22,ANKRD28,ADD3,ACTC1,ACAD11,ABHD17B,ABCC1,ANKRD28,ADD3,ACTC1,ACAD11,ABHD17B,ABCC1,ANKRD28,ADD3,ACTC1,ACAD11,ABHD17B,ABCC1,ANKRD28,ADD3,ACTC1,ACAD11,ABHD17B,ABCC1,ANKRD28,ADD3,ACTC1,ACAD11,ABHD17B,ABCC1
23,ANKRD33B,ADGRG6,ACTN1,ACADM,ABHD18,ABCC10,ANKRD33B,ADGRG6,ACTN1,ACADM,ABHD18,ABCC10,ANKRD33B,ADGRG6,ACTN1,ACADM,ABHD18,ABCC10,ANKRD33B,ADGRG6,ACTN1,ACADM,ABHD18,ABCC10,ANKRD33B,ADGRG6,ACTN1,ACADM,ABHD18,ABCC10
24,ANKRD36C,ADIPOR1,ACTN4,ACAP2,ABHD3,ABCC13,ANKRD36C,ADIPOR1,ACTN4,ACAP2,ABHD3,ABCC13,ANKRD36C,ADIPOR1,ACTN4,ACAP2,ABHD3,ABCC13,ANKRD36C,ADIPOR1,ACTN4,ACAP2,ABHD3,ABCC13,ANKRD36C,ADIPOR1,ACTN4,ACAP2,ABHD3,ABCC13
25,ANKRD9,ADIPOR2,ACTR2,ACAP3,ABHD4,ABCC3,ANKRD9,ADIPOR2,ACTR2,ACAP3,ABHD4,ABCC3,ANKRD9,ADIPOR2,ACTR2,ACAP3,ABHD4,ABCC3,ANKRD9,ADIPOR2,ACTR2,ACAP3,ABHD4,ABCC3,ANKRD9,ADIPOR2,ACTR2,ACAP3,ABHD4,ABCC3
26,ANO6,AFAP1L2,ACTR3,ACCS,ABHD5,ABCC4,ANO6,AFAP1L2,ACTR3,ACCS,ABHD5,ABCC4,ANO6,AFAP1L2,ACTR3,ACCS,ABHD5,ABCC4,ANO6,AFAP1L2,ACTR3,ACCS,ABHD5,ABCC4,ANO6,AFAP1L2,ACTR3,ACCS,ABHD5,ABCC4
27,ANP32A,AFDN,ACVR2A,ACKR3,ABHD6,ABCC9,ANP32A,AFDN,ACVR2A,ACKR3,ABHD6,ABCC9,ANP32A,AFDN,ACVR2A,ACKR3,ABHD6,ABCC9,ANP32A,AFDN,ACVR2A,ACKR3,ABHD6,ABCC9,ANP32A,AFDN,ACVR2A,ACKR3,ABHD6,ABCC9
28,ANP32B,AFF1,ACYP2,ACLY,ABI2,ABCD3,ANP32B,AFF1,ACYP2,ACLY,ABI2,ABCD3,ANP32B,AFF1,ACYP2,ACLY,ABI2,ABCD3,ANP32B,AFF1,ACYP2,ACLY,ABI2,ABCD3,ANP32B,AFF1,ACYP2,ACLY,ABI2,ABCD3
29,AP2M1,AGPAT1,ADAM15,ACOX1,ABI3BP,ABCD4,AP2M1,AGPAT1,ADAM15,ACOX1,ABI3BP,ABCD4,AP2M1,AGPAT1,ADAM15,ACOX1,ABI3BP,ABCD4,AP2M1,AGPAT1,ADAM15,ACOX1,ABI3BP,ABCD4,AP2M1,AGPAT1,ADAM15,ACOX1,ABI3BP,ABCD4
30,APLF,AGPAT5,ADAM28,ACP2,ABL1,ABCE1,APLF,AGPAT5,ADAM28,ACP2,ABL1,ABCE1,APLF,AGPAT5,ADAM28,ACP2,ABL1,ABCE1,APLF,AGPAT5,ADAM28,ACP2,ABL1,ABCE1,APLF,AGPAT5,ADAM28,ACP2,ABL1,ABCE1
31,APOB,AGT,ADAM9,ACPP,ABLIM1,ABCF2,APOB,AGT,ADAM9,ACPP,ABLIM1,ABCF2,APOB,AGT,ADAM9,ACPP,ABLIM1,ABCF2,APOB,AGT,ADAM9,ACPP,ABLIM1,ABCF2,APOB,AGT,ADAM9,ACPP,ABLIM1,ABCF2
32,APOD,AGTRAP,ADAMTS1,ACRBP,ABLIM3,ABCF3,APOD,AGTRAP,ADAMTS1,ACRBP,ABLIM3,ABCF3,APOD,AGTRAP,ADAMTS1,ACRBP,ABLIM3,ABCF3,APOD,AGTRAP,ADAMTS1,ACRBP,ABLIM3,ABCF3,APOD,AGTRAP,ADAMTS1,ACRBP,ABLIM3,ABCF3
33,APP,AKAP12,ADAMTS9,ACSL4,ABO,ABCG1,APP,AKAP12,ADAMTS9,ACSL4,ABO,ABCG1,APP,AKAP12,ADAMTS9,ACSL4,ABO,ABCG1,APP,AKAP12,ADAMTS9,ACSL4,ABO,ABCG1,APP,AKAP12,ADAMTS9,ACSL4,ABO,ABCG1
34,AQP10,AKAP13,ADAT1,ACTC1,ABTB1,ABCG2,AQP10,AKAP13,ADAT1,ACTC1,ABTB1,ABCG2,AQP10,AKAP13,ADAT1,ACTC1,ABTB1,ABCG2,AQP10,AKAP13,ADAT1,ACTC1,ABTB1,ABCG2,AQP10,AKAP13,ADAT1,ACTC1,ABTB1,ABCG2
35,AQP3,AKIRIN1,ADCY4,ACTN1,ABTB2,ABHD10,AQP3,AKIRIN1,ADCY4,ACTN1,ABTB2,ABHD10,AQP3,AKIRIN1,ADCY4,ACTN1,ABTB2,ABHD10,AQP3,AKIRIN1,ADCY4,ACTN1,ABTB2,ABHD10,AQP3,AKIRIN1,ADCY4,ACTN1,ABTB2,ABHD10
36,ARF1,AKIRIN2,ADD3,ACTN4,AC004057.1,ABHD11,ARF1,AKIRIN2,ADD3,ACTN4,AC004057.1,ABHD11,ARF1,AKIRIN2,ADD3,ACTN4,AC004057.1,ABHD11,ARF1,AKIRIN2,ADD3,ACTN4,AC004057.1,ABHD11,ARF1,AKIRIN2,ADD3,ACTN4,AC004057.1,ABHD11
