,11290-NUSVR--nu=0.05-C=0.1,11290-NUSVR--nu=0.1-C=0.1,11290-NUSVR--nu=0.15-C=0.1,11290-NUSVR--nu=0.25-C=0.1,11290-NUSVR--nu=0.5-C=0.1,11290-NUSVR--nu=0.75-C=0.1,11290-NUSVR--nu=0.05-C=0.5,11290-NUSVR--nu=0.1-C=0.5,11290-NUSVR--nu=0.15-C=0.5,11290-NUSVR--nu=0.25-C=0.5,11290-NUSVR--nu=0.5-C=0.5,11290-NUSVR--nu=0.75-C=0.5,11290-NUSVR--nu=0.05-C=0.75,11290-NUSVR--nu=0.1-C=0.75,11290-NUSVR--nu=0.15-C=0.75,11290-NUSVR--nu=0.25-C=0.75,11290-NUSVR--nu=0.5-C=0.75,11290-NUSVR--nu=0.75-C=0.75,11290-NUSVR--nu=0.05-C=1,11290-NUSVR--nu=0.1-C=1,11290-NUSVR--nu=0.15-C=1,11290-NUSVR--nu=0.25-C=1,11290-NUSVR--nu=0.5-C=1,11290-NUSVR--nu=0.75-C=1,11290-NUSVR--nu=0.05-C=10,11290-NUSVR--nu=0.1-C=10,11290-NUSVR--nu=0.15-C=10,11290-NUSVR--nu=0.25-C=10,11290-NUSVR--nu=0.5-C=10,11290-NUSVR--nu=0.75-C=10
0,ABHD5,ABCA8,ABCA5,A4GALT,A2M,A2M,ABHD5,ABCA8,ABCA5,A4GALT,A2M,A2M,ABHD5,ABCA8,ABCA5,A4GALT,A2M,A2M,ABHD5,ABCA8,ABCA5,A4GALT,A2M,A2M,ABHD5,ABCA8,ABCA5,A4GALT,A2M,A2M
1,ABL2,ABCC4,ABCA8,AAK1,A4GALT,A4GALT,ABL2,ABCC4,ABCA8,AAK1,A4GALT,A4GALT,ABL2,ABCC4,ABCA8,AAK1,A4GALT,A4GALT,ABL2,ABCC4,ABCA8,AAK1,A4GALT,A4GALT,ABL2,ABCC4,ABCA8,AAK1,A4GALT,A4GALT
2,ABTB1,ABHD11,ABCC1,ABCA5,AAK1,A4GNT,ABTB1,ABHD11,ABCC1,ABCA5,AAK1,A4GNT,ABTB1,ABHD11,ABCC1,ABCA5,AAK1,A4GNT,ABTB1,ABHD11,ABCC1,ABCA5,AAK1,A4GNT,ABTB1,ABHD11,ABCC1,ABCA5,AAK1,A4GNT
3,ACRBP,ABHD12,ABCC4,ABCA7,AARS,AACS,ACRBP,ABHD12,ABCC4,ABCA7,AARS,AACS,ACRBP,ABHD12,ABCC4,ABCA7,AARS,AACS,ACRBP,ABHD12,ABCC4,ABCA7,AARS,AACS,ACRBP,ABHD12,ABCC4,ABCA7,AARS,AACS
4,ACTC1,ABHD17A,ABCC5,ABCA8,AASDH,AAK1,ACTC1,ABHD17A,ABCC5,ABCA8,AASDH,AAK1,ACTC1,ABHD17A,ABCC5,ABCA8,AASDH,AAK1,ACTC1,ABHD17A,ABCC5,ABCA8,AASDH,AAK1,ACTC1,ABHD17A,ABCC5,ABCA8,AASDH,AAK1
5,ACTN1,ABHD5,ABHD11,ABCC1,AATF,AAMDC,ACTN1,ABHD5,ABHD11,ABCC1,AATF,AAMDC,ACTN1,ABHD5,ABHD11,ABCC1,AATF,AAMDC,ACTN1,ABHD5,ABHD11,ABCC1,AATF,AAMDC,ACTN1,ABHD5,ABHD11,ABCC1,AATF,AAMDC
6,ACTN4,ABL2,ABHD12,ABCC4,ABCA1,AARS,ACTN4,ABL2,ABHD12,ABCC4,ABCA1,AARS,ACTN4,ABL2,ABHD12,ABCC4,ABCA1,AARS,ACTN4,ABL2,ABHD12,ABCC4,ABCA1,AARS,ACTN4,ABL2,ABHD12,ABCC4,ABCA1,AARS
7,ACTR2,ABLIM3,ABHD17A,ABCC5,ABCA3,AASDH,ACTR2,ABLIM3,ABHD17A,ABCC5,ABCA3,AASDH,ACTR2,ABLIM3,ABHD17A,ABCC5,ABCA3,AASDH,ACTR2,ABLIM3,ABHD17A,ABCC5,ABCA3,AASDH,ACTR2,ABLIM3,ABHD17A,ABCC5,ABCA3,AASDH
8,ADAM8,ABTB1,ABHD3,ABCD3,ABCA5,AASDHPPT,ADAM8,ABTB1,ABHD3,ABCD3,ABCA5,AASDHPPT,ADAM8,ABTB1,ABHD3,ABCD3,ABCA5,AASDHPPT,ADAM8,ABTB1,ABHD3,ABCD3,ABCA5,AASDHPPT,ADAM8,ABTB1,ABHD3,ABCD3,ABCA5,AASDHPPT
9,ADGRE5,AC009506.1,ABHD5,ABHD11,ABCA7,AATF,ADGRE5,AC009506.1,ABHD5,ABHD11,ABCA7,AATF,ADGRE5,AC009506.1,ABHD5,ABHD11,ABCA7,AATF,ADGRE5,AC009506.1,ABHD5,ABHD11,ABCA7,AATF,ADGRE5,AC009506.1,ABHD5,ABHD11,ABCA7,AATF
