,adventitial cell,cardiac muscle cell,cell of skeletal muscle,fibroblast/mesenchymal stem cell,melanocyte,mesothelial cell,pancreatic stellate cell,pericyte cell,schwann cell,smooth muscle cell,stromal cell,tendon cell,acinar cell of salivary gland/myoepithelial cell,basal cell,basal cell of prostate epithelium,bladder urothelial cell,ciliated cell/lung ciliated cell,ciliated epithelial cell/epithelial cell of uterus,club cell/type i pneumocyte,club cell of prostate epithelium/hillock cell of prostate epithelium/hillock-club cell of prostate epithelium,duct epithelial cell/serous cell of epithelium of bronchus,duodenum glandular cell,enterocyte of epithelium of large intestine/enterocyte of epithelium of small intestine/intestinal crypt stem cell of large intestine/large intestine goblet cell/mature enterocyte/paneth cell of epithelium of large intestine/small intestine goblet cell,goblet cell,hepatocyte,immature enterocyte/intestinal crypt stem cell/intestinal crypt stem cell of small intestine/transit amplifying cell of large intestine,intestinal enteroendocrine cell/paneth cell of epithelium of small intestine/transit amplifying cell of small intestine,intestinal tuft cell,intrahepatic cholangiocyte,ionocyte/luminal epithelial cell of mammary gland,keratinocyte,kidney epithelial cell,luminal cell of prostate epithelium,medullary thymic epithelial cell,mucus secreting cell/secretory cell/tracheal goblet cell,pancreatic acinar cell,pancreatic alpha cell/pancreatic beta cell,pancreatic delta cell,pancreatic ductal cell,pancreatic pp cell,pulmonary ionocyte,respiratory goblet cell/respiratory mucous cell/serous cell of epithelium of trachea,salivary gland cell,type ii pneumocyte,b cell,basophil,erythrocyte/erythroid progenitor,hematopoietic stem cell,innate lymphoid cell,macrophage,mast cell,mature conventional dendritic cell,monocyte,myeloid progenitor,neutrophil,nk cell,plasma cell,plasmablast,platelet,t cell,thymocyte,endothelial cell,r,rmse
5655-NNLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02234193360189021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011204536694530477,0.0037632225626961103,0.0,0.0,0.0,0.0,0.0,0.06339701945132198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01059797554329038,0.0,0.391019575802698,0.0,0.0,0.0,0.0,0.057162309881645584,0.057884888118371926,0.0,0.06637747180339748,0.13037837459041698,0.0012398240907047307,0.0,0.0906252213006761,0.0,0.012511343169082678,0.05101548233134893,0.5203197560508398,0.8542548287435335
5655-QP,8.254810488332562e-09,1.2900889912857635e-08,1.0235012539168422e-08,3.4539468314769903e-09,2.9376292117905837e-09,7.839989889529393e-09,4.749025747049704e-09,1.304294040664997e-08,0.025400685476952508,1.2142446228219985e-08,4.531466987357004e-09,3.9451589768665725e-09,1.4792472124122575e-08,7.554461509997501e-09,4.51359122136622e-09,3.231863097879413e-09,1.0115474748292128e-08,3.4604448442442254e-09,3.3195650332372396e-08,3.109641747577833e-09,0.0034520070495729013,0.00969952163739152,6.5096904042342555e-09,9.056440206178202e-09,8.17460591907191e-09,2.2957328411509024e-09,5.021721371595019e-09,0.06705173543575565,6.761950376696879e-07,5.306320053994146e-09,1.5917318050447283e-05,4.664556916845139e-09,4.4684100681687984e-08,9.312896641178789e-09,1.1363376306518602e-08,6.443276546857279e-06,0.0004059384009111552,1.0285671626320235e-08,1.3432972930273116e-08,4.525771389924621e-08,6.188312417389457e-09,2.8102915751292687e-08,3.104486065223101e-07,0.0008023961982238689,0.00354530285360149,6.639282116917388e-09,0.3968418864855831,4.09100516633469e-09,4.659505551995962e-09,1.0606907987559754e-08,2.5107947590699345e-09,0.06502965502828635,0.051043221214290745,7.113919849383243e-09,0.07161316085865399,0.13168098680616525,0.007022740133231681,0.002012970998743565,0.09481229172758936,6.7179431611637415e-09,0.017051746204695042,0.05250999024880668,0.5202019419689798,0.8541150895421861
5655-NUSVR--nu=0.05-C=0.1,0.02936002243149902,-0.00015162663447701105,0.018767572415936212,-0.06144916892418216,-0.01919568707631568,0.012657149417492523,0.012736283196756628,0.002293590834813215,0.005983886342538852,-0.030096279710916583,-0.018464293459717982,0.0005203179469989092,-0.004617225885286794,0.009761541992049639,-0.007938641778399008,-0.010584741284211788,0.01461348529546365,-0.0204101343820675,-0.004542244434030666,-0.001406502260928602,0.006066740451640911,-0.025716108644228738,0.012182158694714756,-0.01828001818100579,-0.0038713945859603933,-0.030250061809903687,0.0039318207093539835,0.014169416930885251,0.0034303623331133834,0.0006917677640631975,-0.017214363065183303,0.026865572061344045,-0.020167402451309956,-0.017070849286458793,-0.0058365740933027065,-0.018196314839585247,-0.005386708992407991,-0.01862554240736588,0.0035865013520184792,-0.0025417803217736776,-0.0033161219113001586,-0.003141544131563947,0.019175561362371626,0.002294166368506091,0.09360855372345878,0.03261439868786617,0.37630332452315446,-0.05539820949254211,-0.0827329206407321,-0.01981869691566093,-0.042992562454684885,0.022297213267855994,0.12783030738016388,0.04189622604393367,0.0314807193880213,0.06013571417792463,-0.009381156588286033,0.0068173718965449485,0.05519742239290469,0.01688100899854878,0.03197340216163415,0.02998649382288563,0.4836856481885263,0.8759924991506945
5655-NUSVR--nu=0.1-C=0.1,0.03526421728724687,-0.014483952084306289,0.019985626918473044,-0.05512012043575128,-0.014008241782238185,-0.006051257673514247,0.004615861005788386,0.006070335497637668,0.007754552534308887,-0.022373435049792098,-0.0017344713839272542,-0.01560091659479292,-0.010318412110816659,0.008206286689204624,0.0044122265305601045,-0.018141334193508295,0.011004787858788334,-0.0171036637632408,-0.004925253342681783,-0.001973000756950956,0.009397649229332486,-0.016767100919912327,0.0014025933412720832,-0.0001881854343460162,-0.008781804554702346,-0.01937154950498982,0.002094059304145865,0.020120719041039774,0.00416319121026652,-0.003602896374853385,-0.009294687326043062,0.021486850624275574,-0.012639661824610276,-0.006409690351595041,0.007364125881326944,-0.010950050526619912,-0.0035515369674105957,-0.010499652380612259,0.0014127976447946469,-0.000303151702533231,-0.0036664755049815485,-0.02597393381573349,0.01725593910418695,0.002204088838999517,0.08984878277129583,0.05916718951258455,0.39145396968946244,-0.04392191204649639,-0.010777651136869598,-0.02622272425967044,-0.08725053258672148,0.015911230057382868,0.12113860553168097,0.026733769397677253,0.0448035843701631,0.07283600521343808,-0.017216627642213263,0.002001771276255342,0.06225295267569699,-0.00042571420819930567,0.02358139789755745,0.035075638593345115,0.49033231105542385,0.8721737286676083
5655-NUSVR--nu=0.15-C=0.1,0.027577717886966106,-0.009903756983244031,0.027716006238028924,-0.04050846300705606,-0.015449711944377748,-0.01524739353026899,0.009510446237394643,0.0032827255415119015,0.00954620385751287,-0.024577433149452654,-0.010696353472156948,-0.011139147675637204,-0.021504177369949667,0.009286409627435703,0.003639755704340362,-0.019006025603076297,0.010611886282569084,-0.018039144424097285,-0.01260256267452763,0.004979216130346624,0.03799653166244957,-0.03430822635552515,0.006458426061979862,-0.0029596035339993793,-0.012569314885560977,-0.017342972379375116,0.0009669349640369362,0.022754741136353868,0.010385402392543753,-0.00048244754018074085,-0.007350117708169589,0.016278087803566443,-0.008869751901046661,0.01083471920302992,0.006937499518096364,-0.0008233675993043624,-0.0023000251162244465,-0.006540945152848187,-0.009250314593786627,6.561753645677182e-05,-0.008749373783939397,-0.03792883327812923,0.016991267006885788,0.004964953668336981,0.09200609555114041,0.08643854585067232,0.39204220105090687,-0.032397974767958956,-0.0016155091367545636,-0.05505401577248469,-0.11075772608005567,0.018228140704935537,0.1326615570643152,0.02290588735097137,0.048926390564592796,0.07543366885039217,-0.018762947303738852,-0.00010665499006182015,0.06884673827252298,0.0013943310069724595,0.025958523917805676,0.04284638883372167,0.4817934766943778,0.8766823102714116
5655-NUSVR--nu=0.25-C=0.1,0.027363598115213886,-0.0055675716748751275,0.020158907233291157,-0.03742534318967686,-0.011909014556408984,-0.01639818407381958,-0.008770019312774142,0.007359585498909129,0.005525302924158064,-0.012398148005440784,0.0012589838988416036,-0.011374960525347824,-0.020863776629558795,0.01209352994612996,0.006448239181132149,-0.027737080216557578,0.007587797410689226,-0.021485516795664652,-0.00280151597584085,0.003337110424436955,0.04764398875585302,-0.03519957299080129,0.008284960050128548,-0.005833476297384441,-0.017098527216714322,-0.014648919845613555,0.0001571676669020021,0.027012032616977363,0.013240811193121364,0.01012486575012475,-0.0034945845345994066,0.009835273818327179,-0.0053482051895962085,0.017279719418660234,0.011769934611424344,0.007506009008564022,-0.000760290302072229,-0.0026643385370400414,-0.016900573334384085,-0.0009553202852990023,-0.009403704883128632,-0.04363520375369254,0.009082823320457761,0.0012906497060743535,0.11966311920014377,0.08408052042488795,0.39218404531275686,-0.01903809641018966,0.008688982823782148,-0.07357469104308778,-0.10209320110016612,0.03516846579479993,0.13978319302271622,0.015306664055674837,0.058896257502824484,0.08877266201055486,-0.028463580143469704,-0.0009393203143333931,0.07185888358435139,-0.0008392721591103797,0.034016039361437406,0.04837923029825533,0.47766090601651745,0.8788892989994262
5655-NUSVR--nu=0.5-C=0.1,0.022609129566939314,-0.0021404500512055696,0.014437667815365984,-0.03381055201552921,-0.014846804993296197,-0.010679043291039404,-0.010936608872179612,0.0028891419550265175,0.011775248953080797,-0.00872407374048295,-0.0009879676270035448,-0.004834569342796399,-0.013505285741963717,0.01247434520136477,0.004576464212371213,-0.025939020769044457,0.0067235136832250325,-0.030865195512385153,-0.004752302436704077,0.011587381493378748,0.0350397291508583,-0.02142868900685705,0.013003317439187943,-0.011867500029868087,-0.008433074596029454,-0.027321564888028838,0.0009022137635297145,0.03040358441929844,0.010068965227477996,0.005058828556396574,-0.0022527262864522005,0.0029064808899126535,-0.0019782231340404067,0.008662175724688682,0.006808866164248846,0.004449606219809778,0.005756908461529026,-0.01342458714043253,-0.009045965167989726,-0.001060818419200124,-0.006969824954634958,-0.03370569549538063,0.021463201019199463,0.0018617112561049763,0.14732806099506524,0.06744458968410405,0.3915453736477549,0.002087480969510813,0.00028835013187065994,-0.06858461582730659,-0.09487341216918004,0.04691928706906461,0.11744414515362249,0.025342376188548524,0.06447751817448946,0.10807716709241066,-0.037244791331259276,0.0016391338951171446,0.07016905712219655,0.004146539511832512,0.049449802496532,0.06601664031842974,0.477122736059333,0.8793210407878703
5655-NUSVR--nu=0.75-C=0.1,0.02034638819245051,-0.0006580054036190216,0.008832603136704196,-0.02858026516223936,-0.019251474791002247,-0.015211358473763427,-0.009943101033175914,0.0021820525248721027,0.013091041129117534,-0.005180539941586598,-0.004893196446357126,-0.0037261282868952398,-0.01062594157227144,0.015681507746362983,0.010255358161300913,-0.0295495473278901,0.005320623438217355,-0.03310585547558338,-0.00215798224826564,0.01341188703880404,0.028703542711196947,-0.01810140558871578,0.0037363835940535176,-0.00481544378737561,-0.007196018355057371,-0.017675896199219596,0.0009251531287888179,0.039517424603648516,0.010122432503269552,0.0021802688634973925,-0.0017233537640702766,0.0008446247264698283,-0.0006447482566729456,0.009390375581607957,0.0052573813503462566,0.007729718196204358,0.00820262063186734,-0.017269837079332263,-0.011907559416249117,-0.00035372750141700326,-0.006018753121363955,-0.03330641133521724,0.022996326793763885,0.0008449792952366546,0.16145109946388975,0.06901059075421485,0.3905612485589689,0.0014266593643448636,-0.004112771652867723,-0.07214444633422439,-0.11319702664452733,0.05329224267663166,0.11876453863980646,0.05124140827727637,0.07082310391260081,0.11360894899802398,-0.042549160474870285,0.0043589263823065535,0.06565423165635034,0.007776229785763963,0.053949408236626334,0.07356617233037148,0.4697146391942661,0.8837709939803412
5655-NUSVR--nu=0.05-C=0.5,0.03280794534149799,-0.0007445789221764629,0.019511840512590944,-0.065191735141677,-0.017898052533279404,0.012821363983106196,0.012296441324382663,0.0034403502270384037,0.00562230378714676,-0.032708839200204856,-0.018400006955177416,0.0002892347465774589,-0.004519741457146828,0.010183211365829517,-0.008099760173064657,-0.011527465341111154,0.01451227375122454,-0.020351077614090163,-0.0044860524147715755,-0.0003393957346848886,0.005987373460346543,-0.02697569609773718,0.012671830256258787,-0.019125681008250864,-0.004042404671464092,-0.030603229655989855,0.003954260936733331,0.014261819005324416,0.003571617099526969,0.0003423221189977066,-0.017311326513375642,0.027218628011468668,-0.02019370535705238,-0.01888194067229412,-0.005577915325877911,-0.018216786015067148,-0.005670435233530904,-0.018603974342829593,0.003588693766819244,-0.001406476296873016,-0.002779174838650783,-0.0025859717282862987,0.01953218058771207,0.002283037190116473,0.09575426275185799,0.027913041206759165,0.3916523509762477,-0.05684800975085885,-0.0855313539792174,-0.019200263338677134,-0.0405909427700802,0.02114495117538835,0.13130270911507555,0.04291913714149598,0.031057913469505732,0.05948093061945557,-0.009584307144356954,0.00695745764822327,0.05520272153408497,0.01749937276642345,0.033005473627552684,0.029960624262933507,0.4848768861555039,0.8753334437688586
5655-NUSVR--nu=0.1-C=0.5,0.03538553580646671,-0.014480549557779249,0.020271199072417596,-0.05530596370005604,-0.014511975787940917,-0.006061011040527675,0.005047090003677323,0.006101335234723844,0.007735241820127636,-0.022493820958474367,-0.0018095472126224005,-0.015809801905240783,-0.01045272063002761,0.00820186109619924,0.004351172569027811,-0.018170277518866733,0.01100059022086497,-0.017081476292598666,-0.005030087917811829,-0.0017847210882304537,0.009450167913729837,-0.016921400581214344,0.0012674755788830497,-0.0002016969877963598,-0.008820336135499346,-0.019361288259522602,0.002086459310179825,0.020054153396122876,0.004179480051356054,-0.0036374074561477676,-0.009308096059937342,0.021553051147252478,-0.01263422573268247,-0.0063827762552117265,0.007375846287990252,-0.010675825625384829,-0.0035536385134418355,-0.010486536315466338,0.001018700374183959,-0.00030272495144531564,-0.0031846338779990407,-0.02599349478000382,0.017337807184348325,0.0022486454332390337,0.08982200237655151,0.059307394444298916,0.3919945152232606,-0.04404686276670339,-0.011427712494587128,-0.026328340112357088,-0.08740862756504372,0.01596649976453017,0.12151970120712668,0.026820652039422722,0.04488345132511233,0.07298244956533878,-0.01716730842317808,0.002086373670455728,0.06223435672857808,-2.8096326408710848e-05,0.02349695475260627,0.03508870446233944,0.4902510333596945,0.8722227277240109
