,5664-NUSVR--nu=0.05-C=0.1,5664-NUSVR--nu=0.1-C=0.1,5664-NUSVR--nu=0.15-C=0.1,5664-NUSVR--nu=0.25-C=0.1,5664-NUSVR--nu=0.5-C=0.1,5664-NUSVR--nu=0.75-C=0.1,5664-NUSVR--nu=0.05-C=0.5,5664-NUSVR--nu=0.1-C=0.5,5664-NUSVR--nu=0.15-C=0.5,5664-NUSVR--nu=0.25-C=0.5,5664-NUSVR--nu=0.5-C=0.5,5664-NUSVR--nu=0.75-C=0.5,5664-NUSVR--nu=0.05-C=0.75,5664-NUSVR--nu=0.1-C=0.75,5664-NUSVR--nu=0.15-C=0.75,5664-NUSVR--nu=0.25-C=0.75,5664-NUSVR--nu=0.5-C=0.75,5664-NUSVR--nu=0.75-C=0.75,5664-NUSVR--nu=0.05-C=1,5664-NUSVR--nu=0.1-C=1,5664-NUSVR--nu=0.15-C=1,5664-NUSVR--nu=0.25-C=1,5664-NUSVR--nu=0.5-C=1,5664-NUSVR--nu=0.75-C=1,5664-NUSVR--nu=0.05-C=10,5664-NUSVR--nu=0.1-C=10,5664-NUSVR--nu=0.15-C=10,5664-NUSVR--nu=0.25-C=10,5664-NUSVR--nu=0.5-C=10,5664-NUSVR--nu=0.75-C=10
0,ABL2,ABCA5,A2M,A2M,A2M,A1BG,ABL2,ABCA5,A2M,A2M,A2M,A1BG,ABL2,ABCA5,A2M,A2M,A2M,A1BG,ABL2,ABCA5,A2M,A2M,A2M,A1BG,ABL2,ABCA5,A2M,A2M,A2M,A1BG
1,ABLIM3,ABCA8,AASS,AARS,AAK1,A2M,ABLIM3,ABCA8,AASS,AARS,AAK1,A2M,ABLIM3,ABCA8,AASS,AARS,AAK1,A2M,ABLIM3,ABCA8,AASS,AARS,AAK1,A2M,ABLIM3,ABCA8,AASS,AARS,AAK1,A2M
2,ACRBP,ABHD12,ABCA5,AASDH,AAMDC,AADAT,ACRBP,ABHD12,ABCA5,AASDH,AAMDC,AADAT,ACRBP,ABHD12,ABCA5,AASDH,AAMDC,AADAT,ACRBP,ABHD12,ABCA5,AASDH,AAMDC,AADAT,ACRBP,ABHD12,ABCA5,AASDH,AAMDC,AADAT
3,ACTN1,ABHD3,ABCA8,AASS,AAMP,AAK1,ACTN1,ABHD3,ABCA8,AASS,AAMP,AAK1,ACTN1,ABHD3,ABCA8,AASS,AAMP,AAK1,ACTN1,ABHD3,ABCA8,AASS,AAMP,AAK1,ACTN1,ABHD3,ABCA8,AASS,AAMP,AAK1
4,ACTN4,ABL2,ABCB9,ABCA5,AARS,AAMDC,ACTN4,ABL2,ABCB9,ABCA5,AARS,AAMDC,ACTN4,ABL2,ABCB9,ABCA5,AARS,AAMDC,ACTN4,ABL2,ABCB9,ABCA5,AARS,AAMDC,ACTN4,ABL2,ABCB9,ABCA5,AARS,AAMDC
5,ACTR2,ABLIM1,ABCD3,ABCA8,AASDH,AAMP,ACTR2,ABLIM1,ABCD3,ABCA8,AASDH,AAMP,ACTR2,ABLIM1,ABHD12,ABCA8,AASDH,AAMP,ACTR2,ABLIM1,ABHD12,ABCA8,AASDH,AAMP,ACTR2,ABLIM1,ABCD3,ABCA8,AASDH,AAMP
6,ADGRG4,ABLIM3,ABHD12,ABCB9,AASS,AAR2,ADGRG6,ABLIM3,ABHD12,ABCB9,AASS,AAR2,ADGRG6,ABLIM3,ABHD3,ABCB9,AASS,AAR2,ADGRG4,ABLIM3,ABHD3,ABCB9,AASS,AAR2,ADGRG4,ABLIM3,ABHD12,ABCB9,AASS,AAR2
7,ADGRG6,ACOT11,ABHD3,ABCC1,AATF,AARS,ADGRL4,ACOT11,ABHD3,ABCC1,AATF,AARS,ADGRL4,ACOT11,ABL2,ABCC1,AATF,AARS,ADGRG6,ACOT11,ABL2,ABCC1,AATF,AARS,ADGRG6,ACOT11,ABHD3,ABCC1,AATF,AARS
8,ADGRL4,ACPP,ABL2,ABCD3,ABCA10,AARS2,ADIPOR1,ACPP,ABL2,ABCD3,ABCA10,AARS2,ADIPOR1,ACPP,ABLIM1,ABCD3,ABCA10,AARS2,ADGRL4,ACPP,ABLIM1,ABCD3,ABCA10,AARS2,ADGRL4,ACPP,ABL2,ABCD3,ABCA10,AARS2
9,ADIPOR1,ACRBP,ABLIM1,ABHD11,ABCA5,AARSD1,ADPGK,ACRBP,ABLIM1,ABHD11,ABCA5,AARSD1,ADPGK,ACRBP,ABLIM3,ABHD11,ABCA5,AARSD1,ADIPOR1,ACRBP,ABLIM3,ABHD11,ABCA5,AARSD1,ADIPOR1,ACRBP,ABLIM1,ABHD11,ABCA5,AARSD1
10,ADPGK,ACTN1,ABLIM3,ABHD12,ABCA8,AASDH,AFF1,ACTN1,ABLIM3,ABHD12,ABCA8,AASDH,AFF1,ACTN1,ABTB1,ABHD12,ABCA8,AASDH,ADPGK,ACTN1,ABTB1,ABHD12,ABCA8,AASDH,ADPGK,ACTN1,ABLIM3,ABHD12,ABCA8,AASDH
11,AFF1,ACTN4,ABTB1,ABHD3,ABCB1,AASS,AGTRAP,ACTN4,ABTB1,ABHD3,ABCB1,AASS,AGTRAP,ACTN4,AC009506.1,ABHD3,ABCB1,AASS,AFF1,ACTN4,AC009506.1,ABHD3,ABCB1,AASS,AFF1,ACTN4,ABTB1,ABHD3,ABCB1,AASS
