,11198-NUSVR--nu=0.05-C=0.1,11198-NUSVR--nu=0.1-C=0.1,11198-NUSVR--nu=0.15-C=0.1,11198-NUSVR--nu=0.25-C=0.1,11198-NUSVR--nu=0.5-C=0.1,11198-NUSVR--nu=0.75-C=0.1,11198-NUSVR--nu=0.05-C=0.5,11198-NUSVR--nu=0.1-C=0.5,11198-NUSVR--nu=0.15-C=0.5,11198-NUSVR--nu=0.25-C=0.5,11198-NUSVR--nu=0.5-C=0.5,11198-NUSVR--nu=0.75-C=0.5,11198-NUSVR--nu=0.05-C=0.75,11198-NUSVR--nu=0.1-C=0.75,11198-NUSVR--nu=0.15-C=0.75,11198-NUSVR--nu=0.25-C=0.75,11198-NUSVR--nu=0.5-C=0.75,11198-NUSVR--nu=0.75-C=0.75,11198-NUSVR--nu=0.05-C=1,11198-NUSVR--nu=0.1-C=1,11198-NUSVR--nu=0.15-C=1,11198-NUSVR--nu=0.25-C=1,11198-NUSVR--nu=0.5-C=1,11198-NUSVR--nu=0.75-C=1,11198-NUSVR--nu=0.05-C=10,11198-NUSVR--nu=0.1-C=10,11198-NUSVR--nu=0.15-C=10,11198-NUSVR--nu=0.25-C=10,11198-NUSVR--nu=0.5-C=10,11198-NUSVR--nu=0.75-C=10
0,ABCC3,ABCA8,AAK1,AAK1,AAK1,A2ML1,ABCC3,ABCA8,AAK1,AAK1,AAK1,A2ML1,ABCC3,ABCA8,AAK1,AAK1,AAK1,A2ML1,ABCC3,ABCA8,AAK1,AAK1,AAK1,A2ML1,ABCC3,ABCA8,AAK1,AAK1,AAK1,A2ML1
1,ABHD12,ABCC3,ABCA8,AATF,AAMP,AACS,ABHD12,ABCC3,ABCA8,AATF,AAMP,AACS,ABHD12,ABCC3,ABCA8,AATF,AAMP,AACS,ABHD12,ABCC3,ABCA8,AATF,AAMP,AACS,ABHD12,ABCC3,ABCA8,AATF,AAMP,AACS
2,ABHD17A,ABCC4,ABCB1,ABCA8,AARS,AADAT,ABHD17A,ABCC4,ABCB1,ABCA8,AARS,AADAT,ABHD17A,ABCC4,ABCB1,ABCA8,AARS,AADAT,ABHD17A,ABCC4,ABCB1,ABCA8,AARS,AADAT,ABHD17A,ABCC4,ABCB1,ABCA8,AARS,AADAT
3,ABL2,ABCC5,ABCC3,ABCB1,AARSD1,AAK1,ABL2,ABCC5,ABCC3,ABCB1,AARSD1,AAK1,ABL2,ABCC5,ABCC3,ABCB1,AARSD1,AAK1,ABL2,ABCC5,ABCC3,ABCB1,AARSD1,AAK1,ABL2,ABCC5,ABCC3,ABCB1,AARSD1,AAK1
4,ABLIM3,ABHD11,ABCC4,ABCB9,AASDH,AAMDC,ABLIM3,ABHD11,ABCC4,ABCB9,AASDH,AAMDC,ABLIM3,ABHD11,ABCC4,ABCB9,AASDH,AAMDC,ABLIM3,ABHD11,ABCC4,ABCB9,AASDH,AAMDC,ABLIM3,ABHD11,ABCC4,ABCB9,AASDH,AAMDC
5,ACPP,ABHD12,ABCC5,ABCC1,AASDHPPT,AAMP,ACPP,ABHD12,ABCC5,ABCC1,AASDHPPT,AAMP,ACPP,ABHD12,ABCC5,ABCC1,AASDHPPT,AAMP,ACPP,ABHD12,ABCC5,ABCC1,AASDHPPT,AAMP,ACPP,ABHD12,ABCC5,ABCC1,AASDHPPT,AAMP
6,ACRBP,ABHD17A,ABHD11,ABCC3,AATF,AAR2,ACRBP,ABHD17A,ABHD11,ABCC3,AASS,AAR2,ACRBP,ABHD17A,ABHD11,ABCC3,AASS,AAR2,ACRBP,ABHD17A,ABHD11,ABCC3,AASS,AAR2,ACRBP,ABHD17A,ABHD11,ABCC3,AATF,AAR2
7,ACTN4,ABL2,ABHD12,ABCC4,AATK,AARS,ACTN4,ABL2,ABHD12,ABCC4,AATF,AARS,ACTN4,ABL2,ABHD12,ABCC4,AATF,AARS,ACTN4,ABL2,ABHD12,ABCC4,AATF,AARS,ACTN4,ABL2,ABHD12,ABCC4,AATK,AARS
8,ACTR2,ABLIM1,ABHD17A,ABCC5,ABCA5,AARSD1,ACTR2,ABLIM1,ABHD17A,ABCC5,AATK,AARSD1,ACTR2,ABLIM1,ABHD17A,ABCC5,AATK,AARSD1,ACTR2,ABLIM1,ABHD17A,ABCC5,AATK,AARSD1,ACTR2,ABLIM1,ABHD17A,ABCC5,ABCA5,AARSD1
9,ACTR3,ABLIM3,ABL2,ABCG1,ABCA8,AASDH,ACTR3,ABLIM3,ABL2,ABCG1,ABCA5,AASDH,ACTR3,ABLIM3,ABL2,ABCG1,ABCA5,AASDH,ACTR3,ABLIM3,ABL2,ABCG1,ABCA5,AASDH,ACTR3,ABLIM3,ABL2,ABCG1,ABCA8,AASDH
