,17953-NUSVR--nu=0.05-C=0.1,17953-NUSVR--nu=0.1-C=0.1,17953-NUSVR--nu=0.15-C=0.1,17953-NUSVR--nu=0.25-C=0.1,17953-NUSVR--nu=0.5-C=0.1,17953-NUSVR--nu=0.75-C=0.1,17953-NUSVR--nu=0.05-C=0.5,17953-NUSVR--nu=0.1-C=0.5,17953-NUSVR--nu=0.15-C=0.5,17953-NUSVR--nu=0.25-C=0.5,17953-NUSVR--nu=0.5-C=0.5,17953-NUSVR--nu=0.75-C=0.5,17953-NUSVR--nu=0.05-C=0.75,17953-NUSVR--nu=0.1-C=0.75,17953-NUSVR--nu=0.15-C=0.75,17953-NUSVR--nu=0.25-C=0.75,17953-NUSVR--nu=0.5-C=0.75,17953-NUSVR--nu=0.75-C=0.75,17953-NUSVR--nu=0.05-C=1,17953-NUSVR--nu=0.1-C=1,17953-NUSVR--nu=0.15-C=1,17953-NUSVR--nu=0.25-C=1,17953-NUSVR--nu=0.5-C=1,17953-NUSVR--nu=0.75-C=1,17953-NUSVR--nu=0.05-C=10,17953-NUSVR--nu=0.1-C=10,17953-NUSVR--nu=0.15-C=10,17953-NUSVR--nu=0.25-C=10,17953-NUSVR--nu=0.5-C=10,17953-NUSVR--nu=0.75-C=10
0,ABL2,A2M,A2M,A2M,A2M,A1BG,ABL2,A2M,A2M,A2M,A2M,A1BG,ABL2,A2M,A2M,A2M,A2M,A1BG,ABL2,A2M,A2M,A2M,A2M,A1BG,ABL2,A2M,A2M,A2M,A2M,A1BG
1,ABLIM3,AASDHPPT,AASDHPPT,AAK1,AAK1,A2M,ABLIM3,AASDHPPT,AASDHPPT,AAK1,AAK1,A2M,ABLIM3,AASDHPPT,AASDHPPT,AAK1,AAK1,A2M,ABLIM3,AASDHPPT,AASDHPPT,AAK1,AAK1,A2M,ABLIM3,AASDHPPT,AASDHPPT,AAK1,AAK1,A2M
2,ACRBP,ABL2,ABL2,AASDH,AARS,A4GALT,ACPP,ABL2,ABL2,AASDH,AARS,A4GALT,ACPP,ABL2,ABL2,AASDH,AARS,A4GALT,ACPP,ABL2,ABL2,AASDH,AARS,A4GALT,ACPP,ABL2,ABL2,AASDH,AARS,A4GALT
3,ACTN1,ABLIM3,ABLIM3,AASDHPPT,AARSD1,AACS,ACRBP,ABLIM3,ABLIM3,AASDHPPT,AARSD1,AACS,ACRBP,ABLIM3,ABLIM3,AASDHPPT,AARSD1,AACS,ACRBP,ABLIM3,ABLIM3,AASDHPPT,AARSD1,AACS,ACRBP,ABLIM3,ABLIM3,AASDHPPT,AARSD1,AACS
4,ACTN4,ACAT1,ACADSB,ABCA7,AASDH,AAK1,ACTN1,ACAT1,ACADSB,ABCA7,AASDH,AAK1,ACTN1,ACAT1,ACADSB,ABCA7,AASDH,AAK1,ACTN1,ACAT1,ACADSB,ABCA7,AASDH,AAK1,ACTN1,ACAT1,ACADSB,ABCA7,AASDH,AAK1
5,ACTR2,ACER3,ACAT1,ABCC3,AASDHPPT,AAMDC,ACTN4,ACER3,ACAT1,ABCC3,AASDHPPT,AAMDC,ACTN4,ACER3,ACAT1,ABCC3,AASDHPPT,AAMDC,ACTN4,ACER3,ACAT1,ABCC3,AASDHPPT,AAMDC,ACTN4,ACER3,ACAT1,ABCC3,AASDHPPT,AAMDC
6,ACTR3,ACPP,ACER3,ABCD4,AATF,AAMP,ACTR2,ACPP,ACER3,ABCD4,AATF,AAMP,ACTR2,ACPP,ACER3,ABCD4,AATF,AAMP,ACTR2,ACPP,ACER3,ABCD4,AATF,AAMP,ACTR2,ACPP,ACER3,ABCD4,AATF,AAMP
7,ADAM28,ACRBP,ACPP,ABHD13,ABCA7,AARS,ACTR3,ACRBP,ACPP,ABHD13,ABCA7,AARS,ACTR3,ACRBP,ACPP,ABHD13,ABCA7,AARS,ACTR3,ACRBP,ACPP,ABHD13,ABCA7,AARS,ACTR3,ACRBP,ACPP,ABHD13,ABCA7,AARS
8,ADGRE2,ACSL1,ACRBP,ABHD5,ABCB10,AARSD1,ADAM28,ACSL1,ACRBP,ABHD5,ABCB10,AARSD1,ADAM28,ACSL1,ACRBP,ABHD5,ABCB10,AARSD1,ADAM28,ACSL1,ACRBP,ABHD5,ABCB10,AARSD1,ADAM28,ACSL1,ACRBP,ABHD5,ABCB10,AARSD1
9,AGPAT5,ACTN1,ACSL1,ABI2,ABCB7,AASDH,ADGRE2,ACTN1,ACSL1,ABI2,ABCB7,AASDH,ADGRE2,ACTN1,ACSL1,ABI2,ABCB7,AASDH,ADGRE2,ACTN1,ACSL1,ABI2,ABCB7,AASDH,ADGRE2,ACTN1,ACSL1,ABI2,ABCB7,AASDH
