,11282-NUSVR--nu=0.05-C=0.1,11282-NUSVR--nu=0.1-C=0.1,11282-NUSVR--nu=0.15-C=0.1,11282-NUSVR--nu=0.25-C=0.1,11282-NUSVR--nu=0.5-C=0.1,11282-NUSVR--nu=0.75-C=0.1,11282-NUSVR--nu=0.05-C=0.5,11282-NUSVR--nu=0.1-C=0.5,11282-NUSVR--nu=0.15-C=0.5,11282-NUSVR--nu=0.25-C=0.5,11282-NUSVR--nu=0.5-C=0.5,11282-NUSVR--nu=0.75-C=0.5,11282-NUSVR--nu=0.05-C=0.75,11282-NUSVR--nu=0.1-C=0.75,11282-NUSVR--nu=0.15-C=0.75,11282-NUSVR--nu=0.25-C=0.75,11282-NUSVR--nu=0.5-C=0.75,11282-NUSVR--nu=0.75-C=0.75,11282-NUSVR--nu=0.05-C=1,11282-NUSVR--nu=0.1-C=1,11282-NUSVR--nu=0.15-C=1,11282-NUSVR--nu=0.25-C=1,11282-NUSVR--nu=0.5-C=1,11282-NUSVR--nu=0.75-C=1,11282-NUSVR--nu=0.05-C=10,11282-NUSVR--nu=0.1-C=10,11282-NUSVR--nu=0.15-C=10,11282-NUSVR--nu=0.25-C=10,11282-NUSVR--nu=0.5-C=10,11282-NUSVR--nu=0.75-C=10
49,B4GALNT4,ANXA1,AGTRAP,ACVR2A,AC098617.1,ABHD17B,AZIN1,ANXA11,AIDA,ACVR2A,AC098617.1,ABHD17B,AZIN1,ANXA4,AIDA,ACVR2A,AC098617.1,ABHD17B,B4GALNT4,ANXA4,AIDA,ACVR2A,AC098617.1,ABHD17B,AZIN1,ANXA4,AIDA,ACVR2A,AC023590.1,ABHD18
50,BBC3,ANXA11,AIDA,ACVR2B,AC104699.1,ABHD18,B4GALNT4,ANXA4,AIG1,ACVR2B,AC104699.1,ABHD18,B4GALNT4,AOC1,AIG1,ACVR2B,AC104699.1,ABHD18,BBC3,AOC1,AIG1,ACVR2B,AC104699.1,ABHD18,B4GALNT4,AOC1,AIG1,ACVR2B,AC098617.1,ABHD3
51,BBOF1,ANXA4,AIG1,ACYP1,AC147651.4,ABHD3,BBC3,AOC1,AKAP13,ACYP1,AC147651.4,ABHD3,BBC3,AOC3,AKAP13,ACYP1,AC147651.4,ABHD3,BBOF1,AOC3,AKAP13,ACYP1,AC147651.4,ABHD3,BBC3,AOC3,AKAP13,ACYP1,AC104699.1,ABHD4
52,BBX,AOC1,AKAP13,ACYP2,ACAA1,ABHD4,BBOF1,AOC3,AKIRIN1,ACYP2,ACAA1,ABHD4,BBOF1,AP2M1,AKIRIN1,ACYP2,ACAA1,ABHD4,BBX,AP2M1,AKIRIN1,ACYP2,ACAA1,ABHD4,BBOF1,AP2M1,AKIRIN1,ACYP2,AC147651.4,ABHD5
53,BCAP29,AOC3,AKIRIN1,ADAM10,ACAD11,ABHD5,BBX,AP2M1,AKIRIN2,ADAM10,ACAD11,ABHD5,BBX,APLF,AKIRIN2,ADAM10,ACAD11,ABHD5,BCAP29,APLF,AKIRIN2,ADAM10,ACAD11,ABHD5,BBX,APLF,AKIRIN2,ADAM10,ACAA1,ABHD6
54,BCYRN1,AP2M1,AKNA,ADAM15,ACADM,ABHD6,BCAP29,APLF,AKNA,ADAM15,ACADM,ABHD6,BCAP29,APMAP,AKNA,ADAM15,ACADM,ABHD6,BCYRN1,APMAP,AKNA,ADAM15,ACADM,ABHD6,BCAP29,APMAP,AKNA,ADAM15,ACAD11,ABI2
55,BEND2,APLF,AKR1C1,ADAM23,ACADVL,ABI2,BCYRN1,APMAP,AKR1C1,ADAM23,ACAP2,ABI2,BCYRN1,APOA4,AKR1C1,ADAM23,ACADVL,ABI2,BEND2,APOA4,AKR1C1,ADAM23,ACAP2,ABI2,BCYRN1,APOA4,AKR1C1,ADAM23,ACADM,ABI3
56,BEND7,APMAP,AKR7A2,ADAM28,ACAP2,ABI3,BEND2,APOA4,AKR7A2,ADAM28,ACBD4,ABI3,BEND2,APOD,AKR7A2,ADAM28,ACAP2,ABI3,BEND7,APOD,AKR7A2,ADAM28,ACBD4,ABI3,BEND2,APOD,AKR7A2,ADAM28,ACADVL,ABI3BP
57,BIN2,APOA4,AKT3,ADAM9,ACBD4,ABI3BP,BEND7,APOD,AKT3,ADAM9,ACBD5,ABI3BP,BEND7,APOLD1,AKT3,ADAM9,ACBD4,ABI3BP,BIN2,APOLD1,AKT3,ADAM9,ACBD5,ABI3BP,BEND7,APOLD1,AKT3,ADAM9,ACAP2,ABL1
58,BMX,APOD,ALAS2,ADAMTS18,ACBD5,ABL1,BIN2,APOLD1,ALAS2,ADAMTS18,ACBD6,ABL1,BIN2,APP,ALAS2,ADAMTS18,ACBD5,ABL1,BMX,APP,ALAS2,ADAMTS18,ACBD6,ABL1,BIN2,APP,ALAS2,ADAMTS18,ACBD4,ABL2
59,BSG,APOLD1,ALG1,ADAMTS2,ACBD6,ABL2,BMX,APP,ALG1,ADAMTS2,ACCS,ABL2,BMX,AQP10,ALG1,ADAMTS2,ACBD6,ABL2,BSG,AQP10,ALG1,ADAMTS2,ACCS,ABL2,BMX,AQP10,ALG1,ADAMTS2,ACBD5,ABLIM1
60,BTNL9,APP,ALKBH5,ADAMTS6,ACCS,ABLIM1,BSG,AQP10,ALKBH5,ADAMTS6,ACER1,ABLIM1,BSG,ARAP1,ALKBH5,ADAMTS6,ACCS,ABLIM1,BTNL9,ARAP1,ALKBH5,ADAMTS6,ACER1,ABLIM1,BSG,ARAP1,ALKBH5,ADAMTS6,ACBD6,ABLIM3
61,C11orf68,AQP10,ALOX5AP,ADAMTS9,ACER1,ABLIM2,BTNL9,ARAP1,ALOX5AP,ADAMTS9,ACER2,ABLIM2,BTNL9,ARF1,ALOX5AP,ADAMTS9,ACER1,ABLIM2,C11orf68,ARF1,ALOX5AP,ADAMTS9,ACER2,ABLIM2,BTNL9,ARF1,ALOX5AP,ADAMTS9,ACCS,ABO
62,C11orf96,ARAP1,ALYREF,ADAT1,ACER2,ABLIM3,C11orf68,ARF1,ALYREF,ADAT1,ACER3,ABLIM3,C11orf68,ARF3,ALYREF,ADAT1,ACER2,ABLIM3,C11orf96,ARF3,ALYREF,ADAT1,ACER3,ABLIM3,C11orf68,ARF3,ALYREF,ADAT1,ACER1,ABRACL
63,C16orf86,ARF1,AMZ2P1,ADD3,ACER3,ABO,C11orf96,ARF3,AMZ2P1,ADD3,ACKR3,ABO,C11orf96,ARFRP1,AMZ2P1,ADD3,ACER3,ABO,C16orf86,ARFRP1,AMZ2P1,ADD3,ACKR3,ABO,C11orf96,ARFRP1,AMZ2P1,ADD3,ACER2,ABT1
64,C21orf58,ARF3,ANGPT1,ADGRE1,ACKR3,ABRACL,C16orf86,ARFRP1,ANGPT1,ADGRE1,ACKR4,ABRACL,C16orf86,ARG2,ANGPT1,ADGRE1,ACKR3,ABRACL,C21orf58,ARG2,ANGPT1,ADGRE1,ACKR4,ABRACL,C16orf86,ARG2,ANGPT1,ADGRE1,ACER3,ABTB1
65,C2orf88,ARFRP1,ANK1,ADGRG3,ACKR4,ABT1,C21orf58,ARG2,ANK1,ADGRG3,ACLY,ABT1,C21orf58,ARHGAP10,ANK1,ADGRG3,ACKR4,ABT1,C2orf88,ARHGAP10,ANK1,ADGRG3,ACLY,ABT1,C21orf58,ARHGAP10,ANK1,ADGRG3,ACKR3,ABTB2
66,C4orf3,ARG2,ANKRD28,ADGRG6,ACLY,ABTB1,C2orf88,ARHGAP10,ANKRD28,ADGRG6,ACO2,ABTB1,C2orf88,ARHGAP18,ANKRD28,ADGRG6,ACLY,ABTB1,C4orf3,ARHGAP18,ANKRD28,ADGRG6,ACO2,ABTB1,C2orf88,ARHGAP18,ANKRD28,ADGRG6,ACKR4,AC005562.1
67,C6orf226,ARHGAP10,ANKRD33B,ADGRL4,ACO2,ABTB2,C4orf3,ARHGAP18,ANKRD33B,ADGRL4,ACOT7,ABTB2,C4orf3,ARHGAP21,ANKRD33B,ADGRL4,ACO2,ABTB2,C6orf226,ARHGAP21,ANKRD33B,ADGRL4,ACOT7,ABTB2,C4orf3,ARHGAP21,ANKRD33B,ADGRL4,ACLY,AC005785.2
68,C9orf16,ARHGAP18,ANKRD34B,ADI1,ACOT7,AC005562.1,C6orf226,ARHGAP21,ANKRD34B,ADI1,ACOX1,AC005562.1,C6orf226,ARHGAP30,ANKRD34B,ADI1,ACOT7,AC005562.1,C9orf16,ARHGAP30,ANKRD34B,ADI1,ACOX1,AC005562.1,C6orf226,ARHGAP30,ANKRD34B,ADI1,ACO2,AC009506.1
