,3295-NUSVR--nu=0.05-C=0.1,3295-NUSVR--nu=0.1-C=0.1,3295-NUSVR--nu=0.15-C=0.1,3295-NUSVR--nu=0.25-C=0.1,3295-NUSVR--nu=0.5-C=0.1,3295-NUSVR--nu=0.75-C=0.1,3295-NUSVR--nu=0.05-C=0.5,3295-NUSVR--nu=0.1-C=0.5,3295-NUSVR--nu=0.15-C=0.5,3295-NUSVR--nu=0.25-C=0.5,3295-NUSVR--nu=0.5-C=0.5,3295-NUSVR--nu=0.75-C=0.5,3295-NUSVR--nu=0.05-C=0.75,3295-NUSVR--nu=0.1-C=0.75,3295-NUSVR--nu=0.15-C=0.75,3295-NUSVR--nu=0.25-C=0.75,3295-NUSVR--nu=0.5-C=0.75,3295-NUSVR--nu=0.75-C=0.75,3295-NUSVR--nu=0.05-C=1,3295-NUSVR--nu=0.1-C=1,3295-NUSVR--nu=0.15-C=1,3295-NUSVR--nu=0.25-C=1,3295-NUSVR--nu=0.5-C=1,3295-NUSVR--nu=0.75-C=1,3295-NUSVR--nu=0.05-C=10,3295-NUSVR--nu=0.1-C=10,3295-NUSVR--nu=0.15-C=10,3295-NUSVR--nu=0.25-C=10,3295-NUSVR--nu=0.5-C=10,3295-NUSVR--nu=0.75-C=10
13,ADIPOR1,ACRBP,ABO,ABHD17A,ABCA5,AASDH,AFF1,ACRBP,ABO,ABHD17A,ABCA5,AASDH,AFF1,ACRBP,ABO,ABHD17A,ABCA5,AASDH,AFF1,ACRBP,ABO,ABHD17A,ABCA5,AASDH,AFF1,ACRBP,ABO,ABHD17A,ABCA5,AASDH
14,AFF1,ACTC1,ABTB1,ABHD3,ABCB1,AASDHPPT,AGPAT1,ACTC1,ABTB1,ABHD3,ABCB1,AASDHPPT,AGPAT1,ACTC1,ABTB1,ABHD3,ABCB1,AASDHPPT,AGPAT1,ACTC1,ABTB1,ABHD3,ABCB1,AASDHPPT,AGPAT1,ACTC1,ABTB1,ABHD3,ABCB1,AASDHPPT
15,AGPAT1,ACTN1,AC009506.1,ABHD4,ABCB9,AASS,AGPAT5,ACTN1,AC009506.1,ABHD4,ABCB9,AASS,AGPAT5,ACTN1,AC009506.1,ABHD4,ABCB9,AASS,AGPAT5,ACTN1,AC009506.1,ABHD4,ABCB9,AASS,AGPAT5,ACTN1,AC009506.1,ABHD4,ABCB9,AASS
16,AGPAT5,ACTN4,AC144652.1,ABHD5,ABCC1,AATF,AGTRAP,ACTN4,AC144652.1,ABHD5,ABCC1,AATF,AGTRAP,ACTN4,AC144652.1,ABHD5,ABCC1,AATF,AGTRAP,ACTN4,AC144652.1,ABHD5,ABCC1,AATF,AGTRAP,ACTN4,AC144652.1,ABHD5,ABCC1,AATF
17,AGTRAP,ACTR2,ACCS,ABI3,ABCC3,AATK,AKAP13,ACTR2,ACCS,ABI3,ABCC3,AATK,AKAP13,ACTR2,ACCS,ABI3,ABCC3,AATK,AKAP13,ACTR2,ACCS,ABI3,ABCC3,AATK,AKAP13,ACTR2,ACCS,ABI3,ABCC3,AATK
18,AKAP13,ACTR3,ACKR3,ABI3BP,ABCC4,ABCA1,AKIRIN1,ACTR3,ACKR3,ABI3BP,ABCC4,ABCA1,AKIRIN1,ACTR3,ACKR3,ABI3BP,ABCC4,ABCA1,AKIRIN1,ACTR3,ACKR3,ABI3BP,ABCC4,ABCA1,AKIRIN1,ACTR3,ACKR3,ABI3BP,ABCC4,ABCA1
19,AKIRIN1,ACVR2A,ACLY,ABL2,ABCC5,ABCA10,AKIRIN2,ACVR2A,ACLY,ABL2,ABCC5,ABCA10,AKIRIN2,ACVR2A,ACLY,ABL2,ABCC5,ABCA10,AKIRIN2,ACVR2A,ACLY,ABL2,ABCC5,ABCA10,AKIRIN2,ACVR2A,ACLY,ABL2,ABCC5,ABCA10
20,AKIRIN2,ADAM28,ACOT11,ABLIM1,ABCC9,ABCA11P,AKNA,ADAM28,ACOT11,ABLIM1,ABCC9,ABCA11P,AKNA,ADAM28,ACOT11,ABLIM1,ABCC9,ABCA11P,AKNA,ADAM28,ACOT11,ABLIM1,ABCC9,ABCA11P,AKNA,ADAM28,ACOT11,ABLIM1,ABCC9,ABCA11P
21,AKNA,ADD3,ACPP,ABLIM3,ABCD3,ABCA12,ALAS2,ADD3,ACPP,ABLIM3,ABCD3,ABCA12,ALAS2,ADD3,ACPP,ABLIM3,ABCD3,ABCA12,ALAS2,ADD3,ACPP,ABLIM3,ABCD3,ABCA12,ALAS2,ADD3,ACPP,ABLIM3,ABCD3,ABCA12
22,ALAS2,ADGRE2,ACRBP,ABO,ABCD4,ABCA13,ALOX5AP,ADGRE2,ACRBP,ABO,ABCD4,ABCA13,ALOX5AP,ADGRE2,ACRBP,ABO,ABCD4,ABCA13,ALOX5AP,ADGRE2,ACRBP,ABO,ABCD4,ABCA13,ALOX5AP,ADGRE2,ACRBP,ABO,ABCD4,ABCA13
23,ALOX5AP,ADGRG3,ACSL1,ABTB1,ABCE1,ABCA2,ANK1,ADGRG3,ACSL1,ABTB1,ABCE1,ABCA2,ANK1,ADGRG3,ACSL1,ABTB1,ABCE1,ABCA2,ANK1,ADGRG3,ACSL1,ABTB1,ABCE1,ABCA2,ANK1,ADGRG3,ACSL1,ABTB1,ABCE1,ABCA2
24,ANK1,ADGRG6,ACTC1,AC009506.1,ABCF2,ABCA3,ANKRD28,ADGRG6,ACTC1,AC009506.1,ABCF2,ABCA3,ANKRD28,ADGRG6,ACTC1,AC009506.1,ABCF2,ABCA3,ANKRD28,ADGRG6,ACTC1,AC009506.1,ABCF2,ABCA3,ANKRD28,ADGRG6,ACTC1,AC009506.1,ABCF2,ABCA3
25,ANKRD28,ADGRL4,ACTN1,AC104024.1,ABCF3,ABCA4,ANKRD33B,ADGRL4,ACTN1,AC104024.1,ABCF3,ABCA4,ANKRD33B,ADGRL4,ACTN1,AC104024.1,ABCF3,ABCA4,ANKRD33B,ADGRL4,ACTN1,AC104024.1,ABCF3,ABCA4,ANKRD33B,ADGRL4,ACTN1,AC104024.1,ABCF3,ABCA4
26,ANKRD33B,ADIPOR1,ACTN4,AC144652.1,ABCG1,ABCA5,ANKRD9,ADIPOR1,ACTN4,AC144652.1,ABCG1,ABCA5,ANKRD9,ADIPOR1,ACTN4,AC144652.1,ABCG1,ABCA5,ANKRD9,ADIPOR1,ACTN4,AC144652.1,ABCG1,ABCA5,ANKRD9,ADIPOR1,ACTN4,AC144652.1,ABCG1,ABCA5
27,ANKRD9,ADM,ACTR2,ACAD11,ABHD11,ABCB1,ANO6,ADM,ACTR2,ACAD11,ABHD11,ABCB1,ANO6,ADM,ACTR2,ACAD11,ABHD11,ABCB1,ANO6,ADM,ACTR2,ACAD11,ABHD11,ABCB1,ANO6,ADM,ACTR2,ACAD11,ABHD11,ABCB1
28,ANO6,AFF1,ACTR3,ACAP2,ABHD12,ABCB8,ANP32A,AFF1,ACTR3,ACAP2,ABHD12,ABCB8,ANP32A,AFF1,ACTR3,ACAP2,ABHD12,ABCB8,ANP32A,AFF1,ACTR3,ACAP2,ABHD12,ABCB8,ANP32A,AFF1,ACTR3,ACAP2,ABHD12,ABCB8
29,ANP32A,AGPAT1,ACVR1,ACBD6,ABHD12B,ABCB9,ANP32B,AGPAT1,ACVR1,ACBD6,ABHD12B,ABCB9,ANP32B,AGPAT1,ACVR1,ACBD6,ABHD12B,ABCB9,ANP32B,AGPAT1,ACVR1,ACBD6,ABHD12B,ABCB9,ANP32B,AGPAT1,ACVR1,ACBD6,ABHD12B,ABCB9
30,ANP32B,AGPAT5,ACVR2A,ACCS,ABHD13,ABCC1,ANXA1,AGPAT5,ACVR2A,ACCS,ABHD13,ABCC1,ANXA1,AGPAT5,ACVR2A,ACCS,ABHD13,ABCC1,ANXA1,AGPAT5,ACVR2A,ACCS,ABHD13,ABCC1,ANXA1,AGPAT5,ACVR2A,ACCS,ABHD13,ABCC1
31,ANXA1,AGT,ACYP1,ACKR3,ABHD15,ABCC11,ANXA11,AGT,ACYP1,ACKR3,ABHD15,ABCC11,ANXA11,AGT,ACYP1,ACKR3,ABHD15,ABCC11,ANXA11,AGT,ACYP1,ACKR3,ABHD15,ABCC11,ANXA11,AGT,ACYP1,ACKR3,ABHD15,ABCC11
32,ANXA11,AGTRAP,ACYP2,ACLY,ABHD17A,ABCC3,AOC1,AGTRAP,ACYP2,ACLY,ABHD17A,ABCC3,AOC1,AGTRAP,ACYP2,ACLY,ABHD17A,ABCC3,AOC1,AGTRAP,ACYP2,ACLY,ABHD17A,ABCC3,AOC1,AGTRAP,ACYP2,ACLY,ABHD17A,ABCC3
33,AOC1,AKAP13,ADAM15,ACOT11,ABHD3,ABCC4,AP2M1,AKAP13,ADAM15,ACOT11,ABHD3,ABCC4,AP2M1,AKAP13,ADAM15,ACOT11,ABHD3,ABCC4,AP2M1,AKAP13,ADAM15,ACOT11,ABHD3,ABCC4,AP2M1,AKAP13,ADAM15,ACOT11,ABHD3,ABCC4
34,AP2M1,AKIRIN1,ADAM28,ACOX1,ABHD4,ABCC5,APOD,AKIRIN1,ADAM28,ACOX1,ABHD4,ABCC5,APOD,AKIRIN1,ADAM28,ACOX1,ABHD4,ABCC5,APOD,AKIRIN1,ADAM28,ACOX1,ABHD4,ABCC5,APOD,AKIRIN1,ADAM28,ACOX1,ABHD4,ABCC5
35,APOD,AKIRIN2,ADAMTS1,ACPP,ABHD5,ABCC9,APP,AKIRIN2,ADAMTS1,ACPP,ABHD5,ABCC9,APP,AKIRIN2,ADAMTS1,ACPP,ABHD5,ABCC9,APP,AKIRIN2,ADAMTS1,ACPP,ABHD5,ABCC9,APP,AKIRIN2,ADAMTS1,ACPP,ABHD5,ABCC9
36,APP,AKNA,ADD3,ACRBP,ABHD6,ABCD1,ARAP1,AKNA,ADD3,ACRBP,ABHD6,ABCD1,ARAP1,AKNA,ADD3,ACRBP,ABHD6,ABCD1,ARAP1,AKNA,ADD3,ACRBP,ABHD6,ABCD1,ARAP1,AKNA,ADD3,ACRBP,ABHD6,ABCD1
37,ARAP1,AKT3,ADGRE2,ACSL1,ABI2,ABCD3,ARF1,AKT3,ADGRE2,ACSL1,ABI2,ABCD3,ARF1,AKT3,ADGRE2,ACSL1,ABI2,ABCD3,ARF1,AKT3,ADGRE2,ACSL1,ABI2,ABCD3,ARF1,AKT3,ADGRE2,ACSL1,ABI2,ABCD3
38,ARF1,ALAS2,ADGRG3,ACSL4,ABI3,ABCD4,ARF3,ALAS2,ADGRG3,ACSL4,ABI3,ABCD4,ARF3,ALAS2,ADGRG3,ACSL4,ABI3,ABCD4,ARF3,ALAS2,ADGRG3,ACSL4,ABI3,ABCD4,ARF3,ALAS2,ADGRG3,ACSL4,ABI3,ABCD4
39,ARF3,ALOX5AP,ADGRG6,ACTC1,ABI3BP,ABCE1,ARG2,ALOX5AP,ADGRG6,ACTC1,ABI3BP,ABCE1,ARG2,ALOX5AP,ADGRG6,ACTC1,ABI3BP,ABCE1,ARG2,ALOX5AP,ADGRG6,ACTC1,ABI3BP,ABCE1,ARG2,ALOX5AP,ADGRG6,ACTC1,ABI3BP,ABCE1
40,ARG2,ANK1,ADGRL4,ACTN1,ABL1,ABCF2,ARHGAP30,ANK1,ADGRL4,ACTN1,ABL1,ABCF2,ARHGAP30,ANK1,ADGRL4,ACTN1,ABL1,ABCF2,ARHGAP30,ANK1,ADGRL4,ACTN1,ABL1,ABCF2,ARHGAP30,ANK1,ADGRL4,ACTN1,ABL1,ABCF2
41,ARHGAP30,ANK3,ADIPOR1,ACTN4,ABL2,ABCF3,ARHGAP45,ANK3,ADIPOR1,ACTN4,ABL2,ABCF3,ARHGAP45,ANK3,ADIPOR1,ACTN4,ABL2,ABCF3,ARHGAP45,ANK3,ADIPOR1,ACTN4,ABL2,ABCF3,ARHGAP45,ANK3,ADIPOR1,ACTN4,ABL2,ABCF3
42,ARHGAP45,ANKRD28,ADIPOR2,ACTR2,ABLIM1,ABCG1,ARHGDIB,ANKRD28,ADIPOR2,ACTR2,ABLIM1,ABCG1,ARHGDIB,ANKRD28,ADIPOR2,ACTR2,ABLIM1,ABCG1,ARHGDIB,ANKRD28,ADIPOR2,ACTR2,ABLIM1,ABCG1,ARHGDIB,ANKRD28,ADIPOR2,ACTR2,ABLIM1,ABCG1
43,ARHGDIB,ANKRD33B,ADM,ACTR3,ABLIM3,ABCG5,ARHGEF12,ANKRD33B,ADM,ACTR3,ABLIM3,ABCG5,ARHGEF12,ANKRD33B,ADM,ACTR3,ABLIM3,ABCG5,ARHGEF12,ANKRD33B,ADM,ACTR3,ABLIM3,ABCG5,ARHGEF12,ANKRD33B,ADM,ACTR3,ABLIM3,ABCG5
44,ARHGEF12,ANKRD36C,ADPGK,ACVR1,ABO,ABCG8,ARHGEF38,ANKRD36C,ADPGK,ACVR1,ABO,ABCG8,ARHGEF38,ANKRD36C,ADPGK,ACVR1,ABO,ABCG8,ARHGEF38,ANKRD36C,ADPGK,ACVR1,ABO,ABCG8,ARHGEF38,ANKRD36C,ADPGK,ACVR1,ABO,ABCG8
45,ARHGEF38,ANKRD9,ADRB2,ACVR2A,ABRACL,ABHD1,ARID1A,ANKRD9,ADRB2,ACVR2A,ABRACL,ABHD1,ARID1A,ANKRD9,ADRB2,ACVR2A,ABRACL,ABHD1,ARID1A,ANKRD9,ADRB2,ACVR2A,ABRACL,ABHD1,ARID1A,ANKRD9,ADRB2,ACVR2A,ABRACL,ABHD1
46,ARID1A,ANO6,AFF1,ACVR2B,ABTB1,ABHD10,ARPC5,ANO6,AFF1,ACVR2B,ABTB1,ABHD10,ARPC5,ANO6,AFF1,ACVR2B,ABTB1,ABHD10,ARPC5,ANO6,AFF1,ACVR2B,ABTB1,ABHD10,ARPC5,ANO6,AFF1,ACVR2B,ABTB1,ABHD10
47,ARPC5,ANP32A,AFG3L1P,ACYP1,AC009506.1,ABHD11,ARRB2,ANP32A,AFG3L1P,ACYP1,AC009506.1,ABHD11,ARRB2,ANP32A,AFG3L1P,ACYP1,AC009506.1,ABHD11,ARRB2,ANP32A,AFG3L1P,ACYP1,AC009506.1,ABHD11,ARRB2,ANP32A,AFG3L1P,ACYP1,AC009506.1,ABHD11
48,ARRB2,ANP32B,AGO1,ACYP2,AC010468.1,ABHD12,ASAP1,ANP32B,AGO1,ACYP2,AC010468.1,ABHD12,ASAP1,ANP32B,AGO1,ACYP2,AC010468.1,ABHD12,ASAP1,ANP32B,AGO1,ACYP2,AC010468.1,ABHD12,ASAP1,ANP32B,AGO1,ACYP2,AC010468.1,ABHD12
49,ASAP1,ANXA1,AGO3,ADAM15,AC025171.1,ABHD12B,ATP2A3,ANXA1,AGO3,ADAM15,AC025171.1,ABHD12B,ATP2A3,ANXA1,AGO3,ADAM15,AC025171.1,ABHD12B,ATP2A3,ANXA1,AGO3,ADAM15,AC025171.1,ABHD12B,ATP2A3,ANXA1,AGO3,ADAM15,AC025171.1,ABHD12B
50,ATP2A3,ANXA11,AGPAT1,ADAM28,AC104024.1,ABHD13,AVIL,ANXA11,AGPAT1,ADAM28,AC104024.1,ABHD13,AVIL,ANXA11,AGPAT1,ADAM28,AC104024.1,ABHD13,AVIL,ANXA11,AGPAT1,ADAM28,AC104024.1,ABHD13,AVIL,ANXA11,AGPAT1,ADAM28,AC104024.1,ABHD13
51,AVIL,ANXA5,AGPAT5,ADAM8,AC104653.1,ABHD14A,AZGP1,ANXA5,AGPAT5,ADAM8,AC104653.1,ABHD14A,AZGP1,ANXA5,AGPAT5,ADAM8,AC104653.1,ABHD14A,AZGP1,ANXA5,AGPAT5,ADAM8,AC104653.1,ABHD14A,AZGP1,ANXA5,AGPAT5,ADAM8,AC104653.1,ABHD14A
52,AZGP1,ANXA6,AGT,ADAM9,AC104699.1,ABHD15,B4GALNT4,ANXA6,AGT,ADAM9,AC104699.1,ABHD15,B4GALNT4,ANXA6,AGT,ADAM9,AC104699.1,ABHD15,B4GALNT4,ANXA6,AGT,ADAM9,AC104699.1,ABHD15,B4GALNT4,ANXA6,AGT,ADAM9,AC104699.1,ABHD15
53,B4GALNT4,AOC1,AGTPBP1,ADAMTS1,AC141586.5,ABHD17A,BBIP1,AOC1,AGTPBP1,ADAMTS1,AC141586.5,ABHD17A,BBIP1,AOC1,AGTPBP1,ADAMTS1,AC141586.5,ABHD17A,BBIP1,AOC1,AGTPBP1,ADAMTS1,AC141586.5,ABHD17A,BBIP1,AOC1,AGTPBP1,ADAMTS1,AC141586.5,ABHD17A
54,BBIP1,AP2M1,AGTRAP,ADAMTS9,AC144652.1,ABHD17B,BBOF1,AP2M1,AGTRAP,ADAMTS9,AC144652.1,ABHD17B,BBOF1,AP2M1,AGTRAP,ADAMTS9,AC144652.1,ABHD17B,BBOF1,AP2M1,AGTRAP,ADAMTS9,AC144652.1,ABHD17B,BBOF1,AP2M1,AGTRAP,ADAMTS9,AC144652.1,ABHD17B
55,BBOF1,APMAP,AIDA,ADCY4,ACAA1,ABHD18,BCAP29,APMAP,AIDA,ADCY4,ACAA1,ABHD18,BCAP29,APMAP,AIDA,ADCY4,ACAA1,ABHD18,BCAP29,APMAP,AIDA,ADCY4,ACAA1,ABHD18,BCAP29,APMAP,AIDA,ADCY4,ACAA1,ABHD18
56,BCAP29,APOD,AKAP13,ADD3,ACACA,ABHD3,BCL2A1,APOD,AKAP13,ADD3,ACACA,ABHD3,BCL2A1,APOD,AKAP13,ADD3,ACACA,ABHD3,BCL2A1,APOD,AKAP13,ADD3,ACACA,ABHD3,BCL2A1,APOD,AKAP13,ADD3,ACACA,ABHD3
57,BCL2A1,APOL3,AKIRIN1,ADGRE2,ACACB,ABHD4,BCL6B,APOL3,AKIRIN1,ADGRE2,ACACB,ABHD4,BCL6B,APOL3,AKIRIN1,ADGRE2,ACACB,ABHD4,BCL6B,APOL3,AKIRIN1,ADGRE2,ACACB,ABHD4,BCL6B,APOL3,AKIRIN1,ADGRE2,ACACB,ABHD4
58,BCL6B,APP,AKIRIN2,ADGRG3,ACAD11,ABHD5,BCYRN1,APP,AKIRIN2,ADGRG3,ACAD11,ABHD5,BCYRN1,APP,AKIRIN2,ADGRG3,ACAD11,ABHD5,BCYRN1,APP,AKIRIN2,ADGRG3,ACAD11,ABHD5,BCYRN1,APP,AKIRIN2,ADGRG3,ACAD11,ABHD5
59,BCYRN1,AQP10,AKNA,ADGRG6,ACADM,ABHD6,BEND2,AQP10,AKNA,ADGRG6,ACADM,ABHD6,BEND2,AQP10,AKNA,ADGRG6,ACADM,ABHD6,BEND2,AQP10,AKNA,ADGRG6,ACADM,ABHD6,BEND2,AQP10,AKNA,ADGRG6,ACADM,ABHD6
60,BEND2,ARAP1,AKT3,ADGRL4,ACAP1,ABI2,BIN2,ARAP1,AKT3,ADGRL4,ACAP1,ABI2,BIN2,ARAP1,AKT3,ADGRL4,ACAP1,ABI2,BIN2,ARAP1,AKT3,ADGRL4,ACAP1,ABI2,BIN2,ARAP1,AKT3,ADGRL4,ACAP1,ABI2
61,BIN2,ARF1,ALAS2,ADI1,ACAP2,ABI3,BMX,ARF1,ALAS2,ADI1,ACAP2,ABI3,BMX,ARF1,ALAS2,ADI1,ACAP2,ABI3,BMX,ARF1,ALAS2,ADI1,ACAP2,ABI3,BMX,ARF1,ALAS2,ADI1,ACAP2,ABI3
62,BMX,ARF3,ALCAM,ADIPOR1,ACBD5,ABI3BP,BRI3,ARF3,ALCAM,ADIPOR1,ACBD5,ABI3BP,BRI3,ARF3,ALCAM,ADIPOR1,ACBD5,ABI3BP,BRI3,ARF3,ALCAM,ADIPOR1,ACBD5,ABI3BP,BRI3,ARF3,ALG1,ADIPOR1,ACBD5,ABI3BP
63,BRI3,ARG2,ALG1,ADIPOR2,ACBD6,ABL1,BSG,ARG2,ALG1,ADIPOR2,ACBD6,ABL1,BSG,ARG2,ALG1,ADIPOR2,ACBD6,ABL1,BSG,ARG2,ALG1,ADIPOR2,ACBD6,ABL1,BSG,ARG2,ALKBH5,ADIPOR2,ACBD6,ABL1
64,BSG,ARHGAP18,ALKBH5,ADM,ACCS,ABL2,BTNL9,ARHGAP18,ALKBH5,ADM,ACCS,ABL2,BTNL9,ARHGAP18,ALKBH5,ADM,ACCS,ABL2,BTNL9,ARHGAP18,ALKBH5,ADM,ACCS,ABL2,BTNL9,ARHGAP18,ALOX5,ADM,ACCS,ABL2
65,BTNL9,ARHGAP25,ALOX5,ADM5,ACKR3,ABLIM1,C11orf96,ARHGAP25,ALOX5,ADM5,ACKR3,ABLIM1,C11orf96,ARHGAP25,ALOX5,ADM5,ACKR3,ABLIM1,C11orf96,ARHGAP25,ALOX5,ADM5,ACKR3,ABLIM1,C11orf96,ARHGAP25,ALOX5AP,ADM5,ACKR3,ABLIM1
66,C11orf96,ARHGAP30,ALOX5AP,ADNP,ACLY,ABLIM3,C19orf33,ARHGAP30,ALOX5AP,ADNP,ACLY,ABLIM3,C19orf33,ARHGAP30,ALOX5AP,ADNP,ACLY,ABLIM3,C19orf33,ARHGAP30,ALOX5AP,ADNP,ACLY,ABLIM3,C19orf33,ARHGAP30,ALYREF,ADNP,ACLY,ABLIM3
67,C19orf33,ARHGAP31,ALYREF,ADPGK,ACOT11,ABO,C1orf115,ARHGAP31,ALYREF,ADPGK,ACOT11,ABO,C1orf115,ARHGAP31,ALYREF,ADPGK,ACOT11,ABO,C1orf115,ARHGAP31,ALYREF,ADPGK,ACOT11,ABO,C1orf115,ARHGAP31,AMD1,ADPGK,ACOT11,ABO
68,C1orf115,ARHGAP45,AMD1,ADRB2,ACOT4,ABRACL,C21orf58,ARHGAP45,AMD1,ADRB2,ACOT4,ABRACL,C21orf58,ARHGAP45,AMD1,ADRB2,ACOT4,ABRACL,C21orf58,ARHGAP45,AMD1,ADRB2,ACOT4,ABRACL,C21orf58,ARHGAP45,AMZ2P1,ADRB2,ACOT4,ABRACL
