,11362-NUSVR--nu=0.05-C=0.1,11362-NUSVR--nu=0.1-C=0.1,11362-NUSVR--nu=0.15-C=0.1,11362-NUSVR--nu=0.25-C=0.1,11362-NUSVR--nu=0.5-C=0.1,11362-NUSVR--nu=0.75-C=0.1,11362-NUSVR--nu=0.05-C=0.5,11362-NUSVR--nu=0.1-C=0.5,11362-NUSVR--nu=0.15-C=0.5,11362-NUSVR--nu=0.25-C=0.5,11362-NUSVR--nu=0.5-C=0.5,11362-NUSVR--nu=0.75-C=0.5,11362-NUSVR--nu=0.05-C=0.75,11362-NUSVR--nu=0.1-C=0.75,11362-NUSVR--nu=0.15-C=0.75,11362-NUSVR--nu=0.25-C=0.75,11362-NUSVR--nu=0.5-C=0.75,11362-NUSVR--nu=0.75-C=0.75,11362-NUSVR--nu=0.05-C=1,11362-NUSVR--nu=0.1-C=1,11362-NUSVR--nu=0.15-C=1,11362-NUSVR--nu=0.25-C=1,11362-NUSVR--nu=0.5-C=1,11362-NUSVR--nu=0.75-C=1,11362-NUSVR--nu=0.05-C=10,11362-NUSVR--nu=0.1-C=10,11362-NUSVR--nu=0.15-C=10,11362-NUSVR--nu=0.25-C=10,11362-NUSVR--nu=0.5-C=10,11362-NUSVR--nu=0.75-C=10
0,ABCC4,ABCA8,ABCA8,A1BG,A1BG,A1BG,ABCC4,ABCA8,ABCA8,A1BG,A1BG,A1BG,ABCC4,ABCA8,ABCA8,A1BG,A1BG,A1BG,ABCC4,ABCA8,ABCA8,A1BG,A1BG,A1BG,ABCC4,ABCA8,ABCA8,A1BG,A1BG,A1BG
1,ABHD12,ABCC1,ABCB10,AAK1,A2M,A2M,ABHD12,ABCC1,ABCB10,AAK1,A2M,A2M,ABHD12,ABCC1,ABCB10,AAK1,A2M,A2M,ABHD12,ABCC1,ABCB10,AAK1,A2M,A2M,ABHD12,ABCC1,ABCB10,AAK1,A2M,A2M
2,ABLIM3,ABCC4,ABCC1,AATK,AAK1,AAK1,ABLIM3,ABCC4,ABCC1,AATK,AAK1,AAK1,ABLIM3,ABCC4,ABCC1,AATK,AAK1,AAK1,ABLIM3,ABCC4,ABCC1,AATK,AAK1,AAK1,ABLIM3,ABCC4,ABCC1,AATK,AAK1,AAK1
3,ACPP,ABHD11,ABCC4,ABCA13,AARS,AAR2,ACPP,ABHD11,ABCC4,ABCA13,AARS,AAR2,ACPP,ABHD11,ABCC4,ABCA13,AARS,AAR2,ACPP,ABHD11,ABCC4,ABCA13,AARS,AAR2,ACPP,ABHD11,ABCC4,ABCA13,AARS,AAR2
4,ACRBP,ABHD12,ABHD11,ABCA8,AASDH,AARS,ACRBP,ABHD12,ABHD11,ABCA8,AASDH,AARS,ACRBP,ABHD12,ABHD11,ABCA8,AASDH,AARS,ACRBP,ABHD12,ABHD11,ABCA8,AASDH,AARS,ACRBP,ABHD12,ABHD11,ABCA8,AASDH,AARS
5,ACTN1,ABL2,ABHD12,ABCB1,AASDHPPT,AARSD1,ACTN1,ABL2,ABHD12,ABCB1,AASDHPPT,AARSD1,ACTN1,ABL2,ABHD12,ABCB1,AASDHPPT,AARSD1,ACTN1,ABL2,ABHD12,ABCB1,AASDHPPT,AARSD1,ACTN1,ABL2,ABHD12,ABCB1,AASDHPPT,AARSD1
6,ACTR2,ABLIM3,ABHD17A,ABCB10,AASS,AASDH,ACTR2,ABLIM3,ABHD17A,ABCB10,AASS,AASDH,ACTR2,ABLIM3,ABHD17A,ABCB10,AASS,AASDH,ACTR2,ABLIM3,ABHD17A,ABCB10,AASS,AASDH,ACTR2,ABLIM3,ABHD17A,ABCB10,AASS,AASDH
7,ACVR2A,ABTB1,ABHD3,ABCB9,AATF,AASDHPPT,ACVR2A,ABTB1,ABHD3,ABCB9,AATF,AASDHPPT,ACVR2A,ABTB1,ABHD3,ABCB9,AATF,AASDHPPT,ACVR2A,ABTB1,ABHD3,ABCB9,AATF,AASDHPPT,ACVR2A,ABTB1,ABHD3,ABCB9,AATF,AASDHPPT
8,ADGRL4,AC009506.1,ABHD4,ABCC1,AATK,AASS,ADGRL4,AC009506.1,ABHD4,ABCC1,AATK,AASS,ADGRL4,AC009506.1,ABHD4,ABCC1,AATK,AASS,ADGRL4,AC009506.1,ABHD4,ABCC1,AATK,AASS,ADGRL4,AC009506.1,ABHD4,ABCC1,AATK,AASS
9,ADIPOR1,AC144652.1,ABL2,ABCC4,ABCA13,AATF,ADIPOR1,AC144652.1,ABL2,ABCC4,ABCA12,AATF,ADIPOR1,AC144652.1,ABL2,ABCC4,ABCA12,AATF,ADIPOR1,AC144652.1,ABL2,ABCC4,ABCA13,AATF,ADIPOR1,AC144652.1,ABL2,ABCC4,ABCA13,AATF
