,11394-NUSVR--nu=0.05-C=0.1,11394-NUSVR--nu=0.1-C=0.1,11394-NUSVR--nu=0.15-C=0.1,11394-NUSVR--nu=0.25-C=0.1,11394-NUSVR--nu=0.5-C=0.1,11394-NUSVR--nu=0.75-C=0.1,11394-NUSVR--nu=0.05-C=0.5,11394-NUSVR--nu=0.1-C=0.5,11394-NUSVR--nu=0.15-C=0.5,11394-NUSVR--nu=0.25-C=0.5,11394-NUSVR--nu=0.5-C=0.5,11394-NUSVR--nu=0.75-C=0.5,11394-NUSVR--nu=0.05-C=0.75,11394-NUSVR--nu=0.1-C=0.75,11394-NUSVR--nu=0.15-C=0.75,11394-NUSVR--nu=0.25-C=0.75,11394-NUSVR--nu=0.5-C=0.75,11394-NUSVR--nu=0.75-C=0.75,11394-NUSVR--nu=0.05-C=1,11394-NUSVR--nu=0.1-C=1,11394-NUSVR--nu=0.15-C=1,11394-NUSVR--nu=0.25-C=1,11394-NUSVR--nu=0.5-C=1,11394-NUSVR--nu=0.75-C=1,11394-NUSVR--nu=0.05-C=10,11394-NUSVR--nu=0.1-C=10,11394-NUSVR--nu=0.15-C=10,11394-NUSVR--nu=0.25-C=10,11394-NUSVR--nu=0.5-C=10,11394-NUSVR--nu=0.75-C=10
26,ANXA6,AKNA,ADGRE5,ACTC1,ABHD12,ABCC1,ANXA6,AKNA,ADGRL4,ACTN1,ABHD12,ABCC1,ANXA6,AKNA,ADGRG6,ACTN1,ABHD12,ABCC1,ANXA6,AKNA,ADGRL4,ACTN1,ABHD12,ABCC1,ANXA6,AKNA,ADGRL4,ACTN1,ABHD12,ABCC1
27,AOC1,ALAS2,ADGRG6,ACTN1,ABHD13,ABCC10,AOC1,ALAS2,ADIPOR1,ACTN4,ABHD13,ABCC10,AOC1,ALAS2,ADGRL4,ACTN4,ABHD13,ABCC10,AOC1,ALAS2,ADIPOR1,ACTN4,ABHD13,ABCC10,AOC1,ALAS2,ADIPOR1,ACTN4,ABHD13,ABCC10
28,AP1B1,ALCAM,ADGRL4,ACTN4,ABHD14A,ABCC3,AP1B1,ALCAM,ADRM1,ACTR2,ABHD14A,ABCC3,AP1B1,ALCAM,ADIPOR1,ACTR2,ABHD14A,ABCC3,AP1B1,ALCAM,ADRM1,ACTR2,ABHD14A,ABCC3,AP1B1,ALCAM,ADRM1,ACTR2,ABHD14A,ABCC3
29,AP2M1,ALKBH5,ADIPOR1,ACTR2,ABHD17A,ABCC4,AP2M1,ALKBH5,AFF1,ACVR2B,ABHD17A,ABCC4,AP2M1,ALKBH5,ADRM1,ACVR2B,ABHD17A,ABCC4,AP2M1,ALKBH5,AFF1,ACVR2B,ABHD17A,ABCC4,AP2M1,ALKBH5,AFF1,ACVR2B,ABHD17A,ABCC4
30,APOA1,ALKBH6,ADRM1,ACVR2B,ABHD3,ABCC5,APOA1,ALKBH6,AFG3L1P,ACYP1,ABHD3,ABCC5,APOA1,ALKBH6,AFF1,ACYP1,ABHD3,ABCC5,APOA1,ALKBH6,AFG3L1P,ACYP1,ABHD3,ABCC5,APOA1,ALKBH6,AFG3L1P,ACYP1,ABHD3,ABCC5
31,APOLD1,AMPD2,AFF1,ACYP1,ABHD4,ABCC9,APOLD1,AMPD2,AGER,ACYP2,ABHD4,ABCC9,APOLD1,AMPD2,AFG3L1P,ACYP2,ABHD4,ABCC9,APOLD1,AMPD2,AGER,ACYP2,ABHD4,ABCC9,APOLD1,AMPD2,AGER,ACYP2,ABHD4,ABCC9
32,ARAP1,AMZ2P1,AFG3L1P,ACYP2,ABHD5,ABCD3,ARAP1,AMZ2P1,AGO1,ADAM10,ABHD5,ABCD3,ARAP1,AMZ2P1,AGER,ADAM10,ABHD5,ABCD3,ARAP1,AMZ2P1,AGO1,ADAM10,ABHD5,ABCD3,ARAP1,AMZ2P1,AGO1,ADAM10,ABHD5,ABCD3
33,ARF1,ANK1,AGER,ADAM10,ABHD6,ABCD4,ARF1,ANK1,AGPAT1,ADAM28,ABHD6,ABCD4,ARF1,ANK1,AGO1,ADAM28,ABHD6,ABCD4,ARF1,ANK1,AGPAT1,ADAM28,ABHD6,ABCD4,ARF1,ANK1,AGPAT1,ADAM28,ABHD6,ABCD4
34,ARHGAP18,ANKRD36B,AGO1,ADAM28,ABI3,ABCE1,ARHGAP18,ANKRD36B,AGPAT3,ADAMTS18,ABI3,ABCE1,ARHGAP18,ANKRD36B,AGPAT1,ADAMTS18,ABI3,ABCE1,ARHGAP18,ANKRD36B,AGPAT3,ADAMTS18,ABI3,ABCE1,ARHGAP18,ANKRD36B,AGPAT3,ADAMTS18,ABI3,ABCE1
35,ARHGAP30,ANKRD36C,AGPAT1,ADAMTS18,ABL1,ABCF2,ARHGAP30,ANKRD36C,AGRN,ADAMTS2,ABL1,ABCF2,ARHGAP30,ANKRD36C,AGPAT3,ADAMTS2,ABL1,ABCF2,ARHGAP30,ANKRD36C,AGRN,ADAMTS2,ABL1,ABCF2,ARHGAP30,ANKRD36C,AGRN,ADAMTS2,ABL1,ABCF2
36,ARHGAP45,ANKRD55,AGPAT3,ADAMTS2,ABL2,ABCF3,ARHGAP45,ANKRD55,AIM2,ADAMTS9,ABL2,ABCF3,ARHGAP45,ANKRD55,AGRN,ADAMTS9,ABL2,ABCF3,ARHGAP45,ANKRD55,AIM2,ADAMTS9,ABL2,ABCF3,ARHGAP45,ANKRD55,AIM2,ADAMTS9,ABL2,ABCF3
37,ARHGDIB,ANO9,AGRN,ADAMTS9,ABLIM1,ABCG1,ARHGDIB,ANO9,AIP,ADCY7,ABLIM1,ABCG1,ARHGDIB,ANO9,AIM2,ADCY7,ABLIM1,ABCG1,ARHGDIB,ANO9,AIP,ADCY7,ABLIM1,ABCG1,ARHGDIB,ANO9,AIP,ADCY7,ABLIM1,ABCG1
38,ARHGEF1,ANP32A,AIM2,ADCY7,ABLIM3,ABCG5,ARHGEF1,ANP32A,AKAP13,ADGRE1,ABLIM3,ABCG5,ARHGEF1,ANP32A,AIP,ADGRE1,ABLIM3,ABCG5,ARHGEF1,ANP32A,AKAP13,ADGRE1,ABLIM3,ABCG5,ARHGEF1,ANP32A,AKAP13,ADGRE1,ABLIM3,ABCG5
39,ARID1A,ANP32B,AIP,ADGRE1,ABRACL,ABHD1,ARID1A,ANP32B,AKIRIN2,ADGRE5,ABRACL,ABHD1,ARID1A,ANP32B,AKAP13,ADGRE5,ABRACL,ABHD1,ARID1A,ANP32B,AKIRIN2,ADGRE5,ABRACL,ABHD1,ARID1A,ANP32B,AKIRIN2,ADGRE5,ABRACL,ABHD1
40,ARL4C,ANXA1,AKAP13,ADGRE5,ABTB1,ABHD11,ARL4C,ANXA1,AKNA,ADGRG1,ABTB1,ABHD11,ARL4C,ANXA1,AKIRIN2,ADGRG1,ABTB1,ABHD11,ARL4C,ANXA1,AKNA,ADGRG1,ABTB1,ABHD11,ARL4C,ANXA1,AKNA,ADGRG1,ABTB1,ABHD11
41,ARL6IP5,ANXA11,AKIRIN2,ADGRG1,AC004057.1,ABHD12,ARL6IP5,ANXA11,AKT2,ADGRG6,AC004057.1,ABHD12,ARL6IP5,ANXA11,AKNA,ADGRG6,AC004057.1,ABHD12,ARL6IP5,ANXA11,AKT2,ADGRG6,AC004057.1,ABHD12,ARL6IP5,ANXA11,AKT2,ADGRG6,AC004057.1,ABHD12
42,ARRB2,ANXA3,AKNA,ADGRG6,AC005785.2,ABHD13,ARRB2,ANXA3,ALAS2,ADGRL4,AC005785.2,ABHD13,ARRB2,ANXA3,AKT2,ADGRL4,AC005785.2,ABHD13,ARRB2,ANXA3,ALAS2,ADGRL4,AC005785.2,ABHD13,ARRB2,ANXA3,ALAS2,ADGRL4,AC005785.2,ABHD13
43,ASCC2,ANXA4,AKT2,ADGRL4,AC009506.1,ABHD14A,ASCC2,ANXA4,ALCAM,ADIPOR1,AC009506.1,ABHD14A,ASCC2,ANXA4,ALAS2,ADIPOR1,AC009506.1,ABHD14A,ASCC2,ANXA4,ALCAM,ADIPOR1,AC009506.1,ABHD14A,ASCC2,ANXA4,ALCAM,ADIPOR1,AC009506.1,ABHD14A
44,ASPM,ANXA6,ALAS2,ADIPOR1,AC092171.4,ABHD14B,ASPM,ANXA6,ALKBH5,ADM5,AC092171.4,ABHD14B,ASPM,ANXA6,ALCAM,ADM5,AC092171.4,ABHD14B,ASPM,ANXA6,ALKBH5,ADM5,AC092171.4,ABHD14B,ASPM,ANXA6,ALKBH5,ADM5,AC092171.4,ABHD14B
45,ATN1,AOC1,ALCAM,ADM5,AC104699.1,ABHD17A,ATN1,AOC1,ALKBH6,ADNP,AC104699.1,ABHD17A,ATN1,AOC1,ALKBH5,ADNP,AC104699.1,ABHD17A,ATN1,AOC1,ALKBH6,ADNP,AC104699.1,ABHD17A,ATN1,AOC1,ALKBH6,ADNP,AC104699.1,ABHD17A
46,ATP2A3,AP1B1,ALKBH5,ADNP,AC144831.1,ABHD3,ATP2A3,AP1B1,ALPK1,ADPGK,AC144831.1,ABHD3,ATP2A3,AP1B1,ALKBH6,ADPGK,AC144831.1,ABHD3,ATP2A3,AP1B1,ALPK1,ADPGK,AC144831.1,ABHD3,ATP2A3,AP1B1,ALPK1,ADPGK,AC144831.1,ABHD3
47,ATP2B1,AP1S2,ALKBH6,ADPGK,ACACB,ABHD4,ATP2B1,AP1S2,ALPL,ADRM1,ACACB,ABHD4,ATP2B1,AP1S2,ALPK1,ADRM1,ACACB,ABHD4,ATP2B1,AP1S2,ALPL,ADRM1,ACACB,ABHD4,ATP2B1,AP1S2,ALPL,ADRM1,ACACB,ABHD4
48,ATP6V0B,AP2M1,ALPK1,ADRM1,ACAD11,ABHD5,ATP6V0B,AP2M1,ALS2CL,AFF1,ACAD11,ABHD5,ATP6V0B,AP2M1,ALPL,AFF1,ACAD11,ABHD5,ATP6V0B,AP2M1,ALS2CL,AFF1,ACAD11,ABHD5,ATP6V0B,AP2M1,ALS2CL,AFF1,ACAD11,ABHD5
49,ATXN2L,APMAP,ALPL,AFF1,ACADM,ABHD6,ATXN2L,APMAP,AMPD2,AFG3L1P,ACADM,ABHD6,ATXN2L,APMAP,ALS2CL,AFG3L1P,ACADM,ABHD6,ATXN2L,APMAP,AMPD2,AFG3L1P,ACADM,ABHD6,ATXN2L,APMAP,AMPD2,AFG3L1P,ACADM,ABHD6
50,AVPR1A,APOD,ALS2CL,AFG3L1P,ACADSB,ABI2,AVPR1A,APOD,AMZ2P1,AGA,ACADSB,ABI2,AVPR1A,APOD,AMPD2,AGA,ACADSB,ABI2,AVPR1A,APOD,AMZ2P1,AGA,ACADSB,ABI2,AVPR1A,APOD,AMZ2P1,AGA,ACADSB,ABI2
51,B4GALNT4,APOL3,AMPD2,AGA,ACAP1,ABI3,B4GALNT4,APOL3,ANAPC4,AGAP1,ACAP1,ABI3,B4GALNT4,APOL3,AMZ2P1,AGAP1,ACAP1,ABI3,B4GALNT4,APOL3,ANAPC4,AGAP1,ACAP1,ABI3,B4GALNT4,APOL3,ANAPC4,AGAP1,ACAP1,ABI3
52,BASP1,APOLD1,AMZ2P1,AGAP1,ACBD7,ABL1,BASP1,APOLD1,ANK1,AGAP3,ACBD7,ABL1,BASP1,APOLD1,ANAPC4,AGAP3,ACBD7,ABL1,BASP1,APOLD1,ANK1,AGAP3,ACBD7,ABL1,BASP1,APOLD1,ANK1,AGAP3,ACBD7,ABL1
53,BCL11B,APP,ANAPC4,AGAP3,ACD,ABL2,BCL11B,APP,ANKAR,AGER,ACD,ABL2,BCL11B,APP,ANK1,AGER,ACD,ABL2,BCL11B,APP,ANKAR,AGER,ACD,ABL2,BCL11B,APP,ANKAR,AGER,ACD,ABL2
54,BCL6B,AQP10,ANK1,AGER,ACER3,ABLIM1,BCL6B,AQP10,ANKFY1,AGO1,ACER3,ABLIM1,BCL6B,AQP10,ANKAR,AGO1,ACER3,ABLIM1,BCL6B,AQP10,ANKFY1,AGO1,ACER3,ABLIM1,BCL6B,AQP10,ANKFY1,AGO1,ACER3,ABLIM1
55,BCL9L,ARAP1,ANKAR,AGO1,ACKR4,ABLIM2,BCL9L,ARAP1,ANKRA2,AGO3,ACKR4,ABLIM2,BCL9L,ARAP1,ANKFY1,AGO3,ACKR4,ABLIM2,BCL9L,ARAP1,ANKRA2,AGO3,ACKR4,ABLIM2,BCL9L,ARAP1,ANKRA2,AGO3,ACKR4,ABLIM2
56,BEST4,ARC,ANKFY1,AGO3,ACLY,ABLIM3,BEST4,ARC,ANKRD36,AGPAT1,ACLY,ABLIM3,BEST4,ARC,ANKRA2,AGPAT1,ACLY,ABLIM3,BEST4,ARC,ANKRD36,AGPAT1,ACLY,ABLIM3,BEST4,ARC,ANKRD36,AGPAT1,ACLY,ABLIM3
57,BIRC3,ARF1,ANKRA2,AGPAT1,ACO2,ABO,BIRC3,ARF1,ANKRD36B,AGPAT3,ACO2,ABO,BIRC3,ARF1,ANKRD36,AGPAT3,ACO2,ABO,BIRC3,ARF1,ANKRD36B,AGPAT3,ACO2,ABO,BIRC3,ARF1,ANKRD36B,AGPAT3,ACO2,ABO
58,BMX,ARG1,ANKRD36,AGPAT3,ACOT11,ABRACL,BMX,ARG1,ANKRD36C,AGPAT5,ACOT11,ABRACL,BMX,ARG1,ANKRD36B,AGPAT5,ACOT11,ABRACL,BMX,ARG1,ANKRD36C,AGPAT5,ACOT11,ABRACL,BMX,ARG1,ANKRD36C,AGPAT5,ACOT11,ABRACL
59,BRI3,ARG2,ANKRD36B,AGPAT5,ACOT8,ABTB1,BRI3,ARG2,ANKRD37,AGRN,ACOT8,ABTB1,BRI3,ARG2,ANKRD36C,AGRN,ACOT8,ABTB1,BRI3,ARG2,ANKRD37,AGRN,ACOT8,ABTB1,BRI3,ARG2,ANKRD37,AGRN,ACOT8,ABTB1
60,BSG,ARHGAP1,ANKRD36C,AGRN,ACOX1,AC004057.1,BSG,ARHGAP1,ANKRD49,AGT,ACOX1,AC004057.1,BSG,ARHGAP1,ANKRD37,AGT,ACOX1,AC004057.1,BSG,ARHGAP1,ANKRD49,AGT,ACOX1,AC004057.1,BSG,ARHGAP1,ANKRD49,AGT,ACOX1,AC004057.1
61,C11orf96,ARHGAP30,ANKRD37,AGT,ACP5,AC005562.1,C11orf96,ARHGAP30,ANKRD55,AGTPBP1,ACP5,AC005562.1,C11orf96,ARHGAP30,ANKRD49,AGTPBP1,ACP5,AC005562.1,C11orf96,ARHGAP30,ANKRD55,AGTPBP1,ACP5,AC005562.1,C11orf96,ARHGAP30,ANKRD55,AGTPBP1,ACP5,AC005562.1
62,C1GALT1,ARHGAP4,ANKRD49,AGTPBP1,ACPP,AC005785.2,C1GALT1,ARHGAP4,ANO7,AGTRAP,ACPP,AC005785.2,C1GALT1,ARHGAP4,ANKRD55,AGTRAP,ACPP,AC005785.2,C1GALT1,ARHGAP4,ANO7,AGTRAP,ACPP,AC005785.2,C1GALT1,ARHGAP4,ANO7,AGTRAP,ACPP,AC005785.2
63,C1orf115,ARHGAP45,ANKRD55,AGTRAP,ACRBP,AC009506.1,C1orf115,ARHGAP45,ANO9,AHCYL1,ACRBP,AC009506.1,C1orf115,ARHGAP45,ANO7,AHCYL1,ACRBP,AC009506.1,C1orf115,ARHGAP45,ANO9,AHCYL1,ACRBP,AC009506.1,C1orf115,ARHGAP45,ANO9,AHCYL1,ACRBP,AC009506.1
64,C1orf52,ARHGDIB,ANO7,AHCYL1,ACSF3,AC092171.4,C1orf52,ARHGDIB,ANP32A,AIDA,ACSF3,AC092171.4,C1orf52,ARHGDIB,ANO9,AIDA,ACSF3,AC092171.4,C1orf52,ARHGDIB,ANP32A,AIDA,ACSF3,AC092171.4,C1orf52,ARHGDIB,ANP32A,AIDA,ACSF3,AC092171.4
65,C20orf85,ARHGEF1,ANO9,AIDA,ACSL3,AC104699.1,C20orf85,ARHGEF1,ANP32B,AIM2,ACSL3,AC104699.1,C20orf85,ARHGEF1,ANP32A,AIM2,ACSL3,AC104699.1,C20orf85,ARHGEF1,ANP32B,AIM2,ACSL3,AC104699.1,C20orf85,ARHGEF1,ANP32B,AIM2,ACSL3,AC104699.1
66,C5AR1,ARHGEF12,ANP32A,AIM2,ACSL4,AC144530.1,C5AR1,ARHGEF12,ANXA1,AIP,ACSL4,AC144530.1,C5AR1,ARHGEF12,ANP32B,AIP,ACSL4,AC144530.1,C5AR1,ARHGEF12,ANXA1,AIP,ACSL4,AC144530.1,C5AR1,ARHGEF12,ANXA1,AIP,ACSL4,AC144530.1
67,C5orf56,ARID1A,ANP32B,AIP,ACSS1,AC144831.1,C5orf56,ARID1A,ANXA11,AK9,ACSS1,AC144831.1,C5orf56,ARID1A,ANXA1,AK9,ACSS1,AC144831.1,C5orf56,ARID1A,ANXA11,AK9,ACSS1,AC144831.1,C5orf56,ARID1A,ANXA11,AK9,ACSS1,AC144831.1
68,C7,ARL13B,ANXA1,AK9,ACSS2,ACACA,C7,ARL13B,ANXA3,AKAP13,ACSS2,ACACA,C7,ARL13B,ANXA11,AKAP13,ACSS2,ACACA,C7,ARL13B,ANXA3,AKAP13,ACSS2,ACACA,C7,ARL13B,ANXA3,AKAP13,ACSS2,ACACA
