,1922-NUSVR--nu=0.05-C=0.1,1922-NUSVR--nu=0.1-C=0.1,1922-NUSVR--nu=0.15-C=0.1,1922-NUSVR--nu=0.25-C=0.1,1922-NUSVR--nu=0.5-C=0.1,1922-NUSVR--nu=0.75-C=0.1,1922-NUSVR--nu=0.05-C=0.5,1922-NUSVR--nu=0.1-C=0.5,1922-NUSVR--nu=0.15-C=0.5,1922-NUSVR--nu=0.25-C=0.5,1922-NUSVR--nu=0.5-C=0.5,1922-NUSVR--nu=0.75-C=0.5,1922-NUSVR--nu=0.05-C=0.75,1922-NUSVR--nu=0.1-C=0.75,1922-NUSVR--nu=0.15-C=0.75,1922-NUSVR--nu=0.25-C=0.75,1922-NUSVR--nu=0.5-C=0.75,1922-NUSVR--nu=0.75-C=0.75,1922-NUSVR--nu=0.05-C=1,1922-NUSVR--nu=0.1-C=1,1922-NUSVR--nu=0.15-C=1,1922-NUSVR--nu=0.25-C=1,1922-NUSVR--nu=0.5-C=1,1922-NUSVR--nu=0.75-C=1,1922-NUSVR--nu=0.05-C=10,1922-NUSVR--nu=0.1-C=10,1922-NUSVR--nu=0.15-C=10,1922-NUSVR--nu=0.25-C=10,1922-NUSVR--nu=0.5-C=10,1922-NUSVR--nu=0.75-C=10
0,ABCA5,AAK1,AAK1,AAK1,A2M,A2M,ABCA5,AAK1,AAK1,AAK1,A2M,A2M,ABCA5,AAK1,AAK1,AAK1,A2M,A2M,ABCA5,AAK1,AAK1,AAK1,A2M,A2M,ABCA5,AAK1,AAK1,AAK1,A2M,A2M
1,ABLIM1,ABCA5,ABCA5,AARS,A2ML1,A2ML1,ABLIM1,ABCA5,ABCA5,AARS,A2ML1,A2ML1,ABLIM1,ABCA5,ABCA5,AARS,A2ML1,A2ML1,ABLIM1,ABCA5,ABCA5,AARS,A2ML1,A2ML1,ABLIM1,ABCA5,ABCA5,AARS,A2ML1,A2ML1
2,ACRBP,ABCC3,ABCC3,AASDH,AAK1,A4GALT,ACRBP,ABCC3,ABCC3,AASDH,AAK1,A4GALT,ACRBP,ABCC3,ABCC3,AASDH,AAK1,A4GALT,ACRBP,ABCC3,ABCC3,AASDH,AAK1,A4GALT,ACRBP,ABCC3,ABCC3,AASDH,AAK1,A4GALT
3,ACTC1,ABHD12,ABHD12,AATF,AAMP,AACS,ACTC1,ABHD12,ABHD12,AATF,AAMP,AACS,ACTC1,ABHD12,ABHD12,AATF,AAMP,AACS,ACTC1,ABHD12,ABHD12,AATF,AAMP,AACS,ACTC1,ABHD12,ABHD12,AATF,AAMP,AACS
4,ACTR2,ABHD5,ABHD3,ABCA5,AAR2,AADAT,ACTR2,ABHD5,ABHD3,ABCA5,AAR2,AADAT,ACTR2,ABHD5,ABHD3,ABCA5,AAR2,AADAT,ACTR2,ABHD5,ABHD3,ABCA5,AAR2,AADAT,ACTR2,ABHD5,ABHD3,ABCA5,AAR2,AADAT
5,ACTR3,ABLIM1,ABHD5,ABCA6,AARD,AAK1,ACTR3,ABLIM1,ABHD5,ABCA6,AARD,AAK1,ACTR3,ABLIM1,ABHD5,ABCA6,AARD,AAK1,ACTR3,ABLIM1,ABHD5,ABCA6,AARD,AAK1,ACTR3,ABLIM1,ABHD5,ABCA6,AARD,AAK1
6,ADGRG1,AC104699.1,ABLIM1,ABCC1,AARS,AAMDC,ADGRG1,AC104699.1,ABLIM1,ABCC1,AARS,AAMDC,ADGRG1,AC104699.1,ABLIM1,ABCC1,AARS,AAMDC,ADGRG1,AC104699.1,ABLIM1,ABCC1,AARS,AAMDC,ADGRG1,AC104699.1,ABLIM1,ABCC1,AARS,AAMDC
7,ADGRG6,ACLY,AC104699.1,ABCC3,AARSD1,AAMP,ADGRG6,ACLY,AC104699.1,ABCC3,AARSD1,AAMP,ADGRG6,ACLY,AC104699.1,ABCC3,AARSD1,AAMP,ADGRG6,ACLY,AC104699.1,ABCC3,AARSD1,AAMP,ADGRG6,ACLY,AC104699.1,ABCC3,AARSD1,AAMP
8,ADGRL4,ACOT11,ACBD6,ABCD3,AASDH,AAR2,ADGRL4,ACOT11,ACBD6,ABCD3,AASDH,AAR2,ADGRL4,ACOT11,ACBD6,ABCD3,AASDH,AAR2,ADGRL4,ACOT11,ACBD6,ABCD3,AASDH,AAR2,ADGRL4,ACOT11,ACBD6,ABCD3,AASDH,AAR2
9,AFF3,ACPP,ACLY,ABCD4,AATF,AARD,AFF3,ACPP,ACLY,ABCD4,AATF,AARD,AFF3,ACPP,ACLY,ABCD4,AATF,AARD,AFF3,ACPP,ACLY,ABCD4,AATF,AARD,AFF3,ACPP,ACLY,ABCD4,AATF,AARD
10,AGTRAP,ACRBP,ACOT11,ABCG1,ABCA5,AARS,AGTRAP,ACRBP,ACOT11,ABCG1,ABCA5,AARS,AGTRAP,ACRBP,ACOT11,ABCG1,ABCA5,AARS,AGTRAP,ACRBP,ACOT11,ABCG1,ABCA5,AARS,AGTRAP,ACRBP,ACOT11,ABCG1,ABCA5,AARS
11,AKAP13,ACTN4,ACP5,ABHD12,ABCA6,AARSD1,AK4,ACTN4,ACP5,ABHD12,ABCA6,AARSD1,AK4,ACTN4,ACP5,ABHD12,ABCA6,AARSD1,AK4,ACTN4,ACP5,ABHD12,ABCA6,AARSD1,AK4,ACTN4,ACP5,ABHD12,ABCA6,AARS2
12,AKNA,ACTR2,ACPP,ABHD13,ABCB1,AASDH,AKAP13,ACTR2,ACPP,ABHD13,ABCB1,AASDH,AKAP13,ACTR2,ACPP,ABHD13,ABCB1,AASDH,AKAP13,ACTR2,ACPP,ABHD13,ABCB1,AASDH,AKAP13,ACTR2,ACPP,ABHD13,ABCB1,AARSD1
13,ALCAM,ACTR3,ACRBP,ABHD14B,ABCB10,AASDHPPT,AKNA,ACTR3,ACRBP,ABHD14B,ABCB10,AASDHPPT,AKNA,ACTR3,ACRBP,ABHD14B,ABCB10,AASDHPPT,AKNA,ACTR3,ACRBP,ABHD14B,ABCB10,AASDHPPT,AKNA,ACTR3,ACRBP,ABHD14B,ABCB10,AASDH
14,ALDH1A1,ADAM28,ACSL3,ABHD3,ABCB9,AASS,ALCAM,ADAM28,ACSL3,ABHD3,ABCB9,AASS,ALCAM,ADAM28,ACSL3,ABHD3,ABCB9,AASS,ALCAM,ADAM28,ACSL3,ABHD3,ABCB9,AASS,ALCAM,ADAM28,ACSL3,ABHD3,ABCB9,AASDHPPT
15,ALOX5,ADD3,ACTN4,ABHD4,ABCC1,AATF,ALDH1A1,ADD3,ACTN4,ABHD4,ABCC1,AATF,ALDH1A1,ADD3,ACTN4,ABHD4,ABCC1,AATF,ALDH1A1,ADD3,ACTN4,ABHD4,ABCC1,AATF,ALDH1A1,ADD3,ACTN4,ABHD4,ABCC1,AASS
16,ALOX5AP,ADGRG1,ACTR2,ABHD5,ABCC3,ABCA10,ALOX5,ADGRG1,ACTR2,ABHD5,ABCC3,ABCA10,ALOX5,ADGRG1,ACTR2,ABHD5,ABCC3,ABCA10,ALOX5,ADGRG1,ACTR2,ABHD5,ABCC3,ABCA10,ALOX5,ADGRG1,ACTR2,ABHD5,ABCC3,AATF
17,ANK3,ADGRG6,ACTR3,ABHD6,ABCC5,ABCA11P,ALOX5AP,ADGRG6,ACTR3,ABHD6,ABCC5,ABCA11P,ALOX5AP,ADGRG6,ACTR3,ABHD6,ABCC5,ABCA11P,ALOX5AP,ADGRG6,ACTR3,ABHD6,ABCC5,ABCA11P,ALOX5AP,ADGRG6,ACTR3,ABHD6,ABCC5,ABCA10
18,ANKRD36C,ADGRL4,ACYP1,ABL1,ABCD3,ABCA12,ANK3,ADGRL4,ACYP1,ABL1,ABCD3,ABCA12,ANK3,ADGRL4,ACYP1,ABL1,ABCD3,ABCA12,ANK3,ADGRL4,ACYP1,ABL1,ABCD3,ABCA12,ANK3,ADGRL4,ACYP1,ABL1,ABCD3,ABCA11P
19,ANP32A,ADNP,ADAM28,ABLIM1,ABCD4,ABCA13,ANKRD36C,ADNP,ADAM28,ABLIM1,ABCD4,ABCA13,ANKRD36C,ADNP,ADAM28,ABLIM1,ABCD4,ABCA13,ANKRD36C,ADNP,ADAM28,ABLIM1,ABCD4,ABCA13,ANKRD36C,ADNP,ADAM28,ABLIM1,ABCD4,ABCA12
20,ANP32B,AFF3,ADARB1,ABTB1,ABCF2,ABCA2,ANP32A,AFF3,ADARB1,ABTB1,ABCF2,ABCA2,ANP32A,AFF3,ADARB1,ABTB1,ABCF2,ABCA2,ANP32A,AFF3,ADARB1,ABTB1,ABCF2,ABCA2,ANP32A,AFF3,ADARB1,ABTB1,ABCF2,ABCA13
21,ANXA1,AGPAT5,ADD3,AC104699.1,ABCF3,ABCA5,ANP32B,AGPAT5,ADD3,AC104699.1,ABCF3,ABCA5,ANP32B,AGPAT5,ADD3,AC104699.1,ABCF3,ABCA5,ANP32B,AGPAT5,ADD3,AC104699.1,ABCF3,ABCA5,ANP32B,AGPAT5,ADD3,AC104699.1,ABCF3,ABCA2
22,ANXA11,AGTRAP,ADGRG1,ACAD11,ABCG1,ABCA6,ANXA1,AGTRAP,ADGRG1,ACAD11,ABCG1,ABCA6,ANXA1,AGTRAP,ADGRG1,ACAD11,ABCG1,ABCA6,ANXA1,AGTRAP,ADGRG1,ACAD11,ABCG1,ABCA6,ANXA1,AGTRAP,ADGRG1,ACAD11,ABCG1,ABCA5
23,ANXA4,AIDA,ADGRG6,ACADM,ABHD12,ABCA7,ANXA11,AIDA,ADGRG6,ACADM,ABHD12,ABCA7,ANXA11,AIDA,ADGRG6,ACADM,ABHD12,ABCA7,ANXA11,AIDA,ADGRG6,ACADM,ABHD12,ABCA7,ANXA11,AIDA,ADGRG6,ACADM,ABHD12,ABCA6
24,AOC1,AIP,ADGRL4,ACAP2,ABHD13,ABCA9,ANXA4,AIP,ADGRL4,ACAP2,ABHD13,ABCA9,AOC1,AIP,ADGRL4,ACAP2,ABHD13,ABCA9,ANXA4,AIP,ADGRL4,ACAP2,ABHD13,ABCA9,AOC1,AIP,ADGRL4,ACAP2,ABHD13,ABCA7
