,2536-NUSVR--nu=0.05-C=0.1,2536-NUSVR--nu=0.1-C=0.1,2536-NUSVR--nu=0.15-C=0.1,2536-NUSVR--nu=0.25-C=0.1,2536-NUSVR--nu=0.5-C=0.1,2536-NUSVR--nu=0.75-C=0.1,2536-NUSVR--nu=0.05-C=0.5,2536-NUSVR--nu=0.1-C=0.5,2536-NUSVR--nu=0.15-C=0.5,2536-NUSVR--nu=0.25-C=0.5,2536-NUSVR--nu=0.5-C=0.5,2536-NUSVR--nu=0.75-C=0.5,2536-NUSVR--nu=0.05-C=0.75,2536-NUSVR--nu=0.1-C=0.75,2536-NUSVR--nu=0.15-C=0.75,2536-NUSVR--nu=0.25-C=0.75,2536-NUSVR--nu=0.5-C=0.75,2536-NUSVR--nu=0.75-C=0.75,2536-NUSVR--nu=0.05-C=1,2536-NUSVR--nu=0.1-C=1,2536-NUSVR--nu=0.15-C=1,2536-NUSVR--nu=0.25-C=1,2536-NUSVR--nu=0.5-C=1,2536-NUSVR--nu=0.75-C=1,2536-NUSVR--nu=0.05-C=10,2536-NUSVR--nu=0.1-C=10,2536-NUSVR--nu=0.15-C=10,2536-NUSVR--nu=0.25-C=10,2536-NUSVR--nu=0.5-C=10,2536-NUSVR--nu=0.75-C=10
0,ABHD12,ABCA8,ABCA8,AAK1,A1BG,A1BG,ABHD11,ABCA8,ABCA8,AAK1,A1BG,A1BG,ABHD11,ABCA8,ABCA8,AAK1,A1BG,A1BG,ABHD12,ABCA8,ABCA8,AAK1,A1BG,A1BG,ABHD12,ABCA8,ABCA8,AAK1,A1BG,A1BG
1,ABLIM3,ABHD11,ABCB9,ABCA5,AAK1,A1CF,ABHD12,ABHD11,ABCB9,ABCA5,AAK1,A1CF,ABHD12,ABHD11,ABCB9,ABCA5,AAK1,A1CF,ABLIM3,ABHD11,ABCB9,ABCA5,AAK1,A1CF,ABLIM3,ABHD11,ABCB9,ABCA5,AAK1,A1CF
2,ACPP,ABHD12,ABCC3,ABCA8,AAMDC,A2M,ABLIM3,ABHD12,ABCC3,ABCA8,AAMDC,A2M,ABLIM3,ABHD12,ABCC3,ABCA8,AAMDC,A2M,ACPP,ABHD12,ABCC3,ABCA8,AAMDC,A2M,ACPP,ABHD12,ABCC3,ABCA8,AAMDC,A2M
3,ACRBP,ABHD17A,ABHD11,ABCB1,AAMP,A4GALT,ACPP,ABHD17A,ABHD11,ABCB1,AAMP,A4GALT,ACPP,ABHD17A,ABHD11,ABCB1,AAMP,A4GALT,ACRBP,ABHD17A,ABHD11,ABCB1,AAMP,A4GALT,ACRBP,ABHD17A,ABHD11,ABCB1,AAMP,A4GALT
4,ACTC1,ABL2,ABHD12,ABCB9,AARS,AAK1,ACRBP,ABL2,ABHD12,ABCB9,AARS,AAK1,ACRBP,ABL2,ABHD12,ABCB9,AARS,AAK1,ACTC1,ABL2,ABHD12,ABCB9,AARS,AAK1,ACTC1,ABL2,ABHD12,ABCB9,AARS,AAK1
5,ACTN1,ABLIM3,ABHD17A,ABCC3,AARS2,AAMDC,ACTC1,ABLIM3,ABHD17A,ABCC3,AARS2,AAMDC,ACTC1,ABLIM3,ABHD17A,ABCC3,AARS2,AAMDC,ACTN1,ABLIM3,ABHD17A,ABCC3,AARS2,AAMDC,ACTN1,ABLIM3,ABHD17A,ABCC3,AARS2,AAMDC
6,ACTN4,AC009506.1,ABHD3,ABCC4,AARSD1,AAMP,ACTN1,AC009506.1,ABHD3,ABCC4,AARSD1,AAMP,ACTN1,AC009506.1,ABHD3,ABCC4,AARSD1,AAMP,ACTN4,AC009506.1,ABHD3,ABCC4,AARSD1,AAMP,ACTN4,AC009506.1,ABHD3,ABCC4,AARSD1,AAMP
7,ACTR2,AC147651.4,ABL2,ABCC5,AASDH,AAR2,ACTN4,AC147651.4,ABL2,ABCC5,AASDH,AAR2,ACTN4,AC147651.4,ABL2,ABCC5,AASDH,AAR2,ACTR2,AC147651.4,ABL2,ABCC5,AASDH,AAR2,ACTR2,AC147651.4,ABL2,ABCC5,AASDH,AAR2
8,ACTR3,ACPP,ABLIM1,ABCG1,AASS,AARS,ACTR2,ACPP,ABLIM1,ABCG1,AASS,AARS,ACTR2,ACPP,ABLIM1,ABCG1,AASS,AARS,ACTR3,ACPP,ABLIM1,ABCG1,AASS,AARS,ACTR3,ACPP,ABLIM1,ABCG1,AASS,AARS
9,ADD3,ACRBP,ABLIM3,ABHD11,AATF,AARS2,ACTR3,ACRBP,ABLIM3,ABHD11,AATF,AARS2,ACTR3,ACRBP,ABLIM3,ABHD11,AATF,AARS2,ADD3,ACRBP,ABLIM3,ABHD11,AATF,AARS2,ADD3,ACRBP,ABLIM3,ABHD11,AATF,AARS2
10,ADIPOR1,ACSL4,ABO,ABHD12,AATK,AARSD1,ADD3,ACSL4,ABO,ABHD12,AATK,AARSD1,ADD3,ACSL4,ABO,ABHD12,AATK,AARSD1,ADIPOR1,ACSL4,ABO,ABHD12,AATK,AARSD1,ADIPOR1,ACSL4,ABO,ABHD12,AATK,AARSD1
11,AGPAT5,ACTC1,AC009506.1,ABHD17A,ABCA10,AASDH,ADIPOR1,ACTC1,AC009506.1,ABHD17A,ABCA10,AASDH,ADIPOR1,ACTC1,AC009506.1,ABHD17A,ABCA10,AASDH,AGPAT5,ACTC1,AC009506.1,ABHD17A,ABCA10,AASDH,AGPAT5,ACTC1,AC009506.1,ABHD17A,ABCA10,AASDH
12,AGTRAP,ACTN1,AC147651.4,ABHD3,ABCA13,AASS,AGPAT5,ACTN1,AC147651.4,ABHD3,ABCA13,AASS,AGPAT5,ACTN1,AC147651.4,ABHD3,ABCA13,AASS,AGTRAP,ACTN1,AC147651.4,ABHD3,ABCA13,AASS,AGTRAP,ACTN1,AC147651.4,ABHD3,ABCA13,AASS
13,AKAP13,ACTN4,ACAP2,ABHD4,ABCA5,AATF,AGTRAP,ACTN4,ACAP2,ABHD4,ABCA5,AATF,AGTRAP,ACTN4,ACAP2,ABHD4,ABCA5,AATF,AKAP13,ACTN4,ACAP2,ABHD4,ABCA5,AATF,AKAP13,ACTN4,ACAP2,ABHD4,ABCA5,AATF
14,AKIRIN2,ACTR2,ACCS,ABHD5,ABCA8,AATK,AKAP13,ACTR2,ACCS,ABHD5,ABCA8,AATK,AKAP13,ACTR2,ACCS,ABHD5,ABCA8,AATK,AKIRIN2,ACTR2,ACCS,ABHD5,ABCA8,AATK,AKIRIN2,ACTR2,ACCS,ABHD5,ABCA8,AATK
15,AKNA,ACTR3,ACLY,ABI2,ABCB1,ABCA10,AKIRIN2,ACTR3,ACLY,ABI2,ABCB1,ABCA10,AKIRIN2,ACTR3,ACLY,ABI2,ABCB1,ABCA10,AKNA,ACTR3,ACLY,ABI2,ABCB1,ABCA10,AKNA,ACTR3,ACLY,ABI2,ABCB1,ABCA10
16,ALOX5AP,ACYP1,ACOT11,ABI3,ABCB8,ABCA11P,AKNA,ACYP1,ACOT11,ABI3,ABCB8,ABCA11P,AKNA,ACYP1,ACOT11,ABI3,ABCB8,ABCA11P,ALOX5AP,ACYP1,ACOT11,ABI3,ABCB8,ABCA11P,ALOX5AP,ACYP1,ACOT11,ABI3,ABCB8,ABCA11P
17,AMBP,ADD3,ACPP,ABI3BP,ABCB9,ABCA13,ALOX5AP,ADD3,ACPP,ABI3BP,ABCB9,ABCA13,ALOX5AP,ADD3,ACPP,ABI3BP,ABCB9,ABCA13,AMBP,ADD3,ACPP,ABI3BP,ABCB9,ABCA13,AMBP,ADD3,ACPP,ABI3BP,ABCB9,ABCA13
18,ANKRD28,ADGRG3,ACRBP,ABL2,ABCC1,ABCA2,AMBP,ADGRG3,ACRBP,ABL2,ABCC1,ABCA2,AMBP,ADGRG3,ACRBP,ABL2,ABCC1,ABCA2,ANKRD28,ADGRG3,ACRBP,ABL2,ABCC1,ABCA2,ANKRD28,ADGRG3,ACRBP,ABL2,ABCC1,ABCA2
19,ANKRD33B,ADGRG6,ACSL4,ABLIM1,ABCC3,ABCA3,ANKRD28,ADGRG6,ACSL4,ABLIM1,ABCC3,ABCA3,ANKRD28,ADGRG6,ACSL4,ABLIM1,ABCC3,ABCA3,ANKRD33B,ADGRG6,ACSL4,ABLIM1,ABCC3,ABCA3,ANKRD33B,ADGRG6,ACSL4,ABLIM1,ABCC3,ABCA3
20,ANKRD36C,ADGRL4,ACTC1,ABLIM3,ABCC4,ABCA5,ANKRD33B,ADGRL4,ACTC1,ABLIM3,ABCC4,ABCA5,ANKRD33B,ADGRL4,ACTC1,ABLIM3,ABCC4,ABCA5,ANKRD36C,ADGRL4,ACTC1,ABLIM3,ABCC4,ABCA5,ANKRD36C,ADGRL4,ACTC1,ABLIM3,ABCC4,ABCA5
21,ANKRD9,ADIPOR1,ACTN1,ABO,ABCC5,ABCA6,ANKRD36C,ADIPOR1,ACTN1,ABO,ABCC5,ABCA6,ANKRD36C,ADIPOR1,ACTN1,ABO,ABCC5,ABCA6,ANKRD9,ADIPOR1,ACTN1,ABO,ABCC5,ABCA6,ANKRD9,ADIPOR1,ACTN1,ABO,ABCC5,ABCA6
22,ANO6,AFF1,ACTN4,AC005785.2,ABCD4,ABCA8,ANKRD9,AFF1,ACTN4,AC005785.2,ABCD4,ABCA8,ANKRD9,AFF1,ACTN4,AC005785.2,ABCD4,ABCA8,ANO6,AFF1,ACTN4,AC005785.2,ABCD4,ABCA8,ANO6,AFF1,ACTN4,AC005785.2,ABCD4,ABCA8
23,ANP32A,AFG3L1P,ACTR2,AC009506.1,ABCE1,ABCB1,ANO6,AFG3L1P,ACTR2,AC009506.1,ABCE1,ABCB1,ANO6,AFG3L1P,ACTR2,AC009506.1,ABCE1,ABCB1,ANP32A,AFG3L1P,ACTR2,AC009506.1,ABCE1,ABCB1,ANP32A,AFG3L1P,ACTR2,AC009506.1,ABCE1,ABCB1
