,1956-NUSVR--nu=0.05-C=0.1,1956-NUSVR--nu=0.1-C=0.1,1956-NUSVR--nu=0.15-C=0.1,1956-NUSVR--nu=0.25-C=0.1,1956-NUSVR--nu=0.5-C=0.1,1956-NUSVR--nu=0.75-C=0.1,1956-NUSVR--nu=0.05-C=0.5,1956-NUSVR--nu=0.1-C=0.5,1956-NUSVR--nu=0.15-C=0.5,1956-NUSVR--nu=0.25-C=0.5,1956-NUSVR--nu=0.5-C=0.5,1956-NUSVR--nu=0.75-C=0.5,1956-NUSVR--nu=0.05-C=0.75,1956-NUSVR--nu=0.1-C=0.75,1956-NUSVR--nu=0.15-C=0.75,1956-NUSVR--nu=0.25-C=0.75,1956-NUSVR--nu=0.5-C=0.75,1956-NUSVR--nu=0.75-C=0.75,1956-NUSVR--nu=0.05-C=1,1956-NUSVR--nu=0.1-C=1,1956-NUSVR--nu=0.15-C=1,1956-NUSVR--nu=0.25-C=1,1956-NUSVR--nu=0.5-C=1,1956-NUSVR--nu=0.75-C=1,1956-NUSVR--nu=0.05-C=10,1956-NUSVR--nu=0.1-C=10,1956-NUSVR--nu=0.15-C=10,1956-NUSVR--nu=0.25-C=10,1956-NUSVR--nu=0.5-C=10,1956-NUSVR--nu=0.75-C=10
0,ABHD3,ABCB1,ABCB1,AARS2,A2M,A1BG,ABHD3,ABCB1,ABCB1,AARS2,A2M,A1BG,ABHD3,ABCB1,ABCB1,AARS2,A2M,A1BG,ABHD3,ABCB1,ABCB1,AARS2,A2M,A1BG,ABHD3,ABCB1,ABCB1,AARS2,A2M,A1BG
1,ABL2,ABCG1,ABCC3,AASDH,AAMDC,A2M,ABL2,ABCG1,ABCC3,AASDH,AAMDC,A2M,ABL2,ABCG1,ABCC3,AASDH,AAMDC,A2M,ABL2,ABCG1,ABCC3,AASDH,AAMDC,A2M,ABL2,ABCG1,ABCC3,AASDH,AAMDC,A2M
2,ABLIM3,ABHD12,ABCG1,AATF,AAMP,A4GALT,ABLIM3,ABHD12,ABCG1,AATF,AAMP,A4GALT,ABLIM3,ABHD12,ABCG1,AATF,AAMP,A4GALT,ABLIM3,ABHD12,ABCG1,AATF,AAMP,A4GALT,ABLIM3,ABHD12,ABCG1,AATF,AAMP,A4GALT
3,ACRBP,ABHD3,ABHD12,ABCB1,AARS,AAK1,ACRBP,ABHD3,ABHD12,ABCB1,AARS,AAK1,ACRBP,ABHD3,ABHD12,ABCB1,AARS,AAK1,ACRBP,ABHD3,ABHD12,ABCB1,AARS,AAK1,ACRBP,ABHD3,ABHD12,ABCB1,AARS,AAK1
4,ACTN1,ABL2,ABHD17A,ABCC1,AARS2,AAMDC,ACTN1,ABL2,ABHD17A,ABCC1,AARS2,AAMDC,ACTN1,ABL2,ABHD17A,ABCC1,AARS2,AAMDC,ACTN1,ABL2,ABHD17A,ABCC1,AARS2,AAMDC,ACTN1,ABL2,ABHD17A,ABCC1,AARS2,AAMDC
5,ACTN4,ABLIM3,ABHD3,ABCC3,AARSD1,AAMP,ACTN4,ABLIM3,ABHD3,ABCC3,AARSD1,AAMP,ACTN4,ABLIM3,ABHD3,ABCC3,AARSD1,AAMP,ACTN4,ABLIM3,ABHD3,ABCC3,AARSD1,AAMP,ACTN4,ABLIM3,ABHD3,ABCC3,AARSD1,AAMP
6,ADGRG4,ABTB1,ABL2,ABCD3,AASDH,AAR2,ADGRG4,ABTB1,ABL2,ABCD3,AASDH,AAR2,ADGRG4,ABTB1,ABL2,ABCD3,AASDH,AAR2,ADGRG4,ABTB1,ABL2,ABCD3,AASDH,AAR2,ADGRG4,ABTB1,ABL2,ABCD3,AASDH,AAR2
7,ADGRG6,ACP5,ABLIM3,ABCG1,AASDHPPT,AARS,ADGRG6,ACP5,ABLIM3,ABCG1,AASDHPPT,AARS,ADGRG6,ACP5,ABLIM3,ABCG1,AASDHPPT,AARS,ADGRG6,ACP5,ABLIM3,ABCG1,AASDHPPT,AARS,ADGRG6,ACP5,ABLIM3,ABCG1,AASDHPPT,AARS
8,ADGRL4,ACPP,ABRACL,ABHD12,AATF,AARS2,ADGRL4,ACPP,ABRACL,ABHD12,AATF,AARS2,ADGRL4,ACPP,ABRACL,ABHD12,AATF,AARS2,ADGRL4,ACPP,ABRACL,ABHD12,AATF,AARS2,ADGRL4,ACPP,ABRACL,ABHD12,AATF,AARS2
9,AFG3L1P,ACRBP,ABTB1,ABHD17A,ABCA13,AARSD1,AFG3L1P,ACRBP,ABTB1,ABHD17A,ABCA13,AARSD1,AFG3L1P,ACRBP,ABTB1,ABHD17A,ABCA13,AARSD1,AFG3L1P,ACRBP,ABTB1,ABHD17A,ABCA13,AARSD1,AFG3L1P,ACRBP,ABTB1,ABHD17A,ABCA13,AARSD1
