,5672-NUSVR--nu=0.05-C=0.1,5672-NUSVR--nu=0.1-C=0.1,5672-NUSVR--nu=0.15-C=0.1,5672-NUSVR--nu=0.25-C=0.1,5672-NUSVR--nu=0.5-C=0.1,5672-NUSVR--nu=0.75-C=0.1,5672-NUSVR--nu=0.05-C=0.5,5672-NUSVR--nu=0.1-C=0.5,5672-NUSVR--nu=0.15-C=0.5,5672-NUSVR--nu=0.25-C=0.5,5672-NUSVR--nu=0.5-C=0.5,5672-NUSVR--nu=0.75-C=0.5,5672-NUSVR--nu=0.05-C=0.75,5672-NUSVR--nu=0.1-C=0.75,5672-NUSVR--nu=0.15-C=0.75,5672-NUSVR--nu=0.25-C=0.75,5672-NUSVR--nu=0.5-C=0.75,5672-NUSVR--nu=0.75-C=0.75,5672-NUSVR--nu=0.05-C=1,5672-NUSVR--nu=0.1-C=1,5672-NUSVR--nu=0.15-C=1,5672-NUSVR--nu=0.25-C=1,5672-NUSVR--nu=0.5-C=1,5672-NUSVR--nu=0.75-C=1,5672-NUSVR--nu=0.05-C=10,5672-NUSVR--nu=0.1-C=10,5672-NUSVR--nu=0.15-C=10,5672-NUSVR--nu=0.25-C=10,5672-NUSVR--nu=0.5-C=10,5672-NUSVR--nu=0.75-C=10
0,ABL2,ABCA7,ABCA7,A2M,A1BG,A1BG,ABL2,AASS,ABCA7,A2M,A1BG,A1BG,ABL2,AASS,ABCA7,A2M,A1BG,A1BG,ABL2,AASS,ABCA7,A2M,A1BG,A1BG,ABL2,AASS,ABCA7,A2M,A1BG,A1BG
1,ABLIM3,ABHD3,ABCB9,AARS,A2M,A2M,ABLIM3,ABCA7,ABCB9,AARS,A2M,A2M,ABLIM3,ABCA7,ABCB9,AARS,A2M,A2M,ABLIM3,ABCA7,ABCB9,AARS,A2M,A2M,ABLIM3,ABCA7,ABCB9,AARS,A2M,A2M
2,ACP5,ABL2,ABCC5,AASS,AACS,AACS,ACP5,ABHD3,ABCC5,AASS,AACS,AACS,ACP5,ABHD3,ABCC5,AASS,AACS,AACS,ACP5,ABHD3,ABCC5,AASS,AACS,AACS,ACP5,ABHD3,ABCC5,AASS,AACS,AACS
3,ACPP,ABLIM3,ABHD3,AATK,AAK1,AADAT,ACPP,ABL2,ABHD3,AATK,AAK1,AADAT,ACPP,ABL2,ABHD3,AATK,AAK1,AADAT,ACPP,ABL2,ABHD3,AATK,AAK1,AADAT,ACPP,ABL2,ABHD3,AATK,AAK1,AADAT
4,ACRBP,ACP5,ABL2,ABCA7,AAMDC,AAK1,ACRBP,ABLIM3,ABL2,ABCA7,AAMDC,AAK1,ACRBP,ABLIM3,ABL2,ABCA7,AAMDC,AAK1,ACRBP,ABLIM3,ABL2,ABCA7,AAMDC,AAK1,ACRBP,ABLIM3,ABL2,ABCA7,AAMDC,AAK1
5,ACTN1,ACPP,ABLIM3,ABCB1,AAMP,AAMDC,ACTN1,ACP5,ABLIM3,ABCB1,AAMP,AAMDC,ACTN1,ACP5,ABLIM3,ABCB1,AAMP,AAMDC,ACTN1,ACP5,ABLIM3,ABCB1,AAMP,AAMDC,ACTN1,ACP5,ABLIM3,ABCB1,AAMP,AAMDC
6,ACTN4,ACRBP,ABTB1,ABCB9,AARS,AAMP,ACTN4,ACPP,ABTB1,ABCB9,AARS,AAMP,ACTN4,ACPP,ABTB1,ABCB9,AARS,AAMP,ACTN4,ACPP,ABTB1,ABCB9,AARS,AAMP,ACTN4,ACPP,ABTB1,ABCB9,AARS,AAMP
7,ACTR2,ACTC1,AC009506.1,ABCC5,AARSD1,AAR2,ACTR2,ACRBP,AC009506.1,ABCC5,AARSD1,AAR2,ACTR2,ACRBP,AC009506.1,ABCC5,AARSD1,AAR2,ACTR2,ACRBP,AC009506.1,ABCC5,AARSD1,AAR2,ACTR2,ACRBP,AC009506.1,ABCC5,AARSD1,AAR2
8,ADAM28,ACTN1,ACLY,ABHD11,AASDH,AARS,ADGRG6,ACTC1,ACLY,ABHD11,AASDH,AARS,ADGRG6,ACTC1,ACLY,ABHD11,AASDH,AARS,ADGRG6,ACTC1,ACLY,ABHD11,AASDH,AARS,ADGRG6,ACTC1,ACLY,ABHD11,AASDH,AARS
9,ADGRG6,ACTN4,ACP5,ABHD12,AASS,AARSD1,ADGRL4,ACTN1,ACP5,ABHD12,AASS,AARSD1,ADGRL4,ACTN1,ACP5,ABHD12,AASS,AARSD1,ADGRL4,ACTN1,ACP5,ABHD12,AASS,AARSD1,ADGRL4,ACTN1,ACP5,ABHD12,AASS,AARSD1
10,ADGRL4,ACTR2,ACPP,ABHD13,AATF,AASDH,ADIPOR1,ACTN4,ACPP,ABHD13,AATF,AASDH,ADIPOR1,ACTN4,ACPP,ABHD13,AATF,AASDH,ADIPOR1,ACTN4,ACPP,ABHD13,AATF,AASDH,ADIPOR1,ACTN4,ACPP,ABHD13,AATF,AASDH
11,ADIPOR1,ACTR3,ACRBP,ABHD3,AATK,AASS,AGPAT5,ACTR2,ACRBP,ABHD3,AATK,AASS,AGPAT5,ACTR2,ACRBP,ABHD3,AATK,AASS,AGPAT5,ACTR2,ACRBP,ABHD3,AATK,AASS,AGPAT5,ACTR2,ACRBP,ABHD3,AATK,AASS
12,AGPAT5,ACYP1,ACTN1,ABHD5,ABCA13,AATF,AKAP13,ACTR3,ACTN1,ABHD5,ABCA13,AATF,AKAP13,ACTR3,ACTN1,ABHD5,ABCA13,AATF,AKAP13,ACTR3,ACTN1,ABHD5,ABCA13,AATF,AKAP13,ACTR3,ACTC1,ABHD5,ABCA13,AATF
13,AKAP13,ADAM28,ACTN4,ABL1,ABCA2,AATK,AKNA,ACYP1,ACTN4,ABL1,ABCA2,AATK,AKNA,ACYP1,ACTN4,ABL1,ABCA2,AATK,AKNA,ACYP1,ACTN4,ABL1,ABCA2,AATK,AKNA,ACYP1,ACTN1,ABL1,ABCA2,AATK
14,AKNA,ADGRG3,ACTR2,ABL2,ABCA5,ABCA13,ALAS2,ADAM28,ACTR2,ABL2,ABCA5,ABCA13,ALAS2,ADAM28,ACTR2,ABL2,ABCA5,ABCA13,ALAS2,ADAM28,ACTR2,ABL2,ABCA5,ABCA13,ALAS2,ADAM28,ACTN4,ABL2,ABCA5,ABCA13
15,ALAS2,ADGRG6,ACTR3,ABLIM1,ABCA7,ABCA2,ALOX5AP,ADGRG3,ACTR3,ABLIM1,ABCA7,ABCA2,ALOX5AP,ADGRG3,ACTR3,ABLIM1,ABCA7,ABCA2,ALOX5AP,ADGRG3,ACTR3,ABLIM1,ABCA7,ABCA2,ALOX5AP,ADGRG3,ACTR2,ABLIM1,ABCA7,ABCA2
16,ALOX5AP,ADGRL4,ACYP1,ABLIM3,ABCB1,ABCA3,ANK1,ADGRG6,ACYP1,ABLIM3,ABCB1,ABCA3,ANK1,ADGRG6,ACYP1,ABLIM3,ABCB1,ABCA3,ANK1,ADGRG6,ACYP1,ABLIM3,ABCB1,ABCA3,ANK1,ADGRG6,ACTR3,ABLIM3,ABCB1,ABCA3
17,ANK1,ADIPOR1,ACYP2,ABTB1,ABCB7,ABCA5,ANKRD36C,ADGRL4,ACYP2,ABTB1,ABCB7,ABCA5,ANKRD36C,ADGRL4,ACYP2,ABTB1,ABCB7,ABCA5,ANKRD36C,ADGRL4,ACYP2,ABTB1,ABCB7,ABCA5,ANKRD36C,ADGRL4,ACYP1,ABTB1,ABCB7,ABCA5
18,ANKRD36C,ADPGK,ADAM28,AC009506.1,ABCB8,ABCA6,ANP32A,ADIPOR1,ADAM28,AC009506.1,ABCB8,ABCA6,ANP32A,ADIPOR1,ADAM28,AC009506.1,ABCB8,ABCA6,ANP32A,ADIPOR1,ADAM28,AC009506.1,ABCB8,ABCA6,ANP32A,ADIPOR1,ACYP2,AC009506.1,ABCB8,ABCA6
19,ANP32A,ADRB2,ADAMTS1,ACACB,ABCB9,ABCA7,ANP32B,ADPGK,ADAMTS1,ACACB,ABCB9,ABCA7,ANP32B,ADPGK,ADAMTS1,ACACB,ABCB9,ABCA7,ANP32B,ADPGK,ADAMTS1,ACACB,ABCB9,ABCA7,ANP32B,ADPGK,ADAM28,ACACB,ABCB9,ABCA7
20,ANP32B,AFF1,ADGRG3,ACAD8,ABCC1,ABCB1,ANXA1,ADRB2,ADGRG3,ACAD8,ABCC1,ABCB1,ANXA1,ADRB2,ADGRG3,ACAD8,ABCC1,ABCB1,ANXA1,ADRB2,ADGRG3,ACAD8,ABCC1,ABCB1,ANXA1,ADRB2,ADAMTS1,ACAD8,ABCC1,ABCB1
21,ANXA1,AFG3L1P,ADGRG6,ACAP1,ABCC3,ABCB10,ANXA11,AFF1,ADGRG6,ACAP1,ABCC3,ABCB10,ANXA11,AFF1,ADGRG6,ACAP1,ABCC3,ABCB10,ANXA11,AFF1,ADGRG6,ACAP1,ABCC3,ABCB10,ANXA11,AFF1,ADGRG3,ACAP1,ABCC3,ABCB10
22,ANXA11,AGER,ADGRL4,ACER3,ABCC4,ABCB11,ANXA6,AFG3L1P,ADGRL4,ACER3,ABCC4,ABCB11,ANXA6,AFG3L1P,ADGRL4,ACER3,ABCC4,ABCB11,ANXA6,AFG3L1P,ADGRL4,ACER3,ABCC4,ABCB11,ANXA6,AFG3L1P,ADGRG6,ACER3,ABCC4,ABCB11
23,ANXA6,AGO1,ADIPOR1,ACKR3,ABCC5,ABCB7,AP2M1,AGER,ADIPOR1,ACKR3,ABCC5,ABCB7,AP2M1,AGER,ADIPOR1,ACKR3,ABCC5,ABCB7,AP2M1,AGER,ADIPOR1,ACKR3,ABCC5,ABCB7,AP2M1,AGER,ADGRL4,ACKR3,ABCC5,ABCB7
24,AP2M1,AGPAT1,ADPGK,ACLY,ABCD3,ABCB8,APOBEC3A,AGO1,ADPGK,ACLY,ABCD3,ABCB8,APOBEC3A,AGO1,ADPGK,ACLY,ABCD3,ABCB8,APOBEC3A,AGO1,ADPGK,ACLY,ABCD3,ABCB8,APOBEC3A,AGO1,ADIPOR1,ACLY,ABCD3,ABCB8
25,APOBEC3A,AGPAT5,ADRB2,ACOT11,ABCE1,ABCB9,APOC1,AGPAT1,ADRB2,ACOT11,ABCE1,ABCB9,APOC1,AGPAT1,ADRB2,ACOT11,ABCE1,ABCB9,APOC1,AGPAT1,ADRB2,ACOT11,ABCE1,ABCB9,APOC1,AGPAT1,ADPGK,ACOT11,ABCE1,ABCB9
26,APOC1,AKAP13,AFF1,ACP5,ABCF2,ABCC1,APP,AGPAT5,AFF1,ACP5,ABCF2,ABCC1,APP,AGPAT5,AFF1,ACP5,ABCF2,ABCC1,APP,AGPAT5,AFF1,ACP5,ABCF2,ABCC1,APP,AGPAT5,ADRB2,ACP5,ABCF2,ABCC1
27,APP,AKIRIN2,AFG3L1P,ACPP,ABCF3,ABCC10,AQP10,AKAP13,AFG3L1P,ACPP,ABCF3,ABCC10,AQP10,AKAP13,AFG3L1P,ACPP,ABCF3,ABCC10,AQP10,AKAP13,AFG3L1P,ACPP,ABCF3,ABCC10,AQP10,AKAP13,AFF1,ACPP,ABCF3,ABCC10
28,AQP10,AKNA,AGO1,ACRBP,ABHD11,ABCC3,AQP9,AKIRIN2,AGO1,ACRBP,ABHD11,ABCC3,AQP9,AKIRIN2,AGO1,ACRBP,ABHD11,ABCC3,AQP9,AKIRIN2,AGO1,ACRBP,ABHD11,ABCC3,AQP9,AKIRIN2,AFG3L1P,ACRBP,ABHD11,ABCC3
29,AQP9,ALAS2,AGO4,ACTC1,ABHD12,ABCC4,ARAP1,AKNA,AGO4,ACTC1,ABHD12,ABCC4,ARAP1,AKNA,AGO4,ACTC1,ABHD12,ABCC4,ARAP1,AKNA,AGO4,ACTC1,ABHD12,ABCC4,ARAP1,AKNA,AGO1,ACTC1,ABHD12,ABCC4
30,ARAP1,ALOX5,AGPAT1,ACTN1,ABHD13,ABCC5,ARF1,ALAS2,AGPAT1,ACTN1,ABHD13,ABCC5,ARF1,ALAS2,AGPAT1,ACTN1,ABHD13,ABCC5,ARF1,ALAS2,AGPAT1,ACTN1,ABHD13,ABCC5,ARF1,ALAS2,AGO4,ACTN1,ABHD13,ABCC5
31,ARF1,ALOX5AP,AGPAT5,ACTN4,ABHD14A,ABCC9,ARG2,ALOX5,AGPAT5,ACTN4,ABHD14A,ABCC9,ARG2,ALOX5,AGPAT5,ACTN4,ABHD14A,ABCC9,ARG2,ALOX5,AGPAT5,ACTN4,ABHD14A,ABCC9,ARG2,ALOX5,AGPAT1,ACTN4,ABHD14A,ABCC9
32,ARG2,AMBP,AGTRAP,ACTR2,ABHD14B,ABCD1,ARHGAP1,ALOX5AP,AGTRAP,ACTR2,ABHD14B,ABCD1,ARHGAP1,ALOX5AP,AGTRAP,ACTR2,ABHD14B,ABCD1,ARHGAP1,ALOX5AP,AGTRAP,ACTR2,ABHD14B,ABCD1,ARHGAP1,ALOX5AP,AGPAT5,ACTR2,ABHD14B,ABCD1
33,ARHGAP1,ANK1,AIDA,ACTR3,ABHD15,ABCD3,ARHGAP18,ANK1,AIDA,ACTR3,ABHD15,ABCD3,ARHGAP18,ANK1,AIDA,ACTR3,ABHD15,ABCD3,ARHGAP18,ANK1,AIDA,ACTR3,ABHD15,ABCD3,ARHGAP18,AMBP,AGTRAP,ACTR3,ABHD15,ABCD3
34,ARHGAP18,ANKRD33B,AK9,ACVR2B,ABHD3,ABCE1,ARHGAP30,ANKRD33B,AK9,ACVR2B,ABHD3,ABCE1,ARHGAP30,ANKRD33B,AK9,ACVR2B,ABHD3,ABCE1,ARHGAP30,ANKRD33B,AK9,ACVR2B,ABHD3,ABCE1,ARHGAP30,ANK1,AIDA,ACVR2B,ABHD3,ABCE1
35,ARHGAP30,ANKRD36B,AKAP13,ACYP1,ABHD4,ABCF2,ARHGAP45,ANKRD36B,AKAP13,ACYP1,ABHD4,ABCF2,ARHGAP45,ANKRD36B,AKAP13,ACYP1,ABHD4,ABCF2,ARHGAP45,ANKRD36B,AKAP13,ACYP1,ABHD4,ABCF2,ARHGAP45,ANKRD33B,AK9,ACYP1,ABHD4,ABCF2
36,ARHGAP45,ANKRD36C,AKIRIN2,ACYP2,ABHD5,ABCF3,ARHGAP6,ANKRD36C,AKIRIN2,ACYP2,ABHD5,ABCF3,ARHGAP6,ANKRD36C,AKIRIN2,ACYP2,ABHD5,ABCF3,ARHGAP6,ANKRD36C,AKIRIN2,ACYP2,ABHD5,ABCF3,ARHGAP6,ANKRD36B,AKAP13,ACYP2,ABHD5,ABCF3
37,ARHGAP6,ANP32A,AKNA,ADAM10,ABI3,ABCG1,ARHGDIB,ANP32A,AKNA,ADAM10,ABI3,ABCG1,ARHGDIB,ANP32A,AKNA,ADAM10,ABI3,ABCG1,ARHGDIB,ANP32A,AKNA,ADAM10,ABI3,ABCG1,ARHGDIB,ANKRD36C,AKIRIN2,ADAM10,ABI3,ABCG1
