,1821-NUSVR--nu=0.05-C=0.1,1821-NUSVR--nu=0.1-C=0.1,1821-NUSVR--nu=0.15-C=0.1,1821-NUSVR--nu=0.25-C=0.1,1821-NUSVR--nu=0.5-C=0.1,1821-NUSVR--nu=0.75-C=0.1,1821-NUSVR--nu=0.05-C=0.5,1821-NUSVR--nu=0.1-C=0.5,1821-NUSVR--nu=0.15-C=0.5,1821-NUSVR--nu=0.25-C=0.5,1821-NUSVR--nu=0.5-C=0.5,1821-NUSVR--nu=0.75-C=0.5,1821-NUSVR--nu=0.05-C=0.75,1821-NUSVR--nu=0.1-C=0.75,1821-NUSVR--nu=0.15-C=0.75,1821-NUSVR--nu=0.25-C=0.75,1821-NUSVR--nu=0.5-C=0.75,1821-NUSVR--nu=0.75-C=0.75,1821-NUSVR--nu=0.05-C=1,1821-NUSVR--nu=0.1-C=1,1821-NUSVR--nu=0.15-C=1,1821-NUSVR--nu=0.25-C=1,1821-NUSVR--nu=0.5-C=1,1821-NUSVR--nu=0.75-C=1,1821-NUSVR--nu=0.05-C=10,1821-NUSVR--nu=0.1-C=10,1821-NUSVR--nu=0.15-C=10,1821-NUSVR--nu=0.25-C=10,1821-NUSVR--nu=0.5-C=10,1821-NUSVR--nu=0.75-C=10
37,ARHGAP18,ANKRD39,AHI1,ADAM9,ACADSB,ABHD17A,ARHGAP18,ANKRD39,AHI1,ADAM9,ACADM,ABHD17A,ARHGAP18,ANKRD39,AHI1,ADAM9,ACADM,ABHD17A,ARHGAP18,ANKRD39,AHI1,ADAM9,ACADM,ABHD17A,ARHGAP18,ANKRD39,AHI1,ADAM9,ACADSB,ABHD17A
38,ARHGAP30,ANP32A,AIDA,ADAMTS1,ACADVL,ABHD17B,ARHGAP30,ANP32A,AIDA,ADAMTS2,ACADSB,ABHD17B,ARHGAP30,ANP32A,AIDA,ADAMTS2,ACADSB,ABHD17B,ARHGAP30,ANP32A,AIDA,ADAMTS2,ACADSB,ABHD17B,ARHGAP30,ANP32A,AIDA,ADAMTS2,ACADVL,ABHD17B
39,ARHGAP31,ANP32B,AKAP12,ADAMTS2,ACAP1,ABHD18,ARHGAP31,ANP32B,AKAP12,ADAMTS9,ACADVL,ABHD18,ARHGAP31,ANP32B,AKAP12,ADAMTS9,ACADVL,ABHD18,ARHGAP31,ANP32B,AKAP12,ADAMTS9,ACADVL,ABHD18,ARHGAP31,ANP32B,AKAP12,ADAMTS9,ACAP1,ABHD18
40,ARHGAP45,ANXA1,AKAP13,ADAMTS9,ACAP3,ABHD3,ARHGAP45,ANXA1,AKAP13,ADCY4,ACAP1,ABHD3,ARHGAP45,ANXA1,AKAP13,ADCY4,ACAP1,ABHD3,ARHGAP45,ANXA1,AKAP13,ADCY4,ACAP1,ABHD3,ARHGAP45,ANXA1,AKAP13,ADCY4,ACAP3,ABHD3
41,ARHGDIB,ANXA6,AKIRIN1,ADCY4,ACAT1,ABHD4,ARHGDIB,ANXA6,AKIRIN1,ADD3,ACAP3,ABHD4,ARHGDIB,ANXA6,AKIRIN1,ADD3,ACAP3,ABHD4,ARHGDIB,ANXA6,AKIRIN1,ADD3,ACAP3,ABHD4,ARHGDIB,ANXA6,AKIRIN1,ADD3,ACAT1,ABHD4
42,ARHGEF12,AOC1,AKNA,ADD3,ACAT2,ABHD5,ARHGEF12,AOC1,AKNA,ADGRE1,ACAT1,ABHD5,ARHGEF12,AOC1,AKNA,ADGRE1,ACAT1,ABHD5,ARHGEF12,AOC1,AKNA,ADGRE1,ACAT1,ABHD5,ARHGEF12,AOC1,AKNA,ADGRE1,ACAT2,ABHD5
43,ARID1A,AP2A2,AKT2,ADGRE1,ACBD5,ABHD6,ARID1A,AP2A2,AKT2,ADGRG1,ACAT2,ABHD6,ARID1A,AP2A2,AKT2,ADGRG1,ACAT2,ABHD6,ARID1A,AP2A2,AKT2,ADGRG1,ACAT2,ABHD6,ARID1A,AP2A2,AKT2,ADGRG1,ACBD5,ABHD6
44,ARL6IP5,AP2M1,AKT3,ADGRG1,ACBD6,ABI2,ARL6IP5,AP2M1,AKT3,ADGRG6,ACBD5,ABI2,ARL6IP5,AP2M1,AKT3,ADGRG6,ACBD5,ABI2,ARL6IP5,AP2M1,AKT3,ADGRG6,ACBD5,ABI2,ARL6IP5,AP2M1,AKT3,ADGRG6,ACBD6,ABI2
45,ARRB2,APMAP,ALAS2,ADGRG6,ACER3,ABI3,ARRB2,APCS,ALAS2,ADGRL4,ACBD6,ABI3,ARRB2,APMAP,ALAS2,ADGRL4,ACBD6,ABI3,ARRB2,APMAP,ALAS2,ADGRL4,ACBD6,ABI3,ARRB2,APCS,ALAS2,ADGRL4,ACER3,ABI3
46,ASAH1,APOC1,ALKBH5,ADGRL4,ACKR3,ABL1,ASAH1,APMAP,ALKBH5,ADH1B,ACER3,ABL1,ASAH1,APOC1,ALKBH5,ADH1B,ACER3,ABL1,ASAH1,APOC1,ALKBH5,ADH1B,ACER3,ABL1,ASAH1,APMAP,ALKBH5,ADH1B,ACKR3,ABL1
47,ASS1,APOL3,ALOX5AP,ADH1B,ACKR4,ABL2,ASS1,APOC1,ALOX5AP,ADIPOR1,ACKR3,ABL2,ASS1,APOL3,ALOX5AP,ADIPOR1,ACKR3,ABL2,ASS1,APOL3,ALOX5AP,ADIPOR1,ACKR3,ABL2,ASS1,APOC1,ALOX5AP,ADIPOR1,ACKR4,ABL2
48,ATOX1,APP,ALPK1,ADIPOR1,ACLY,ABLIM1,ATOX1,APOL3,ALPK1,ADM5,ACKR4,ABLIM1,ATOX1,APP,ALPK1,ADM5,ACKR4,ABLIM1,ATOX1,APP,ALPK1,ADM5,ACKR4,ABLIM1,ATOX1,APOL3,ALPK1,ADM5,ACLY,ABLIM1
49,ATP1B1,AQP10,AMBP,ADM5,ACO2,ABLIM2,ATP1B1,APP,AMBP,ADNP,ACLY,ABLIM2,ATP1B1,AQP10,AMBP,ADNP,ACLY,ABLIM2,ATP1B1,AQP10,AMBP,ADNP,ACLY,ABLIM2,ATP1B1,APP,AMBP,ADNP,ACO2,ABLIM2
50,ATP2B1,AQP9,AMZ2P1,ADNP,ACOX1,ABLIM3,ATP2B1,AQP10,AMZ2P1,ADPGK,ACO2,ABLIM3,ATP2B1,AQP9,AMZ2P1,ADPGK,ACO2,ABLIM3,ATP2B1,AQP9,AMZ2P1,ADPGK,ACO2,ABLIM3,ATP2B1,AQP10,AMZ2P1,ADPGK,ACOX1,ABLIM3
51,ATP6V0B,ARAP1,ANK1,ADPGK,ACP5,ABO,ATP6V0B,AQP9,ANK1,ADRA2C,ACOX1,ABO,ATP6V0B,ARAP1,ANK1,ADRA2C,ACOX1,ABO,ATP6V0B,ARAP1,ANK1,ADRA2C,ACOX1,ABO,ATP6V0B,AQP9,ANK1,ADRA2C,ACP5,ABO
52,AVIL,ARC,ANK3,ADRA2C,ACRBP,ABT1,AVIL,ARAP1,ANK3,ADRB2,ACP5,ABT1,AVIL,ARC,ANK3,ADRB2,ACP5,ABT1,AVIL,ARC,ANK3,ADRB2,ACP5,ABT1,AVIL,ARAP1,ANK3,ADRB2,ACRBP,ABT1
53,BCL2L1,ARF1,ANKFY1,ADRB2,ACSL1,ABTB1,BCL2L1,ARC,ANKFY1,AFF1,ACRBP,ABTB1,BCL2L1,ARF1,ANKFY1,AFF1,ACRBP,ABTB1,BCL2L1,ARF1,ANKFY1,AFF1,ACRBP,ABTB1,BCL2L1,ARC,ANKFY1,AFF1,ACSL1,ABTB1
54,BCL6B,ARF3,ANKRD36B,AFF1,ACSL3,AC004057.1,BCL6B,ARF1,ANKRD36B,AFG3L1P,ACSL1,AC004057.1,BCL6B,ARF3,ANKRD36B,AFG3L1P,ACSL1,AC004057.1,BCL6B,ARF3,ANKRD36B,AFG3L1P,ACSL1,AC004057.1,BCL6B,ARF1,ANKRD36B,AFG3L1P,ACSL3,AC004057.1
55,BCYRN1,ARF6,ANKRD36C,AFG3L1P,ACSL4,AC009506.1,BCYRN1,ARF3,ANKRD36C,AFG3L2,ACSL3,AC009506.1,BCYRN1,ARF6,ANKRD36C,AFG3L2,ACSL3,AC009506.1,BCYRN1,ARF6,ANKRD36C,AFG3L2,ACSL3,AC009506.1,BCYRN1,ARF3,ANKRD36C,AFG3L2,ACSL4,AC009506.1
56,BHMT,ARG2,ANKRD37,AFG3L2,ACSM3,AC010468.1,BHMT,ARF6,ANKRD37,AGO1,ACSL4,AC010468.1,BHMT,ARG2,ANKRD37,AGO1,ACSL4,AC010468.1,BHMT,ARG2,ANKRD37,AGO1,ACSL4,AC010468.1,BHMT,ARF6,ANKRD37,AGO1,ACSM3,AC010468.1
57,BMX,ARHGAP25,ANKRD39,AGO1,ACSS1,AC141586.5,BMX,ARG2,ANKRD39,AGO4,ACSM3,AC141586.5,BMX,ARHGAP25,ANKRD39,AGO4,ACSM3,AC141586.5,BMX,ARHGAP25,ANKRD39,AGO4,ACSM3,AC141586.5,BMX,ARG2,ANKRD39,AGO4,ACSS1,AC141586.5
58,BPGM,ARHGAP30,ANKRD49,AGO4,ACTC1,ACAA1,BPGM,ARHGAP25,ANKRD49,AGPAT5,ACSS1,ACAA1,BPGM,ARHGAP30,ANKRD49,AGPAT5,ACSS1,ACAA1,BPGM,ARHGAP30,ANKRD49,AGPAT5,ACSS1,ACAA1,BPGM,ARHGAP25,ANKRD49,AGPAT5,ACTL6A,ACAA1
59,BRI3,ARHGAP31,ANKZF1,AGPAT5,ACTL6A,ACACA,BRI3,ARHGAP30,ANKZF1,AGTPBP1,ACTL6A,ACACA,BRI3,ARHGAP31,ANKZF1,AGTPBP1,ACTL6A,ACACA,BRI3,ARHGAP31,ANKZF1,AGTPBP1,ACTL6A,ACACA,BRI3,ARHGAP30,ANKZF1,AGTPBP1,ACTN1,ACACA
60,BSG,ARHGAP45,ANP32A,AGTPBP1,ACTN1,ACACB,BSG,ARHGAP31,ANP32A,AGTRAP,ACTN1,ACACB,BSG,ARHGAP45,ANP32A,AGTRAP,ACTN1,ACACB,BSG,ARHGAP45,ANP32A,AGTRAP,ACTN1,ACACB,BSG,ARHGAP31,ANP32A,AGTRAP,ACTN4,ACACB
61,BTNL9,ARHGAP6,ANP32B,AGTRAP,ACTN4,ACAD9,BTNL9,ARHGAP45,ANP32B,AHCYL1,ACTN4,ACAD9,BTNL9,ARHGAP6,ANP32B,AHCYL1,ACTN4,ACAD9,BTNL9,ARHGAP6,ANP32B,AHCYL1,ACTN4,ACAD9,BTNL9,ARHGAP45,ANP32B,AHCYL1,ACTR10,ACAD9
62,C11orf54,ARHGDIB,ANP32E,AHCYL1,ACTR10,ACADM,C11orf54,ARHGAP6,ANP32E,AHI1,ACTR10,ACADM,C11orf54,ARHGDIB,ANP32E,AHI1,ACTR10,ACADM,C11orf54,ARHGDIB,ANP32E,AHI1,ACTR10,ACADM,C11orf54,ARHGAP6,ANP32E,AHI1,ACTR1A,ACADM
63,C11orf88,ARHGEF12,ANXA1,AHI1,ACTR1A,ACADS,C11orf88,ARHGDIB,ANXA1,AIDA,ACTR1A,ACADS,C11orf88,ARHGEF12,ANXA1,AIDA,ACTR1A,ACADS,C11orf88,ARHGEF12,ANXA1,AIDA,ACTR1A,ACADS,C11orf88,ARHGDIB,ANXA1,AIDA,ACTR2,ACADS
64,C11orf96,ARID1A,ANXA11,AIDA,ACTR2,ACADSB,C11orf96,ARHGEF12,ANXA11,AIP,ACTR2,ACADSB,C11orf96,ARID1A,ANXA11,AIP,ACTR2,ACADSB,C11orf96,ARID1A,ANXA11,AIP,ACTR2,ACADSB,C11orf96,ARHGEF12,ANXA11,AIP,ACTR3,ACADSB
65,C1GALT1,ARL6IP5,ANXA5,AIP,ACTR3,ACADVL,C1GALT1,ARID1A,ANXA5,AK6,ACTR3,ACADVL,C1GALT1,ARL6IP5,ANXA5,AK6,ACTR3,ACADVL,C1GALT1,ARL6IP5,ANXA5,AK6,ACTR3,ACADVL,C1GALT1,ARID1A,ANXA5,AK6,ACTR3C,ACADVL
66,C1QA,ARL6IP6,ANXA6,AK6,ACTR3C,ACAN,C1QA,ARL6IP5,ANXA6,AKAP12,ACTR3C,ACAN,C1QA,ARL6IP6,ANXA6,AKAP12,ACTR3C,ACAN,C1QA,ARL6IP6,ANXA6,AKAP12,ACTR3C,ACAN,C1QA,ARL6IP5,ANXA6,AKAP12,ACVR2A,ACAN
67,C1QB,ARRB1,AOAH,AKAP12,ACVR2A,ACAP1,C1QB,ARL6IP6,AOAH,AKAP13,ACVR2A,ACAP1,C1QB,ARRB1,AOAH,AKAP13,ACVR2A,ACAP1,C1QB,ARRB1,AOAH,AKAP13,ACVR2A,ACAP1,C1QB,ARL6IP6,AOAH,AKAP13,ACVR2B,ACAP1
68,C1QC,ARRB2,AOC1,AKAP13,ACVR2B,ACAP2,C1QC,ARRB1,AOC1,AKIRIN1,ACVR2B,ACAP2,C1QC,ARRB2,AOC1,AKIRIN1,ACVR2B,ACAP2,C1QC,ARRB2,AOC1,AKIRIN1,ACVR2B,ACAP2,C1QC,ARRB1,AOC1,AKIRIN1,ACVRL1,ACAP2
69,C1orf115,ASAH1,AP1B1,AKIRIN1,ACVRL1,ACAP3,C1orf115,ARRB2,AP1B1,AKNA,ACVRL1,ACAP3,C1orf115,ASAH1,AP1B1,AKNA,ACVRL1,ACAP3,C1orf115,ASAH1,AP1B1,AKNA,ACVRL1,ACAP3,C1orf115,ARRB2,AP1B1,AKNA,ACYP1,ACAP3
