,2498-NUSVR--nu=0.05-C=0.1,2498-NUSVR--nu=0.1-C=0.1,2498-NUSVR--nu=0.15-C=0.1,2498-NUSVR--nu=0.25-C=0.1,2498-NUSVR--nu=0.5-C=0.1,2498-NUSVR--nu=0.75-C=0.1,2498-NUSVR--nu=0.05-C=0.5,2498-NUSVR--nu=0.1-C=0.5,2498-NUSVR--nu=0.15-C=0.5,2498-NUSVR--nu=0.25-C=0.5,2498-NUSVR--nu=0.5-C=0.5,2498-NUSVR--nu=0.75-C=0.5,2498-NUSVR--nu=0.05-C=0.75,2498-NUSVR--nu=0.1-C=0.75,2498-NUSVR--nu=0.15-C=0.75,2498-NUSVR--nu=0.25-C=0.75,2498-NUSVR--nu=0.5-C=0.75,2498-NUSVR--nu=0.75-C=0.75,2498-NUSVR--nu=0.05-C=1,2498-NUSVR--nu=0.1-C=1,2498-NUSVR--nu=0.15-C=1,2498-NUSVR--nu=0.25-C=1,2498-NUSVR--nu=0.5-C=1,2498-NUSVR--nu=0.75-C=1,2498-NUSVR--nu=0.05-C=10,2498-NUSVR--nu=0.1-C=10,2498-NUSVR--nu=0.15-C=10,2498-NUSVR--nu=0.25-C=10,2498-NUSVR--nu=0.5-C=10,2498-NUSVR--nu=0.75-C=10
0,ABCA8,ABCA5,ABCA5,A2ML1,A1BG,A1BG,ABCA8,ABCA5,ABCA5,A2ML1,A1BG,A1BG,ABCA8,ABCA5,ABCA5,A2ML1,A1BG,A1BG,ABCA8,ABCA5,ABCA5,A2ML1,A1BG,A1BG,ABCA8,ABCA5,ABCA5,A2ML1,A1BG,A1BG
1,ABLIM3,ABCA8,ABCA8,AAK1,A2M,A1CF,ABLIM3,ABCA8,ABCA8,AAK1,A2M,A1CF,ABLIM3,ABCA8,ABCA8,AAK1,A2M,A1CF,ABLIM3,ABCA8,ABCA8,AAK1,A2M,A1CF,ABL2,ABCA8,ABCA8,AAK1,A2M,A1CF
2,ACPP,ABHD11,ABCB1,AASDH,A2ML1,A2M,ACPP,ABHD11,ABCB1,AASDH,A2ML1,A2M,ACPP,ABHD11,ABCB1,AASDH,A2ML1,A2M,ACPP,ABHD11,ABCB1,AASDH,A2ML1,A2M,ABLIM3,ABHD11,ABCB1,AASDH,A2ML1,A2M
3,ACRBP,ABHD12,ABCC4,ABCA5,AAK1,A2ML1,ACRBP,ABHD12,ABCC4,ABCA5,AAK1,A2ML1,ACRBP,ABHD12,ABCC4,ABCA5,AAK1,A2ML1,ACRBP,ABHD12,ABCC4,ABCA5,AAK1,A2ML1,ACPP,ABHD12,ABCC4,ABCA5,AAK1,A2ML1
4,ACTN1,ABHD3,ABHD11,ABCA8,AAMP,AAK1,ACTN1,ABHD3,ABHD11,ABCA8,AAMP,AAK1,ACTN1,ABHD3,ABHD11,ABCA8,AAMP,AAK1,ACTN1,ABHD3,ABHD11,ABCA8,AAMP,AAK1,ACRBP,ABHD3,ABHD11,ABCA8,AAMP,AAK1
5,ACTN4,ABL2,ABHD12,ABCB1,AARS,AAMP,ACTN4,ABL2,ABHD12,ABCB1,AARS,AAMP,ACTN4,ABL2,ABHD12,ABCB1,AARS,AAMP,ACTN4,ABL2,ABHD12,ABCB1,AARS,AAMP,ACTN1,ABL2,ABHD12,ABCB1,AARS,AAMP
6,ACTR2,ABLIM1,ABHD3,ABCB9,AARS2,AAR2,ACTR2,ABLIM1,ABHD3,ABCB9,AARS2,AAR2,ACTR2,ABLIM1,ABHD3,ABCB9,AARS2,AAR2,ACTR2,ABLIM1,ABHD3,ABCB9,AARS2,AAR2,ACTN4,ABLIM1,ABHD3,ABCB9,AARS2,AAR2
7,ADAMTS9,ABLIM3,ABHD5,ABCC1,AARSD1,AARS,ADAMTS9,ABLIM3,ABHD5,ABCC1,AARSD1,AARS,ADAMTS9,ABLIM3,ABHD5,ABCC1,AARSD1,AARS,ADAMTS9,ABLIM3,ABHD5,ABCC1,AARSD1,AARS,ACTR2,ABLIM3,ABHD5,ABCC1,AARSD1,AARS
8,ADGRL4,ABTB1,ABL2,ABCC4,AASDH,AARS2,ADGRL4,ABTB1,ABL2,ABCC4,AASDH,AARS2,ADGRL4,ABTB1,ABL2,ABCC4,AASDH,AARS2,ADGRL4,ABTB1,ABL2,ABCC4,AASDH,AARS2,ADAMTS9,ABTB1,ABL2,ABCC4,AASDH,AARS2
9,ADIPOR1,AC009506.1,ABLIM1,ABCC5,AASS,AARSD1,ADIPOR1,AC009506.1,ABLIM1,ABCC5,AASS,AARSD1,ADIPOR1,AC009506.1,ABLIM1,ABCC5,AASS,AARSD1,ADIPOR1,AC009506.1,ABLIM1,ABCC5,AASS,AARSD1,ADGRL4,AC009506.1,ABLIM1,ABCC5,AASS,AARSD1
10,AFF1,ACRBP,ABLIM3,ABCD4,AATF,AASDH,AFF1,ACRBP,ABLIM3,ABCD4,AATF,AASDH,AFF1,ACRBP,ABLIM3,ABCD4,AATF,AASDH,AFF1,ACRBP,ABLIM3,ABCD4,AATF,AASDH,ADIPOR1,ACRBP,ABLIM3,ABCD4,AATF,AASDH
11,AGPAT5,ACTN1,ABO,ABHD11,AATK,AASDHPPT,AGPAT5,ACTN1,ABO,ABHD11,AATK,AASDHPPT,AGPAT5,ACTN1,ABO,ABHD11,AATK,AASDHPPT,AGPAT5,ACTN1,ABO,ABHD11,AATK,AASDHPPT,AFF1,ACTN1,ABO,ABHD11,AATK,AASDHPPT
12,AGT,ACTN4,ABTB1,ABHD12,ABCA1,AASS,AGT,ACTN4,ABTB1,ABHD12,ABCA1,AASS,AGT,ACTN4,ABTB1,ABHD12,ABCA1,AASS,AGT,ACTN4,ABTB1,ABHD12,ABCA1,AASS,AGPAT5,ACTN4,ABTB1,ABHD12,ABCA1,AASS
13,AGTRAP,ACTR2,AC009506.1,ABHD3,ABCA13,AATF,AGTRAP,ACTR2,AC009506.1,ABHD3,ABCA13,AATF,AGTRAP,ACTR2,AC009506.1,ABHD3,ABCA13,AATF,AGTRAP,ACTR2,AC009506.1,ABHD3,ABCA13,AATF,AGT,ACTR2,AC009506.1,ABHD3,ABCA13,AATF
14,AKAP13,ACTR3,ACLY,ABHD5,ABCA3,AATK,AKAP13,ACTR3,ACLY,ABHD5,ABCA3,AATK,AKAP13,ACTR3,ACLY,ABHD5,ABCA3,AATK,AKAP13,ACTR3,ACLY,ABHD5,ABCA3,AATK,AGTRAP,ACTR3,ACLY,ABHD5,ABCA3,AATK
15,AKNA,ACYP1,ACOT11,ABHD6,ABCA5,ABCA1,AKNA,ACYP1,ACOT11,ABHD6,ABCA5,ABCA1,AKNA,ACYP1,ACOT11,ABHD6,ABCA5,ABCA1,AKNA,ACYP1,ACOT11,ABHD6,ABCA5,ABCA1,AKAP13,ACYP1,ACOT11,ABHD6,ABCA5,ABCA1
16,ANK1,ACYP2,ACPP,ABL2,ABCA7,ABCA10,ANK1,ACYP2,ACPP,ABL2,ABCA7,ABCA10,ANK1,ACYP2,ACPP,ABL2,ABCA7,ABCA10,ANK1,ACYP2,ACPP,ABL2,ABCA7,ABCA10,AKNA,ACYP2,ACPP,ABL2,ABCA7,ABCA10
17,ANKRD33B,ADAM15,ACRBP,ABLIM1,ABCA8,ABCA12,ANKRD33B,ADAM15,ACRBP,ABLIM1,ABCA8,ABCA12,ANKRD33B,ADAM15,ACRBP,ABLIM1,ABCA8,ABCA12,ANKRD33B,ADAM15,ACRBP,ABLIM1,ABCA8,ABCA12,ANK1,ADAM15,ACRBP,ABLIM1,ABCA8,ABCA12
18,ANKRD36C,ADAM28,ACTN1,ABLIM3,ABCB1,ABCA13,ANKRD36C,ADAM28,ACTN1,ABLIM3,ABCB1,ABCA13,ANKRD36C,ADAM28,ACTN1,ABLIM3,ABCB1,ABCA13,ANKRD36C,ADAM28,ACTN1,ABLIM3,ABCB1,ABCA13,ANKRD33B,ADAM28,ACTN1,ABLIM3,ABCB1,ABCA13
19,ANO6,ADAMTS2,ACTN4,ABO,ABCB9,ABCA2,ANO6,ADAMTS2,ACTN4,ABO,ABCB9,ABCA2,ANO6,ADAMTS2,ACTN4,ABO,ABCB9,ABCA2,ANO6,ADAMTS2,ACTN4,ABO,ABCB9,ABCA2,ANKRD36C,ADAMTS2,ACTN4,ABO,ABCB9,ABCA2
20,ANP32A,ADAMTS9,ACTR2,ABTB1,ABCC1,ABCA3,ANP32A,ADAMTS9,ACTR2,ABTB1,ABCC1,ABCA3,ANP32A,ADAMTS9,ACTR2,ABTB1,ABCC1,ABCA3,ANP32A,ADAMTS9,ACTR2,ABTB1,ABCC1,ABCA3,ANO6,ADAMTS9,ACTR2,ABTB1,ABCC1,ABCA3
21,ANP32B,ADGRG3,ACTR3,AC009506.1,ABCC3,ABCA5,ANP32B,ADGRG6,ACTR3,AC009506.1,ABCC3,ABCA5,ANP32B,ADGRG6,ACTR3,AC009506.1,ABCC3,ABCA5,ANP32B,ADGRG6,ACTR3,AC009506.1,ABCC3,ABCA5,ANP32A,ADGRG6,ACTR3,AC009506.1,ABCC3,ABCA5
22,ANXA1,ADGRG6,ACVR2A,ACAP2,ABCC4,ABCA6,ANXA1,ADGRL4,ACVR2A,ACAP2,ABCC4,ABCA6,ANXA1,ADGRL4,ACVR2A,ACAP2,ABCC4,ABCA6,ANXA1,ADGRL4,ACVR2A,ACAP2,ABCC4,ABCA6,ANP32B,ADGRL4,ACVR2A,ACAP2,ABCC4,ABCA6
