,2562-NUSVR--nu=0.05-C=0.1,2562-NUSVR--nu=0.1-C=0.1,2562-NUSVR--nu=0.15-C=0.1,2562-NUSVR--nu=0.25-C=0.1,2562-NUSVR--nu=0.5-C=0.1,2562-NUSVR--nu=0.75-C=0.1,2562-NUSVR--nu=0.05-C=0.5,2562-NUSVR--nu=0.1-C=0.5,2562-NUSVR--nu=0.15-C=0.5,2562-NUSVR--nu=0.25-C=0.5,2562-NUSVR--nu=0.5-C=0.5,2562-NUSVR--nu=0.75-C=0.5,2562-NUSVR--nu=0.05-C=0.75,2562-NUSVR--nu=0.1-C=0.75,2562-NUSVR--nu=0.15-C=0.75,2562-NUSVR--nu=0.25-C=0.75,2562-NUSVR--nu=0.5-C=0.75,2562-NUSVR--nu=0.75-C=0.75,2562-NUSVR--nu=0.05-C=1,2562-NUSVR--nu=0.1-C=1,2562-NUSVR--nu=0.15-C=1,2562-NUSVR--nu=0.25-C=1,2562-NUSVR--nu=0.5-C=1,2562-NUSVR--nu=0.75-C=1,2562-NUSVR--nu=0.05-C=10,2562-NUSVR--nu=0.1-C=10,2562-NUSVR--nu=0.15-C=10,2562-NUSVR--nu=0.25-C=10,2562-NUSVR--nu=0.5-C=10,2562-NUSVR--nu=0.75-C=10
49,BMP6,ANP32E,ALCAM,ADIPOR1,AC104699.1,ABHD15,BRWD3,ANP32B,ALCAM,ADIPOR1,AC104699.1,ABHD15,BRWD3,ANP32E,ALCAM,ADIPOR1,AC104699.1,ABHD15,C11orf96,ANP32E,ALCAM,ADIPOR1,AC104699.1,ABHD15,C11orf96,ANP32B,ALCAM,ADIPOR1,AC104699.1,ABHD15
50,BMX,ANXA1,ALG1,ADM,ACAA1,ABHD17A,C11orf96,ANP32E,ALG1,ADM,ACAA1,ABHD17A,C11orf96,ANXA1,ALG1,ADM,ACAA1,ABHD17A,C6orf226,ANXA1,ALG1,ADM,ACAA1,ABHD17A,C6orf226,ANP32E,ALG1,ADM,ACAA1,ABHD17A
51,BRWD3,ANXA11,ALKBH5,ADM5,ACAD11,ABHD17C,C6orf226,ANXA1,ALKBH5,ADM5,ACAD11,ABHD17C,C6orf226,ANXA11,ALKBH5,ADM5,ACAD11,ABHD17C,C6orf62,ANXA11,ALKBH5,ADM5,ACAD11,ABHD17C,C6orf62,ANXA1,ALKBH5,ADM5,ACAD11,ABHD17C
52,C11orf96,ANXA5,ALOX5,ADNP,ACADM,ABHD18,C6orf62,ANXA11,ALOX5,ADNP,ACADM,ABHD18,C6orf62,ANXA5,ALOX5,ADNP,ACADM,ABHD18,C9orf16,ANXA5,ALOX5,ADNP,ACADM,ABHD18,C9orf16,ANXA11,ALOX5,ADNP,ACADM,ABHD18
53,C6orf226,ANXA6,ALOX5AP,ADPGK,ACAP1,ABHD3,C9orf16,ANXA5,ALOX5AP,ADPGK,ACAP1,ABHD3,C9orf16,ANXA6,ALOX5AP,ADPGK,ACAP1,ABHD3,CA4,ANXA6,ALOX5AP,ADPGK,ACAP1,ABHD3,CA4,ANXA5,ALOX5AP,ADPGK,ACAP1,ABHD3
54,C6orf62,AOC1,ALPL,ADRM1,ACAP2,ABHD4,CA4,ANXA6,ALPL,ADRM1,ACAP2,ABHD4,CA4,AOC1,ALPL,ADRM1,ACAP2,ABHD4,CADM2,AOC1,ALPL,ADRM1,ACAP2,ABHD4,CADM2,ANXA6,ALPL,ADRM1,ACAP2,ABHD4
55,C9orf16,AP1B1,ALYREF,AFDN,ACAT1,ABHD5,CADM2,AOC1,ALYREF,AFDN,ACAT1,ABHD5,CADM2,AP1B1,ALYREF,AFDN,ACAT1,ABHD5,CAPS,AP1B1,ALYREF,AFDN,ACAT1,ABHD5,CAPS,AOC1,ALYREF,AFDN,ACAT1,ABHD5
56,CA4,AP2M1,AMZ2P1,AFF1,ACBD5,ABHD6,CAPS,AP1B1,AMZ2P1,AFF1,ACBD5,ABHD6,CAPS,AP2M1,AMZ2P1,AFF1,ACBD5,ABHD6,CARD19,AP2M1,AMZ2P1,AFF1,ACBD5,ABHD6,CARD19,AP1B1,AMZ2P1,AFF1,ACBD5,ABHD6
57,CADM2,AP3S1,ANK1,AFG3L1P,ACBD6,ABI2,CARD19,AP2M1,ANK1,AFG3L1P,ACBD6,ABI2,CARD19,AP3S1,ANK1,AFG3L1P,ACBD6,ABI2,CASP1,AP3S1,ANK1,AFG3L1P,ACBD6,ABI2,CASP1,AP2M1,ANK1,AFG3L1P,ACBD6,ABI2
58,CAPS,APMAP,ANK3,AGFG1,ACCS,ABI3,CASP1,AP3S1,ANK3,AGFG1,ACCS,ABI3,CASP1,APMAP,ANK3,AGFG1,ACCS,ABI3,CASP4,APMAP,ANK3,AGFG1,ACCS,ABI3,CASP4,AP3S1,ANK3,AGFG1,ACCS,ABI3
59,CARD19,APOBEC3C,ANKRD13A,AGO1,ACHE,ABI3BP,CASP4,APMAP,ANKRD13A,AGO1,ACHE,ABI3BP,CASP4,APOBEC3C,ANKRD13A,AGO1,ACHE,ABI3BP,CAV2,APOBEC3C,ANKRD13A,AGO1,ACHE,ABI3BP,CAV2,APMAP,ANKRD13A,AGO1,ACHE,ABI3BP
60,CASP1,APOD,ANKRD28,AGO3,ACKR3,ABL1,CAV2,APOBEC3C,ANKRD28,AGO3,ACKR3,ABL1,CAV2,APOD,ANKRD28,AGO3,ACKR3,ABL1,CBL,APOD,ANKRD28,AGO3,ACKR3,ABL1,CBL,APOBEC3C,ANKRD28,AGO3,ACKR3,ABL1
61,CASP4,APOL3,ANKRD33B,AGO4,ACKR4,ABL2,CBL,APOD,ANKRD33B,AGO4,ACKR4,ABL2,CBL,APOL3,ANKRD33B,AGO4,ACKR4,ABL2,CCDC14,APOL3,ANKRD33B,AGO4,ACKR4,ABL2,CCDC14,APOD,ANKRD33B,AGO4,ACKR4,ABL2
62,CAV2,APP,ANKRD34B,AGPAT5,ACLY,ABLIM1,CCDC14,APOL3,ANKRD34B,AGPAT5,ACLY,ABLIM1,CCDC14,APP,ANKRD34B,AGPAT5,ACLY,ABLIM1,CCDC85B,APP,ANKRD34B,AGPAT5,ACLY,ABLIM1,CCDC85B,APOL3,ANKRD34B,AGPAT5,ACLY,ABLIM1
63,CBL,AQP10,ANKRD36,AGPS,ACOT11,ABLIM3,CCDC85B,APP,ANKRD36,AGPS,ACOT11,ABLIM3,CCDC85B,AQP10,ANKRD36,AGPS,ACOT11,ABLIM3,CCL22,AQP10,ANKRD36,AGPS,ACOT11,ABLIM3,CCL22,APP,ANKRD36,AGPS,ACOT11,ABLIM3
64,CCDC14,AQP9,ANKRD36B,AGR2,ACOT2,ABO,CCL22,AQP10,ANKRD36B,AGR2,ACOT2,ABO,CCL22,AQP9,ANKRD36B,AGR2,ACOT2,ABO,CCL3,AQP9,ANKRD36B,AGR2,ACOT2,ABO,CCL3,AQP10,ANKRD36B,AGR2,ACOT2,ABO
65,CCDC85B,ARAP1,ANKRD36C,AGTPBP1,ACOX1,ABRACL,CCL3,AQP9,ANKRD36C,AGTPBP1,ACOT4,ABRACL,CCL3,ARAP1,ANKRD36C,AGTPBP1,ACOX1,ABRACL,CCL4L2,ARAP1,ANKRD36C,AGTPBP1,ACOT4,ABRACL,CCL4L2,AQP9,ANKRD36C,AGTPBP1,ACOT4,ABRACL
66,CCL22,ARF1,ANKRD55,AGTRAP,ACOX2,ABT1,CCL4L2,ARAP1,ANKRD55,AGTRAP,ACOX1,ABT1,CCL4L2,ARF1,ANKRD55,AGTRAP,ACOX2,ABT1,CCND2,ARF1,ANKRD55,AGTRAP,ACOX1,ABT1,CCND2,ARAP1,ANKRD55,AGTRAP,ACOX1,ABT1
67,CCL3,ARF3,ANKRD9,AHCYL1,ACP5,ABTB1,CCND2,ARF1,ANKRD9,AHCYL1,ACOX2,ABTB1,CCND2,ARF3,ANKRD9,AHCYL1,ACP5,ABTB1,CCR7,ARF3,ANKRD9,AHCYL1,ACOX2,ABTB1,CCR7,ARF1,ANKRD9,AHCYL1,ACOX2,ABTB1
68,CCL4L2,ARF6,ANKS4B,AHI1,ACP6,ABTB2,CCR7,ARF3,ANKS4B,AHI1,ACP5,ABTB2,CCR7,ARF6,ANKS4B,AHI1,ACP6,ABTB2,CCR9,ARF6,ANKS4B,AHI1,ACP5,ABTB2,CCR9,ARF3,ANKS4B,AHI1,ACP5,ABTB2
69,CCND2,ARG2,ANO6,AIDA,ACRBP,AC004057.1,CCR9,ARF6,ANO6,AIDA,ACP6,AC004057.1,CCR9,ARG2,ANO6,AIDA,ACRBP,AC004057.1,CCS,ARG2,ANO6,AIDA,ACP6,AC004057.1,CCS,ARF6,ANO6,AIDA,ACP6,AC004057.1
