,2576-NUSVR--nu=0.05-C=0.1,2576-NUSVR--nu=0.1-C=0.1,2576-NUSVR--nu=0.15-C=0.1,2576-NUSVR--nu=0.25-C=0.1,2576-NUSVR--nu=0.5-C=0.1,2576-NUSVR--nu=0.75-C=0.1,2576-NUSVR--nu=0.05-C=0.5,2576-NUSVR--nu=0.1-C=0.5,2576-NUSVR--nu=0.15-C=0.5,2576-NUSVR--nu=0.25-C=0.5,2576-NUSVR--nu=0.5-C=0.5,2576-NUSVR--nu=0.75-C=0.5,2576-NUSVR--nu=0.05-C=0.75,2576-NUSVR--nu=0.1-C=0.75,2576-NUSVR--nu=0.15-C=0.75,2576-NUSVR--nu=0.25-C=0.75,2576-NUSVR--nu=0.5-C=0.75,2576-NUSVR--nu=0.75-C=0.75,2576-NUSVR--nu=0.05-C=1,2576-NUSVR--nu=0.1-C=1,2576-NUSVR--nu=0.15-C=1,2576-NUSVR--nu=0.25-C=1,2576-NUSVR--nu=0.5-C=1,2576-NUSVR--nu=0.75-C=1,2576-NUSVR--nu=0.05-C=10,2576-NUSVR--nu=0.1-C=10,2576-NUSVR--nu=0.15-C=10,2576-NUSVR--nu=0.25-C=10,2576-NUSVR--nu=0.5-C=10,2576-NUSVR--nu=0.75-C=10
0,ABCA8,ABCA8,ABCA8,AAK1,A2ML1,A1BG,ABCA8,ABCA8,ABCA8,AAK1,A2ML1,A1BG,ABCA8,ABCA8,ABCA8,AAK1,A2ML1,A1BG,ABCA8,ABCA8,ABCA8,AAK1,A2ML1,A1BG,ABCA8,ABCA8,ABCA8,AAK1,A2ML1,A1BG
1,ABLIM3,ABCC5,ABCC4,AASDH,A4GALT,A2M,ABL2,ABCC5,ABCC4,AASDH,A4GALT,A2M,ABL2,ABCC5,ABCC4,AASDH,A4GALT,A2M,ABL2,ABCC5,ABCC4,AASDH,A4GALT,A2M,ABL2,ABCC5,ABCC4,AASDH,A4GALT,A2M
2,ACRBP,ABHD12,ABCC5,AASS,AAK1,A2ML1,ABLIM3,ABHD12,ABCC5,AASS,AAK1,A2ML1,ABLIM3,ABHD12,ABCC5,AASS,AAK1,A2ML1,ABLIM3,ABHD12,ABCC5,AASS,AAK1,A2ML1,ABLIM3,ABHD12,ABCC5,AASS,AAK1,A2ML1
3,ACTN1,ABHD3,ABHD12,ABCA5,AAMP,A4GALT,ACRBP,ABHD3,ABHD12,ABCA5,AAMP,A4GALT,ACRBP,ABHD3,ABHD12,ABCA5,AAMP,A4GALT,ACRBP,ABHD3,ABHD12,ABCA5,AAMP,A4GALT,ACRBP,ABHD3,ABHD12,ABCA5,AAMP,A4GALT
4,ACTN4,ABL2,ABHD3,ABCA8,AARD,AAK1,ACTN1,ABL2,ABHD3,ABCA8,AARD,AAK1,ACTN1,ABL2,ABHD3,ABCA8,AARD,AAK1,ACTN1,ABL2,ABHD3,ABCA8,AARD,AAK1,ACTN1,ABL2,ABHD3,ABCA8,AARD,AAK1
5,ACTR2,ABLIM3,ABI3BP,ABCB1,AARS,AAMDC,ACTN4,ABLIM3,ABI3BP,ABCB1,AARS,AAMDC,ACTN4,ABLIM3,ABI3BP,ABCB1,AARS,AAMDC,ACTN4,ABLIM3,ABI3BP,ABCB1,AARS,AAMDC,ACTN4,ABLIM3,ABI3BP,ABCB1,AARS,AAMDC
6,ACTR3,ACLY,ABL2,ABCB9,AARS2,AAMP,ACTR2,ACLY,ABL2,ABCB9,AARS2,AAMP,ACTR2,ACLY,ABL2,ABCB9,AARS2,AAMP,ACTR2,ACLY,ABL2,ABCB9,AARS2,AAMP,ACTR2,ACLY,ABL2,ABCB9,AARS2,AAMP
7,ADD3,ACPP,ABLIM1,ABCC4,AARSD1,AAR2,ACTR3,ACPP,ABLIM1,ABCC4,AARSD1,AAR2,ACTR3,ACPP,ABLIM1,ABCC4,AARSD1,AAR2,ACTR3,ACPP,ABLIM1,ABCC4,AARSD1,AAR2,ACTR3,ACPP,ABLIM1,ABCC4,AARSD1,AAR2
8,ADGRG6,ACRBP,ABLIM3,ABCC5,AASDH,AARD,ADD3,ACRBP,ABLIM3,ABCC5,AASDH,AARD,ADD3,ACRBP,ABLIM3,ABCC5,AASDH,AARD,ADD3,ACRBP,ABLIM3,ABCC5,AASDH,AARD,ADD3,ACRBP,ABLIM3,ABCC5,AASDH,AARD
9,ADIPOR1,ACTN1,ACAP2,ABCG1,AASDHPPT,AARS,ADGRG6,ACTN1,ACAP2,ABCG1,AASDHPPT,AARS,ADGRG6,ACTN1,ACAP2,ABCG1,AASDHPPT,AARS,ADGRG6,ACTN1,ACAP2,ABCG1,AASDHPPT,AARS,ADGRG6,ACTN1,ACAP2,ABCG1,AASDHPPT,AARS
10,AGPAT5,ACTN4,ACBD6,ABHD11,AASS,AARS2,ADIPOR1,ACTN4,ACBD6,ABHD11,AASS,AARS2,ADIPOR1,ACTN4,ACBD6,ABHD11,AASS,AARS2,ADIPOR1,ACTN4,ACBD6,ABHD11,AASS,AARS2,ADIPOR1,ACTN4,ACBD6,ABHD11,AASS,AARS2
11,AGTRAP,ACTR2,ACLY,ABHD12,AATF,AARSD1,AGPAT5,ACTR2,ACLY,ABHD12,AATF,AARSD1,AGPAT5,ACTR2,ACLY,ABHD12,AATF,AARSD1,AGPAT5,ACTR2,ACLY,ABHD12,AATF,AARSD1,AGPAT5,ACTR2,ACLY,ABHD12,AATF,AARSD1
12,AKAP13,ACTR3,ACOT11,ABHD17A,ABCA13,AASDH,AGTRAP,ACTR3,ACOT11,ABHD17A,ABCA13,AASDH,AGTRAP,ACTR3,ACOT11,ABHD17A,ABCA13,AASDH,AGTRAP,ACTR3,ACOT11,ABHD17A,ABCA13,AASDH,AGTRAP,ACTR3,ACOT11,ABHD17A,ABCA13,AASDH
13,AKNA,ACYP1,ACPP,ABHD3,ABCA5,AASDHPPT,AKAP13,ACYP1,ACPP,ABHD3,ABCA5,AASDHPPT,AKAP13,ACYP1,ACPP,ABHD3,ABCA5,AASDHPPT,AKAP13,ACYP1,ACPP,ABHD3,ABCA5,AASDHPPT,AKAP13,ACYP1,ACPP,ABHD3,ABCA5,AASDHPPT
14,ALAS2,ADAM8,ACRBP,ABHD5,ABCA8,AASS,AKNA,ADAM8,ACRBP,ABHD5,ABCA8,AASS,AKNA,ADAM8,ACRBP,ABHD5,ABCA8,AASS,AKNA,ADAM8,ACRBP,ABHD5,ABCA8,AASS,AKNA,ADAM8,ACRBP,ABHD5,ABCA8,AASS
15,ANKRD36C,ADAMTS2,ACSL4,ABHD6,ABCB1,AATF,ALAS2,ADAMTS2,ACSL4,ABHD6,ABCB1,AATF,ALAS2,ADAMTS2,ACSL4,ABHD6,ABCB1,AATF,ALAS2,ADAMTS2,ACSL4,ABHD6,ABCB1,AATF,ALAS2,ADAMTS2,ACSL4,ABHD6,ABCB1,AATF
