,2514-NUSVR--nu=0.05-C=0.1,2514-NUSVR--nu=0.1-C=0.1,2514-NUSVR--nu=0.15-C=0.1,2514-NUSVR--nu=0.25-C=0.1,2514-NUSVR--nu=0.5-C=0.1,2514-NUSVR--nu=0.75-C=0.1,2514-NUSVR--nu=0.05-C=0.5,2514-NUSVR--nu=0.1-C=0.5,2514-NUSVR--nu=0.15-C=0.5,2514-NUSVR--nu=0.25-C=0.5,2514-NUSVR--nu=0.5-C=0.5,2514-NUSVR--nu=0.75-C=0.5,2514-NUSVR--nu=0.05-C=0.75,2514-NUSVR--nu=0.1-C=0.75,2514-NUSVR--nu=0.15-C=0.75,2514-NUSVR--nu=0.25-C=0.75,2514-NUSVR--nu=0.5-C=0.75,2514-NUSVR--nu=0.75-C=0.75,2514-NUSVR--nu=0.05-C=1,2514-NUSVR--nu=0.1-C=1,2514-NUSVR--nu=0.15-C=1,2514-NUSVR--nu=0.25-C=1,2514-NUSVR--nu=0.5-C=1,2514-NUSVR--nu=0.75-C=1,2514-NUSVR--nu=0.05-C=10,2514-NUSVR--nu=0.1-C=10,2514-NUSVR--nu=0.15-C=10,2514-NUSVR--nu=0.25-C=10,2514-NUSVR--nu=0.5-C=10,2514-NUSVR--nu=0.75-C=10
52,BEST4,ANP32A,AKT2,ADIPOR1,ACCS,ABI3,BEST4,ANP32A,AKR7A2,ADGRL4,ACCS,ABI3,BCYRN1,ANP32A,AKR7A2,ADGRL4,ACCS,ABI3,BEST4,ANP32A,AKR7A2,ADGRL4,ACCS,ABI3,BEST4,ANP32A,AKT2,ADGRL4,ACCS,ABI3
53,BMX,ANP32B,AKT3,ADNP,ACER3,ABI3BP,BMX,ANP32B,AKT2,ADIPOR1,ACER3,ABI3BP,BEST4,ANP32B,AKT2,ADIPOR1,ACER3,ABI3BP,BMX,ANP32B,AKT2,ADIPOR1,ACER3,ABI3BP,BMX,ANP32B,AKT3,ADIPOR1,ACER3,ABI3BP
54,BPGM,ANP32E,ALAS2,ADPGK,ACKR3,ABL1,BPGM,ANP32E,AKT3,ADNP,ACKR3,ABL1,BMX,ANP32E,AKT3,ADNP,ACKR3,ABL1,BPGM,ANP32E,AKT3,ADNP,ACKR3,ABL1,BPGM,ANP32E,ALAS2,ADNP,ACKR3,ABL1
55,BRI3,ANXA1,ALCAM,ADRB2,ACKR4,ABL2,BRI3,ANXA1,ALAS2,ADPGK,ACKR4,ABL2,BPGM,ANXA1,ALAS2,ADPGK,ACKR4,ABL2,BRI3,ANXA1,ALAS2,ADPGK,ACKR4,ABL2,BRI3,ANXA1,ALCAM,ADPGK,ACKR4,ABL2
56,BSG,ANXA11,ALG1,ADRM1,ACLY,ABLIM1,BSG,ANXA11,ALCAM,ADRB2,ACLY,ABLIM1,BRI3,ANXA11,ALCAM,ADRB2,ACLY,ABLIM1,BSG,ANXA11,ALCAM,ADRB2,ACLY,ABLIM1,BSG,ANXA11,ALG1,ADRB2,ACLY,ABLIM1
57,BTNL9,ANXA4,ALKBH5,AFDN,ACO2,ABLIM2,BTNL9,ANXA4,ALG1,ADRM1,ACO2,ABLIM2,BSG,ANXA4,ALG1,ADRM1,ACO2,ABLIM2,BTNL9,ANXA4,ALG1,ADRM1,ACO2,ABLIM2,BTNL9,ANXA4,ALKBH5,ADRM1,ACO2,ABLIM2
58,C11orf96,ANXA5,ALOX5,AFF1,ACOT11,ABLIM3,C11orf96,ANXA5,ALKBH5,AFDN,ACOT11,ABLIM3,BTNL9,ANXA5,ALKBH5,AFDN,ACOT11,ABLIM3,C11orf96,ANXA5,ALKBH5,AFDN,ACOT11,ABLIM3,C11orf96,ANXA5,ALOX5,AFDN,ACOT11,ABLIM3
59,C1orf115,ANXA6,ALOX5AP,AFG3L1P,ACOX1,ABO,C1orf115,ANXA6,ALOX5,AFF1,ACOX1,ABO,C11orf96,ANXA6,ALOX5,AFF1,ACOX1,ABO,C1orf115,ANXA6,ALOX5,AFF1,ACOX1,ABO,C1orf115,ANXA6,ALOX5AP,AFF1,ACOX1,ABO
60,C21orf58,AOC1,ALPL,AFG3L2,ACOX2,ABTB1,C21orf58,AOC1,ALOX5AP,AFG3L1P,ACOX2,ABTB1,C1orf115,AOC1,ALOX5AP,AFG3L1P,ACOX2,ABTB1,C21orf58,AOC1,ALOX5AP,AFG3L1P,ACOX2,ABTB1,C21orf58,AOC1,ALPL,AFG3L1P,ACOX2,ABTB1
61,C4orf48,AP2M1,AMPD2,AGO1,ACP5,ABTB2,C4orf48,AP2M1,ALPL,AFG3L2,ACP5,ABTB2,C21orf58,AP2M1,ALPL,AFG3L2,ACP5,ABTB2,C4orf48,AP2M1,ALPL,AFG3L2,ACP5,ABTB2,C4orf48,AP2M1,AMPD2,AFG3L2,ACP5,ABTB2
62,C6orf226,AP3S1,AMZ2P1,AGO3,ACP6,AC008522.1,C6orf226,AP3S1,AMPD2,AGO1,ACP6,AC008522.1,C4orf48,AP3S1,AMPD2,AGO1,ACP6,AC008522.1,C6orf226,AP3S1,AMPD2,AGO1,ACP6,AC008522.1,C6orf226,AP3S1,AMZ2P1,AGO1,ACP6,AC008522.1
63,C6orf48,APMAP,ANK1,AGO4,ACPP,AC009506.1,C6orf48,APMAP,AMZ2P1,AGO3,ACPP,AC009506.1,C6orf226,APMAP,AMZ2P1,AGO3,ACPP,AC009506.1,C6orf48,APMAP,AMZ2P1,AGO3,ACPP,AC009506.1,C6orf48,APMAP,ANK1,AGO3,ACPP,AC009506.1
64,C6orf62,APOD,ANK3,AGPAT1,ACRBP,AC068491.3,C6orf62,APOL3,ANK1,AGO4,ACRBP,AC068491.3,C6orf48,APOL3,ANK1,AGO4,ACRBP,AC068491.3,C6orf62,APOL3,ANK1,AGO4,ACRBP,AC068491.3,C6orf62,APOL3,ANK3,AGO4,ACRBP,AC068491.3
65,C9orf16,APOL3,ANKRD13A,AGPAT5,ACSL1,AC079250.1,C9orf16,APOLD1,ANK3,AGPAT1,ACSL1,AC079250.1,C6orf62,APOLD1,ANK3,AGPAT1,ACSL1,AC079250.1,C9orf16,APOLD1,ANK3,AGPAT1,ACSL1,AC079250.1,C9orf16,APOLD1,ANKRD13A,AGPAT1,ACSL1,AC079250.1
66,C9orf24,APOLD1,ANKRD28,AGT,ACSL3,AC098617.1,C9orf24,APP,ANKRD13A,AGPAT5,ACSL3,AC098617.1,C9orf16,APP,ANKRD13A,AGPAT5,ACSL3,AC098617.1,C9orf24,APP,ANKRD13A,AGPAT5,ACSL3,AC098617.1,CA1,APP,ANKRD28,AGPAT5,ACSL3,AC098617.1
67,CA1,APP,ANKRD33B,AGTPBP1,ACSL4,AC104699.1,CA1,AQP10,ANKRD28,AGT,ACSL4,AC104699.1,C9orf24,AQP10,ANKRD28,AGT,ACSL4,AC104699.1,CA1,AQP10,ANKRD28,AGT,ACSL4,AC104699.1,CA2,AQP10,ANKRD33B,AGT,ACSL4,AC104699.1
68,CA2,AQP10,ANKRD34B,AGTRAP,ACTC1,AC144530.1,CA2,AQP9,ANKRD33B,AGTPBP1,ACTC1,AC144530.1,CA1,AQP9,ANKRD33B,AGTPBP1,ACTC1,AC144530.1,CA2,AQP9,ANKRD33B,AGTPBP1,ACTC1,AC144530.1,CA4,AQP9,ANKRD34B,AGTPBP1,ACTC1,AC144530.1
