,2426-NUSVR--nu=0.05-C=0.1,2426-NUSVR--nu=0.1-C=0.1,2426-NUSVR--nu=0.15-C=0.1,2426-NUSVR--nu=0.25-C=0.1,2426-NUSVR--nu=0.5-C=0.1,2426-NUSVR--nu=0.75-C=0.1,2426-NUSVR--nu=0.05-C=0.5,2426-NUSVR--nu=0.1-C=0.5,2426-NUSVR--nu=0.15-C=0.5,2426-NUSVR--nu=0.25-C=0.5,2426-NUSVR--nu=0.5-C=0.5,2426-NUSVR--nu=0.75-C=0.5,2426-NUSVR--nu=0.05-C=0.75,2426-NUSVR--nu=0.1-C=0.75,2426-NUSVR--nu=0.15-C=0.75,2426-NUSVR--nu=0.25-C=0.75,2426-NUSVR--nu=0.5-C=0.75,2426-NUSVR--nu=0.75-C=0.75,2426-NUSVR--nu=0.05-C=1,2426-NUSVR--nu=0.1-C=1,2426-NUSVR--nu=0.15-C=1,2426-NUSVR--nu=0.25-C=1,2426-NUSVR--nu=0.5-C=1,2426-NUSVR--nu=0.75-C=1,2426-NUSVR--nu=0.05-C=10,2426-NUSVR--nu=0.1-C=10,2426-NUSVR--nu=0.15-C=10,2426-NUSVR--nu=0.25-C=10,2426-NUSVR--nu=0.5-C=10,2426-NUSVR--nu=0.75-C=10
0,ABL2,AASS,AASS,AASDH,A4GALT,A1CF,ABL2,AASS,AASS,AASDH,A4GALT,A1CF,ABL2,AASS,AASS,AASDH,A4GALT,A1CF,ABL2,AASS,AASS,AASDH,A4GALT,A1CF,ABL2,AASS,AASS,AASDH,A4GALT,A1CF
1,ABLIM3,ABCA5,ABCA5,AASS,AAK1,A4GALT,ABLIM3,ABCA5,ABCA5,AASS,AAK1,A4GALT,ABLIM3,ABCA5,ABCA5,AASS,AAK1,A4GALT,ABLIM3,ABCA5,ABCA5,AASS,AAK1,A4GALT,ABLIM3,ABCA5,ABCA5,AASS,AAK1,A4GALT
2,ACPP,ABHD12,ABCB1,ABCA5,AAMDC,AAK1,ACPP,ABHD12,ABCB1,ABCA5,AAMDC,AAK1,ACPP,ABHD12,ABCB1,ABCA5,AAMDC,AAK1,ACPP,ABHD12,ABCB1,ABCA5,AAMDC,AAK1,ACPP,ABHD12,ABCB1,ABCA5,AAMDC,AAK1
3,ACRBP,ABL2,ABHD12,ABCB1,AAMP,AAMDC,ACRBP,ABL2,ABHD12,ABCB1,AAMP,AAMDC,ACRBP,ABL2,ABHD12,ABCB1,AAMP,AAMDC,ACRBP,ABL2,ABHD12,ABCB1,AAMP,AAMDC,ACRBP,ABL2,ABHD12,ABCB1,AAMP,AAMDC
4,ACTN1,ABLIM3,ABHD3,ABCC1,AARS,AAMP,ACTN1,ABLIM3,ABHD3,ABCC1,AARS,AAMP,ACTN1,ABLIM3,ABHD3,ABCC1,AARS,AAMP,ACTN1,ABLIM3,ABHD3,ABCC1,AARS,AAMP,ACTN1,ABLIM3,ABHD3,ABCC1,AARS,AAMP
5,ACTN4,ABTB1,ABHD4,ABCC3,AASDH,AAR2,ACTN4,ABTB1,ABHD4,ABCC3,AASDH,AAR2,ACTN4,ABTB1,ABHD4,ABCC3,AASDH,AAR2,ACTN4,ABTB1,ABHD4,ABCC3,AASDH,AAR2,ACTN4,ABTB1,ABHD4,ABCC3,AASDH,AAR2
6,ACTR2,ACLY,ABI3BP,ABHD11,AASS,AARS,ACTR2,ACLY,ABI3BP,ABHD11,AASS,AARS,ACTR2,ACLY,ABI3BP,ABHD11,AASS,AARS,ACTR2,ACLY,ABI3BP,ABHD11,AASS,AARS,ACTR2,ACLY,ABI3BP,ABHD11,AASS,AARS
7,ADGRG6,ACPP,ABL2,ABHD12,AATF,AARSD1,ADGRG6,ACPP,ABL2,ABHD12,AATF,AARSD1,ADGRG6,ACPP,ABL2,ABHD12,AATF,AARSD1,ADGRG6,ACPP,ABL2,ABHD12,AATF,AARSD1,ADGRG6,ACPP,ABL2,ABHD12,AATF,AARSD1
8,ADGRL4,ACRBP,ABLIM3,ABHD3,ABCA1,AASDH,ADGRL4,ACRBP,ABLIM3,ABHD3,ABCA1,AASDH,ADGRL4,ACRBP,ABLIM3,ABHD3,ABCA1,AASDH,ADGRL4,ACRBP,ABLIM3,ABHD3,ABCA1,AASDH,ADGRL4,ACRBP,ABLIM3,ABHD3,ABCA1,AASDH
9,ADIPOR1,ACTC1,ABTB1,ABHD4,ABCA10,AASS,ADIPOR1,ACTC1,ABTB1,ABHD4,ABCA10,AASS,ADIPOR1,ACTC1,ABTB1,ABHD4,ABCA10,AASS,ADIPOR1,ACTC1,ABTB1,ABHD4,ABCA10,AASS,ADIPOR1,ACTC1,ABTB1,ABHD4,ABCA10,AASS
10,AFF1,ACTN1,AC009506.1,ABI3,ABCA5,AATF,AFF1,ACTN1,AC009506.1,ABI3,ABCA5,AATF,AFF1,ACTN1,AC009506.1,ABI3,ABCA5,AATF,AFF1,ACTN1,AC009506.1,ABI3,ABCA5,AATF,AFF1,ACTN1,AC009506.1,ABI3,ABCA5,AATF
11,AGPAT5,ACTN4,ACLY,ABI3BP,ABCA6,AATK,AGPAT5,ACTN4,ACLY,ABI3BP,ABCA6,AATK,AGPAT5,ACTN4,ACLY,ABI3BP,ABCA6,AATK,AGPAT5,ACTN4,ACLY,ABI3BP,ABCA6,AATK,AGPAT5,ACTN4,ACLY,ABI3BP,ABCA6,AATK
12,AGTRAP,ACTR2,ACP5,ABL1,ABCB1,ABCA1,AGTRAP,ACTR2,ACP5,ABL1,ABCB1,ABCA1,AGTRAP,ACTR2,ACP5,ABL1,ABCB1,ABCA1,AGTRAP,ACTR2,ACP5,ABL1,ABCB1,ABCA1,AGTRAP,ACTR2,ACP5,ABL1,ABCB1,ABCA1
13,AKAP13,ACTR3,ACPP,ABL2,ABCB10,ABCA10,AKAP13,ACTR3,ACPP,ABL2,ABCB10,ABCA10,AKAP13,ACTR3,ACPP,ABL2,ABCB10,ABCA10,AKAP13,ACTR3,ACPP,ABL2,ABCB10,ABCA10,AKAP13,ACTR3,ACPP,ABL2,ABCB10,ABCA10
14,AKNA,ACYP1,ACRBP,ABLIM1,ABCB8,ABCA12,AKNA,ACYP1,ACRBP,ABLIM1,ABCB8,ABCA12,AKNA,ACYP1,ACRBP,ABLIM1,ABCB8,ABCA12,AKNA,ACYP1,ACRBP,ABLIM1,ABCB8,ABCA12,AKNA,ACYP1,ACRBP,ABLIM1,ABCB8,ABCA12
15,ALOX5AP,ACYP2,ACTC1,ABLIM3,ABCC1,ABCA2,ALOX5AP,ACYP2,ACTC1,ABLIM3,ABCC1,ABCA2,ALOX5AP,ACYP2,ACTC1,ABLIM3,ABCC1,ABCA2,ALOX5AP,ACYP2,ACTC1,ABLIM3,ABCC1,ABCA2,ALOX5AP,ACYP2,ACTC1,ABLIM3,ABCC1,ABCA2
16,ANKRD33B,ADAM28,ACTN1,ABO,ABCC3,ABCA3,ANKRD33B,ADAM28,ACTN1,ABO,ABCC3,ABCA3,ANKRD33B,ADAM28,ACTN1,ABO,ABCC3,ABCA3,ANKRD33B,ADAM28,ACTN1,ABO,ABCC3,ABCA3,ANKRD33B,ADAM28,ACTN1,ABO,ABCC3,ABCA3
17,ANKRD36C,ADAMTS2,ACTN4,ABTB1,ABCD4,ABCA5,ANKRD36C,ADAMTS2,ACTN4,ABTB1,ABCD4,ABCA5,ANKRD36C,ADAMTS2,ACTN4,ABTB1,ABCD4,ABCA5,ANKRD36C,ADAMTS2,ACTN4,ABTB1,ABCD4,ABCA5,ANKRD36C,ADAMTS2,ACTN4,ABTB1,ABCD4,ABCA5
18,ANP32A,ADGRG3,ACTR2,AC009506.1,ABCE1,ABCA6,ANP32A,ADGRG3,ACTR2,AC009506.1,ABCE1,ABCA6,ANP32A,ADGRG3,ACTR2,AC009506.1,ABCE1,ABCA6,ANP32A,ADGRG3,ACTR2,AC009506.1,ABCE1,ABCA6,ANP32A,ADGRG3,ACTR2,AC009506.1,ABCE1,ABCA6
19,ANP32B,ADGRG6,ACTR3,AC098617.1,ABCF2,ABCA7,ANP32B,ADGRG6,ACTR3,AC098617.1,ABCF2,ABCA7,ANP32B,ADGRG6,ACTR3,AC098617.1,ABCF2,ABCA7,ANP32B,ADGRG6,ACTR3,AC098617.1,ABCF2,ABCA7,ANP32B,ADGRG6,ACTR3,AC098617.1,ABCF2,ABCA7
