,11414-NUSVR--nu=0.05-C=0.1,11414-NUSVR--nu=0.1-C=0.1,11414-NUSVR--nu=0.15-C=0.1,11414-NUSVR--nu=0.25-C=0.1,11414-NUSVR--nu=0.5-C=0.1,11414-NUSVR--nu=0.75-C=0.1,11414-NUSVR--nu=0.05-C=0.5,11414-NUSVR--nu=0.1-C=0.5,11414-NUSVR--nu=0.15-C=0.5,11414-NUSVR--nu=0.25-C=0.5,11414-NUSVR--nu=0.5-C=0.5,11414-NUSVR--nu=0.75-C=0.5,11414-NUSVR--nu=0.05-C=0.75,11414-NUSVR--nu=0.1-C=0.75,11414-NUSVR--nu=0.15-C=0.75,11414-NUSVR--nu=0.25-C=0.75,11414-NUSVR--nu=0.5-C=0.75,11414-NUSVR--nu=0.75-C=0.75,11414-NUSVR--nu=0.05-C=1,11414-NUSVR--nu=0.1-C=1,11414-NUSVR--nu=0.15-C=1,11414-NUSVR--nu=0.25-C=1,11414-NUSVR--nu=0.5-C=1,11414-NUSVR--nu=0.75-C=1,11414-NUSVR--nu=0.05-C=10,11414-NUSVR--nu=0.1-C=10,11414-NUSVR--nu=0.15-C=10,11414-NUSVR--nu=0.25-C=10,11414-NUSVR--nu=0.5-C=10,11414-NUSVR--nu=0.75-C=10
10,ACRBP,AC009506.1,ABHD4,ABHD11,ABCA7,AASS,ACRBP,AC009506.1,ABHD4,ABHD11,ABCA7,AASS,ACRBP,AC009506.1,ABHD4,ABHD11,ABCA7,AASS,ACRBP,AC009506.1,ABHD4,ABHD11,ABCA7,AASS,ACRBP,AC009506.1,ABHD4,ABHD11,ABCA7,AASS
11,ACTC1,AC144652.1,ABI2,ABHD12,ABCA8,AATF,ACTC1,AC144652.1,ABI2,ABHD12,ABCA8,AATF,ACTC1,AC144652.1,ABI2,ABHD12,ABCA8,AATF,ACTC1,AC144652.1,ABI2,ABHD12,ABCA8,AATF,ACTC1,AC144652.1,ABI2,ABHD12,ABCA8,AATF
12,ACTN1,AC147651.4,ABI3BP,ABHD17A,ABCB1,AATK,ACTN1,AC147651.4,ABI3BP,ABHD17A,ABCB1,AATK,ACTN1,AC147651.4,ABI3BP,ABHD17A,ABCB1,AATK,ACTN1,AC147651.4,ABI3BP,ABHD17A,ABCB1,AATK,ACTN1,AC147651.4,ABI3BP,ABHD17A,ABCB1,AATK
13,ACTR2,ACPP,ABL2,ABHD3,ABCB10,ABCA13,ACTR2,ACPP,ABL2,ABHD3,ABCB10,ABCA13,ACTR2,ACPP,ABL2,ABHD3,ABCB10,ABCA13,ACTR2,ACPP,ABL2,ABHD3,ABCB10,ABCA13,ACTR2,ACPP,ABL2,ABHD3,ABCB10,ABCA13
14,ADD3,ACRBP,ABLIM3,ABHD4,ABCB8,ABCA2,ADD3,ACRBP,ABLIM3,ABHD4,ABCB8,ABCA2,ADD3,ACRBP,ABLIM3,ABHD4,ABCB8,ABCA2,ADD3,ACRBP,ABLIM3,ABHD4,ABCB8,ABCA2,ADD3,ACRBP,ABLIM3,ABHD4,ABCB8,ABCA2
15,ADGRG6,ACTC1,ABO,ABHD5,ABCB9,ABCA3,ADGRG6,ACTC1,ABO,ABHD5,ABCB9,ABCA3,ADGRG6,ACTC1,ABO,ABHD5,ABCB9,ABCA3,ADGRG6,ACTC1,ABO,ABHD5,ABCB9,ABCA3,ADGRG6,ACTC1,ABO,ABHD5,ABCB9,ABCA3
16,ADGRL4,ACTN1,ABTB1,ABI2,ABCC1,ABCA5,ADGRL4,ACTN1,ABTB1,ABI2,ABCC1,ABCA5,ADGRL4,ACTN1,ABTB1,ABI2,ABCC1,ABCA5,ADGRL4,ACTN1,ABTB1,ABI2,ABCC1,ABCA5,ADGRL4,ACTN1,ABTB1,ABI2,ABCC1,ABCA5
17,ADIPOR1,ACTN4,AC009506.1,ABI3BP,ABCC3,ABCA7,ADIPOR1,ACTN4,AC009506.1,ABI3BP,ABCC3,ABCA7,ADIPOR1,ACTN4,AC009506.1,ABI3BP,ABCC3,ABCA7,ADIPOR1,ACTN4,AC009506.1,ABI3BP,ABCC3,ABCA7,ADIPOR1,ACTN4,AC009506.1,ABI3BP,ABCC3,ABCA7
18,AGER,ACTR2,AC144652.1,ABL2,ABCC4,ABCA8,AGER,ACTR2,AC144652.1,ABL2,ABCC4,ABCA8,AGER,ACTR2,AC144652.1,ABL2,ABCC4,ABCA8,AGER,ACTR2,AC144652.1,ABL2,ABCC4,ABCA8,AGER,ACTR2,AC144652.1,ABL2,ABCC4,ABCA8
19,AGPAT1,ACTR3,AC147651.4,ABLIM1,ABCC6,ABCB1,AGPAT1,ACTR3,AC147651.4,ABLIM1,ABCC6,ABCB1,AGPAT1,ACTR3,AC147651.4,ABLIM1,ABCC6,ABCB1,AGPAT1,ACTR3,AC147651.4,ABLIM1,ABCC6,ABCB1,AGPAT1,ACTR3,AC147651.4,ABLIM1,ABCC6,ABCB1
20,AGPAT5,ACVR1,ACAP2,ABLIM3,ABCD3,ABCB10,AGPAT5,ACVR1,ACAP2,ABLIM3,ABCD3,ABCB10,AGPAT5,ACVR1,ACAP2,ABLIM3,ABCD3,ABCB10,AGPAT5,ACVR1,ACAP2,ABLIM3,ABCD3,ABCB10,AGPAT5,ACVR1,ACAP2,ABLIM3,ABCD3,ABCB10
21,AKIRIN1,ACVR2A,ACKR3,ABO,ABCD4,ABCB11,AKIRIN1,ACVR2A,ACKR3,ABO,ABCD4,ABCB11,AKIRIN1,ACVR2A,ACKR3,ABO,ABCD4,ABCB11,AKIRIN1,ACVR2A,ACKR3,ABO,ABCD4,ABCB11,AKIRIN1,ACVR2A,ACKR3,ABO,ABCD4,ABCB11
22,AKIRIN2,ACYP2,ACP2,ABTB1,ABCE1,ABCB8,AKIRIN2,ACYP2,ACP2,ABTB1,ABCE1,ABCB8,AKIRIN2,ACYP2,ACP2,ABTB1,ABCE1,ABCB8,AKIRIN2,ACYP2,ACP2,ABTB1,ABCE1,ABCB8,AKIRIN2,ACYP2,ACP2,ABTB1,ABCE1,ABCB8
23,AKT3,ADAM10,ACPP,AC009506.1,ABCG1,ABCB9,AKT3,ADAM10,ACPP,AC009506.1,ABCG1,ABCB9,AKT3,ADAM10,ACPP,AC009506.1,ABCG1,ABCB9,AKT3,ADAM10,ACPP,AC009506.1,ABCG1,ABCB9,AKT3,ADAM10,ACPP,AC009506.1,ABCG1,ABCB9
24,ANKRD28,ADAM28,ACRBP,AC144652.1,ABHD11,ABCC1,ANKRD28,ADAM28,ACRBP,AC144652.1,ABHD11,ABCC1,ANKRD28,ADAM28,ACRBP,AC144652.1,ABHD11,ABCC1,ANKRD28,ADAM28,ACRBP,AC144652.1,ABHD11,ABCC1,ANKRD28,ADAM28,ACRBP,AC144652.1,ABHD11,ABCC1
25,ANKRD33B,ADD3,ACSL4,AC147651.4,ABHD12,ABCC11,ANKRD33B,ADD3,ACSL4,AC147651.4,ABHD12,ABCC11,ANKRD33B,ADD3,ACSL4,AC147651.4,ABHD12,ABCC11,ANKRD33B,ADD3,ACSL4,AC147651.4,ABHD12,ABCC11,ANKRD33B,ADD3,ACSL4,AC147651.4,ABHD12,ABCC11
26,ANKRD9,ADGRE5,ACTC1,ACADM,ABHD12B,ABCC3,ANKRD9,ADGRE5,ACTC1,ACADM,ABHD12B,ABCC3,ANKRD9,ADGRE5,ACTC1,ACADM,ABHD12B,ABCC3,ANKRD9,ADGRE5,ACTC1,ACADM,ABHD12B,ABCC3,ANKRD9,ADGRE5,ACTC1,ACADM,ABHD12B,ABCC3
27,ANO6,ADGRG6,ACTN1,ACAP2,ABHD14B,ABCC4,ANO6,ADGRG6,ACTN1,ACAP2,ABHD14B,ABCC4,ANO6,ADGRG6,ACTN1,ACAP2,ABHD14B,ABCC4,ANO6,ADGRG6,ACTN1,ACAP2,ABHD14B,ABCC4,ANO6,ADGRG6,ACTN1,ACAP2,ABHD14B,ABCC4
28,ANP32A,ADIPOR1,ACTN4,ACBD6,ABHD15,ABCC5,ANP32A,ADIPOR1,ACTN4,ACBD6,ABHD15,ABCC6,ANP32A,ADIPOR1,ACTN4,ACBD6,ABHD15,ABCC6,ANP32A,ADIPOR1,ACTN4,ACBD6,ABHD15,ABCC6,ANP32A,ADIPOR1,ACTN4,ACBD6,ABHD15,ABCC6
29,ANXA1,AFF1,ACTR2,ACER3,ABHD17A,ABCC6,ANXA1,AFF1,ACTR2,ACER3,ABHD17A,ABCC6P1,ANXA1,AFF1,ACTR2,ACER3,ABHD17A,ABCC6P1,ANXA1,AFF1,ACTR2,ACER3,ABHD17A,ABCC6P1,ANXA1,AFF1,ACTR2,ACER3,ABHD17A,ABCC6P1
30,ANXA11,AGER,ACTR3,ACKR3,ABHD17B,ABCC6P1,ANXA11,AGER,ACTR3,ACKR3,ABHD17B,ABCC9,ANXA11,AGER,ACTR3,ACKR3,ABHD17B,ABCC9,ANXA11,AGER,ACTR3,ACKR3,ABHD17B,ABCC9,ANXA11,AGER,ACTR3,ACKR3,ABHD17B,ABCC9
31,AOC1,AGL,ACTR3B,ACLY,ABHD18,ABCC9,AOC1,AGL,ACTR3B,ACLY,ABHD18,ABCD1,AOC1,AGL,ACTR3B,ACLY,ABHD18,ABCD1,AOC1,AGL,ACTR3B,ACLY,ABHD18,ABCD1,AOC1,AGL,ACTR3B,ACLY,ABHD18,ABCD1
32,AP2M1,AGPAT1,ACVR1,ACOT11,ABHD3,ABCD1,AP2M1,AGPAT1,ACVR1,ACOT11,ABHD3,ABCD3,AP2M1,AGPAT1,ACVR1,ACOT11,ABHD3,ABCD3,AP2M1,AGPAT1,ACVR1,ACOT11,ABHD3,ABCD3,AP2M1,AGPAT1,ACVR1,ACOT11,ABHD3,ABCD3
33,APOD,AGPAT5,ACVR2A,ACP2,ABHD4,ABCD3,APOD,AGPAT5,ACVR2A,ACP2,ABHD4,ABCD4,APOD,AGPAT5,ACVR2A,ACP2,ABHD4,ABCD4,APOD,AGPAT5,ACVR2A,ACP2,ABHD4,ABCD4,APOD,AGPAT5,ACVR2A,ACP2,ABHD4,ABCD4
34,APOLD1,AGTRAP,ACYP2,ACPP,ABHD5,ABCD4,APOLD1,AGTRAP,ACYP2,ACPP,ABHD5,ABCE1,APOLD1,AGTRAP,ACYP2,ACPP,ABHD5,ABCE1,APOLD1,AGTRAP,ACYP2,ACPP,ABHD5,ABCE1,APOLD1,AGTRAP,ACYP2,ACPP,ABHD5,ABCE1
35,APP,AIG1,ADAM10,ACRBP,ABHD6,ABCE1,APP,AKIRIN1,ADAM10,ACRBP,ABHD6,ABCF2,APP,AKIRIN1,ADAM10,ACRBP,ABHD6,ABCF2,APP,AKIRIN1,ADAM10,ACRBP,ABHD6,ABCF2,APP,AKIRIN1,ADAM10,ACRBP,ABHD6,ABCF2
36,AQP10,AKIRIN1,ADAM28,ACSL1,ABI2,ABCF2,AQP10,AKIRIN2,ADAM28,ACSL1,ABI2,ABCG1,AQP10,AKIRIN2,ADAM28,ACSL1,ABI2,ABCG1,AQP10,AKIRIN2,ADAM28,ACSL1,ABI2,ABCG1,AQP10,AKIRIN2,ADAM28,ACSL1,ABI2,ABCG1
37,ARF1,AKIRIN2,ADAMTS1,ACSL4,ABI3BP,ABCG1,ARF1,AKNA,ADAMTS1,ACSL4,ABI3BP,ABHD11,ARF1,AKNA,ADAMTS1,ACSL4,ABI3BP,ABHD11,ARF1,AKNA,ADAMTS1,ACSL4,ABI3BP,ABHD11,ARF1,AKNA,ADAMTS1,ACSL4,ABI3BP,ABHD11
38,ARF3,AKNA,ADAMTS2,ACTC1,ABL2,ABHD11,ARF3,AKR7A2,ADAMTS2,ACTC1,ABL2,ABHD12,ARF3,AKR7A2,ADAMTS2,ACTC1,ABL2,ABHD12,ARF3,AKR7A2,ADAMTS2,ACTC1,ABL2,ABHD12,ARF3,AKR7A2,ADAMTS2,ACTC1,ABL2,ABHD12
39,ARG2,AKR7A2,ADAT1,ACTN1,ABLIM1,ABHD12,ARG2,AKT3,ADAT1,ACTN1,ABLIM1,ABHD12B,ARG2,AKT3,ADAT1,ACTN1,ABLIM1,ABHD12B,ARG2,AKT3,ADAT1,ACTN1,ABLIM1,ABHD12B,ARG2,AKT3,ADAT1,ACTN1,ABLIM1,ABHD12B
40,ARHGAP21,AKT3,ADD3,ACTN4,ABLIM3,ABHD12B,ARHGAP21,AMD1,ADD3,ACTN4,ABLIM3,ABHD14B,ARHGAP21,AMD1,ADD3,ACTN4,ABLIM3,ABHD14B,ARHGAP21,AMD1,ADD3,ACTN4,ABLIM3,ABHD14B,ARHGAP21,AMD1,ADD3,ACTN4,ABLIM3,ABHD14B
41,ARHGAP30,AMD1,ADGRE5,ACTR10,ABO,ABHD14B,ARHGAP30,AMFR,ADGRE5,ACTR10,ABO,ABHD15,ARHGAP30,AMFR,ADGRE5,ACTR10,ABO,ABHD15,ARHGAP30,AMFR,ADGRE5,ACTR10,ABO,ABHD15,ARHGAP30,AMFR,ADGRE5,ACTR10,ABO,ABHD15
42,ARHGDIB,AMFR,ADGRG6,ACTR2,ABRACL,ABHD15,ARHGDIB,ANGPT1,ADGRG6,ACTR2,ABRACL,ABHD17A,ARHGDIB,ANGPT1,ADGRG6,ACTR2,ABRACL,ABHD17A,ARHGDIB,ANGPT1,ADGRG6,ACTR2,ABRACL,ABHD17A,ARHGDIB,ANGPT1,ADGRG6,ACTR2,ABRACL,ABHD17A
43,ARHGEF12,ANGPT1,ADIPOR1,ACTR3,ABTB1,ABHD17A,ARHGEF12,ANK1,ADIPOR1,ACTR3,ABTB1,ABHD17B,ARHGEF12,ANK1,ADIPOR1,ACTR3,ABTB1,ABHD17B,ARHGEF12,ANK1,ADIPOR1,ACTR3,ABTB1,ABHD17B,ARHGEF12,ANK1,ADIPOR1,ACTR3,ABTB1,ABHD17B
44,ARHGEF38,ANK1,AFF1,ACTR3B,ABTB2,ABHD17B,ARHGEF38,ANKRD28,AFF1,ACTR3B,ABTB2,ABHD18,ARHGEF38,ANKRD28,AFF1,ACTR3B,ABTB2,ABHD18,ARHGEF38,ANKRD28,AFF1,ACTR3B,ABTB2,ABHD17C,ARHGEF38,ANKRD28,AFF1,ACTR3B,ABTB2,ABHD17C
45,ARPC5,ANKRD28,AFF3,ACVR1,AC009506.1,ABHD17C,ARPC5,ANKRD33B,AFF3,ACVR1,AC009506.1,ABHD3,ARPC5,ANKRD33B,AFF3,ACVR1,AC009506.1,ABHD3,ARPC5,ANKRD33B,AFF3,ACVR1,AC009506.1,ABHD18,ARPC5,ANKRD33B,AFF3,ACVR1,AC009506.1,ABHD18
46,ARRB2,ANKRD33B,AGBL5,ACVR2A,AC079250.1,ABHD18,ARRB2,ANKRD36C,AGBL5,ACVR2A,AC079250.1,ABHD4,ARRB2,ANKRD9,AGBL5,ACVR2A,AC079250.1,ABHD4,ARRB2,ANKRD36C,AGBL5,ACVR2A,AC079250.1,ABHD3,ARRB2,ANKRD36C,AGBL5,ACVR2A,AC079250.1,ABHD3
47,ASAH1,ANKRD36C,AGER,ACVR2B,AC141586.5,ABHD3,ASAH1,ANKRD9,AGER,ACVR2B,AC141586.5,ABHD5,ASAH1,ANO6,AGER,ACVR2B,AC141586.5,ABHD5,ASAH1,ANKRD9,AGER,ACVR2B,AC141586.5,ABHD4,ASAH1,ANKRD9,AGER,ACVR2B,AC141586.5,ABHD4
48,ASAP1,ANKRD9,AGFG1,ACYP2,AC144652.1,ABHD4,ASAP1,ANO6,AGFG1,ACYP2,AC144652.1,ABHD6,ASAP1,ANP32A,AGFG1,ACYP2,AC144652.1,ABHD6,ASAP1,ANO6,AGFG1,ACYP2,AC144652.1,ABHD5,ASAP1,ANO6,AGFG1,ACYP2,AC144652.1,ABHD5
49,ASCL3,ANO6,AGL,ADAM10,AC147651.4,ABHD5,ASCL3,ANP32A,AGL,ADAM10,AC147651.4,ABI2,ASCL3,ANXA1,AGL,ADAM10,AC147651.4,ABI2,ASCL3,ANP32A,AGL,ADAM10,AC147651.4,ABHD6,ASCL3,ANP32A,AGL,ADAM10,AC147651.4,ABHD6
50,ATF7IP,ANP32A,AGO1,ADAM28,ACAA1,ABHD6,ATF7IP,ANXA1,AGO1,ADAM28,ACAA1,ABI3BP,ATF7IP,ANXA11,AGO1,ADAM28,ACAA1,ABI3BP,ATF7IP,ANXA1,AGO1,ADAM28,ACAA1,ABI2,ATF7IP,ANXA1,AGO1,ADAM28,ACAA1,ABI2
51,ATOX1,ANXA1,AGPAT1,ADAM8,ACADM,ABI2,ATOX1,ANXA11,AGPAT1,ADAM8,ACADM,ABL1,ATOX1,ANXA3,AGPAT1,ADAM8,ACADM,ABL1,ATOX1,ANXA11,AGPAT1,ADAM8,ACADM,ABI3BP,ATOX1,ANXA11,AGPAT1,ADAM8,ACADM,ABI3BP
52,ATP2A3,ANXA11,AGPAT5,ADAM9,ACADVL,ABI3BP,ATP2A3,ANXA3,AGPAT5,ADAM9,ACADVL,ABL2,ATP2A3,AOC1,AGPAT5,ADAM9,ACADVL,ABL2,ATP2A3,ANXA3,AGPAT5,ADAM9,ACADVL,ABL1,ATP2A3,ANXA3,AGPAT5,ADAM9,ACADVL,ABL1
53,ATP8A1,ANXA3,AGTPBP1,ADAMTS18,ACAP1,ABL1,ATP8A1,AOC1,AGTPBP1,ADAMTS18,ACAP1,ABLIM1,ATP8A1,AOC3,AGTPBP1,ADAMTS18,ACAP1,ABLIM1,ATP8A1,AOC1,AGTPBP1,ADAMTS18,ACAP1,ABL2,ATP8A1,AOC1,AGTPBP1,ADAMTS18,ACAP1,ABL2
54,AVIL,AOC1,AGTRAP,ADAMTS2,ACAP2,ABL2,AVIL,AOC3,AGTRAP,ADAMTS2,ACAP2,ABLIM3,AVIL,AP1S2,AGTRAP,ADAMTS2,ACAP2,ABLIM3,AVIL,AOC3,AGTRAP,ADAMTS2,ACAP2,ABLIM1,AVIL,AOC3,AGTRAP,ADAMTS2,ACAP2,ABLIM1
55,AZIN1,AOC3,AIDA,ADAMTS6,ACBD4,ABLIM1,AZIN1,AP1S2,AIDA,ADAMTS6,ACBD4,ABO,AZIN1,AP2M1,AIDA,ADAMTS6,ACBD4,ABO,AZIN1,AP1S2,AIDA,ADAMTS6,ACBD4,ABLIM3,AZIN1,AP1S2,AIDA,ADAMTS6,ACBD4,ABLIM3
56,B4GALNT4,AP1S2,AIG1,ADAMTS9,ACBD5,ABLIM3,B4GALNT4,AP2M1,AIG1,ADAMTS9,ACBD5,ABRACL,B4GALNT4,AP3S1,AIG1,ADAMTS9,ACBD5,ABRACL,B4GALNT4,AP2M1,AIG1,ADAMTS9,ACBD5,ABO,B4GALNT4,AP2M1,AIG1,ADAMTS9,ACBD5,ABO
57,BASP1,AP2M1,AKAP13,ADAT1,ACBD6,ABO,BASP1,AP3S1,AKAP13,ADAT1,ACBD6,ABT1,BASP1,APLF,AKAP13,ADAT1,ACBD6,ABT1,BASP1,AP3S1,AKAP13,ADAT1,ACBD6,ABRACL,BASP1,AP3S1,AKAP13,ADAT1,ACBD6,ABRACL
58,BBC3,AP3S1,AKIRIN1,ADD3,ACCS,ABRACL,BBC3,APLF,AKIRIN1,ADD3,ACCS,ABTB1,BBC3,APLP2,AKIRIN1,ADD3,ACCS,ABTB1,BBC3,APLF,AKIRIN1,ADD3,ACCS,ABT1,BBC3,APLF,AKIRIN1,ADD3,ACCS,ABT1
59,BBX,APLF,AKIRIN2,ADGRE1,ACE,ABT1,BBX,APLP2,AKIRIN2,ADGRE1,ACE,ABTB2,BBX,APOC1,AKIRIN2,ADGRE1,ACE,ABTB2,BBX,APLP2,AKIRIN2,ADGRE1,ACE,ABTB1,BBX,APLP2,AKIRIN2,ADGRE1,ACE,ABTB1
60,BCAP29,APLP2,AKNA,ADGRE5,ACER2,ABTB1,BCL2A1,APOC1,AKNA,ADGRE5,ACER2,AC005562.1,BCL2A1,APOD,AKNA,ADGRE5,ACER2,AC005562.1,BCL2A1,APOC1,AKNA,ADGRE5,ACER2,ABTB2,BCL2A1,APOC1,AKNA,ADGRE5,ACER2,ABTB2
61,BCL2A1,APOD,AKR1C1,ADGRG4,ACER3,ABTB2,BCYRN1,APOD,AKR1C1,ADGRG4,ACER3,AC009506.1,BCYRN1,APOLD1,AKR1C1,ADGRG4,ACER3,AC009506.1,BCYRN1,APOD,AKR1C1,ADGRG4,ACER3,AC005562.1,BCYRN1,APOD,AKR1C1,ADGRG4,ACER3,AC005562.1
62,BCYRN1,APOLD1,AKR7A2,ADGRG6,ACKR3,AC005562.1,BEND2,APOLD1,AKR7A2,ADGRG6,ACKR3,AC023590.1,BEND2,APP,AKR7A2,ADGRG6,ACKR3,AC023590.1,BEND2,APOLD1,AKR7A2,ADGRG6,ACKR3,AC009506.1,BEND2,APOLD1,AKR7A2,ADGRG6,ACKR3,AC009506.1
63,BEND2,APP,AKT1S1,ADGRL4,ACKR4,AC009506.1,BIN2,APP,AKT1S1,ADGRL4,ACKR4,AC079250.1,BIN2,AQP10,AKT1S1,ADGRL4,ACKR4,AC079250.1,BIN2,APP,AKT1S1,ADGRL4,ACKR4,AC023590.1,BIN2,APP,AKT1S1,ADGRL4,ACKR4,AC023590.1
64,BIN2,AQP10,AKT3,ADIPOR1,ACLY,AC023590.1,BIRC3,AQP10,AKT3,ADIPOR1,ACLY,AC141586.5,BIRC3,ARAP1,AKT3,ADIPOR1,ACLY,AC141586.5,BIRC3,AQP10,AKT3,ADIPOR1,ACLY,AC079250.1,BIRC3,AQP10,AKT3,ADIPOR1,ACLY,AC079250.1
65,BIRC3,ARAP1,ALCAM,ADIPOR2,ACO2,AC079250.1,BMX,ARAP1,ALCAM,ADIPOR2,ACO2,AC144652.1,BMX,ARF1,ALCAM,ADIPOR2,ACO2,AC144652.1,BMX,ARAP1,ALCAM,ADIPOR2,ACO2,AC141586.5,BMX,ARAP1,ALCAM,ADIPOR2,ACO2,AC141586.5
66,BMX,ARF1,ALG1,ADM,ACOT11,AC141586.5,BORCS6,ARF1,ALG1,ADM,ACOT11,AC147651.4,BORCS6,ARF3,ALG1,ADM,ACOT11,AC147651.4,BORCS6,ARF1,ALG1,ADM,ACOT11,AC144652.1,BORCS6,ARF1,ALG1,ADM,ACOT11,AC144652.1
67,BORCS6,ARF3,ALKBH5,AFAP1,ACOT7,AC144652.1,BPIFB1,ARF3,ALKBH5,AFAP1,ACOT7,ACAA1,BPIFB1,ARG2,ALKBH5,AFAP1,ACOT7,ACAA1,BPIFB1,ARF3,ALKBH5,AFAP1,ACOT7,AC147651.4,BPIFB1,ARF3,ALKBH5,AFAP1,ACOT7,AC147651.4
68,BPIFB1,ARG2,ALOX5AP,AFF1,ACOT9,AC147651.4,BSG,ARG2,ALOX5AP,AFF1,ACOT9,ACAA2,BSG,ARHGAP10,ALOX5AP,AFF1,ACOT9,ACAA2,BSG,ARG2,ALOX5AP,AFF1,ACOT9,ACAA1,BSG,ARG2,ALOX5AP,AFF1,ACOT9,ACAA1
