,5658-NUSVR--nu=0.05-C=0.1,5658-NUSVR--nu=0.1-C=0.1,5658-NUSVR--nu=0.15-C=0.1,5658-NUSVR--nu=0.25-C=0.1,5658-NUSVR--nu=0.5-C=0.1,5658-NUSVR--nu=0.75-C=0.1,5658-NUSVR--nu=0.05-C=0.5,5658-NUSVR--nu=0.1-C=0.5,5658-NUSVR--nu=0.15-C=0.5,5658-NUSVR--nu=0.25-C=0.5,5658-NUSVR--nu=0.5-C=0.5,5658-NUSVR--nu=0.75-C=0.5,5658-NUSVR--nu=0.05-C=0.75,5658-NUSVR--nu=0.1-C=0.75,5658-NUSVR--nu=0.15-C=0.75,5658-NUSVR--nu=0.25-C=0.75,5658-NUSVR--nu=0.5-C=0.75,5658-NUSVR--nu=0.75-C=0.75,5658-NUSVR--nu=0.05-C=1,5658-NUSVR--nu=0.1-C=1,5658-NUSVR--nu=0.15-C=1,5658-NUSVR--nu=0.25-C=1,5658-NUSVR--nu=0.5-C=1,5658-NUSVR--nu=0.75-C=1,5658-NUSVR--nu=0.05-C=10,5658-NUSVR--nu=0.1-C=10,5658-NUSVR--nu=0.15-C=10,5658-NUSVR--nu=0.25-C=10,5658-NUSVR--nu=0.5-C=10,5658-NUSVR--nu=0.75-C=10
12,AKAP13,ACPP,ABI3BP,ABHD17A,ABCB1,AASDHPPT,AKAP13,ACPP,ABL2,ABHD17A,ABCB1,AASDHPPT,AKAP13,ACPP,ABL2,ABHD17A,ABCB1,AASDHPPT,AKAP13,ACPP,ABL2,ABHD17A,ABCB1,AASDHPPT,AKAP13,ACPP,ABI3BP,ABHD17A,ABCB1,AASDHPPT
13,AKIRIN1,ACRBP,ABL2,ABHD3,ABCB10,AASS,AKIRIN1,ACRBP,ABLIM1,ABHD3,ABCB10,AASS,AKIRIN1,ACRBP,ABLIM1,ABHD3,ABCB10,AASS,AKIRIN1,ACRBP,ABLIM1,ABHD3,ABCB10,AASS,AKIRIN1,ACRBP,ABL2,ABHD3,ABCB10,AASS
14,AKIRIN2,ACSL4,ABLIM1,ABHD5,ABCB8,AATF,AKIRIN2,ACSL4,ABLIM3,ABHD5,ABCB8,AATF,AKIRIN2,ACSL4,ABLIM3,ABHD5,ABCB8,AATF,AKIRIN2,ACSL4,ABLIM3,ABHD5,ABCB8,AATF,AKIRIN2,ACSL4,ABLIM1,ABHD5,ABCB8,AATF
15,AKNA,ACTC1,ABLIM3,ABI2,ABCB9,AATK,AKNA,ACTC1,ABO,ABI2,ABCB9,AATK,AKNA,ACTC1,ABO,ABI2,ABCB9,AATK,AKNA,ACTC1,ABO,ABI2,ABCB9,AATK,AKNA,ACTC1,ABLIM3,ABI2,ABCB9,AATK
16,ANKRD28,ACTN1,ABO,ABI3,ABCC1,ABCA1,ANKRD28,ACTN1,AC009506.1,ABI3,ABCC1,ABCA1,ANKRD28,ACTN1,AC009506.1,ABI3,ABCC1,ABCA1,ANKRD28,ACTN1,AC009506.1,ABI3,ABCC1,ABCA1,ANKRD28,ACTN1,ABO,ABI3,ABCC1,ABCA1
17,ANKRD33B,ACTN4,AC009506.1,ABI3BP,ABCC3,ABCA10,ANKRD33B,ACTN4,AC022182.2,ABI3BP,ABCC3,ABCA10,ANKRD33B,ACTN4,AC022182.2,ABI3BP,ABCC3,ABCA10,ANKRD33B,ACTN4,AC022182.2,ABI3BP,ABCC3,ABCA10,ANKRD33B,ACTN4,AC009506.1,ABI3BP,ABCC3,ABCA10
18,ANKRD36C,ACTR2,AC022182.2,ABL2,ABCC4,ABCA3,ANKRD36C,ACTR2,AC098617.1,ABL2,ABCC4,ABCA3,ANKRD36C,ACTR2,AC098617.1,ABL2,ABCC4,ABCA3,ANKRD36C,ACTR2,AC098617.1,ABL2,ABCC4,ABCA3,ANKRD36C,ACTR2,AC022182.2,ABL2,ABCC4,ABCA3
19,ANKRD9,ACTR3,AC098617.1,ABLIM1,ABCC5,ABCA4,ANKRD9,ACTR3,ACAP2,ABLIM1,ABCC5,ABCA4,ANKRD9,ACTR3,ACAP2,ABLIM1,ABCC5,ABCA4,ANKRD9,ACTR3,ACAP2,ABLIM1,ABCC5,ABCA4,ANKRD9,ACTR3,AC098617.1,ABLIM1,ABCC5,ABCA4
20,ANO6,ADAM28,ACAP2,ABLIM3,ABCD3,ABCA5,ANO6,ADAM28,ACKR3,ABLIM3,ABCD3,ABCA5,ANO6,ADAM28,ACKR3,ABLIM3,ABCD3,ABCA5,ANO6,ADAM28,ACKR3,ABLIM3,ABCD3,ABCA5,ANO6,ADAM28,ACAP2,ABLIM3,ABCD3,ABCA5
21,ANP32A,ADAMTS1,ACKR3,ABO,ABCD4,ABCA7,ANP32A,ADAMTS1,ACLY,ABO,ABCD4,ABCA7,ANP32A,ADAMTS1,ACLY,ABO,ABCD4,ABCA7,ANP32A,ADAMTS1,ACLY,ABO,ABCD4,ABCA7,ANP32A,ADAMTS1,ACKR3,ABO,ABCD4,ABCA7
22,ANP32B,ADD3,ACLY,ABTB1,ABCF2,ABCB1,ANP32B,ADD3,ACP1,ABTB1,ABCF2,ABCB1,ANP32B,ADD3,ACP1,ABTB1,ABCF2,ABCB1,ANP32B,ADD3,ACP1,ABTB1,ABCF2,ABCB1,ANP32B,ADD3,ACLY,ABTB1,ABCF2,ABCB1
23,ANXA1,ADGRG6,ACP1,AC005785.2,ABCF3,ABCB10,ANXA1,ADGRG6,ACPP,AC005785.2,ABCF3,ABCB10,ANXA1,ADGRG6,ACPP,AC005785.2,ABCF3,ABCB10,ANXA1,ADGRG6,ACPP,AC005785.2,ABCF3,ABCB10,ANXA1,ADGRG6,ACP1,AC005785.2,ABCF3,ABCB10
24,ANXA11,ADGRL4,ACPP,AC009506.1,ABCG1,ABCB8,ANXA11,ADGRL4,ACRBP,AC009506.1,ABCG1,ABCB8,ANXA11,ADGRL4,ACRBP,AC009506.1,ABCG1,ABCB8,ANXA11,ADGRL4,ACRBP,AC009506.1,ABCG1,ABCB8,ANXA11,ADGRL4,ACPP,AC009506.1,ABCG1,ABCB8
25,ANXA4,ADIPOR1,ACRBP,AC022182.2,ABHD11,ABCB9,ANXA4,ADIPOR1,ACSL4,AC022182.2,ABHD11,ABCB9,ANXA4,ADIPOR1,ACSL4,AC022182.2,ABHD11,ABCB9,ANXA4,ADIPOR1,ACSL4,AC022182.2,ABHD11,ABCB9,ANXA4,ADIPOR1,ACRBP,AC022182.2,ABHD11,ABCB9
26,AP2M1,ADIPOR2,ACSL4,AC098617.1,ABHD12,ABCC1,AP2M1,ADIPOR2,ACTC1,AC098617.1,ABHD12,ABCC1,AP2M1,ADIPOR2,ACTC1,AC098617.1,ABHD12,ABCC1,AP2M1,ADIPOR2,ACTC1,AC098617.1,ABHD12,ABCC1,AP2M1,ADIPOR2,ACSL4,AC098617.1,ABHD12,ABCC1
27,APP,AFF1,ACTC1,AC104699.1,ABHD12B,ABCC10,APOD,AFF1,ACTN1,AC104699.1,ABHD12B,ABCC10,APOD,AFF1,ACTN1,AC104699.1,ABHD12B,ABCC10,APP,AFF1,ACTN1,AC104699.1,ABHD12B,ABCC10,APOD,AFF1,ACTC1,AC104699.1,ABHD12B,ABCC10
28,AQP10,AGO1,ACTN1,ACAD11,ABHD17A,ABCC11,APP,AGO1,ACTN4,ACAD11,ABHD17A,ABCC11,APP,AGO1,ACTN4,ACAD11,ABHD17A,ABCC11,AQP10,AGO1,ACTN4,ACAD11,ABHD17A,ABCC11,APP,AGO1,ACTN1,ACAD11,ABHD17A,ABCC11
29,ARAP1,AGPAT1,ACTN4,ACAP2,ABHD3,ABCC3,AQP10,AGPAT1,ACTR2,ACAP2,ABHD3,ABCC3,AQP10,AGPAT1,ACTR2,ACAP2,ABHD3,ABCC3,AQP9,AGPAT1,ACTR2,ACAP2,ABHD3,ABCC3,AQP10,AGPAT1,ACTN4,ACAP2,ABHD3,ABCC3
30,ARF1,AGPAT5,ACTR2,ACCS,ABHD4,ABCC4,AQP9,AGPAT5,ACTR3,ACCS,ABHD4,ABCC4,AQP9,AGPAT5,ACTR3,ACCS,ABHD4,ABCC4,ARAP1,AGPAT5,ACTR3,ACCS,ABHD4,ABCC4,AQP9,AGPAT5,ACTR2,ACCS,ABHD4,ABCC4
31,ARF3,AGTRAP,ACTR3,ACKR3,ABHD5,ABCC5,ARAP1,AGTRAP,ACVR2A,ACKR3,ABHD5,ABCC5,ARAP1,AGTRAP,ACVR2A,ACKR3,ABHD5,ABCC5,ARF1,AGTRAP,ACVR2A,ACKR3,ABHD5,ABCC5,ARAP1,AGTRAP,ACTR3,ACKR3,ABHD5,ABCC5
32,ARG2,AKAP13,ACVR2A,ACLY,ABHD6,ABCC6,ARF1,AKAP13,ACYP1,ACLY,ABHD6,ABCC6,ARF1,AKAP13,ACYP1,ACLY,ABHD6,ABCC6,ARF3,AKAP13,ACYP1,ACLY,ABHD6,ABCC6,ARF1,AKAP13,ACVR2A,ACLY,ABHD6,ABCC6
33,ARHGAP30,AKIRIN1,ACYP1,ACOT11,ABI2,ABCC6P1,ARF3,AKIRIN1,ACYP2,ACOT11,ABI2,ABCC6P1,ARF3,AKIRIN1,ACYP2,ACOT11,ABI2,ABCC6P1,ARG2,AKIRIN1,ACYP2,ACOT11,ABI2,ABCC6P1,ARF3,AKIRIN1,ACYP1,ACOT11,ABI2,ABCC6P1
34,ARHGAP45,AKIRIN2,ACYP2,ACP1,ABI3,ABCD1,ARG2,AKIRIN2,ADAM28,ACP1,ABI3,ABCD1,ARG2,AKIRIN2,ADAM28,ACP1,ABI3,ABCD1,ARHGAP30,AKIRIN2,ADAM28,ACP1,ABI3,ABCD1,ARG2,AKIRIN2,ACYP2,ACP1,ABI3,ABCD1
35,ARHGAP6,AKNA,ADAM28,ACPP,ABI3BP,ABCD3,ARHGAP30,AKNA,ADAMTS1,ACPP,ABI3BP,ABCD3,ARHGAP30,AKNA,ADAMTS1,ACPP,ABI3BP,ABCD3,ARHGAP45,AKNA,ADAMTS1,ACPP,ABI3BP,ABCD3,ARHGAP30,AKNA,ADAM28,ACPP,ABI3BP,ABCD3
36,ARHGDIB,AKT3,ADAMTS1,ACRBP,ABL1,ABCD4,ARHGAP45,AKT3,ADAMTS2,ACRBP,ABL1,ABCD4,ARHGAP45,AKT3,ADAMTS2,ACRBP,ABL1,ABCD4,ARHGAP6,AKT3,ADAMTS2,ACRBP,ABL1,ABCD4,ARHGAP45,AKT3,ADAMTS1,ACRBP,ABL1,ABCD4
37,ARHGEF1,ALOX5AP,ADAMTS2,ACSL4,ABL2,ABCF2,ARHGAP6,ALOX5AP,ADAMTS9,ACSL4,ABL2,ABCF2,ARHGAP6,ALOX5AP,ADAMTS9,ACSL4,ABL2,ABCF2,ARHGDIB,ALOX5AP,ADAMTS9,ACSL4,ABL2,ABCF2,ARHGAP6,ALOX5AP,ADAMTS2,ACSL4,ABL2,ABCF2
38,ARHGEF12,AMZ2P1,ADAMTS9,ACTC1,ABLIM1,ABCF3,ARHGDIB,AMZ2P1,ADD3,ACTC1,ABLIM1,ABCF3,ARHGDIB,AMZ2P1,ADD3,ACTC1,ABLIM1,ABCF3,ARHGEF1,AMZ2P1,ADD3,ACTC1,ABLIM1,ABCF3,ARHGDIB,AMZ2P1,ADAMTS9,ACTC1,ABLIM1,ABCF3
39,ARID1A,ANK1,ADD3,ACTN1,ABLIM3,ABCG1,ARHGEF1,ANK1,ADGRG3,ACTN1,ABLIM3,ABCG1,ARHGEF1,ANK1,ADGRG3,ACTN1,ABLIM3,ABCG1,ARHGEF12,ANK1,ADGRG3,ACTN1,ABLIM3,ABCG1,ARHGEF1,ANK1,ADD3,ACTN1,ABLIM3,ABCG1
40,ARPC5,ANKRD28,ADGRG3,ACTN4,ABO,ABCG8,ARHGEF12,ANKRD28,ADGRG6,ACTN4,ABO,ABCG8,ARHGEF12,ANKRD28,ADGRG6,ACTN4,ABO,ABCG8,ARID1A,ANKRD28,ADGRG6,ACTN4,ABO,ABCG8,ARHGEF12,ANKRD28,ADGRG3,ACTN4,ABO,ABCG8
41,ARRB2,ANKRD33B,ADGRG6,ACTR2,ABRACL,ABHD1,ARID1A,ANKRD33B,ADGRL4,ACTR2,ABRACL,ABHD1,ARID1A,ANKRD33B,ADGRL4,ACTR2,ABRACL,ABHD1,ARPC5,ANKRD33B,ADGRL4,ACTR2,ABRACL,ABHD1,ARID1A,ANKRD33B,ADGRG6,ACTR2,ABRACL,ABHD1
42,ATF7IP,ANKRD36C,ADGRL4,ACTR3,ABTB1,ABHD10,ARPC5,ANKRD36C,ADIPOR1,ACTR3,ABTB1,ABHD10,ARPC5,ANKRD36C,ADIPOR1,ACTR3,ABTB1,ABHD10,ARRB2,ANKRD36C,ADIPOR1,ACTR3,ABTB1,ABHD10,ARPC5,ANKRD36C,ADGRL4,ACTR3,ABTB1,ABHD10
43,ATP2A3,ANKRD9,ADIPOR1,ACVR2A,ABTB2,ABHD11,ARRB2,ANKRD9,ADIPOR2,ACVR2A,ABTB2,ABHD11,ARRB2,ANKRD9,ADIPOR2,ACVR2A,ABTB2,ABHD11,ATF7IP,ANKRD9,ADIPOR2,ACVR2A,ABTB2,ABHD11,ARRB2,ANKRD9,ADIPOR1,ACVR2A,ABTB2,ABHD11
44,AZGP1,ANO6,ADIPOR2,ACYP1,AC004057.1,ABHD12,ATF7IP,ANO6,AFF1,ACYP1,AC004057.1,ABHD12,ATF7IP,ANO6,AFF1,ACYP1,AC004057.1,ABHD12,ATP2A3,ANO6,AFF1,ACYP1,AC004057.1,ABHD12,ATF7IP,ANO6,ADIPOR2,ACYP1,AC004057.1,ABHD12
45,B4GALNT4,ANP32A,AFF1,ACYP2,AC005785.2,ABHD12B,ATP2A3,ANP32A,AFG3L1P,ACYP2,AC005785.2,ABHD12B,ATP2A3,ANP32A,AFG3L1P,ACYP2,AC005785.2,ABHD12B,AZGP1,ANP32A,AFG3L1P,ACYP2,AC005785.2,ABHD12B,ATP2A3,ANP32A,AFF1,ACYP2,AC005785.2,ABHD12B
46,BASP1,ANP32B,AFG3L1P,ADAM28,AC009506.1,ABHD14A,AZGP1,ANP32B,AGO1,ADAM28,AC009506.1,ABHD14A,AZGP1,ANP32B,AGO1,ADAM28,AC009506.1,ABHD14A,B4GALNT4,ANP32B,AGO1,ADAM28,AC009506.1,ABHD14A,AZGP1,ANP32B,AGO1,ADAM28,AC009506.1,ABHD14A
47,BBOF1,ANXA1,AGO1,ADAM9,AC022182.2,ABHD14B,B4GALNT4,ANXA1,AGPAT1,ADAM9,AC022182.2,ABHD14B,B4GALNT4,ANXA1,AGPAT1,ADAM9,AC022182.2,ABHD14B,BASP1,ANXA1,AGPAT1,ADAM9,AC022182.2,ABHD14B,B4GALNT4,ANXA1,AGPAT1,ADAM9,AC022182.2,ABHD14B
48,BCAP29,ANXA11,AGPAT1,ADAMTS1,AC098617.1,ABHD17A,BASP1,ANXA11,AGPAT5,ADAMTS1,AC098617.1,ABHD17A,BASP1,ANXA11,AGPAT5,ADAMTS1,AC098617.1,ABHD17A,BBOF1,ANXA11,AGPAT5,ADAMTS1,AC098617.1,ABHD17A,BASP1,ANXA11,AGPAT5,ADAMTS1,AC098617.1,ABHD17A
49,BCYRN1,ANXA5,AGPAT5,ADAMTS18,AC104699.1,ABHD17B,BBOF1,ANXA5,AGTPBP1,ADAMTS18,AC104699.1,ABHD17B,BBOF1,ANXA5,AGTPBP1,ADAMTS18,AC104699.1,ABHD17B,BCAP29,ANXA5,AGTPBP1,ADAMTS18,AC104699.1,ABHD17B,BBOF1,ANXA5,AGTPBP1,ADAMTS18,AC104699.1,ABHD17B
50,BEND2,ANXA6,AGTPBP1,ADAMTS2,ACACB,ABHD3,BCAP29,ANXA6,AGTRAP,ADAMTS2,ACACB,ABHD3,BCAP29,ANXA6,AGTRAP,ADAMTS2,ACACB,ABHD3,BCYRN1,ANXA6,AGTRAP,ADAMTS2,ACACB,ABHD3,BCAP29,ANXA6,AGTRAP,ADAMTS2,ACACB,ABHD3
51,BMX,AP2M1,AGTRAP,ADAMTS9,ACAD11,ABHD4,BCYRN1,AP2M1,AHCYL1,ADAMTS9,ACAD11,ABHD4,BCYRN1,AP2M1,AHCYL1,ADAMTS9,ACAD11,ABHD4,BEND2,AP2M1,AHCYL1,ADAMTS9,ACAD11,ABHD4,BCYRN1,AP2M1,AHCYL1,ADAMTS9,ACAD11,ABHD4
52,BSG,APMAP,AHCYL1,ADD3,ACADM,ABHD5,BEND2,APMAP,AIDA,ADD3,ACADM,ABHD5,BEND2,APMAP,AIDA,ADD3,ACADM,ABHD5,BMX,APMAP,AIDA,ADD3,ACADM,ABHD5,BEND2,APMAP,AIDA,ADD3,ACADM,ABHD5
53,C11orf96,APOD,AIDA,ADGRE1,ACADVL,ABHD6,BMX,APOD,AKAP13,ADGRE1,ACADVL,ABHD6,BMX,APOD,AKAP13,ADGRE1,ACADVL,ABHD6,BSG,APOD,AKAP13,ADGRE1,ACADVL,ABHD6,BMX,APOD,AKAP13,ADGRE1,ACADVL,ABHD6
54,C12orf75,APP,AKAP13,ADGRG3,ACAP1,ABI2,BSG,APP,AKIRIN1,ADGRG3,ACAP1,ABI2,BSG,APP,AKIRIN1,ADGRG3,ACAP1,ABI2,C11orf96,APP,AKIRIN1,ADGRG3,ACAP1,ABI2,BSG,APP,AKIRIN1,ADGRG3,ACAP1,ABI2
55,C19orf33,AQP10,AKIRIN1,ADGRG6,ACAP2,ABI3,C11orf96,AQP10,AKIRIN2,ADGRG6,ACAP2,ABI3,C11orf96,AQP10,AKIRIN2,ADGRG6,ACAP2,ABI3,C12orf75,AQP10,AKIRIN2,ADGRG6,ACAP2,ABI3,C11orf96,AQP10,AKIRIN2,ADGRG6,ACAP2,ABI3
56,C1orf115,AQP9,AKIRIN2,ADGRL4,ACBD5,ABI3BP,C12orf75,AQP9,AKNA,ADGRL4,ACBD5,ABI3BP,C12orf75,AQP9,AKNA,ADGRL4,ACBD5,ABI3BP,C19orf33,AQP9,AKNA,ADGRL4,ACBD5,ABI3BP,C12orf75,AQP9,AKNA,ADGRL4,ACBD5,ABI3BP
57,C21orf58,ARAP1,AKNA,ADI1,ACBD6,ABL1,C19orf33,ARAP1,AKR7A2,ADI1,ACBD6,ABL1,C19orf33,ARAP1,AKR7A2,ADI1,ACBD6,ABL1,C1orf115,ARAP1,AKR7A2,ADI1,ACBD6,ABL1,C19orf33,ARAP1,AKR7A2,ADI1,ACBD6,ABL1
58,C2orf40,ARF1,AKR7A2,ADIPOR1,ACCS,ABL2,C1orf115,ARF1,AKT3,ADIPOR1,ACCS,ABL2,C1orf115,ARF1,AKT3,ADIPOR1,ACCS,ABL2,C21orf58,ARF1,AKT3,ADIPOR1,ACCS,ABL2,C1orf115,ARF1,AKT3,ADIPOR1,ACCS,ABL2
59,C2orf88,ARF3,AKT3,ADIPOR2,ACHE,ABLIM1,C21orf58,ARF3,ALG1,ADIPOR2,ACHE,ABLIM1,C21orf58,ARF3,ALG1,ADIPOR2,ACHE,ABLIM1,C2orf40,ARF3,ALG1,ADIPOR2,ACHE,ABLIM1,C21orf58,ARF3,ALG1,ADIPOR2,ACHE,ABLIM1
60,C3,ARG2,ALG1,ADM,ACKR3,ABLIM3,C2orf40,ARG2,ALKBH5,ADM,ACKR3,ABLIM3,C2orf40,ARG2,ALKBH5,ADM,ACKR3,ABLIM3,C2orf88,ARG2,ALKBH5,ADM,ACKR3,ABLIM3,C2orf40,ARG2,ALKBH5,ADM,ACKR3,ABLIM3
61,C4orf3,ARHGAP1,ALKBH5,ADNP,ACKR4,ABO,C2orf88,ARHGAP1,ALOX5,ADNP,ACKR4,ABO,C2orf88,ARHGAP1,ALOX5,ADNP,ACKR4,ABO,C3,ARHGAP1,ALOX5,ADNP,ACKR4,ABO,C2orf88,ARHGAP1,ALOX5,ADNP,ACKR4,ABO
62,C6orf226,ARHGAP18,ALOX5,ADPGK,ACLY,ABRACL,C3,ARHGAP18,ALOX5AP,ADPGK,ACLY,ABRACL,C3,ARHGAP18,ALOX5AP,ADPGK,ACLY,ABRACL,C4orf3,ARHGAP18,ALOX5AP,ADPGK,ACLY,ABRACL,C3,ARHGAP18,ALOX5AP,ADPGK,ACLY,ABRACL
63,C6orf62,ARHGAP25,ALOX5AP,ADRB2,ACOT11,ABTB1,C4orf3,ARHGAP25,ALPL,ADRB2,ACOT11,ABTB1,C4orf3,ARHGAP25,ALPL,ADRB2,ACOT11,ABTB1,C6orf226,ARHGAP25,ALPL,ADRB2,ACOT11,ABTB1,C4orf3,ARHGAP25,ALPL,ADRB2,ACOT11,ABTB1
64,C9orf16,ARHGAP30,ALPL,AFAP1L2,ACOT7,ABTB2,C6orf226,ARHGAP30,AMN1,AFAP1L2,ACOT7,ABTB2,C6orf226,ARHGAP30,AMN1,AFAP1L2,ACOT7,ABTB2,C6orf62,ARHGAP30,AMN1,AFAP1L2,ACOT7,ABTB2,C6orf226,ARHGAP30,AMN1,AFAP1L2,ACOT7,ABTB2
65,CA2,ARHGAP4,AMN1,AFF1,ACOT9,AC004057.1,C6orf62,ARHGAP4,AMPD2,AFF1,ACOT9,AC004057.1,C6orf62,ARHGAP4,AMPD2,AFF1,ACOT9,AC004057.1,C9orf16,ARHGAP4,AMPD2,AFF1,ACOT9,AC004057.1,C6orf62,ARHGAP4,AMPD2,AFF1,ACOT9,AC004057.1
66,CALD1,ARHGAP45,AMPD2,AFG3L1P,ACOX1,AC005562.1,C9orf16,ARHGAP45,AMZ2P1,AFG3L1P,ACOX1,AC005562.1,C9orf16,ARHGAP45,AMZ2P1,AFG3L1P,ACOX1,AC005562.1,CA2,ARHGAP45,AMZ2P1,AFG3L1P,ACOX1,AC005562.1,C9orf16,ARHGAP45,AMZ2P1,AFG3L1P,ACOX1,AC005562.1
67,CAMK1,ARHGAP6,AMZ2P1,AGO1,ACOX2,AC005785.2,CA2,ARHGAP6,ANGPT1,AGO1,ACOX2,AC005785.2,CA2,ARHGAP6,ANGPT1,AGO1,ACOX2,AC005785.2,CALD1,ARHGAP6,ANGPT1,AGO1,ACOX2,AC005785.2,CA2,ARHGAP6,ANGPT1,AGO1,ACOX2,AC005785.2
