,11378-NUSVR--nu=0.05-C=0.1,11378-NUSVR--nu=0.1-C=0.1,11378-NUSVR--nu=0.15-C=0.1,11378-NUSVR--nu=0.25-C=0.1,11378-NUSVR--nu=0.5-C=0.1,11378-NUSVR--nu=0.75-C=0.1,11378-NUSVR--nu=0.05-C=0.5,11378-NUSVR--nu=0.1-C=0.5,11378-NUSVR--nu=0.15-C=0.5,11378-NUSVR--nu=0.25-C=0.5,11378-NUSVR--nu=0.5-C=0.5,11378-NUSVR--nu=0.75-C=0.5,11378-NUSVR--nu=0.05-C=0.75,11378-NUSVR--nu=0.1-C=0.75,11378-NUSVR--nu=0.15-C=0.75,11378-NUSVR--nu=0.25-C=0.75,11378-NUSVR--nu=0.5-C=0.75,11378-NUSVR--nu=0.75-C=0.75,11378-NUSVR--nu=0.05-C=1,11378-NUSVR--nu=0.1-C=1,11378-NUSVR--nu=0.15-C=1,11378-NUSVR--nu=0.25-C=1,11378-NUSVR--nu=0.5-C=1,11378-NUSVR--nu=0.75-C=1,11378-NUSVR--nu=0.05-C=10,11378-NUSVR--nu=0.1-C=10,11378-NUSVR--nu=0.15-C=10,11378-NUSVR--nu=0.25-C=10,11378-NUSVR--nu=0.5-C=10,11378-NUSVR--nu=0.75-C=10
0,ABHD5,ABCA5,ABCA5,AAK1,A2M,A1BG,ABHD5,ABCA5,ABCA5,AAK1,A2M,A1BG,ABHD5,ABCA5,ABCA5,AAK1,A2M,A1BG,ABHD5,ABCA5,ABCA5,AAK1,A2M,A1BG,ABHD5,ABCA5,ABCA5,AAK1,A2M,A1BG
1,ABL2,ABHD12,ABCC3,AASDH,AAK1,A2M,ABL2,ABHD12,ABCC3,AASDH,AAK1,A2M,ABL2,ABHD12,ABCC3,AASDH,AAK1,A2M,ABL2,ABHD12,ABCC3,AASDH,AAK1,A2M,ABL2,ABHD12,ABCC3,AASDH,AAK1,A2M
2,ABLIM3,ABHD3,ABCG1,ABCA5,AAMP,A4GALT,ABLIM3,ABHD3,ABCG1,ABCA5,AAMP,A4GALT,ABLIM3,ABHD3,ABCG1,ABCA5,AAMP,A4GALT,ABLIM3,ABHD3,ABCG1,ABCA5,AAMP,A4GALT,ABLIM3,ABHD3,ABCG1,ABCA5,AAMP,A4GALT
3,ACER3,ABHD5,ABHD12,ABCB1,AARS,AACS,ACER3,ABHD5,ABHD12,ABCB1,AARS,AACS,ACER3,ABHD5,ABHD12,ABCB1,AARS,AACS,ACER3,ABHD5,ABHD12,ABCB1,AARS,AACS,ACER3,ABHD5,ABHD12,ABCB1,AARS,AACS
4,ACPP,ABL2,ABHD3,ABCC1,AARS2,AAK1,ACPP,ABL2,ABHD3,ABCC1,AARS2,AAK1,ACPP,ABL2,ABHD3,ABCC1,AARS2,AAK1,ACPP,ABL2,ABHD3,ABCC1,AARS2,AAK1,ACPP,ABL2,ABHD3,ABCC1,AARS2,AAK1
5,ACRBP,ABLIM3,ABHD5,ABCC3,AARSD1,AAMDC,ACRBP,ABLIM3,ABHD5,ABCC3,AARSD1,AAMDC,ACRBP,ABLIM3,ABHD5,ABCC3,AARSD1,AAMDC,ACRBP,ABLIM3,ABHD5,ABCC3,AARSD1,AAMDC,ACRBP,ABLIM3,ABHD5,ABCC3,AARSD1,AAMDC
6,ACSL1,ABTB1,ABL2,ABCD4,AASDH,AAMP,ACSL1,ABTB1,ABL2,ABCD4,AASDH,AAMP,ACSL1,ABTB1,ABL2,ABCD4,AASDH,AAMP,ACSL1,ABTB1,ABL2,ABCD4,AASDH,AAMP,ACSL1,ABTB1,ABL2,ABCD4,AASDH,AAMP
7,ACTC1,ACER3,ABLIM1,ABCG1,AASS,AAR2,ACTC1,ACER3,ABLIM1,ABCG1,AASS,AAR2,ACTC1,ACER3,ABLIM1,ABCG1,AASS,AAR2,ACTC1,ACER3,ABLIM1,ABCG1,AASS,AAR2,ACTC1,ACER3,ABLIM1,ABCG1,AASS,AAR2
8,ACTN4,ACRBP,ABLIM3,ABHD12,AATF,AARS,ACTN4,ACRBP,ABLIM3,ABHD12,AATF,AARS,ACTN4,ACRBP,ABLIM3,ABHD12,AATF,AARS,ACTN4,ACRBP,ABLIM3,ABHD12,AATF,AARS,ACTN4,ACRBP,ABLIM3,ABHD12,AATF,AARS
9,ACTR2,ACSL1,ABTB1,ABHD3,ABCA1,AARS2,ACTR2,ACSL1,ABTB1,ABHD3,ABCA1,AARS2,ACTR2,ACSL1,ABTB1,ABHD3,ABCA1,AARS2,ACTR2,ACSL1,ABTB1,ABHD3,ABCA1,AARS2,ACTR2,ACSL1,ABTB1,ABHD3,ABCA1,AARS2
10,ADGRE5,ACTC1,AC009506.1,ABHD5,ABCA4,AARSD1,ADGRE5,ACTC1,AC009506.1,ABHD5,ABCA4,AARSD1,ADAM28,ACTC1,AC009506.1,ABHD5,ABCA4,AARSD1,ADGRE5,ACTC1,AC009506.1,ABHD5,ABCA4,AARSD1,ADAM28,ACTC1,AC009506.1,ABHD5,ABCA4,AARSD1
11,ADGRL4,ACTN1,ACBD6,ABHD6,ABCA5,AASDH,ADGRL4,ACTN1,ACBD6,ABHD6,ABCA5,AASDH,ADGRE5,ACTN1,ACBD6,ABHD6,ABCA5,AASDH,ADGRL4,ACTN1,ACBD6,ABHD6,ABCA5,AASDH,ADGRE5,ACTN1,ACBD6,ABHD6,ABCA5,AASDH
12,AKAP13,ACTN4,ACER3,ABI3BP,ABCA7,AASDHPPT,AKAP13,ACTN4,ACER3,ABI3BP,ABCA7,AASDHPPT,ADGRL4,ACTN4,ACER3,ABI3BP,ABCA7,AASDHPPT,AKAP13,ACTN4,ACER3,ABI3BP,ABCA7,AASDHPPT,ADGRL4,ACTN4,ACER3,ABI3BP,ABCA7,AASDHPPT
13,AKNA,ACTR2,ACLY,ABL1,ABCB1,AASS,AKNA,ACTR2,ACLY,ABL1,ABCB1,AASS,AKAP13,ACTR2,ACLY,ABL1,ABCB1,AASS,AKNA,ACTR2,ACLY,ABL1,ABCB1,AASS,AKAP13,ACTR2,ACLY,ABL1,ABCB1,AASS
14,ALCAM,ACYP1,ACPP,ABL2,ABCC1,AATF,ALCAM,ACYP1,ACPP,ABL2,ABCC1,AATF,AKNA,ACYP1,ACPP,ABL2,ABCC1,AATF,ALCAM,ACYP1,ACPP,ABL2,ABCC1,AATF,AKNA,ACYP1,ACPP,ABL2,ABCC1,AATF
15,ALOX5AP,ADAM17,ACRBP,ABLIM1,ABCC3,AATK,ALOX5AP,ADAM17,ACRBP,ABLIM1,ABCC3,AATK,ALCAM,ADAM17,ACRBP,ABLIM1,ABCC3,AATK,ALOX5AP,ADAM17,ACRBP,ABLIM1,ABCC3,AATK,ALCAM,ADAM17,ACRBP,ABLIM1,ABCC3,AATK
16,ANKRD34B,ADAM28,ACSL1,ABLIM3,ABCC4,ABCA1,ANKRD34B,ADAM28,ACSL1,ABLIM3,ABCC4,ABCA1,ALOX5AP,ADAM28,ACSL1,ABLIM3,ABCC4,ABCA1,ANKRD34B,ADAM28,ACSL1,ABLIM3,ABCC4,ABCA1,ALOX5AP,ADAM28,ACSL1,ABLIM3,ABCC4,ABCA1
