,1854-NUSVR--nu=0.05-C=0.1,1854-NUSVR--nu=0.1-C=0.1,1854-NUSVR--nu=0.15-C=0.1,1854-NUSVR--nu=0.25-C=0.1,1854-NUSVR--nu=0.5-C=0.1,1854-NUSVR--nu=0.75-C=0.1,1854-NUSVR--nu=0.05-C=0.5,1854-NUSVR--nu=0.1-C=0.5,1854-NUSVR--nu=0.15-C=0.5,1854-NUSVR--nu=0.25-C=0.5,1854-NUSVR--nu=0.5-C=0.5,1854-NUSVR--nu=0.75-C=0.5,1854-NUSVR--nu=0.05-C=0.75,1854-NUSVR--nu=0.1-C=0.75,1854-NUSVR--nu=0.15-C=0.75,1854-NUSVR--nu=0.25-C=0.75,1854-NUSVR--nu=0.5-C=0.75,1854-NUSVR--nu=0.75-C=0.75,1854-NUSVR--nu=0.05-C=1,1854-NUSVR--nu=0.1-C=1,1854-NUSVR--nu=0.15-C=1,1854-NUSVR--nu=0.25-C=1,1854-NUSVR--nu=0.5-C=1,1854-NUSVR--nu=0.75-C=1,1854-NUSVR--nu=0.05-C=10,1854-NUSVR--nu=0.1-C=10,1854-NUSVR--nu=0.15-C=10,1854-NUSVR--nu=0.25-C=10,1854-NUSVR--nu=0.5-C=10,1854-NUSVR--nu=0.75-C=10
10,ACTR3,ACTN1,ACP5,ABHD12,AATF,AARSD1,ACTR3,ACTN1,ACP5,ABHD12,AATF,AARSD1,ACTR3,ACTN1,ACP5,ABHD12,AATF,AARSD1,ACTR3,ACTN1,ACP5,ABHD12,AATF,AARSD1,ACTR3,ACTN1,ACP5,ABHD12,AATF,AARSD1
11,ADAMTS9,ACTN4,ACPP,ABHD17A,ABCA1,AASDH,ADAMTS9,ACTN4,ACPP,ABHD17A,ABCA1,AASDH,ADAMTS9,ACTN4,ACPP,ABHD17A,ABCA1,AASDH,ADAMTS9,ACTN4,ACPP,ABHD17A,ABCA1,AASDH,ADAMTS9,ACTN4,ACPP,ABHD17A,ABCA1,AASDH
12,ADGRG6,ACTR2,ACRBP,ABHD3,ABCA2,AASDHPPT,ADGRG6,ACTR2,ACRBP,ABHD3,ABCA2,AASDHPPT,ADGRG6,ACTR2,ACRBP,ABHD3,ABCA2,AASDHPPT,ADGRG6,ACTR2,ACRBP,ABHD3,ABCA2,AASDHPPT,ADGRG6,ACTR2,ACRBP,ABHD3,ABCA2,AASDHPPT
13,ADIPOR1,ACTR3,ACTC1,ABHD5,ABCA5,AASS,ADIPOR1,ACTR3,ACTC1,ABHD5,ABCA5,AASS,ADIPOR1,ACTR3,ACTC1,ABHD5,ABCA5,AASS,ADIPOR1,ACTR3,ACTC1,ABHD5,ABCA5,AASS,ADIPOR1,ACTR3,ACTC1,ABHD5,ABCA5,AASS
14,ADPGK,ACYP1,ACTN1,ABI3,ABCA6,AATF,ADPGK,ACYP1,ACTN1,ABI3,ABCA6,AATF,ADPGK,ACYP1,ACTN1,ABI3,ABCA6,AATF,ADPGK,ACYP1,ACTN1,ABI3,ABCA6,AATF,ADPGK,ACYP1,ACTN1,ABI3,ABCA6,AATF
15,AFF1,ADAMTS2,ACTN4,ABL1,ABCA8,AATK,AFF1,ADAMTS2,ACTN4,ABL1,ABCA8,AATK,AFF1,ADAMTS2,ACTN4,ABL1,ABCA8,AATK,AFF1,ADAMTS2,ACTN4,ABL1,ABCA8,AATK,AFF1,ADAMTS2,ACTN4,ABL1,ABCA8,AATK
16,AGTRAP,ADAMTS9,ACTR2,ABL2,ABCB1,ABCA1,AGTRAP,ADAMTS9,ACTR2,ABL2,ABCB1,ABCA1,AGTRAP,ADAMTS9,ACTR2,ABL2,ABCB1,ABCA1,AGTRAP,ADAMTS9,ACTR2,ABL2,ABCB1,ABCA1,AGTRAP,ADAMTS9,ACTR2,ABL2,ABCB1,ABCA1
17,AK4,ADD3,ACTR3,ABLIM1,ABCB10,ABCA2,AK4,ADD3,ACTR3,ABLIM1,ABCB10,ABCA2,AK4,ADD3,ACTR3,ABLIM1,ABCB10,ABCA2,AK4,ADD3,ACTR3,ABLIM1,ABCB10,ABCA2,AK4,ADD3,ACTR3,ABLIM1,ABCB10,ABCA2
18,AKAP13,ADGRG6,ACYP1,ABLIM3,ABCB8,ABCA3,AKAP13,ADGRG6,ACYP1,ABLIM3,ABCB8,ABCA3,AKAP13,ADGRG6,ACYP1,ABLIM3,ABCB8,ABCA3,AKAP13,ADGRG6,ACYP1,ABLIM3,ABCB8,ABCA3,AKAP13,ADGRG6,ACYP1,ABLIM3,ABCB8,ABCA3
19,AKIRIN1,ADGRL4,ADAM15,ABTB1,ABCB9,ABCA5,AKIRIN1,ADGRL4,ADAM28,ABTB1,ABCB9,ABCA5,AKIRIN1,ADGRL4,ADAM28,ABTB1,ABCB9,ABCA5,AKIRIN1,ADGRL4,ADAM28,ABTB1,ABCB9,ABCA5,AKIRIN1,ADGRL4,ADAM28,ABTB1,ABCB9,ABCA5
20,AKNA,ADIPOR1,ADAM28,AC010642.2,ABCC1,ABCA6,AKNA,ADIPOR1,ADAMTS1,AC010642.2,ABCC1,ABCA6,AKNA,ADIPOR1,ADAMTS1,AC010642.2,ABCC1,ABCA6,AKNA,ADIPOR1,ADAMTS1,AC010642.2,ABCC1,ABCA6,AKNA,ADIPOR1,ADAMTS1,AC010642.2,ABCC1,ABCA6
21,ALAS2,ADPGK,ADAMTS1,ACAA1,ABCC3,ABCA8,ALAS2,ADPGK,ADAMTS2,ACAA1,ABCC3,ABCA8,ALAS2,ADPGK,ADAMTS2,ACAA1,ABCC3,ABCA8,ALAS2,ADPGK,ADAMTS2,ACAA1,ABCC3,ABCA8,ALAS2,ADPGK,ADAMTS2,ACAA1,ABCC3,ABCA8
22,ALOX5AP,ADRB2,ADAMTS2,ACAT1,ABCC4,ABCB1,ALOX5AP,ADRB2,ADAMTS9,ACAT1,ABCC4,ABCB1,ALOX5AP,ADRB2,ADAMTS9,ACAT1,ABCC4,ABCB1,ALOX5AP,ADRB2,ADAMTS9,ACAT1,ABCC4,ABCB1,ALOX5AP,ADRB2,ADAMTS9,ACAT1,ABCC4,ABCB1
23,ANK1,AFF1,ADAMTS9,ACKR3,ABCD3,ABCB10,ANK1,AFF1,ADD3,ACKR3,ABCD3,ABCB10,ANK1,AFF1,ADD3,ACKR3,ABCD3,ABCB10,ANK1,AFF1,ADD3,ACKR3,ABCD3,ABCB10,ANK1,AFF1,ADD3,ACKR3,ABCD3,ABCB10
24,ANK3,AFG3L1P,ADD3,ACLY,ABCD4,ABCB4,ANK3,AFG3L1P,ADGRG1,ACLY,ABCD4,ABCB4,ANK3,AFG3L1P,ADGRG1,ACLY,ABCD4,ABCB4,ANK3,AFG3L1P,ADGRG1,ACLY,ABCD4,ABCB4,ANK3,AFG3L1P,ADGRG1,ACLY,ABCD4,ABCB4
25,ANKRD36C,AGTRAP,ADGRG1,ACOT11,ABCF2,ABCB7,ANKRD36C,AGTRAP,ADGRG3,ACOT11,ABCF2,ABCB7,ANKRD36C,AGTRAP,ADGRG3,ACOT11,ABCF2,ABCB7,ANKRD36C,AGTRAP,ADGRG3,ACOT11,ABCF2,ABCB7,ANKRD36C,AGTRAP,ADGRG3,ACOT11,ABCF2,ABCB7
26,ANP32A,AIDA,ADGRG3,ACP5,ABCF3,ABCB8,ANP32A,AIDA,ADGRG6,ACP5,ABCF3,ABCB8,ANP32A,AIDA,ADGRG6,ACP5,ABCF3,ABCB8,ANP32A,AIDA,ADGRG6,ACP5,ABCF3,ABCB8,ANP32A,AIDA,ADGRG6,ACP5,ABCF3,ABCB8
27,ANP32B,AK4,ADGRG6,ACPP,ABCG1,ABCB9,ANP32B,AK4,ADGRL4,ACPP,ABCG1,ABCB9,ANP32B,AK4,ADGRL4,ACPP,ABCG1,ABCB9,ANP32B,AK4,ADGRL4,ACPP,ABCG1,ABCB9,ANP32B,AK4,ADGRL4,ACPP,ABCG1,ABCB9
28,ANP32E,AKAP12,ADGRL4,ACRBP,ABHD11,ABCC1,ANP32E,AKAP12,ADIPOR1,ACRBP,ABHD11,ABCC1,ANP32E,AKAP12,ADIPOR1,ACRBP,ABHD11,ABCC1,ANP32E,AKAP12,ADIPOR1,ACRBP,ABHD11,ABCC1,ANP32E,AKAP12,ADIPOR1,ACRBP,ABHD11,ABCC1
29,ANXA1,AKAP13,ADIPOR1,ACSL4,ABHD12,ABCC3,ANXA1,AKAP13,ADPGK,ACSL4,ABHD12,ABCC3,ANXA1,AKAP13,ADPGK,ACSL4,ABHD12,ABCC3,ANXA1,AKAP13,ADPGK,ACSL4,ABHD12,ABCC3,ANXA1,AKAP13,ADPGK,ACSL4,ABHD12,ABCC3
30,AOC1,AKIRIN1,ADM,ACTC1,ABHD13,ABCC4,AOC1,AKIRIN1,ADRB2,ACTC1,ABHD13,ABCC4,AOC1,AKIRIN1,ADRB2,ACTC1,ABHD13,ABCC4,AOC1,AKIRIN1,ADRB2,ACTC1,ABHD13,ABCC4,AOC1,AKIRIN1,ADRB2,ACTC1,ABHD13,ABCC4
31,AP2M1,AKNA,ADPGK,ACTN1,ABHD15,ABCC5,AP2M1,AKNA,AFF1,ACTN1,ABHD15,ABCC5,AP2M1,AKNA,AFF1,ACTN1,ABHD15,ABCC5,AP2M1,AKNA,AFF1,ACTN1,ABHD15,ABCC5,AP2M1,AKNA,AFF1,ACTN1,ABHD15,ABCC5
32,APOC1,AKT3,ADRB2,ACTN4,ABHD17A,ABCD1,APOC1,AKT3,AFG3L1P,ACTN4,ABHD17A,ABCD1,APOC1,AKT3,AFG3L1P,ACTN4,ABHD17A,ABCD1,APOC1,AKT3,AFG3L1P,ACTN4,ABHD17A,ABCD1,APOC1,AKT3,AFG3L1P,ACTN4,ABHD17A,ABCD1
33,APOC3,ALAS2,AFF1,ACTR2,ABHD3,ABCD3,APOD,ALAS2,AGO1,ACTR2,ABHD3,ABCD3,APOC3,ALAS2,AGO1,ACTR2,ABHD3,ABCD3,APOC3,ALAS2,AGO1,ACTR2,ABHD3,ABCD3,APOC3,ALAS2,AGO1,ACTR2,ABHD3,ABCD3
34,APOD,ALCAM,AFG3L1P,ACTR3,ABHD4,ABCD4,APOL3,ALCAM,AGPAT1,ACTR3,ABHD4,ABCD4,APOD,ALCAM,AGPAT1,ACTR3,ABHD4,ABCD4,APOD,ALCAM,AGPAT1,ACTR3,ABHD4,ABCD4,APOD,ALCAM,AGPAT1,ACTR3,ABHD4,ABCD4
35,APOL3,ALKBH5,AGO1,ACYP1,ABHD5,ABCF2,AQP10,ALKBH5,AGTPBP1,ACYP1,ABHD5,ABCF2,APOL3,ALKBH5,AGTPBP1,ACYP1,ABHD5,ABCF2,APOL3,ALKBH5,AGTPBP1,ACYP1,ABHD5,ABCF2,APOL3,ALKBH5,AGTPBP1,ACYP1,ABHD5,ABCF2
36,AQP10,ALOX5AP,AGPAT1,ACYP2,ABHD6,ABCF3,ARAP1,ALOX5AP,AGTRAP,ACYP2,ABHD6,ABCF3,AQP10,ALOX5AP,AGTRAP,ACYP2,ABHD6,ABCF3,AQP10,ALOX5AP,AGTRAP,ACYP2,ABHD6,ABCF3,AQP10,ALOX5AP,AGTRAP,ACYP2,ABHD6,ABCF3
37,ARAP1,AMBP,AGPAT5,ADAM15,ABI3,ABCG1,ARF1,AMBP,AHCYL1,ADAM15,ABI3,ABCG1,ARAP1,AMBP,AHCYL1,ADAM15,ABI3,ABCG1,ARAP1,AMBP,AHCYL1,ADAM15,ABI3,ABCG1,ARAP1,AMBP,AHCYL1,ADAM15,ABI3,ABCG1
38,ARF1,AMZ2P1,AGTPBP1,ADAM28,ABI3BP,ABCG5,ARF3,ANK1,AIDA,ADAM28,ABI3BP,ABCG5,ARF1,ANK1,AIDA,ADAM28,ABI3BP,ABCG5,ARF1,ANK1,AIDA,ADAM28,ABI3BP,ABCG5,ARF1,ANK1,AIDA,ADAM28,ABI3BP,ABCG5
39,ARF3,ANK1,AGTRAP,ADAMTS1,ABL1,ABHD10,ARHGAP25,ANK3,AK4,ADAMTS1,ABL1,ABHD10,ARF3,ANK3,AK4,ADAMTS1,ABL1,ABHD10,ARF3,ANK3,AK4,ADAMTS1,ABL1,ABHD10,ARF3,ANK3,AK4,ADAMTS1,ABL1,ABHD10
40,ARHGAP25,ANK3,AHCYL1,ADAMTS2,ABL2,ABHD11,ARHGAP30,ANKRD36B,AKAP12,ADAMTS2,ABL2,ABHD11,ARHGAP25,ANKRD36B,AKAP12,ADAMTS2,ABL2,ABHD11,ARHGAP25,ANKRD36B,AKAP12,ADAMTS2,ABL2,ABHD11,ARHGAP25,ANKRD36B,AKAP12,ADAMTS2,ABL2,ABHD11
41,ARHGAP30,ANKRD36B,AIDA,ADAMTS9,ABLIM1,ABHD12,ARHGAP31,ANKRD36C,AKAP13,ADAMTS9,ABLIM1,ABHD12,ARHGAP30,ANKRD36C,AKAP13,ADAMTS9,ABLIM1,ABHD12,ARHGAP30,ANKRD36C,AKAP13,ADAMTS9,ABLIM1,ABHD12,ARHGAP30,ANKRD36C,AKAP13,ADAMTS9,ABLIM1,ABHD12
42,ARHGAP31,ANKRD36C,AK4,ADAT2,ABLIM3,ABHD12B,ARHGAP45,ANP32A,AKIRIN1,ADAT2,ABLIM3,ABHD12B,ARHGAP31,ANP32A,AKIRIN1,ADAT2,ABLIM3,ABHD12B,ARHGAP31,ANP32A,AKIRIN1,ADAT2,ABLIM3,ABHD12B,ARHGAP31,ANP32A,AKIRIN1,ADAT2,ABLIM3,ABHD12B
43,ARHGAP45,ANP32A,AKAP12,ADCK2,ABO,ABHD13,ARHGAP6,ANP32B,AKNA,ADCK2,ABO,ABHD13,ARHGAP45,ANP32B,AKNA,ADCK2,ABO,ABHD13,ARHGAP45,ANP32B,AKNA,ADCK2,ABO,ABHD13,ARHGAP45,ANP32B,AKNA,ADCK2,ABO,ABHD13
44,ARHGAP6,ANP32B,AKAP13,ADD3,ABTB1,ABHD15,ARHGDIB,ANP32E,AKT3,ADD3,ABTB1,ABHD15,ARHGAP6,ANP32E,AKT3,ADD3,ABTB1,ABHD15,ARHGAP6,ANP32E,AKT3,ADD3,ABTB1,ABHD15,ARHGAP6,ANP32E,AKT3,ADD3,ABTB1,ABHD15
45,ARHGDIB,ANP32E,AKIRIN1,ADGRG1,AC010642.2,ABHD17A,ARHGEF12,ANXA1,ALAD,ADGRG1,AC010642.2,ABHD17A,ARHGDIB,ANXA1,ALAD,ADGRG1,AC010642.2,ABHD17A,ARHGDIB,ANXA1,ALAD,ADGRG1,AC010642.2,ABHD17A,ARHGDIB,ANXA1,ALAD,ADGRG1,AC010642.2,ABHD17A
46,ARHGEF12,ANXA1,AKNA,ADGRG3,AC022182.2,ABHD18,ARID1A,ANXA11,ALAS2,ADGRG3,AC022182.2,ABHD18,ARHGEF12,ANXA11,ALAS2,ADGRG3,AC022182.2,ABHD18,ARHGEF12,ANXA11,ALAS2,ADGRG3,AC022182.2,ABHD18,ARHGEF12,ANXA11,ALAS2,ADGRG3,AC022182.2,ABHD18
47,ARID1A,ANXA11,AKT3,ADGRG6,ACAA1,ABHD3,ARL6IP5,ANXA4,ALCAM,ADGRG6,ACAA1,ABHD3,ARID1A,ANXA4,ALCAM,ADGRG6,ACAA1,ABHD3,ARID1A,ANXA4,ALCAM,ADGRG6,ACAA1,ABHD3,ARID1A,ANXA4,ALCAM,ADGRG6,ACAA1,ABHD3
48,ARL6IP5,ANXA4,ALAD,ADGRL4,ACACB,ABHD4,ARRB2,ANXA5,ALKBH5,ADGRL4,ACACB,ABHD4,ARL6IP5,ANXA5,ALKBH5,ADGRL4,ACACB,ABHD4,ARL6IP5,ANXA5,ALKBH5,ADGRL4,ACACB,ABHD4,ARL6IP5,ANXA5,ALDH8A1,ADGRL4,ACACB,ABHD4
49,ARRB2,ANXA5,ALAS2,ADH1B,ACAD11,ABHD5,ASAP1,ANXA6,ALOX5AP,ADH1B,ACAD11,ABHD5,ARRB2,ANXA6,ALOX5AP,ADH1B,ACAD11,ABHD5,ARRB2,ANXA6,ALOX5AP,ADH1B,ACAD11,ABHD5,ARRB2,ANXA6,ALKBH5,ADH1B,ACAD11,ABHD5
50,ASAP1,ANXA6,ALCAM,ADIPOR1,ACADVL,ABHD6,ASS1,AOAH,AMBP,ADIPOR1,ACADVL,ABHD6,ASAP1,AOAH,AMBP,ADIPOR1,ACADVL,ABHD6,ASAP1,AOAH,AMBP,ADIPOR1,ACADVL,ABHD6,ASAP1,AOAH,ALOX5AP,ADIPOR1,ACADVL,ABHD6
51,ASS1,AOAH,ALDH8A1,ADM,ACAP2,ABI2,ATM,AOC1,AMOTL1,ADM,ACAP2,ABI2,ASS1,AOC1,AMOTL1,ADM,ACAP2,ABI2,ASS1,AOC1,AMOTL1,ADM,ACAP2,ABI2,ASS1,AOC1,AMBP,ADM,ACAP2,ABI2
52,ATM,AOC1,ALKBH5,ADNP,ACAT1,ABI3,ATOX1,AP1B1,AMZ2P1,ADNP,ACAT1,ABI3,ATM,AP1B1,AMZ2P1,ADNP,ACAT1,ABI3,ATM,AP1B1,AMZ2P1,ADNP,ACAT1,ABI3,ATM,AP1B1,AMOTL1,ADNP,ACAT1,ABI3
53,ATOX1,AP1B1,ALOX5AP,ADPGK,ACBD5,ABI3BP,ATP2B1,AP2M1,ANK1,ADPGK,ACBD5,ABI3BP,ATOX1,AP2M1,ANK1,ADPGK,ACBD5,ABI3BP,ATOX1,AP2M1,ANK1,ADPGK,ACBD5,ABI3BP,ATOX1,AP2M1,AMZ2P1,ADPGK,ACBD5,ABI3BP
54,ATP2B1,AP2M1,AMBP,ADRA2C,ACBD6,ABL1,ATP6V0B,APLP2,ANK3,ADRA2C,ACBD6,ABL1,ATP2B1,APLP2,ANK3,ADRA2C,ACBD6,ABL1,ATP2B1,APLP2,ANK3,ADRA2C,ACBD6,ABL1,ATP2B1,APLP2,ANK1,ADRA2C,ACBD6,ABL1
55,ATP6V0B,APLP2,AMOTL1,ADRB2,ACCS,ABL2,AVIL,APMAP,ANKFY1,ADRB2,ACCS,ABL2,ATP6V0B,APMAP,ANKFY1,ADRB2,ACCS,ABL2,ATP6V0B,APMAP,ANKFY1,ADRB2,ACCS,ABL2,ATP6V0B,APMAP,ANK3,ADRB2,ACCS,ABL2
56,AVIL,APMAP,AMZ2P1,ADRM1,ACKR3,ABLIM1,AZGP1,APOC1,ANKRA2,ADRM1,ACKR3,ABLIM1,AVIL,APOC1,ANKRA2,ADRM1,ACKR3,ABLIM1,AVIL,APOC1,ANKRA2,ADRM1,ACKR3,ABLIM1,AVIL,APOC1,ANKFY1,ADRM1,ACKR3,ABLIM1
57,AZGP1,APOC1,ANK1,AFAP1L1,ACLY,ABLIM3,BCL2A1,APOD,ANKRD13A,AFAP1L1,ACLY,ABLIM3,AZGP1,APOD,ANKRD13A,AFAP1L1,ACLY,ABLIM3,AZGP1,APOD,ANKRD13A,AFAP1L1,ACLY,ABLIM3,AZGP1,APOD,ANKRA2,AFAP1L1,ACLY,ABLIM3
58,BCL2A1,APOD,ANK3,AFDN,ACO2,ABO,BCYRN1,APOL3,ANKRD36B,AFDN,ACO2,ABO,BCL2A1,APOL3,ANKRD36B,AFDN,ACO2,ABO,BCL2A1,APOL3,ANKRD36B,AFDN,ACO2,ABO,BCL2A1,APOL3,ANKRD13A,AFDN,ACO2,ABO
59,BCYRN1,APOL3,ANKFY1,AFF1,ACOT11,ABRACL,BMP6,APP,ANKRD36C,AFF1,ACOT11,ABRACL,BCYRN1,APP,ANKRD36C,AFF1,ACOT11,ABRACL,BCYRN1,APP,ANKRD36C,AFF1,ACOT11,ABRACL,BCYRN1,APP,ANKRD36B,AFF1,ACOT11,ABRACL
60,BMP6,APP,ANKRA2,AFG3L1P,ACOT13,ABT1,BMX,AQP10,ANKRD54,AFG3L1P,ACOT13,ABT1,BMP6,AQP10,ANKRD54,AFG3L1P,ACOT13,ABT1,BMP6,AQP10,ANKRD54,AFG3L1P,ACOT13,ABT1,BMP6,AQP10,ANKRD36C,AFG3L1P,ACOT13,ABT1
61,BMX,AQP10,ANKRD13A,AGO1,ACOT2,ABTB1,BPGM,AQP9,ANO7,AGO1,ACOT2,ABTB1,BMX,AQP9,ANO7,AGO1,ACOT2,ABTB1,BMX,AQP9,ANO7,AGO1,ACOT2,ABTB1,BMX,AQP9,ANKRD54,AGO1,ACOT2,ABTB1
62,BPGM,AQP9,ANKRD36B,AGO3,ACOX1,AC005562.1,BRI3,ARAP1,ANP32A,AGO3,ACOX1,AC005562.1,BPGM,ARAP1,ANP32A,AGO3,ACOX1,AC005562.1,BPGM,ARAP1,ANP32A,AGO3,ACOX1,AC005562.1,BPGM,ARAP1,ANO7,AGO3,ACOX1,AC005562.1
63,BRI3,ARAP1,ANKRD36C,AGO4,ACOX2,AC010642.2,BSG,ARF1,ANP32B,AGO4,ACOX2,AC010642.2,BRI3,ARF1,ANP32B,AGO4,ACOX2,AC010642.2,BRI3,ARF1,ANP32B,AGO4,ACOX2,AC010642.2,BRI3,ARF1,ANP32A,AGO4,ACOX2,AC010642.2
64,BSG,ARF1,ANKRD54,AGPAT1,ACP5,AC022182.2,C11orf54,ARF3,ANP32E,AGPAT1,ACP5,AC022182.2,BSG,ARF3,ANP32E,AGPAT1,ACP5,AC022182.2,BSG,ARF3,ANP32E,AGPAT1,ACP5,AC022182.2,BSG,ARF3,ANP32B,AGPAT1,ACP5,AC022182.2
65,C11orf54,ARF3,ANO7,AGPAT5,ACPP,AC079250.1,C11orf96,ARF6,ANXA1,AGPAT5,ACPP,AC079250.1,C11orf54,ARF6,ANXA1,AGPAT5,ACPP,AC079250.1,C11orf54,ARF6,ANXA1,AGPAT5,ACPP,AC079250.1,C11orf54,ARF6,ANP32E,AGPAT5,ACPP,AC079250.1
66,C11orf96,ARF6,ANP32A,AGTPBP1,ACRBP,AC099850.1,C12orf76,ARG2,ANXA11,AGTPBP1,ACRBP,AC099850.1,C11orf96,ARG2,ANXA11,AGTPBP1,ACRBP,AC099850.1,C11orf96,ARG2,ANXA11,AGTPBP1,ACRBP,AC099850.1,C11orf96,ARG2,ANXA1,AGTPBP1,ACRBP,AC099850.1
67,C12orf76,ARG2,ANP32B,AGTRAP,ACSF2,ACAA1,C1QA,ARHGAP1,ANXA4,AGTRAP,ACSF2,ACAA1,C12orf76,ARHGAP1,ANXA4,AGTRAP,ACSF2,ACAA1,C12orf76,ARHGAP1,ANXA4,AGTRAP,ACSF2,ACAA1,C12orf76,ARHGAP1,ANXA11,AGTRAP,ACSF2,ACAA1
68,C1QA,ARHGAP1,ANP32E,AHCYL1,ACSL1,ACACA,C1QB,ARHGAP24,ANXA5,AHCYL1,ACSL1,ACACA,C1QA,ARHGAP24,ANXA5,AHCYL1,ACSL1,ACACA,C1QA,ARHGAP24,ANXA5,AHCYL1,ACSL1,ACACA,C1QA,ARHGAP24,ANXA4,AHCYL1,ACSL1,ACACA
