,3335-NUSVR--nu=0.05-C=0.1,3335-NUSVR--nu=0.1-C=0.1,3335-NUSVR--nu=0.15-C=0.1,3335-NUSVR--nu=0.25-C=0.1,3335-NUSVR--nu=0.5-C=0.1,3335-NUSVR--nu=0.75-C=0.1,3335-NUSVR--nu=0.05-C=0.5,3335-NUSVR--nu=0.1-C=0.5,3335-NUSVR--nu=0.15-C=0.5,3335-NUSVR--nu=0.25-C=0.5,3335-NUSVR--nu=0.5-C=0.5,3335-NUSVR--nu=0.75-C=0.5,3335-NUSVR--nu=0.05-C=0.75,3335-NUSVR--nu=0.1-C=0.75,3335-NUSVR--nu=0.15-C=0.75,3335-NUSVR--nu=0.25-C=0.75,3335-NUSVR--nu=0.5-C=0.75,3335-NUSVR--nu=0.75-C=0.75,3335-NUSVR--nu=0.05-C=1,3335-NUSVR--nu=0.1-C=1,3335-NUSVR--nu=0.15-C=1,3335-NUSVR--nu=0.25-C=1,3335-NUSVR--nu=0.5-C=1,3335-NUSVR--nu=0.75-C=1,3335-NUSVR--nu=0.05-C=10,3335-NUSVR--nu=0.1-C=10,3335-NUSVR--nu=0.15-C=10,3335-NUSVR--nu=0.25-C=10,3335-NUSVR--nu=0.5-C=10,3335-NUSVR--nu=0.75-C=10
48,ATP6V0B,APMAP,ALG2,ADIPOR2,AC022182.2,ABHD6,ATP6V0B,APOBEC3A,ALG2,ADIPOR2,AC022182.2,ABHD6,ATP6V0B,APOBEC3A,ALG2,ADIPOR2,AC022182.2,ABHD6,ATP6V0B,APOBEC3A,ALG2,ADIPOR2,AC022182.2,ABHD6,ATP6V0B,APOBEC3A,ALG2,ADIPOR1,AC022182.2,ABHD6
49,ATP8A1,APOBEC3A,ALKBH5,ADNP,AC092066.1,ABI2,ATP8A1,APOBEC3C,ALKBH5,ADNP,AC092066.1,ABI2,ATP8A1,APOBEC3C,ALKBH5,ADNP,AC092066.1,ABI2,ATP8A1,APOBEC3C,ALKBH5,ADNP,AC092066.1,ABI2,ATP8A1,APOBEC3C,ALKBH5,ADIPOR2,AC092066.1,ABI2
50,AVIL,APOBEC3C,ALOX5AP,ADPGK,ACAA1,ABI3,AVIL,APOD,ALOX5AP,ADPGK,ACAA1,ABI3,AVIL,APOD,ALOX5AP,ADPGK,ACAA1,ABI3,AVIL,APOD,ALOX5AP,ADPGK,ACAA1,ABI3,AVIL,APOD,ALOX5AP,ADNP,ACAA1,ABI3
51,AZGP1,APOD,ALYREF,AFDN,ACACB,ABI3BP,AZGP1,APOL3,ALYREF,AFDN,ACACB,ABI3BP,AZGP1,APOL3,ALYREF,AFDN,ACACB,ABI3BP,AZGP1,APOL3,ALYREF,AFDN,ACACB,ABI3BP,AZGP1,APOL3,ALYREF,ADPGK,ACACB,ABI3BP
52,BASP1,APOL3,AMBP,AFF1,ACAP2,ABL1,BASP1,APOLD1,AMBP,AFF1,ACAP2,ABL1,BASP1,APOLD1,AMBP,AFF1,ACAP2,ABL1,BASP1,APOLD1,AMBP,AFF1,ACAP2,ABL1,BASP1,APOLD1,AMBP,AFDN,ACAP2,ABL1
53,BCL6B,APOLD1,AMZ2P1,AFG3L1P,ACAP3,ABL2,BCL6B,APP,AMZ2P1,AFG3L1P,ACAP3,ABL2,BCL6B,APP,AMZ2P1,AFG3L1P,ACAP3,ABL2,BCL6B,APP,AMZ2P1,AFG3L1P,ACAP3,ABL2,BCL6B,APP,AMZ2P1,AFF1,ACAP3,ABL2
54,BEND2,APP,ANK1,AFG3L2,ACBD5,ABLIM1,BEND2,AQP10,ANK1,AFG3L2,ACBD5,ABLIM1,BEND2,AQP10,ANK1,AFG3L2,ACBD5,ABLIM1,BEND2,AQP10,ANK1,AFG3L2,ACBD5,ABLIM1,BEND2,AQP10,ANK1,AFG3L1P,ACBD5,ABLIM1
55,BMP6,AQP10,ANK3,AGO1,ACBD6,ABLIM2,BMP6,ARAP1,ANK3,AGO1,ACBD6,ABLIM2,BMP6,ARAP1,ANK3,AGO1,ACBD6,ABLIM2,BMP6,ARAP1,ANK3,AGO1,ACBD6,ABLIM2,BMP6,ARAP1,ANK3,AFG3L2,ACBD6,ABLIM2
56,BMX,ARAP1,ANKIB1,AGO3,ACER3,ABLIM3,BMX,ARF1,ANKIB1,AGO3,ACER3,ABLIM3,BMX,ARF1,ANKIB1,AGO3,ACER3,ABLIM3,BMX,ARF1,ANKIB1,AGO3,ACER3,ABLIM3,BMX,ARF1,ANKIB1,AGO1,ACER3,ABLIM3
57,BSG,ARF1,ANKRD28,AGO4,ACKR3,ABO,BSG,ARF3,ANKRD28,AGO4,ACKR3,ABO,BSG,ARF3,ANKRD28,AGO4,ACKR3,ABO,BSG,ARF3,ANKRD28,AGO4,ACKR3,ABO,BSG,ARF3,ANKRD28,AGO3,ACKR3,ABO
58,C11orf96,ARF3,ANKRD33B,AGPAT5,ACLY,ABTB1,C11orf96,ARF6,ANKRD33B,AGPAT5,ACLY,ABTB1,C11orf96,ARF6,ANKRD33B,AGPAT5,ACLY,ABTB1,C11orf96,ARF6,ANKRD33B,AGPAT5,ACLY,ABTB1,C11orf96,ARF6,ANKRD33B,AGO4,ACLY,ABTB1
59,C12orf76,ARF6,ANKRD36B,AGTPBP1,ACO2,ABTB2,C12orf76,ARG2,ANKRD36B,AGTPBP1,ACO2,ABTB2,C12orf76,ARG2,ANKRD36B,AGTPBP1,ACO2,ABTB2,C12orf76,ARG2,ANKRD36B,AGTPBP1,ACO2,ABTB2,C12orf76,ARG2,ANKRD36B,AGPAT5,ACO2,ABTB2
60,C1orf115,ARG2,ANKRD36C,AGTRAP,ACOT11,AC005562.1,C1orf115,ARHGAP18,ANKRD36C,AGTRAP,ACOT11,AC005562.1,C1orf115,ARHGAP18,ANKRD36C,AGTRAP,ACOT11,AC005562.1,C1orf115,ARHGAP18,ANKRD36C,AGTRAP,ACOT11,AC005562.1,C1orf115,ARHGAP18,ANKRD36C,AGTPBP1,ACOT11,AC005562.1
61,C21orf58,ARHGAP18,ANKRD9,AHCYL1,ACOT7,AC009506.1,C21orf58,ARHGAP24,ANKRD9,AHCYL1,ACOT7,AC009506.1,C21orf58,ARHGAP24,ANKRD9,AHCYL1,ACOT7,AC009506.1,C21orf58,ARHGAP24,ANKRD9,AHCYL1,ACOT7,AC009506.1,C21orf58,ARHGAP24,ANKRD9,AGTRAP,ACOT7,AC009506.1
62,C9orf16,ARHGAP24,ANO9,AHNAK2,ACOX2,AC017083.2,C9orf16,ARHGAP25,ANO9,AHNAK2,ACOX2,AC017083.2,C9orf16,ARHGAP25,ANO9,AHNAK2,ACOX2,AC017083.2,C9orf16,ARHGAP25,ANO9,AHNAK2,ACOX2,AC017083.2,C9orf16,ARHGAP25,ANO9,AHCYL1,ACOX2,AC017083.2
63,CA1,ARHGAP25,ANP32A,AIDA,ACP1,AC022182.2,CA1,ARHGAP26,ANP32A,AIDA,ACP1,AC022182.2,CA1,ARHGAP26,ANP32A,AIDA,ACP1,AC022182.2,CA1,ARHGAP26,ANP32A,AIDA,ACP1,AC022182.2,CA1,ARHGAP26,ANP32A,AHNAK2,ACP1,AC022182.2
64,CA2,ARHGAP26,ANP32B,AIP,ACP5,AC092066.1,CA2,ARHGAP30,ANP32B,AIP,ACP5,AC092066.1,CA2,ARHGAP30,ANP32B,AIP,ACP5,AC092066.1,CA2,ARHGAP30,ANP32B,AIP,ACP5,AC092066.1,CA2,ARHGAP30,ANP32B,AIDA,ACP5,AC092066.1
65,CALD1,ARHGAP30,ANP32E,AKAP1,ACPP,ACAA1,CALD1,ARHGAP31,ANP32E,AKAP1,ACPP,ACAA1,CALD1,ARHGAP31,ANP32E,AKAP1,ACPP,ACAA1,CALD1,ARHGAP31,ANP32E,AKAP1,ACPP,ACAA1,CALD1,ARHGAP31,ANP32E,AIP,ACPP,ACAA1
66,CAPN2,ARHGAP31,ANXA1,AKAP11,ACRBP,ACACB,CAPN2,ARHGAP45,ANXA1,AKAP11,ACRBP,ACACB,CAPN2,ARHGAP45,ANXA1,AKAP11,ACRBP,ACACB,CAPN2,ARHGAP45,ANXA1,AKAP11,ACRBP,ACACB,CAPN2,ARHGAP45,ANXA1,AKAP1,ACRBP,ACACB
67,CARD19,ARHGAP45,ANXA11,AKAP13,ACSF2,ACAD8,CARD19,ARHGAP6,ANXA11,AKAP13,ACSF2,ACAD8,CARD19,ARHGAP6,ANXA11,AKAP13,ACSF2,ACAD8,CARD19,ARHGAP6,ANXA11,AKAP13,ACSF2,ACAD8,CARD19,ARHGAP6,ANXA11,AKAP11,ACSF2,ACAD8
68,CASC3,ARHGAP6,ANXA5,AKIRIN1,ACSL1,ACADS,CASC3,ARHGDIB,ANXA5,AKIRIN1,ACSL1,ACADS,CASC3,ARHGDIB,ANXA5,AKIRIN1,ACSL1,ACADS,CASC3,ARHGDIB,ANXA5,AKIRIN1,ACSL1,ACADS,CASC3,ARHGDIB,ANXA5,AKAP13,ACSL1,ACADS
