,1896-NUSVR--nu=0.05-C=0.1,1896-NUSVR--nu=0.1-C=0.1,1896-NUSVR--nu=0.15-C=0.1,1896-NUSVR--nu=0.25-C=0.1,1896-NUSVR--nu=0.5-C=0.1,1896-NUSVR--nu=0.75-C=0.1,1896-NUSVR--nu=0.05-C=0.5,1896-NUSVR--nu=0.1-C=0.5,1896-NUSVR--nu=0.15-C=0.5,1896-NUSVR--nu=0.25-C=0.5,1896-NUSVR--nu=0.5-C=0.5,1896-NUSVR--nu=0.75-C=0.5,1896-NUSVR--nu=0.05-C=0.75,1896-NUSVR--nu=0.1-C=0.75,1896-NUSVR--nu=0.15-C=0.75,1896-NUSVR--nu=0.25-C=0.75,1896-NUSVR--nu=0.5-C=0.75,1896-NUSVR--nu=0.75-C=0.75,1896-NUSVR--nu=0.05-C=1,1896-NUSVR--nu=0.1-C=1,1896-NUSVR--nu=0.15-C=1,1896-NUSVR--nu=0.25-C=1,1896-NUSVR--nu=0.5-C=1,1896-NUSVR--nu=0.75-C=1,1896-NUSVR--nu=0.05-C=10,1896-NUSVR--nu=0.1-C=10,1896-NUSVR--nu=0.15-C=10,1896-NUSVR--nu=0.25-C=10,1896-NUSVR--nu=0.5-C=10,1896-NUSVR--nu=0.75-C=10
0,ABHD3,ABCB1,ABCB1,AAK1,A2M,A2M,ABHD3,ABCB1,ABCB1,AAK1,A2M,A2M,ABHD3,ABCB1,ABCB1,AAK1,A2M,A2M,ABHD3,ABCB1,ABCB1,AAK1,A2M,A2M,ABHD3,ABCB1,ABCB1,AAK1,A2M,A2M
1,ABL2,ABHD3,ABCE1,AARS,AAK1,A4GALT,ABL2,ABHD3,ABCE1,AARS,AAK1,A4GALT,ABL2,ABHD3,ABCE1,AARS,AAK1,A4GALT,ABL2,ABHD3,ABCG1,AARS,AAK1,A4GALT,ABL2,ABHD3,ABCE1,AARS,AAK1,A4GALT
2,ABLIM3,ABL2,ABCG1,AATK,AAMDC,AAK1,ABLIM3,ABL2,ABCG1,AATK,AAMDC,AAK1,ABLIM3,ABL2,ABCG1,AATK,AAMDC,AAK1,ABLIM3,ABL2,ABHD3,AATK,AAMDC,AAK1,ABLIM3,ABL2,ABCG1,AATK,AAMDC,AAK1
3,ACP5,ABLIM3,ABHD3,ABCA5,AAMP,AAMDC,ACP5,ABLIM3,ABHD3,ABCA5,AAMP,AAMDC,ACP5,ABLIM3,ABHD3,ABCA5,AAMP,AAMDC,ACP5,ABLIM3,ABL2,ABCA5,AAMP,AAMDC,ACP5,ABLIM3,ABHD3,ABCA5,AAMP,AAMDC
4,ACPP,ACP5,ABL2,ABCB1,AARS,AAMP,ACPP,ACP5,ABL2,ABCB1,AARS,AAMP,ACPP,ACP5,ABL2,ABCB1,AARS,AAMP,ACPP,ACP5,ABLIM1,ABCB1,AARS,AAMP,ACPP,ACP5,ABL2,ABCB1,AARS,AAMP
5,ACRBP,ACPP,ABLIM1,ABCB8,AASDH,AAR2,ACRBP,ACPP,ABLIM1,ABCB8,AASDH,AAR2,ACRBP,ACPP,ABLIM1,ABCB8,AASDH,AAR2,ACRBP,ACPP,ABLIM3,ABCB8,AASDH,AAR2,ACRBP,ACPP,ABLIM1,ABCB8,AASDH,AAR2
6,ACTN4,ACRBP,ABLIM3,ABCC1,AASS,AARS,ACTN4,ACRBP,ABLIM3,ABCC1,AASS,AARS,ACTN4,ACRBP,ABLIM3,ABCC1,AASS,AARS,ACTN4,ACRBP,ACLY,ABCC1,AASS,AARS,ACTN4,ACRBP,ABLIM3,ABCC1,AASS,AARS
7,ACTR2,ACTN1,ACLY,ABCC5,AATF,AASDH,ACTR2,ACTN1,ACLY,ABCC5,AATF,AASDH,ACTR2,ACTN1,ACLY,ABCC5,AATF,AASDH,ACTR2,ACTN1,ACP5,ABCC5,AATF,AASDH,ACTR2,ACTN1,ACLY,ABCC5,AATF,AASDH
8,ACTR3,ACTN4,ACP5,ABCE1,AATK,AASS,ACTR3,ACTN4,ACP5,ABCE1,AATK,AASS,ACTR3,ACTN4,ACP5,ABCE1,AATK,AASS,ACTR3,ACTN4,ACPP,ABCE1,AATK,AASS,ACTR3,ACTN4,ACP5,ABCE1,AATK,AASS
9,ADAM28,ACTR2,ACPP,ABCG1,ABCA2,AATF,ADAM28,ACTR2,ACPP,ABCG1,ABCA2,AATF,ADAM28,ACTR2,ACPP,ABCG1,ABCA2,AATF,ADAM28,ACTR2,ACRBP,ABCG1,ABCA2,AATF,ADAM28,ACTR2,ACPP,ABCG1,ABCA2,AATF
10,ADGRL4,ACTR3,ACRBP,ABHD11,ABCA5,AATK,ADGRL4,ACTR3,ACRBP,ABHD11,ABCA5,AATK,ADGRL4,ACTR3,ACRBP,ABHD11,ABCA5,AATK,ADGRL4,ACTR3,ACTN1,ABHD11,ABCA5,AATK,ADGRL4,ACTR3,ACRBP,ABHD11,ABCA5,AATK
11,ADIPOR1,ACYP1,ACTN1,ABHD12,ABCB1,ABCA1,ADIPOR1,ACYP1,ACTN1,ABHD12,ABCB1,ABCA1,ADIPOR1,ACYP1,ACTN1,ABHD12,ABCB1,ABCA1,ADIPOR1,ACYP1,ACTN4,ABHD12,ABCB1,ABCA1,ADIPOR1,ACYP1,ACTN1,ABHD12,ABCB1,ABCA1
