,17940-NUSVR--nu=0.05-C=0.1,17940-NUSVR--nu=0.1-C=0.1,17940-NUSVR--nu=0.15-C=0.1,17940-NUSVR--nu=0.25-C=0.1,17940-NUSVR--nu=0.5-C=0.1,17940-NUSVR--nu=0.75-C=0.1,17940-NUSVR--nu=0.05-C=0.5,17940-NUSVR--nu=0.1-C=0.5,17940-NUSVR--nu=0.15-C=0.5,17940-NUSVR--nu=0.25-C=0.5,17940-NUSVR--nu=0.5-C=0.5,17940-NUSVR--nu=0.75-C=0.5,17940-NUSVR--nu=0.05-C=0.75,17940-NUSVR--nu=0.1-C=0.75,17940-NUSVR--nu=0.15-C=0.75,17940-NUSVR--nu=0.25-C=0.75,17940-NUSVR--nu=0.5-C=0.75,17940-NUSVR--nu=0.75-C=0.75,17940-NUSVR--nu=0.05-C=1,17940-NUSVR--nu=0.1-C=1,17940-NUSVR--nu=0.15-C=1,17940-NUSVR--nu=0.25-C=1,17940-NUSVR--nu=0.5-C=1,17940-NUSVR--nu=0.75-C=1,17940-NUSVR--nu=0.05-C=10,17940-NUSVR--nu=0.1-C=10,17940-NUSVR--nu=0.15-C=10,17940-NUSVR--nu=0.25-C=10,17940-NUSVR--nu=0.5-C=10,17940-NUSVR--nu=0.75-C=10
0,ABHD12,ABCC1,ABCC1,A1BG,A1BG,A1BG,ABHD12,ABCC1,ABCC1,A1BG,A1BG,A1BG,ABHD12,ABCC1,ABCC1,A1BG,A1BG,A1BG,ABHD12,ABCC1,ABCC1,A1BG,A1BG,A1BG,ABHD12,ABCC1,ABCC1,A1BG,A1BG,A1BG
1,ABLIM3,ABHD11,ABCC3,AAMP,AAMP,A1CF,ABLIM3,ABCC5,ABCC3,AAMP,AAMP,A1CF,ABLIM3,ABCC5,ABCC3,AAMP,AAMP,A1CF,ABLIM3,ABCC5,ABCC3,AAMP,AAMP,A1CF,ABLIM3,ABCC5,ABCC3,AAMP,AAMP,A1CF
2,ACP1,ABHD12,ABCC5,ABCA5,AARS,A2M,ACP1,ABHD11,ABCC5,ABCA5,AARS,A2M,ACP1,ABHD11,ABCC5,ABCA5,AARS,A2M,ACP1,ABHD11,ABCC5,ABCA5,AARS,A2M,ACP1,ABHD11,ABCC5,ABCA5,AARS,A2M
3,ACRBP,ABLIM3,ABHD11,ABCC1,AARS2,AAK1,ACRBP,ABHD12,ABHD11,ABCC1,AARS2,AAK1,ACRBP,ABHD12,ABHD11,ABCC1,AARS2,AAK1,ACRBP,ABHD12,ABHD11,ABCC1,AARS2,AAK1,ACRBP,ABHD12,ABHD11,ABCC1,AARS2,A2ML1
4,ACTN1,ACP1,ABHD12,ABCC3,AASDHPPT,AAMDC,ACTN1,ABLIM3,ABHD12,ABCC3,AASDHPPT,AAMDC,ACTN1,ABLIM3,ABHD12,ABCC3,AASDHPPT,AAMDC,ACTN1,ABLIM3,ABHD12,ABCC3,AASDHPPT,AAMDC,ACTN1,ABLIM3,ABHD12,ABCC3,AASDHPPT,AAK1
5,ADGRL4,ACRBP,ABHD3,ABCC5,AATF,AAMP,ADGRL4,ACP1,ABHD3,ABCC5,AATF,AAMP,ADGRL4,ACP1,ABHD3,ABCC5,AATF,AAMP,ADGRL4,ACP1,ABHD3,ABCC5,AATF,AAMP,ADGRL4,ACP1,ABHD3,ABCC5,AATF,AAMDC
6,ADIPOR1,ACTN1,ABHD4,ABCE1,AATK,AARS,ADIPOR1,ACRBP,ABHD4,ABCE1,AATK,AARS,ADIPOR1,ACRBP,ABHD4,ABCE1,AATK,AARS,ADIPOR1,ACRBP,ABHD4,ABCE1,AATK,AARS,ADIPOR1,ACRBP,ABHD4,ABCE1,AATK,AAMP
7,ADIPOR2,ACTN4,ABLIM3,ABHD11,ABCA1,AARS2,ADIPOR2,ACTN1,ABLIM3,ABHD11,ABCA1,AARS2,ADIPOR2,ACTN1,ABLIM3,ABHD11,ABCA1,AARS2,ADIPOR2,ACTN1,ABLIM3,ABHD11,ABCA1,AARS2,ADIPOR2,ACTN1,ABLIM3,ABHD11,ABCA1,AARS
8,AGPAT1,ACTR2,ABO,ABHD12,ABCA2,AASDHPPT,AGPAT1,ACTN4,ABO,ABHD12,ABCA2,AASDHPPT,AGPAT1,ACTN4,ABO,ABHD12,ABCA2,AASDHPPT,AGPAT1,ACTN4,ABO,ABHD12,ABCA2,AASDHPPT,AGPAT1,ACTN4,ABO,ABHD12,ABCA2,AARS2
9,AGPAT5,ACTR3,ABRACL,ABHD3,ABCA3,AATF,AGPAT5,ACTR3,ABRACL,ABHD3,ABCA3,AATF,AGPAT5,ACTR3,ABRACL,ABHD3,ABCA3,AATF,AGPAT5,ACTR3,ABRACL,ABHD3,ABCA3,AATF,AGPAT5,ACTR3,ABRACL,ABHD3,ABCA3,AASDHPPT
