,11314-NUSVR--nu=0.05-C=0.1,11314-NUSVR--nu=0.1-C=0.1,11314-NUSVR--nu=0.15-C=0.1,11314-NUSVR--nu=0.25-C=0.1,11314-NUSVR--nu=0.5-C=0.1,11314-NUSVR--nu=0.75-C=0.1,11314-NUSVR--nu=0.05-C=0.5,11314-NUSVR--nu=0.1-C=0.5,11314-NUSVR--nu=0.15-C=0.5,11314-NUSVR--nu=0.25-C=0.5,11314-NUSVR--nu=0.5-C=0.5,11314-NUSVR--nu=0.75-C=0.5,11314-NUSVR--nu=0.05-C=0.75,11314-NUSVR--nu=0.1-C=0.75,11314-NUSVR--nu=0.15-C=0.75,11314-NUSVR--nu=0.25-C=0.75,11314-NUSVR--nu=0.5-C=0.75,11314-NUSVR--nu=0.75-C=0.75,11314-NUSVR--nu=0.05-C=1,11314-NUSVR--nu=0.1-C=1,11314-NUSVR--nu=0.15-C=1,11314-NUSVR--nu=0.25-C=1,11314-NUSVR--nu=0.5-C=1,11314-NUSVR--nu=0.75-C=1,11314-NUSVR--nu=0.05-C=10,11314-NUSVR--nu=0.1-C=10,11314-NUSVR--nu=0.15-C=10,11314-NUSVR--nu=0.25-C=10,11314-NUSVR--nu=0.5-C=10,11314-NUSVR--nu=0.75-C=10
0,ABCC3,ABCC1,A2M,A2M,A2M,A2M,ABCC3,ABCC1,A2M,A2M,A2M,A2M,ABCC3,ABCC1,A2M,A2M,A2M,A2M,ABCC3,ABCC1,A2M,A2M,A2M,A2M,ABCC3,ABCC1,A2M,A2M,A2M,A2M
1,ABLIM3,ABCC3,ABCA13,AASS,AAMP,AACS,ABLIM3,ABCC3,ABCA13,AASS,AAK1,AACS,ABLIM3,ABCC3,ABCA13,AASS,AAK1,AACS,ABLIM3,ABCC3,ABCC1,AASS,AAK1,AACS,ABLIM3,ABCC3,ABCA13,AASS,AAK1,AACS
2,ABTB1,ABCC5,ABCC1,ABCA5,AARS,AAK1,ABTB1,ABCC5,ABCC1,ABCA5,AAMP,AAK1,ABTB1,ABCC5,ABCC1,ABCA5,AAMP,AAK1,ABTB1,ABCC5,ABCC3,ABCA5,AAMP,AAK1,ABTB1,ABCC5,ABCC1,ABCA5,AAMP,AAK1
3,ACPP,ABHD12,ABCC3,ABCB1,AASDH,AAMDC,ACPP,ABHD12,ABCC3,ABCB1,AARS,AAMDC,ACPP,ABHD12,ABCC3,ABCB1,AARS,AAMDC,ACPP,ABHD12,ABCC5,ABCB1,AARS,AAMDC,ACPP,ABHD12,ABCC3,ABCB1,AARS,AAMDC
4,ACRBP,ABHD4,ABCC5,ABCC1,AASDHPPT,AAMP,ACRBP,ABHD4,ABCC5,ABCC1,AASDH,AAMP,ACRBP,ABHD4,ABCC5,ABCC1,AASDH,AAMP,ACRBP,ABHD4,ABHD11,ABCC1,AASDH,AAMP,ACRBP,ABHD4,ABCC5,ABCC1,AASDH,AAMP
5,ACTN1,ABHD5,ABHD11,ABCC3,AASS,AAR2,ACTN1,ABHD5,ABHD11,ABCC3,AASDHPPT,AAR2,ACTN1,ABHD5,ABHD11,ABCC3,AASDHPPT,AAR2,ACTN1,ABHD5,ABHD12,ABCC3,AASDHPPT,AAR2,ACTN1,ABHD5,ABHD11,ABCC3,AASDHPPT,AAR2
6,ACTN4,ABL2,ABHD12,ABCC5,AATF,AARS,ACTN4,ABL2,ABHD12,ABCC5,AASS,AARS,ACTN4,ABL2,ABHD12,ABCC5,AASS,AARS,ACTN4,ABL2,ABHD3,ABCC5,AASS,AARS,ACTN4,ABL2,ABHD12,ABCC5,AASS,AARS
7,ADAM28,ABLIM3,ABHD3,ABHD11,ABCA13,AARS2,ADAM28,ABLIM3,ABHD3,ABHD11,AATF,AARS2,ADAM28,ABLIM3,ABHD3,ABHD11,AATF,AARS2,ADAM28,ABLIM3,ABHD4,ABHD11,AATF,AARS2,ADAM28,ABLIM3,ABHD3,ABHD11,AATF,AARS2
8,ADGRL4,ABTB1,ABHD4,ABHD12,ABCA3,AARSD1,ADGRL4,ABTB1,ABHD4,ABHD12,ABCA13,AARSD1,ADGRL4,ABTB1,ABHD4,ABHD12,ABCA13,AARSD1,ADGRL4,ABTB1,ABHD5,ABHD12,ABCA13,AARSD1,ADGRL4,ABTB1,ABHD4,ABHD12,ABCA13,AARSD1
9,ADIPOR1,AC009506.1,ABHD5,ABHD17A,ABCA5,AASDH,ADIPOR1,AC009506.1,ABHD5,ABHD17A,ABCA3,AASDH,ADIPOR1,AC009506.1,ABHD5,ABHD17A,ABCA3,AASDH,ADIPOR1,AC009506.1,ABL2,ABHD17A,ABCA3,AASDH,ADIPOR1,AC009506.1,ABHD5,ABHD17A,ABCA3,AASDH
10,AGPAT1,ACPP,ABL2,ABHD3,ABCA7,AASDHPPT,AGPAT1,ACPP,ABL2,ABHD3,ABCA5,AASDHPPT,AGPAT1,ACPP,ABL2,ABHD3,ABCA5,AASDHPPT,AGPAT1,ACPP,ABLIM3,ABHD3,ABCA5,AASDHPPT,AGPAT1,ACPP,ABL2,ABHD3,ABCA5,AASDHPPT
