,5669-NUSVR--nu=0.05-C=0.1,5669-NUSVR--nu=0.1-C=0.1,5669-NUSVR--nu=0.15-C=0.1,5669-NUSVR--nu=0.25-C=0.1,5669-NUSVR--nu=0.5-C=0.1,5669-NUSVR--nu=0.75-C=0.1,5669-NUSVR--nu=0.05-C=0.5,5669-NUSVR--nu=0.1-C=0.5,5669-NUSVR--nu=0.15-C=0.5,5669-NUSVR--nu=0.25-C=0.5,5669-NUSVR--nu=0.5-C=0.5,5669-NUSVR--nu=0.75-C=0.5,5669-NUSVR--nu=0.05-C=0.75,5669-NUSVR--nu=0.1-C=0.75,5669-NUSVR--nu=0.15-C=0.75,5669-NUSVR--nu=0.25-C=0.75,5669-NUSVR--nu=0.5-C=0.75,5669-NUSVR--nu=0.75-C=0.75,5669-NUSVR--nu=0.05-C=1,5669-NUSVR--nu=0.1-C=1,5669-NUSVR--nu=0.15-C=1,5669-NUSVR--nu=0.25-C=1,5669-NUSVR--nu=0.5-C=1,5669-NUSVR--nu=0.75-C=1,5669-NUSVR--nu=0.05-C=10,5669-NUSVR--nu=0.1-C=10,5669-NUSVR--nu=0.15-C=10,5669-NUSVR--nu=0.25-C=10,5669-NUSVR--nu=0.5-C=10,5669-NUSVR--nu=0.75-C=10
30,ANXA4,AGTRAP,ADRA2C,ACSL4,ABHD17A,ABCD4,ANXA4,AGTRAP,ADPGK,ACSL3,ABHD17A,ABCD4,ANXA4,AGTRAP,ADPGK,ACSL3,ABHD17A,ABCD4,ANXA4,AGTRAP,ADPGK,ACSL3,ABHD17A,ABCD4,ANXA4,AGTRAP,ADPGK,ACSL4,ABHD17A,ABCD4
31,ANXA6,AHI1,AFF1,ACTN1,ABHD3,ABCF2,ANXA6,AHI1,ADRA2C,ACSL4,ABHD3,ABCF2,ANXA6,AHI1,ADRA2C,ACSL4,ABHD3,ABCF2,ANXA6,AHI1,ADRA2C,ACSL4,ABHD3,ABCF2,ANXA6,AHI1,ADRA2C,ACTN1,ABHD3,ABCF2
32,AP2M1,AIDA,AFG3L2,ACTN4,ABHD4,ABCF3,AP2M1,AIDA,AFF1,ACTN1,ABHD4,ABCF3,AP2M1,AIDA,AFF1,ACTN1,ABHD4,ABCF3,AP2M1,AIDA,AFF1,ACTN1,ABHD4,ABCF3,AP2M1,AIDA,AFF1,ACTN4,ABHD4,ABCF3
33,APOC1,AKAP13,AGK,ACTR2,ABHD5,ABCG1,APOC1,AKAP13,AFG3L2,ACTN4,ABHD5,ABCG1,APOC1,AKAP13,AFG3L2,ACTN4,ABHD5,ABCG1,APOC1,AKAP13,AFG3L2,ACTN4,ABHD5,ABCG1,APOC1,AKAP13,AFG3L2,ACTR2,ABHD5,ABCG1
34,APOL3,AKNA,AGO1,ACTR3,ABHD6,ABHD1,APOL3,AKNA,AGK,ACTR2,ABHD6,ABHD1,APOL3,AKNA,AGK,ACTR2,ABHD6,ABHD1,APOL3,AKNA,AGK,ACTR2,ABHD6,ABHD1,APOL3,AKNA,AGK,ACTR3,ABHD6,ABHD1
35,APP,AKT3,AGPAT5,ACVR2B,ABI3,ABHD11,APP,AKT3,AGO1,ACTR3,ABI3,ABHD11,APP,AKT3,AGO1,ACTR3,ABI3,ABHD11,APP,AKT3,AGO1,ACTR3,ABI3,ABHD11,APP,AKT3,AGO1,ACVR2B,ABI3,ABHD11
36,AQP10,ALCAM,AGT,ACYP1,ABI3BP,ABHD12,AQP10,ALCAM,AGPAT5,ACVR2B,ABI3BP,ABHD12,AQP10,ALCAM,AGPAT5,ACVR2B,ABI3BP,ABHD12,AQP10,ALCAM,AGPAT5,ACVR2B,ABI3BP,ABHD12,AQP10,ALCAM,AGPAT5,ACYP1,ABI3BP,ABHD12
37,AQP9,ALOX5AP,AGTRAP,ADAM15,ABL1,ABHD12B,AQP9,ALOX5AP,AGT,ACYP1,ABL1,ABHD12B,AQP9,ALOX5AP,AGT,ACYP1,ABL1,ABHD12B,AQP9,ALOX5AP,AGT,ACYP1,ABL1,ABHD12B,AQP9,ALOX5AP,AGT,ADAM15,ABL1,ABHD12B
38,ARAP1,ANK1,AHI1,ADAM28,ABL2,ABHD13,ARAP1,ANK1,AGTRAP,ADAM15,ABL2,ABHD13,ARAP1,ANK1,AGTRAP,ADAM15,ABL2,ABHD13,ARAP1,ANK1,AGTRAP,ADAM15,ABL2,ABHD13,ARAP1,ANK1,AGTRAP,ADAM28,ABL2,ABHD13
39,ARF1,ANK3,AIDA,ADAM8,ABLIM1,ABHD14A,ARF1,ANK3,AHI1,ADAM28,ABLIM1,ABHD14A,ARF1,ANK3,AHI1,ADAM28,ABLIM1,ABHD14A,ARF1,ANK3,AHI1,ADAM28,ABLIM1,ABHD14A,ARF1,ANK3,AHI1,ADAM8,ABLIM1,ABHD14A
40,ARHGAP18,ANKRD36B,AKAP12,ADAMTS9,ABLIM3,ABHD14B,ARHGAP18,ANKRD36B,AIDA,ADAM8,ABLIM3,ABHD14B,ARHGAP18,ANKRD36B,AIDA,ADAM8,ABLIM3,ABHD14B,ARHGAP18,ANKRD36B,AIDA,ADAM8,ABLIM3,ABHD14B,ARHGAP18,ANKRD36B,AIDA,ADAMTS9,ABLIM3,ABHD14B
41,ARHGAP30,ANKRD36C,AKAP13,ADARB1,ABTB1,ABHD15,ARHGAP30,ANKRD36C,AKAP12,ADAMTS9,ABTB1,ABHD15,ARHGAP30,ANKRD36C,AKAP12,ADAMTS9,ABTB1,ABHD15,ARHGAP30,ANKRD36C,AKAP12,ADAMTS9,ABTB1,ABHD15,ARHGAP30,ANKRD36C,AKAP12,ADARB1,ABTB1,ABHD15
42,ARHGAP31,ANP32A,AKIRIN2,ADCK2,ABTB2,ABHD17A,ARHGAP31,ANKZF1,AKAP13,ADARB1,ABTB2,ABHD17A,ARHGAP31,ANKZF1,AKAP13,ADARB1,ABTB2,ABHD17A,ARHGAP31,ANKZF1,AKAP13,ADARB1,ABTB2,ABHD17A,ARHGAP31,ANKZF1,AKAP13,ADCK2,ABTB2,ABHD17A
43,ARHGAP45,ANP32B,AKNA,ADCYAP1,AC009506.1,ABHD17C,ARHGAP45,ANP32A,AKIRIN2,ADCK2,AC009506.1,ABHD17C,ARHGAP45,ANP32A,AKIRIN2,ADCK2,AC009506.1,ABHD17C,ARHGAP45,ANP32A,AKIRIN2,ADCK2,AC009506.1,ABHD17C,ARHGAP45,ANP32A,AKIRIN2,ADCYAP1,AC009506.1,ABHD17C
44,ARHGAP6,ANXA1,AKT2,ADD3,AC016831.5,ABHD3,ARHGAP6,ANP32B,AKNA,ADCYAP1,AC016831.5,ABHD3,ARHGAP6,ANP32B,AKNA,ADCYAP1,AC016831.5,ABHD3,ARHGAP6,ANP32B,AKNA,ADCYAP1,AC016831.5,ABHD3,ARHGAP6,ANP32B,AKNA,ADD3,AC016831.5,ABHD3
45,ARHGDIB,ANXA11,AKT3,ADGRG1,AC025171.1,ABHD4,ARHGDIB,ANXA1,AKT2,ADD3,AC025171.1,ABHD4,ARHGDIB,ANXA1,AKT2,ADD3,AC025171.1,ABHD4,ARHGDIB,ANXA1,AKT2,ADD3,AC025171.1,ABHD4,ARHGDIB,ANXA1,AKT2,ADGRG1,AC025171.1,ABHD4
46,ARHGEF1,ANXA4,ALAD,ADGRG3,AC098617.1,ABHD5,ARHGEF1,ANXA11,AKT3,ADGRG1,AC098617.1,ABHD5,ARHGEF1,ANXA11,AKT3,ADGRG1,AC098617.1,ABHD5,ARHGEF1,ANXA11,AKT3,ADGRG1,AC098617.1,ABHD5,ARHGEF1,ANXA11,AKT3,ADGRG3,AC098617.1,ABHD5
47,ARHGEF12,ANXA6,ALAS2,ADGRG6,AC104699.1,ABHD6,ARHGEF12,ANXA4,ALAD,ADGRG3,AC104699.1,ABHD6,ARHGEF12,ANXA4,ALAD,ADGRG3,AC104699.1,ABHD6,ARHGEF12,ANXA4,ALAD,ADGRG3,AC104699.1,ABHD6,ARHGEF12,ANXA4,ALAD,ADGRG6,AC104699.1,ABHD6
48,ARID1A,AP1B1,ALCAM,ADGRL4,ACACA,ABI3,ARID1A,ANXA6,ALAS2,ADGRG6,ACACA,ABI3,ARID1A,ANXA6,ALAS2,ADGRG6,ACACA,ABI3,ARID1A,ANXA6,ALAS2,ADGRG6,ACACA,ABI3,ARID1A,ANXA6,ALAS2,ADGRL4,ACACA,ABI3
49,ARRB1,AP2M1,ALOX5AP,ADIPOR1,ACAD11,ABI3BP,ARRB1,AP1B1,ALCAM,ADGRL4,ACAD11,ABI3BP,ARRB1,AP1B1,ALCAM,ADGRL4,ACAD11,ABI3BP,ARRB1,AP1B1,ALCAM,ADGRL4,ACAD11,ABI3BP,ARRB1,AP1B1,ALCAM,ADIPOR1,ACAD11,ABI3BP
50,ARRB2,APMAP,AMOTL1,ADNP,ACADVL,ABL1,ARRB2,AP2M1,ALOX5AP,ADIPOR1,ACADVL,ABL1,ARRB2,AP2M1,ALOX5AP,ADIPOR1,ACADVL,ABL1,ARRB2,AP2M1,ALOX5AP,ADIPOR1,ACADVL,ABL1,ARRB2,AP2M1,ALOX5AP,ADNP,ACADVL,ABL1
51,ASAP1,APOC1,AMPD2,ADPGK,ACAP2,ABL2,ASAP1,APMAP,AMOTL1,ADNP,ACAP2,ABL2,ASAP1,APMAP,AMOTL1,ADNP,ACAP2,ABL2,ASAP1,APMAP,AMOTL1,ADNP,ACAP2,ABL2,ASAP1,APMAP,AMOTL1,ADPGK,ACAP2,ABL2
52,ASPM,APOL3,ANK1,ADRA2C,ACAT1,ABLIM1,ASPM,APOC1,AMPD2,ADPGK,ACAT1,ABLIM1,ASPM,APOC1,AMPD2,ADPGK,ACAT1,ABLIM1,ASPM,APOC1,AMPD2,ADPGK,ACAT1,ABLIM1,ASPM,APOC1,AMPD2,ADRA2C,ACAT1,ABLIM1
53,ATOX1,APP,ANK3,AFAP1,ACBD5,ABLIM2,ATOX1,APOL3,ANK1,ADRA2C,ACBD5,ABLIM2,ATOX1,APOL3,ANK1,ADRA2C,ACBD5,ABLIM2,ATOX1,APOL3,ANK1,ADRA2C,ACBD5,ABLIM2,ATOX1,APOL3,ANK1,AFAP1,ACBD5,ABLIM2
54,ATP1B3,AQP10,ANKRD13A,AFDN,ACBD6,ABLIM3,ATP1B3,APP,ANK3,AFAP1,ACBD6,ABLIM3,ATP1B3,APP,ANK3,AFAP1,ACBD6,ABLIM3,ATP1B3,APP,ANK3,AFAP1,ACBD6,ABLIM3,ATP1B3,APP,ANK3,AFDN,ACBD6,ABLIM3
55,ATP2B1,AQP9,ANKRD36B,AFF1,ACD,ABT1,ATP2B1,AQP10,ANKRD13A,AFDN,ACD,ABT1,ATP2B1,AQP10,ANKRD13A,AFDN,ACD,ABT1,ATP2B1,AQP10,ANKRD13A,AFDN,ACD,ABT1,ATP2B1,AQP10,ANKRD13A,AFF1,ACD,ABT1
56,ATP6V0B,ARAP1,ANKRD36C,AFG3L2,ACER3,ABTB1,ATP6V0B,AQP9,ANKRD36B,AFF1,ACER3,ABTB1,ATP6V0B,AQP9,ANKRD36B,AFF1,ACER3,ABTB1,ATP6V0B,AQP9,ANKRD36B,AFF1,ACER3,ABTB1,ATP6V0B,AQP9,ANKRD36B,AFG3L2,ACER3,ABTB1
57,ATXN2L,ARF1,ANKRD37,AFMID,ACKR3,ABTB2,ATXN2L,ARAP1,ANKRD36C,AFG3L2,ACKR3,ABTB2,ATXN2L,ARAP1,ANKRD36C,AFG3L2,ACKR3,ABTB2,ATXN2L,ARAP1,ANKRD36C,AFG3L2,ACKR3,ABTB2,ATXN2L,ARAP1,ANKRD36C,AFMID,ACKR3,ABTB2
58,AZGP1,ARF3,ANKS1A,AGK,ACLY,AC004057.1,AZGP1,ARF1,ANKRD37,AFMID,ACLY,AC004057.1,AZGP1,ARF1,ANKRD37,AFMID,ACLY,AC004057.1,AZGP1,ARF1,ANKRD37,AFMID,ACLY,AC004057.1,AZGP1,ARF1,ANKRD37,AGK,ACLY,AC004057.1
59,BCL2A1,ARHGAP1,ANKZF1,AGO1,ACO2,AC009506.1,BCL2A1,ARF3,ANKS1A,AGK,ACO2,AC009506.1,BCL2A1,ARF3,ANKS1A,AGK,ACO2,AC009506.1,BCL2A1,ARF3,ANKS1A,AGK,ACO2,AC009506.1,BCL2A1,ARF3,ANKS1A,AGO1,ACO2,AC009506.1
60,BCL6B,ARHGAP17,ANO9,AGO4,ACOT11,AC016831.5,BCL6B,ARHGAP1,ANKZF1,AGO1,ACOT11,AC016831.5,BCL6B,ARHGAP1,ANKZF1,AGO1,ACOT11,AC016831.5,BCL6B,ARHGAP1,ANKZF1,AGO1,ACOT11,AC016831.5,BCL6B,ARHGAP1,ANKZF1,AGO4,ACOT11,AC016831.5
61,BCYRN1,ARHGAP18,ANP32A,AGPAT1,ACOT13,AC025171.1,BCYRN1,ARHGAP17,ANO9,AGO4,ACOT13,AC025171.1,BCYRN1,ARHGAP17,ANO9,AGO4,ACOT13,AC025171.1,BCYRN1,ARHGAP17,ANO9,AGO4,ACOT13,AC025171.1,BCYRN1,ARHGAP17,ANO9,AGPAT1,ACOT13,AC025171.1
62,BMX,ARHGAP25,ANP32B,AGPAT5,ACOT2,AC079250.1,BMX,ARHGAP18,ANP32A,AGPAT1,ACOT2,AC079250.1,BMX,ARHGAP18,ANP32A,AGPAT1,ACOT2,AC079250.1,BMX,ARHGAP18,ANP32A,AGPAT1,ACOT2,AC079250.1,BMX,ARHGAP18,ANP32A,AGPAT5,ACOT2,AC079250.1
63,BPGM,ARHGAP30,ANP32E,AGT,ACOX1,AC098617.1,BPGM,ARHGAP25,ANP32B,AGPAT5,ACOX1,AC098617.1,BPGM,ARHGAP25,ANP32B,AGPAT5,ACOX1,AC098617.1,BPGM,ARHGAP25,ANP32B,AGPAT5,ACOX1,AC098617.1,BPGM,ARHGAP25,ANP32B,AGT,ACOX1,AC098617.1
64,BRI3,ARHGAP31,ANXA1,AGTPBP1,ACOX2,AC104699.1,BRI3,ARHGAP30,ANP32E,AGT,ACOX2,AC104699.1,BRI3,ARHGAP30,ANP32E,AGT,ACOX2,AC104699.1,BRI3,ARHGAP30,ANP32E,AGT,ACOX2,AC104699.1,BRI3,ARHGAP30,ANP32E,AGTPBP1,ACOX2,AC104699.1
65,BSG,ARHGAP4,ANXA11,AGTRAP,ACOX3,AC141586.5,BSG,ARHGAP31,ANXA1,AGTPBP1,ACOX3,AC141586.5,BSG,ARHGAP31,ANXA1,AGTPBP1,ACOX3,AC141586.5,BSG,ARHGAP31,ANXA1,AGTPBP1,ACOX3,AC141586.5,BSG,ARHGAP31,ANXA1,AGTRAP,ACOX3,AC141586.5
66,C11orf54,ARHGAP45,ANXA4,AHCYL1,ACP1,ACAA1,C11orf54,ARHGAP4,ANXA11,AGTRAP,ACP1,ACAA1,C11orf54,ARHGAP4,ANXA11,AGTRAP,ACP1,ACAA1,C11orf54,ARHGAP4,ANXA11,AGTRAP,ACP1,ACAA1,C11orf54,ARHGAP4,ANXA11,AHCYL1,ACP1,ACAA1
67,C11orf96,ARHGAP6,ANXA5,AHI1,ACPP,ACACA,C11orf96,ARHGAP45,ANXA4,AHCYL1,ACPP,ACACA,C11orf96,ARHGAP45,ANXA4,AHCYL1,ACPP,ACACA,C11orf96,ARHGAP45,ANXA4,AHCYL1,ACPP,ACACA,C11orf96,ARHGAP45,ANXA4,AHI1,ACPP,ACACA
68,C12orf76,ARHGDIB,ANXA6,AIDA,ACRBP,ACACB,C12orf76,ARHGAP6,ANXA5,AHI1,ACRBP,ACACB,C12orf76,ARHGAP6,ANXA5,AHI1,ACRBP,ACACB,C12orf76,ARHGAP6,ANXA5,AHI1,ACRBP,ACACB,C12orf76,ARHGAP6,ANXA5,AIDA,ACRBP,ACACB
