,3227-NUSVR--nu=0.05-C=0.1,3227-NUSVR--nu=0.1-C=0.1,3227-NUSVR--nu=0.15-C=0.1,3227-NUSVR--nu=0.25-C=0.1,3227-NUSVR--nu=0.5-C=0.1,3227-NUSVR--nu=0.75-C=0.1,3227-NUSVR--nu=0.05-C=0.5,3227-NUSVR--nu=0.1-C=0.5,3227-NUSVR--nu=0.15-C=0.5,3227-NUSVR--nu=0.25-C=0.5,3227-NUSVR--nu=0.5-C=0.5,3227-NUSVR--nu=0.75-C=0.5,3227-NUSVR--nu=0.05-C=0.75,3227-NUSVR--nu=0.1-C=0.75,3227-NUSVR--nu=0.15-C=0.75,3227-NUSVR--nu=0.25-C=0.75,3227-NUSVR--nu=0.5-C=0.75,3227-NUSVR--nu=0.75-C=0.75,3227-NUSVR--nu=0.05-C=1,3227-NUSVR--nu=0.1-C=1,3227-NUSVR--nu=0.15-C=1,3227-NUSVR--nu=0.25-C=1,3227-NUSVR--nu=0.5-C=1,3227-NUSVR--nu=0.75-C=1,3227-NUSVR--nu=0.05-C=10,3227-NUSVR--nu=0.1-C=10,3227-NUSVR--nu=0.15-C=10,3227-NUSVR--nu=0.25-C=10,3227-NUSVR--nu=0.5-C=10,3227-NUSVR--nu=0.75-C=10
13,AKIRIN1,ACTN1,AC009506.1,ABHD4,ABCA2,AATK,AKIRIN1,ACTN1,AC009506.1,ABHD4,ABCA2,AATK,AKIRIN1,ACTN1,AC009506.1,ABHD4,ABCA2,AATK,AKIRIN1,ACTN1,AC009506.1,ABHD4,ABCA2,AATK,AKIRIN1,ACTN4,AC009506.1,ABHD4,ABCA2,AATK
14,AKIRIN2,ACTN4,ACCS,ABI2,ABCA5,ABCA13,AKIRIN2,ACTN4,ACCS,ABI2,ABCA5,ABCA13,AKIRIN2,ACTN4,ACCS,ABI2,ABCA5,ABCA13,AKIRIN2,ACTN4,ACCS,ABI2,ABCA5,ABCA13,AKIRIN2,ACTR2,ACCS,ABI2,ABCA5,ABCA13
15,AKR1C1,ACTR2,ACP1,ABL2,ABCA8,ABCA2,AKR1C1,ACTR2,ACP1,ABL2,ABCA8,ABCA2,AKR1C1,ACTR2,ACP1,ABL2,ABCA8,ABCA2,AKR1C1,ACTR2,ACP1,ABL2,ABCA8,ABCA2,AKR1C1,ACTR3,ACP1,ABL2,ABCA8,ABCA2
16,AKR7A2,ACTR3,ACP2,ABLIM1,ABCB1,ABCA5,AKR7A2,ACTR3,ACP2,ABLIM1,ABCB1,ABCA5,AKR7A2,ACTR3,ACP2,ABLIM1,ABCB1,ABCA5,AKR7A2,ACTR3,ACP2,ABLIM1,ABCB1,ABCA5,AKR7A2,ACVR1,ACP2,ABLIM1,ABCB1,ABCA5
17,AKT3,ACVR1,ACPP,ABLIM3,ABCB10,ABCA6,AKT3,ACVR1,ACPP,ABLIM3,ABCB10,ABCA6,AKT3,ACVR1,ACPP,ABLIM3,ABCB10,ABCA6,AKT3,ACVR1,ACPP,ABLIM3,ABCB10,ABCA6,AKT3,ACVR2A,ACPP,ABLIM3,ABCB10,ABCA6
18,AMBP,ACVR2A,ACRBP,ABO,ABCB8,ABCA8,AMBP,ACVR2A,ACRBP,ABO,ABCB8,ABCA8,AMBP,ACVR2A,ACRBP,ABO,ABCB8,ABCA8,AMBP,ACVR2A,ACRBP,ABO,ABCB8,ABCA8,AMBP,ADAM10,ACRBP,ABO,ABCB8,ABCA8
19,ANK1,ADAM10,ACSL4,AC009506.1,ABCB9,ABCB1,ANK1,ADAM10,ACSL4,AC009506.1,ABCB9,ABCB1,ANK1,ADAM10,ACSL4,AC009506.1,ABCB9,ABCB1,ANK1,ADAM10,ACSL4,AC009506.1,ABCB9,ABCB1,ANK1,ADAM9,ACSL4,AC009506.1,ABCB9,ABCB1
20,ANKRD28,ADAM9,ACTC1,ACAD11,ABCC1,ABCB10,ANKRD28,ADAM9,ACTC1,ACAD11,ABCC1,ABCB10,ANKRD28,ADAM9,ACTC1,ACAD11,ABCC1,ABCB10,ANKRD28,ADAM9,ACTC1,ACAD11,ABCC1,ABCB10,ANKRD28,ADD3,ACTC1,ACAD11,ABCC1,ABCB10
21,ANKRD33B,ADD3,ACTN1,ACADM,ABCC4,ABCB11,ANKRD33B,ADD3,ACTN1,ACADM,ABCC4,ABCB11,ANKRD33B,ADD3,ACTN1,ACADM,ABCC4,ABCB11,ANKRD33B,ADD3,ACTN1,ACADM,ABCC4,ABCB11,ANKRD33B,ADGRG6,ACTN1,ACADM,ABCC4,ABCB11
22,ANKRD9,ADGRG6,ACTN4,ACAP1,ABCC8,ABCB8,ANKRD9,ADGRG6,ACTN4,ACAP1,ABCC8,ABCB8,ANKRD9,ADGRG6,ACTN4,ACAP1,ABCC8,ABCB8,ANKRD9,ADGRG6,ACTN4,ACAP1,ABCC8,ABCB8,ANKRD9,ADIPOR1,ACTN4,ACAP1,ABCC8,ABCB8
23,ANO6,ADIPOR1,ACTR10,ACAP2,ABCC9,ABCB9,ANO6,ADIPOR1,ACTR10,ACAP2,ABCC9,ABCB9,ANO6,ADIPOR1,ACTR10,ACAP2,ABCC9,ABCB9,ANO6,ADIPOR1,ACTR10,ACAP2,ABCC9,ABCB9,ANO6,ADIPOR2,ACTR10,ACAP2,ABCC9,ABCB9
24,ANP32B,ADIPOR2,ACTR2,ACBD4,ABCD1,ABCC1,ANP32B,ADIPOR2,ACTR2,ACBD4,ABCD1,ABCC1,ANP32B,ADIPOR2,ACTR2,ACBD4,ABCD1,ABCC1,ANP32B,ADIPOR2,ACTR2,ACBD4,ABCD1,ABCC1,ANP32B,AFF1,ACTR2,ACBD4,ABCD1,ABCC1
25,ANXA4,AFF1,ACTR3,ACCS,ABCG1,ABCC3,ANXA4,AFF1,ACTR3,ACCS,ABCG1,ABCC3,ANXA4,AFF1,ACTR3,ACCS,ABCG1,ABCC3,ANXA4,AFF1,ACTR3,ACCS,ABCG1,ABCC3,ANXA4,AGO1,ACTR3,ACCS,ABCG1,ABCC3
26,AP2M1,AGO1,ACVR1,ACKR3,ABHD11,ABCC4,AP2M1,AGO1,ACVR1,ACKR3,ABHD11,ABCC4,AP2M1,AGO1,ACVR1,ACKR3,ABHD11,ABCC4,AP2M1,AGO1,ACVR1,ACKR3,ABHD11,ABCC4,AP2M1,AGPAT5,ACVR1,ACKR3,ABHD11,ABCC4
27,APOD,AGPAT5,ACVR2A,ACLY,ABHD12,ABCC5,APOD,AGPAT5,ACVR2A,ACLY,ABHD12,ABCC5,APOD,AGPAT5,ACVR2A,ACLY,ABHD12,ABCC5,APOD,AGPAT5,ACVR2A,ACLY,ABHD12,ABCC5,APOD,AGTRAP,ACVR2A,ACLY,ABHD12,ABCC5
28,APP,AGTRAP,ACYP2,ACP1,ABHD12B,ABCC6,APP,AGTRAP,ACYP2,ACP1,ABHD12B,ABCC6,APP,AGTRAP,ACYP2,ACP1,ABHD12B,ABCC6,APP,AGTRAP,ACYP2,ACP1,ABHD12B,ABCC6,APP,AKAP13,ACYP2,ACP1,ABHD12B,ABCC6
29,AQP10,AKAP13,ADAM10,ACP2,ABHD14B,ABCC8,AQP10,AKAP13,ADAM10,ACP2,ABHD14B,ABCC8,AQP10,AKAP13,ADAM10,ACP2,ABHD14B,ABCC8,AQP10,AKAP13,ADAM10,ACP2,ABHD14B,ABCC8,AQP10,AKIRIN1,ADAM10,ACP2,ABHD14B,ABCC8
30,ARF1,AKIRIN1,ADAM15,ACPP,ABHD15,ABCC9,ARF1,AKIRIN1,ADAM15,ACPP,ABHD15,ABCC9,ARF1,AKIRIN1,ADAM15,ACPP,ABHD15,ABCC9,ARF1,AKIRIN1,ADAM15,ACPP,ABHD15,ABCC9,ARF1,AKIRIN2,ADAM15,ACPP,ABHD15,ABCC9
31,ARHGAP30,AKIRIN2,ADAM28,ACRBP,ABHD17A,ABCD1,ARHGAP30,AKIRIN2,ADAM28,ACRBP,ABHD17A,ABCD1,ARHGAP30,AKIRIN2,ADAM28,ACRBP,ABHD17A,ABCD1,ARHGAP30,AKIRIN2,ADAM28,ACRBP,ABHD17A,ABCD1,ARHGAP30,AKNA,ADAM28,ACRBP,ABHD17A,ABCD1
32,ARHGAP45,AKNA,ADAM9,ACSL4,ABHD17B,ABCD2,ARHGAP45,AKNA,ADAM9,ACSL4,ABHD17B,ABCD2,ARHGAP45,AKNA,ADAM9,ACSL4,ABHD17B,ABCD2,ARHGAP45,AKNA,ADAM9,ACSL4,ABHD17B,ABCD2,ARHGAP45,AKR1C1,ADAM9,ACSL4,ABHD17B,ABCD2
33,ARHGAP6,AKR1C1,ADAMTS1,ACTC1,ABHD18,ABCD4,ARHGAP6,AKR7A2,ADAMTS1,ACTC1,ABHD18,ABCD4,ARHGAP6,AKR1C1,ADAMTS1,ACTC1,ABHD18,ABCD4,ARHGAP6,AKR1C1,ADAMTS1,ACTC1,ABHD18,ABCD4,ARHGAP6,AKR7A2,ADAMTS1,ACTC1,ABHD18,ABCD4
34,ARHGDIB,AKR7A2,ADAMTS9,ACTN1,ABHD3,ABCE1,ARHGDIB,AKT3,ADAMTS9,ACTN1,ABHD3,ABCE1,ARHGDIB,AKR7A2,ADAMTS9,ACTN1,ABHD3,ABCE1,ARHGDIB,AKR7A2,ADAMTS9,ACTN1,ABHD3,ABCE1,ARHGDIB,AKT3,ADAMTS9,ACTN1,ABHD3,ABCE1
35,ARHGEF12,AKT3,ADD3,ACTN4,ABHD4,ABCF2,ARHGEF12,AMBP,ADD3,ACTN4,ABHD4,ABCF2,ARHGEF12,AKT3,ADD3,ACTN4,ABHD4,ABCF2,ARHGEF12,AKT3,ADD3,ACTN4,ABHD4,ABCF2,ARHGEF12,AMBP,ADD3,ACTN4,ABHD4,ABCF2
36,ARID3B,AMBP,ADGRE2,ACTR10,ABHD5,ABCF3,ARID3B,ANK1,ADGRE2,ACTR10,ABHD5,ABCF3,ARID3B,AMBP,ADGRE2,ACTR10,ABHD5,ABCF3,ARID3B,AMBP,ADGRE2,ACTR10,ABHD5,ABCF3,ARID3B,ANK1,ADGRE2,ACTR10,ABHD5,ABCF3
37,ARL15,ANK1,ADGRG3,ACTR2,ABI2,ABCG1,ARL15,ANKRD28,ADGRG6,ACTR2,ABI2,ABCG1,ARL15,ANK1,ADGRG6,ACTR2,ABI2,ABCG1,ARL15,ANK1,ADGRG6,ACTR2,ABI2,ABCG1,ARL15,ANKRD28,ADGRG6,ACTR2,ABI2,ABCG1
38,ARL6IP5,ANKRD28,ADGRG6,ACTR3,ABI3,ABHD11,ARL6IP5,ANKRD33B,ADGRL4,ACTR3,ABI3,ABHD11,ARL6IP5,ANKRD28,ADGRL4,ACTR3,ABI3,ABHD11,ARL6IP5,ANKRD28,ADGRL4,ACTR3,ABI3,ABHD11,ARL6IP5,ANKRD33B,ADGRL4,ACTR3,ABI3,ABHD11
39,ARPC4,ANKRD33B,ADGRL4,ACTR3B,ABI3BP,ABHD12,ARPC4,ANKRD36C,ADIPOR1,ACTR3B,ABI3BP,ABHD12,ARPC4,ANKRD33B,ADIPOR1,ACTR3B,ABI3BP,ABHD12,ARPC4,ANKRD33B,ADIPOR1,ACTR3B,ABI3BP,ABHD12,ARPC4,ANKRD36C,ADIPOR1,ACTR3B,ABI3BP,ABHD12
40,ARPC5,ANKRD36C,ADIPOR1,ACVR1,ABL1,ABHD12B,ARPC5,ANKRD9,ADIPOR2,ACVR1,ABL1,ABHD12B,ARPC5,ANKRD36C,ADIPOR2,ACVR1,ABL1,ABHD12B,ARPC5,ANKRD36C,ADIPOR2,ACVR1,ABL1,ABHD12B,ARPC5,ANKRD9,ADIPOR2,ACVR1,ABL1,ABHD12B
41,ASAH1,ANKRD9,ADIPOR2,ACVR2A,ABL2,ABHD14B,ASAH1,ANO6,AFF1,ACVR2A,ABL2,ABHD14B,ASAH1,ANKRD9,AFF1,ACVR2A,ABL2,ABHD14B,ASAH1,ANKRD9,AFF1,ACVR2A,ABL2,ABHD14B,ASAH1,ANO6,AFF1,ACVR2A,ABL2,ABHD14B
42,ASAP1,ANO6,AFF1,ACYP1,ABLIM1,ABHD15,ASAP1,ANP32A,AGL,ACYP1,ABLIM1,ABHD15,ASAP1,ANO6,AGL,ACYP1,ABLIM1,ABHD15,ASAP1,ANO6,AGL,ACYP1,ABLIM1,ABHD15,ASAP1,ANP32A,AGL,ACYP1,ABLIM1,ABHD15
43,ASAP2,ANP32A,AGL,ACYP2,ABLIM3,ABHD17A,ASAP2,ANP32B,AGO1,ACYP2,ABLIM3,ABHD17A,ASAP2,ANP32A,AGO1,ACYP2,ABLIM3,ABHD17A,ASAP2,ANP32A,AGO1,ACYP2,ABLIM3,ABHD17A,ASAP2,ANP32B,AGO1,ACYP2,ABLIM3,ABHD17A
44,ATP11B,ANP32B,AGO1,ADAM10,ABO,ABHD17B,ATP11B,ANXA1,AGPAT5,ADAM10,ABO,ABHD17B,ATP11B,ANP32B,AGPAT5,ADAM10,ABO,ABHD17B,ATP11B,ANP32B,AGPAT5,ADAM10,ABO,ABHD17B,ATP11B,ANXA4,AGPAT5,ADAM10,ABO,ABHD17B
45,ATP2A3,ANXA1,AGPAT5,ADAM15,ABRACL,ABHD18,ATP2A3,ANXA4,AGTPBP1,ADAM15,ABRACL,ABHD18,ATP2A3,ANXA1,AGTPBP1,ADAM15,ABRACL,ABHD18,ATP2A3,ANXA1,AGTPBP1,ADAM15,ABRACL,ABHD18,ATP2A3,AP2M1,AGTPBP1,ADAM15,ABRACL,ABHD18
46,ATP8A1,AP2M1,AGTPBP1,ADAM28,ABTB1,ABHD3,ATP8A1,AP2M1,AGTRAP,ADAM28,ABTB1,ABHD3,ATP8A1,ANXA4,AGTRAP,ADAM28,ABTB1,ABHD3,ATP8A1,ANXA4,AGTRAP,ADAM28,ABTB1,ABHD3,ATP8A1,APLF,AGTRAP,ADAM28,ABTB1,ABHD3
47,AVIL,APLF,AGTRAP,ADAM9,AC005562.1,ABHD4,AVIL,APLF,AIDA,ADAM9,AC005562.1,ABHD4,AVIL,AP2M1,AIDA,ADAM9,AC005562.1,ABHD4,AVIL,AP2M1,AIDA,ADAM9,AC005562.1,ABHD4,AVIL,APMAP,AIDA,ADAM9,AC005562.1,ABHD4
48,AZGP1,APMAP,AIDA,ADAMTS1,AC009506.1,ABHD5,AZGP1,APMAP,AKAP13,ADAMTS1,AC009506.1,ABHD5,AZGP1,APLF,AKAP13,ADAMTS1,AC009506.1,ABHD5,AZGP1,APLF,AKAP13,ADAMTS1,AC009506.1,ABHD5,AZGP1,APOD,AKAP13,ADAMTS1,AC009506.1,ABHD5
49,AZIN1,APOD,AKAP13,ADAMTS9,AC133644.2,ABI2,AZIN1,APOD,AKIRIN1,ADAMTS6,AC133644.2,ABI2,AZIN1,APMAP,AKIRIN1,ADAMTS6,AC133644.2,ABI2,AZIN1,APMAP,AKIRIN1,ADAMTS6,AC133644.2,ABI2,AZIN1,APP,AKIRIN1,ADAMTS6,AC133644.2,ABI2
50,BASP1,APP,AKIRIN1,ADAT1,ACACB,ABI3,BASP1,APP,AKIRIN2,ADAMTS9,ACACB,ABI3,BASP1,APOD,AKIRIN2,ADAMTS9,ACACB,ABI3,BASP1,APOD,AKIRIN2,ADAMTS9,ACACB,ABI3,BASP1,AQP10,AKIRIN2,ADAMTS9,ACACB,ABI3
51,BBC3,AQP10,AKIRIN2,ADCY9,ACAD11,ABI3BP,BBC3,AQP10,AKNA,ADAT1,ACAD11,ABI3BP,BBC3,APP,AKNA,ADAT1,ACAD11,ABI3BP,BBC3,APP,AKNA,ADAT1,ACAD11,ABI3BP,BBC3,ARAP1,AKNA,ADAT1,ACAD11,ABI3BP
52,BBOF1,ARAP1,AKNA,ADD3,ACADM,ABL1,BBOF1,ARAP1,AKR1C1,ADCY9,ACADM,ABL1,BBOF1,AQP10,AKR1C1,ADCY9,ACADM,ABL1,BBOF1,AQP10,AKR1C1,ADCY9,ACADM,ABL1,BBOF1,ARF1,AKR1C1,ADCY9,ACADM,ABL1
53,BBX,ARF1,AKR1C1,ADGRE1,ACADSB,ABL2,BBX,ARF1,AKR7A2,ADD3,ACADSB,ABL2,BBX,ARAP1,AKR7A2,ADD3,ACADSB,ABL2,BBX,ARAP1,AKR7A2,ADD3,ACADSB,ABL2,BBX,ARF3,AKR7A2,ADD3,ACADSB,ABL2
54,BEND2,ARF3,AKR7A2,ADGRE2,ACAP1,ABLIM1,BEND2,ARF3,AKT1S1,ADGRE1,ACAP1,ABLIM1,BEND2,ARF1,AKT1S1,ADGRE1,ACAP1,ABLIM1,BEND2,ARF1,AKT1S1,ADGRE1,ACAP1,ABLIM1,BEND2,ARHGAP10,AKT1S1,ADGRE1,ACAP1,ABLIM1
55,BMX,ARHGAP10,AKT1S1,ADGRG3,ACAP2,ABLIM2,BMX,ARHGAP10,AKT3,ADGRE2,ACAP2,ABLIM2,BMX,ARF3,AKT3,ADGRE2,ACAP2,ABLIM2,BMX,ARF3,AKT3,ADGRE2,ACAP2,ABLIM2,BMX,ARHGAP21,AKT3,ADGRE2,ACAP2,ABLIM2
56,BORCS6,ARHGAP21,AKT3,ADGRG6,ACBD4,ABLIM3,BORCS6,ARHGAP21,ALG1,ADGRG3,ACBD4,ABLIM3,BORCS6,ARHGAP10,ALG1,ADGRG3,ACBD4,ABLIM3,BORCS6,ARHGAP10,ALG1,ADGRG3,ACBD4,ABLIM3,BORCS6,ARHGAP30,ALG1,ADGRG3,ACBD4,ABLIM3
57,BRWD3,ARHGAP30,ALG1,ADGRL4,ACBD5,ABO,BRWD3,ARHGAP30,ALKBH5,ADGRG6,ACBD5,ABO,BRWD3,ARHGAP21,ALKBH5,ADGRG6,ACBD5,ABO,BRWD3,ARHGAP21,ALKBH5,ADGRG6,ACBD5,ABO,BRWD3,ARHGAP45,ALKBH5,ADGRG6,ACBD5,ABO
58,BSG,ARHGAP45,ALKBH5,ADH1B,ACCS,ABRACL,BSG,ARHGAP45,ALOX5AP,ADGRL4,ACCS,ABRACL,BSG,ARHGAP30,ALOX5AP,ADGRL4,ACCS,ABRACL,BSG,ARHGAP30,ALOX5AP,ADGRL4,ACCS,ABRACL,BSG,ARHGAP6,ALOX5AP,ADGRL4,ACCS,ABRACL
59,C11orf68,ARHGAP6,ALOX5AP,ADIPOR1,ACE,ABTB1,C11orf68,ARHGAP6,ALYREF,ADH1B,ACE,ABTB1,C11orf68,ARHGAP45,ALYREF,ADH1B,ACE,ABTB1,C11orf68,ARHGAP45,ALYREF,ADH1B,ACE,ABTB1,C11orf68,ARHGDIB,ALYREF,ADH1B,ACE,ABTB1
60,C11orf96,ARHGDIB,ALYREF,ADIPOR2,ACER1,AC005562.1,C11orf96,ARHGDIB,AMBP,ADIPOR1,ACER1,AC005562.1,C11orf96,ARHGAP6,AMBP,ADIPOR1,ACER1,AC005562.1,C11orf96,ARHGAP6,AMBP,ADIPOR1,ACER1,AC005562.1,C11orf96,ARHGEF12,AMBP,ADIPOR1,ACER1,AC005562.1
61,C19orf33,ARHGEF12,AMBP,ADNP,ACER2,AC009506.1,C19orf33,ARHGEF12,AMZ2P1,ADIPOR2,ACER2,AC009506.1,C19orf33,ARHGDIB,AMZ2P1,ADIPOR2,ACER2,AC009506.1,C19orf33,ARHGDIB,AMZ2P1,ADIPOR2,ACER2,AC009506.1,C19orf33,ARHGEF3,AMZ2P1,ADIPOR2,ACER2,AC009506.1
62,C21orf58,ARHGEF3,AMZ2P1,ADRB2,ACER3,AC133644.2,C21orf58,ARHGEF3,ANGPT1,ADNP,ACER3,AC133644.2,C21orf58,ARHGEF12,ANGPT1,ADNP,ACER3,AC133644.2,C21orf58,ARHGEF12,ANGPT1,ADNP,ACER3,AC133644.2,C21orf58,ARHGEF38,ANGPT1,ADNP,ACER3,AC133644.2
63,C2orf88,ARHGEF38,ANGPT1,AFAP1,ACKR3,ACACA,C2orf88,ARHGEF38,ANK1,ADRB2,ACKR3,ACACA,C2orf88,ARHGEF3,ANK1,ADRB2,ACKR3,ACACA,C2orf88,ARHGEF3,ANK1,ADRB2,ACKR3,ACACA,C2orf88,ARID1A,ANK1,ADRB2,ACKR3,ACACA
64,C3,ARID1A,ANK1,AFF1,ACKR4,ACACB,C3,ARID1A,ANKRD28,AFAP1,ACKR4,ACACB,C3,ARHGEF38,ANKRD28,AFAP1,ACKR4,ACACB,C3,ARHGEF38,ANKRD28,AFAP1,ACKR4,ACACB,C3,ARID3B,ANKRD28,AFAP1,ACKR4,ACACB
65,C4orf3,ARID3B,ANKRD28,AFG3L2,ACLY,ACAD11,C4orf3,ARID3B,ANKRD33B,AFF1,ACLY,ACAD11,C4orf3,ARID1A,ANKRD33B,AFF1,ACLY,ACAD11,C4orf3,ARID1A,ANKRD33B,AFF1,ACLY,ACAD11,C4orf3,ARL15,ANKRD33B,AFF1,ACLY,ACAD11
66,C6orf226,ARL15,ANKRD33B,AGBL5,ACOT13,ACAD8,C6orf226,ARL15,ANKRD36C,AFG3L2,ACOT13,ACAD8,C6orf226,ARID3B,ANKRD36C,AFG3L2,ACOT13,ACAD8,C6orf226,ARID3B,ANKRD36C,AFG3L2,ACOT13,ACAD8,C6orf226,ARL6IP5,ANKRD36C,AFG3L2,ACOT13,ACAD8
67,C6orf62,ARL6IP5,ANKRD36C,AGL,ACOT7,ACAD9,C6orf62,ARL6IP5,ANKRD54,AGBL5,ACOT7,ACAD9,C6orf62,ARL15,ANKRD54,AGBL5,ACOT7,ACAD9,C6orf62,ARL15,ANKRD54,AGBL5,ACOT7,ACAD9,C6orf62,ARMC8,ANKRD54,AGBL5,ACOT7,ACAD9
68,C9orf16,ARMC8,ANKRD54,AGO1,ACOX1,ACADM,C9orf16,ARMC8,ANKRD6,AGL,ACOX1,ACADM,C9orf16,ARL6IP5,ANKRD6,AGL,ACOX1,ACADM,C9orf16,ARL6IP5,ANKRD6,AGL,ACOX1,ACADM,C9orf16,ARMCX3,ANKRD9,AGL,ACOX1,ACADM
