,2513-NUSVR--nu=0.05-C=0.1,2513-NUSVR--nu=0.1-C=0.1,2513-NUSVR--nu=0.15-C=0.1,2513-NUSVR--nu=0.25-C=0.1,2513-NUSVR--nu=0.5-C=0.1,2513-NUSVR--nu=0.75-C=0.1,2513-NUSVR--nu=0.05-C=0.5,2513-NUSVR--nu=0.1-C=0.5,2513-NUSVR--nu=0.15-C=0.5,2513-NUSVR--nu=0.25-C=0.5,2513-NUSVR--nu=0.5-C=0.5,2513-NUSVR--nu=0.75-C=0.5,2513-NUSVR--nu=0.05-C=0.75,2513-NUSVR--nu=0.1-C=0.75,2513-NUSVR--nu=0.15-C=0.75,2513-NUSVR--nu=0.25-C=0.75,2513-NUSVR--nu=0.5-C=0.75,2513-NUSVR--nu=0.75-C=0.75,2513-NUSVR--nu=0.05-C=1,2513-NUSVR--nu=0.1-C=1,2513-NUSVR--nu=0.15-C=1,2513-NUSVR--nu=0.25-C=1,2513-NUSVR--nu=0.5-C=1,2513-NUSVR--nu=0.75-C=1,2513-NUSVR--nu=0.05-C=10,2513-NUSVR--nu=0.1-C=10,2513-NUSVR--nu=0.15-C=10,2513-NUSVR--nu=0.25-C=10,2513-NUSVR--nu=0.5-C=10,2513-NUSVR--nu=0.75-C=10
0,ABHD17A,ABCA8,AATK,AATK,A4GALT,A2M,ABCC3,ABCA8,AATK,AATK,AAK1,A2M,ABCC3,ABCA8,AATK,AATK,AAK1,A2M,ABCC3,ABCA8,AATK,AATK,AAK1,A2M,ABCC3,ABCA8,AATK,AATK,AAK1,A2M
1,ABL2,ABCC3,ABCA5,ABCA5,AAK1,A4GALT,ABHD17A,ABCC3,ABCA5,ABCA5,AAMP,A4GALT,ABHD17A,ABCC3,ABCA5,ABCA5,AAMP,A4GALT,ABHD17A,ABCC3,ABCA5,ABCA5,AAMP,A4GALT,ABHD17A,ABCC3,ABCA5,ABCA5,AAMP,A4GALT
2,ABLIM3,ABCC5,ABCA8,ABCA8,AAMP,AAK1,ABL2,ABCC5,ABCA8,ABCA8,AARD,AAK1,ABL2,ABCC5,ABCA8,ABCA8,AARD,AAK1,ABL2,ABCC5,ABCA8,ABCA8,AARD,AAK1,ABL2,ABCC5,ABCA8,ABCA8,AARD,AAK1
3,ACPP,ABHD11,ABCB1,ABCB1,AARD,AAMP,ABLIM3,ABHD11,ABCC3,ABCB1,AARS,AAMP,ABLIM3,ABHD11,ABCC3,ABCB1,AARS,AAMP,ABLIM3,ABHD11,ABCC3,ABCB1,AARS,AAMP,ABLIM3,ABHD11,ABCB1,ABCB1,AARS,AAMP
4,ACRBP,ABHD12,ABCC3,ABCB9,AARS,AAR2,ACPP,ABHD12,ABCC5,ABCB9,AARS2,AAR2,ACPP,ABHD12,ABCC5,ABCB9,AARS2,AAR2,ACPP,ABHD12,ABCC5,ABCB9,AARS2,AAR2,ACPP,ABHD12,ABCC3,ABCB9,AARS2,AAR2
5,ACTC1,ABHD17A,ABCC5,ABCC1,AARS2,AARD,ACRBP,ABHD17A,ABHD11,ABCC1,AARSD1,AARD,ACRBP,ABHD17A,ABHD11,ABCC1,AARSD1,AARD,ACRBP,ABHD17A,ABHD11,ABCC1,AARSD1,AARD,ACRBP,ABHD17A,ABCC5,ABCC1,AARSD1,AARD
6,ACTN1,ABL2,ABHD11,ABCC3,AARSD1,AARS,ACTC1,ABL2,ABHD12,ABCC3,AASDH,AARS,ACTC1,ABL2,ABHD12,ABCC3,AASDH,AARS,ACTC1,ABL2,ABHD12,ABCC3,AASDH,AARS,ACTC1,ABL2,ABHD11,ABCC3,AASDH,AARS
7,ACTN4,ABLIM1,ABHD12,ABCC5,AASDH,AARS2,ACTN1,ABLIM1,ABHD17A,ABCC5,AASS,AARS2,ACTN1,ABLIM1,ABHD17A,ABCC5,AASS,AARS2,ACTN1,ABLIM1,ABHD17A,ABCC5,AASS,AARS2,ACTN1,ABLIM1,ABHD12,ABCC5,AASS,AARS2
8,ACTR2,ABLIM3,ABHD17A,ABCG1,AASS,AARSD1,ACTN4,ABLIM3,ABL2,ABCG1,AATF,AARSD1,ACTN4,ABLIM3,ABL2,ABCG1,AATF,AARSD1,ACTN4,ABLIM3,ABL2,ABCG1,AATF,AARSD1,ACTN4,ABLIM3,ABHD17A,ABCG1,AATF,AARSD1
9,ACTR3,AC009506.1,ABL2,ABHD11,AATF,AASDH,ACTR2,AC009506.1,ABLIM1,ABHD11,AATK,AASDH,ACTR2,AC009506.1,ABLIM1,ABHD11,AATK,AASDH,ACTR2,AC009506.1,ABLIM1,ABHD11,AATK,AASDH,ACTR2,AC009506.1,ABL2,ABHD11,AATK,AASDH
