,17925-NUSVR--nu=0.05-C=0.1,17925-NUSVR--nu=0.1-C=0.1,17925-NUSVR--nu=0.15-C=0.1,17925-NUSVR--nu=0.25-C=0.1,17925-NUSVR--nu=0.5-C=0.1,17925-NUSVR--nu=0.75-C=0.1,17925-NUSVR--nu=0.05-C=0.5,17925-NUSVR--nu=0.1-C=0.5,17925-NUSVR--nu=0.15-C=0.5,17925-NUSVR--nu=0.25-C=0.5,17925-NUSVR--nu=0.5-C=0.5,17925-NUSVR--nu=0.75-C=0.5,17925-NUSVR--nu=0.05-C=0.75,17925-NUSVR--nu=0.1-C=0.75,17925-NUSVR--nu=0.15-C=0.75,17925-NUSVR--nu=0.25-C=0.75,17925-NUSVR--nu=0.5-C=0.75,17925-NUSVR--nu=0.75-C=0.75,17925-NUSVR--nu=0.05-C=1,17925-NUSVR--nu=0.1-C=1,17925-NUSVR--nu=0.15-C=1,17925-NUSVR--nu=0.25-C=1,17925-NUSVR--nu=0.5-C=1,17925-NUSVR--nu=0.75-C=1,17925-NUSVR--nu=0.05-C=10,17925-NUSVR--nu=0.1-C=10,17925-NUSVR--nu=0.15-C=10,17925-NUSVR--nu=0.25-C=10,17925-NUSVR--nu=0.5-C=10,17925-NUSVR--nu=0.75-C=10
10,ADGRG6,ACPP,AC098617.1,ABCC5,ABCA10,AASDHPPT,ADIPOR2,ACRBP,ABO,ABCC5,ABCA10,AASDHPPT,ADIPOR2,ACRBP,ABO,ABCC5,ABCA10,AASDHPPT,ADIPOR2,ACRBP,AC009506.1,ABCC5,ABCA10,AASDHPPT,ADIPOR2,ACRBP,ABO,ABCC5,ABCA10,AASDHPPT
11,ADIPOR1,ACRBP,ACAP2,ABCG1,ABCA2,AASS,AGPAT5,ACSL4,AC009506.1,ABCG1,ABCA2,AASS,AGPAT5,ACSL4,AC009506.1,ABCG1,ABCA2,AASS,AGPAT5,ACSL4,AC098617.1,ABCG1,ABCA2,AASS,AGPAT5,ACSL4,AC009506.1,ABCG1,ABCA2,AASS
12,AGPAT5,ACSL4,ACKR3,ABHD11,ABCA5,AATF,AGTRAP,ACTN1,AC098617.1,ABHD11,ABCA5,AATF,AGTRAP,ACTN1,AC098617.1,ABHD11,ABCA5,AATF,AGTRAP,ACTN1,ACAP2,ABHD11,ABCA5,AATF,AGTRAP,ACTN1,AC098617.1,ABHD11,ABCA5,AATF
13,AGTRAP,ACTN1,ACLY,ABHD12,ABCA8,AATK,AKAP13,ACTN4,ACAP2,ABHD12,ABCA8,AATK,AKAP13,ACTN4,ACAP2,ABHD12,ABCA8,AATK,AKAP13,ACTN4,ACKR3,ABHD12,ABCA8,AATK,AKAP13,ACTN4,ACAP2,ABHD12,ABCA8,AATK
14,AKAP13,ACTN4,ACPP,ABHD17A,ABCB1,ABCA10,AKIRIN2,ACTR2,ACKR3,ABHD17A,ABCB1,ABCA10,AKIRIN2,ACTR2,ACKR3,ABHD17A,ABCB1,ABCA10,AKIRIN2,ACTR2,ACLY,ABHD17A,ABCB1,ABCA10,AKIRIN2,ACTR2,ACCS,ABHD17A,ABCB1,ABCA10
15,AKIRIN2,ACTR2,ACRBP,ABHD3,ABCB8,ABCA12,AKNA,ACTR3,ACLY,ABHD3,ABCB8,ABCA12,AKNA,ACTR3,ACLY,ABHD3,ABCB8,ABCA12,AKNA,ACTR3,ACPP,ABHD3,ABCB8,ABCA12,AKNA,ACTR3,ACKR3,ABHD3,ABCB8,ABCA12
16,AKNA,ACTR3,ACSL1,ABHD5,ABCB9,ABCA2,AKR7A2,ACYP1,ACPP,ABHD5,ABCB9,ABCA2,AKR7A2,ACYP1,ACPP,ABHD5,ABCB9,ABCA2,AKR7A2,ACYP1,ACRBP,ABHD5,ABCB9,ABCA2,AKR7A2,ACYP1,ACLY,ABHD5,ABCB9,ABCA2
17,AKR7A2,ACYP1,ACSL4,ABI2,ABCC1,ABCA5,ALAS2,ACYP2,ACRBP,ABI2,ABCC1,ABCA5,ALAS2,ACYP2,ACRBP,ABI2,ABCC1,ABCA5,ALAS2,ACYP2,ACSL1,ABI2,ABCC1,ABCA5,ALAS2,ACYP2,ACPP,ABI2,ABCC1,ABCA5
18,ALAS2,ACYP2,ACTN1,ABI3BP,ABCC3,ABCA8,AMBP,ADAMTS1,ACSL1,ABI3BP,ABCC3,ABCA8,AMBP,ADAMTS1,ACSL1,ABI3BP,ABCC3,ABCA8,AMBP,ADAMTS1,ACSL4,ABI3BP,ABCC3,ABCA8,AMBP,ADAMTS1,ACRBP,ABI3BP,ABCC3,ABCA8
19,AMBP,ADAMTS1,ACTN4,ABL2,ABCC4,ABCA9,ANK1,ADD3,ACSL4,ABL2,ABCC4,ABCA9,ANK1,ADD3,ACSL4,ABL2,ABCC4,ABCA9,ANK1,ADD3,ACTN1,ABL2,ABCC4,ABCA9,ANK1,ADD3,ACSL1,ABL2,ABCC4,ABCA9
20,ANK1,ADD3,ACTR2,ABLIM1,ABCC5,ABCB1,ANKRD28,ADGRG6,ACTN1,ABLIM1,ABCC5,ABCB1,ANKRD28,ADGRG6,ACTN1,ABLIM1,ABCC5,ABCB1,ANKRD28,ADGRG6,ACTN4,ABLIM1,ABCC5,ABCB1,ANKRD28,ADGRG6,ACSL4,ABLIM1,ABCC5,ABCB1
21,ANKRD28,ADGRG3,ACTR3,ABLIM3,ABCC9,ABCB10,ANKRD33B,ADGRL4,ACTN4,ABLIM3,ABCC9,ABCB10,ANKRD33B,ADGRL4,ACTN4,ABLIM3,ABCC9,ABCB10,ANKRD33B,ADGRL4,ACTR2,ABLIM3,ABCC9,ABCB10,ANKRD33B,ADGRL4,ACTN1,ABLIM3,ABCC9,ABCB10
22,ANKRD33B,ADGRG6,ACVR2A,ABO,ABCD4,ABCB11,ANKRD36C,ADIPOR1,ACTR2,ABO,ABCD4,ABCB11,ANKRD36C,ADIPOR1,ACTR2,ABO,ABCD4,ABCB11,ANKRD36C,ADIPOR1,ACTR3,ABO,ABCD4,ABCB11,ANKRD36C,ADIPOR1,ACTN4,ABO,ABCD4,ABCB11
23,ANKRD36C,ADGRL4,ACYP1,AC009506.1,ABCF3,ABCB8,ANKRD9,ADIPOR2,ACTR3,AC009506.1,ABCF3,ABCB8,ANKRD9,ADIPOR2,ACTR3,AC009506.1,ABCF3,ABCB8,ANKRD9,ADIPOR2,ACVR2A,AC009506.1,ABCF3,ABCB8,ANKRD9,ADIPOR2,ACTR2,AC009506.1,ABCF3,ABCB8
24,ANKRD9,ADIPOR1,ACYP2,AC079922.2,ABCG1,ABCB9,ANO6,AFF1,ACVR2A,AC079922.2,ABCG1,ABCB9,ANO6,AFF1,ACVR2A,AC079922.2,ABCG1,ABCB9,ANO6,AFF1,ACYP1,AC079922.2,ABCG1,ABCB9,ANO6,AFF1,ACTR3,AC079922.2,ABCG1,ABCB9
25,ANO6,ADIPOR2,ADAM28,AC098617.1,ABHD11,ABCC1,ANP32A,AGO1,ACYP1,AC098617.1,ABHD11,ABCC1,ANP32A,AGO1,ACYP1,AC098617.1,ABHD11,ABCC1,ANP32A,AGO1,ACYP2,AC098617.1,ABHD11,ABCC1,ANP32A,AGO1,ACVR2A,AC098617.1,ABHD11,ABCC1
26,ANP32A,AFF1,ADAMTS1,AC144831.1,ABHD12,ABCC10,ANP32B,AGPAT1,ACYP2,AC144831.1,ABHD12,ABCC10,ANP32B,AGPAT1,ACYP2,AC144831.1,ABHD12,ABCC10,ANP32B,AGPAT1,ADAMTS1,AC144831.1,ABHD12,ABCC10,ANP32B,AGPAT1,ACYP1,AC144831.1,ABHD12,ABCC10
27,ANP32B,AGO1,ADAMTS2,ACAD11,ABHD14B,ABCC13,ANXA13,AGPAT5,ADAMTS1,ACAD11,ABHD14B,ABCC13,ANXA13,AGPAT5,ADAMTS1,ACAD11,ABHD14B,ABCC13,ANXA13,AGPAT5,ADAMTS2,ACAD11,ABHD14B,ABCC13,ANXA13,AGPAT5,ACYP2,ACAD11,ABHD14B,ABCC13
28,ANXA13,AGPAT1,ADD3,ACAP2,ABHD15,ABCC3,AOC1,AGT,ADAMTS2,ACAP2,ABHD15,ABCC3,AOC1,AGT,ADAMTS2,ACAP2,ABHD15,ABCC3,AOC1,AGT,ADD3,ACAP2,ABHD15,ABCC3,AOC1,AGT,ADAMTS1,ACAP2,ABHD15,ABCC3
29,AOC1,AGPAT5,ADGRG3,ACCS,ABHD17A,ABCC4,AP2M1,AGTPBP1,ADD3,ACCS,ABHD17A,ABCC4,AP2M1,AGTPBP1,ADD3,ACCS,ABHD17A,ABCC4,AP2M1,AGTPBP1,ADGRG3,ACCS,ABHD17A,ABCC4,AP2M1,AGTPBP1,ADAMTS2,ACCS,ABHD17A,ABCC4
30,AP2M1,AGT,ADGRG6,ACKR3,ABHD3,ABCC5,APOD,AGTRAP,ADGRG3,ACKR3,ABHD3,ABCC5,APOD,AGTRAP,ADGRG3,ACKR3,ABHD3,ABCC5,APOD,AGTRAP,ADGRG6,ACKR3,ABHD3,ABCC5,APOD,AGTRAP,ADD3,ACKR3,ABHD3,ABCC5
31,APOD,AGTPBP1,ADGRL4,ACLY,ABHD4,ABCC9,APP,AIDA,ADGRG6,ACLY,ABHD4,ABCC9,APP,AIDA,ADGRG6,ACLY,ABHD4,ABCC9,APP,AIDA,ADGRL4,ACLY,ABHD4,ABCC9,APP,AIDA,ADGRG3,ACLY,ABHD4,ABCC9
32,APP,AGTRAP,ADIPOR1,ACOX1,ABHD5,ABCD1,AQP10,AKAP13,ADGRL4,ACOX1,ABHD5,ABCD1,AQP10,AKAP13,ADGRL4,ACOX1,ABHD5,ABCD1,AQP10,AKAP13,ADIPOR1,ACOX1,ABHD5,ABCD1,AQP10,AKAP13,ADGRG6,ACOX1,ABHD5,ABCD1
33,AQP10,AIDA,ADIPOR2,ACP1,ABHD6,ABCD3,ARAP1,AKIRIN1,ADIPOR1,ACP1,ABHD6,ABCD3,ARAP1,AKIRIN1,ADIPOR1,ACP1,ABHD6,ABCD3,ARAP1,AKIRIN1,ADIPOR2,ACP1,ABHD6,ABCD3,ARAP1,AKIRIN1,ADGRL4,ACP1,ABHD6,ABCD3
34,ARAP1,AKAP13,ADRB2,ACPP,ABI2,ABCD4,ARF1,AKIRIN2,ADIPOR2,ACPP,ABI2,ABCD4,ARF1,AKIRIN2,ADIPOR2,ACPP,ABI2,ABCD4,ARF1,AKIRIN2,ADRB2,ACPP,ABI2,ABCD4,ARF1,AKIRIN2,ADIPOR1,ACPP,ABI2,ABCD4
35,ARF1,AKIRIN1,AFF1,ACRBP,ABI3,ABCF2,ARG2,AKNA,ADRB2,ACRBP,ABI3,ABCF2,ARG2,AKNA,ADRB2,ACRBP,ABI3,ABCF2,ARG2,AKNA,AFF1,ACRBP,ABI3,ABCF2,ARG2,AKNA,ADIPOR2,ACRBP,ABI3,ABCF2
36,ARG2,AKIRIN2,AFG3L1P,ACSL1,ABI3BP,ABCF3,ARHGAP18,AKR7A2,AFF1,ACSL1,ABI3BP,ABCF3,ARHGAP18,AKR7A2,AFF1,ACSL1,ABI3BP,ABCF3,ARHGAP18,AKR7A2,AFG3L1P,ACSL1,ABI3BP,ABCF3,ARHGAP18,AKR7A2,ADRB2,ACSL1,ABI3BP,ABCF3
37,ARHGAP18,AKNA,AGO1,ACSL4,ABL1,ABCG1,ARHGAP30,AKT3,AFG3L1P,ACSL4,ABL1,ABCG1,ARHGAP30,AKT3,AFG3L1P,ACSL4,ABL1,ABCG1,ARHGAP30,AKT3,AGO1,ACSL4,ABL1,ABCG1,ARHGAP30,AKT3,AFF1,ACSL4,ABL1,ABCG1
38,ARHGAP30,AKR7A2,AGO3,ACTN1,ABL2,ABCG2,ARHGAP45,ALAS2,AGO1,ACTN1,ABL2,ABCG2,ARHGAP45,ALAS2,AGO1,ACTN1,ABL2,ABCG2,ARHGAP45,ALAS2,AGO3,ACTN1,ABL2,ABCG2,ARHGAP45,ALAS2,AFG3L1P,ACTN1,ABL2,ABCG2
39,ARHGAP45,AKT3,AGPAT1,ACTN4,ABLIM1,ABCG5,ARHGAP6,ALOX5AP,AGO3,ACTN4,ABLIM1,ABCG5,ARHGAP6,ALOX5AP,AGO3,ACTN4,ABLIM1,ABCG5,ARHGAP6,ALOX5AP,AGPAT1,ACTN4,ABLIM1,ABCG5,ARHGAP6,ALOX5AP,AGO1,ACTN4,ABLIM1,ABCG5
40,ARHGAP6,ALAS2,AGPAT5,ACTR2,ABLIM3,ABCG8,ARHGDIB,AMBP,AGPAT1,ACTR2,ABLIM3,ABCG8,ARHGDIB,AMBP,AGPAT1,ACTR2,ABLIM3,ABCG8,ARHGDIB,AMBP,AGPAT5,ACTR2,ABLIM3,ABCG8,ARHGDIB,AMBP,AGO3,ACTR2,ABLIM3,ABCG8
41,ARHGDIB,ALOX5AP,AGT,ACTR3,ABO,ABHD10,ARHGEF12,ANK1,AGPAT5,ACTR3,ABO,ABHD10,ARHGEF12,ANK1,AGPAT5,ACTR3,ABO,ABHD10,ARHGEF12,ANK1,AGT,ACTR3,ABO,ABHD10,ARHGEF12,ANK1,AGPAT1,ACTR3,ABO,ABHD10
42,ARHGEF12,AMBP,AGTPBP1,ACVR2A,ABTB1,ABHD11,ARID1A,ANK3,AGT,ACVR2A,ABTB1,ABHD11,ARID1A,ANK3,AGT,ACVR2A,ABTB1,ABHD11,ARID1A,ANK3,AGTPBP1,ACVR2A,ABTB1,ABHD11,ARID1A,ANK3,AGPAT5,ACVR2A,ABTB1,ABHD11
43,ARID1A,ANK1,AGTRAP,ACVR2B,ABTB2,ABHD12,ARID3B,ANKRD28,AGTPBP1,ACVR2B,ABTB2,ABHD12,ARID3B,ANKRD28,AGTPBP1,ACVR2B,ABTB2,ABHD12,ARPC5,ANKRD28,AGTRAP,ACVR2B,ABTB2,ABHD12,ARPC5,ANKRD28,AGT,ACVR2B,ABTB2,ABHD12
44,ARID3B,ANK3,AIDA,ACYP1,AC009506.1,ABHD14A,ARPC5,ANKRD33B,AGTRAP,ACYP1,AC009506.1,ABHD14A,ARPC5,ANKRD33B,AGTRAP,ACYP1,AC009506.1,ABHD14A,ARRB2,ANKRD33B,AIDA,ACYP1,AC009506.1,ABHD14A,ARRB2,ANKRD33B,AGTPBP1,ACYP1,AC009506.1,ABHD14A
45,ARPC5,ANKRD28,AKAP13,ACYP2,AC079922.2,ABHD14B,ARRB2,ANKRD36C,AIDA,ACYP2,AC079922.2,ABHD14B,ARRB2,ANKRD36C,AIDA,ACYP2,AC079922.2,ABHD14B,ASAP1,ANKRD36C,AKAP13,ACYP2,AC079922.2,ABHD14B,ASAP1,ANKRD36C,AGTRAP,ACYP2,AC079922.2,ABHD14B
46,ARRB2,ANKRD33B,AKIRIN1,ADAM10,AC098617.1,ABHD15,ASAP1,ANKRD9,AKAP13,ADAM10,AC098617.1,ABHD15,ASAP1,ANKRD9,AKAP13,ADAM10,AC098617.1,ABHD15,ATOX1,ANKRD9,AKIRIN1,ADAM10,AC098617.1,ABHD15,ATOX1,ANKRD9,AIDA,ADAM10,AC098617.1,ABHD15
47,ASAP1,ANKRD36C,AKIRIN2,ADAM15,AC104699.1,ABHD17A,ATOX1,ANO6,AKIRIN1,ADAM15,AC104699.1,ABHD17A,ATOX1,ANO6,AKIRIN1,ADAM15,AC104699.1,ABHD17A,ATP2A3,ANO6,AKIRIN2,ADAM15,AC104699.1,ABHD17A,ATP2A3,ANO6,AKAP13,ADAM15,AC104699.1,ABHD17A
48,ATOX1,ANKRD9,AKNA,ADAM28,AC144530.1,ABHD17B,ATP2A3,ANP32A,AKIRIN2,ADAM28,AC144530.1,ABHD17B,ATP2A3,ANP32A,AKIRIN2,ADAM28,AC144530.1,ABHD17B,ATP6V0B,ANP32A,AKNA,ADAM28,AC144530.1,ABHD17B,ATP6V0B,ANP32A,AKIRIN1,ADAM28,AC144530.1,ABHD17B
49,ATP2A3,ANO6,AKR7A2,ADAM9,AC144831.1,ABHD18,ATP6V0B,ANP32B,AKNA,ADAM9,AC144831.1,ABHD18,ATP6V0B,ANP32B,AKNA,ADAM9,AC144831.1,ABHD18,AVIL,ANP32B,AKR7A2,ADAM9,AC144831.1,ABHD18,AVIL,ANP32B,AKIRIN2,ADAM9,AC144831.1,ABHD18
50,ATP6V0B,ANP32A,AKT3,ADAMTS1,ACAA1,ABHD3,AVIL,ANXA1,AKR7A2,ADAMTS1,ACAA1,ABHD3,AVIL,ANXA1,AKR7A2,ADAMTS1,ACAA1,ABHD3,AZIN1,ANXA1,AKT3,ADAMTS1,ACAA1,ABHD3,AZIN1,ANXA1,AKNA,ADAMTS1,ACAA1,ABHD3
51,AVIL,ANP32B,AL358852.1,ADAMTS16,ACAD11,ABHD4,AZIN1,ANXA13,AKT3,ADAMTS16,ACAD11,ABHD4,AZIN1,ANXA13,AKT3,ADAMTS16,ACAD11,ABHD4,B4GALNT4,ANXA13,AL358852.1,ADAMTS16,ACAD11,ABHD4,B4GALNT4,ANXA13,AKR7A2,ADAMTS16,ACAD11,ABHD4
52,AZIN1,ANXA1,ALAS2,ADAMTS2,ACADM,ABHD5,B4GALNT4,ANXA5,AL358852.1,ADAMTS2,ACADM,ABHD5,B4GALNT4,ANXA5,AL358852.1,ADAMTS2,ACADM,ABHD5,BASP1,ANXA5,ALAS2,ADAMTS2,ACADM,ABHD5,BASP1,ANXA5,AKT3,ADAMTS2,ACADM,ABHD5
53,B4GALNT4,ANXA13,ALDH1A3,ADAT1,ACADSB,ABHD6,BASP1,AOC1,ALAS2,ADAT1,ACADSB,ABHD6,BASP1,AOC1,ALAS2,ADAT1,ACADSB,ABHD6,BEND2,AOC1,ALDH1A3,ADAT1,ACADSB,ABHD6,BEND2,AOC1,AL358852.1,ADAT1,ACADSB,ABHD6
54,BASP1,ANXA5,ALG1,ADCY4,ACAP1,ABI2,BEND2,AP2M1,ALDH1A3,ADCY4,ACAP1,ABI2,BEND2,AP2M1,ALDH1A3,ADCY4,ACAP1,ABI2,BEND7,AP2M1,ALG1,ADCY4,ACAP1,ABI2,BEND7,AP2M1,ALAS2,ADCY4,ACAP1,ABI2
55,BEND2,AOC1,ALKBH5,ADD3,ACAP2,ABI3,BEND7,APMAP,ALG1,ADD3,ACAP2,ABI3,BEND7,APMAP,ALG1,ADD3,ACAP2,ABI3,BMP6,APMAP,ALKBH5,ADD3,ACAP2,ABI3,BMP6,APMAP,ALDH1A3,ADD3,ACAP2,ABI3
56,BEND7,AP2M1,ALOX5,ADGRE1,ACBD4,ABI3BP,BMP6,APOBEC3A,ALKBH5,ADGRE1,ACBD4,ABI3BP,BMP6,APOBEC3A,ALKBH5,ADGRE1,ACBD4,ABI3BP,BMX,APOBEC3A,ALOX5,ADGRE1,ACBD4,ABI3BP,BMX,APOBEC3A,ALG1,ADGRE1,ACBD4,ABI3BP
57,BMP6,APMAP,ALOX5AP,ADGRG3,ACBD5,ABL1,BMX,APOD,ALOX5,ADGRG3,ACBD5,ABL1,BMX,APOD,ALOX5,ADGRG3,ACBD5,ABL1,BPGM,APOD,ALOX5AP,ADGRG3,ACBD5,ABL1,BPGM,APOD,ALKBH5,ADGRG3,ACBD5,ABL1
58,BMX,APOBEC3A,ALPL,ADGRG6,ACBD6,ABL2,BPGM,APOL3,ALOX5AP,ADGRG6,ACBD6,ABL2,BPGM,APOL3,ALOX5AP,ADGRG6,ACBD6,ABL2,BSG,APOL3,ALYREF,ADGRG6,ACBD6,ABL2,BSG,APOL3,ALOX5,ADGRG6,ACBD6,ABL2
59,BPGM,APOD,ALYREF,ADGRL4,ACCS,ABLIM1,BSG,APP,ALYREF,ADGRL4,ACCS,ABLIM1,BSG,APP,ALYREF,ADGRL4,ACCS,ABLIM1,BTNL9,APP,AMBP,ADGRL4,ACCS,ABLIM1,BTNL9,APP,ALOX5AP,ADGRL4,ACCS,ABLIM1
60,BSG,APOL3,AMBP,ADIPOR1,ACKR3,ABLIM3,BTNL9,AQP10,AMBP,ADIPOR1,ACKR3,ABLIM3,BTNL9,AQP10,AMBP,ADIPOR1,ACKR3,ABLIM3,C11orf96,AQP10,AMN1,ADIPOR1,ACKR3,ABLIM3,C11orf96,AQP10,ALYREF,ADIPOR1,ACKR3,ABLIM3
61,BTNL9,APP,AMN1,ADIPOR2,ACKR4,ABO,C11orf96,AQP9,AMN1,ADIPOR2,ACKR4,ABO,C11orf96,AQP9,AMN1,ADIPOR2,ACKR4,ABO,C19orf33,AQP9,AMPD2,ADIPOR2,ACKR4,ABO,C19orf33,AQP9,AMBP,ADIPOR2,ACKR4,ABO
62,C11orf96,AQP10,AMPD2,ADM,ACLY,ABT1,C19orf33,ARAP1,AMPD2,ADM,ACLY,ABT1,C19orf33,ARAP1,AMPD2,ADM,ACLY,ABT1,C1orf115,ARAP1,AMZ2P1,ADM,ACLY,ABT1,C1orf115,ARAP1,AMN1,ADM,ACLY,ABT1
63,C19orf33,AQP9,AMZ2P1,ADNP,ACOT7,ABTB1,C1orf115,ARF1,AMZ2P1,ADNP,ACOT7,ABTB1,C1orf115,ARF1,AMZ2P1,ADNP,ACOT7,ABTB1,C21orf58,ARF1,ANK1,ADNP,ACOT7,ABTB1,C21orf58,ARF1,AMPD2,ADNP,ACOT7,ABTB1
64,C1orf115,ARAP1,ANK1,ADPGK,ACOX1,ABTB2,C21orf58,ARF3,ANK1,ADPGK,ACOX1,ABTB2,C21orf58,ARF3,ANK1,ADPGK,ACOX1,ABTB2,C2orf40,ARF3,ANK3,ADPGK,ACOX1,ABTB2,C2orf40,ARF3,AMZ2P1,ADPGK,ACOX1,ABTB2
65,C21orf58,ARF1,ANK3,ADRB2,ACOX2,AC005562.1,C2orf40,ARG2,ANK3,ADRB2,ACOX2,AC005562.1,C2orf40,ARG2,ANK3,ADRB2,ACOX2,AC005562.1,C2orf88,ARG2,ANKRD13A,ADRB2,ACOX2,AC005562.1,C2orf88,ARG2,ANK1,ADRB2,ACOX2,AC005562.1
66,C2orf40,ARF3,ANKRD13A,ADTRP,ACP1,AC009506.1,C2orf88,ARHGAP1,ANKRD13A,ADTRP,ACP1,AC009506.1,C2orf88,ARHGAP1,ANKRD13A,ADTRP,ACP1,AC009506.1,C4orf3,ARHGAP1,ANKRD28,ADTRP,ACP1,AC009506.1,C4orf3,ARHGAP1,ANK3,ADTRP,ACP1,AC009506.1
67,C2orf88,ARG2,ANKRD28,AFDN,ACP5,AC023590.1,C4orf3,ARHGAP18,ANKRD28,AFDN,ACP5,AC023590.1,C4orf3,ARHGAP18,ANKRD28,AFDN,ACP5,AC023590.1,C6orf226,ARHGAP18,ANKRD33B,AFDN,ACP5,AC023590.1,C6orf226,ARHGAP18,ANKRD13A,AFDN,ACP5,AC023590.1
68,C4orf3,ARHGAP1,ANKRD33B,AFF1,ACPP,AC079922.2,C6orf226,ARHGAP25,ANKRD33B,AFF1,ACPP,AC079922.2,C6orf226,ARHGAP25,ANKRD33B,AFF1,ACPP,AC079922.2,C6orf62,ARHGAP25,ANKRD34B,AFF1,ACPP,AC079922.2,C6orf62,ARHGAP25,ANKRD28,AFF1,ACPP,AC079922.2
