,17923-NUSVR--nu=0.05-C=0.1,17923-NUSVR--nu=0.1-C=0.1,17923-NUSVR--nu=0.15-C=0.1,17923-NUSVR--nu=0.25-C=0.1,17923-NUSVR--nu=0.5-C=0.1,17923-NUSVR--nu=0.75-C=0.1,17923-NUSVR--nu=0.05-C=0.5,17923-NUSVR--nu=0.1-C=0.5,17923-NUSVR--nu=0.15-C=0.5,17923-NUSVR--nu=0.25-C=0.5,17923-NUSVR--nu=0.5-C=0.5,17923-NUSVR--nu=0.75-C=0.5,17923-NUSVR--nu=0.05-C=0.75,17923-NUSVR--nu=0.1-C=0.75,17923-NUSVR--nu=0.15-C=0.75,17923-NUSVR--nu=0.25-C=0.75,17923-NUSVR--nu=0.5-C=0.75,17923-NUSVR--nu=0.75-C=0.75,17923-NUSVR--nu=0.05-C=1,17923-NUSVR--nu=0.1-C=1,17923-NUSVR--nu=0.15-C=1,17923-NUSVR--nu=0.25-C=1,17923-NUSVR--nu=0.5-C=1,17923-NUSVR--nu=0.75-C=1,17923-NUSVR--nu=0.05-C=10,17923-NUSVR--nu=0.1-C=10,17923-NUSVR--nu=0.15-C=10,17923-NUSVR--nu=0.25-C=10,17923-NUSVR--nu=0.5-C=10,17923-NUSVR--nu=0.75-C=10
0,ABL2,ABCA5,ABCA5,AARS,A2M,A1BG,ABL2,ABCA5,ABCA5,AARS,A2M,A1BG,ABL2,ABHD12,ABCA5,AARS,A2M,A1BG,ABL2,ABHD12,ABCA5,AARS,A2M,A1BG,ABL2,ABCA5,ABCA5,AARS,A2M,A1BG
1,ABLIM3,ABHD12,ABHD12,AATF,A4GALT,A2M,ABLIM3,ABHD12,ABHD12,AATF,A4GALT,A2M,ABLIM3,ABHD3,ABHD12,AATF,A4GALT,A2M,ABLIM3,ABHD3,ABHD12,AATF,A4GALT,A2M,ABLIM3,ABHD12,ABHD12,AATF,A4GALT,A2M
2,ACRBP,ABHD3,ABHD17A,ABCA5,AAK1,A4GALT,ACRBP,ABHD3,ABHD17A,ABCA5,AAK1,A4GALT,ACPP,ABL2,ABHD17A,ABCA5,AAK1,A4GALT,ACPP,ABL2,ABHD17A,ABCA5,AAK1,A4GALT,ACPP,ABHD3,ABHD17A,ABCA5,AAK1,A4GALT
3,ACSM3,ABL2,ABHD3,ABCA7,AAMDC,AAK1,ACSM3,ABL2,ABHD3,ABCA7,AAMDC,AAK1,ACRBP,ABLIM1,ABHD3,ABCA7,AAMDC,AAK1,ACRBP,ABLIM1,ABHD3,ABCA7,AAMDC,AAK1,ACRBP,ABL2,ABHD3,ABCA7,AAMDC,AAK1
4,ACTN1,ABLIM1,ABI3BP,ABCB1,AAMP,AAMDC,ACTN1,ABLIM1,ABI3BP,ABCB1,AAMP,AAMDC,ACSM3,ABLIM3,ABI3BP,ABCB1,AAMP,AAMDC,ACSM3,ABLIM3,ABI3BP,ABCB1,AAMP,AAMDC,ACSM3,ABLIM1,ABI3BP,ABCB1,AAMP,AAMDC
5,ACTN4,ABLIM3,ABL2,ABCB9,AARS,AAMP,ACTN4,ABLIM3,ABL2,ABCB9,AARS,AAMP,ACTN1,ACLY,ABL2,ABCB9,AARS,AAMP,ACTN1,ACLY,ABL2,ABCB9,AARS,AAMP,ACTN1,ABLIM3,ABL2,ABCB9,AARS,AAMP
6,ACTR2,ACLY,ABLIM1,ABCC5,AARSD1,AAR2,ACTR2,ACLY,ABLIM1,ABCC5,AARSD1,AAR2,ACTN4,ACP5,ABLIM1,ABCC5,AARSD1,AAR2,ACTN4,ACP5,ABLIM1,ABCC5,AARSD1,AAR2,ACTN4,ACLY,ABLIM1,ABCC5,AARSD1,AAR2
7,ACTR3,ACP5,ABLIM3,ABCG1,AASDH,AARS,ACTR3,ACP5,ABLIM3,ABCG1,AASDH,AARS,ACTR2,ACPP,ABLIM3,ABCG1,AASDH,AARS,ACTR2,ACPP,ABLIM3,ABCG1,AASDH,AARS,ACTR2,ACP5,ABLIM3,ABCG1,AASDH,AARS
8,ACYP1,ACPP,AC104699.1,ABHD12,AASS,AARSD1,ACYP1,ACPP,AC104699.1,ABHD12,AASS,AARSD1,ACTR3,ACRBP,AC104699.1,ABHD12,AASS,AARSD1,ACTR3,ACRBP,AC104699.1,ABHD12,AASS,AARSD1,ACTR3,ACPP,AC104699.1,ABHD12,AASS,AARSD1
9,ADD3,ACRBP,ACAP2,ABHD17A,AATF,AASDH,ADD3,ACRBP,ACAP2,ABHD17A,AATF,AASDH,ACYP1,ACTN1,ACAP2,ABHD17A,AATF,AASDH,ACYP1,ACTN1,ACAP2,ABHD17A,AATF,AASDH,ACYP1,ACRBP,ACAP2,ABHD17A,AATF,AASDH
10,ADGRG6,ACTN1,ACBD6,ABHD3,AATK,AASDHPPT,ADGRG6,ACTN1,ACBD6,ABHD3,AATK,AASDHPPT,ADD3,ACTN4,ACBD6,ABHD3,AATK,AASDHPPT,ADD3,ACTN4,ACBD6,ABHD3,AATK,AASDHPPT,ADD3,ACTN1,ACBD6,ABHD3,AATK,AASDHPPT
11,ADGRL4,ACTN4,ACLY,ABHD5,ABCA10,AASS,ADGRL4,ACTN4,ACLY,ABHD5,ABCA10,AASS,ADGRG6,ACTR2,ACLY,ABHD5,ABCA10,AASS,ADGRG6,ACTR2,ACLY,ABHD5,ABCA10,AASS,ADGRG6,ACTN4,ACLY,ABHD5,ABCA10,AASS
12,AFF1,ACTR2,ACP5,ABI3BP,ABCA5,AATF,AFF1,ACTR2,ACP5,ABI3BP,ABCA5,AATF,ADGRL4,ACTR3,ACP5,ABI3BP,ABCA5,AATF,ADGRL4,ACTR3,ACP5,ABI3BP,ABCA5,AATF,ADGRL4,ACTR2,ACP5,ABI3BP,ABCA5,AATF
13,AGT,ACTR3,ACPP,ABL2,ABCA7,AATK,AGT,ACTR3,ACPP,ABL2,ABCA7,AATK,AFF1,ACYP1,ACPP,ABL2,ABCA7,AATK,AFF1,ACYP1,ACPP,ABL2,ABCA7,AATK,AFF1,ACTR3,ACPP,ABL2,ABCA7,AATK
14,AGTRAP,ACYP1,ACRBP,ABLIM1,ABCB1,ABCA10,AGTRAP,ACYP1,ACRBP,ABLIM1,ABCB1,ABCA10,AGT,ADD3,ACRBP,ABLIM1,ABCB1,ABCA10,AGT,ADD3,ACRBP,ABLIM1,ABCB1,ABCA10,AGT,ACYP1,ACRBP,ABLIM1,ABCB1,ABCA10
15,AKAP13,ADD3,ACSL3,ABLIM3,ABCB8,ABCA12,AKAP13,ADD3,ACSL3,ABLIM3,ABCB8,ABCA12,AGTRAP,ADGRE2,ACSL3,ABLIM3,ABCB8,ABCA12,AGTRAP,ADGRE2,ACSL3,ABLIM3,ABCB8,ABCA12,AGTRAP,ADD3,ACSL3,ABLIM3,ABCB8,ABCA12
16,AKNA,ADGRE2,ACTN1,AC009506.1,ABCB9,ABCA13,AKNA,ADGRE2,ACTN1,AC009506.1,ABCB9,ABCA13,AKAP13,ADGRG3,ACTN1,AC009506.1,ABCB9,ABCA13,AKAP13,ADGRG3,ACTN1,AC009506.1,ABCB9,ABCA13,AKAP13,ADGRE2,ACTN1,AC009506.1,ABCB9,ABCA13
17,ALAS2,ADGRG3,ACTN4,AC104699.1,ABCC1,ABCA4,ALAS2,ADGRG3,ACTN4,AC104699.1,ABCC1,ABCA4,AKNA,ADGRG6,ACTN4,AC104699.1,ABCC1,ABCA4,AKNA,ADGRG6,ACTN4,AC104699.1,ABCC1,ABCA4,AKNA,ADGRG3,ACTN4,AC104699.1,ABCC1,ABCA4
18,AMBP,ADGRG6,ACTR2,ACAP2,ABCC4,ABCA5,AMBP,ADGRG6,ACTR2,ACAP2,ABCC4,ABCA5,ALAS2,ADGRL4,ACTR2,ACAP2,ABCC4,ABCA5,ALAS2,ADGRL4,ACTR2,ACAP2,ABCC4,ABCA5,ALAS2,ADGRG6,ACTR2,ACAP2,ABCC4,ABCA5
19,ANK1,ADGRL4,ACTR3,ACBD6,ABCC5,ABCA6,ANK1,ADGRL4,ACTR3,ACBD6,ABCC5,ABCA6,AMBP,ADIPOR1,ACTR3,ACBD6,ABCC5,ABCA6,AMBP,ADIPOR1,ACTR3,ACBD6,ABCC5,ABCA6,AMBP,ADGRL4,ACTR3,ACBD6,ABCC5,ABCA6
20,ANK3,ADIPOR1,ACYP1,ACER3,ABCD4,ABCA7,ANK3,ADIPOR1,ACYP1,ACER3,ABCD4,ABCA7,ANK1,ADNP,ACYP1,ACER3,ABCD4,ABCA7,ANK1,ADNP,ACYP1,ACER3,ABCD4,ABCA7,ANK1,ADIPOR1,ACYP1,ACER3,ABCD4,ABCA7
21,ANKRD36C,ADNP,ADAM28,ACLY,ABCF2,ABCB1,ANKRD36C,ADNP,ADAM28,ACLY,ABCF2,ABCB1,ANK3,ADPGK,ADAM28,ACLY,ABCF2,ABCB1,ANK3,ADPGK,ADAM28,ACLY,ABCF2,ABCB1,ANK3,ADNP,ADAM28,ACLY,ABCF2,ABCB1
22,ANP32A,ADPGK,ADD3,ACP5,ABCF3,ABCB10,ANP32A,ADPGK,ADD3,ACP5,ABCF3,ABCB10,ANKRD36C,AFF1,ADD3,ACP5,ABCF3,ABCB10,ANKRD36C,AFF1,ADD3,ACP5,ABCF3,ABCB10,ANKRD36C,ADPGK,ADD3,ACP5,ABCF3,ABCB10
23,ANP32B,AFF1,ADGRE2,ACPP,ABCG1,ABCB4,ANP32B,AFF1,ADGRE2,ACPP,ABCG1,ABCB4,ANP32A,AFG3L1P,ADGRE2,ACPP,ABCG1,ABCB4,ANP32A,AFG3L1P,ADGRE2,ACPP,ABCG1,ABCB4,ANP32A,AFF1,ADGRE2,ACPP,ABCG1,ABCB4
24,ANP32E,AFG3L1P,ADGRG3,ACRBP,ABHD11,ABCB7,ANP32E,AFG3L1P,ADGRG3,ACRBP,ABHD11,ABCB7,ANP32B,AGER,ADGRG3,ACRBP,ABHD11,ABCB7,ANP32B,AGER,ADGRG3,ACRBP,ABHD11,ABCB7,ANP32B,AFG3L1P,ADGRG3,ACRBP,ABHD11,ABCB7
25,ANXA1,AGER,ADGRG6,ACSL3,ABHD12,ABCB8,ANXA1,AGER,ADGRG6,ACSL3,ABHD12,ABCB8,ANP32E,AGT,ADGRG6,ACSL3,ABHD12,ABCB8,ANP32E,AGT,ADGRG6,ACSL3,ABHD12,ABCB8,ANP32E,AGER,ADGRG6,ACSL3,ABHD12,ABCB8
26,ANXA6,AGT,ADGRL4,ACSL4,ABHD13,ABCB9,ANXA6,AGT,ADGRL4,ACSL4,ABHD13,ABCB9,ANXA1,AGTRAP,ADGRL4,ACSL4,ABHD13,ABCB9,ANXA1,AGTRAP,ADGRL4,ACSL4,ABHD13,ABCB9,ANXA1,AGT,ADGRL4,ACSL4,ABHD13,ABCB9
