,3350-NUSVR--nu=0.05-C=0.1,3350-NUSVR--nu=0.1-C=0.1,3350-NUSVR--nu=0.15-C=0.1,3350-NUSVR--nu=0.25-C=0.1,3350-NUSVR--nu=0.5-C=0.1,3350-NUSVR--nu=0.75-C=0.1,3350-NUSVR--nu=0.05-C=0.5,3350-NUSVR--nu=0.1-C=0.5,3350-NUSVR--nu=0.15-C=0.5,3350-NUSVR--nu=0.25-C=0.5,3350-NUSVR--nu=0.5-C=0.5,3350-NUSVR--nu=0.75-C=0.5,3350-NUSVR--nu=0.05-C=0.75,3350-NUSVR--nu=0.1-C=0.75,3350-NUSVR--nu=0.15-C=0.75,3350-NUSVR--nu=0.25-C=0.75,3350-NUSVR--nu=0.5-C=0.75,3350-NUSVR--nu=0.75-C=0.75,3350-NUSVR--nu=0.05-C=1,3350-NUSVR--nu=0.1-C=1,3350-NUSVR--nu=0.15-C=1,3350-NUSVR--nu=0.25-C=1,3350-NUSVR--nu=0.5-C=1,3350-NUSVR--nu=0.75-C=1,3350-NUSVR--nu=0.05-C=10,3350-NUSVR--nu=0.1-C=10,3350-NUSVR--nu=0.15-C=10,3350-NUSVR--nu=0.25-C=10,3350-NUSVR--nu=0.5-C=10,3350-NUSVR--nu=0.75-C=10
10,AGTRAP,ACTR2,ABLIM3,ABCC5,ABCA5,AASDHPPT,AGTRAP,ACTR2,ABLIM3,ABCC5,ABCA5,AASDHPPT,AGTRAP,ACTR2,ABLIM3,ABCC5,ABCA5,AATF,AGTRAP,ACTR2,ABLIM3,ABCC5,ABCA5,AATF,AGTRAP,ACTR2,ABLIM3,ABCC5,ABCA5,AATF
11,AKAP13,ACTR3,ABO,ABHD11,ABCA7,AATF,AKAP13,ACTR3,ABO,ABHD11,ABCA7,AATF,AKAP13,ACTR3,ABO,ABHD11,ABCA7,AATK,AKAP13,ACTR3,ABO,ABHD11,ABCA7,AATK,AKAP13,ACTR3,ABO,ABHD11,ABCA7,AATK
12,AKIRIN1,ACYP1,ACAP1,ABHD12,ABCB1,AATK,AKIRIN1,ACYP1,ACAP1,ABHD12,ABCB1,AATK,AKIRIN1,ACYP1,ACAP1,ABHD12,ABCB1,ABCA1,AKIRIN1,ACYP1,ACAP1,ABHD12,ABCB1,ABCA1,AKIRIN1,ACYP1,ACAP1,ABHD12,ABCB1,ABCA1
13,AKNA,ADAM28,ACCS,ABHD15,ABCB10,ABCA1,AKNA,ADAM28,ACCS,ABHD15,ABCB10,ABCA1,AKNA,ADAM28,ACCS,ABHD15,ABCB10,ABCA10,AKNA,ADAM28,ACCS,ABHD15,ABCB10,ABCA10,AKNA,ADAM28,ACCS,ABHD15,ABCB10,ABCA10
14,ALAS2,ADAMTS9,ACLY,ABHD3,ABCB9,ABCA10,ALAS2,ADAMTS9,ACLY,ABHD3,ABCB9,ABCA10,ALAS2,ADAMTS9,ACLY,ABHD3,ABCB9,ABCA3,ALAS2,ADAMTS9,ACLY,ABHD3,ABCB9,ABCA3,ALAS2,ADAMTS9,ACLY,ABHD3,ABCB9,ABCA3
15,ALOX5AP,ADGRG6,ACP1,ABHD5,ABCC1,ABCA3,ALOX5AP,ADGRG6,ACP1,ABHD5,ABCC1,ABCA3,ALOX5AP,ADGRG6,ACP1,ABHD5,ABCC1,ABCA4,ALOX5AP,ADGRG6,ACP1,ABHD5,ABCC1,ABCA4,ALOX5AP,ADGRG6,ACP1,ABHD5,ABCC1,ABCA4
16,AMBP,ADGRL4,ACP2,ABI3,ABCC3,ABCA4,AMBP,ADGRL4,ACP2,ABI3,ABCC3,ABCA4,AMBP,ADGRL4,ACP2,ABI3,ABCC3,ABCA5,AMBP,ADGRL4,ACP2,ABI3,ABCC3,ABCA5,AMBP,ADGRL4,ACP2,ABI3,ABCC3,ABCA5
17,ANK1,ADIPOR1,ACP5,ABL1,ABCC4,ABCA5,ANK1,ADIPOR1,ACP5,ABL1,ABCC4,ABCA5,ANK1,ADIPOR1,ACP5,ABL1,ABCC4,ABCA6,ANK1,ADIPOR1,ACP5,ABL1,ABCC4,ABCA6,ANK1,ADIPOR1,ACP5,ABL1,ABCC4,ABCA6
18,ANKRD33B,ADIPOR2,ACPP,ABL2,ABCC5,ABCA6,ANKRD33B,ADIPOR2,ACPP,ABL2,ABCC5,ABCA6,ANKRD33B,ADIPOR2,ACPP,ABL2,ABCC5,ABCA7,ANKRD33B,ADIPOR2,ACPP,ABL2,ABCC5,ABCA7,ANKRD33B,ADIPOR2,ACPP,ABL2,ABCC5,ABCA7
19,ANKRD36C,AFF1,ACRBP,ABLIM1,ABCD3,ABCA7,ANKRD36C,AFF1,ACRBP,ABLIM1,ABCD3,ABCA7,ANKRD36C,AFF1,ACRBP,ABLIM1,ABCD3,ABCB1,ANKRD36C,AFF1,ACRBP,ABLIM1,ABCD3,ABCB1,ANKRD36C,AFF1,ACRBP,ABLIM1,ABCD3,ABCB1
20,ANP32A,AGPAT5,ACTN1,ABLIM3,ABCD4,ABCB1,ANP32A,AGPAT5,ACTN1,ABLIM3,ABCD4,ABCB1,ANP32A,AGPAT5,ACTN1,ABLIM3,ABCD4,ABCB10,ANP32A,AGPAT5,ACTN1,ABLIM3,ABCD4,ABCB10,ANP32A,AGPAT5,ACTN1,ABLIM3,ABCD4,ABCB10
21,ANP32B,AGT,ACTN4,ABO,ABCF2,ABCB10,ANP32B,AGT,ACTN4,ABO,ABCF2,ABCB10,ANP32B,AGT,ACTN4,ABO,ABCF2,ABCB4,ANP32B,AGT,ACTN4,ABO,ABCF2,ABCB4,ANP32B,AGT,ACTN4,ABO,ABCF2,ABCB4
22,ANXA1,AGTRAP,ACTR2,ABTB1,ABCG1,ABCB4,ANXA1,AGTRAP,ACTR2,ABTB1,ABCG1,ABCB4,ANXA1,AGTRAP,ACTR2,ABTB1,ABCG1,ABCB9,ANXA1,AGTRAP,ACTR2,ABTB1,ABCG1,ABCB9,ANXA1,AGTRAP,ACTR2,ABTB1,ABCG1,ABCB9
23,ANXA4,AKAP13,ACTR3,AC005785.2,ABHD11,ABCB9,ANXA4,AKAP13,ACTR3,AC005785.2,ABHD11,ABCB9,ANXA4,AKAP13,ACTR3,AC005785.2,ABHD11,ABCC1,ANXA4,AKAP13,ACTR3,AC005785.2,ABHD11,ABCC1,ANXA4,AKAP13,ACTR3,AC005785.2,ABHD11,ABCC1
24,ANXA6,AKIRIN1,ACYP1,ACAP1,ABHD12,ABCC1,ANXA6,AKIRIN1,ACYP1,ACAP1,ABHD12,ABCC1,ANXA6,AKIRIN1,ACYP1,ACAP1,ABHD12,ABCC10,ANXA6,AKIRIN1,ACYP1,ACAP1,ABHD12,ABCC10,ANXA6,AKIRIN1,ACYP1,ACAP1,ABHD12,ABCC10
25,AP2M1,AKNA,ADAM15,ACCS,ABHD14A,ABCC10,AP2M1,AKNA,ADAM15,ACCS,ABHD14A,ABCC10,AP2M1,AKNA,ADAM15,ACCS,ABHD14A,ABCC3,AP2M1,AKNA,ADAM15,ACCS,ABHD14A,ABCC3,AP2M1,AKNA,ADAM15,ACCS,ABHD14A,ABCC3
26,APOD,AKR7A2,ADAM28,ACER3,ABHD15,ABCC3,APOD,AKR7A2,ADAM28,ACER3,ABHD15,ABCC3,APOD,AKR7A2,ADAM28,ACER3,ABHD15,ABCC4,APOD,AKR7A2,ADAM28,ACER3,ABHD15,ABCC4,APOD,AKR7A2,ADAM28,ACER3,ABHD15,ABCC4
27,APP,AKT3,ADAMTS9,ACLY,ABHD17A,ABCC4,APP,AKT3,ADAMTS9,ACLY,ABHD17A,ABCC4,APP,AKT3,ADAMTS9,ACLY,ABHD17A,ABCC5,APP,AKT3,ADAMTS9,ACLY,ABHD17A,ABCC5,APP,AKT3,ADAMTS9,ACLY,ABHD17A,ABCC5
28,AQP10,ALAS2,ADD3,ACOT11,ABHD3,ABCC5,AQP10,ALAS2,ADGRG6,ACOT11,ABHD3,ABCC5,AQP10,ALAS2,ADGRG6,ACOT11,ABHD3,ABCD1,AQP10,ALAS2,ADGRG6,ACOT11,ABHD3,ABCD1,AQP10,ALAS2,ADGRG6,ACOT11,ABHD3,ABCD1
29,ARAP1,ALCAM,ADGRG6,ACP1,ABHD4,ABCD1,ARAP1,ALCAM,ADGRL4,ACP1,ABHD4,ABCD1,ARAP1,ALCAM,ADGRL4,ACP1,ABHD4,ABCD2,ARAP1,ALCAM,ADGRL4,ACP1,ABHD4,ABCD2,ARAP1,ALCAM,ADGRL4,ACP1,ABHD4,ABCD2
30,ARF1,ALKBH5,ADGRL4,ACP2,ABHD5,ABCD2,ARF1,ALKBH5,ADIPOR1,ACP2,ABHD5,ABCD2,ARF1,ALKBH5,ADIPOR1,ACP2,ABHD5,ABCD3,ARF1,ALKBH5,ADIPOR1,ACP2,ABHD5,ABCD3,ARF1,ALKBH5,ADIPOR1,ACP2,ABHD5,ABCD3
31,ARG2,ALOX5AP,ADIPOR1,ACP5,ABHD6,ABCD3,ARG2,ALOX5AP,ADIPOR2,ACP5,ABHD6,ABCD3,ARG2,ALOX5AP,ADIPOR2,ACP5,ABHD6,ABCD4,ARG2,ALOX5AP,ADIPOR2,ACP5,ABHD6,ABCD4,ARG2,ALOX5AP,ADIPOR2,ACP5,ABHD6,ABCD4
32,ARHGAP18,AMZ2P1,ADIPOR2,ACPP,ABI2,ABCD4,ARHGAP18,AMZ2P1,ADM,ACPP,ABI2,ABCD4,ARHGAP18,AMZ2P1,ADM,ACPP,ABI2,ABCE1,ARHGAP18,AMZ2P1,ADM,ACPP,ABI2,ABCE1,ARHGAP18,AMZ2P1,ADM,ACPP,ABI2,ABCE1
33,ARHGAP30,ANK1,ADM,ACRBP,ABI3,ABCE1,ARHGAP30,ANK1,ADPGK,ACRBP,ABI3,ABCE1,ARHGAP30,ANK1,ADPGK,ACRBP,ABI3,ABCF2,ARHGAP30,ANK1,ADPGK,ACRBP,ABI3,ABCF2,ARHGAP30,ANK1,ADPGK,ACRBP,ABI3,ABCF2
34,ARHGAP45,ANK3,ADPGK,ACSL4,ABL1,ABCF2,ARHGAP45,ANK3,ADRM1,ACSL4,ABL1,ABCF2,ARHGAP45,ANK3,ADRM1,ACSL4,ABL1,ABCF3,ARHGAP45,ANK3,ADRM1,ACSL4,ABL1,ABCF3,ARHGAP45,ANK3,AFF1,ACSL4,ABL1,ABCF3
35,ARHGAP6,ANKRD28,ADRM1,ACTN1,ABL2,ABCF3,ARHGAP6,ANKRD28,AFF1,ACTN1,ABL2,ABCF3,ARHGAP6,ANKRD28,AFF1,ACTN1,ABL2,ABCG1,ARHGAP6,ANKRD28,AFF1,ACTN1,ABL2,ABCG1,ARHGAP6,ANKRD28,AGO1,ACTN1,ABL2,ABCG1
36,ARHGDIB,ANKRD33B,AFF1,ACTN4,ABLIM1,ABCG1,ARHGDIB,ANKRD33B,AGO1,ACTN4,ABLIM1,ABCG1,ARHGDIB,ANKRD33B,AGO1,ACTN4,ABLIM1,ABHD11,ARHGDIB,ANKRD33B,AGO1,ACTN4,ABLIM1,ABHD11,ARHGDIB,ANKRD33B,AGPAT1,ACTN4,ABLIM1,ABHD11
37,ARHGEF12,ANKRD36C,AGO1,ACTR1A,ABLIM3,ABHD11,ARHGEF12,ANKRD36C,AGPAT1,ACTR1A,ABLIM3,ABHD11,ARHGEF12,ANKRD36C,AGPAT1,ACTR1A,ABLIM3,ABHD12,ARHGEF12,ANKRD36C,AGPAT1,ACTR1A,ABLIM3,ABHD12,ARHGEF12,ANKRD36C,AGPAT5,ACTR1A,ABLIM3,ABHD12
38,ARID1A,ANP32A,AGPAT1,ACTR2,ABO,ABHD12,ARID1A,ANP32A,AGPAT5,ACTR2,ABO,ABHD12,ARID1A,ANP32A,AGPAT5,ACTR2,ABO,ABHD14A,ARID1A,ANP32A,AGPAT5,ACTR2,ABO,ABHD14A,ARID1A,ANP32A,AGT,ACTR2,ABO,ABHD14A
39,ARL4C,ANP32B,AGPAT5,ACTR3,ABRACL,ABHD14A,ARL4C,ANP32B,AGT,ACTR3,ABRACL,ABHD14A,ARL4C,ANP32B,AGT,ACTR3,ABRACL,ABHD15,ARL4C,ANP32B,AGT,ACTR3,ABRACL,ABHD15,ARL4C,ANP32B,AGTRAP,ACTR3,ABRACL,ABHD15
40,ARL6IP5,ANXA1,AGT,ACVR2A,ABTB1,ABHD15,ARL6IP5,ANXA1,AGTRAP,ACVR2A,ABTB1,ABHD15,ARL6IP5,ANXA1,AGTRAP,ACVR2A,ABTB1,ABHD17A,ARL6IP5,ANXA1,AGTRAP,ACVR2A,ABTB1,ABHD17A,ARL6IP5,ANXA1,AKAP13,ACVR2A,ABT1,ABHD17A
41,ARRB2,ANXA11,AGTRAP,ACYP1,ABTB2,ABHD17A,ARRB2,ANXA11,AKAP13,ACYP1,ABTB2,ABHD17A,ARRB2,ANXA11,AKAP13,ACYP1,ABTB2,ABHD17B,ARRB2,ANXA11,AKAP13,ACYP1,ABTB2,ABHD17B,ARRB2,ANXA11,AKIRIN1,ACYP1,ABTB1,ABHD17B
42,ASAP1,ANXA4,AKAP13,ACYP2,AC005785.2,ABHD17B,ASAP1,ANXA4,AKIRIN1,ACYP2,AC005785.2,ABHD17B,ASAP1,ANXA4,AKIRIN1,ACYP2,AC005785.2,ABHD18,ASAP1,ANXA4,AKIRIN1,ACYP2,AC005785.2,ABHD18,ASAP1,ANXA4,AKNA,ACYP2,ABTB2,ABHD18
43,ASPM,ANXA6,AKIRIN1,ADAM10,AC010468.1,ABHD18,ASPM,ANXA6,AKNA,ADAM10,AC010468.1,ABHD18,ASPM,ANXA6,AKNA,ADAM10,AC010468.1,ABHD3,ASPM,ANXA6,AKNA,ADAM10,AC010468.1,ABHD3,ASPM,ANXA6,AKR7A2,ADAM10,AC005785.2,ABHD3
44,ATF7IP,AP2M1,AKNA,ADAM15,AC104699.1,ABHD3,ATF7IP,AP2M1,AKR7A2,ADAM15,AC104699.1,ABHD3,ATF7IP,AP2M1,AKR7A2,ADAM15,AC104699.1,ABHD4,ATF7IP,AP2M1,AKR7A2,ADAM15,AC104699.1,ABHD4,ATF7IP,AP2M1,AKT2,ADAM15,AC010468.1,ABHD4
45,ATOX1,APOBEC3C,AKR7A2,ADAM28,AC141586.5,ABHD4,ATP2B1,APOBEC3C,AKT2,ADAM28,AC141586.5,ABHD4,ATP2B1,APOBEC3C,AKT2,ADAM28,AC141586.5,ABHD5,ATP2B1,APOBEC3C,AKT2,ADAM28,AC141586.5,ABHD5,ATP2B1,APOBEC3C,AKT3,ADAM28,AC104699.1,ABHD5
46,ATP2B1,APOD,AKT2,ADAMTS9,AC144530.1,ABHD5,ATP6V0B,APOD,AKT3,ADAMTS9,AC144530.1,ABHD5,ATP6V0B,APOD,AKT3,ADAMTS9,AC144530.1,ABHD6,ATP6V0B,APOD,AKT3,ADAMTS9,AC144530.1,ABHD6,ATP6V0B,APOD,ALAS2,ADAMTS9,AC141586.5,ABHD6
47,ATP6V0B,APOL3,AKT3,ADD3,ACACA,ABHD6,AVIL,APOL3,ALAS2,ADD3,ACACA,ABHD6,AVIL,APOL3,ALAS2,ADD3,ACACA,ABI2,AVIL,APOL3,ALAS2,ADD3,ACACA,ABI2,AVIL,APOL3,ALCAM,ADD3,AC144530.1,ABI2
48,AVIL,APOLD1,ALAS2,ADGRE1,ACAD11,ABI2,AZGP1,APOLD1,ALCAM,ADGRE1,ACAD11,ABI2,AZGP1,APOLD1,ALCAM,ADGRE1,ACAD11,ABI3,AZGP1,APOLD1,ALCAM,ADGRE1,ACAD11,ABI3,AZGP1,APOLD1,ALKBH5,ADGRE1,ACACA,ABI3
49,AZGP1,APP,ALCAM,ADGRG6,ACADM,ABI3,BCL2L1,APP,ALKBH5,ADGRG6,ACADM,ABI3,BCL2L1,APP,ALKBH5,ADGRG6,ACADM,ABI3BP,BCL2L1,APP,ALKBH5,ADGRG6,ACADM,ABI3BP,BCL2L1,APP,ALOX5AP,ADGRG6,ACAD11,ABI3BP
50,BCL2L1,AQP10,ALKBH5,ADGRL4,ACADSB,ABI3BP,BCL6B,AQP10,ALOX5AP,ADGRL4,ACADSB,ABI3BP,BCL6B,AQP10,ALOX5AP,ADGRL4,ACADSB,ABL1,BCL6B,AQP10,ALOX5AP,ADGRL4,ACADSB,ABL1,BCL6B,AQP10,ALPL,ADGRL4,ACADM,ABL1
51,BCL6B,AQP9,ALOX5AP,ADIPOR1,ACADVL,ABL1,BCYRN1,AQP9,ALPL,ADIPOR1,ACADVL,ABL1,BCYRN1,AQP9,ALPL,ADIPOR1,ACADVL,ABL2,BCYRN1,AQP9,ALPL,ADIPOR1,ACADVL,ABL2,BCYRN1,AQP9,ALYREF,ADIPOR1,ACADSB,ABL2
52,BCYRN1,ARAP1,ALPL,ADIPOR2,ACAP1,ABL2,BMX,ARAP1,ALYREF,ADIPOR2,ACAP1,ABL2,BMX,ARAP1,ALYREF,ADIPOR2,ACAP1,ABLIM1,BMX,ARAP1,ALYREF,ADIPOR2,ACAP1,ABLIM1,BMX,ARAP1,AMOTL1,ADIPOR2,ACADVL,ABLIM1
53,BMX,ARF1,ALYREF,ADM,ACAP2,ABLIM1,BPGM,ARF1,AMOTL1,ADM,ACAP2,ABLIM1,BPGM,ARF1,AMOTL1,ADM,ACAP2,ABLIM3,BPGM,ARF1,AMOTL1,ADM,ACAP2,ABLIM3,BPGM,ARF1,AMZ2P1,ADM,ACAP1,ABLIM3
54,BPGM,ARF3,AMOTL1,ADPGK,ACCS,ABLIM3,BSG,ARF3,AMZ2P1,ADPGK,ACCS,ABLIM3,BSG,ARF3,AMZ2P1,ADPGK,ACCS,ABO,BSG,ARF3,AMZ2P1,ADPGK,ACCS,ABO,BSG,ARF3,ANK1,ADPGK,ACAP2,ABO
55,BSG,ARF6,AMZ2P1,ADRM1,ACER3,ABO,C11orf96,ARF6,ANK1,ADRM1,ACER3,ABO,C11orf96,ARF6,ANK1,ADRM1,ACER3,ABRACL,C11orf96,ARF6,ANK1,ADRM1,ACER3,ABRACL,C11orf96,ARF6,ANK3,ADRM1,ACCS,ABRACL
56,C11orf96,ARG2,ANK1,AFDN,ACKR3,ABRACL,C1GALT1,ARG2,ANK3,AFDN,ACKR3,ABRACL,C1GALT1,ARG2,ANK3,AFDN,ACKR3,ABT1,C1GALT1,ARG2,ANK3,AFDN,ACKR3,ABT1,C1GALT1,ARG2,ANKRD28,AFDN,ACER3,ABT1
57,C1GALT1,ARHGAP1,ANK3,AFF1,ACLY,ABT1,C1QB,ARHGAP1,ANKRD28,AFF1,ACLY,ABT1,C1QB,ARHGAP1,ANKRD28,AFF1,ACLY,ABTB1,C1QB,ARHGAP1,ANKRD28,AFF1,ACLY,ABTB1,C1QB,ARHGAP1,ANKRD33B,AFF1,ACKR3,ABTB1
58,C1QB,ARHGAP18,ANKRD28,AGAP2,ACOT11,ABTB1,C1orf115,ARHGAP18,ANKRD33B,AGAP2,ACOT11,ABTB1,C1orf115,ARHGAP18,ANKRD33B,AGAP2,ACOT11,ABTB2,C1orf115,ARHGAP18,ANKRD33B,AGAP2,ACOT11,ABTB2,C1orf115,ARHGAP18,ANKRD36C,AGAP2,ACLY,ABTB2
59,C1orf115,ARHGAP21,ANKRD33B,AGO1,ACOT2,ABTB2,C21orf58,ARHGAP21,ANKRD36C,AGO1,ACOT2,ABTB2,C21orf58,ARHGAP21,ANKRD36C,AGO1,ACOT2,AC005785.2,C21orf58,ARHGAP21,ANKRD36C,AGO1,ACOT2,AC005785.2,C21orf58,ARHGAP21,ANKRD54,AGO1,ACOT11,AC005785.2
60,C21orf58,ARHGAP24,ANKRD36C,AGO4,ACOX1,AC005785.2,C3,ARHGAP24,ANKRD54,AGO4,ACOX1,AC005785.2,C3,ARHGAP24,ANKRD54,AGO4,ACOX1,AC010468.1,C3,ARHGAP24,ANKRD54,AGO4,ACOX1,AC010468.1,C3,ARHGAP24,ANP32A,AGO4,ACOT2,AC010468.1
61,C3,ARHGAP25,ANKRD54,AGPAT1,ACP1,AC010468.1,C9orf16,ARHGAP25,ANP32A,AGPAT1,ACP1,AC010468.1,C9orf16,ARHGAP25,ANP32A,AGPAT1,ACP1,AC079250.1,C9orf16,ARHGAP25,ANP32A,AGPAT1,ACP1,AC079250.1,C9orf16,ARHGAP25,ANP32B,AGPAT1,ACOX1,AC079250.1
62,C9orf16,ARHGAP30,ANP32A,AGPAT3,ACP2,AC079250.1,C9orf72,ARHGAP30,ANP32B,AGPAT3,ACP2,AC079250.1,C9orf72,ARHGAP30,ANP32B,AGPAT3,ACP2,AC104532.2,C9orf72,ARHGAP30,ANP32B,AGPAT3,ACP2,AC104532.2,C9orf72,ARHGAP30,ANXA1,AGPAT3,ACP1,AC104532.2
63,C9orf72,ARHGAP31,ANP32B,AGPAT5,ACP5,AC104532.2,C9orf78,ARHGAP31,ANXA1,AGPAT5,ACP5,AC104532.2,C9orf78,ARHGAP31,ANXA1,AGPAT5,ACP5,AC104699.1,C9orf78,ARHGAP31,ANXA1,AGPAT5,ACP5,AC104699.1,C9orf78,ARHGAP31,ANXA11,AGPAT5,ACP2,AC104699.1
64,C9orf78,ARHGAP45,ANXA1,AGPS,ACPP,AC104699.1,CA1,ARHGAP45,ANXA11,AGPS,ACPP,AC104699.1,CA1,ARHGAP45,ANXA11,AGPS,ACPP,AC141586.5,CA1,ARHGAP45,ANXA11,AGPS,ACPP,AC141586.5,CA1,ARHGAP45,ANXA4,AGPS,ACP5,AC141586.5
65,CA1,ARHGAP6,ANXA11,AGT,ACRBP,AC141586.5,CA2,ARHGAP6,ANXA4,AGT,ACRBP,AC141586.5,CA2,ARHGAP6,ANXA4,AGT,ACRBP,AC144530.1,CA2,ARHGAP6,ANXA4,AGT,ACRBP,AC144530.1,CA2,ARHGAP6,ANXA5,AGT,ACPP,AC144530.1
66,CA2,ARHGDIB,ANXA4,AGTPBP1,ACSL3,AC144530.1,CALD1,ARHGDIB,ANXA5,AGTPBP1,ACSL3,AC144530.1,CALD1,ARHGDIB,ANXA5,AGTPBP1,ACSL3,ACAA1,CALD1,ARHGDIB,ANXA5,AGTPBP1,ACSL3,ACAA1,CALD1,ARHGDIB,ANXA6,AGTPBP1,ACRBP,ACAA1
67,CALD1,ARHGEF1,ANXA5,AGTRAP,ACSL4,ACAA1,CAMK1,ARHGEF1,ANXA6,AGTRAP,ACSL4,ACAA1,CAMK1,ARHGEF1,ANXA6,AGTRAP,ACSL4,ACAA2,CAMK1,ARHGEF1,ANXA6,AGTRAP,ACSL4,ACAA2,CAMK1,ARHGEF1,AP1B1,AGTRAP,ACSL3,ACAA2
68,CAMK1,ARHGEF12,ANXA6,AHCYL1,ACTG1P22,ACAA2,CAPS,ARHGEF12,AP1B1,AHCYL1,ACTG1P22,ACAA2,CAPS,ARHGEF12,AP1B1,AHCYL1,ACTG1P22,ACACA,CAPS,ARHGEF12,AP1B1,AHCYL1,ACTG1P22,ACACA,CAPS,ARHGEF12,AP2A2,AHCYL1,ACSL4,ACACA
