,adventitial cell,cardiac muscle cell,cell of skeletal muscle,fibroblast/mesenchymal stem cell,melanocyte,mesothelial cell,pancreatic stellate cell,pericyte cell,schwann cell,smooth muscle cell,stromal cell,tendon cell,acinar cell of salivary gland/myoepithelial cell,basal cell,basal cell of prostate epithelium,bladder urothelial cell,ciliated cell/lung ciliated cell,ciliated epithelial cell/epithelial cell of uterus,club cell/type i pneumocyte,club cell of prostate epithelium/hillock cell of prostate epithelium/hillock-club cell of prostate epithelium,duct epithelial cell/serous cell of epithelium of bronchus,duodenum glandular cell,enterocyte of epithelium of large intestine/enterocyte of epithelium of small intestine/intestinal crypt stem cell of large intestine/large intestine goblet cell/mature enterocyte/paneth cell of epithelium of large intestine/small intestine goblet cell,goblet cell,hepatocyte,immature enterocyte/intestinal crypt stem cell/intestinal crypt stem cell of small intestine/transit amplifying cell of large intestine,intestinal enteroendocrine cell/paneth cell of epithelium of small intestine/transit amplifying cell of small intestine,intestinal tuft cell,intrahepatic cholangiocyte,ionocyte/luminal epithelial cell of mammary gland,keratinocyte,kidney epithelial cell,luminal cell of prostate epithelium,medullary thymic epithelial cell,mucus secreting cell/secretory cell/tracheal goblet cell,pancreatic acinar cell,pancreatic alpha cell/pancreatic beta cell,pancreatic delta cell,pancreatic ductal cell,pancreatic pp cell,pulmonary ionocyte,respiratory goblet cell/respiratory mucous cell/serous cell of epithelium of trachea,salivary gland cell,type ii pneumocyte,b cell,basophil,erythrocyte/erythroid progenitor,hematopoietic stem cell,innate lymphoid cell,macrophage,mast cell,mature conventional dendritic cell,monocyte,myeloid progenitor,neutrophil,nk cell,plasma cell,plasmablast,platelet,t cell,thymocyte,endothelial cell,r,rmse
11202-NNLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023332816395573532,0.042381820822277684,0.0,0.0,0.0,0.0,0.0,0.06692369653800287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3592522180048981,0.0,0.0,0.0,0.0,0.02830516745353136,0.0,0.0,0.19025556525383894,0.06781908839194083,0.0,0.0,0.5260434148297338,0.0,0.0,0.017589052896436124,0.73528078932444,0.6987753272807027
11202-QP,1.0365746349336586e-09,1.175635207049542e-09,1.3383417969612551e-09,1.0864501187932159e-09,9.673776882953911e-10,1.110382370162617e-09,1.1800098423292395e-09,1.4239791402904469e-09,1.8945099984586353e-09,1.3629100174459335e-09,1.1413535750142535e-09,1.059810063466016e-09,1.2174386575096182e-09,1.1867474687827011e-09,1.2545566055208574e-09,1.1523967175769501e-09,1.3175330298747702e-09,1.368282702516527e-09,1.3091570047800045e-09,1.268589389417902e-09,3.437739016540429e-09,6.200024369290778e-09,1.2576555407900145e-09,1.2365868665428802e-09,9.569494531335346e-10,9.27389370620982e-10,1.2290730881331742e-09,0.02126026649155585,2.389865900483973e-09,1.8686334655698878e-09,1.2264630826795256e-09,7.619156960804961e-10,1.1939966349339784e-09,1.0357788999593422e-09,1.3804145334224886e-09,1.039670350757107e-09,1.1586121154343902e-09,1.0018320989879494e-09,1.4958363561905382e-09,1.1096315136976941e-09,1.3956545141675813e-09,1.3829064101127795e-09,1.9758775994528164e-09,1.0983912071915392e-09,4.297371392472226e-09,9.24936556862575e-10,0.2938991292524131,1.6188915340594035e-09,1.6589210713809815e-09,8.547861998322327e-10,8.977522134575168e-10,1.0282106544860534e-08,4.188119265144069e-09,1.495295333865619e-09,0.15578669804322473,0.047453644470278084,1.032884983683935e-09,1.073788457382676e-09,0.4816000932369904,2.2904263182733044e-09,5.15763987789315e-09,7.11196840495242e-08,0.7299645988750252,0.691656387600145
11202-NUSVR--nu=0.05-C=0.1,0.04721008105520382,-0.015160010386117148,0.018276022258442253,-0.0700679339943255,-0.027640015896237186,-0.028382180160940303,0.02853900258404675,0.005115421401062697,-0.005956001190736637,-0.039072592731281997,-0.00043489643422971354,-0.02201707875815035,0.001295582025797163,0.014501881053393234,-0.00930906834763252,-0.019353011661079396,0.01430167833669632,-0.02917581119737537,-0.011456806882243988,0.01164894137149445,-0.03209285006159576,0.0034241785874639065,0.004272673312597366,3.999806930323618e-05,-0.02690902302176132,-0.020758786334186263,0.00218315521939132,0.02085949110308844,0.005082125556463216,0.0069377229933325546,-0.0022286520538469033,-0.006671455360738241,-0.01358803112833588,0.029620978848555992,-0.0022910102846892474,-0.013759073571795616,0.001044648458543707,0.005665484603760433,0.004112723352615456,-0.0008991508463489055,-0.01840723297785496,0.007040458060161746,0.020396959165617977,0.0033056368643740565,0.06635588499579874,0.0038737273515192985,0.3474825477999163,-0.04887329585585045,-0.09243667631188521,-0.15234058556318952,-0.04362533336823879,0.026025336610264672,0.19398624794573205,0.021625379416547186,0.16933039444859616,0.013200954039353514,-0.027211727206025636,0.005493849974540306,0.48600937081870715,0.036067949586156424,0.03688079365427309,0.021222834222058333,0.6749650780514596,0.7549683140859973
11202-NUSVR--nu=0.1-C=0.1,0.03399466981328573,-0.014010288694583942,0.0037369707839088814,-0.04495472737696064,-0.021517788867375674,-0.01317815665956152,0.024651902674112696,0.010714457246898741,0.0010892438818530872,-0.021969083470722354,-0.0005246329126096308,-0.019206291850765708,-0.005612521303651318,0.01046147005006159,0.0012809676854516408,-0.009904954898989043,0.012134304367419413,-0.019931007764755676,-0.0005530371670571729,-0.00061612141081583,0.01107595573104398,0.0008863784414964715,0.002133213364719666,0.002076549051621081,-0.019458520314253526,-0.01636237341829766,0.001762658001121322,0.018010403812451753,0.005539644599321401,-0.0003980350255653464,-0.0033743419420683117,-0.034357554438416905,-0.007600911195929358,0.0055894229009071875,0.004949237898303191,-0.008214566311887495,0.0072150895625665325,-0.0064012663591841695,0.0038726085276966672,-0.007982703027354293,-0.013136760298445908,-0.03466100031062394,0.027364130690867496,-0.002587579720295531,0.054379770279677664,0.0486805925350196,0.3610727017127721,-0.0347856258518599,-0.050768665825535075,-0.15617231868166281,-0.07734364297435721,0.027814743224557285,0.14786568071674255,0.008529806904551927,0.20489121470967941,0.035163131828415586,-0.022285208948967638,-0.0017436402517355,0.49896153186533976,0.019785389492833774,0.0360296388048436,0.017754766838594067,0.6866333654495503,0.7441402727646502
11202-NUSVR--nu=0.15-C=0.1,0.0259426576384586,-0.013045341803672908,0.0037033557615358042,-0.03401057445958086,-0.012322081098095346,-0.011289190018691417,0.017009785311630936,0.003497427910723298,0.0006759115350127853,-0.013555547129565424,-0.003700131424794683,-0.013309536503863403,-0.012867015268986317,0.009888775493555064,0.008130685537745153,-0.010152730144111695,0.009952289435737036,-0.02185644252889237,0.00045802752123604105,-0.00849895430808903,0.01495681316199509,-0.0003449185235221788,0.003975418563844299,-0.0007467124908929097,-0.01671611015771356,-0.011289912563908402,0.000722378093242295,0.01612076478761887,0.00559668498016077,-0.0006949288440921964,-0.004999392989790132,-0.035343368522835414,-0.005220229331305351,0.007415469275967204,0.006821080836000618,-0.004902117638869857,-0.0011117102738234384,-0.003893728366118957,0.0029790859685197776,-0.0023401336881740675,-0.010150572035957442,-0.03612091307397581,0.028560741025356468,0.00032131694736295055,0.03961245035282395,0.019517959692613412,0.3612217844745218,-0.02195220064433253,-0.027117008198276393,-0.13675686061718884,-0.06074439096891918,0.033033202897450945,0.14712821470871865,-0.0041290853127717835,0.22385157499357378,0.03283905530593268,-0.01807265126891163,-0.004986271991826529,0.5139327088524864,0.015495485462924938,0.029370589001960906,0.02162821447444881,0.698074169157098,0.7340999797035724
11202-NUSVR--nu=0.25-C=0.1,0.02139633787074801,-0.007058008598628717,0.009137466674370136,-0.031189038106817103,-0.02067188118423524,-0.008887663891642087,0.0128506273672802,0.004165446330427855,0.005952321504513386,-0.012110576444983506,-0.0020718178164782983,-0.0067439598848560885,-0.012126379239968899,0.011699432403667477,0.011518336198774126,-0.01756910124718938,0.0088496717756813,-0.02189864171824367,0.0027261583013336345,-0.012406378676769601,0.015352284248594271,-0.0006416045505161496,0.006179096499187912,-0.0035941843047400494,-0.010903998860187399,-0.014872936432472422,0.00042957364924936514,0.018862799592022438,0.005547896989811124,0.002205057245551794,-0.006494918067785868,-0.017998509059153064,-0.002702375022852768,0.00884145429798381,0.009800790372737657,0.0007857596830940774,-0.0008657584361198489,-0.0018516416812269301,0.0003330422440960615,6.509182061751814e-05,-0.010782315177746492,-0.035289930383043296,0.026041124751754286,-0.0002549351756879134,0.038429624433426596,0.03205469170337626,0.3610700152158522,-0.002891388759074562,-0.01598532183266319,-0.0966614248472127,-0.07081835684592197,0.028819440170465924,0.14428514383622854,-0.007834291502374354,0.25156625242032643,0.03700506773661926,-0.017407726656766136,-0.00604686459422607,0.5321552130984504,0.013476153854407619,0.027259359534226174,0.020913634264865345,0.6949391287626576,0.7362490864555676
11202-NUSVR--nu=0.5-C=0.1,0.015295277223180305,-0.004577852872654811,0.012636118348745399,-0.026854363889141256,-0.016083462288299766,6.213126177264175e-05,0.01386142706423024,-0.002255003916491586,0.005046516924685933,-0.013287069528668729,-0.011684157617193523,-0.0015079091445476568,-0.012424198107191944,0.011401349996094927,0.001908707834343451,-0.01590497111865197,0.005003363754921972,-0.02414145684268697,0.0022541942679861118,-0.002043869699097898,0.014396647713133476,-0.006808625731727572,0.009366416842509617,-0.00853187183785837,-0.0063111647357414966,-0.01665665022832636,0.0004710730721293197,0.020976442589098608,0.0064603860465365995,0.0005491224171182488,-0.0038681753867877613,-0.004472688118738188,7.040009675911112e-05,0.0014558952925516344,0.0048699408879076395,0.002456724886058875,0.001096885054062276,-0.003047010110105235,-0.0031455664978847983,-0.0003851722981959328,-0.004840936071318483,-0.025112188627665386,0.02513780098600213,-0.0008472536714546198,0.028253087134127025,0.02674314470195665,0.36071957773403346,0.0031912432254545264,-0.005948959010843361,-0.06666717714780576,-0.06392337243043998,0.02747007006739665,0.15685520708586256,-0.0054421302324800525,0.2751548698928984,0.05643659538534551,-0.013811080124647686,-0.0080838119279131,0.5489100029351234,0.00904704643814909,0.02811160255298849,0.029443077625264394,0.6953885925637986,0.7343523044949679
11202-NUSVR--nu=0.75-C=0.1,0.012637492228843637,-0.003146979193138895,0.009807532265355735,-0.022834658544298867,-0.01826342298561781,0.0010178882630965495,0.009460030050061628,-0.0024937438609233063,0.0069964969354202045,-0.009198364120526646,-0.011807875661456668,0.0004024528453456973,-0.01164406095824984,0.012066517919809651,0.0012651054371304333,-0.01930581631517271,0.0037233049607988417,-0.022735475352961606,0.0017529113453592215,-0.0014114433779052905,0.009885704348391196,-0.004877460721754732,0.00603345806492386,-0.006367915931387367,-0.005318457943292831,-0.01508367528513357,0.0010872976914964678,0.02487149694610056,0.008532798416348504,0.008041929246443955,-0.003995300529484247,-0.0028625711667943886,-0.0001304697919818612,0.0003209153368525265,0.004482114665520582,0.003285171950165439,0.001557374908617993,-0.002906289160541699,-0.00650313172686616,-0.0004960511588097613,-0.005270484802070512,-0.02095687993836438,0.022384108097071646,-0.0007998911532387295,0.033044138653122286,0.032354055844481484,0.3602927429390562,0.0027156924896214038,0.001678292839142793,-0.05683829796688607,-0.06392188519731652,0.020392387764876715,0.15971195681108347,0.004577034999068107,0.2695368626911529,0.06302876448626141,-0.014897144199759842,-0.009344405213524164,0.5484658716181815,0.0039047437815729856,0.03171663475578242,0.036456417002018585,0.6933991760162139,0.7356937960914556
11202-NUSVR--nu=0.05-C=0.5,0.04771101520171278,-0.015153484139133602,0.01819651762783918,-0.0706853151269421,-0.027901474336137433,-0.02816717347620529,0.028785575588166384,0.0053697692399635455,-0.005793985672043256,-0.039219335602522276,-0.00028512722556618686,-0.02232013716070208,0.001213885732374409,0.014351359494639913,-0.009509974673544492,-0.019062427922010752,0.014402114463911236,-0.029262086841696983,-0.011714689966374921,0.011887796947127938,-0.03205328497553395,0.003382763180215225,0.004328044876455106,8.473365244360265e-05,-0.02706330012285614,-0.020916848742891847,0.0022060501617739148,0.02088030028771712,0.005505101967477888,0.006944670619521989,-0.0021235459273159507,-0.006729288090710689,-0.013591265549184883,0.029638354445133144,-0.00239452319050866,-0.013846523007221959,0.000931925308685487,0.005678025133156281,0.004121862057373249,-0.0003382887411677027,-0.018547400178660745,0.006446910674687117,0.020322374140605476,0.0033642553329028893,0.06693725369916342,0.0035474449926365392,0.3611203106344395,-0.04910580531808656,-0.09315762273439579,-0.15224888342492537,-0.043258366721306785,0.025955830843853042,0.19432029214343782,0.02198379191787539,0.1692799308422755,0.013297994601626173,-0.027301010905878068,0.005560278318699664,0.4859991668571825,0.03587485438728849,0.03696632394624512,0.021336925287448433,0.6760007634377321,0.7544543369523509
11202-NUSVR--nu=0.1-C=0.5,0.0340272586367584,-0.013791879905324378,0.0032406901226625304,-0.04454021673813141,-0.02215208242532013,-0.013771678897806255,0.024110212355594247,0.010709787825568265,0.0023416259335483913,-0.021536198109835966,0.0008847734705932919,-0.01923488239014659,-0.005398618777852568,0.01042459288144193,0.0006431743579521643,-0.009007059759735286,0.01192770565238338,-0.01952242911660443,-0.000145109358371448,8.745019717756874e-05,0.01106126020699285,6.292435095730381e-05,0.0021120678032075096,0.002611318764470752,-0.02003511549854113,-0.01698056709137173,0.002588408105651918,0.018015377876157035,0.005606915897588993,-8.473752185450545e-05,-0.00332960226647145,-0.0331607335595895,-0.007624073504712482,0.006161176981430816,0.004251840502689688,-0.008461642757266359,0.007355059302869208,-0.0063293517932968835,0.003821248374253433,-0.00871334160885108,-0.01455420701492438,-0.03471826283071272,0.02664966105693503,-0.0017587233316145312,0.0553812722654736,0.05411337769839046,0.36101724228811655,-0.034816991089496735,-0.052617327573996564,-0.16234941936717617,-0.08352390848557634,0.0276919820635919,0.15067536386275654,0.008846537543689893,0.2059054194985056,0.03359748531830495,-0.022419776762576255,-0.0015603068028318123,0.49884070871800207,0.02209667374300542,0.036598899856340364,0.017610785244979957,0.6842941569620918,0.7457358147552995
