,adventitial cell,cardiac muscle cell,cell of skeletal muscle,fibroblast/mesenchymal stem cell,melanocyte,mesothelial cell,pancreatic stellate cell,pericyte cell,schwann cell,smooth muscle cell,stromal cell,tendon cell,acinar cell of salivary gland/myoepithelial cell,basal cell,basal cell of prostate epithelium,bladder urothelial cell,ciliated cell/lung ciliated cell,ciliated epithelial cell/epithelial cell of uterus,club cell/type i pneumocyte,club cell of prostate epithelium/hillock cell of prostate epithelium/hillock-club cell of prostate epithelium,duct epithelial cell/serous cell of epithelium of bronchus,duodenum glandular cell,enterocyte of epithelium of large intestine/enterocyte of epithelium of small intestine/intestinal crypt stem cell of large intestine/large intestine goblet cell/mature enterocyte/paneth cell of epithelium of large intestine/small intestine goblet cell,goblet cell,hepatocyte,immature enterocyte/intestinal crypt stem cell/intestinal crypt stem cell of small intestine/transit amplifying cell of large intestine,intestinal enteroendocrine cell/paneth cell of epithelium of small intestine/transit amplifying cell of small intestine,intestinal tuft cell,intrahepatic cholangiocyte,ionocyte/luminal epithelial cell of mammary gland,keratinocyte,kidney epithelial cell,luminal cell of prostate epithelium,medullary thymic epithelial cell,mucus secreting cell/secretory cell/tracheal goblet cell,pancreatic acinar cell,pancreatic alpha cell/pancreatic beta cell,pancreatic delta cell,pancreatic ductal cell,pancreatic pp cell,pulmonary ionocyte,respiratory goblet cell/respiratory mucous cell/serous cell of epithelium of trachea,salivary gland cell,type ii pneumocyte,b cell,basophil,erythrocyte/erythroid progenitor,hematopoietic stem cell,innate lymphoid cell,macrophage,mast cell,mature conventional dendritic cell,monocyte,myeloid progenitor,neutrophil,nk cell,plasma cell,plasmablast,platelet,t cell,thymocyte,endothelial cell,r,rmse
1850-NUSVR--nu=0.05-C=0.1,0.019011714574012434,-0.003977115157062207,0.019313899359269342,-0.04836715103057133,-0.01289243825175769,-0.020774105952400444,0.010447998703279487,-0.011377453684868682,-0.0002639177680781868,-0.00993719123686386,-0.008504113417139495,-0.0027523786530162554,-0.003066676361002711,0.00031171207859660016,-0.006555884649895177,-0.0072172774902513545,0.006502624931559266,-0.01391792086658739,0.0025855141620384735,0.004775782906363282,-0.0011748602580155636,-0.021922040351024165,0.01090905246241828,-0.009790058064926926,-0.007503256705787989,-0.024941309996716635,0.010259758907284075,0.008509657451606858,-0.0030391708327072997,0.011950132732834282,-0.0011502465421326033,0.00619938386918763,-0.017983386027175266,0.014639629164028913,-0.0027041957670383247,0.00085603476605349,0.009360699821915482,-0.016189034838642122,0.0014325766459680894,-0.004642881087386086,-0.003317152522484712,-0.00701854133900627,-0.0029934398040115124,-0.0012547770862809463,0.036775160336603135,0.02430346131151623,0.3956115306256682,-0.010298171186819971,-0.05561854735889215,-0.004951511471495317,-0.02702406806500649,0.02152990846346426,0.05662033825720987,0.01041890336787743,0.008041452031107038,0.033456679171621345,0.01876221945008011,-0.023931287731314175,0.08947385501026436,-0.004367306589010009,0.02349077997761804,0.025079079265197427,0.4455067150007122,0.9004900034095161
1850-NUSVR--nu=0.1-C=0.1,0.02014749949070237,-0.0046932827621683215,0.01754827632278671,-0.041006021431151216,-0.003133171147661172,-0.020645933008420173,0.000950997425649084,0.005119339621977712,-0.0033665614548547135,-0.020879748973978766,-0.007637129990307655,0.0025833726685857974,-0.004295009105970568,0.0004856760932419185,-0.0008644182410402698,-0.00010101887401500059,0.004029100241100661,-0.010311589594101694,-0.0013923510128687443,0.001661724834340324,0.003756159445605782,-0.016433142891932363,0.005396512675885069,-0.0035570042126290436,-0.010266328169578311,-0.020157704816976756,0.00686796776260154,0.010247838999681264,0.0016360710730377592,0.0038203406911835394,-0.0017841756267442457,-0.006782316491311755,-0.011204959682383603,0.015987351310666094,0.003249303115466249,0.0015739563172839713,-0.002557130118210361,-0.009486928457257454,0.0009981469290269544,-0.003124610735919426,-0.005526222000101576,-0.010598588571995967,0.0010591655919528244,0.0011105639116615585,0.029282980788373908,0.009848210683216058,0.39582971049418597,-0.011006966853155838,-0.032421494309366194,0.0030697087739330123,-0.031246373646999573,0.024174239914714495,0.057297373186704866,0.0031910571256679315,0.009131167118341586,0.03909850278885424,-0.0002768489167232041,0.0024239893137944293,0.12253268319898902,0.0006453689715347965,0.01302526849308375,0.02064039222599462,0.4569240974204404,0.8956686185202121
1850-NUSVR--nu=0.15-C=0.1,0.020029890255736173,-0.0053558313464414364,0.022319760661247644,-0.03308016202071871,-0.0067774543973834235,-0.015892287133510437,-0.005424991658176734,0.012418853193844625,-0.0007871501584252594,-0.022804282853931518,-0.00010085692791526879,-0.0036516754135518976,-0.0032202412267408765,-3.085515914833664e-05,0.004095422041731914,-0.006289621723201303,0.0028899603307216658,-0.006716862912078836,-0.004337101015613144,-0.0025092688191957896,0.00027922330400768913,-0.011141796331243483,0.007715914753218461,-0.005999873083369484,-0.011830779890332611,-0.01420192290809806,0.006423711656737394,0.011229441390789057,0.0032956051799518313,0.004114291568539864,-0.002035027065550251,-0.00985821462137517,-0.007203552302995671,0.014966391303861813,0.0064149468903364525,0.001419285277982161,-0.0012407939557815824,-0.005650276821637385,-0.0006547204720632853,-0.0029402761537015154,-0.008412796505066562,-0.0052777613584709315,0.0013989165684734073,0.0029337463056550808,0.025714788243847975,0.03497540812631171,0.3959417875166415,-0.019501474694523006,-0.01913885966016578,-0.007614073208325663,-0.05210342388863075,0.0383067437170972,0.05218908740990923,-4.004691714723854e-05,0.014378886550746702,0.04998435945617624,-0.0009110522020284932,0.0009291043814235499,0.13200306168387457,-0.006305437851248458,0.012872095623097955,0.019648290286917277,0.4545493366807183,0.8952787549945881
1850-NUSVR--nu=0.25-C=0.1,0.026310570881189252,-0.003127283582478973,0.0184800183873366,-0.03557854070838481,-0.0070666164389349695,-0.007081171483663971,-0.006292275057919797,0.012390268069144603,0.0019079304995684582,-0.020067807067726068,0.00213025099345354,-0.007295783816264461,-0.0033717660257250974,0.004070779516274301,0.0031919825970349175,-0.012177762273085296,0.0023592119810713803,-0.004930344135232419,-0.0003693226924074734,-0.001492532036414626,-0.0031725382383909033,-0.007022910467183154,0.011106123651795842,-0.009621657006955636,-0.007164820543608064,-0.008633821331728842,0.0022373682326537678,0.013289850562722062,0.0009703236795439718,0.0026579711291154842,-0.0023542788203040257,-0.010527152569411339,-0.004159435294935156,0.00788007885095498,0.004427709243517222,-0.0036571956251065275,-0.0007660733743180921,-0.00338585764440558,0.0013648752551775317,-0.0009357547483305056,-0.00855024542943873,-0.0008651260450784001,0.002111753043607752,0.00039242803966359034,0.024399210625758495,0.0435690236617924,0.3962563280875501,-0.009437613785794836,-0.016308541036603987,-0.01752010463714243,-0.05636929650946847,0.038007614693356534,0.048283485626484435,-0.006584227220970684,0.018863781543636493,0.05596560305770293,-0.0017746963341072884,0.0016614088165887754,0.1506831648848638,-0.003920141556172069,0.010829081670368463,0.023994768874306655,0.4545901700531379,0.89483324363065
1850-NUSVR--nu=0.5-C=0.1,0.013451286376789589,0.00028647787490282406,0.01807978203436373,-0.014085212283505174,-0.004642990779594153,-0.0012931386208481777,-0.008968186948794952,0.008865976247907786,0.004615005790513355,-0.01917299072885742,-0.00029312752541530915,-0.00399231917067866,-0.002088326947402226,0.002700880441541032,0.0025947040093356015,-0.009227533286732766,0.0011183294445115954,-0.006234265106915431,0.0001463025930726891,0.002743717340817072,-0.00950008474076211,-0.0033485695327615432,0.011850237386717524,-0.01051018889384603,-0.005620452891054006,-0.005668770461191838,-0.0019731320470166083,0.018528772410050368,0.006574688758708605,-0.0013740857737731677,-0.0024439939750945557,-0.013816959404079166,-0.0011642987684012465,0.003777727242735387,0.0006845326400835572,-0.001848565868366521,0.0001102356618882484,-0.0010505330753163861,-0.0037012835243350195,0.0003867278063563115,-0.008732847846989881,0.005874429031546615,0.006493009634581076,-1.3199016005299713e-05,0.0265389568451716,0.06065001075435614,0.3964734760818407,-0.0023856295914966436,-0.0098842414935301,-0.0414605553865158,-0.07148844453421577,0.03538539765849331,0.05141433173483717,-0.01166104614095384,0.02295803236386506,0.0661472459874857,-0.0033438291267477082,0.001295109034657448,0.17819759642304386,-0.003041281993582959,0.01662145685663701,0.03100473036390538,0.4521677684267006,0.8955261820189924
1850-NUSVR--nu=0.75-C=0.1,0.014545656282569153,0.000119191019251709,0.016998924917839265,-0.0148517225103163,-0.006034732874337589,-0.00342723925543802,-0.009532437652295653,0.005464543407116867,0.004628647942724148,-0.01565333418441375,-0.0028672982831348497,-0.0011055406476565693,-0.0011805878741431419,0.0051381460059263424,0.0027355978425293408,-0.011834889263235053,0.0002959378715017974,-0.00806409998566638,-0.0004380796652626818,0.0008389067824307352,-0.011844571844459938,-0.0038513387703696536,0.011067671006108615,-0.012255006253151308,-0.003912131073296313,-0.006582584790584926,0.00010570706585723635,0.02519352586821757,0.005482944790764853,-0.002363371877292195,-0.0016822861489616094,-0.009236124921190667,-6.0083063509297485e-05,0.0033667860931151563,0.003841469355549727,-0.00013744363567937123,0.0010008254386444833,-0.0016796446939157886,-0.0018190178744600122,-3.326463276472069e-05,-0.005412749243141758,0.00937287569134915,0.005325223629607828,4.60848870720914e-05,0.030855494330528362,0.06463039285687353,0.3962517322622536,0.0018884768276937504,-0.01132168589279971,-0.03425598318420804,-0.0730787047196197,0.02891701385457093,0.05314885701032359,-0.01092323144019016,0.02480496552717159,0.0808727271955095,-0.00445183195872446,0.0012711634235134488,0.1771859416075959,-0.0028249923864095347,0.016675587947941363,0.03616731089236692,0.4499266145096354,0.8963054859581714
1850-NUSVR--nu=0.05-C=0.5,0.021394143372385967,-0.00363839921922815,0.019931222635135082,-0.0516869829416884,-0.012548020092206458,-0.019542071770274647,0.01241689302235691,-0.011946426883509366,-0.0004976785328365124,-0.010399458547455512,-0.007708886583463439,-0.0026791656349136623,-0.0032809569644338954,0.00038499911499279005,-0.006903935648738618,-0.007110079011052942,0.006615835716180796,-0.014729381991107154,0.0025688089485900794,0.005029062521229644,-0.0011745336426512184,-0.025303596616976117,0.010834376973785448,-0.009581467518985386,-0.007864031319823023,-0.025076067173524043,0.010657749886837098,0.008474694027943652,-0.003217800619178257,0.011771384737298031,-0.001182254102888941,0.005927246668686166,-0.017990951329269138,0.014386226687416442,-0.0027756404757727886,0.0009077561073460583,0.00939464719028835,-0.016155028810249022,0.0014459591827193311,-0.004843347303222931,-0.0033550764878948758,-0.0071261033142543135,-0.002678044045639455,-0.0012490503923949306,0.03716530181581934,0.023665388488345172,0.3955762577393289,-0.010438389430937015,-0.05753227580434532,-0.00519961935775058,-0.026442393618664486,0.02175827864252053,0.05755928490266266,0.010504666139971724,0.007943107268967686,0.032985363954320474,0.018977623249121434,-0.023920140193924702,0.08965147637173818,-0.0036981615990591687,0.023846408968288435,0.025308003060580203,0.44472282107451444,0.9007506757958225
1850-NUSVR--nu=0.1-C=0.5,0.021055498926634796,-0.005334112573342195,0.018909904248838056,-0.04198485279912614,-0.0023825787156035033,-0.020730332187359105,0.0009442784115521116,0.00560073335111231,-0.002906760755069182,-0.021276470421999247,-0.00769454315158084,0.0016283762591596807,-0.004346849553930298,0.0004279956518109876,-0.000797992506559847,-0.0007238069883421499,0.004070668825577554,-0.010357464651808923,-0.0016043024380321402,0.0023218720377501706,0.003730069001752122,-0.01650609008890578,0.00584749682967321,-0.0039691798666297365,-0.010573807606118382,-0.02037320771455753,0.006869913882365436,0.010168360679987984,0.001660006723964263,0.003291928595584167,-0.0017991341693188445,-0.006998447372575822,-0.011196414268542905,0.016241579430660763,0.0033547931096690985,0.0015662028838812625,-0.0025432412479239105,-0.009437949709467177,0.001005076870132765,-0.003119713228887308,-0.005671494904005175,-0.010346654359015972,0.0011470045309604701,0.001237041044015029,0.02960615753616475,0.011320650299984983,0.39582604397998467,-0.00981710950955277,-0.033758825998841877,0.0024851352092126675,-0.032851664346295856,0.023704321470445593,0.05748807804455027,0.0032340682585550173,0.0093524731700991,0.038881762383910765,-0.0001714561175863022,0.0024717897817566267,0.12270600383162639,0.001107651259613096,0.013275900848799399,0.02056934498871507,0.4565151729533308,0.8957079898893151
1850-NUSVR--nu=0.15-C=0.5,0.02001665875468704,-0.00522630621966233,0.022290959618700232,-0.033129084096440525,-0.0066921867681319774,-0.015856552920006983,-0.0051809830129301085,0.012329282248497846,-0.0009157428682482482,-0.022779624105063262,-9.164221902554712e-05,-0.00371384411513484,-0.003185892384362358,-1.9348265071182646e-05,0.003597640346349837,-0.006183704217238238,0.00293504350449195,-0.006844237897291813,-0.004303801439185732,-0.002321351297880549,9.439620759284229e-06,-0.01109382889412236,0.008054175269033428,-0.006337268822015851,-0.011983603995137926,-0.014076131696142066,0.0057391934811999445,0.011240105303686507,0.0037226749975208468,0.004065162226302517,-0.002045018606215837,-0.01002312164006916,-0.007197319172715801,0.015022864711274633,0.006622867342278533,0.0014538954748327393,-0.001260478311610443,-0.0056465973788760795,-0.000987442081173115,-0.002593841377754605,-0.008406040237984469,-0.005040412120472709,0.0014749017787377763,0.002913025624404174,0.025667486541888027,0.03543949740438457,0.39598266418846084,-0.019549508455130767,-0.018990643219961696,-0.007681554006343197,-0.052605266085477206,0.03811014878601642,0.05269935876887972,-6.254025433589938e-05,0.014383440732361695,0.049981059619593385,-0.0009040411413526808,0.0009086898746653825,0.13229004982499007,-0.005778217405994102,0.012558268484212862,0.019900202034208364,0.45456414008095436,0.8952611844998384
1850-NUSVR--nu=0.25-C=0.5,0.02640484322819979,-0.003121938829801961,0.018575499208493607,-0.0356159462602727,-0.006857555369490981,-0.007059279446842809,-0.006502329341527127,0.012440998598271524,0.0019512890038283076,-0.02015699628449262,0.0020938447610075114,-0.007112161495623742,-0.0033480378218177925,0.004135881654705964,0.0032113578881695568,-0.012241479261287325,0.002410654665712192,-0.004985477492982615,-0.00026179368582928547,-0.001418418048905641,-0.003335416627148974,-0.00702814650654021,0.011137264171058727,-0.009659504254901651,-0.007148407319705959,-0.008587340858785708,0.002096805647414872,0.01332399780084581,0.0008963404101071937,0.0026323360036118737,-0.0023697332375991337,-0.010760772913400066,-0.004158652684086378,0.007868158549444063,0.004447683905350861,-0.0036039702147090532,-0.0007752939610422317,-0.0033788393369669507,0.0013885176197546978,-0.0008568975773878829,-0.008505880079213393,-0.0008468487031592607,0.002129438603301642,0.0003243469006972942,0.024376927506708862,0.044382448873303074,0.3962636002412507,-0.00968473449776415,-0.01623743448960216,-0.018102276487388224,-0.057256144085090596,0.038073319202656386,0.048716061712430925,-0.006391365425161444,0.018766475879424472,0.05598565268318822,-0.0017079921413809783,0.001649954216552573,0.15069047128544272,-0.003944117270309005,0.010858730685492483,0.024056048604834672,0.4543609587497593,0.8949489295287962
