,1904-NUSVR--nu=0.05-C=0.1,1904-NUSVR--nu=0.1-C=0.1,1904-NUSVR--nu=0.15-C=0.1,1904-NUSVR--nu=0.25-C=0.1,1904-NUSVR--nu=0.5-C=0.1,1904-NUSVR--nu=0.75-C=0.1,1904-NUSVR--nu=0.05-C=0.5,1904-NUSVR--nu=0.1-C=0.5,1904-NUSVR--nu=0.15-C=0.5,1904-NUSVR--nu=0.25-C=0.5,1904-NUSVR--nu=0.5-C=0.5,1904-NUSVR--nu=0.75-C=0.5,1904-NUSVR--nu=0.05-C=0.75,1904-NUSVR--nu=0.1-C=0.75,1904-NUSVR--nu=0.15-C=0.75,1904-NUSVR--nu=0.25-C=0.75,1904-NUSVR--nu=0.5-C=0.75,1904-NUSVR--nu=0.75-C=0.75,1904-NUSVR--nu=0.05-C=1,1904-NUSVR--nu=0.1-C=1,1904-NUSVR--nu=0.15-C=1,1904-NUSVR--nu=0.25-C=1,1904-NUSVR--nu=0.5-C=1,1904-NUSVR--nu=0.75-C=1,1904-NUSVR--nu=0.05-C=10,1904-NUSVR--nu=0.1-C=10,1904-NUSVR--nu=0.15-C=10,1904-NUSVR--nu=0.25-C=10,1904-NUSVR--nu=0.5-C=10,1904-NUSVR--nu=0.75-C=10
0,ABLIM3,ABHD3,A2M,A2M,A2M,A1CF,ABLIM3,ABHD3,A2M,A2M,A2M,A1CF,ABLIM3,ABHD3,A2M,A2M,A2M,A1CF,ABHD3,ABHD3,A2M,A2M,A2M,A1CF,ABHD3,ABHD3,A2M,A2M,A2M,A1CF
1,ACPP,ABHD6,ABHD3,AARS,AAMP,A2M,ACPP,ABHD6,ABHD3,AARS,AAMP,A2M,ACPP,ABHD6,ABHD3,AARS,AAMP,A2M,ABLIM3,ABHD6,ABHD3,AARS,AAMP,A2M,ABLIM3,ABHD6,ABHD3,AARS,AAMP,A2M
2,ACRBP,ABLIM1,ABHD5,AASDH,AARS,A4GALT,ACRBP,ABLIM1,ABHD5,AASDH,AARS,A4GALT,ACRBP,ABLIM1,ABHD5,AASDH,AARS,A4GALT,ACPP,ABLIM1,ABHD5,AASDH,AARS,A4GALT,ACPP,ABLIM1,ABHD5,AASDH,AARS,A4GALT
3,ACTN4,ABLIM3,ABHD6,AATF,AASDH,A4GNT,ACTN4,ABLIM3,ABHD6,AATF,AASDH,A4GNT,ACTN4,ABLIM3,ABHD6,AATF,AASDH,A4GNT,ACRBP,ABLIM3,ABHD6,AATF,AASDH,A4GNT,ACRBP,ABLIM3,ABHD6,AATF,AASDH,A4GNT
4,ADAM28,ACRBP,ABLIM1,ABCA13,AASS,AACS,ADAM28,ACRBP,ABLIM1,ABCA13,AASS,AACS,ADAM28,ACRBP,ABLIM1,ABCA13,AASS,AACS,ACTN4,ACRBP,ABLIM1,ABCA13,AASS,AACS,ACTN4,ACRBP,ABLIM1,ABCA13,AASS,AACS
5,ADGRL4,ACTN1,ABLIM3,ABCA2,AATF,AAK1,ADGRL4,ACTC1,ABLIM3,ABCA2,AATF,AAK1,ADGRL4,ACTN1,ABLIM3,ABCA2,AATF,AAK1,ADAM28,ACTC1,ABLIM3,ABCA2,AATF,AAK1,ADAM28,ACTN1,ABLIM3,ABCA2,AATF,AAK1
6,ADIPOR1,ACTN4,ABTB1,ABCA5,ABCA10,AAMDC,ADIPOR1,ACTN1,ABTB1,ABCA5,ABCA13,AAMDC,ADIPOR1,ACTN4,ABTB1,ABCA5,ABCA13,AAMDC,ADGRL4,ACTN1,ABTB1,ABCA5,ABCA13,AAMDC,ADGRL4,ACTN4,ABTB1,ABCA5,ABCA13,AAMDC
7,AGTRAP,ACTR2,ACAT1,ABCB1,ABCA13,AAMP,AGTRAP,ACTN4,ACAT1,ABCB1,ABCA2,AAMP,AGTRAP,ACTR2,ACAT1,ABCB1,ABCA2,AAMP,ADIPOR1,ACTN4,ACAT1,ABCB1,ABCA2,AAMP,ADIPOR1,ACTR2,ACAT1,ABCB1,ABCA2,AAMP
8,AKAP13,ADAM28,ACER3,ABCF3,ABCA2,AARS,AKAP13,ACTR2,ACER3,ABCF3,ABCA3,AARS,AKAP13,ADAM28,ACER3,ABCF3,ABCA3,AARS,AGTRAP,ACTR2,ACER3,ABCF3,ABCA3,AARS,AGTRAP,ADAM28,ACER3,ABCF3,ABCA3,AARS
9,AKNA,ADAMTS2,ACPP,ABCG1,ABCA3,AASDH,AKNA,ADAM28,ACRBP,ABCG1,ABCA5,AASDH,AKNA,ADAMTS2,ACPP,ABCG1,ABCA5,AASDH,AKAP13,ADAM28,ACRBP,ABCG1,ABCA5,AASDH,AKAP13,ADAMTS2,ACRBP,ABCG1,ABCA5,AASDH
