,5665-NUSVR--nu=0.05-C=0.1,5665-NUSVR--nu=0.1-C=0.1,5665-NUSVR--nu=0.15-C=0.1,5665-NUSVR--nu=0.25-C=0.1,5665-NUSVR--nu=0.5-C=0.1,5665-NUSVR--nu=0.75-C=0.1,5665-NUSVR--nu=0.05-C=0.5,5665-NUSVR--nu=0.1-C=0.5,5665-NUSVR--nu=0.15-C=0.5,5665-NUSVR--nu=0.25-C=0.5,5665-NUSVR--nu=0.5-C=0.5,5665-NUSVR--nu=0.75-C=0.5,5665-NUSVR--nu=0.05-C=0.75,5665-NUSVR--nu=0.1-C=0.75,5665-NUSVR--nu=0.15-C=0.75,5665-NUSVR--nu=0.25-C=0.75,5665-NUSVR--nu=0.5-C=0.75,5665-NUSVR--nu=0.75-C=0.75,5665-NUSVR--nu=0.05-C=1,5665-NUSVR--nu=0.1-C=1,5665-NUSVR--nu=0.15-C=1,5665-NUSVR--nu=0.25-C=1,5665-NUSVR--nu=0.5-C=1,5665-NUSVR--nu=0.75-C=1,5665-NUSVR--nu=0.05-C=10,5665-NUSVR--nu=0.1-C=10,5665-NUSVR--nu=0.15-C=10,5665-NUSVR--nu=0.25-C=10,5665-NUSVR--nu=0.5-C=10,5665-NUSVR--nu=0.75-C=10
0,ABCA8,ABCA5,ABCA5,AATF,A2M,A1CF,ABCA8,ABCA5,ABCA5,AATF,A2M,A1CF,ABCA8,ABCA5,ABCA5,AATF,A2M,A1CF,ABCA8,ABCA5,ABCA5,AATF,A2M,A1CF,ABCA8,ABCA5,ABCA5,AATF,A2M,A1CF
1,ABL2,ABCA8,ABCA8,ABCA5,A2ML1,A2M,ABL2,ABCA8,ABCA8,ABCA5,A2ML1,A2M,ABL2,ABCA8,ABCA8,ABCA5,A2ML1,A2M,ABL2,ABCA8,ABCA8,ABCA5,A2ML1,A2M,ABL2,ABCA8,ABCA8,ABCA5,A2ML1,A2M
2,ABLIM3,ABHD12,ABCB9,ABCA8,AADAT,A2ML1,ABLIM3,ABHD12,ABCC3,ABCA8,AADAT,A2ML1,ABLIM3,ABHD12,ABCC3,ABCA8,AADAT,A2ML1,ABLIM3,ABHD12,ABCC3,ABCA8,AADAT,A2ML1,ABLIM3,ABHD12,ABCC3,ABCA8,AADAT,A2ML1
3,ACPP,ABHD3,ABCC3,ABCB1,AAK1,A4GALT,ACPP,ABHD3,ABHD12,ABCB1,AAK1,A4GALT,ACPP,ABHD3,ABHD12,ABCB1,AAK1,A4GALT,ACPP,ABHD3,ABHD12,ABCB1,AAK1,A4GALT,ACPP,ABHD3,ABHD12,ABCB1,AAK1,A4GALT
4,ACRBP,ABHD6,ABHD12,ABCB9,AAMDC,AACS,ACRBP,ABHD6,ABHD17A,ABCB9,AAMDC,AACS,ACRBP,ABHD6,ABHD17A,ABCB9,AAMDC,AACS,ACRBP,ABHD6,ABHD17A,ABCB9,AAMDC,AACS,ACRBP,ABHD6,ABHD17A,ABCB9,AAMDC,AACS
5,ACTN4,ABL2,ABHD17A,ABCC3,AAMP,AADAT,ACTN4,ABL2,ABHD3,ABCC3,AAMP,AADAT,ACTN4,ABL2,ABHD3,ABCC3,AAMP,AADAT,ACTN4,ABL2,ABHD3,ABCC3,AAMP,AADAT,ACTN4,ABL2,ABHD3,ABCC3,AAMP,AADAT
6,ACTR2,ABLIM1,ABHD3,ABCD4,AARS,AAK1,ACTR2,ABLIM1,ABHD6,ABCD4,AARS,AAK1,ACTR2,ABLIM1,ABHD6,ABCD4,AARS,AAK1,ACTR2,ABLIM1,ABHD6,ABCD4,AARS,AAK1,ACTR2,ABLIM1,ABHD6,ABCD4,AARS,AAK1
7,ACTR3,ABLIM3,ABHD6,ABCG1,AARS2,AAMDC,ACTR3,ABLIM3,ABL2,ABCG1,AARS2,AAMDC,ACTR3,ABLIM3,ABL2,ABCG1,AARS2,AAMDC,ACTR3,ABLIM3,ABL2,ABCG1,AARS2,AAMDC,ACTR3,ABLIM3,ABL2,ABCG1,AARS2,AAMDC
8,ACYP1,ACLY,ABL2,ABHD12,AARSD1,AAMP,ACYP1,ACLY,ABLIM1,ABHD12,AARSD1,AAMP,ACYP1,ACLY,ABLIM1,ABHD12,AARSD1,AAMP,ACYP1,ACLY,ABLIM1,ABHD12,AARSD1,AAMP,ACYP1,ACLY,ABLIM1,ABHD12,AARSD1,AAMP
9,ADAMTS2,ACP5,ABLIM1,ABHD17A,AASDH,AAR2,ADAMTS2,ACP5,ABLIM3,ABHD17A,AASDH,AAR2,ADAMTS2,ACP5,ABLIM3,ABHD17A,AASDH,AAR2,ADAMTS2,ACP5,ABLIM3,ABHD17A,AASDH,AAR2,ADAMTS2,ACP5,ABLIM3,ABHD17A,AASDH,AAR2
10,ADGRG6,ACPP,ABLIM3,ABHD3,AASS,AARS,ADGRG6,ACPP,ACLY,ABHD3,AASS,AARS,ADGRG6,ACPP,ACLY,ABHD3,AASS,AARS,ADGRG6,ACPP,ACLY,ABHD3,AASS,AARS,ADGRG6,ACPP,ACLY,ABHD3,AASS,AARS
11,ADIPOR1,ACRBP,ACLY,ABHD5,AATF,AARS2,ADIPOR1,ACRBP,ACOT11,ABHD5,AATF,AARS2,ADIPOR1,ACRBP,ACOT11,ABHD5,AATF,AARS2,ADIPOR1,ACRBP,ACOT11,ABHD5,AATF,AARS2,ADIPOR1,ACRBP,ACOT11,ABHD5,AATF,AARS2
12,ADPGK,ACTN1,ACOT11,ABHD6,ABCA10,AARSD1,ADPGK,ACTN1,ACP5,ABHD6,ABCA10,AARSD1,ADPGK,ACTN1,ACP5,ABHD6,ABCA10,AARSD1,ADPGK,ACTN1,ACP5,ABHD6,ABCA10,AARSD1,ADPGK,ACTN1,ACP5,ABHD6,ABCA10,AARSD1
13,AFF1,ACTN4,ACP5,ABL1,ABCA2,AASDH,AFF1,ACTN4,ACPP,ABL1,ABCA2,AASDH,AFF1,ACTN4,ACPP,ABL1,ABCA2,AASDH,AFF1,ACTN4,ACPP,ABL1,ABCA2,AASDH,AFF1,ACTN4,ACPP,ABL1,ABCA2,AASDH
14,AFG3L1P,ACTR2,ACPP,ABL2,ABCA5,AASS,AFG3L1P,ACTR2,ACRBP,ABL2,ABCA5,AASS,AFG3L1P,ACTR2,ACRBP,ABL2,ABCA5,AASS,AFG3L1P,ACTR2,ACRBP,ABL2,ABCA5,AASS,AFG3L1P,ACTR2,ACRBP,ABL2,ABCA5,AASS
15,AGTRAP,ACTR3,ACRBP,ABLIM1,ABCA8,AATF,AGTRAP,ACTR3,ACTN1,ABLIM1,ABCA8,AATF,AGTRAP,ACTR3,ACTN1,ABLIM1,ABCA8,AATF,AGTRAP,ACTR3,ACTN1,ABLIM1,ABCA8,AATF,AGTRAP,ACTR3,ACTN1,ABLIM1,ABCA8,AATF
16,AKAP13,ACYP1,ACTN1,ABLIM3,ABCB1,AATK,AKAP13,ACYP1,ACTN4,ABLIM3,ABCB1,AATK,AKAP13,ACYP1,ACTN4,ABLIM3,ABCB1,AATK,AKAP13,ACYP1,ACTN4,ABLIM3,ABCB1,AATK,AKAP13,ACYP1,ACTN4,ABLIM3,ABCB1,AATK
17,AKNA,ADAMTS2,ACTN4,ABTB1,ABCB10,ABCA10,AKNA,ADAMTS2,ACTR2,ABTB1,ABCB10,ABCA10,AKNA,ADAMTS2,ACTR2,ABTB1,ABCB10,ABCA10,AKNA,ADAMTS2,ACTR2,ABTB1,ABCB10,ABCA10,AKNA,ADAMTS2,ACTR2,ABTB1,ABCB10,ABCA10
18,ALAS2,ADAMTS9,ACTR2,ABTB2,ABCB8,ABCA2,ALAS2,ADAMTS9,ACTR3,ABTB2,ABCB8,ABCA2,ALAS2,ADAMTS9,ACTR3,ABTB2,ABCB8,ABCA2,ALAS2,ADAMTS9,ACTR3,ABTB2,ABCB8,ABCA2,ALAS2,ADAMTS9,ACTR3,ABTB2,ABCB8,ABCA2
19,ALOX5AP,ADD3,ACTR3,AC005785.2,ABCB9,ABCA4,ALOX5AP,ADD3,ACYP1,AC005785.2,ABCB9,ABCA4,ALOX5AP,ADD3,ACYP1,AC005785.2,ABCB9,ABCA4,ALOX5AP,ADD3,ACYP1,AC005785.2,ABCB9,ABCA4,ALOX5AP,ADD3,ACYP1,AC005785.2,ABCB9,ABCA4
20,AMBP,ADGRG3,ACYP1,AC104699.1,ABCC1,ABCA5,AMBP,ADGRG3,ADAMTS2,AC104699.1,ABCC1,ABCA5,AMBP,ADGRG3,ADAMTS2,AC104699.1,ABCC1,ABCA5,AMBP,ADGRG3,ADAMTS2,AC104699.1,ABCC1,ABCA5,AMBP,ADGRG3,ADAMTS2,AC104699.1,ABCC1,ABCA5
21,ANK1,ADGRG6,ADAMTS2,ACACB,ABCC3,ABCA6,ANK1,ADGRG6,ADAMTS9,ACACB,ABCC3,ABCA6,ANK1,ADGRG6,ADAMTS9,ACACB,ABCC3,ABCA6,ANK1,ADGRG6,ADAMTS9,ACACB,ABCC3,ABCA6,ANK1,ADGRG6,ADAMTS9,ACACB,ABCC3,ABCA6
22,ANKRD36C,ADGRL4,ADAMTS9,ACBD6,ABCC4,ABCA8,ANKRD36C,ADGRL4,ADD3,ACBD6,ABCC4,ABCA8,ANKRD36C,ADGRL4,ADD3,ACBD6,ABCC4,ABCA8,ANKRD36C,ADGRL4,ADD3,ACBD6,ABCC4,ABCA8,ANKRD36C,ADGRL4,ADD3,ACBD6,ABCC4,ABCA8
23,ANP32A,ADIPOR1,ADD3,ACLY,ABCD3,ABCB1,ANP32A,ADIPOR1,ADGRG3,ACLY,ABCD3,ABCB1,ANP32A,ADIPOR1,ADGRG3,ACLY,ABCD3,ABCB1,ANP32A,ADIPOR1,ADGRG3,ACLY,ABCD3,ABCB1,ANP32A,ADIPOR1,ADGRG3,ACLY,ABCD3,ABCB1
24,ANP32B,ADPGK,ADGRG3,ACOT11,ABCD4,ABCB10,ANP32B,ADPGK,ADGRG6,ACOT11,ABCD4,ABCB10,ANP32B,ADPGK,ADGRG6,ACOT11,ABCD4,ABCB10,ANP32B,ADPGK,ADGRG6,ACOT11,ABCD4,ABCB10,ANP32B,ADPGK,ADGRG6,ACOT11,ABCD4,ABCB10
25,ANP32E,AFF1,ADGRG6,ACP5,ABCF2,ABCB8,ANP32E,AFF1,ADGRL4,ACP5,ABCF2,ABCB8,ANP32E,AFF1,ADGRL4,ACP5,ABCF2,ABCB8,ANP32E,AFF1,ADGRL4,ACP5,ABCF2,ABCB8,ANP32E,AFF1,ADGRL4,ACP5,ABCF2,ABCB8
26,ANXA1,AFG3L1P,ADGRL4,ACPP,ABCF3,ABCB9,ANXA1,AFG3L1P,ADIPOR1,ACPP,ABCF3,ABCB9,ANXA1,AFG3L1P,ADIPOR1,ACPP,ABCF3,ABCB9,ANXA1,AFG3L1P,ADIPOR1,ACPP,ABCF3,ABCB9,ANXA1,AFG3L1P,ADIPOR1,ACPP,ABCF3,ABCB9
27,ANXA13,AGO1,ADIPOR1,ACRBP,ABCG1,ABCC1,ANXA13,AGO1,ADNP,ACRBP,ABCG1,ABCC1,ANXA13,AGO1,ADNP,ACRBP,ABCG1,ABCC1,ANXA13,AGO1,ADNP,ACRBP,ABCG1,ABCC1,ANXA13,AGO1,ADNP,ACRBP,ABCG1,ABCC1
28,ANXA6,AGT,ADNP,ACSL4,ABHD11,ABCC3,ANXA6,AGT,ADPGK,ACSL4,ABHD11,ABCC3,ANXA6,AGT,ADPGK,ACSL4,ABHD11,ABCC3,ANXA6,AGT,ADPGK,ACSL4,ABHD11,ABCC3,ANXA6,AGT,ADPGK,ACSL4,ABHD11,ABCC3
29,AOC1,AGTRAP,ADPGK,ACTN1,ABHD12,ABCC4,AOC1,AGTRAP,ADRA2C,ACTN1,ABHD12,ABCC4,AOC1,AGTRAP,ADRA2C,ACTN1,ABHD12,ABCC4,AOC1,AGTRAP,ADRA2C,ACTN1,ABHD12,ABCC4,AOC1,AGTRAP,ADRA2C,ACTN1,ABHD12,ABCC4
30,AP2M1,AKAP12,ADRA2C,ACTN4,ABHD13,ABCC9,AP2M1,AKAP12,AFF1,ACTN4,ABHD13,ABCC9,AP2M1,AKAP12,AFF1,ACTN4,ABHD13,ABCC9,AP2M1,AKAP12,AFF1,ACTN4,ABHD13,ABCC9,AP2M1,AKAP12,AFF1,ACTN4,ABHD13,ABCC9
31,APOC1,AKAP13,AFF1,ACTR2,ABHD14A,ABCD1,APOC1,AKAP13,AFG3L1P,ACTR2,ABHD14A,ABCD1,APOC1,AKAP13,AFG3L1P,ACTR2,ABHD14A,ABCD1,APOC1,AKAP13,AFG3L1P,ACTR2,ABHD14A,ABCD1,APOC1,AKAP13,AFG3L1P,ACTR2,ABHD14A,ABCD1
32,APOL3,AKNA,AFG3L1P,ACTR3,ABHD17A,ABCD3,APOL3,AKNA,AGO1,ACTR3,ABHD17A,ABCD3,APOL3,AKNA,AGO1,ACTR3,ABHD17A,ABCD3,APOL3,AKNA,AGO1,ACTR3,ABHD17A,ABCD3,APOL3,AKNA,AGO1,ACTR3,ABHD17A,ABCD3
33,AQP9,AKT3,AGO1,ACYP1,ABHD3,ABCD4,AQP9,AKT3,AGO3,ACYP1,ABHD3,ABCD4,AQP9,AKT3,AGO3,ACYP1,ABHD3,ABCD4,AQP9,AKT3,AGO3,ACYP1,ABHD3,ABCD4,AQP9,AKT3,AGO3,ACYP1,ABHD3,ABCD4
34,ARAP1,ALAS2,AGO3,ADAM15,ABHD4,ABCF2,ARAP1,ALAS2,AGPAT5,ADAM15,ABHD4,ABCF2,ARAP1,ALAS2,AGPAT5,ADAM15,ABHD4,ABCF2,ARAP1,ALAS2,AGPAT5,ADAM15,ABHD4,ABCF2,ARAP1,ALAS2,AGPAT5,ADAM15,ABHD4,ABCF2
35,ARF1,ALCAM,AGPAT5,ADAM28,ABHD5,ABCF3,ARF1,ALCAM,AGT,ADAM28,ABHD5,ABCF3,ARF1,ALCAM,AGT,ADAM28,ABHD5,ABCF3,ARF1,ALCAM,AGT,ADAM28,ABHD5,ABCF3,ARF1,ALCAM,AGT,ADAM28,ABHD5,ABCF3
36,ARHGAP30,ALKBH5,AGT,ADAM8,ABHD6,ABCG1,ARHGAP30,ALKBH5,AGTRAP,ADAM8,ABHD6,ABCG1,ARHGAP30,ALKBH5,AGTRAP,ADAM8,ABHD6,ABCG1,ARHGAP30,ALKBH5,AGTRAP,ADAM8,ABHD6,ABCG1,ARHGAP30,ALKBH5,AGTRAP,ADAM8,ABHD6,ABCG1
37,ARHGAP45,ALOX5AP,AGTRAP,ADAMTS1,ABI3,ABHD11,ARHGAP45,ALOX5AP,AIDA,ADAMTS1,ABI3,ABHD11,ARHGAP45,ALOX5AP,AIDA,ADAMTS1,ABI3,ABHD11,ARHGAP45,ALOX5AP,AIDA,ADAMTS1,ABI3,ABHD11,ARHGAP45,ALOX5AP,AIDA,ADAMTS1,ABI3,ABHD11
38,ARHGDIB,ANK1,AIDA,ADAMTS2,ABI3BP,ABHD12,ARHGDIB,ANK1,AKAP12,ADAMTS2,ABI3BP,ABHD12,ARHGDIB,ANK1,AKAP12,ADAMTS2,ABI3BP,ABHD12,ARHGDIB,ANK1,AKAP12,ADAMTS2,ABI3BP,ABHD12,ARHGDIB,ANK1,AKAP12,ADAMTS2,ABI3BP,ABHD12
39,ARHGEF1,ANK3,AKAP12,ADAMTS9,ABL1,ABHD13,ARHGEF1,ANK3,AKAP13,ADAMTS9,ABL1,ABHD13,ARHGEF1,ANK3,AKAP13,ADAMTS9,ABL1,ABHD13,ARHGEF1,ANK3,AKAP13,ADAMTS9,ABL1,ABHD13,ARHGEF1,ANK3,AKAP13,ADAMTS9,ABL1,ABHD13
40,ARHGEF12,ANKRD36B,AKAP13,ADAT2,ABL2,ABHD14A,ARHGEF12,ANKRD36B,AKNA,ADAT2,ABL2,ABHD14A,ARHGEF12,ANKRD36B,AKNA,ADAT2,ABL2,ABHD14A,ARHGEF12,ANKRD36B,AKNA,ADAT2,ABL2,ABHD14A,ARHGEF12,ANKRD36B,AKNA,ADAT2,ABL2,ABHD14A
41,ARHGEF38,ANKRD36C,AKNA,ADCY4,ABLIM1,ABHD14B,ARHGEF38,ANKRD36C,AKT2,ADCY4,ABLIM1,ABHD14B,ARHGEF38,ANKRD36C,AKT2,ADCY4,ABLIM1,ABHD14B,ARHGEF38,ANKRD36C,AKT2,ADCY4,ABLIM1,ABHD14B,ARHGEF38,ANKRD36C,AKT2,ADCY4,ABLIM1,ABHD14B
42,ARID1A,ANKRD39,AKT2,ADD3,ABLIM3,ABHD15,ARID1A,ANKRD39,AKT3,ADD3,ABLIM3,ABHD15,ARID1A,ANKRD39,AKT3,ADD3,ABLIM3,ABHD15,ARID1A,ANKRD39,AKT3,ADD3,ABLIM3,ABHD15,ARID1A,ANKRD39,AKT3,ADD3,ABLIM3,ABHD15
43,ARL4C,ANO9,AKT3,ADGRG3,ABO,ABHD17A,ARL4C,ANO9,ALAS2,ADGRG3,ABO,ABHD17A,ARL4C,ANO9,ALAS2,ADGRG3,ABO,ABHD17A,ARL4C,ANO9,ALAS2,ADGRG3,ABO,ABHD17A,ARL4C,ANO9,ALAS2,ADGRG3,ABO,ABHD17A
44,ARPC5,ANP32A,ALAS2,ADGRG6,ABRACL,ABHD17B,ARPC5,ANP32A,ALCAM,ADGRG6,ABRACL,ABHD17B,ARPC5,ANP32A,ALCAM,ADGRG6,ABRACL,ABHD17B,ARPC5,ANP32A,ALCAM,ADGRG6,ABRACL,ABHD17B,ARPC5,ANP32A,ALCAM,ADGRG6,ABRACL,ABHD17B
