,adventitial cell,cardiac muscle cell,cell of skeletal muscle,fibroblast/mesenchymal stem cell,melanocyte,mesothelial cell,pancreatic stellate cell,pericyte cell,schwann cell,smooth muscle cell,stromal cell,tendon cell,acinar cell of salivary gland/myoepithelial cell,basal cell,basal cell of prostate epithelium,bladder urothelial cell,ciliated cell/lung ciliated cell,ciliated epithelial cell/epithelial cell of uterus,club cell/type i pneumocyte,club cell of prostate epithelium/hillock cell of prostate epithelium/hillock-club cell of prostate epithelium,duct epithelial cell/serous cell of epithelium of bronchus,duodenum glandular cell,enterocyte of epithelium of large intestine/enterocyte of epithelium of small intestine/intestinal crypt stem cell of large intestine/large intestine goblet cell/mature enterocyte/paneth cell of epithelium of large intestine/small intestine goblet cell,goblet cell,hepatocyte,immature enterocyte/intestinal crypt stem cell/intestinal crypt stem cell of small intestine/transit amplifying cell of large intestine,intestinal enteroendocrine cell/paneth cell of epithelium of small intestine/transit amplifying cell of small intestine,intestinal tuft cell,intrahepatic cholangiocyte,ionocyte/luminal epithelial cell of mammary gland,keratinocyte,kidney epithelial cell,luminal cell of prostate epithelium,medullary thymic epithelial cell,mucus secreting cell/secretory cell/tracheal goblet cell,pancreatic acinar cell,pancreatic alpha cell/pancreatic beta cell,pancreatic delta cell,pancreatic ductal cell,pancreatic pp cell,pulmonary ionocyte,respiratory goblet cell/respiratory mucous cell/serous cell of epithelium of trachea,salivary gland cell,type ii pneumocyte,b cell,basophil,erythrocyte/erythroid progenitor,hematopoietic stem cell,innate lymphoid cell,macrophage,mast cell,mature conventional dendritic cell,monocyte,myeloid progenitor,neutrophil,nk cell,plasma cell,plasmablast,platelet,t cell,thymocyte,endothelial cell,r,rmse
2502-NNLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011895017593499773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057000428580434026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05738956135353035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004191205533050352,0.001971374301237905,0.0,0.0,0.5922047038254427,0.0,0.0,0.010774475676341714,0.6078443243425816,0.8236163958475913
2502-QP,2.8108108321683976e-09,2.50344760544952e-09,2.0283909244105835e-09,-2.8593236981272406e-10,-1.4175245392080584e-09,5.599006235496398e-09,7.059832584636454e-08,0.02887510859348232,1.8510749455112372e-09,4.658397561785796e-09,3.324112678133229e-09,-3.6397678609488404e-10,0.00030135388685408835,2.8477354521007386e-09,1.3525087067413463e-09,-3.073564237766738e-10,2.1746278599071237e-09,5.092962677264719e-10,7.1516386993458e-05,-2.480148533468607e-10,3.1040537140031667e-08,0.019431142566688136,4.977415267536352e-09,6.272209988159521e-09,1.3630446369369496e-09,-4.4169709993970654e-10,-9.454164872008792e-10,0.07573773413398982,3.307259042431346e-08,1.4457385181137129e-09,0.02287565707482587,-1.681764426233704e-09,0.01606350233321759,1.4030342698649031e-08,7.107373882685354e-09,0.02359002740347474,3.610675372236117e-07,0.0271303562791208,3.4521270561681262e-09,2.286275153479075e-06,1.44175564421419e-09,0.018962152175895242,4.640609869716674e-09,2.881917211010788e-09,2.271137003650484e-09,-8.617640473469041e-10,0.08634754503341828,4.739557449435101e-10,8.37595669537508e-10,-7.267138952783243e-10,-1.0511528914676166e-09,9.643868444224922e-08,-1.2977265564342084e-09,8.484032452404824e-11,0.020074111227267613,0.010320377615276188,0.015026288432982643,0.011894335185798485,0.6119661968833549,3.000739594092175e-09,2.1178654280151673e-07,0.01132943019681687,0.6025492839764058,0.7993623688650975
2502-NUSVR--nu=0.05-C=0.1,0.0054362436254125485,-0.02217551872866267,-0.0004638693762959098,-0.0052811385661829,-0.003704017819868358,0.0022075023687572644,-0.014585275390905266,0.013329639067891547,0.0012608279031910202,-0.019859219153272677,0.001921728300156092,0.0015619283618566807,0.0011303498310228366,0.000981819284494874,0.003399229742681989,-0.00881750538040639,0.006072090549171686,-0.026782947731895004,-0.001131909296072913,0.0009259513505871335,-0.014378711013182154,0.0007429342064614267,0.0022984125147438774,-0.0020539153319037748,-0.01844203713881892,-0.013054241318994679,-0.004530097976011248,0.012292534050427434,0.00776686160931832,0.018946091602525292,0.001183561727759885,-0.019972672676541826,-0.012026411565151782,-0.0015967077072903575,0.007011641586920145,0.0011748798553228414,0.008443767582474416,-0.018262428130543646,-0.000767497728441844,0.002955763823871943,-0.012183417602774419,0.006927275831822632,-0.013077645580154819,-0.004021993828774984,0.026600596517407392,-0.029211095074695017,0.06090925622539079,0.0033419980985055792,-0.027279955439778243,-0.03484091771624075,0.023941444847351508,0.0044344964055363645,0.008227996156347245,-0.02926853420911371,0.008732485219458505,-0.0040342487817427615,-0.009631617168549125,-0.0019824893541964808,0.5338620064590536,0.017261329878826153,0.00387356356530968,0.007760001869591434,0.5920827924792597,0.8149197798349721
2502-NUSVR--nu=0.1-C=0.1,0.011500910537126999,-0.014512149805646473,0.0028315259610457166,-0.01802354904316657,-0.0030667472636243392,0.0006437644672980325,0.0010086698409759245,0.00625900840347781,0.0026369618320973903,-0.013982268239407344,0.0008099764525048778,-0.0030169271692917716,0.00027066255459945454,0.0009469829258593812,0.0016948983445120164,-0.0021048090764325365,0.004571112785184385,-0.014001060395191452,-0.0011428360546204552,0.0033754719311049584,-0.002988204113345109,4.310923635419701e-05,0.0017157409211522832,2.4953055762609892e-05,-0.00960394216387126,-0.009877501574771054,-0.00044011951731215415,0.013156798797532405,0.004188050402897957,0.008401375995535358,1.2098203284435609e-05,-0.04014134643930563,-0.0060992993191583515,-0.0004782792891747257,-0.0023540302245756255,-0.0007558100089379749,-0.0076944643989186766,0.0030128119657375175,0.001383103016797775,0.0005600266513183481,-0.008506720158988573,-0.0030228766965213856,-0.0024616485399213822,0.00042696956978230047,0.025135315103756238,-0.020775974256069273,0.060340671775301585,0.004020606337373986,-0.024351362286339787,-0.03648614632316917,0.010301716812214996,0.003968540720601356,0.006958251087751624,-0.03324409401940601,0.008856960742507552,0.003911804973724849,-0.008548746574444788,0.0018491053154827668,0.59458107478738,0.010106207786898337,0.006570708422586793,0.006900039240809598,0.5987771912819045,0.8187434960059359
2502-NUSVR--nu=0.15-C=0.1,0.007079486726399617,-0.01306710241276023,0.003777554538057077,-0.009253309898837547,-0.006875771520907736,-0.00130175098505423,-0.002964464825181555,0.007455860937346393,0.001503524075283251,-0.011575925443567309,0.003375595090668329,1.5984810413566253e-05,-0.0027873001764027227,0.0009807234209154789,0.003904729652218862,-0.00455831119518561,0.0037946373320339316,-0.01410105202885576,-0.0010701807294095922,0.002113395673463664,0.0034228352041169767,-0.00040056517528004425,0.005673510405562417,-0.005832197887582152,-0.004106966530060874,-0.007592653184859171,0.00026168297289732873,0.010757328987318186,0.002219653859452858,0.004382386338825407,-0.0008536197352692065,-0.03485952278481584,-0.002490667531703253,-0.0012592969235522798,4.520150854551985e-05,-0.004732107617192118,0.01682325634432459,-0.019804805009031798,0.002552886598434813,6.0236643175736815e-05,-0.0067443120414212715,-0.003210386473298167,0.001283066761455058,0.0002771044098510908,0.0268368012625853,-0.011621273974644358,0.05995338035520094,0.0015840450996724396,-0.018962495946088346,-0.04234058000744731,0.004595192499672315,0.002857682531445191,0.011693975610709645,-0.028799603145227115,0.009470201960244534,0.005648252491991421,-0.0037093935598432066,-0.005303058199563636,0.6174160763807206,0.009563119199852217,0.004243320441285315,0.006232794234616731,0.5995605585987231,0.8176804732321749
2502-NUSVR--nu=0.25-C=0.1,0.004457440441410559,-0.01012365755439865,0.007345410134895813,-0.0051876633679734975,-0.009814569988103573,-0.0024475018966709002,-0.0009918385580926746,0.005913211018261425,0.0010036976323889585,-0.012743300720400426,0.0018436490712500364,-0.00042442773527861036,-0.0025825164378679016,0.0030097827771413538,0.0061927601297811115,-0.007220679640721678,0.002463605055471489,-0.01006190661120687,-0.0006903198446396516,0.0007995367781351501,0.002210376589887442,-0.002169563710611345,0.0024041926555345636,-0.0018164546845228485,-0.0041540490617931435,-0.006765274636156252,0.0015167886582451856,0.009119356724058829,0.0036683022049016356,0.0026686569876796795,-0.0013132275316424065,-0.02483485575642678,4.8116367632820845e-05,0.0012955305664039893,-5.219788837905817e-05,-0.001308285644021915,0.011971271379339201,-0.01328635384258947,-0.00041492349320906147,-0.0007174479554169604,-0.005827890917052769,-0.002808147522383687,0.0012540851906837173,-0.0018838712608545102,0.023247496627377347,0.00011454176917375172,0.05974762098079667,0.0011209963327144471,-0.011257464281360891,-0.03076472459595942,-0.004393264408682488,0.0022469987142189236,0.015566070011268925,-0.031688752643760976,0.010692748747811471,0.010092112004652919,-0.0045441513101950725,-0.0024799324129286186,0.6527072347212189,0.007293887408503685,0.0020566359249895713,0.0062697671126285826,0.60070650607329,0.8214668304440059
2502-NUSVR--nu=0.5-C=0.1,0.002745743080840234,-0.007962390566131145,0.003908928293933866,-0.00441954368253121,-0.0063514402450899135,-0.0010292195641563775,0.0010712103734097991,0.0019586821303633623,0.00155658591687452,-0.0068341277664523414,-0.0005037609297838183,-0.00012170106485992482,-0.0013301602864631626,0.0021585114972348177,0.00404900064470793,-0.003234609924535229,0.000997671120505226,-0.010915823885562248,-0.0003336774339218196,-0.00010375846434518624,0.0013090947104141644,-0.0036526364525175676,0.0013637389930911195,-0.00228994142406996,-0.002723712160522286,-0.004818122590105831,3.3688369100920434e-05,0.013710573728109736,0.0041672373583536565,0.004349081748146612,-0.0005639331333090235,-0.014197414419918675,-1.601319604037539e-05,0.001173856598407616,-0.0025342734234329763,0.0025110488082127746,0.008277758854243242,-0.008793026440711312,-0.003736438174592821,-1.8797233596195423e-05,-0.0022672829075258416,0.0017373837666947254,-0.00012528782242988284,3.476197192864663e-05,0.018302292541598465,0.003474729889682074,0.059307493953571905,0.0003277046804876678,-0.00950606352770477,-0.009356668103590758,-0.012841710580065148,0.0032313284085560036,0.016468454594624968,-0.01911164328564109,0.014047754030924953,0.018653858422676438,-0.003305604314434245,-0.0005678260197529389,0.6651452259369918,0.00581572435780375,0.0023375991317963743,0.00765485873753698,0.6012523212617611,0.822155958099014
2502-NUSVR--nu=0.75-C=0.1,0.002227455115376656,-0.0068421806635381895,0.0038163883864032553,-0.0035453501862471584,-0.006153380089198563,-0.001806389427684513,0.0004135294149910434,0.001245394418971643,0.0023068429863270096,-0.005877304651991805,-0.0007103615314674339,3.715059931343884e-05,-0.0011370417730637975,0.001945081809741454,0.0019942109501446276,-0.003111970865209545,0.00011019030874027252,-0.008921012033251938,-0.00032650887097138495,0.001284463081241121,0.009000764515901972,-0.008265784986998849,-0.0006051875852894073,0.00039278252707310255,-0.0027007216290161618,-0.0038920256946048774,0.0004882106838972112,0.013791708677560032,0.004303426334982971,0.0030526415208207217,-0.00034931531371734117,-0.008716213902744706,-0.00016360650605671355,0.0019391320665356503,-0.0027005433995796807,0.0025834016810246637,0.0009135593792150886,-0.0010311592189920637,-0.0038841299827851034,-0.00026107077238997703,-0.0013890674021798527,-0.006147896202350192,-0.0006229568270399752,-0.0002253113231600462,0.021153876121865454,0.007715688580741488,0.05907515142193465,0.0005922471014380929,-0.008204159043771244,-0.007596873997738241,-0.017588258503517383,0.0048357621048450376,0.0187184262813063,-0.014124971007157894,0.015136311635223478,0.021029741384640165,-0.005022739170504757,0.00018134678549868062,0.6644373486446676,0.004018051553421168,0.004899820384446242,0.00969825155276494,0.5999107263152718,0.8219362633700219
2502-NUSVR--nu=0.05-C=0.5,0.006708571927817694,-0.02201020488135816,-0.0003182553319782677,-0.0074869931828188685,-0.0034911103064702576,0.0013776780107197795,-0.013892476816308424,0.013228194391989162,0.0010341120954621696,-0.019858432183145695,0.0019381990036194119,0.0016387079680430516,0.0010753276185148791,0.0009952514087274433,0.002850942656973221,-0.00889618341256368,0.006167093282481828,-0.026711851060475467,-0.0013035952403267215,0.0018354363825199005,-0.013299660610772528,-7.590841260625425e-05,0.0022993401464684593,-0.0020252673046910474,-0.019482472304352266,-0.011661636779319723,-0.0026494395327265607,0.011750836769894565,0.009056969438635487,0.019157574480482498,0.0011869485752231124,-0.021147361337791548,-0.0119886176659382,-0.0005146943989827873,0.007020582072061313,0.0021548254325602107,0.05205594502854299,-0.061523266828873324,-0.0022130642622423258,0.002009873337411122,-0.012878670512636803,0.005634118701156078,-0.014902998421956887,-8.62060879106008e-05,0.027264613826876866,-0.02657012241810322,0.06084196572865789,0.0033621117382157673,-0.02722786599281224,-0.03763129781112878,0.02259110247286622,0.004037977040059232,0.00916771985910575,-0.03064216657940827,0.009093018085911259,-0.004043390970211613,-0.0029439129273505504,-0.012416240281693247,0.5344715789253537,0.017785370265568423,0.0035429017775010507,0.008056122419733872,0.5893257043434403,0.812978410776222
2502-NUSVR--nu=0.1-C=0.5,0.011241208329600905,-0.012847040166011459,0.0025253969620646077,-0.0176633317516309,-0.003570016566021128,0.0013145831008179731,0.0019302166877488702,0.006548720035692179,0.001715145830922471,-0.01412151611328269,0.0007049218608754376,-0.002935511826415424,0.00032747391831687567,0.0010055160323574341,0.002013415292188514,-0.0010647119693453222,0.004487552921783322,-0.013701240062304332,-0.0011151562339602739,0.0023006600687324186,-0.0038273185194556414,8.620758939460738e-06,0.004238317481903647,-0.002052477593260403,-0.009476108093496222,-0.009379593477751413,-0.0017297846971721098,0.013210995073031528,0.004137199766728328,0.009252169739653426,-8.030861784280585e-05,-0.04123896683802872,-0.006065002207562092,-0.0008093501918467472,-0.002345809497158874,-0.0012341604818673982,-0.02208478322794736,0.01720893502480641,0.002058784261942781,0.001226504289324068,-0.011150795078366693,-0.0007868085795947471,-0.0026282122207401948,0.00042311117101243023,0.024342593038209626,-0.021022007369494722,0.06038314627374243,0.004038497464843138,-0.02421034825242513,-0.037383612654514675,0.01066301317293794,0.004647603096514269,0.007596268221877089,-0.03294429202554261,0.008723367140994157,0.004017707909077073,-0.008245864865844166,0.0016823805216977517,0.6019815109610864,0.01006336372895289,0.006555827095679007,0.0066993733994080784,0.5984061743189992,0.816212343096394
