,2502-NUSVR--nu=0.05-C=0.1,2502-NUSVR--nu=0.1-C=0.1,2502-NUSVR--nu=0.15-C=0.1,2502-NUSVR--nu=0.25-C=0.1,2502-NUSVR--nu=0.5-C=0.1,2502-NUSVR--nu=0.75-C=0.1,2502-NUSVR--nu=0.05-C=0.5,2502-NUSVR--nu=0.1-C=0.5,2502-NUSVR--nu=0.15-C=0.5,2502-NUSVR--nu=0.25-C=0.5,2502-NUSVR--nu=0.5-C=0.5,2502-NUSVR--nu=0.75-C=0.5,2502-NUSVR--nu=0.05-C=0.75,2502-NUSVR--nu=0.1-C=0.75,2502-NUSVR--nu=0.15-C=0.75,2502-NUSVR--nu=0.25-C=0.75,2502-NUSVR--nu=0.5-C=0.75,2502-NUSVR--nu=0.75-C=0.75,2502-NUSVR--nu=0.05-C=1,2502-NUSVR--nu=0.1-C=1,2502-NUSVR--nu=0.15-C=1,2502-NUSVR--nu=0.25-C=1,2502-NUSVR--nu=0.5-C=1,2502-NUSVR--nu=0.75-C=1,2502-NUSVR--nu=0.05-C=10,2502-NUSVR--nu=0.1-C=10,2502-NUSVR--nu=0.15-C=10,2502-NUSVR--nu=0.25-C=10,2502-NUSVR--nu=0.5-C=10,2502-NUSVR--nu=0.75-C=10
0,ABCC3,AATK,AATK,A1BG,A1BG,A1BG,ABCC3,AATK,AATK,A1BG,A1BG,A1BG,ABCC3,AATK,AATK,A1BG,A1BG,A1BG,ABCC3,AATK,AATK,A1BG,A1BG,A1BG,ABCC3,AATK,AATK,A1BG,A1BG,A1BG
1,ABCC4,ABCC1,ABCA5,AAK1,A2M,A1CF,ABCC4,ABCC1,ABCA5,AAK1,A2M,A1CF,ABCC4,ABCC1,ABCA5,AAK1,A2M,A1CF,ABCC4,ABCC1,ABCA5,AAK1,A2M,A1CF,ABCC4,ABCC1,ABCA5,AAK1,A2M,A1CF
2,ABHD11,ABCC3,ABCB10,AATK,A2ML1,A2M,ABHD11,ABCC3,ABCB10,AATK,A2ML1,A2M,ABHD11,ABCC3,ABCB10,AATK,A2ML1,A2M,ABHD11,ABCC3,ABCB10,AATK,A2ML1,A2M,ABHD11,ABCC3,ABCB10,AATK,A2ML1,A2M
3,ABHD12,ABCC4,ABCC1,ABCA5,AAK1,A2ML1,ABHD12,ABCC4,ABCC1,ABCA5,AAK1,A2ML1,ABHD12,ABCC4,ABCC1,ABCA5,AAK1,A2ML1,ABHD12,ABCC4,ABCC1,ABCA5,AAK1,A2ML1,ABHD12,ABCC4,ABCC1,ABCA5,AAK1,A2ML1
4,ABLIM3,ABHD11,ABCC3,ABCB1,AARD,AADAT,ABLIM3,ABHD11,ABCC3,ABCB1,AARD,AADAT,ABLIM3,ABHD11,ABCC3,ABCB1,AARD,AADAT,ABLIM3,ABHD11,ABCC3,ABCB1,AARD,AADAT,ABLIM3,ABHD11,ABCC3,ABCB1,AARD,AADAT
5,AC009506.1,ABHD12,ABCC4,ABCB10,AARS,AAK1,AC009506.1,ABHD12,ABCC4,ABCB10,AARS,AAK1,AC009506.1,ABHD12,ABCC4,ABCB10,AARS,AAK1,AC009506.1,ABHD12,ABCC4,ABCB10,AARS,AAK1,AC009506.1,ABHD12,ABCC4,ABCB10,AARS,AAK1
6,ACPP,ABHD4,ABHD11,ABCB9,AARS2,AAMP,ACPP,ABHD4,ABHD11,ABCB9,AARS2,AAMP,ACPP,ABHD4,ABHD11,ABCB9,AARS2,AAMP,ACPP,ABHD4,ABHD11,ABCB9,AARS2,AAMP,ACPP,ABHD4,ABHD11,ABCB9,AARS2,AAMP
7,ACRBP,ABLIM3,ABHD12,ABCC1,AASDH,AARD,ACRBP,ABLIM3,ABHD12,ABCC1,AASDH,AARD,ACRBP,ABLIM3,ABHD12,ABCC1,AASDH,AARD,ACRBP,ABLIM3,ABHD12,ABCC1,AASDH,AARD,ACRBP,ABLIM3,ABHD12,ABCC1,AASDH,AARD
8,ACTN1,ABO,ABHD17A,ABCC3,AASDHPPT,AARS,ACTN1,ABO,ABHD17A,ABCC3,AASDHPPT,AARS,ACTN1,ABO,ABHD17A,ABCC3,AASDHPPT,AARS,ACTN1,ABO,ABHD17A,ABCC3,AASDHPPT,AARS,ACTN1,ABO,ABHD17A,ABCC3,AASDHPPT,AARS
9,ACTN4,ABTB1,ABHD3,ABCC4,AATF,AARS2,ACTN4,ABTB1,ABHD4,ABCC4,AATF,AARS2,ACTN4,ABTB1,ABHD4,ABCC4,AATF,AARS2,ACTN4,ABTB1,ABHD4,ABCC4,AATF,AARS2,ACTN4,ABTB1,ABHD4,ABCC4,AATF,AARS2
